orf	hap alpha | expression of torsinA-delE | standard | SC - Leu + 5-FOA + Gal | Zacchi LF~Bernstein KA, 2017
YCL047C	0.29228475226587985
YCL050C	0.05082663444907844
YCL051W	1.0658230623474212
YCL056C	-0.49848284181735053
YCL057W	0.760394955810535
YCL058C	0.9299141021878315
YCL061C	-0.16127183364598033
YCL063W	-0.8807590799504085
YCL064C	-0.32507527154456095
YCL069W	0.9442615129738452
YCL076W	0.08494702706796102
YCR001W	1.3089727301708913
YCR002C	0.30037459925356863
YCR004C	-0.03847650837199341
YCR005C	-0.43352733197362703
YCR007C	0.6350871601419636
YCR008W	0.7972394074638212
YCR009C	0.9035328035369622
YCR010C	0.8280218357738683
YCR011C	0.5180046720233409
YCR015C	-1.1834905200459427
YCR016W	-0.5166102648988072
YCR020C	1.5704085965739025
YCR022C	-0.02883927759154487
YCR023C	0.036540627239488664
YCR024C	0.1962481861754147
YCR024C-A	0.6547538725124691
YCR025C	0.3405190528355599
YCR026C	0.26353693347905804
YCR027C	-0.14346473681258975
YCR028C	0.41684412831465345
YCR031C	-0.4832259427404504
YCR034W	0.5170462215125984
YCR036W	0.07731089438769825
YCR037C	0.4367961936579603
YCR043C	0.29700286644391527
YCR045C	-1.1908587156238457
YCR049C	-0.05266863659996283
YCR050C	-1.4437471704643248
YCR059C	-0.44766764924060776
YCR061W	0.9218301281985931
YCR063W	1.5949551103314468
YCR065W	-0.001829890751533053
YCR066W	-0.3512351507635487
YCR068W	0.039369907834174975
YCR071C	-0.1636279169599746
YCR090C	-0.3552234095928246
YCR091W	-0.15867854086684002
YCR092C	0.24245486836515961
YCR098C	0.10759131573305923
YCR099C	-0.8523909418330311
YCR100C	0.24565840382914755
YCR101C	0.2672046053385921
YCR102C	-0.9186370311372342
YCR106W	0.7774918870353714
YDL001W	1.445553421980188
YDL006W	0.03239687216207716
YDL010W	0.28057526989820275
YDL011C	-0.29675989352979376
YDL012C	-0.10155125120409195
YDL013W	-1.331453613152791
YDL018C	-0.5808472969742604
YDL019C	0.6461433738397688
YDL020C	0.13757490818938173
YDL021W	1.0340943576956454
YDL022W	1.3761807443346896
YDL023C	-0.10993311024770298
YDL025C	0.21659668679661773
YDL026W	1.0741831976349263
YDL032W	0.3473115432428362
YDL033C	-0.21784975878789162
YDL034W	-0.03618636200827207
YDL035C	-0.16013433559786475
YDL036C	1.706250343917949
YDL037C	-0.30585049435479306
YDL039C	0.4194476978119352
YDL042C	-1.1373415032480911
YDL044C	-1.7271779146201292
YDL045W-A	0.8042416241850792
YDL046W	0.8838295697492791
YDL048C	-0.31354837026499144
YDL049C	-2.6167783679378833
YDL050C	-0.6970339629718574
YDL051W	-1.3541480647911324
YDL052C	0.09050223314508984
YDL053C	-0.05403716869164282
YDL056W	-0.6662148681337609
YDL057W	0.2937479299095208
YDL059C	0.1505621264612556
YDL062W	0.41420366603899045
YDL063C	1.1137022110605024
YDL065C	-0.6394819417053126
YDL066W	-0.4923074917628946
YDL067C	0.16553680162520204
YDL068W	-0.3103190525038686
YDL069C	-0.17235924550720255
YDL070W	0.04120100680180409
YDL096C	-0.05219959373497287
YDL099W	-0.005566886969793562
YDL101C	-2.355726572485925
YDL104C	-1.4540411384359668
YDL106C	0.20430772138033101
YDL107W	-0.2143655927445769
YDL109C	-0.36507788702528476
YDL110C	0.6618842982692318
YDL112W	-0.0491770325877661
YDL113C	0.28694205057827965
YDL114W	0.3837534200412435
YDL115C	0.07785349396929915
YDL116W	0.3430470310298338
YDL118W	-0.6574122700585742
YDL119C	0.29681851234798606
YDL121C	0.003445749009456681
YDL122W	-0.5061542272165958
YDL123W	-0.3639471411049099
YDL124W	1.2744711925926724
YDL125C	-0.12003027347403032
YDL127W	-3.378878583247151
YDL128W	-0.8931778640922649
YDL130W	0.17630308458924765
YDL130W-A	0.004505099411521184
YDL131W	-3.227693286972899
YDL167C	0.1847312781548785
YDL169C	-0.40012768330076437
YDL170W	-1.971108233262145
YDL171C	0.14192236765616237
YDL172C	0.34256292552790585
YDL173W	0.3178623689552691
YDL174C	1.233172097575862
YDL175C	-0.7223043719104129
YDL176W	-5.244421327977314
YDL177C	-0.6826880645217244
YDL180W	0.07051509131712874
YDL181W	0.140327458440263
YDL182W	0.11615817327809078
YDL183C	-1.0785006886774124
YDL184C	0.07520547722849052
YDL185W	0.7039728323133069
YDL186W	-0.5893996105383139
YDL188C	1.0410165774131037
YDL189W	-0.14415264880219225
YDL190C	-0.08147310620028496
YDL191W	0.7354088235488918
YDL197C	-0.33371801815461805
YDL199C	-0.5823843030572761
YDL200C	0.15015021849996357
YDL201W	-0.26570671849605304
YDL202W	0.3650033225729024
YDL203C	-0.10052849378823103
YDL204W	1.8881285545041533
YDL206W	1.2401062108610899
YDL210W	0.9345910870732151
YDL211C	-0.5410827125006178
YDL213C	-2.3416963141039298
YDL214C	0.20014834650011817
YDL216C	1.320139400942759
YDL219W	0.7792680725078078
YDL222C	1.0303009444844848
YDL224C	1.0028084521290965
YDL225W	-0.46221631551042885
YDL226C	0.18314708332082863
YDL227C	0.7545900638953204
YDL229W	1.2097542218831638
YDL230W	0.11743188409998605
YDL232W	-0.23480962712401032
YDL233W	-0.2885262770701786
YDL234C	0.040210464221767064
YDL236W	0.0637715914556133
YDL237W	0.22114798025898988
YDL238C	-0.4077841719093195
YDL239C	-0.025400834448631403
YDL240W	0.6214608514967399
YDL241W	1.1465420824188992
YDL242W	1.0656213612813072
YDL243C	0.14360848902666887
YDR001C	-0.04798867911443666
YDR003W	-0.011216636005267776
YDR004W	0.9200535899942935
YDR005C	0.4821447151925825
YDR006C	0.4885466080085375
YDR008C	1.0563961606826449
YDR009W	1.5483912845395427
YDR010C	0.5964043314636761
YDR011W	-0.2625220626978706
YDR017C	0.0025942806704945093
YDR018C	0.49919276670714824
YDR019C	-0.5976616297021602
YDR020C	0.6856685624338752
YDR022C	-0.297996672447872
YDR024W	-1.0811442692807225
YDR025W	-0.8276034928576392
YDR026C	-1.209084231660299
YDR027C	-2.6165604579337653
YDR028C	-1.4882174531425052
YDR029W	-1.3544630025330238
YDR031W	0.18695019308270108
YDR032C	-0.10592099959382469
YDR033W	0.13931963210502052
YDR034C	-1.4620530331363268
YDR035W	-1.3554562846286713
YDR036C	0.36018119699146645
YDR042C	-0.9770461408573905
YDR043C	0.7955917261732321
YDR046C	-0.2417647306967448
YDR049W	0.4852735126525945
YDR051C	0.3011388160159412
YDR055W	0.8070120034347333
YDR057W	0.47178262392247033
YDR059C	-0.2438886493569235
YDR061W	-0.16159630808953768
YDR063W	0.02755463011900198
YDR065W	0.28913055768847595
YDR066C	-3.9382374699642164
YDR067C	2.7533618003690274
YDR068W	-0.9515358218696842
YDR069C	0.833667605947335
YDR070C	-0.9080541551024226
YDR072C	0.04041086648768953
YDR075W	0.8375244930505006
YDR076W	-3.303872416533024
YDR078C	0.62322943505727
YDR079W	3.377720461837753
YDR080W	0.16359912594595688
YDR083W	3.1134919822330227
YDR084C	-1.5368559952899743
YDR092W	-0.7616818511626297
YDR094W	-1.0694581962619685
YDR095C	-0.7628325538695514
YDR096W	1.274472881803194
YDR097C	1.5384699092944019
YDR098C	0.5789740522712838
YDR099W	1.1043575481043333
YDR100W	-1.9266565312923456
YDR102C	-2.811836148951736
YDR103W	0.7447684312464358
YDR104C	-1.1110698231232086
YDR108W	-1.0522070834660833
YDR109C	0.10268493123382728
YDR110W	-0.5417416938880407
YDR111C	-3.1771672216824007
YDR112W	-0.9888297456351111
YDR116C	-0.1845797764415402
YDR117C	0.6536251922168569
YDR119W	-0.8147451411714914
YDR122W	-0.138246651083016
YDR123C	1.025560005537616
YDR127W	0.9682403186570263
YDR173C	-0.27829672313495196
YDR192C	0.2222636750925411
YDR193W	0.1701152635655084
YDR195W	-0.6629447577740156
YDR198C	1.0005570121474037
YDR199W	0.933220895645948
YDR200C	0.6454808755126586
YDR203W	-0.36205826449201345
YDR204W	-0.060786892467823754
YDR206W	0.1991213668863996
YDR207C	-0.13601720037713613
YDR209C	-0.7253024250031566
YDR213W	-1.4889923889523926
YDR214W	0.44678713473434306
YDR215C	-0.17346759440666737
YDR216W	0.6178138287169989
YDR217C	-0.025722208679649354
YDR219C	1.7320342447947563
YDR220C	-0.1955662616595561
YDR221W	3.1774454506259096
YDR222W	1.2792707620119346
YDR225W	0.7085607892482271
YDR227W	0.14758344441685142
YDR234W	-0.7798913792957908
YDR242W	0.07802054886587789
YDR244W	0.5377158083368224
YDR245W	-1.305722035051144
YDR247W	-0.9208147221179099
YDR248C	-0.06456398280558769
YDR249C	-0.10003439479194598
YDR250C	-0.3397430761008191
YDR251W	0.10274687731295058
YDR253C	-1.6432052715372707
YDR254W	-0.6337429034094113
YDR255C	0.23852108276984132
YDR256C	0.4835728532765879
YDR258C	1.2757402642880866
YDR259C	-0.6291294258274465
YDR260C	1.5934326610046026
YDR261C	1.9007571995573365
YDR262W	0.1668583022759253
YDR264C	-0.16084878234922229
YDR265W	-1.8064163630586505
YDR266C	-0.020677500011233665
YDR268W	0.5722496655245453
YDR269C	-0.12848942046454326
YDR270W	-0.046280920073467714
YDR271C	0.5947778880716013
YDR272W	0.46466010095283306
YDR273W	0.28819386792869117
YDR274C	0.8331944799222012
YDR275W	0.6415823655312344
YDR276C	1.0857505599413189
YDR277C	-0.05771717877319761
YDR279W	-0.07180939680249405
YDR281C	-0.05628526688185821
YDR282C	1.6304282231851193
YDR283C	0.346085867374776
YDR284C	-1.2853087050862595
YDR285W	-1.364686549950005
YDR286C	0.5469811139478218
YDR287W	0.7424694967327594
YDR289C	0.2967223956247865
YDR290W	-0.059614856381991294
YDR291W	2.016738138851826
YDR293C	0.39190050855164843
YDR295C	0.2696896096559486
YDR296W	-1.3244118690234896
YDR297W	-0.6136173952023053
YDR298C	-0.049082644659653556
YDR300C	-0.028128313851891885
YDR304C	0.37211794501528395
YDR305C	0.8710254166502951
YDR306C	0.7107852789599989
YDR307W	0.7132067049261133
YDR309C	0.2414097227749622
YDR310C	0.816996422396162
YDR313C	-0.010032140235494178
YDR314C	-0.7264804580235711
YDR315C	-0.4502938823611354
YDR316W	-0.5977569509267348
YDR317W	0.4422203443299452
YDR318W	2.1447640583539442
YDR319C	0.4406202581625301
YDR320C	-0.31884504359868104
YDR321W	0.21314552784009802
YDR322W	-1.1486462390569967
YDR323C	0.7963453991255801
YDR330W	-0.2922288637987021
YDR332W	0.12504236292520496
YDR333C	0.37238346819320445
YDR334W	0.6141234319941798
YDR335W	1.089728405464017
YDR336W	0.1514750394578877
YDR337W	0.05496579579637088
YDR340W	-0.3631989026685818
YDR344C	-0.3252288614273326
YDR345C	-1.5324911468911089
YDR346C	-1.439459053034538
YDR348C	-1.461056578202185
YDR351W	-1.7106757718674883
YDR354W	-1.2371409135426774
YDR357C	-0.7412279618087232
YDR358W	-0.12595629367519132
YDR360W	-2.7637591380237017
YDR363W	0.5805055913113432
YDR363W-A	0.08943980462942487
YDR364C	3.456440494750299
YDR368W	-0.4976402668242477
YDR369C	0.6467034696087125
YDR370C	0.35727766356097024
YDR371W	-0.06860533228369879
YDR372C	-0.46770382712136327
YDR374C	1.3005896223905276
YDR378C	1.4885291935966705
YDR379W	-1.4178464727953
YDR383C	0.8986840529987364
YDR384C	0.5359660928026826
YDR385W	0.5628373497303414
YDR386W	0.4427378793075641
YDR387C	0.4785827007415549
YDR389W	-3.03365443330392
YDR391C	0.2321719029524033
YDR393W	0.0421153816329177
YDR399W	0.9923656363793065
YDR400W	0.5946320728096982
YDR402C	-1.9252134910292826
YDR405W	2.584387070445119
YDR406W	-1.1553921380936942
YDR408C	1.7206487919352818
YDR409W	1.2405381322325113
YDR411C	-0.013778532537425885
YDR415C	-0.2069678047875026
YDR418W	-1.1562675570838366
YDR419W	0.585581593816112
YDR420W	0.4370936034484998
YDR421W	0.5373300680508403
YDR422C	-0.6728663961900594
YDR423C	-0.5816730613349771
YDR424C	-0.0003529909867184255
YDR425W	-0.972762891593505
YDR428C	0.5508646159497416
YDR432W	1.532432694710912
YDR433W	1.4721182090718088
YDR435C	0.73227569181789
YDR436W	-1.4255845997685694
YDR439W	1.1236180050819746
YDR440W	1.477114170322708
YDR441C	0.955813492732918
YDR442W	-0.19271526348549345
YDR443C	1.5097607485878666
YDR446W	-0.008025900160979904
YDR447C	0.010906272046603396
YDR448W	-0.6800938908558674
YDR451C	0.8086759430392149
YDR452W	0.8646595251748191
YDR453C	-0.6932881846660759
YDR456W	0.33572384001607536
YDR457W	-0.6414251953360548
YDR458C	2.2646794454183805
YDR459C	-0.36677083054903825
YDR462W	-0.6031102858115607
YDR463W	-0.8791647789988614
YDR465C	0.2801810253350874
YDR466W	1.113568407381451
YDR467C	1.914034755109499
YDR469W	0.7648406024156011
YDR470C	-0.07244881215100663
YDR475C	-0.7824769256918954
YDR476C	-0.3678568300366458
YDR479C	1.0273095997515562
YDR480W	-1.756162094020699
YDR481C	0.3450255220884259
YDR482C	0.015959057245952472
YDR483W	-0.0012460123624214268
YDR485C	1.8084468436417942
YDR486C	0.39129819977568236
YDR490C	0.7481210860108448
YDR491C	1.0033270531780387
YDR492W	-0.5161965948626194
YDR494W	0.8654385936791325
YDR496C	-1.6106735561884842
YDR497C	-0.25936627693022607
YDR501W	1.268767294715902
YDR503C	0.2369783786293615
YDR504C	0.5298582787586342
YDR507C	0.15342983215631759
YDR508C	1.8220327132804228
YDR509W	1.314006850285918
YDR511W	0.09756899932246509
YDR512C	-0.9936715338469954
YDR513W	-0.6325968825245367
YDR514C	0.07270354543907438
YDR516C	1.6672127648103314
YDR517W	1.407653597869989
YDR518W	1.379921408783638
YDR519W	-0.2991429344608863
YDR521W	-0.10778292534976908
YDR522C	0.02956667122995545
YDR523C	0.8011912988116389
YDR524C	0.0482526917253273
YDR525W	-0.5061715294005237
YDR525W-A	0.3212435057761842
YDR529C	-0.855158804185818
YDR530C	0.7412479046352509
YDR533C	-1.2284461606373507
YDR534C	-0.6629604227806621
YDR535C	0.4832786407861871
YDR536W	0.41900949393500286
YDR539W	0.15612096553759686
YDR540C	-0.3956512192184275
YEL001C	-1.629897583574462
YEL003W	-2.8261240846466102
YEL004W	1.0230835212248939
YEL005C	0.4763802041525709
YEL009C	-0.7882099779651894
YEL011W	-1.6133828262844039
YEL012W	-0.5732711714390137
YEL013W	1.6068951601378176
YEL014C	0.610728821508767
YEL015W	-0.5072307273280185
YEL017C-A	-0.8051705988484326
YEL017W	0.891059800810574
YEL020C	0.05139633953596734
YEL024W	1.28359532105898
YEL027W	-0.022998695489186097
YEL029C	2.218129871866703
YEL043W	0.0035244248336930885
YEL045C	-1.9213715825757662
YEL046C	-0.5717596501429207
YEL047C	1.1321910441743688
YEL048C	3.0721336242847124
YEL049W	0.09794365378470375
YEL050C	-0.41814136638062194
YEL051W	0.5476081880254434
YEL052W	-0.061946858356856135
YEL053C	-0.452332607137003
YEL056W	-0.23805846178068538
YEL057C	1.1769496708972538
YEL059W	0.7059281555136359
YEL060C	0.02131819499463282
YEL061C	0.6786773935994326
YEL062W	0.6488467545814225
YEL063C	0.06890556094410795
YEL064C	-0.33722244551905195
YEL065W	-0.28000973651037964
YEL066W	0.4575847161596149
YEL067C	-0.5805003993240094
YEL071W	0.6749802384339462
YEL072W	-0.6268333211309328
YER002W	-1.5649682649614396
YER004W	0.4147327666970049
YER005W	0.08970288127753724
YER007C-A	0.07591073751711326
YER007W	1.127862940937154
YER010C	0.45912547486002675
YER020W	0.4057792522561214
YER024W	0.917468261831475
YER028C	0.2728157047769161
YER030W	0.1912861159240818
YER031C	-0.8367177786758953
YER032W	0.4322055913753703
YER033C	-1.3471927520118785
YER034W	0.2686743856029686
YER035W	-0.6961687467074937
YER038W-A	1.277414080898969
YER039C	-0.17547974827826424
YER039C-A	-0.07692513955086232
YER041W	-0.2158684375502611
YER042W	-0.3807503878521349
YER044C	-0.9522042477226479
YER046W-A	0.14225915940735492
YER047C	0.11551460704226585
YER048C	-0.4072393270212833
YER049W	-0.7213269736028848
YER051W	-1.3785612058814627
YER052C	-0.17089949106093688
YER054C	1.4682396043623724
YER057C	-2.0988921202319686
YER058W	-0.28582147982249323
YER059W	0.406680713651808
YER061C	-0.8391396514521193
YER062C	0.07395395959838752
YER063W	0.19256723354244057
YER064C	-0.3026310655728628
YER065C	3.7086349098326616
YER066C-A	-1.0545113485320885
YER066W	1.6916992058723748
YER067C-A	-1.7253361609966538
YER067W	3.0590891102580073
YER068C-A	1.1800674792665025
YER070W	-0.049727477210416864
YER072W	-0.5524505780930031
YER077C	-1.4067399054864633
YER078C	-0.1857715488451387
YER080W	-0.23318765397842192
YER081W	-0.2512611385458278
YER083C	0.01566977423846188
YER084W	-0.79084674842286
YER087W	0.048674962865243886
YER088C	0.43476791511432256
YER090W	0.10183952546518028
YER091C-A	-0.04353356847466674
YER092W	0.08524892575332926
YER093C-A	0.25131251160863427
YER095W	1.5257060517794145
YER096W	-0.02954748422724555
YER097W	-0.4717553345625185
YER098W	-0.020944982556397203
YER101C	-1.2207147651106018
YER103W	-3.0032889754780197
YER106W	-1.7505074175066566
YER110C	0.21896489736503325
YER111C	-0.05550369434676476
YER113C	-1.4995295402159332
YER114C	-0.33125544313485117
YER115C	-1.7779193188576157
YER116C	0.594264152056825
YER117W	0.6530886814347555
YER118C	0.40040891712763205
YER119C	0.21948969269377777
YER119C-A	-0.13772505721526698
YER121W	0.3172347604473452
YER122C	0.19215854169389796
YER123W	-0.48877677792591145
YER124C	1.4793460911332958
YER128W	-0.07071550301933315
YER129W	0.04854497345653043
YER130C	-0.15881015521312153
YER131W	-0.9559370796950576
YER132C	-0.7303175697327434
