orf	hap alpha | growth (culture turbidity) | hydrogen peroxide [2 mM] | None | Tucker CL~Fields S, 2004	hap alpha | growth (culture turbidity) | menadione [67 uM] | None | Tucker CL~Fields S, 2004	hap alpha | growth (culture turbidity) | mefloquine [235 uM] | None | Tucker CL~Fields S, 2004	hap alpha | growth (culture turbidity) | ibuprofen [50 uM] | None | Tucker CL~Fields S, 2004
YAR029W	0.10467934449671103	0.5973534380937462	-0.4548989542420478	-0.027135122980122175
YAR030C	0.07591543581663528	-0.014572534268787908	-0.01871730089383662	0.46597448829504795
YAR031W	-0.8954559064941183	0.4511345677562233	1.0260001719880991	0.5424784372025625
YAR035W	-0.5484174657664038	-0.19478374295807804	0.5485603884782349	0.6206455154341539
YAR042W	-0.35402930445397035	0.3110722814329116	0.22380953700235579	0.2459270476229184
YAR047C	-0.1351958205508931	-0.07583245009386022	0.5484871223758206	0.6206455154341539
YAR050W	0.10467934449671103	-0.07583245009386022	0.32068058568410135	-0.155712941176699
YBL001C	0.3233469083334155	0.7501439430531819	-0.11178556975488163	-0.155712941176699
YBL002W	-0.1832188766164796	0.5234493351514115	0.36120113678076476	0.6206455154341539
YBL003C	0.02006318595241064	0.4511345677562233	0.1921975411480353	0.7821908104461099
YBL005W	0.35730149899128893	0.24322961149505828	-0.5071112757585342	-0.155712941176699
YBL006C	1.0220966423980737	0.21457273046072697	-4.381755801524127	0.2459270476229184
YBL007C	-1.796967737307466	-0.5811870047447467	-5.605411465947992	-1.3619558324398426
YBL008W	0.2901147557746459	-0.25254374574310756	0.39972313391566516	-0.027135122980122175
YBL009W	0.04771552534597271	0.17678575949406736	0.08943099022427016	-0.5689152932902444
YBL010C	0.02006318595241064	0.1116979044726877	0.18859534395479916	0.6206455154341539
YBL011W	0.194529492229319	-0.19478374295807804	-0.8565474999260999	-0.027135122980122175
YBL012C	0.5008368140450269	-0.014572534268787908	-2.1519056404821546	0.3910811488382174
YBL013W	0.35730149899128893	-0.014572534268787908	0.07933565520376312	0.3910811488382174
YBL015W	0.02006318595241064	0.1116979044726877	0.6093443867735879	0.9510790734131546
YBL016W	0.5387829318178536	0.04792495561335691	0.4500296653181598	0.3910811488382174
YBL017C	0.194529492229319	0.4511345677562233	0.7511070798127197	-1.3827705447534815
YBL019W	-2.41543172421378	0.0075384617915768455	-0.18194100561866156	-0.09205431550094312
YBL021C	-2.413121461965917	0.06440474103208584	-1.251341133220849	-0.24891647924742283
YBL022C	2.6809486747668885	-0.045354880031634334	-1.5735155417785136	-0.2793925567753116
YBL024W	-0.0070573776835833706	-0.30920355799889765	1.3006761736936945	0.3910811488382174
YBL027W	9.830632292537967	-1.8446046675783403	-1.0488893996820776	1.507174573426592
YBL028C	0.16396821749033655	0.17678575949406736	0.17443111852143495	0.46597448829504795
YBL029W	0.02006318595241064	0.24322961149505828	-0.4679412456402925	0.46597448829504795
YBL031W		-0.9583905594381209	-1.0302490457873548	0.6206455154341539
YBL032W	-2.397261722727002	-0.6277235836530702	-0.2923135069407192	0.6603697683059458
YBL036C	-2.3881042786511713	-0.014572534268787908	-0.0605748566286231	0.3177480872867385
YBL037W	0.16396821749033655	-0.014572534268787908	-1.117000060343122	0.2459270476229184
YBL038W	-2.4287345778483074	-0.472887460071181	0.04252575802608112	-0.21814736251253752
YBL039C	-0.11051730562830023	-0.19478374295807804	0.9574038125279327	0.46597448829504795
YBL042C	-0.0070573776835833706	-1.9639805405926627	-0.5681576332019724	-0.3984486353421996
YBL043W	0.3233469083334155	-0.5254465111953083	0.5582694060339661	-0.6236898650633402
YBL044W	0.07591543581663528	0.24322961149505828	0.09830723392445356	-0.3984486353421996
YBL045C	-2.251296835463593	-0.5254465111953083	-1.0773298427261762	0.2459270476229184
YBL046W	-1.9010467087582283	-2.6253780798078497	-0.14586171391700142	-0.2793925567753116
YBL047C	-0.43856097959935325	-0.1654811073988434	-1.8389954971330857	-0.8833968864012917
YBL048W	0.10467934449671103	-0.07583245009386022	0.4308634611936408	0.3177480872867385
YBL049W	0.2901147557746459	0.24322961149505828	0.15898711700436868	0.3177480872867385
YBL051C	9.830632292537967	0.4511345677562233	-5.057542944182122	0.9081413794384817
YBL052C	0.22572746019202988	0.17678575949406736	1.3131370330910228	0.3177480872867385
YBL053W	-2.3479591118346055	-0.01380289400969896	-0.14969885463712276	-0.7303306242675959
YBL054W	0.5008368140450269	0.5234493351514115	0.9115531293806906	0.2459270476229184
YBL055C	0.22572746019202988	-0.25254374574310756	1.3549951448969908	0.17557174346244073
YBL056W	0.7423962466964386	-0.7263802287671935	-0.5018884513314904	-0.5131356835029639
YBL057C	-2.3000181063188183	0.0796495697667289	0.1969365467179166	0.3177480872867385
YBL058W	-2.323438523046824	-4.081838756058613	-4.492742069013555	-2.9333509748288633
YBL059W	0.3233469083334155	-0.41934599677650836	-0.69732035773086	0.2459270476229184
YBL060W	0.46374341801990365	0.4511345677562233	0.9251925726899187	-0.2793925567753116
YBL061C	0.22572746019202988	0.8291435791401623	0.503178429916155	0.46597448829504795
YBL062W	-2.445538990323173	0.5392085448036628	0.1655876132104379	0.8656861314635254
YBL063W	0.2901147557746459	-0.30920355799889765	0.14742395586398568	0.6206455154341539
YBL064C	0.22572746019202988	0.5234493351514115	0.007659250319358245	0.7821908104461099
YBL065W	0.16396821749033655	0.1116979044726877	-0.37748311260458334	0.2459270476229184
YBL066C	-0.03366135915508188	0.4511345677562233	-0.49186306197647484	0.5424784372025625
YBL067C	0.9240819738188678	0.5973534380937462	-0.04739116837748801	-1.0287455218727848
YBL068W	0.5387829318178536	-0.5770499432080879	-0.2503112701377771	-0.21814736251253752
YBL069W	0.7861354032259121	0.17678575949406736	-0.16920623348986327	-0.027135122980122175
YBL070C	0.4274743196842276	0.1116979044726877	-0.35347514204636116	0.5424784372025625
YBL071C	0.4274743196842276	0.3110722814329116	-0.20183236503723528	0.6206455154341539
YBL072C	0.2901147557746459	-0.014572534268787908	-1.0387855727725401	-1.2553643621240365
YBL075C	0.5776115174458631	0.672899854434801	-0.02326764088808562	0.10663775857793316
YBL078C	0.46374341801990365	0.1116979044726877	-0.2907194180838562	0.17557174346244073
YBL079W	-2.1468973047021525	-4.1257556075333355	-0.7204447012765299	-0.24891647924742283
YBL080C	-2.448761778838921	0.46498564318361546	-0.011492753681091405	0.10663775857793316
YBL081W	-0.0853775100529482	-0.07583245009386022	0.17573457493677078	1.0384350714995556
YBL082C	-2.4236719592094	0.4578113222575967	0.9868388431498536	-0.4563231179788821
YBL083C	-0.29603165918434365	0.17678575949406736	0.49966286056377274	-0.7303306242675959
YBL085W	0.3920023443888956	-0.30920355799889765	-0.09376899258190105	0.039082453391115025
YBL086C	0.5387829318178536	-0.014572534268787908	-0.288720567497959	-1.3827705447534815
YBL087C	0.3233469083334155	-0.472887460071181	-0.572190179775155	-0.7303306242675959
YBL088C	0.2901147557746459	-0.25254374574310756	0.007717086531638172	0.3177480872867385
YBL089W	0.4274743196842276	0.3110722814329116	-0.24366302066153073	0.7005305514290764
YBL090W	-2.408945138836806	0.2617748395691638	0.08836630341375334	0.2459270476229184
YBL091C	0.46374341801990365	0.04792495561335691	-0.046466467143696316	0.2459270476229184
YBL091C-A	0.1791704926169075	-0.014572534268787908	0.33080520538803304	0.17557174346244073
YBL093C		-0.3057456387181226	-2.764141422716212	-2.7377961440249177
YBL094C	0.16396821749033655	0.3110722814329116	-0.24311963991577534	0.17557174346244073
YBL095W	-0.0070573776835833706	0.3803584124332735	0.006804276926030376	0.7005305514290764
YBL096C	0.006437395526597538	0.17678575949406736	0.13388908770407193	0.3177480872867385
YBL098W	0.02006318595241064	0.24322961149505828	0.18586571667378704	-0.5131356835029639
YBL099W	-0.6643322140382547	-1.067175486267229	-0.2673296794916263	-1.3827705447534815
YBL101C	0.10467934449671103	0.17678575949406736	0.0930734673932511	1.0384350714995556
YBL102W	0.11927811221875924	-0.13774873199518822	-0.2998595837803185	0.17557174346244073
YBL103C	-0.2632223521143884	-0.821605338399087	-0.4737933153802854	-1.1216405175460251
YBL104C	0.061746022673741234	-0.30920355799889765	0.5068460391973728	-0.4563231179788821
YBL106C	0.061746022673741234	0.17678575949406736	-0.06430004642068832	-0.3984486353421996
YBL107C	0.21004765245947582	-0.13589119109883321	-0.08714487142144692	0.10663775857793316
YBR001C	0.04771552534597271	0.04792495561335691	-0.4353159574016829	-0.5689152932902444
YBR003W	-2.270337699218738	-0.46579429774324593	-0.7447182347609068	-0.027135122980122175
YBR005W	0.03382191091896378	0.24322961149505828	0.016901226450421882	-0.3984486353421996
YBR006W	0.006437395526597538	-0.13589119109883321	0.13399405291137656	-0.6774863194833445
YBR007C	-0.0070573776835833706	-0.41934599677650836	-0.5205520890560099	-0.027135122980122175
YBR008C	-0.03366135915508188	-0.5254465111953083	-0.3757263202489448	-0.21814736251253752
YBR009C	-0.03366135915508188	-0.6527195497918498	0.016726473829732073	-0.21814736251253752
YBR010W	0.04771552534597271	-0.07583245009386022	-0.14127908369436148	-0.155712941176699
YBR012C	0.02006318595241064	-0.19478374295807804	-0.0017700529059121468	0.039082453391115025
YBR013C	0.006437395526597538	-0.07583245009386022	-0.019465699425527314	0.5424784372025625
YBR014C	0.09022583814503157	0.04792495561335691	-0.05071220918952949	-0.027135122980122175
YBR015C	0.02006318595241064	0.1116979044726877	0.24744669998825577	-0.8332621396734433
YBR016W	0.006437395526597538	0.016519181803233134	-0.22167363783608363	0.2459270476229184
YBR018C	-0.11051730562830023	0.1116979044726877	0.017126316441179734	0.039082453391115025
YBR019C	0.13402434224103088	0.24322961149505828	-0.11436497212945175	-0.2793925567753116
YBR020W	-0.20658723871982285	-0.13589119109883321	-0.010632433277932837	0.17557174346244073
YBR022W	0.02006318595241064	-0.19478374295807804	-0.07055882797237266	0.10663775857793316
YBR023C	-0.11051730562830023	0.0796495697667289	-0.19623494610585548	0.10663775857793316
YBR024W	0.03382191091896378	0.04792495561335691	-0.040646043374769424	0.3177480872867385
YBR025C	0.16396821749033655	-0.045354880031634334	-0.08283365714069227	-0.5131356835029639
YBR026C	-1.1591450498815312	-0.25254374574310756	0.14239555044113905	-0.4563231179788821
YBR027C	0.061746022673741234	0.14407494004742566	0.03991248440326563	0.46597448829504795
YBR028C	0.061746022673741234	0.04792495561335691	-0.09207413968728854	0.039082453391115025
YBR030W	0.061746022673741234	0.20983555116295424	0.22745198479788684	0.7005305514290764
YBR031W	-0.0070573776835833706	-0.10600974852985555	0.22999317809396377	-0.21814736251253752
YBR032W	0.03382191091896378	0.14407494004742566	-0.07634654613456365	-0.21814736251253752
YBR033W	-0.020423014308019904	-0.19478374295807804	-0.4243835323118659	-0.21814736251253752
YBR034C	-0.05976337871202404	-0.10600974852985555	-0.002082091335683047	-0.9811171554470974
YBR035C	-0.9322086947712275	-2.604330204503567	0.4680685980533526	-2.5458404818860747
YBR036C	-0.0853775100529482	-0.30920355799889765	0.6062757076635672	-0.5689152932902444
YBR037C	-1.777533609413596	-0.5770499432080879	-1.43261120816209	-0.155712941176699
YBR040W	-0.020423014308019904	-0.1654811073988434	0.10264419229316739	0.5424784372025625
YBR041W	0.07591543581663528	-0.014572534268787908	0.28906233343453386	0.17557174346244073
YBR042C	0.07591543581663528	0.24322961149505828	0.09839866358706555	-0.21814736251253752
YBR043C	-0.020423014308019904	0.04792495561335691	-0.00531471559226759	0.039082453391115025
YBR044C	-0.0070573776835833706	-0.014572534268787908	0.05821602012085343	0.3910811488382174
YBR045C	0.03382191091896378	0.04792495561335691	-0.12352957839163733	0.3910811488382174
YBR046C	0.03382191091896378	-0.13589119109883321	-0.2311426547891031	0.2459270476229184
YBR047W	0.07591543581663528	-0.014572534268787908	0.052383823838681474	-0.2793925567753116
YBR048W	-0.2632223521143884	-0.5254465111953083	0.4476332390934309	0.46597448829504795
YBR050C	-0.03366135915508188	-0.045354880031634334	0.34458598569839255	0.17557174346244073
YBR051W	-0.020423014308019904	0.0796495697667289	-0.06470054532537325	0.2459270476229184
YBR052C	0.006437395526597538	-0.5254465111953083	0.1349852343525115	0.6206455154341539
YBR053C	0.16396821749033655	0.2769733478515821	0.2866178752877358	0.2459270476229184
YBR054W	0.061746022673741234	0.5234493351514115	0.4019181453925932	0.2459270476229184
YBR056W	0.03382191091896378	-0.10600974852985555	0.011567849861371491	0.17557174346244073
YBR057C	0.11927811221875924	-0.22380326126553182	0.3678828646764894	0.9510790734131546
YBR058C	-0.0853775100529482	0.14407494004742566	0.6372417073212499	0.6206455154341539
YBR059C	0.02006318595241064	-0.19478374295807804	0.03990294613018562	-0.33948218133501495
YBR062C	0.07591543581663528	0.17678575949406736	0.013198581544992372	0.2459270476229184
YBR063C	-0.0070573776835833706	-0.636131008686216	0.2521490286194709	0.5424784372025625
YBR064W	-0.05976337871202404	0.04792495561335691	0.28042370341123785	0.2459270476229184
YBR065C	-0.04677422206046488	0.17678575949406736	0.25406166025735283	0.3910811488382174
YBR066C	0.006437395526597538	0.016519181803233134	0.05951294128972431	-0.3984486353421996
YBR067C	-0.0070573776835833706	0.0796495697667289	-0.3665322529051894	0.17557174346244073
YBR068C	0.10467934449671103	-1.7983272332649192	-3.3141279135632935	-5.321913551077061
YBR069C	0.6787518452793004	-2.358810679599659	-4.458844533500044	-4.622233604499306
YBR071W	-0.0853775100529482	-0.22380326126553182	0.07966766540864235	0.5424784372025625
YBR072W	0.07591543581663528	0.0796495697667289	0.05026411067233585	0.46597448829504795
YBR073W	-0.0070573776835833706	0.3110722814329116	-0.01853665467433464	0.039082453391115025
YBR074W	-0.29062249336791496	-0.030002089127471668	-0.1835052990101749	-0.155712941176699
YBR076W	-0.03366135915508188	0.4870965061365325	-0.19581679287052903	-0.027135122980122175
YBR077C	-0.03366135915508188	-0.889006492288337	-0.34865841059524155	-3.3461889509705274
YBR078W	-0.07263057145136136	-0.25254374574310756	0.2563043794616067	-1.0755800821913766
YBR081C	-1.954724405498754	-4.449735577274235	-1.6178775726129582	-4.00542429627184
YBR083W	0.02006318595241064	-0.045354880031634334	0.00781571615974043	-0.21814736251253752
YBR084C-A	-0.098005872481497	-1.0457811173241707	0.4336373941941986	-0.8833968864012917
YBR084W	0.22572746019202988	-0.07583245009386022	0.09017225704841723	1.4089087019382744
YBR085W	0.1791704926169075	0.1116979044726877	-0.0773990803711072	0.6206455154341539
YBR090C	0.02006318595241064	0.17678575949406736	0.04282985972340776	0.7005305514290764
YBR092C	-0.020423014308019904	0.04792495561335691	0.038043136929364715	0.17557174346244073
YBR093C	0.061746022673741234	-0.25254374574310756	0.06653634282876812	-0.09205431550094312
YBR094W	0.07591543581663528	-0.821605338399087	-0.16348292924425337	0.3910811488382174
YBR095C	0.07591543581663528	-0.41934599677650836	0.5678388209878368	-0.6236898650633402
YBR096W	0.02006318595241064	-0.30920355799889765	0.32004704512464	0.17557174346244073
YBR097W	-2.4156867200468772	-1.252022833935247	-3.1027340799089425	-3.072435426684077
YBR098W	-0.098005872481497	-0.6774923376615345	0.08693605704600793	0.2459270476229184
YBR099C	0.006437395526597538	-0.5254465111953083	-0.11390378343037508	-0.3984486353421996
YBR101C	0.11927811221875924	-0.19478374295807804	0.0953302133227274	-0.09205431550094312
YBR103W	0.3233469083334155	-1.368033799528978	-0.05363895793495493	-0.8833968864012917
YBR104W	0.10467934449671103	0.3803584124332735	-0.008088949499472961	0.5424784372025625
YBR105C	0.10467934449671103	-0.41934599677650836	0.21666740480753824	-1.83739980075495
YBR106W	-1.5318488921526625	-1.9655132457628264	-3.225490926104554	-4.634442394593309
YBR107C	0.11927811221875924	-0.19478374295807804	0.2242004417061688	-0.6774863194833445
YBR108W	0.03382191091896378	-0.5254465111953083	0.8124278388317597	0.3910811488382174
YBR111C	-0.05976337871202404	-0.5254465111953083	0.6756344995575327	-0.33948218133501495
YBR113W	-0.04677422206046488	-0.36479431719325817	-0.1784707194795681	-0.9811171554470974
YBR114W	-0.03366135915508188	-0.5770499432080879	0.057015017959783525	-0.155712941176699
YBR115C	0.13402434224103088	-0.8679865340387596	0.13935810831609402	-0.3984486353421996
YBR116C	0.10467934449671103	0.04792495561335691	0.00909427608976271	0.3177480872867385
YBR117C	0.10467934449671103	0.1116979044726877	0.43328444855471693	-0.2793925567753116
YBR119W	0.1791704926169075	0.1116979044726877	-0.21896048471711593	-0.8833968864012917
YBR120C	0.03382191091896378	0.3803584124332735	-0.29731315764898414	0.039082453391115025
YBR125C	-0.020423014308019904	0.17678575949406736	-0.018215859281930147	-0.2793925567753116
YBR126C	-1.091560857668791	-3.888051607632289	-1.07995416390553	-3.2453430331343953
YBR127C	-2.2063742508642195	-5.069887095558154	-3.3805741970617786	-4.125128528596307
YBR128C	0.10467934449671103	-0.5448533341316237	-0.9179478883309548	0.6206455154341539
YBR129C	-0.0070573776835833706	-0.13589119109883321	-0.08557421469712916	-0.8833968864012917
YBR130C	-0.6243295320503764	-0.19478374295807804	-1.2818638814983967	-1.6203399680023696
YBR131W	0.04771552534597271	-0.045354880031634334	0.6380045308260651	-1.0755800821913766
YBR132C	0.09022583814503157	0.04792495561335691	-0.3965148597679275	-0.5131356835029639
YBR133C	0.07591543581663528	-0.07583245009386022	-0.04688882273429058	0.9510790734131546
YBR134W	0.14892028018230952	0.17678575949406736	0.10635580903852401	0.10663775857793316
YBR137W	0.194529492229319	-0.30920355799889765	-0.1720410670174627	0.46597448829504795
YBR138C	0.07591543581663528	0.04792495561335691	0.2606182074923774	0.6206455154341539
YBR139W	0.2901147557746459	-0.13589119109883321	-0.13878083034935232	0.3177480872867385
YBR141C	0.11927811221875924	-0.014572534268787908	0.34665385741392435	0.3910811488382174
YBR144C	0.07591543581663528	0.24322961149505828	0.09125072581836578	-0.33948218133501495
YBR145W	0.03382191091896378	-0.19478374295807804	0.18575839657067234	0.3177480872867385
YBR146W	-2.3924480759145816	-0.5080232553395828	-1.3329488694833722	-0.9081415038849938
YBR147W	0.03382191091896378	0.24322961149505828	0.17836563703757752	0.46597448829504795
YBR148W	0.07591543581663528	-0.11702780597735478	0.19014829831388066	0.005808944866265416
YBR149W	0.34023243449841173	0.1116979044726877	-0.041283627807110944	0.2459270476229184
YBR150C	0.07591543581663528	-0.5135259846782609	-0.47842056027470475	-0.3984486353421996
YBR151W	0.13402434224103088	0.04792495561335691	0.01474752852860537	0.10663775857793316
YBR156C	-1.624299409240472	-0.472887460071181	-1.2776119389911547	-1.7671590276257698
YBR157C	0.22572746019202988	-0.30920355799889765	0.227651876094718	0.5424784372025625
YBR158W	0.21004765245947582	-0.07583245009386022	0.21651687687633808	0.3177480872867385
YBR159W	0.34023243449841173	-0.014572534268787908	0.2385753977295332	0.8656861314635254
YBR161W	0.04771552534597271	0.3803584124332735	0.11848351772028787	0.039082453391115025
YBR162C	-0.5129519859801907	-0.045354880031634334	-0.2916987055049126	-0.027135122980122175
YBR162W-A	0.061746022673741234	-0.472887460071181	0.002630363876362464	0.039082453391115025
YBR163W	0.22572746019202988	0.3110722814329116	-0.6518125001214821	-0.027135122980122175
YBR164C	6.003023891104966	-0.14591742265290644	0.8601858405995583	13.021622573704843
YBR165W	0.10467934449671103	0.04792495561335691	0.276639755246521	0.3177480872867385
YBR166C	-1.1865005562533546	-0.19626156344584963	-0.2553441050797551	-1.3827705447534815
YBR168W	-0.7830068372689591	-3.8319918762359038	-1.3708727660310336	-2.5205129986872
YBR169C	0.10467934449671103	-0.41934599677650836	-0.49251829031055905	0.17557174346244073
YBR170C	0.1791704926169075	0.3110722814329116	0.44066667581947444	0.3910811488382174
YBR171W	-0.1351958205508931	0.04792495561335691	0.2239745861361608	-1.1216405175460251
YBR172C	0.14892028018230952	-0.13589119109883321	-0.28842016695412503	0.3910811488382174
YBR173C	-0.0853775100529482	0.4511345677562233	0.30344045831067284	0.46597448829504795
YBR174C	1.2344617576530184	-0.6895046522534359	-1.746810371181971	0.2816515025852333
YBR175W	0.9724528492215928	-0.31975082532127835	-2.141883676446826	0.10663775857793316
YBR176W	0.02006318595241064	-0.30920355799889765	0.15271779347984193	0.17557174346244073
YBR177C	0.07591543581663528	0.1116979044726877	-0.5262745802194806	-0.155712941176699
YBR178W	0.16396821749033655	-0.014572534268787908	0.21500154619705683	-0.3984486353421996
YBR180W	0.07591543581663528	-0.13589119109883321	0.05945654278324198	0.2459270476229184
YBR181C	-2.1037956296279514	-3.34808644925725	0.9318395670511034	0.17557174346244073
YBR182C	0.13402434224103088	0.1116979044726877	0.23018046430587735	0.6206455154341539
YBR183W	0.07591543581663528	-0.07583245009386022	-0.08603500514529507	0.2459270476229184
YBR184W	0.04771552534597271	0.1116979044726877	0.8728031210706652	0.46597448829504795
YBR185C	-0.05976337871202404	0.5234493351514115	0.11604892583760734	0.3177480872867385
YBR186W	0.10467934449671103	0.04792495561335691	0.3487055114595203	0.3910811488382174
YBR187W	-0.0070573776835833706	0.1116979044726877	0.8738276540402922	0.46597448829504795
YBR188C	0.04771552534597271	-0.014572534268787908	0.7827156247549	0.46597448829504795
YBR189W	-1.2551803382081455	-2.901114811487998	-0.4668022822833234	-1.4239121245609057
YBR191W	-0.5039103913311358	-2.86086669287999	-0.8546072430878043	-3.5526079390413594
YBR194W	-2.3700821319409147	-4.7386385304064875	0.6524677475407435	-0.70402590366388
YBR195C	-0.0853775100529482	-0.19478374295807804	0.9968930780414784	0.10663775857793316
YBR197C	0.22572746019202988	0.3110722814329116	0.6789842725430804	-0.027135122980122175
YBR199W	0.22572746019202988	0.24322961149505828	0.4315626928651035	0.039082453391115025
YBR200W	4.285267925583813	-1.882619755395498	-2.0196380192235845	0.3910811488382174
YBR201W	0.02006318595241064	0.4511345677562233	0.577206990773836	-0.09205431550094312
YBR203W	0.13402434224103088	0.1116979044726877	0.38673978737563386	-0.3984486353421996
YBR204C	0.07591543581663528	0.1116979044726877	-0.1578363593647249	0.3177480872867385
YBR205W	0.04771552534597271	0.3803584124332735	0.1827923206779549	0.5424784372025625
YBR206W	0.04771552534597271	0.04792495561335691	0.3358470131771041	0.3177480872867385
