orf	hap alpha | growth (culture turbidity) | hydrogen peroxide [2 mM] | None | Tucker CL~Fields S, 2004	hap alpha | growth (culture turbidity) | menadione [67 uM] | None | Tucker CL~Fields S, 2004	hap alpha | growth (culture turbidity) | mefloquine [235 uM] | None | Tucker CL~Fields S, 2004	hap alpha | growth (culture turbidity) | ibuprofen [50 uM] | None | Tucker CL~Fields S, 2004
YAL002W	0.7017543859649122	1.0309278350515465	1.0842695522215295	0.7692307692307692
YAL004W	0.8264462809917356	0.9174311926605504	1.102680630111034	1.0526315789473684
YAL005C	0.9433962264150942	1.0989010989010988	1.1172771849473166	0.9803921568627451
YAL007C	0.8403361344537815	0.9615384615384615	0.9924647850948525	0.9523809523809523
YAL008W	0.9803921568627451	1.0638297872340425	1.0193411562889634	1.0416666666666667
YAL009W	0.7352941176470588	0.9009009009009008	0.9647828384608957	0.9615384615384615
YAL010C	0.1485884101040119	0.6896551724137931	0.6896109349561507	0.7936507936507936
YAL011W	1.0101010101010102	0.8849557522123894	0.9834230500259195	1.0101010101010102
YAL012W	1.0362694300518136	0.9803921568627451	1.0010696778823176	0.7246376811594204
YAL013W	0.78125	0.7460082581404142	0.9653939715552629	0.7434944237918216
YAL014C	0.684931506849315	0.9900990099009901	1.103756364958167	1.0638297872340425
YAL015C	0.4962779156327543	1.0	1.117739061744449	0.9900990099009901
YAL016W	0.4926108374384237	0.7427583796296605	0.7071171753207904	0.7575757575757576
YAL017W	0.8130081300813008	1.0	1.001552099820587	1.0204081632653061
YAL018C	0.9615384615384615	1.0204081632653061	1.0142422127332034	1.0101010101010102
YAL019W	0.8547008547008548	0.9297148646926691	1.0991396078510498	1.0309278350515465
YAL020C	0.8968609865470852	1.0309278350515465	1.0248140756285118	0.9615384615384615
YAL021C	0.5235602094240838	0.6922885098187732	0.5313254307229399	0.554016620498615
YAL022C	0.970873786407767	0.9615384615384615	0.9514127514822821	0.6734006734006733
YAL023C	0.9174311926605504	1.1111111111111112	0.9731275630345151	0.78125
YAL026C	0.13458950201884254	0.6451612903225806	0.25577184168029	0.5555555555555556
YAL028W	0.7042253521126761	1.0309278350515465	0.943084473510711	0.9900990099009901
YAL029C	0.9900990099009901	0.9803921568627451	0.6817767395607286	0.9615384615384615
YAL030W	0.7575757575757576	0.9345794392523364	0.9859939405829016	0.9803921568627451
YAL031C	0.2594033722438392	0.9523809523809523	1.0769712299380578	0.9803921568627451
YAL034C	0.6024096385542169	0.9174311926605504	1.1621764282338998	0.9803921568627451
YAL035W	0.8620689655172414	0.970873786407767	0.9118754766179245	0.9174311926605504
YAL036C	0.8849557522123894	1.0869565217391304	1.0319864806756347	0.9803921568627451
YAL037W	1.0101010101010102	0.9259259259259258	1.0139355424468146	1.0638297872340425
YAL040C	0.3838771593090211	0.9090909090909091	1.1451822304006012	1.0869565217391304
YAL042W	0.819672131147541	1.0309278350515465	0.9469882615455013	0.970873786407767
YAL044C	0.5586592178770949	0.9259259259259258	0.9264833556932894	0.9259259259259258
YAL045C	0.8333333333333334	0.9523809523809523	1.0538661540319827	0.9900990099009901
YAL046C	0.7575757575757576	0.9433962264150942	0.867719027961293	0.970873786407767
YAL047C	0.16583747927031509	0.3067484662576687	0.29529534711772676	0.7407407407407407
YAL048C	0.9009009009009008	0.9345794392523364	0.9115728782513558	0.970873786407767
YAL049C	0.7874015748031495	0.970873786407767	0.9582172056597769	0.9009009009009008
YAL051W	0.9433962264150942	0.9523809523809523	0.9537317395531737	0.9900990099009901
YAL053W	1.0526315789473684	0.9259259259259258	0.8854452511004715	0.8403361344537815
YAL054C	0.9950248756218907	1.0204081632653061	1.0577177654101284	0.9803921568627451
YAL055W	0.9090909090909091	1.0309278350515465	1.0380367477793098	1.0638297872340425
YAL056W	1.0204081632653061		1.1040791122238542	1.0989010989010988
YAL058W	0.819672131147541	0.9345794392523364	0.9853156352067889	1.0101010101010102
YAL059W	1.0101010101010102	1.0526315789473684	0.9396912821993396	0.9433962264150942
YAL060W	0.8130081300813008	0.9900990099009901	0.9833173106273105	1.0
YAL061W	0.970873786407767	1.0101010101010102	0.8358266683537563	0.9900990099009901
YAL062W	0.9433962264150942	0.9259259259259258	0.9861671007350189	1.0
YAL064C-A	1.0416666666666667	0.9803921568627451	0.9652891417492184	1.0
YAL065C	0.8928571428571428	0.9174311926605504	1.07606855852212	1.0416666666666667
YAL066W	1.0	0.970873786407767	0.8940766894438807	0.970873786407767
YAL067C	0.9803921568627451	0.9523809523809523	0.9288900142073659	1.0309278350515465
YAL068C	0.8928571428571428	0.9345794392523364	0.9589097864560286	1.0
YAR002C-A	1.015228426395939	1.0050251256281406	0.9831289111952455	0.9615384615384615
YAR002W	0.970873786407767	0.6094612349668248	1.0289740610263733	0.8583690987124464
YAR003W	0.8547008547008548	0.9174311926605504	1.0414970055224047	1.1904761904761905
YAR014C	0.7407407407407407	1.0309278350515465	0.9829783412289157	0.9803921568627451
YAR015W	0.8771929824561404	0.9900990099009901	1.0117609096053406	1.0309278350515465
YAR018C	0.8403361344537815	1.0	0.9670084307883846	0.9803921568627451
YAR020C	0.9433962264150942	1.0	1.104423584147492	1.0989010989010988
YAR023C	1.075268817204301	1.0638297872340425	1.1137926630573871	1.1235955056179776
YAR027W	0.9900990099009901	1.0638297872340425	1.0677727392185585	1.075268817204301
YAR028W	0.7299270072992701	1.0869565217391304	1.0876499707606628	1.0526315789473684
YAR029W	1.0	1.0989010989010988	0.9365803347662073	0.9900990099009901
YAR030C	0.9900990099009901	1.0	0.9984527032972823	1.0638297872340425
YAR031W	0.6557377049180328	1.075268817204301	1.1466458792294254	1.075268817204301
YAR035W	0.7751937984496123	0.970873786407767	1.078921044839987	1.0869565217391304
YAR042W	0.8421052631578947	1.0526315789473684	1.0328551358108988	1.0309278350515465
YAR047C	0.9174311926605504	0.9900990099009901	1.078910652043191	1.0869565217391304
YAR050W	1.0	0.9900990099009901	1.0465962942892997	0.970873786407767
YBL001C	1.075268817204301	1.1235955056179776	0.9852509691451978	0.970873786407767
YBL002W	0.9009009009009008	1.0869565217391304	1.052344134555597	1.0869565217391304
YBL003C	0.970873786407767	1.075268817204301	1.028370974126226	1.1111111111111112
YBL005W	1.0869565217391304	1.0416666666666667	0.9291740168389558	0.970873786407767
YBL006C	1.3157894736842106	1.037035065536172	0.3795556819437512	1.0309278350515465
YBL007C	0.3454231433506045	0.9084222662310263	0.20598012312965785	0.790513833992095
YBL008W	1.0638297872340425	0.9615384615384615	1.0578084799378198	0.9900990099009901
YBL009W	0.9803921568627451	1.0309278350515465	1.0137935386412293	0.9090909090909091
YBL010C	0.970873786407767	1.0204081632653061	1.027860002446077	1.0869565217391304
YBL011W	1.0309278350515465	0.970873786407767	0.8796064876367521	0.9900990099009901
YBL012C	1.1363636363636365	1.0	0.6958599324183241	1.0526315789473684
YBL013W	1.0869565217391304	1.0	1.0123615153453416	1.0526315789473684
YBL015W	0.970873786407767	1.0204081632653061	1.0875432551380437	1.1363636363636365
YBL016W	1.1494252873563218	1.0101010101010102	1.0649444615330164	1.0526315789473684
YBL017C	1.0309278350515465	1.075268817204301	1.1076522934718331	0.7874015748031495
YBL019W	0.13253810470510272	1.0035736378368205	0.9752994204064966	0.9803921568627451
YBL021C	0.13333333333333333	1.0127645167360921	0.8236050098454923	0.9569377990430623
YBL022C	1.8867924528301885	0.9950248756218907	0.7779045692502811	0.9523809523809523
YBL024W	0.9615384615384615	0.9523809523809523	1.1856086707033793	1.0526315789473684
YBL027W	4.3478260869565215	0.7042253521126761	0.852322788713798	1.2195121951219512
YBL028C	1.0204081632653061	1.0309278350515465	1.025850807035763	1.0638297872340425
YBL029W	0.970873786407767	1.0416666666666667	0.9347302857013566	1.0638297872340425
YBL031W		0.8474576271186441	0.8549669229566549	1.0869565217391304
YBL032W	0.13879250520471895	0.9009009009009008	0.9596430808400014	1.0928961748633879
YBL036C	0.14194464158977999	1.0	0.9925152089199908	1.0416666666666667
YBL037W	1.0204081632653061	1.0	0.8426612913423097	1.0309278350515465
YBL038W	0.12795905310300704	0.9259259259259258	1.0071400313459897	0.9615384615384615
YBL039C	0.9259259259259258	0.970873786407767	1.1369154854821641	1.0638297872340425
YBL042C	0.9615384615384615	0.684931506849315	0.9205145908951397	0.9345794392523364
YBL043W	1.075268817204301	0.9174311926605504	1.0802982690026075	0.9009009009009008
YBL044W	0.9900990099009901	1.0416666666666667	1.0150526338305241	0.9345794392523364
YBL045C	0.1890359168241966	0.9174311926605504	0.8482885118025526	1.0309278350515465
YBL046W	0.30959752321981426	0.5780346820809249	0.9804172680173937	0.9523809523809523
YBL047C	0.8130081300813008	0.9756097560975611	0.7402462369723795	0.8620689655172414
YBL048W	1.0	0.9900990099009901	1.062225735433853	1.0416666666666667
YBL049W	1.0638297872340425	1.0416666666666667	1.0236600753850313	1.0416666666666667
YBL051C	4.3478260869565215	1.075268817204301	0.2836952742027637	1.1299435028248588
YBL052C	1.0416666666666667	1.0309278350515465	1.1873762436375621	1.0416666666666667
YBL053W	0.1557632398753894	1.0001243913002884	0.9798729695974154	0.8849557522123894
YBL054W	1.1363636363636365	1.0869565217391304	1.1304115659722278	1.0309278350515465
YBL055C	1.0416666666666667	0.9615384615384615	1.193313816893552	1.0204081632653061
YBL056W	1.2195121951219512	0.8849557522123894	0.9299148744959495	0.9174311926605504
YBL057C	0.17226528854435832	1.015228426395939	1.0290432020772178	1.0416666666666667
YBL058W	0.16420361247947454	0.3426376440514644	0.36381227964500235	0.5555555555555556
YBL059W	1.075268817204301	0.9345794392523364	0.9021928581235202	1.0309278350515465
YBL060W	1.1235955056179776	1.075268817204301	1.1323463210370255	0.9523809523809523
YBL061C	1.0416666666666667	1.1363636363636365	1.0724836139135345	1.0638297872340425
YBL062W	0.12217470983506414	1.0895035670073725	1.0245963557870497	1.1235955056179776
YBL063W	1.0638297872340425	0.9523809523809523	1.0220198409506618	1.0869565217391304
YBL064C	1.0416666666666667	1.0869565217391304	1.002194217147565	1.1111111111111112
YBL065W	1.0204081632653061	1.0204081632653061	0.9475617720806114	1.0309278350515465
YBL066C	0.9523809523809523	1.075268817204301	0.9313369759990263	1.075268817204301
YBL067C	1.282051282051282	1.0989010989010988	0.9943853151287493	0.8403361344537815
YBL068W	1.1494252873563218	0.9090909090909091	0.9656010982271437	0.9615384615384615
YBL069W	1.2345679012345678	1.0309278350515465	0.9771058478622687	0.9900990099009901
YBL070C	1.1111111111111112	1.0204081632653061	0.9509673027595363	1.075268817204301
YBL071C	1.1111111111111112	1.0526315789473684	0.972477831027203	1.0869565217391304
YBL072C	1.0638297872340425	1.0	0.8537560165841642	0.8064516129032259
YBL075C	1.1627906976744187	1.1111111111111112	0.997807237558628	1.0101010101010102
YBL078C	1.1235955056179776	1.0204081632653061	0.9598692023480153	1.0204081632653061
YBL079W	0.22497187851518557	0.33553968601847367	0.898912669938359	0.9569377990430623
YBL080C	0.12106537530266344	1.0775074647574392	0.9994775053360335	1.0101010101010102
YBL081W	0.9345794392523364	0.9900990099009901	1.0260357023312776	1.1494252873563218
YBL082C	0.1297016861219196	1.0763479319781506	1.141090844643612	0.9259259259259258
YBL083C	0.8620689655172414	1.0309278350515465	1.07198493039281	0.8849557522123894
YBL085W	1.0989010989010988	0.9523809523809523	0.9878066206586403	1.0
YBL086C	1.1494252873563218	1.0	0.9601527393082241	0.7874015748031495
YBL087C	1.075268817204301	0.9259259259259258	0.919942574154455	0.8849557522123894
YBL088C	1.0638297872340425	0.9615384615384615	1.00220242121441	1.0416666666666667
YBL089W	1.1111111111111112	1.0526315789473684	0.9665441524306465	1.0989010989010988
YBL090W	0.1347708894878706	1.0446639956226829	1.0136425128147077	1.0309278350515465
YBL091C	1.1235955056179776	1.0101010101010102	0.9945164840008903	1.0309278350515465
YBL091C-A	1.0256410256410258	1.0	1.0480324716175986	1.0204081632653061
YBL093C		0.9529398304678875	0.6090142852997004	0.5847953216374269
YBL094C	1.0204081632653061	1.0526315789473684	0.9666212309906822	1.0204081632653061
YBL095W	0.9615384615384615	1.0638297872340425	1.0020729391697543	1.0989010989010988
YBL096C	0.9661835748792271	1.0309278350515465	1.020099919871035	1.0416666666666667
YBL098W	0.970873786407767	1.0416666666666667	1.0274728048099846	0.9174311926605504
YBL099W	0.7352941176470588	0.8298755186721991	0.9631870368211417	0.7874015748031495
YBL101C	1.0	1.0309278350515465	1.0143102240360304	1.1494252873563218
YBL102W	1.0050251256281406	0.9800919361756022	0.9585726698229411	1.0204081632653061
YBL103C	0.8733624454148472	0.8695652173913044	0.9339001695952733	0.8264462809917356
YBL104C	0.9852216748768474	0.9523809523809523	1.0730038642985142	0.9259259259259258
YBL106C	0.9852216748768474	1.0309278350515465	0.9919867907394149	0.9345794392523364
YBL107C	1.0362694300518136	0.9803921568627451	0.9887462522604925	1.0101010101010102
YBR001C	0.9803921568627451	1.0101010101010102	0.9393581829130725	0.9090909090909091
YBR003W	0.18248175182481752	0.9270723416373038	0.895469469157748	0.9900990099009901
YBR005W	0.9756097560975611	1.0416666666666667	1.0035051914830218	0.9345794392523364
YBR006W	0.9661835748792271	0.9803921568627451	1.0201148091859327	0.8928571428571428
YBR007C	0.9615384615384615	0.9345794392523364	0.9272674374417823	0.9900990099009901
YBR008C	0.9523809523809523	0.9174311926605504	0.947810973080301	0.9615384615384615
YBR009C	0.9523809523809523	0.8968609865470852	1.0034804028233748	0.9615384615384615
YBR010W	0.9803921568627451	0.9900990099009901	0.9810673141250196	0.970873786407767
YBR012C	0.970873786407767	0.970873786407767	1.0008566704633641	1.0
YBR013C	0.9661835748792271	0.9900990099009901	0.99834654296384	1.075268817204301
YBR014C	0.9950248756218907	1.0101010101010102	0.9939142254819197	0.9900990099009901
YBR015C	0.970873786407767	1.0204081632653061	1.0362080674348366	0.8695652173913044
YBR016W	0.9661835748792271	1.0050251256281406	0.9696633464350326	1.0309278350515465
YBR018C	0.9259259259259258	1.0204081632653061	1.0035371204987287	1.0
YBR019C	1.0101010101010102	1.0416666666666667	0.98488508091243	0.9523809523809523
YBR020W	0.8928571428571428	0.9803921568627451	0.9995995417872011	1.0204081632653061
YBR022W	0.970873786407767	0.970873786407767	0.9910989825619073	1.0101010101010102
YBR023C	0.9259259259259258	1.015228426395939	0.9732718249154986	1.0101010101010102
YBR024W	0.9756097560975611	1.0101010101010102	0.9953421111259051	1.0416666666666667
YBR025C	1.0204081632653061	0.9950248756218907	0.9893577980161374	0.9174311926605504
YBR026C	0.5649717514124294	0.9615384615384615	1.0213065616298609	0.9259259259259258
YBR027C	0.9852216748768474	1.0256410256410258	1.0067693384765803	1.0638297872340425
YBR028C	0.9852216748768474	1.0101010101010102	0.9880470355456409	1.0
YBR030W	0.9852216748768474	1.0362694300518136	1.033371817039076	1.0989010989010988
YBR031W	0.9615384615384615	0.9852216748768474	1.0337322853139717	0.9615384615384615
YBR032W	0.9756097560975611	1.0256410256410258	0.9902779947272833	0.9615384615384615
YBR033W	0.9569377990430623	0.970873786407767	0.940908947437218	0.9615384615384615
YBR034C	0.9433962264150942	0.9852216748768474	1.0008124078113831	0.8474576271186441
YBR035C	0.6430868167202572	0.5814364955210212	1.06750328418301	0.6134969325153374
YBR036C	0.9345794392523364	0.9523809523809523	1.0871079629992264	0.9090909090909091
YBR037C	0.35211267605633806	0.9090909090909091	0.7978918492979843	0.970873786407767
YBR040W	0.9569377990430623	0.9756097560975611	1.0156678313851053	1.075268817204301
YBR041W	0.9900990099009901	1.0	1.0421112451349466	1.0204081632653061
YBR042C	0.9900990099009901	1.0416666666666667	1.015065603128376	0.9615384615384615
YBR043C	0.9569377990430623	1.0101010101010102	1.0003538600531485	1.0
YBR044C	0.9615384615384615	1.0	1.0093656950602357	1.0526315789473684
YBR045C	0.9756097560975611	1.0101010101010102	0.9835850814930517	1.0526315789473684
YBR046C	0.9756097560975611	0.9803921568627451	0.9683201663584591	1.0309278350515465
YBR047W	0.9900990099009901	1.0	1.00853839800419	0.9523809523809523
YBR048W	0.8733624454148472	0.9174311926605504	1.0646045284675245	1.0638297872340425
YBR050C	0.9523809523809523	0.9950248756218907	1.049987275336332	1.0204081632653061
YBR051W	0.9569377990430623	1.015228426395939	0.9919299799688638	1.0309278350515465
YBR052C	0.9661835748792271	0.9174311926605504	1.0202554082756383	1.0869565217391304
YBR053C	1.0204081632653061	1.0471204188481675	1.0417644987411987	1.0309278350515465
YBR054W	0.9852216748768474	1.0869565217391304	1.0581198423208726	1.0309278350515465
YBR056W	0.9756097560975611	0.9852216748768474	1.0027486520015931	1.0204081632653061
YBR057C	1.0050251256281406	0.9661835748792271	1.05329193767298	1.1363636363636365
YBR058C	0.9345794392523364	1.0256410256410258	1.0915004901219199	1.0869565217391304
YBR059C	0.970873786407767	0.970873786407767	1.006767985472522	0.9433962264150942
YBR062C	0.9900990099009901	1.0309278350515465	1.002979971294667	1.0309278350515465
YBR063C	0.9615384615384615	0.8995420705647795	1.0368750927619943	1.075268817204301
YBR064W	0.9433962264150942	1.0101010101010102	1.040885855446265	1.0309278350515465
YBR065C	0.9478672985781991	1.0309278350515465	1.0371463995642287	1.0526315789473684
YBR066C	0.9661835748792271	1.0050251256281406	1.0095496633310241	0.9345794392523364
YBR067C	0.9615384615384615	1.015228426395939	0.9491151515541678	1.0204081632653061
YBR068C	1.0	0.7117048338059441	0.5309987003075516	0.1984126984126984
YBR069C	1.1976047904191618	0.6211180124223602	0.36862064513559023	0.30303030303030304
YBR071W	0.9345794392523364	0.9661835748792271	1.0124086109936676	1.075268817204301
YBR072W	0.9900990099009901	1.015228426395939	1.0082377166866665	1.0638297872340425
YBR073W	0.9615384615384615	1.0526315789473684	0.9984783279639343	1.0
YBR074W	0.8639308855291576	0.9975062344139651	0.9750775253853111	0.970873786407767
YBR076W	0.9523809523809523	1.081081081081081	0.9733311399528918	0.9900990099009901
YBR077C	0.9523809523809523	0.8586716641055818	0.9516505561269607	0.4938271604938272
YBR078W	0.9389671361502347	0.9615384615384615	1.0374645292885125	0.8333333333333334
YBR081C	0.29112081513828236	0.2831771838916045	0.7716118150743404	0.3952569169960475
YBR083W	0.970873786407767	0.9950248756218907	1.0022164118273833	0.9615384615384615
YBR084C-A	0.9302325581395349	0.8333333333333334	1.0626192178363647	0.8620689655172414
YBR084W	1.0416666666666667	0.9900990099009901	1.0138986873419402	1.2048192771084338
YBR085W	1.0256410256410258	1.0204081632653061	0.9901286927434078	1.0869565217391304
YBR090C	0.970873786407767	1.0309278350515465	1.0071831681724552	1.0989010989010988
YBR092C	0.9569377990430623	1.0101010101010102	1.0065041715331062	1.0204081632653061
YBR093C	0.9852216748768474	0.9615384615384615	1.010545932855498	0.9803921568627451
YBR094W	0.9900990099009901	0.8695652173913044	0.9779176985826775	1.0526315789473684
YBR095C	0.9900990099009901	0.9345794392523364	1.0816556905358328	0.9009009009009008
YBR096W	0.970873786407767	0.9523809523809523	1.0465064265594823	1.0204081632653061
