orf	hap a | expression level of a gene (PHO84pr-YFP) | inorganic phosphate [50 uM] | Choi J~O'Shea EK, 2017	hap a | expression level of a gene (PHO84pr-YFP) | inorganic phosphate [1 mM] | Choi J~O'Shea EK, 2017
YBL029W	-0.060891840580819444	-0.11073915979477791
YBL031W	0.0719721546230836	-0.17420388198803374
YBL032W	1.7102599994627323	-0.5184586950301457
YBL036C	0.6986043623933459	-0.008665024655587857
YBL037W	-0.6279212580185392	-0.08675722438621834
YBL038W	0.9777483525571313	-0.06530520987205457
YBL039C	0.5021739734012282	-0.03703537188632637
YBL039W-B	0.008369026086722065	0.06927126651828848
YBL042C	-0.9559958810792583	-0.19275385176579063
YBL043W	-0.17642232983344966	0.07676879111445466
YBL044W	0.2979755419197788	-0.06876571224164067
YBL045C	0.946854036302247	-0.039518437304258476
YBL046W	0.6907413873009209	-0.707094292793082
YBL047C	0.5360346573372397	-0.5495034689885976
YBL048W	-0.2223745932311679	0.16809485694324172
YBL049W	0.47686824276179	0.027265425047395837
YBL051C	-0.18933351507004423	-0.36774767323317165
YBL053W	0.19563302563528853	0.17720081615877273
YBL054W	0.792257639490801	0.4977597871930809
YBL055C	-0.2873911463474442	0.20443779055160913
YBL056W	0.861872219033302	-0.04297580050596714
YBL057C	0.42218267273597143	0.13156479551236375
YBL059W	0.39655666845424803	0.26168067544376555
YBL060W	-0.03944578966186234	0.16579048817755976
YBL061C	2.397877515349514	0.04048958310903342
YBL062W	2.413381932671608	0.2790842802119791
YBL063W	-0.9863747353770297	-0.010471146315970258
YBL065W	2.172184815726301	0.4421195490638986
YBL066C	2.1098898334658744	0.7588771567832379
YBL067C	-2.0325595437326416	0.5827590194494726
YBL068W	-0.03362615463119837	-0.5348480792516274
YBL069W	0.2601573043514459	-0.0026566169325091455
YBL070C	-0.3417246127538378	0.38320058338794266
YBL071C	-0.8531664868495392	-0.3234929360867711
YBL071W-A	-2.2008653764991677	-0.05137194952653297
YBL072C	-1.8555200381940706	-1.1641888409567769
YBL075C	-0.10275996194356786	0.4615066008351837
YBL078C	0.7688740976010161	0.29560055766403104
YBL079W	1.1776941429108958	-0.4643428784379782
YBL080C	0.46930609680607915	0.6426151254619535
YBL081W	0.5401420671206468	-0.42923072540376295
YBL082C	2.1318075656841393	-0.35365909069105844
YBL083C	2.1124644621095303	-0.4778041194728655
YBL085W	0.9320269961207659	0.46777779757172017
YBL086C	0.9684065921448063	0.326629073920463
YBL087C	-0.14698842571445064	-0.8142300980598485
YBL088C	0.41178463938396814	0.17413457972716243
YBL089W	0.913023561181561	0.08370124146208355
YBL090W	1.5143340306204287	0.06643512599013507
YBL091C	0.3345178130385936	1.0101323243495828
YBL091C-A		-0.24228699233070056
YBL094C	2.8109522532008153	1.4307706382911347
YBL095W	0.8626373463302662	0.2429755704496051
YBL096C	0.3519584881609819	0.38232245036593965
YBL098W	-0.2251544463911947	0.18192484890827415
YBL099W	1.9966276606160076	0.47893526955540155
YBL100C	2.0390214580960864	0.5668665898682685
YBL100W-C	0.04033221403056648	0.040161407275552105
YBL101C	0.4474857806954728	-0.4081628923669525
YBL102W	-0.8223673509176272	0.43306940138103633
YBL103C	0.5232896398872406	2.55775949117512
YBL104C	1.8883309443977272	-0.7623856465701118
YBL106C	-0.3159890441715538	0.31176579722845177
YBL107C	0.054494834057256004	0.6576263621422549
YBR001C	-0.39547299265793123	0.728919637065164
YBR003W	1.0677123507535895	0.6181316678549672
YBR005W	0.18856674927306358	0.4843406057827734
YBR006W	0.33372590373062583	0.7200182062599242
YBR007C	-0.09510790865222805	0.14737524624269757
YBR008C	0.44584496768313026	0.26690079673415235
YBR009C	0.9243417508577509	0.10555966379888192
YBR010W	0.7927584734546578	0.15910350366120696
YBR012C	0.49380997525307496	0.7339644502096427
YBR013C	-0.16279840788080416	1.077149071018898
YBR014C	-0.22577983229407722	-0.393515921999641
YBR015C	0.018154252713327018	-0.07359474988042433
YBR016W	-0.38560339543382705	0.042036059988207065
YBR018C	-0.2568227948533075	-0.18806072892737444
YBR019C	-0.48646453158126973	0.09428779046476286
YBR020W	-1.0455068653908424	-0.039904072580134016
YBR021W	-1.7090615678462713	-0.5126510874465062
YBR022W	-0.07133908004233613	0.16223058325672524
YBR023C	1.066760577305628	-0.13701724316348143
YBR024W	0.316337067554286	-0.04186776513970151
YBR025C	-1.0277872535580173	0.013461311377875934
YBR026C	-0.8800866591878286	
YBR027C	0.3450760989998786	-0.1718001741977552
YBR028C	-1.3560384824853733	-0.27351097772844646
YBR030W	0.38275777168491787	-0.0707361679234149
YBR031W	-1.703583501437231	-0.7949080529601871
YBR033W	0.2026230528721695	0.27070096238590496
YBR034C	-1.0993881709562292	-0.6677955569220745
YBR035C	-2.5222970330528036	
YBR036C	-0.32788905586029127	-1.1960342215497455
YBR037C	1.0527901736801843	-0.194249000878939
YBR040W	0.1346466251842254	-0.019195952138555017
YBR041W	-0.08186715429820121	-0.18522612184510198
YBR042C	0.5503297614946661	-0.32898584514158846
YBR043C	-0.0724748051028569	-0.29830356657080725
YBR044C	0.5968669581421631	-0.34351282220622964
YBR045C	0.0466489764934757	0.17119104280751898
YBR046C	0.37014236171864584	0.0430645682772916
YBR047W	0.19220599951994366	0.16160616535743233
YBR048W	0.16409542846721764	-0.6929917308792917
YBR050C	-0.07069423225960776	0.04623372045549055
YBR051W	0.9246011310135428	0.11326355065703149
YBR052C	0.5873934716716392	0.2143260020531162
YBR053C	0.8096656243124427	-0.13907271170278407
YBR054W	0.4032658440670386	0.1850641530315261
YBR056W	-0.4822071902499392	0.3587492238922345
YBR056W-A	0.10197036747802705	-0.06479286569007725
YBR057C	-0.8088518594123563	0.02097619162653578
YBR058C	1.2516701230116358	-1.101492082328236
YBR059C	1.2321678963969611	0.5659194088463787
YBR061C	-0.1414987007035578	0.19599560241094932
YBR062C	-0.15637256157326693	0.10100480002372017
YBR063C	-1.10396118157383	-0.08795947917811105
YBR064W	0.10943404563185202	0.14021848350801364
YBR065C	0.003829874365962205	0.40430022021676315
YBR066C	0.2299538686104439	0.04232893616542879
YBR067C	-0.41859835548343144	0.43245741996537884
YBR068C	0.5370954435486488	0.2967652289930287
YBR069C	1.2936476997179323	0.6097470406753572
YBR071W	-0.21812942136334448	0.2332980682817505
YBR072C-A	0.03671493640924325	-0.07933393044442369
YBR072W	0.23389819830016123	0.33149979073990976
YBR073W	0.3552503444504029	0.21339361893089123
YBR074W	-0.07907334863463322	-0.0674715994997625
YBR076W	0.18691939926345275	-0.6992119412246101
YBR077C	1.799617258363493	3.680549502563265
YBR078W	1.9000371577135913	-0.08599133250514651
YBR081C		-0.09940239376263846
YBR082C	-0.7401849195777183	0.6303343099849539
YBR083W	-1.2270308041319322	0.5101536658112288
YBR084C-A	-2.417358819744193	-0.8771164208150753
YBR084W	0.011368045267970315	1.120492126275427
YBR085C-A	-0.9335791483371114	0.034745870949798724
YBR085W		0.28138070147297223
YBR089C-A	0.6458200014005891	0.16352462568440085
YBR090C	-0.18291856034543238	0.4494518086098867
YBR092C	-0.24394528323438364	-0.2888406906616382
YBR093C	-0.09543556545161468	0.14586303800221975
YBR094W	0.20310414996157666	0.3388299115816097
YBR095C	0.9987069474481671	
YBR098W	0.005276769584720458	0.22187428900974251
YBR099C	-0.3213740502630441	0.4555481653741681
YBR103W	0.7512460551055956	
YBR104W	-1.0837041784716406	
YBR105C	1.23975625208836	1.2401538178699743
YBR106W	0.9625061324811168	0.26584091601694765
YBR107C	-0.3862660290678284	-0.1767372986461575
YBR108W	0.19735897732931296	0.3332966481696553
YBR111C		-0.9271256239599034
YBR111W-A	0.4853759573813989	-0.10651663144287796
YBR113W	-0.8964479058031688	-0.18081106203103092
YBR114W	-1.3677942859264967	-0.24929813967469722
YBR115C		0.05801179423751811
YBR116C	0.16446306745933265	-0.1910508096534669
YBR119W	0.0537817765496005	0.3250085184081068
YBR120C	0.7483139257619368	0.7787038775388853
YBR122C		1.449129714252389
YBR125C	-0.42057948763283687	0.39991720070220865
YBR126C	1.82065641326758	-0.7282710310922043
YBR127C		-0.5961610182613363
YBR128C	-1.0316543028243783	-0.16589600716306113
YBR129C	-0.44260943428232236	-0.8881489536315705
YBR130C	-0.15727771513379493	-0.5669499661341281
YBR131W	1.0448037903321497	1.5388193319573549
YBR132C	0.6486361813221847	-0.430151915852523
YBR133C	0.6822558309025734	-0.3208492087078282
YBR134W	0.9450838068873426	
YBR137W	0.30587148169847217	
YBR138C	-0.06532617444381263	-0.0943400334339689
YBR139W	-0.06137537354248461	0.006964197186996724
YBR141C	-0.044835266485408865	-0.21409445379394046
YBR144C	-0.9335701487248383	-0.7121119203090647
YBR145W	-1.3419914626053127	-0.5847922795382554
YBR146W	-0.5015112157772529	-0.20656761405362503
YBR147W	0.5978194849543286	
YBR148W	-0.19430196326626253	-0.6106070281776597
YBR149W	0.36102365249930846	-0.40076461175271855
YBR150C	-0.4722219072034672	0.6734726306866445
YBR151W	0.04036628220222855	-0.12630482416245037
YBR156C	-0.7943092984843247	-0.3887457382908904
YBR157C	-0.5688843031349863	0.02850471856665351
YBR158W	0.20103848718754366	-0.3499474499036123
YBR159W	-0.1490532313775921	
YBR161W	0.22574767246958743	
YBR162C	-0.39144891701512724	-0.036734163708898634
YBR162W-A	-0.14175812218616338	0.017214432651376226
YBR163W	0.5257915264919947	0.1961776596051053
YBR164C	-1.6704192196412226	
YBR165W	0.26527666137644945	-0.12846611590343546
YBR166C	-0.15809586257919556	-0.14507407682609205
YBR168W	0.8607822813266794	0.26045344289820005
YBR169C	-0.5070981973251121	0.5288475717965618
YBR170C	0.6557380626463369	
YBR171W	1.0672691344768612	0.8810114977258031
YBR172C	-0.04147342051163887	0.24622398039978996
YBR173C	-0.48833701533759205	1.8372362642033997
YBR174C	-1.3498503603078607	
YBR175W	-1.6087607828311221	
YBR176W	-0.2977009584676655	-0.22358577205334798
YBR177C	0.19416109771903553	-0.005504660358780135
YBR178W	0.5480431929247098	-0.08690469861451539
YBR179C	1.7158634983328698	-0.25336319740262975
YBR180W	-0.10711300449301167	0.26132514989327427
YBR181C	-0.8002433161473994	-0.43373974621482425
YBR182C	0.10082537406169355	-0.0341291740511646
YBR182C-A	-0.11292302210168581	-0.11873157352369718
YBR183W	0.3807077108760708	-0.014962288491011342
YBR184W	-0.833287977616061	-0.10330614487382224
YBR185C	1.17630675015521	-0.029334327739491843
YBR186W	-0.7318912517504625	0.059802404568075125
YBR187W	0.018251415954947992	0.18541947196024855
YBR188C	0.17160159110685308	0.08605181073301287
YBR189W	-0.8853158220067631	-0.4238385419281595
YBR191W	-1.6586356902318151	-0.6346146506845682
YBR194W	-0.004677046414236006	0.5345563646669501
YBR195C	1.2370427235062236	-0.2387990760031255
YBR196C-A	-3.2773564293686213	-0.5588528777053998
YBR196C-B	0.0018057945924206827	-0.021904819937264747
YBR197C	-1.2429188833717042	0.21585140021830718
YBR199W	-0.47262475958644995	0.1471721327010903
YBR200W	-0.9713624253744847	-0.04124664243921781
YBR200W-A	-0.08468340039326125	-0.09792100089846484
YBR201W	0.14395571139732813	-0.1098613120929185
YBR203W	-0.7033906727262053	-0.01331073110099079
YBR204C	0.33826086311806697	-0.23954115316289992
YBR205W	0.22892243077283603	0.12846128370720872
YBR206W	0.13063852996409922	0.24614744821025872
YBR207W	-0.8007100855012025	0.4203566768317169
YBR208C	-0.17147029796552135	-0.14780516394174986
YBR209W	-0.6756760994138657	0.07357632848829031
YBR210W	0.1682502246304971	0.1646780304599485
YBR212W	1.8165766605018874	0.11944107668482486
YBR213W	-0.8461179673294446	0.2663163529625605
YBR215W	0.04252510433218775	1.805884811435899
YBR216C	-0.0073624603949714006	-0.1370422452878311
YBR217W	0.1798971083295264	0.21668149291293226
YBR218C	1.5766291295072379	0.24839543341198317
YBR219C	0.4796262092011453	0.18005025090599613
YBR220C	-0.2737827201228459	0.3091004871565571
YBR221C	-1.7877505920061667	0.7937836014459948
YBR221W-A	1.8370531157807761	-0.30861499086844035
YBR222C	0.057621612621853516	0.13537608414611413
YBR223C	-0.24905442415997156	0.2272851004877092
YBR224W	-0.8823613347035503	-0.6337900264037074
YBR225W	1.5062697829938	0.08254462890968746
YBR226C	1.156114380266372	-0.230283570692445
YBR227C	0.5433456958758188	-0.017045584936758954
YBR228W	0.03232969140931667	0.13062077718821286
YBR230C	-0.4309529091730195	0.02082794785980521
YBR230W-A	0.4252629424034421	-0.07667693540252553
YBR231C	0.8203483172334387	
YBR232C	-0.23233890237729332	-0.3573853853125648
YBR233W	-0.33596608542058143	-0.13991004246273522
YBR235W	0.3169415454814831	0.25371101905732324
YBR238C	1.1754384558562887	0.29285652096885073
YBR239C	-0.3221877418026025	0.1684550493774396
YBR240C	0.041132796052802095	0.21229526723894857
YBR241C	0.15948663885781356	0.26196967894739237
YBR242W	-0.5234003285214238	0.045053678545469
YBR244W	0.3229960898924205	0.1674601851798452
YBR245C	0.5226636861056749	0.3850171771539861
YBR246W	0.4290251288195955	-0.05957675156325903
YBR248C	1.0103414051242339	-0.20101691030398686
YBR249C	0.209136194664096	0.46562108558985715
YBR250W	0.27121732037794904	0.2273857694426035
YBR255W	-2.178085999818055	0.6219674607913105
YBR258C	0.03425610500739812	0.38221169849321723
YBR259W	0.32084600826556275	0.1566846405800879
YBR260C	-1.389565705658403	-0.262606065321291
YBR261C	0.4578578753379156	-0.11920189504442515
YBR262C	0.03263728623139861	0.1881944158937099
YBR263W	0.028067071425281316	0.20228602230973766
YBR264C	-0.47202509007408217	0.1570822065069366
YBR266C	-3.1407781634206797	-1.7544352414644857
YBR267W	-0.609112539512418	-0.15646730207606083
YBR268W	1.7671991104008067	-0.5916032038144402
YBR269C	0.016562127457256205	-0.18101041246326774
YBR270C	-0.27645412543621284	0.17083520653186637
YBR271W	-0.7739381346167885	-0.48499930214701326
YBR272C	0.16755182545027944	0.23125673898134722
YBR273C	-0.19897943508182203	-0.1537069861219778
YBR274W	0.3050938195232716	-0.15159485838700507
YBR275C	0.08223033877553526	-0.2297350328015681
YBR276C	-0.39787413028361013	0.17241191588577787
YBR277C	-0.4983063653596149	-0.4531133554267961
YBR278W	0.2905977740428663	-0.48224728012714285
YBR280C	-0.1458647935499311	0.20541266546257203
YBR281C	0.44602071489462564	0.15531559418872262
YBR282W	0.5248748111250504	0.3559638650924551
YBR283C	0.2944230376525025	-0.46098593690638034
YBR284W	0.3809281616845765	0.15421848793037998
YBR285W	0.2271949249149809	0.2442270933397379
YBR286W	0.3347815662424172	0.04593443276379054
YBR287W	0.07113011555320634	0.2802497173629867
YBR288C	-3.6560789529497972	0.16585500682728593
YBR289W	-4.271072880654755	0.7627522086438414
YBR290W	0.732126388509447	-0.8170810058562469
YBR291C	1.0669107723175617	0.1658865356657831
YBR292C	-0.18268829057649888	0.07012025950870247
YBR293W	-0.5000832892775285	0.046316746730932126
YBR294W	-1.5787357739349237	0.5026894953298618
YBR295W	0.874492110081973	0.036377683495089186
YBR296C	-0.2380701492215912	0.08872986990455699
YBR296C-A	-0.2046529454678058	-0.3191560742514361
YBR297W	0.46176129960683354	0.14012411984459586
YBR298C	0.52627273459941	0.17899972086176302
YBR299W	-1.3796399039468288	-0.07990480751408253
YBR300C	0.05831311546208228	0.3344352290663482
YBR301W	-0.4788638351165848	
YCL001W	0.5728179113425682	-0.6449791823592099
YCL001W-A	0.713571058670747	0.24976403246975643
YCL001W-B	0.9720392645710493	-0.04658992346140262
YCL002C	-0.43178164674703573	-0.19280324455987788
YCL005W	-2.9973054597066793	
YCL005W-A	-3.5222164819727717	
YCL008C	0.6039114483094272	-1.860441783178183
YCL009C	1.9933098857764364	0.25998784878905135
YCL010C	-1.5956899032884717	-1.456725937450136
YCL011C	0.5222560697167136	0.3010790812664018
YCL012C	0.025512103804075658	-0.3812013522254944
YCL014W	0.10828736591881426	-0.16287135944296266
YCL016C	1.121746069663383	0.3452491982639243
YCL021W-A	-0.3308855480753396	-0.08554925337919386
YCL022C	-0.2602211807458119	0.46077702861002623
YCL023C	-0.05513365114478186	0.3306981561740302
YCL024W	-0.7852938574525001	-0.002106624829951693
YCL025C	-0.7119539898581903	0.01625185934662651
YCL026C-A	-0.6622389934631334	0.04938526074619064
YCL026C-B	0.031657752675250526	-0.13780311270425583
YCL027W	-0.09819174035021416	-0.07343945989274367
YCL028W	-0.048130145407252536	-0.05251739839559543
YCL029C	0.4534444436828246	-0.0018657578317846214
YCL030C	2.24173404397567	-0.6979697404957247
YCL032W	0.5204716632920915	1.6432891583391314
YCL033C	0.4756092029196523	-0.030804323835116595
YCL034W	0.2018520543414879	0.16285584399799924
YCL035C	0.31336968020220807	0.23236903335548434
YCL036W	-0.3528779240231456	0.3422333632377048
YCL037C	-0.09179385930360626	0.24731815787360859
YCL038C	0.24150804050342675	0.3167550056436014
YCL039W	0.28023211414008004	-0.00023686565606022877
YCL040W	-0.926986367978799	-0.5368344303577012
YCL042W	0.4904195496872069	-0.03652775659140756
YCL044C	-0.26697989620490586	-0.06517448169891334
YCL045C	-0.4843850506797818	-0.785335557880525
YCL046W	0.6285666890785008	-0.8176006582829813
YCL047C	0.7218921074385471	-0.15092299567751383
YCL048W	-0.008466548306488806	-0.010419326300378121
YCL049C	0.41125370913527554	0.09109067818832611
YCL050C	-0.04172064600332229	0.36681387056107173
YCL055W	-0.24833592001234805	-0.18619125011585186
YCL056C	-0.3997526672106972	0.0689086503207788
YCL057C-A	0.10628782401517026	0.009242650834564225
YCL057W	0.46761454691378174	0.2895162572752968
YCL061C	0.8498076786175108	0.05984600583765448
YCL063W	0.4913850920735202	0.18918768135027353
YCL064C	0.24423229633312882	0.5612261751703562
YCL069W	-0.15612065574925915	0.14049342896362435
YCL076W	0.24209647949959862	0.8922812605439707
YCR001W	-0.623155428852166	-0.5088605310020285
YCR003W	1.3400038381566195	-0.5039271216557631
YCR004C	0.0999763837134956	0.10497589648507381
YCR005C	0.9211250728926539	0.6461840883764616
YCR006C	0.39896624248161255	0.6357607611336096
YCR007C	0.2699501133279243	0.20062942092718947
YCR008W	0.055839758838323025	-1.3599140286001377
YCR009C	0.7613925021153735	0.5253198819224799
YCR010C	-0.44279317931622164	0.26320562891023663
YCR011C	-0.02599572227222355	0.3461834249837049
YCR014C	0.25637652410007417	0.19917230013332965
YCR015C	-0.21896501188926884	-0.4324320091081117
YCR016W	-0.8471950975771876	-0.11846046998886157
YCR017C	0.22254814302348888	0.00814619363531347
YCR019W	-0.6306739567711128	0.11062856472870682
YCR020C	0.21278929520473108	0.9429065116080062
YCR020C-A	0.35464119731912414	-0.1631886869393929
YCR020W-B		0.723362455676898
YCR021C	0.0011489427397635146	0.28874914474126356
YCR022C	0.2093953264575328	0.1868812082940177
YCR023C	0.0151640636047973	0.07717553132363099
YCR024C	1.8124337377206614	5.731953038953337
YCR024C-A	0.16983397917834	0.2931593839718388
YCR025C	0.027300073925148067	0.25468033620342906
YCR026C	0.6014402966775746	-0.17547752608094383
YCR028C-A	0.6039560359131709	-0.018438169652073566
YCR030C	-0.2132587895112902	-0.37970364486931
YCR031C	0.9294637038087802	-0.1949047187998311
YCR032W	-0.1420463120507084	-0.004133326130588662
YCR033W		-0.6997826136738012
YCR034W	1.006524248998454	0.5721770503485939
YCR036W	0.17021482512995756	0.341324606921265
YCR037C	-0.19735625364852233	5.16973278053078
YCR043C	0.04401556495842699	0.2624446445747563
YCR044C	1.5603323048087325	-0.576791485970849
YCR045C	0.5582623398869745	-0.09877092375757728
YCR046C	0.8715943661840811	0.2336829801512363
YCR047C	-1.8947092935452883	0.7772548018142253
YCR048W	-0.32549374715509083	-0.17639811377616002
YCR049C	0.18524015093558302	0.0930104686960842
YCR050C	0.32924951535316044	0.00796752138766807
YCR051W	-1.188325605019174	-0.32224427258364996
YCR053W	0.2116310385763357	0.5894944747944729
YCR059C	0.0977383570760306	0.26941401720540575
YCR060W	-0.22991826229098208	-0.10982546570137175
YCR061W	0.15826788472395437	1.01302830184359
YCR063W	-1.6369477440459386	-2.011360602326819
YCR065W	-1.031413379749939	1.0332555105670505
YCR066W	0.552886261783582	0.040176206559327805
YCR067C	-0.03368905039215462	
YCR068W	0.8228054297156363	0.34578282575457386
YCR069W	-0.6170337861468637	-0.10761844905801214
YCR071C	0.8043262913726277	0.7274205084642357
YCR073C	-0.2352590623904889	0.20109104342037856
YCR073W-A	-0.6133496677344038	0.3462917512139443
YCR075C	-0.22256800738390187	0.09236282219653999
YCR075W-A	1.8619654431180666	-0.905388487030039
YCR076C	0.05665801385657503	0.6790832902451254
YCR077C	0.4145819211738058	0.05236784108321506
YCR079W	2.261050440164981	0.8494156390759253
YCR082W	0.07465153230016024	0.5961172054474999
YCR083W	-0.5804094984348189	-0.04512193638760166
YCR084C		-0.9470862283309162
YCR085W	0.6026246195402912	0.045955025781753193
YCR086W	-2.132388792511914	-0.507500073515848
YCR087C-A	0.595867019948958	0.15887750951712995
YCR087W	0.33383087346379686	0.1366060458005102
YCR088W	0.4388642428211799	
YCR089W	0.04507191804013812	-0.3624770508209198
YCR090C	-0.31890084738030877	0.19512104663695998
YCR091W	-0.4441432709582104	-0.01618394005347527
YCR092C	0.09941175467497268	-0.022906658677763855
YCR094W	1.1063788787299282	0.42185496662354427
YCR095C	0.2376946518360604	-1.1512851244031925
YCR095W-A	1.1128223365550316	0.4567530323333973
YCR098C	0.23473465964831017	0.0414945755353918
YCR099C	0.15240674325603107	-0.07774658389769017
YCR100C	0.07013473515544845	0.14051762874005227
YCR101C	0.036648973469696	0.05518077649293358
YCR102C	0.4665751508806673	0.08822352355954957
YCR102W-A	-0.18916179355412285	-0.034433347756043724
YCR105W	0.30787361611211694	-0.07609119015921528
YCR106W	0.0750553970425392	0.03985273015438804
YCR107W	0.41813991320344185	0.755733505799005
YDL001W	-0.16497932905939988	0.15234680388223804
YDL002C	0.5393524365997444	0.06185121523907968
YDL006W	1.1695746092316037	0.5245284259788511
YDL009C	-0.03878938243489042	0.18744380437384928
YDL010W	-0.25503284490393185	-0.39696878049692946
YDL011C	-0.10447832217805576	0.24155951593576241
YDL012C	-1.3098179549207964	-0.2308427440716726
YDL013W	1.1674816104776615	-0.3331273766555177
YDL018C	0.18812064274984802	
YDL019C	0.0415885856797858	0.217408683801362
YDL020C	-0.3032547621645417	
YDL021W	-1.1766809252341668	-0.09295878849865172
YDL022W	0.4727580753540525	0.001970221066795145
YDL023C	0.6303562589314751	0.10646452801474006
YDL024C	0.0043746030585567735	0.23832374107256404
YDL025C	1.3000844709621517	
YDL026W	-0.7898747163522872	0.142555217355079
YDL027C	-0.03069353331553684	0.233986778790833
YDL032W	1.034710690548439	0.0733584313422339
YDL033C	0.292147928372982	0.29239001502233575
YDL034W	-0.23119702773502437	-0.1315733301471691
YDL036C	-0.3033167799530555	0.08212273084712168
YDL037C	0.1901160748369704	-0.19601099570521033
YDL039C	-0.15844994176226013	0.4341060638719946
