orf	None | growth (colony size) | myriocin [0.05 ug/ml] | Lebesgue N~Lemeer S, 2017
YAR047C	1.0029861636698627
YAR050W	1.142622938005941
YBL001C	0.6560652903697695
YBL002W	0.766304858339826
YBL003C	1.0065058194477854
YBL004W	1.048094713535159
YBL005W	1.0844189243809181
YBL006C	0.9853339470422899
YBL007C	0.8332658919015097
YBL008W	0.9565089683516789
YBL008W-A	0.9044442813193689
YBL009W	0.9363768531400555
YBL010C	0.7910729532280144
YBL011W	0.8522274311436598
YBL012C	0.2919624452705022
YBL013W	0.9386739174289878
YBL014C	1.3250349641555124
YBL015W	0.721262582152345
YBL016W	0.8149050510959632
YBL017C	1.0233338954466005
YBL018C	0.9996963116380765
YBL019W	1.0488436924654292
YBL020W	1.028436642752524
YBL021C	1.206931495290864
YBL022C	0.5853308615074484
YBL023C	1.0482224684095929
YBL024W	1.1937985086819247
YBL025W	
YBL026W	
YBL027W	0.9290930683084472
YBL028C	0.9250616102179394
YBL029C-A	0.8520369516259639
YBL029W	0.9293004316099844
YBL030C	0.911924467319534
YBL031W	0.9446791977124473
YBL032W	0.8988029991510309
YBL033C	
YBL034C	
YBL035C	0.7684989888066566
YBL036C	0.9214337240008779
YBL037W	1.0129352897247965
YBL038W	0.9249577783319983
YBL039C	1.2014762927494005
YBL039W-B	0.9207616659088821
YBL040C	
YBL041W	1.7466033459612187
YBL042C	0.9881866529480613
YBL043W	1.158520371591816
YBL044W	0.9122183191525094
YBL045C	1.1083855729761534
YBL046W	0.9359391833959341
YBL047C	0.9370441161822908
YBL048W	0.9804174034670118
YBL049W	0.8474242655528086
YBL050W	0.7314979043904405
YBL051C	1.1916428512689055
YBL052C	1.1015216057809472
YBL053W	1.2838335893165245
YBL054W	0.94136871529651
YBL055C	1.0179306091610951
YBL056W	0.9398353573575955
YBL057C	1.0600471799262734
YBL058W	0.663456785663762
YBL059W	0.9904329424238146
YBL060W	0.9954547394373517
YBL061C	1.004196089053125
YBL062W	0.8482629183468863
YBL063W	0.915934740694546
YBL064C	1.2049014084167717
YBL065W	1.3142887845388933
YBL066C	1.0695448592106616
YBL067C	0.9103355988095917
YBL068W	0.8977304681917687
YBL069W	0.9427927170206971
YBL070C	0.9840128498250421
YBL071C	1.0964043524381208
YBL071C-B	1.0828241726560714
YBL071W-A	1.1271341502055021
YBL072C	1.1312165720305245
YBL073W	1.1600760058784632
YBL074C	0.9500097876130477
YBL075C	0.9781476864109532
YBL076C	1.0540037910904827
YBL077W	
YBL078C	0.9742503590968724
YBL079W	0.9385693874737306
YBL080C	0.8285074454517001
YBL081W	1.1563783383526225
YBL082C	1.1175392158851252
YBL083C	1.067502276632345
YBL084C	0.30699047700560317
YBL085W	0.9191117753168908
YBL086C	0.8953360350573051
YBL087C	0.9823540406232568
YBL088C	0.992382128454785
YBL089W	0.9717813277997959
YBL090W	
YBL091C	0.9094173298028809
YBL091C-A	1.2026965298399488
YBL092W	1.3145485789666227
YBL093C	1.5342249201730245
YBL094C	0.8540207951571145
YBL095W	1.1012772376216518
YBL096C	1.034753859236029
YBL097W	0.6337816203075624
YBL098W	1.1222621471703638
YBL099W	0.8458927755687126
YBL100C	0.9988817795154413
YBL100W-C	0.8909387835915054
YBL101C	0.8866647944902021
YBL102W	0.9824679425634067
YBL103C	0.9061610612799977
YBL104C	1.0242380097315358
YBL105C	0.8321413634189175
YBL106C	0.9102334252050379
YBL107C	0.9217871558583387
YBR001C	0.9621634901052827
YBR002C	
YBR003W	1.4462329516683634
YBR004C	0.8951945901742567
YBR005W	1.204697194245913
YBR006W	1.0613153895120357
YBR007C	1.1210408941108712
YBR008C	1.0043482975595583
YBR009C	1.030473435435506
YBR010W	0.9712112845136773
YBR011C	1.1379243021253236
YBR012C	1.0178701024814232
YBR013C	0.8870867672962965
YBR014C	0.8469952784008666
YBR015C	0.6396499285533399
YBR016W	0.9802226631643296
YBR018C	0.8705264240454577
YBR019C	0.8527525643607841
YBR020W	0.8163023116647381
YBR021W	1.0707107533476035
YBR022W	0.8074053794966471
YBR023C	0.8038962850943137
YBR024W	0.8332940798449823
YBR025C	0.8063133364509529
YBR026C	
YBR027C	0.8962302306355102
YBR028C	0.906188411450238
YBR029C	
YBR030W	0.9287476846252091
YBR031W	0.8416455101643079
YBR032W	0.8886769617241244
YBR033W	0.8364995962572822
YBR034C	0.7439550092916478
YBR035C	
YBR036C	0.9199557180743932
YBR037C	1.1534668322420996
YBR038W	1.1446031161046177
YBR040W	0.9641669458176819
YBR041W	1.034823850587595
YBR042C	0.857725127140202
YBR043C	1.070771794287277
YBR044C	1.0902691337239114
YBR045C	1.1415307282369345
YBR046C	1.1072926991246081
YBR047W	1.103589367011427
YBR048W	1.1742269259257143
YBR049C	
YBR050C	1.039235594868152
YBR051W	0.957016273091696
YBR052C	0.9494923029511645
YBR053C	0.9480199222019565
YBR054W	0.994079109518687
YBR055C	0.7560186106213417
YBR056W	0.9512333561880674
YBR056W-A	0.9130614813800715
YBR057C	1.0614475482360093
YBR058C	1.1569821000214615
YBR058C-A	0.9497508776488297
YBR059C	1.0673282411772045
YBR060C	0.9677100047958749
YBR061C	1.2232201322107392
YBR062C	1.1101663336656815
YBR063C	0.9887509177709268
YBR064W	0.9517988242665932
YBR065C	0.9632339952010431
YBR066C	0.8740973253492463
YBR067C	0.9754779670706534
YBR068C	1.0375517675961015
YBR069C	1.0896862663945128
YBR070C	1.1526621323785073
YBR071W	1.089307478837993
YBR072C-A	0.9456602540872119
YBR072W	1.1263731680886302
YBR073W	1.0878015592674963
YBR074W	1.068242196330222
YBR076W	1.0168143272103858
YBR077C	1.1676068972158546
YBR079C	0.8953881869496636
YBR080C	1.1174542127294196
YBR081C	1.0768624830824438
YBR082C	0.9181785921167032
YBR083W	1.079855332585588
YBR084C-A	1.1460650743379135
YBR084W	0.9287047743635225
YBR085C-A	0.8374590254168629
YBR085W	1.2146943860819361
YBR087W	1.338678601894223
YBR088C	0.8797566962110058
YBR089C-A	1.061628892080437
YBR089W	0.9514874855010614
YBR090C	1.0209457727932778
YBR091C	0.767906625570846
YBR092C	1.0322234159487855
YBR093C	1.1916904160251907
YBR094W	1.0427359782842707
YBR095C	
YBR097W	
YBR098W	0.9499699788985008
YBR099C	0.9425340232328527
YBR101C	
YBR102C	0.8833492062830565
YBR103W	0.9501186369382603
YBR104W	0.8984341665327691
YBR105C	
YBR106W	0.7436903669294201
YBR107C	1.081988184950752
YBR108W	1.1084181473118597
YBR109C	0.7729641775944186
YBR110W	1.0026672096567086
YBR111C	1.0436099674748613
YBR111W-A	1.0744556695342569
YBR112C	
YBR113W	1.1527775919334091
YBR114W	1.1276202760352927
YBR115C	1.3772259956501127
YBR116C	1.0193531367919755
YBR119W	0.9631846877048527
YBR120C	
YBR121C	0.7463056233405342
YBR122C	
YBR123C	
YBR124W	
YBR125C	0.7450869575284904
YBR126C	
YBR127C	
YBR128C	1.16486762797181
YBR129C	0.8901797331533199
YBR130C	0.939429930240147
YBR131W	0.8567813757445808
YBR132C	1.6853582232291269
YBR133C	
YBR134W	0.8232477204433231
YBR135W	
YBR136W	
YBR137W	0.9151115389471476
YBR138C	0.9918035002122708
YBR139W	0.9368640101465914
YBR140C	1.1004378361736467
YBR141C	0.815583152216053
YBR142W	1.0799076211266723
YBR143C	1.094417286125087
YBR144C	0.9910056762252097
YBR145W	1.047656950956177
YBR146W	1.0468331371535573
YBR147W	0.8937264620024509
YBR148W	1.0911615518101787
YBR149W	0.9984061564077654
YBR150C	0.9452441167491349
YBR151W	0.9569128038610497
YBR152W	1.0561171461626877
YBR153W	0.8921941922189941
YBR154C	0.9896949538916548
YBR155W	0.9030922256312052
YBR156C	0.9606641313924168
YBR157C	0.8553475735278658
YBR158W	0.9879073640048339
YBR159W	1.0072443972150842
YBR160W	1.4353413914092632
YBR161W	0.845126080934596
YBR162C	0.9818628183615467
YBR162W-A	1.1235715950277547
YBR163W	0.9927595241810072
YBR164C	1.602441641575398
YBR165W	1.0945719495850788
YBR166C	1.0628393415581423
YBR167C	1.2295682401675188
YBR168W	
YBR169C	0.7889138371641494
YBR170C	1.053740839552009
YBR171W	0.994074440667841
YBR172C	1.257820820441032
YBR173C	
YBR174C	1.2055260823076326
YBR175W	1.1003427793283118
YBR176W	
YBR177C	0.9938992040700821
YBR178W	0.8910134407290073
YBR179C	1.447410693774975
YBR180W	0.9729825260180356
YBR181C	1.0471639781689008
YBR182C	0.9774388153384236
YBR182C-A	1.1760567974897158
YBR183W	0.9630836447803034
YBR184W	0.869926441590618
YBR185C	0.9286085731059157
YBR186W	0.9249822902701952
YBR187W	0.9228705692304501
YBR188C	0.8244091269446625
YBR189W	1.1448289783437173
YBR190W	1.0315804461287958
YBR191W	1.3986725501319115
YBR192W	1.0873059975389832
YBR193C	1.0639809609924964
YBR194W	1.190744608064942
YBR195C	1.0334952571459202
YBR196C	1.078985244877515
YBR196C-A	0.7330406798753111
YBR196C-B	0.8880808876656107
YBR197C	1.0911544282769892
YBR198C	
YBR199W	1.1255190716796484
YBR200W	1.3326653472965007
YBR200W-A	0.8978473516217288
YBR201W	0.9426973960717105
YBR202W	1.1265813109004874
YBR203W	0.9671556568390012
YBR204C	0.8683149228509789
YBR205W	1.0006277409139923
YBR206W	1.092944506585271
YBR207W	1.010664746342934
YBR208C	0.8738094772434346
YBR209W	1.2505661456647823
YBR210W	1.142967195733705
YBR211C	
YBR212W	1.0776862716860052
YBR213W	1.0767745875554107
YBR214W	1.0805206870458945
YBR215W	1.157728128173484
YBR216C	1.0869642800337869
YBR217W	1.0575648219955924
YBR218C	0.9101179461477679
YBR219C	0.953166634943361
YBR220C	0.9700190468105642
YBR221C	0.8594791142657532
YBR221W-A	0.8011161439041987
YBR222C	1.1363755316681552
YBR223C	1.1536352282057403
YBR224W	1.2570972098321946
YBR225W	1.1062413504512312
YBR226C	1.0886720665700185
YBR227C	1.0958921864209084
YBR228W	1.1746396702252009
YBR229C	0.978368708735563
YBR230C	0.9775834760576005
YBR231C	0.9645995553464374
YBR232C	1.02046980588474
YBR233W	1.009673557155809
YBR234C	1.0282450372920147
YBR235W	1.008843751814892
YBR236C	1.077806520398954
YBR237W	1.0819773686376706
YBR238C	1.1381709595212979
YBR239C	1.1579461386558412
YBR240C	1.187724673693158
YBR241C	1.0413187800504937
YBR242W	1.0199540838234396
YBR243C	0.9454663567764172
YBR244W	0.9800165222987189
YBR245C	1.0060298422474632
YBR246W	0.9600128781093125
YBR247C	1.1880118459722526
YBR248C	0.9772293089296572
YBR249C	0.9679189437674428
YBR250W	1.072575865195776
YBR251W	1.0096377346413792
YBR252W	1.097471153768708
YBR253W	1.2426107691199706
YBR254C	1.2479357586057855
YBR255W	1.1178292535989254
YBR256C	1.0999860774643724
YBR257W	1.0260278240387894
YBR258C	1.1025019704151366
YBR259W	1.1446169811577012
YBR260C	1.1352936453421318
YBR261C	1.0633358758329874
YBR262C	0.9758674244546902
YBR263W	1.0230474933097835
YBR264C	1.0241821689505322
YBR265W	1.1378497308644098
YBR266C	1.2902862209758585
YBR267W	1.1605157481168078
YBR268W	0.42323075531377263
YBR269C	1.0032326023526752
YBR270C	0.7710088784334553
YBR271W	0.857953504080602
YBR272C	0.7824967879796909
YBR273C	0.7774140734222073
YBR274W	0.9090191869634401
YBR275C	0.8501701631996196
YBR276C	0.9404679647551883
YBR277C	0.9650108119538222
YBR278W	0.9068603233799891
YBR279W	
YBR280C	0.7895725502718718
YBR281C	1.0223832672025601
YBR282W	0.6776978725387565
YBR283C	2.402442467849469
YBR284W	1.1187939543523835
YBR285W	1.1283677258246987
YBR286W	1.2019292435953584
YBR287W	0.7461915406091153
YBR288C	1.1811698024103265
YBR289W	
YBR290W	1.0410225676095692
YBR291C	1.1473619080668256
YBR292C	1.1592232375917293
YBR293W	0.9943947593015667
YBR294W	0.9158719184432935
YBR295W	1.0362094602636847
YBR296C	0.9389993348059174
YBR296C-A	0.8442615853977663
YBR297W	1.109807644299418
YBR298C	1.0587846701793986
YBR299W	1.0724589207709716
YBR300C	1.0681382940122004
YBR301W	0.7970416824814782
YCL001W	0.9398643647880995
YCL001W-A	1.1944854869526482
YCL001W-B	0.8723129645191312
YCL002C	1.1184586894416746
YCL004W	1.0758196019599142
YCL005W	1.2042649920807331
YCL007C	
YCL008C	0.8108669218467399
YCL009C	0.9888422938163214
YCL010C	1.0166770972530261
YCL011C	0.9194287264106121
YCL014W	0.9586120507509659
YCL016C	1.214699641659842
YCL017C	1.1720036397891613
YCL021W-A	0.8838839541649928
YCL022C	1.0504544013650536
YCL023C	1.0327237720630926
YCL024W	1.0419258512502412
YCL025C	1.1408755844696221
YCL026C-A	0.9840028933952389
YCL026C-B	0.8407097009645115
YCL027W	1.112415058904707
YCL028W	1.0043617707980417
YCL029C	1.0700944638070078
YCL030C	0.9949330655941433
YCL031C	1.044635529500721
YCL032W	0.9452330127071205
YCL033C	0.9662593195534093
YCL034W	0.9238260047793599
YCL035C	0.9399029888410557
YCL036W	0.9686175830582524
YCL037C	1.1340129376581918
YCL038C	0.8853179488670323
YCL039W	1.210436273221617
YCL040W	1.1364473008439817
YCL041C	1.0990208681163534
YCL042W	1.0826952063626971
YCL043C	0.9165226346483804
YCL044C	0.8405641458402476
YCL045C	1.0800802140772208
YCL046W	1.1232992038460505
YCL047C	0.9938181496209113
YCL048W	0.95269886779907
YCL049C	1.0077794589055034
YCL050C	0.9449160880094944
YCL051W	0.8774212128569486
YCL052C	0.7857117107527273
YCL054W	
YCL055W	1.1435362503923894
YCL056C	1.1098068072730523
YCL057C-A	0.822135892201643
YCL057W	1.161911776979428
YCL058C	1.2181499459949392
YCL059C	0.6226733842656567
YCL061C	1.0226667064416044
YCL063W	1.1124115653779776
YCL064C	1.0805956106583874
YCL069W	1.039454439911296
YCL076W	0.9815683326236538
YCR001W	1.0046307191005082
YCR002C	
YCR003W	0.7822236761464699
YCR004C	0.9449685598875568
YCR005C	1.1305058156060468
YCR006C	1.1618234139098031
YCR007C	1.0928007753990592
YCR008W	1.0788339865273144
YCR009C	1.009061046546585
YCR010C	1.035404835303946
YCR011C	0.9753072843019591
YCR012W	1.0510471239630952
YCR013C	
YCR014C	1.0400569934182207
YCR015C	1.0223399912381737
YCR016W	0.9247919808482457
YCR017C	0.9172154787816247
YCR019W	1.088453257889212
YCR020C	1.0302883502505207
YCR020C-A	1.0575553637388195
YCR020W-B	
YCR021C	1.06642561640244
YCR022C	0.9921882800767106
YCR023C	1.0159846133668173
YCR024C	
YCR024C-A	1.0889624720103468
YCR025C	1.0407275355129577
YCR026C	1.1563249736321322
YCR027C	1.1006596128229023
YCR028C	0.6583800900380958
YCR028C-A	1.7789264850774205
YCR030C	0.8729539366146121
YCR031C	0.9940760212039188
YCR032W	0.9368833607379053
YCR033W	1.1780028181928286
YCR034W	1.283744605684588
YCR035C	1.4857618786231581
YCR036W	1.2088852042855633
YCR037C	1.1584996046539295
YCR043C	1.2643076634529062
YCR044C	
YCR045C	1.226217553557024
YCR046C	
YCR047C	
YCR048W	0.8684495657487378
YCR049C	1.1816357817017071
YCR050C	1.1328088080669751
YCR051W	0.9001575970989997
YCR052W	0.9701831730142363
YCR053W	1.2433803642529653
YCR054C	1.216391382599353
YCR057C	1.0451536202191278
YCR059C	0.9473865050666624
YCR060W	0.8202519457907227
YCR061W	1.036934981600027
YCR063W	
YCR065W	1.0842281152085802
YCR066W	0.9840162263446537
YCR067C	0.9900672244166558
YCR068W	0.9747126157278293
YCR069W	0.9375285301023113
YCR071C	
YCR072C	0.9711397692368658
YCR073C	0.8930037347064327
YCR073W-A	1.0957523696211777
YCR075C	0.8235616591262742
YCR075W-A	0.8515793499922617
YCR076C	0.97438526056509
YCR077C	1.0578834232989194
YCR079W	0.8735941702519205
YCR081W	0.9414748544015781
YCR082W	0.8992863095117065
YCR083W	0.8386617978348776
YCR084C	
YCR085W	1.0934241222793941
YCR086W	1.0244913981100083
YCR087C-A	1.0961506588856749
YCR087W	1.0825040703611906
YCR088W	0.8176268849624683
YCR089W	0.861668546778064
YCR090C	1.082849420345652
YCR091W	1.2733407474393703
YCR092C	1.0494376797849012
YCR093W	1.1611056309634422
YCR094W	1.0894182100837586
YCR095C	0.9918918482783828
YCR098C	0.9222915755076606
YCR099C	0.9483578008499239
YCR100C	1.0517942782301992
YCR101C	0.913567111323115
YCR102C	0.9359557984870661
YCR102W-A	0.8258565197842501
YCR105W	0.8652929799117739
YCR106W	0.8551486245030806
YCR107W	1.1333231911268313
YDL001W	0.9524251414828325
YDL002C	1.0558537439528066
YDL003W	
YDL004W	1.0380736887087212
YDL006W	0.923745528438275
YDL007W	0.9679998975297235
YDL008W	1.0547589742130263
YDL009C	1.1513085589035938
YDL010W	1.1573536758910232
YDL011C	1.1183100542997964
YDL012C	1.110258678483148
YDL013W	0.9421289590735559
YDL014W	1.16225284913662
YDL015C	1.3796284684600173
YDL016C	
YDL017W	1.3782996850630704
YDL018C	0.8340718509239451
YDL019C	0.9531307427643517
YDL020C	1.2816069042590577
YDL021W	0.9364063314368559
YDL022W	1.0953962768927665
YDL023C	0.9653112356185143
YDL024C	1.0795571139055098
YDL025C	1.1829640967968624
YDL026W	1.185146265821321
YDL027C	1.1416115992445655
YDL028C	1.1751738754015875
YDL029W	1.184772991924737
YDL030W	0.9527716272039429
YDL031W	1.1606190199447808
YDL032W	1.1497701827122115
YDL033C	1.0064270965963469
YDL034W	0.948488214934211
YDL035C	1.1407993875183637
YDL036C	0.976513507042073
YDL037C	0.9886251588293307
YDL039C	0.9675913836827075
YDL040C	
YDL041W	1.0862125968940914
YDL042C	1.1491319885749327
YDL043C	0.8824788701725751
YDL044C	1.1119365853268288
YDL045C	
YDL045W-A	0.8230707306374951
YDL046W	1.0783193031143048
YDL047W	1.011803303186986
YDL048C	1.0831952458198542
YDL049C	1.4119865936266176
YDL050C	0.9541909444044281
YDL051W	0.9759778944595039
YDL052C	1.0147515241913316
YDL053C	0.9553538286971212
YDL054C	0.9651634237445333
YDL055C	1.4686667719921618
YDL056W	0.9386799828678307
YDL057W	1.4408139722278546
YDL058W	0.9965017854197074
YDL059C	1.1030364007320042
YDL060W	1.8303050208910978
YDL061C	1.1954822395791644
YDL062W	
YDL063C	1.1720994194362986
YDL064W	
YDL065C	1.0392405045182505
YDL066W	1.0152727862308781
YDL067C	1.274078621660428
YDL068W	
YDL069C	
YDL070W	1.0039313223443023
YDL071C	0.9859517868889572
YDL072C	
YDL073W	1.2593151858164189
YDL074C	1.4515418377755647
YDL075W	
YDL076C	0.8585310946401195
YDL077C	0.8124249492244566
YDL078C	0.7619119265089257
YDL079C	0.7564036009110943
YDL080C	0.75736303197594
YDL081C	0.8527124246135352
YDL082W	0.8404576524887788
YDL083C	0.795690409292586
YDL084W	
YDL085C-A	0.9151821663356186
YDL085W	0.7481070187370595
YDL086W	0.7225134514439165
YDL087C	1.0717801898368442
YDL088C	0.7904848807976134
YDL089W	
YDL090C	0.9394676198275448
YDL091C	0.8603113709505179
YDL092W	
YDL093W	0.8455807427379414
YDL094C	0.845540311300383
YDL095W	0.9313473384132434
YDL096C	0.940300157209289
YDL097C	0.905089077885792
YDL098C	0.8675418218910286
YDL099W	0.8352556194492857
YDL100C	1.0170413537247538
YDL101C	
YDL102W	1.0103275154760498
YDL103C	
YDL104C	0.9383110065993108
YDL105W	0.9476588220574089
YDL106C	1.0548019148568435
YDL107W	0.8511901860948586
YDL108W	1.085512691486926
YDL109C	1.1228018882964774
YDL110C	1.008223170197423
YDL111C	0.7637766311103176
YDL112W	0.8777900263361414
YDL113C	0.863731454591989
YDL114W	0.9016056361017367
YDL115C	
YDL116W	
YDL117W	1.065173752169161
YDL118W	1.311446595603908
YDL119C	1.3521318889124678
YDL120W	0.9017067368838797
YDL121C	1.1444885825035689
YDL122W	1.1768333969145308
YDL123W	1.023146022179495
YDL124W	0.9307812562284931
YDL125C	0.9709445000160863
YDL126C	0.8301789011743635
YDL127W	0.9033156110233168
YDL128W	0.9253330050373373
YDL129W	0.9629445281019533
YDL130W	0.8617030441887064
YDL130W-A	1.1356793519873234
YDL131W	1.0224732817066493
YDL132W	1.0155143622400695
YDL133C-A	0.9903417237634047
YDL133W	1.1592436941522404
YDL134C	1.0929455717855152
YDL135C	0.7756632726231123
YDL136W	1.1057917109203803
YDL137W	0.9999186289195976
YDL138W	0.9400857012305074
YDL139C	0.8094395506387659
YDL140C	0.8733458528524909
YDL141W	
YDL142C	0.89313829104283
YDL143W	0.7192578153519538
YDL144C	0.9901447924508132
YDL145C	
YDL146W	
YDL147W	0.7535598531940447
YDL148C	1.3002597159477483
YDL149W	0.7551996146942321
YDL150W	0.9827418818913874
YDL151C	1.6605367828605244
YDL152W	0.8311520645455189
YDL153C	0.9728238961028092
YDL154W	1.1501580283884234
YDL155W	1.0495023627502296
YDL156W	1.097515509479618
YDL157C	1.0665066413483806
YDL159W	0.94239048154705
YDL159W-A	0.9286272380502666
YDL160C	
YDL160C-A	1.3959232638658776
YDL161W	0.963459023885455
YDL162C	1.031585430461443
YDL163W	0.8989549145648656
YDL164C	
YDL165W	0.8464903063138557
YDL166C	
YDL167C	
YDL168W	1.0187595665908444
YDL169C	0.9625976597819393
YDL170W	0.9690810687151459
YDL171C	0.8710675439810092
YDL172C	0.9983322448236942
YDL173W	0.9985302405700638
YDL174C	1.0635874676140875
YDL175C	1.0661492652265845
YDL176W	1.0504948214908
YDL177C	0.9949071533726473
YDL178W	0.981866256216449
YDL179W	0.9631546127885657
YDL180W	1.0442808879447438
YDL181W	0.5809121423650238
YDL182W	1.0536698066808539
YDL183C	0.7662327613138451
YDL184C	0.8697628611209843
YDL185W	
YDL186W	0.9345508603461788
YDL187C	0.9744302324255791
YDL188C	1.0271144283930937
YDL189W	0.9368842602496511
YDL190C	1.1479949862470993
YDL191W	1.0337691600627972
YDL192W	1.3407023173428685
YDL193W	0.9882752654116138
YDL194W	0.968323829521995
YDL195W	1.104275133186591
YDL196W	
YDL197C	1.0344740470935896
YDL198C	0.6276282389301333
YDL199C	0.9244750233156152
YDL200C	0.7441143415307296
YDL201W	0.9183048539545422
YDL202W	
YDL203C	0.9362270081294282
YDL204W	0.8167086095954259
YDL205C	0.5594012590410626
YDL206W	
YDL207W	0.8887904914738262
YDL208W	1.0902043628242097
YDL209C	1.0267828694429662
YDL210W	1.1823003584043026
YDL211C	1.1179877924209565
YDL212W	1.3011307256409335
YDL213C	1.1508751190642506
YDL214C	1.0246454434456798
YDL215C	0.9945908692610477
YDL216C	0.9563909982930963
YDL217C	1.28677183994614
YDL218W	0.9507182620864776
YDL219W	1.0034253612228545
YDL220C	0.8434224009927456
YDL221W	0.7956022583297234
YDL222C	0.8696454358446233
YDL223C	0.8532564341828935
YDL224C	0.8298288196143528
YDL225W	1.1574901713965666
YDL226C	1.2818096519317872
YDL227C	1.186915110703238
YDL229W	1.247573118134051
YDL230W	1.0590863272973448
YDL231C	1.1631804099284884
YDL232W	0.9814586169910772
YDL233W	0.9461494271953161
YDL234C	1.0092349523132536
YDL235C	1.0343249552066758
YDL236W	0.933033412400281
YDL237W	0.964559923406847
YDL238C	0.9457448858117721
YDL239C	1.1157148695946628
YDL240W	1.0398494621412906
YDL241W	0.9551159929784858
YDL242W	1.0841550667563724
YDL243C	1.0688223710017135
YDR001C	0.9001952830309687
YDR002W	0.9854561588279785
YDR003W	0.9618622927289273
YDR003W-A	1.024866616061428
YDR004W	1.0073631513325032
YDR005C	0.9539622051799711
YDR006C	0.9888319767218007
YDR007W	1.0150639099958425
YDR008C	1.0271594230986452
YDR009W	0.8757377465694486
YDR010C	0.8701158339172308
YDR011W	1.1003360721384976
YDR013W	0.9860410796983476
YDR014W	1.1131598829948948
YDR015C	1.0716384339835636
YDR016C	
YDR017C	1.2753024840919818
YDR018C	1.0916780496498055
YDR019C	1.0510208349053034
YDR020C	1.0698305777940225
YDR021W	1.0441827667285404
YDR022C	0.9906798672127439
YDR023W	
YDR024W	1.0755815389451155
YDR025W	0.8587397660438862
YDR026C	0.875544432040348
YDR027C	1.1735243760886478
YDR028C	1.5711549207060922
YDR029W	0.9102766002937445
YDR030C	0.8458687903531046
YDR031W	0.9087284873248072
YDR032C	0.8454094356323507
YDR033W	0.8548008547795096
YDR034C	1.0369510977878964
YDR034W-B	0.9554438853891651
YDR035W	0.9389338755942398
YDR036C	0.8537618579479156
YDR037W	
YDR041W	1.0735368617397028
YDR042C	
YDR043C	0.8829175203919534
YDR044W	1.0828796308012605
YDR045C	1.784228682892972
YDR046C	1.02474643656005
YDR047W	1.0113229696927308
YDR048C	1.469779157284793
YDR049W	0.8123848145431025
YDR050C	0.947868097171897
YDR051C	1.091524700760807
YDR052C	0.8845069577886026
YDR053W	0.8145223288746574
YDR054C	1.059550598659397
YDR055W	1.06869871615841
YDR056C	0.968982658069549
YDR057W	0.8220837764011445
YDR058C	0.7155379505999566
YDR059C	0.9411632133566051
YDR060W	1.0252822176518053
YDR061W	1.0555037424950389
YDR062W	0.8806540513814146
YDR063W	0.9264338322031204
YDR064W	
YDR065W	3.9069844874141126
YDR066C	0.9238486946916568
