orf	None | growth (colony size) | myriocin [0.05 ug/ml] | Lebesgue N~Lemeer S, 2017
YBR134W	-0.3429824002340201
YBR135W	
YBR136W	
YBR137W	-0.051028415996066785
YBR138C	0.1927076273673314
YBR139W	0.018103487479451705
YBR140C	0.5379602820634523
YBR141C	-0.36734129656404746
YBR142W	0.47271285192340634
YBR143C	0.5188262682307067
YBR144C	0.19017204920895786
YBR145W	0.370216441432608
YBR146W	0.3675982645936489
YBR147W	-0.11899269746102104
YBR148W	0.5084791629139588
YBR149W	0.2136916427743091
YBR150C	0.04473644864739509
YBR151W	0.0818209041885912
YBR152W	0.3971039335726042
YBR153W	-0.12386243045812051
YBR154C	0.18600641997926187
YBR155W	-0.0892272027169517
YBR156C	0.09374306284476061
YBR157C	-0.24096530412239864
YBR158W	0.18032524976294745
YBR159W	0.24178060815128993
YBR160W	1.6023230407530777
YBR161W	-0.27345040583128993
YBR162C	0.16111497511719655
YBR162W-A	0.6114820796314
YBR163W	0.1957459836129729
YBR164C	2.133387224647531
YBR165W	0.5193178068374842
YBR166C	0.4184678585704235
YBR167C	0.9483518436846136
YBR168W	
YBR169C	-0.45209950619558287
YBR170C	0.3895517525936503
YBR171W	0.1999249423534624
YBR172C	1.038141855793803
YBR173C	
YBR174C	0.8719430475862959
YBR175W	0.5376581802656325
YBR176W	
YBR177C	0.19936801990310862
YBR178W	-0.12761499711070506
YBR179C	1.640680698534258
YBR180W	0.13289236502856946
YBR181C	0.36864971612431713
YBR182C	0.14705497489166972
YBR182C-A	0.7782862058028723
YBR183W	0.10143256002673494
YBR184W	-0.19463195236408087
YBR185C	-0.008133259206083637
YBR186W	-0.019658011160720003
YBR187W	-0.026369308178348656
YBR188C	-0.33929131422313547
YBR189W	0.6790405357749393
YBR190W	0.31912342447099296
YBR191W	1.4857851645503128
YBR192W	0.4962257594602984
YBR193C	0.42209605896282587
YBR194W	0.8249657896369702
YBR195C	0.32520891835331944
YBR196C	0.46978143207504997
YBR196C-A	-0.6296709499708171
YBR196C-B	-0.13693499452418328
YBR197C	0.5084565234904033
YBR198C	
YBR199W	0.617671388730358
YBR200W	1.2760065360318542
YBR200W-A	-0.10589602716636173
YBR201W	0.036642671786984465
YBR202W	0.6210473094986076
YBR203W	0.11437389170404066
YBR204C	-0.1997535478341428
YBR205W	0.22075209876751653
YBR206W	0.5141456022018336
YBR207W	0.2526508786410689
YBR208C	-0.18229120985803515
YBR209W	1.015085648902202
YBR210W	0.6731235723868413
YBR211C	
YBR212W	0.4656531429961042
YBR213W	0.46275570395395843
YBR214W	0.474661247283327
YBR215W	0.7200355460784342
YBR216C	0.49513974116984644
YBR217W	0.4017048170780502
YBR218C	-0.06689863930253828
YBR219C	0.06991514021142668
YBR220C	0.12347408070380461
YBR221C	-0.22783478332418677
YBR221W-A	-0.41331914492089117
YBR222C	0.6521744912574158
YBR223C	0.7070278301775281
YBR224W	1.0358421364513275
YBR225W	0.5564045307733195
YBR226C	0.5005672869827825
YBR227C	0.5235136742707774
YBR228W	0.7737824092289237
YBR229C	0.15001028511753545
YBR230C	0.14751472361553408
YBR231C	0.10625030151342049
YBR232C	0.28381250729469865
YBR233W	0.24950076320903272
YBR234C	0.3085231041836297
YBR235W	0.24686354455898743
YBR236C	0.46603530750239924
YBR237W	0.4792907521461952
YBR238C	0.6578805714495317
YBR239C	0.7207284089483484
YBR240C	0.8153680841818808
YBR241C	0.3500729912817928
YBR242W	0.28217348212670196
YBR243C	0.04544275350690325
YBR244W	0.15524722979151148
YBR245C	0.23792061008406185
YBR246W	0.0916733035657857
YBR247C	0.8162807513495416
YBR248C	0.14638913896454478
YBR249C	0.1167997070414034
YBR250W	0.44941167208625094
YBR251W	0.24938691505876454
YBR252W	0.5285318176016316
YBR253W	0.9898025296480829
YBR254C	1.0067259704730924
YBR255W	0.5932322454060615
YBR256C	0.536524539926505
YBR257W	0.30147654054489587
YBR258C	0.5445203426577101
YBR259W	0.6783667838657251
YBR260C	0.648736129685695
YBR261C	0.42004590270371517
YBR262C	0.1420609104517939
YBR263W	0.2920047001092203
YBR264C	0.29561083231153595
YBR265W	0.6568596691208746
YBR266C	1.141320704554907
YBR267W	0.728894929046068
YBR268W	-1.6142832086963264
YBR269C	0.2290306537829453
YBR270C	-0.5090035640083401
YBR271W	-0.23268335133717816
YBR272C	-0.47249364076310657
YBR273C	-0.4886471034644183
YBR274W	-0.07039062479592581
YBR275C	-0.25741972108421146
YBR276C	0.02955727771079087
YBR277C	0.10755732322257346
YBR278W	-0.07725174634388861
YBR279W	
YBR280C	-0.4500060387194698
YBR281C	0.28989371167441386
YBR282W	-0.8055568794257076
YBR283C	4.675883633226998
YBR284W	0.5962981774907127
YBR285W	0.6267247455460098
YBR286W	0.8605118725076544
YBR287W	-0.5878759729066669
YBR288C	0.7945359348290876
YBR289W	
YBR290W	0.34913159342007477
YBR291C	0.6870904833658442
YBR292C	0.7247871790786481
YBR293W	0.20094295252182906
YBR294W	-0.04861184081937291
YBR295W	0.333834974042801
YBR296C	0.024889799567118894
YBR296C-A	-0.2761978739906158
YBR297W	0.5677386306931711
YBR298C	0.405581637606829
YBR299W	0.44904000899503477
YBR300C	0.4353085506562346
YBR301W	-0.4262682609641957
YCL001W	0.027638966256427165
YCL001W-A	0.8368547412787094
YCL001W-B	-0.18704730272940848
YCL002C	0.5952326663019679
YCL004W	0.4597206477802001
YCL005W	0.8679351550098349
YCL007C	
YCL008C	-0.3823300295530607
YCL009C	0.1832965663040211
YCL010C	0.27175883465059436
YCL011C	-0.037307888140933665
YCL014W	0.08722131000444923
YCL016C	0.9010976946077383
YCL017C	0.765404795486009
YCL021W-A	-0.1502733411882306
YCL022C	0.37910706677217637
YCL023C	0.32275704832026314
YCL024W	0.35200233472047215
YCL025C	0.6664761865937003
YCL026C-A	0.16791638445147786
YCL026C-B	-0.28748617910062313
YCL027W	0.5760252999713774
YCL028W	0.23261928347273764
YCL029C	0.44152548758245413
YCL030C	0.202653753024331
YCL031C	0.36061400985128095
YCL032W	0.04470115870016604
YCL033C	0.11152522673439655
YCL034W	-0.02333282199989529
YCL035C	0.027761718024551255
YCL036W	0.11902006460784344
YCL037C	0.6446658905310393
YCL038C	-0.14571593792048892
YCL039W	0.8875482099239256
YCL040W	0.6524025821115659
YCL041C	0.5334569914687175
YCL042W	0.48157212458717513
YCL043C	-0.046543788437298325
YCL044C	-0.28794877034870314
YCL045C	0.4732613725530155
YCL046W	0.6106163885240081
YCL047C	0.19911041936177415
YCL048W	0.06842852139135581
YCL049C	0.2434810969277767
YCL050C	0.0436939348585894
YCL051W	-0.17081269068091617
YCL052C	-0.46227623931069234
YCL054W	
YCL055W	0.6749320948014101
YCL056C	0.5677359705252576
YCL057C-A	-0.34651592072373577
YCL057W	0.733331672425467
YCL058C	0.912063166257746
YCL059C	-0.9804311535809587
YCL061C	0.29079451480317675
YCL063W	0.5760141971338912
YCL064C	0.4748993633069917
YCL069W	0.34414789976612853
YCL076W	0.16017906492013154
YCR001W	0.23347403270630945
YCR002C	
YCR003W	-0.47336162218549954
YCR004C	0.04386069663825689
YCR005C	0.6335198455156137
YCR006C	0.7330508442315529
YCR007C	0.5136888076427001
YCR008W	0.4693007153063639
YCR009C	0.24755413268938434
YCR010C	0.3312777815959921
YCR011C	0.1402807193821761
YCR012W	0.3809908086725732
YCR013C	
YCR014C	0.3460628854474161
YCR015C	0.28975617558642897
YCR016W	-0.020262836813312205
YCR017C	-0.04434184856095678
YCR019W	0.4998718873446256
YCR020C	0.3150169922997223
YCR020C-A	0.40167475762925126
YCR020W-B	
YCR021C	0.4298654604382519
YCR022C	0.19393050288358318
YCR023C	0.2695580396815629
YCR024C	
YCR024C-A	0.5014902295158615
YCR025C	0.348193946830953
YCR026C	0.7155761564566957
YCR027C	0.5386651142532706
YCR028C	-0.8669510568022477
YCR028C-A	2.6942767463026973
YCR030C	-0.18501021826994637
YCR031C	0.19992996548240108
YCR032W	0.018164985927083065
YCR033W	0.7844708877259263
YCR034W	1.1205306842972704
YCR035C	1.7625652598232826
YCR036W	0.882618731016082
YCR037C	0.7224873887721123
YCR043C	1.058757803326661
YCR044C	
YCR045C	0.9377029688414026
YCR046C	
YCR047C	
YCR048W	-0.19932563692111654
YCR049C	0.7960168716430224
YCR050C	0.6408390255321728
YCR051W	-0.09855379621360785
YCR052W	0.12399569301929889
YCR053W	0.9922483931990149
YCR054C	0.9064742456332999
YCR057C	0.3622605628892354
YCR059C	0.05154520986888704
YCR060W	-0.3525033232693426
YCR061W	0.3361407659012789
YCR063W	
YCR065W	0.48644388859958154
YCR066W	0.167958758127716
YCR067C	0.18718953934832958
YCR068W	0.13839079294164744
YCR069W	0.020215409799227497
YCR071C	
YCR072C	0.12703586795489716
YCR073C	-0.12128960953180817
YCR073W-A	0.5230693200907577
YCR075C	-0.3419846662971254
YCR075W-A	-0.25294116026072205
YCR076C	0.13735041985919583
YCR077C	0.40271736936909
YCR079W	-0.18297548071712427
YCR081W	0.03275729104290799
YCR082W	-0.10132285030552676
YCR083W	-0.2939946553186577
YCR084C	
YCR085W	0.5156698771022556
YCR086W	0.2965935988307381
YCR087C-A	0.5243351300640748
YCR087W	0.48096467196785225
YCR088W	-0.3608460743127684
YCR089W	-0.22087651013676585
YCR090C	0.48206223470323795
YCR091W	1.0874660031680865
YCR092C	0.3758758064019812
YCR093W	0.7307696458835939
YCR094W	0.5029386185385317
YCR095C	0.19298840787832278
YCR098C	-0.0282094181037826
YCR099C	0.054632101731377065
YCR100C	0.3833653525210017
YCR101C	-0.05593678803575841
YCR102C	0.015217084357435564
YCR102W-A	-0.33469133010362606
YCR105W	-0.20935763675195668
YCR106W	-0.24159758744560803
YCR107W	0.6424737951966111
YDL001W	0.06755858706990177
YDL002C	0.3962668104714274
YDL003W	
YDL004W	0.3397597105813271
YDL006W	-0.02358858524596237
YDL007W	0.11705698758799762
YDL008W	0.39278750390048733
YDL009C	0.6996334023839839
YDL010W	0.718845492828396
YDL011C	0.5947602863968443
YDL012C	0.569172070203004
YDL013W	0.03483611236998603
YDL014W	0.7344156397243081
YDL015C	1.4252608404930562
YDL016C	
YDL017W	1.421037811086634
YDL018C	-0.3085820446729511
YDL019C	0.06980107065895874
YDL020C	1.1137368185679817
YDL021W	0.016648930887047605
YDL022W	0.5219376156557468
YDL023C	0.10851210484709918
YDL024C	0.471598898885211
YDL025C	0.8002384127314528
YDL026W	0.8071736017029932
YDL027C	0.6688153278301792
YDL028C	0.7754801759034072
YDL029W	0.8059872935014112
YDL030W	0.06865975930949826
YDL031W	0.7292231390217397
YDL032W	0.6947442625066537
YDL033C	0.23918313097423827
YDL034W	0.0550465729794535
YDL035C	0.6662340237501675
YDL036C	0.1441142366536141
YDL037C	0.18260648586101452
YDL039C	0.11575868269282572
YDL040C	
YDL041W	0.49275080403341076
YDL042C	0.6927160067240127
YDL043C	-0.1547388628316427
YDL044C	0.57450465485027
YDL045C	
YDL045W-A	-0.3435448945851428
YDL046W	0.467664991084394
YDL047W	0.2562693457624694
YDL048C	0.48316130860076045
YDL049C	1.5280987555582355
YDL050C	0.07317051575668261
YDL051W	0.14241199707729485
YDL052C	0.26563913772900843
YDL053C	0.07686629836172794
YDL054C	0.10804234138386347
YDL055C	1.7082350069208927
YDL056W	0.023874861670817288
YDL057W	1.6197155441355213
YDL058W	0.2076393285282213
YDL059C	0.5462188248550348
YDL060W	2.8575637561333522
YDL061C	0.8400225379733236
YDL062W	
YDL063C	0.7657091944326897
YDL064W	
YDL065C	0.3434679880077626
YDL066W	0.2672957695973132
YDL067C	1.0898110539422965
YDL068W	
YDL069C	
YDL070W	0.2312512678260437
YDL071C	0.17411019643984837
YDL072C	
YDL073W	1.0428911241385899
YDL074C	1.6538099584548285
YDL075W	
YDL076C	-0.23084770082911305
YDL077C	-0.37737843590188597
YDL078C	-0.5379147436440633
YDL079C	-0.555420848125229
YDL080C	-0.5523716637287441
YDL081C	-0.24934011628598296
YDL082W	-0.28828721870369817
YDL083C	-0.4305627655658585
YDL084W	
YDL085C-A	-0.05080395387598234
YDL085W	-0.5817883588679506
YDL086W	-0.6631277160141396
YDL087C	0.44688292251995215
YDL088C	-0.44710654535777083
YDL089W	
YDL090C	0.026378064262074872
YDL091C	-0.22518977401602686
YDL092W	
YDL093W	-0.27200543732106
YDL094C	-0.2721339331693264
YDL095W	0.0005708580012116168
YDL096C	0.029023965658141068
YDL097C	-0.08288097216442049
YDL098C	-0.20221055331412166
YDL099W	-0.30481988952833017
YDL100C	0.27291648441888616
YDL101C	
YDL102W	0.2515791194131338
YDL103C	
YDL104C	0.0227022118350262
YDL105W	0.05241066518871804
YDL106C	0.39292397430039394
YDL107W	-0.25417796874766363
YDL108W	0.4905264226007672
YDL109C	0.6090358614080434
YDL110C	0.24489126342898623
YDL111C	-0.5319884938248209
YDL112W	-0.1696405582086902
YDL113C	-0.21432034727308177
YDL114W	-0.09395175851186098
YDL115C	
YDL116W	
YDL117W	0.42588688915106415
YDL118W	1.2085708557161017
YDL119C	1.3378734873156062
YDL120W	-0.0936304483743449
YDL121C	0.6779587178909459
YDL122W	0.78075432981431
YDL123W	0.29231783640752845
YDL124W	-0.0012282175427370914
YDL125C	0.12641527948019485
YDL126C	-0.32095429534072795
YDL127W	-0.08851725775374689
YDL128W	-0.018543398517071187
YDL129W	0.10099043091453645
YDL130W	-0.2207668733216742
YDL130W-A	0.649961950619821
YDL131W	0.2901797883206502
YDL132W	0.2680635264740513
YDL133C-A	0.1880619304513698
YDL133W	0.7248521924260386
YDL134C	0.5141489875330814
YDL135C	-0.49421135364721996
YDL136W	0.5549755236338294
YDL137W	0.21849845772138649
YDL138W	0.028342399417278577
YDL139C	-0.38686638258020156
YDL140C	-0.1837646625223208
YDL141W	
YDL142C	-0.12086197372093627
YDL143W	-0.6734745091668523
YDL144C	0.187436059654045
YDL145C	
YDL146W	
YDL147W	-0.5644586117375224
YDL148C	1.17301764075073
YDL149W	-0.5592472574635894
YDL150W	0.16390874206609182
YDL151C	2.318020394042219
YDL152W	-0.3178614680649771
YDL153C	0.1323882205620758
YDL154W	0.6959768815321169
YDL155W	0.37608137644846423
YDL156W	0.5286727852506451
YDL157C	0.43012296721486226
YDL159W	0.035667261448566794
YDL159W-A	-0.00807393982487817
YDL160C	
YDL160C-A	1.4770476105028958
YDL161W	0.10262555882793467
YDL162C	0.3191392652644498
YDL163W	-0.10237606229542993
YDL164C	
YDL165W	-0.26911473765027666
YDL166C	
YDL167C	
YDL168W	0.2783771663303744
YDL169C	0.09988804273077305
YDL170W	0.12049307635905383
YDL171C	-0.191005395198005
YDL172C	0.21345674309560664
YDL173W	0.21408599678825996
YDL174C	0.4208454908777104
YDL175C	0.42898718400522423
YDL176W	0.37923552667017835
YDL177C	0.202571400946773
YDL178W	0.16112590102308974
YDL179W	0.10165810467644662
YDL180W	0.3594869174123837
YDL181W	-1.1131532759376201
YDL182W	0.3893260018020618
YDL183C	-0.5241826241102152
YDL184C	-0.19515183027282565
YDL185W	
YDL186W	0.010752026247285001
YDL187C	0.13749334570380184
YDL188C	0.3049298965635796
YDL189W	0.018167844680859246
YDL190C	0.6891024800373883
YDL191W	0.32607941393230855
YDL192W	1.3015489689989803
YDL193W	0.18149448356212447
YDL194W	0.11808648143341051
YDL195W	0.5501556618101243
YDL196W	
YDL197C	0.3283196275488255
YDL198C	-0.9646840446084121
YDL199C	-0.021270165008382316
YDL200C	-0.5944775550841469
YDL201W	-0.04087968655590212
YDL202W	
YDL203C	0.016079020394288348
YDL204W	-0.36376446107702454
YDL205C	-1.1815173848239358
YDL206W	
YDL207W	-0.13467979043607634
YDL208W	0.5054371041069793
YDL209C	0.3038761633520054
YDL210W	0.7981289743110209
YDL211C	0.5937361003677016
YDL212W	1.1757858116625968
YDL213C	0.6982558797631659
YDL214C	0.29708317296596387
YDL215C	0.20156621296268282
YDL216C	0.08016254492329226
YDL217C	1.1301515896577956
YDL218W	0.06213392425383614
YDL219W	0.2296432640691563
YDL220C	-0.2788649004058737
YDL221W	-0.43084291965961724
YDL222C	-0.19552502156665832
YDL223C	-0.24761119010128363
YDL224C	-0.3220668955778834
YDL225W	0.7192792915461393
YDL226C	1.1143811744396668
YDL227C	0.8127951980962795
YDL229W	1.0055734565422196
YDL230W	0.4065403392903918
YDL231C	0.7373635366571752
YDL232W	0.15983037577803352
YDL233W	0.04761363137329987
YDL234C	0.2481068256025221
YDL235C	0.3278457960544354
YDL236W	0.005929398787485695
YDL237W	0.1061243465634203
YDL238C	0.046327951432726666
YDL239C	0.5865124851750217
YDL240W	0.3454033267208082
YDL241W	0.07611042856684462
YDL242W	0.48621173205512447
YDL243C	0.4374826275220416
YDR001C	-0.09843402590395509
YDR002W	0.172535032360458
YDR003W	0.09755096003052317
YDR003W-A	0.2977860854664857
YDR004W	0.24215802265778252
YDR005C	0.07244355568666401
YDR006C	0.1832637773681796
YDR007W	0.2666319364361788
YDR008C	0.30507289501247165
YDR009W	-0.17616294389236364
YDR010C	-0.19403004134797844
YDR011W	0.5376368640301309
YDR013W	0.17439397945572904
YDR014W	0.5783924382444033
YDR015C	0.4464324058004388
YDR016C	
YDR017C	1.0937006322210001
YDR018C	0.5101206535964201
YDR019C	0.3809072589650912
YDR020C	0.4406868268982967
YDR021W	0.35917507668471266
YDR022C	0.1891365899733278
YDR023W	
YDR024W	0.4589640556114642
YDR025W	-0.23018451864576298
YDR026C	-0.17677732012776515
YDR027C	0.770237873719001
YDR028C	2.033954358037983
YDR029W	-0.06639441782788001
YDR030C	-0.27108998823275937
YDR031W	-0.07131450232570521
YDR032C	-0.27254987138465575
YDR033W	-0.24270284039554557
YDR034C	0.3361919850355998
YDR034W-B	0.07715250908623028
YDR035W	0.024681762518740137
YDR036C	-0.24600489412611043
YDR037W	
YDR041W	0.45246583175877364
YDR042C	
YDR043C	-0.15334478101226995
