orf	hap alpha | growth (exponential growth rate) | EtOH (ethanol [8%]) | Yoshikawa K~Shimizu H, 2009	hap alpha | growth (exponential growth rate) | sodium chloride [1 M] | Yoshikawa K~Shimizu H, 2009	hap alpha | growth (exponential growth rate) | EtOH (ethanol [5%]) | Yoshikawa K~Shimizu H, 2009
YBL003C	0.22941089899592437	0.04481991851167669	0.07611090501384195
YBL005W	-0.0751190149655981	-0.3039635830466191	-0.08750552870993711
YBL006C	-1.1157379470076503	0.29644598880697365	-0.1161042645428365
YBL007C	-5.690185355945622	-1.524662129248555	-3.2148898723053954
YBL008W	-0.057215022707670954	-0.8148700641713266	-0.1470911705037351
YBL009W	0.26142548132504756	-0.06439339141186201	-0.08755788896123033
YBL010C	0.13155089474697162	-0.11608568061847144	-0.36340160505244357
YBL011W	0.1373870427772258	0.10518111851335918	-0.19045249333342615
YBL012C	0.24414253341692005	0.11166961902618182	-0.009057883014675675
YBL013W	-0.29320443528260265	-0.39875090020288906	-0.4528934503306141
YBL015W	0.26289507316077304	0.32245822751796444	-0.151470775945337
YBL016W	-0.4786119891386023	0.11678000562362058	0.07185462143338596
YBL017C	-0.06210171659149476	-0.11781719615863456	0.06219658184811934
YBL022C	-1.3972894540221763	-0.2621225967245804	-1.7382420970809698
YBL024W	0.08079879357000493	-0.14330563536745383	0.08875512178182636
YBL027W	-0.6208632455256522	-0.308152186740339	-0.1089959287283786
YBL028C	0.11273877254164529	0.3163869444052282	0.036063039441032806
YBL029W	0.1733014321139713	0.159698828691752	0.021339858088078083
YBL036C	-0.18207915244644063	0.2949666414649973	-0.08662532508787274
YBL037W	0.06952318867748575	-0.10201996728382245	-0.06477494039006682
YBL038W	0.7520273413496089	0.03321964347302096	0.7282706463111985
YBL039C	0.606215823475877	0.31587482619303997	0.5017121675712493
YBL042C	-0.9485164798780734	0.001229531382993216	-1.346670639700681
YBL043W	0.4983058063889073	0.3512079618065526	-0.06132028889351133
YBL044W	-0.1437267833009348	0.22217181108752895	0.061552816238513976
YBL045C	-0.7577508014935969	-0.3469201662372401	-1.1731216755065164
YBL046W	-2.512407290062996	0.13223263123069573	-4.973869237444599
YBL047C	0.22267454358983615	-0.20634081266869536	1.096598589829881
YBL048W	-0.016376738790565205	-0.4043258295513929	0.0911054265756446
YBL049W	-0.03995563854797989	-0.5571415611986055	-0.15193988117967883
YBL051C	-0.8094116304923454	-1.8451238467268296	-0.16558937882169897
YBL052C	-0.06905132455669884	-0.6924698614510786	-0.1532688904025318
YBL053W	-0.7165964092609117	0.01840574162873741	-1.3199843082742673
YBL054W	-0.2412837957308547	0.2026185099140967	0.299099996599177
YBL055C	0.23270228198450343	-0.6476520794692221	-0.0630295327069127
YBL056W	0.034723476762231156	0.028520510280013057	0.09135394264879523
YBL057C	-0.8374427928879056	0.08600524672843131	-0.9665472687938181
YBL058W	-0.7645734139523618	0.8611652696200589	-0.49388256312127726
YBL059W	-0.2659427776469355	-0.06107028713515248	-0.25520140410628966
YBL060W	-0.8410519355121209	0.46237483966023935	0.33420768941248075
YBL061C	-0.13225451201066235	0.21998097103118758	-0.6478772240867865
YBL062W	-1.1740641446276197	0.050813170306701703	-0.79604132724913
YBL063W	-0.3971554309706657	-0.2854216445502372	-0.18024751419673962
YBL064C	0.07760306573239543	0.019016528168411255	-0.02332080418262774
YBL065W	0.19898495581020437	-0.3404371609634572	0.336140389679438
YBL066C	-0.0786052969814436	-0.02220540988099688	0.17702194569287583
YBL067C	-0.264118688401356	0.618286205534848	-0.4726275850357615
YBL068W	0.07329348204105579	-0.0608140126232796	-0.457341832677945
YBL069W	0.11779051357019002	0.05616755841699486	-0.16175313629541146
YBL070C	0.2935047009812098	0.18547374218261134	-0.1228891939255384
YBL071C	-0.6077356612272745	-0.37936105152186367	-0.15433537817918325
YBL072C	-1.093959044882023	-0.35703095754984293	-0.9828918671700712
YBL075C	-0.25688915239270727	-0.0941622892067944	-0.0993178258927849
YBL078C	-0.06625130161756035	-0.04099697846685286	0.013334845296510795
YBL079W	-1.8165657008812193	-0.8220728930455453	-0.1492702576703613
YBL080C	-0.8125476041781354	-0.002834365060021457	-0.6699620388725867
YBL081W	0.5324981497131359	0.3142875045418679	0.25828746579406436
YBL082C	-0.8669982622727849	0.7185323021247467	-0.6895308237214047
YBL083C	-1.5408960702771364	1.1118810417895564	0.07553666713787764
YBL085W	-0.07800422083901325	-0.39673365046543374	0.1302016722202302
YBL086C	-0.12555338621908294	0.21954465661652497	0.42940570024640334
YBL087C	0.5186784056485683	0.5002950819009472	0.7037276504977428
YBL088C	0.16593044511849417	0.5876706745382703	0.5296743289040496
YBL089W	-0.5869795257725033	-0.12427361519597899	-0.2529674508591378
YBL090W	-0.5094429194237957	0.15718587657492678	0.06943684169386309
YBL091C	-0.008036097364753596	0.44731084069538557	0.1447616225713926
YBL091C-A	-0.08183639830897856	0.08188056930366451	0.0745150930194192
YBL093C	-2.8677987392845106	-5.742932258116495	-3.0151985549987694
YBL094C	-0.22488049456730602	0.04868762343139328	0.13096227086879406
YBL095W	0.21621980219894937	0.06996272165900179	0.1999937884540801
YBL096C	0.04158532442848619	-0.04288978608456837	-0.09198420107697879
YBL098W	-0.34479226969693066	0.38869379386259023	0.04147915005030631
YBL099W	-0.5675823001838737	1.1015371350311973	-0.7933266357844582
YBL100C	-0.3745687783815202	0.6881312243273419	-0.7503273444047467
YBL101C	0.17346265861921395	0.2508917450052191	0.15358564945634168
YBL102W	0.13691283270939397	0.08332404366161089	0.11275252095085261
YBL103C	-2.616227191176995	-1.539082430718109	-0.8304509269774856
YBL104C	0.11727300024913016	0.7882352175538309	-0.5415856610408329
YBL106C	-0.17715564202977685	0.23616955887132923	0.043283956120786005
YBL107C	-0.017222226880590916	0.19118944298747545	-0.10248544421540046
YBR001C	-0.023409827872499046	-0.3987360874627193	0.6538302356990492
YBR003W	-1.307501692065279	0.24994511362345812	-1.2370689429693997
YBR005W	0.157159374916416	0.8652454700748756	0.537886675370801
YBR006W	-0.5589149011656003	-1.6176335382970797	1.1650603161437243
YBR007C	-0.10007977762270989	-0.013722346135236969	0.11106462281333261
YBR008C	-0.039953465943617664	0.08838389209556426	-0.0593337960885707
YBR009C	0.44427556236643717	0.44974491803231686	-0.16834510359367288
YBR010W	0.7869721817760282	0.4431652297956151	0.3060072234332723
YBR012C	-0.03484949196986141	0.09163492397091706	0.014632614805122585
YBR013C	0.44906975407098415	-0.20797336519548845	0.029727392734648278
YBR014C	0.38376962686703164	0.1924410527760546	0.07628291406226896
YBR015C	0.46515261100739147	0.9076461892348472	0.5988678777898392
YBR016W	0.5520073469472663	-0.3711457387961073	0.028863766367572725
YBR018C	0.09385254796108489	-0.17917378911833196	0.06529826979680851
YBR019C	0.45713236662721424	-0.425753393217375	-0.0805142003014508
YBR020W	0.23571936128338894	-1.3901531779984908	0.1735930208481904
YBR021W	-1.2362494538888515	-1.9289919525805481	-0.21734697201732048
YBR022W	-0.11530823665134327	-0.0959363843435638	0.07718815901181808
YBR023C	-0.2933984648090379	0.20762284428335318	-0.28958855600871847
YBR024W	0.23729924176091807	-0.19167995600265486	0.25880821990983977
YBR025C	0.3578982665205706	-0.1886330475420648	-0.1461047026742181
YBR026C	-1.1430924043088964	-0.09677450539673074	-1.1181902793698197
YBR027C	0.017536943813562713	-0.3763630105345692	-0.05512621586118784
YBR028C	0.30863408485894556	-0.9096741420586917	0.12546149658480632
YBR030W	0.016673525128697464	-0.19833644509587056	-0.040206473851368836
YBR031W	0.03065370644255107	0.675218368118384	-0.17751276602625796
YBR032W	0.06798225450852104	-0.645942775067039	-0.21110649075042762
YBR033W	0.1667211437243901	-0.13364330055411305	-0.21426043599521774
YBR034C	0.5734800944190642	-0.5418809571431662	-0.09034082932028083
YBR035C	0.5042472308763124	-1.3925210189965616	0.9762132864788544
YBR036C	-2.352356329524503	-2.278063467790451	-0.648350983859207
YBR037C	-0.16552860706048608	-0.5508316732733173	-0.6349837715581379
YBR039W	-3.242045989209484	0.9569623818413318	1.2098779599976894
YBR040W	0.5937457865710231	-0.1339302891112777	-0.19633633346579002
YBR041W	-0.36593355736195265	0.41816811509348345	-0.3400137630027898
YBR042C	-0.07971212576504103	0.6972873076167873	-0.26664849607608915
YBR043C	0.20641002912393638	0.396699313452729	0.06609328146056405
YBR044C	-0.044090515681792265	0.46322642733979497	-0.05858466367103588
YBR045C	0.14418594603510818	0.09455104980407297	0.08311102378276158
YBR046C	0.07928256168712808	-0.4729658100773367	-0.09288689935298114
YBR047W	-0.14109333961934173	-0.15331190250634738	-0.32054109655683105
YBR048W	-0.28283658838103337	-0.8968338779072552	-0.7749247448047948
YBR050C	-0.2159753950759154	-1.327335225754477	-0.19550632973368548
YBR051W	-0.056997863313873555	-1.0256577311943655	0.36725814196429835
YBR052C	-0.09808786102329076	0.05163556429419518	0.03530889121965146
YBR053C	-0.2762635465862178	-2.238565623002931	0.5149090469875435
YBR054W	-0.134939320285558	0.1529431871290697	0.13327001425305868
YBR056W	0.09722858569803185	-1.8988853570270383	0.6650919076331598
YBR057C	0.10550657190321229	-1.5140600883295732	0.4534353697360174
YBR058C	-0.37854439450993277	-0.5900536848152589	-0.3090394117550059
YBR059C	-0.1646139791386659	0.33981378520830746	-0.4139349882305789
YBR062C	-0.13914155854455237	-2.5482129261756286	0.40576662545341613
YBR063C	0.11661197537731424	-2.7874890929071907	0.7606231853677956
YBR064W	-0.13854346512770335	0.1307855420265584	-0.14387930408164062
YBR065C	-0.22558317813895176	0.3553405418753348	0.008389250123040494
YBR066C	0.20226329911171415	0.2502886248409853	0.20500477124585054
YBR067C	0.14502573862931273	-0.19814665120043035	0.10151590010465482
YBR068C	0.09162187961901565	0.303033509871644	0.36428059012327746
YBR069C	0.1439032130492031	-0.47023088236396027	0.5798630644359779
YBR071W	-0.2421026342988273	-0.840034427178739	0.09948234202346624
YBR072W	-0.8468057131160783	0.30087441812592053	-0.23212903923018957
YBR073W	-0.0867288888038029	-0.26418664960155247	-0.16233019470838222
YBR074W	-0.29043049070035454	-0.23064836731250027	0.07741804804013609
YBR076W	0.4727419908064771	0.299992119921592	0.4923578525660094
YBR077C	-1.057963639585353	0.3076730955862719	-1.248659098440929
YBR078W	-3.0027913024501203	0.07082960735411666	-0.6337026796417766
YBR081C	-2.1552619734039165	-1.4348483242914531	-1.8186653319613115
YBR083W	-0.05393891120014002	0.19304400935897956	-0.10893731205830048
YBR084C-A	0.27514754987661355	0.15222464872027705	-0.31609378942296273
YBR084W	-0.13562957832629388	0.03325193638792837	-0.1525123985966495
YBR085W	-0.11625597354176334	-0.47833244665627045	-0.29231731346347123
YBR089C-A	0.4643827256022617	-0.36563385471762	-0.05598070972186189
YBR090C	0.15332082285038456	-0.2946689650680399	-0.2139257698616098
YBR092C	0.06514174654106643	0.08934335511775182	0.25085748837920213
YBR093C	-0.2006895944479376	-0.29645250883070634	-0.09558476995819062
YBR094W	-0.12676389146054168	-0.22678774724141357	-0.20181173647733242
YBR095C	-1.1878643940774254	0.2064982143065718	-0.604658362263499
YBR096W	-0.012605019863760466	-0.03303583183618771	-0.09972910158792771
YBR097W	-6.409623539194338	-5.3095657419909115	-7.214477775893324
YBR098W	0.019581712981808507	-0.004797868564601124	-0.1000468187364063
YBR099C	0.35623450747847035	0.20393948365453526	0.0714276344751593
YBR101C	0.5652462810291182	0.1983251788470633	-0.13193235917272983
YBR103W	0.1283322891848043	-3.5470642660193596	-0.716160762813931
YBR104W	0.11745241574397393	-0.15952972981041152	-0.24628447341429707
YBR105C	-0.5940933103469026	-0.804197604451627	-0.4989907882279295
YBR106W	-2.0279394646563746	3.3045319510419278	-0.9860285159293226
YBR107C	-0.1985554179819451	0.17330072502642857	-0.15669989360118525
YBR108W	-0.011546395216085867	-0.05347356658143739	0.15791097655141442
YBR111C	-0.19411667335503116	-0.049705575498239785	-0.1604137539391284
YBR112C	-0.07551207624441816	-0.5449473352757663	-0.06062746506218465
YBR113W	0.6537172083109124	0.09774012116397543	0.2402284927748586
YBR114W	0.21814749768781763	-0.1891174212634822	0.07037481388055948
YBR115C	0.07951794340332798	-0.08652005011655788	-0.11758614831075832
YBR116C	0.29014234450380455	-0.1042546152403761	-0.12033248379869264
YBR117C	0.3342777710312635	0.011764272742483947	0.1201719779177722
YBR119W	0.2692232358927642	0.31123016318065694	-0.1509375620957558
YBR120C	-0.10674885314077336	0.18780452664063285	0.1397192531948633
YBR125C	0.15790742086665943	-0.027820566782731287	-0.24610824463993963
YBR126C	-0.9916405049079434	-1.0932141173982952	-0.508991288318976
YBR127C	-2.003384529348351	-0.49813692814240956	-0.6639477232149454
YBR129C	0.8737816889907859	-1.6039726949898465	0.624091122035915
YBR130C	0.560484129942828	-1.9728818871403409	0.08385730654929162
YBR131W	-0.815000565143267	-0.019456832594421495	-0.8231435628832271
YBR132C	0.2036787417937027	-0.2896924998121376	-0.4096842162848465
YBR133C	0.03210971696252999	-0.7784297617202258	-0.13593836502712126
YBR134W	0.12594085509292396	-0.8518999532362953	-0.4742296036931453
YBR137W	0.3550012952218896	-0.5306365675850028	0.29711467606611147
YBR138C	0.5906660051154169	0.6067017595204083	0.05953574294797632
YBR139W	0.46036706597956467	0.07685821621122553	0.010203195138440221
YBR141C	0.31126367336252014	-1.4658172324292627	0.12541506290060883
YBR144C	0.3985474378777822	-0.3720344742273823	-0.2694950581518581
YBR145W	0.1451239026525107	-0.42665084774987133	-0.3498819004300266
YBR146W	-1.4394367746439558	0.5527169584418491	-2.30831327382912
YBR147W	0.26475652402209715	0.126904054266254	-0.07616704095935212
YBR148W	-0.05591279888587863	-0.23492422611220767	-0.14878144846755784
YBR149W	0.2048540543591591	-0.612442556395324	-0.137725733898566
YBR150C	0.4795664369619071	0.15347629043419714	-0.06264156148560891
YBR151W	0.28052092607355095	-0.09886742883675662	-0.2322221161407607
YBR156C	-2.313125659626318	-0.9723159621795062	0.2552848827356698
YBR157C	0.09175051694072789	0.044371691454377755	-0.2573448965975167
YBR158W	0.3302410262109556	-0.6324212382380359	0.4383549056960948
YBR159W	0.16018835578646085	-0.592606214383789	-0.1140695006159216
YBR161W	-0.17619273185557746	-0.6529772525635358	-0.17176952424643763
YBR162C	0.7355787655801032	-0.5793850713670675	-0.19036981757815302
YBR162W-A	-0.02658623242929444	-0.3297649711075768	-0.07179027662173935
YBR163W	-0.5044171060032263	-0.264473867690506	0.05987992237235643
YBR164C	0.2745655217132144	-2.136064209420199	0.310240504924288
YBR165W	0.08899715063983976	0.12686025973161616	0.2024767529542973
YBR166C	-0.1401826381696617	-1.5959987380307725	1.5868238799626775
YBR168W	0.24768624000825162	-0.845415205336145	-0.2546729150806991
YBR169C	-0.18784705355876927	0.012372674094344617	-0.14762793025199092
YBR170C	-0.37690923385506736	-0.34041721527218577	-0.08248608123365193
YBR171W	-3.8489044503825194	1.1809798876478852	-5.000961286197297
YBR172C	0.3863089167538376	-0.2027477896698919	-0.3105296326885282
YBR173C	-0.20520991583388679	-0.06188675703702433	-0.19010194554542537
YBR174C	0.37805067984702356	-0.5349438179730167	0.005338350103366793
YBR175W	-0.2933219331194266	-0.4205173135371653	-0.07431244181904029
YBR176W	-0.05072274072989228	-0.03687886812440365	0.24206360466554308
YBR177C	0.21874332685291	0.29441661260097723	0.1572745374971947
YBR178W	0.2793480171166102	0.4654030963515543	0.024877361851907993
YBR179C	-0.6800988716307227	0.7121945435331634	-1.7147225100268007
YBR180W	0.3480434321203651	0.07825291979939215	0.00019532957100959616
YBR181C	0.9170294057937789	0.6510597648014157	1.1496232575012864
YBR182C	0.25453023384583734	0.2519606190506767	-0.0735308476064161
YBR183W	0.09643052082031774	-0.39977495755857345	0.05155030545840988
YBR184W	-0.051180533352784566	-1.047797829032527	0.028103029211700523
YBR185C	-0.22595899539615671	0.4361486879966171	-0.23628626456336146
YBR186W	0.22613850267243737	-0.14553893121173353	0.0020321896965196508
YBR187W	0.0772158545799373	-0.2784080639613323	0.06276310620285731
YBR188C	0.2658444785887063	-0.2859966964522444	-0.13677619546145292
YBR189W	-0.6564070360750461	0.011979183200634146	0.3207628705825547
YBR191W	-0.3767805792004372	-0.8176338687725525	-0.3737976909521883
YBR194W	0.8025234722213161	1.1286287904215224	-0.07616704095935212
YBR195C	1.0234472035157673	0.7957229323341674	0.31353466380931594
YBR197C	0.12569485244555195	-0.32126957329129224	0.16944435162848656
YBR199W	0.42422625560963023	0.7185120071343414	-0.2810243350769405
YBR200W	-3.3321481375732156	1.1194005344810019	-0.5268599408486115
YBR201W	0.30778544304756056	0.7066076062543234	-0.29750955938234136
YBR203W	0.1938430889848251	0.2119022463484876	-0.13581816797279855
YBR204C	0.1322615936453898	0.283418741489622	0.0895797471545987
YBR205W	0.04683654359453361	-0.051878125038255195	0.019794532521247847
YBR206W	0.14190076717474928	-0.3083808893695188	0.12783208236399599
YBR207W	0.0058356580035494945	-0.271212469014558	-0.08492923173002868
YBR208C	-0.6481431266601992	-0.3169479731180851	0.1055154060730938
YBR209W	0.18003695229903116	-0.2926990601046982	-0.09543115206038155
YBR210W	0.0034697936912181674	-0.2102313443125412	-0.319980360633801
YBR212W	0.11986847791336427	0.7885027588234329	-0.08414156981785811
YBR213W	0.059319611179789594	-0.08470879479813734	-0.13258000416912488
YBR214W	0.16816446182300357	-0.17980623770317353	0.22531753633056215
YBR215W	-0.2818152135203112	-1.2624675812274258	0.15180682732608033
YBR216C	0.2903933972335146	0.4737110249758906	-0.10340169950679841
YBR217W	-0.25141153636689745	-0.6739097333456352	-0.0326824738334503
YBR218C	-0.50573864843035	0.23394209637719612	-0.0389028542248774
YBR219C	-0.1733881485767068	-0.23188147354660038	-0.28244744330814286
YBR220C	0.3201492678890545	-0.06031077445895462	-0.28328337294254136
YBR221C	-0.42404712778824105	-0.5102750604381462	-0.8749646618027059
YBR222C	-0.14007425814125318	-0.26898164155234716	0.0030760399746597765
YBR223C	-0.29306449952738056	-0.0451971443662104	-0.30499476147332233
YBR224W	-0.2916593172757807	-1.0539253976119671	0.2395617778134613
YBR225W	-0.36126479489447716	-1.4812986757405189	0.1763597062265689
YBR226C	-0.4272843653958909	-1.5660891501280572	0.06609239414145847
YBR227C	-0.12839670580516047	0.12481979899404366	-0.14664426851567167
YBR228W	0.029981421294680365	0.014599022266272957	-0.07881902515433836
YBR229C	-0.6149555623277967	-0.38680435915361705	0.14463302614326168
YBR230C	-0.08553333980377274	-0.6526681011156961	0.14298853923516802
YBR231C	-1.0791247577962608	-0.6726110891196164	-0.8331875705007638
YBR232C	-0.06778540375295698	-0.6868896534604718	0.2556640151368921
YBR233W	0.15425947374089408	0.49116020113145037	0.3025294950491373
YBR235W	-0.03750834827402874	0.6152375825507442	-0.05039109152013928
YBR238C	-0.2568829791429633	-0.5269716398623171	-0.45167506788854433
YBR239C	0.037218954412544566	-0.17306640408482693	-0.23830051078368267
YBR240C	-0.19630145862084586	-0.6228324256409334	0.018556991270656742
YBR241C	-0.05011115654132913	0.3174208811786619	0.02420311209126384
YBR242W	0.09122769534202452	0.15062791999940003	0.10444590296203735
YBR244W	0.26468154666395094	0.4511501892882272	0.5406564226969148
YBR245C	-0.1314290808750652	0.3290390035808203	-0.021374213765736578
YBR246W	-0.27417095137005393	0.1353772302314521	0.04437566921438067
YBR248C	0.3479813915638479	0.08603222857275479	0.12783208236399865
YBR249C	-0.8107929302078932	0.48333671584356214	-0.2867073713562081
YBR250W	0.17271267111077734	-0.02363218646130373	-0.2125636792926219
YBR251W	-2.6889747662617163	0.25287825835080385	-2.0217395688360087
YBR255W	0.09246791882603894	-0.5653521558808238	0.074623045831192
YBR258C	0.1579883618097439	0.35696647516308316	-0.17436836130969355
YBR259W	0.26678003369114145	0.3564882132105724	0.205998987543149
YBR260C	0.30370755564259955	0.09437864981628721	0.16516352078429822
YBR261C	0.370762167055509	0.14041279875945556	0.1361074499652657
YBR262C	0.30392648369644043	0.1725573096608615	-0.04407159492480509
YBR263W	0.45453080002170854	0.10964644915874193	0.1574318431430556
YBR264C	0.33317436214034446	0.7252842796125349	0.04238030315639617
YBR266C	1.0369841318051363	1.3419192017402617	2.3011108336944517
YBR267W	1.0041218604475919	-1.5803980349351698	4.119662724067844
YBR268W	-1.6259445080784456	-0.15321906314682252	-2.037214067926123
YBR269C	0.6126811548392559	0.31723235129601735	0.04149918396042661
YBR270C	0.46401649138676065	-0.05237070123177585	-0.20010912824549879
YBR271W	-0.1007016230911372	0.010237607381564017	-0.16142775650257654
YBR272C	-0.07433750804600502	0.7686484145043277	-0.24753840738214494
YBR273C	-0.30618029668661906	-0.4711707742904138	-0.13213429656997153
YBR274W	-0.05966613363345257	0.33342802874798827	-0.09543115206038155
YBR275C	0.10025391396989373	-0.07106353254717256	-0.08504045428295856
YBR276C	-0.12548089608374563	0.04900865478893124	-0.3104025489716838
YBR277C	0.5037707648656197	0.6534807321716314	0.050861280893119996
YBR278W	0.47548413321915184	0.4839899827256132	-0.013780421614083636
YBR279W	-3.1339882869775693	-1.4692088147978308	-1.1205506037120248
YBR280C	-0.15895365653499632	0.05205017401947931	-0.21772999196923185
YBR281C	-0.026014462391901125	-0.4333606360404553	-0.12717281510898398
YBR282W	-1.1459061028629403	0.6894998747541553	-1.523802019386593
YBR283C	-0.6882095902503286	0.5879905128890366	-0.008351755145316766
YBR284W	0.11446111131063566	0.5639211672506249	-0.2046157997902905
YBR285W	-0.3253394392281998	-0.625493436142919	-0.11843259056327049
YBR286W	0.035326791463722765	-0.21038332854317668	-0.024470115412361614
YBR287W	0.4121904783212103	0.10814017065241832	0.16443313533508894
YBR288C	-0.2395988636968638	0.9722297807810942	-0.09761127239138845
YBR289W	-1.9763520869023188	-2.083118054574424	-2.3643454597349822
YBR290W	-0.3896645580257929	-0.412880570441316	-0.2181926103719775
YBR291C	-0.819845463690899	-1.2180619278907014	-0.17807512927048635
YBR292C	-0.8729830816810917	-1.9701014528736283	-0.6516573341328683
YBR293W	-0.049693284622779804	0.6818313225330501	-0.261722529676121
YBR294W	0.12313231653948731	0.007824815847270506	-0.22837213739630963
YBR295W	0.04377808827983728	-0.07521132002803099	-0.20042620158767707
YBR296C	-1.0416438041540843	-0.5153072709167271	-0.12285820421541468
YBR297W	-0.1910159568958355	-0.8034665427415042	0.18538112567868792
YBR298C	-0.48510598406919875	-1.1679400969007505	0.5094774129648423
