orf	hap a | growth (undefined) | bleomycin [1-7.5 ug/ml] | discrete | discrete | discrete
YMR026C	0.052724019328697636
YMR027W	0.052724019328697636
YMR029C	0.052724019328697636
YMR030W	0.052724019328697636
YMR031W-A	-3.8620344158270767
YMR031C	0.052724019328697636
YMR032W	-5.166953894212335
YMR034C	0.052724019328697636
YMR035W	0.052724019328697636
YMR036C	0.052724019328697636
YMR039C	0.052724019328697636
YMR040W	0.052724019328697636
YMR041C	0.052724019328697636
YMR042W	0.052724019328697636
YMR044W	0.052724019328697636
YMR140W	0.052724019328697636
YMR141C	0.052724019328697636
YMR143W	0.052724019328697636
YMR144W	0.052724019328697636
YMR145C	0.052724019328697636
YMR147W	0.052724019328697636
YMR148W	0.052724019328697636
YMR151W	0.052724019328697636
YMR150C	0.052724019328697636
YMR152W	0.052724019328697636
YMR153W	0.052724019328697636
YMR153C-A	0.052724019328697636
YMR155W	0.052724019328697636
YMR156C	0.052724019328697636
YMR157C	0.052724019328697636
YMR158W-B	0.052724019328697636
YMR159C	0.052724019328697636
YMR161W	0.052724019328697636
YMR162C	0.052724019328697636
YMR163C	0.052724019328697636
YMR164C	0.052724019328697636
YMR166C	0.052724019328697636
YMR167W	0.052724019328697636
YMR169C	0.052724019328697636
YMR170C	0.052724019328697636
YMR172C-A	0.052724019328697636
YMR173W-A	0.052724019328697636
YMR174C	0.052724019328697636
YMR175W	0.052724019328697636
YMR176W	0.052724019328697636
YMR177W	0.052724019328697636
YMR178W	0.052724019328697636
YMR179W	-3.8620344158270767
YMR180C	0.052724019328697636
YMR182C	0.052724019328697636
YMR183C	0.052724019328697636
YMR184W	0.052724019328697636
YMR185W	0.052724019328697636
YMR186W	0.052724019328697636
YMR187C	0.052724019328697636
YMR188C	0.052724019328697636
YMR189W	0.052724019328697636
YMR190C	0.052724019328697636
YMR191W	0.052724019328697636
YMR192W	0.052724019328697636
YMR193W	0.052724019328697636
YMR194W	0.052724019328697636
YMR193C-A	0.052724019328697636
YMR195W	0.052724019328697636
YMR196W	0.052724019328697636
YMR198W	0.052724019328697636
YMR199W	0.052724019328697636
YMR201C	0.052724019328697636
YMR202W	-2.5571149374418187
YMR204C	0.052724019328697636
YMR205C	-3.8620344158270767
YMR206W	0.052724019328697636
YMR207C	0.052724019328697636
YMR210W	0.052724019328697636
YMR214W	0.052724019328697636
YMR215W	0.052724019328697636
YMR216C	13.10191880318128
YMR219W	0.052724019328697636
YMR221C	0.052724019328697636
YMR222C	0.052724019328697636
YMR223W	0.052724019328697636
YMR224C	-5.166953894212335
YMR225C	0.052724019328697636
YMR226C	0.052724019328697636
YMR228W	0.052724019328697636
YMR230W	0.052724019328697636
YMR231W	-5.166953894212335
YMR232W	0.052724019328697636
YMR233W	0.052724019328697636
YMR234W	0.052724019328697636
YMR237W	0.052724019328697636
YMR238W	0.052724019328697636
YMR241W	0.052724019328697636
YMR242C	0.052724019328697636
YMR243C	0.052724019328697636
YMR244W	0.052724019328697636
YMR245W	0.052724019328697636
YMR244C-A	0.052724019328697636
YMR246W	0.052724019328697636
YMR247C	0.052724019328697636
YMR250W	0.052724019328697636
YMR251W	0.052724019328697636
YMR251W-A	0.052724019328697636
YMR252C	0.052724019328697636
YMR253C	0.052724019328697636
YMR254C	0.052724019328697636
YMR255W	0.052724019328697636
YMR256C	0.052724019328697636
YMR257C	0.052724019328697636
YMR258C	0.052724019328697636
YMR259C	0.052724019328697636
YMR261C	0.052724019328697636
YMR262W	0.052724019328697636
YMR263W	0.052724019328697636
YMR264W	0.052724019328697636
YMR265C	0.052724019328697636
YMR266W	0.052724019328697636
YMR267W	-2.5571149374418187
YMR269W	0.052724019328697636
YMR272C	0.052724019328697636
YMR273C	0.052724019328697636
YMR274C	0.052724019328697636
YMR275C	0.052724019328697636
YMR276W	0.052724019328697636
YMR278W	0.052724019328697636
YMR280C	0.052724019328697636
YMR282C	0.052724019328697636
YMR283C	0.052724019328697636
YMR284W	0.052724019328697636
YMR285C	0.052724019328697636
YMR286W	0.052724019328697636
YMR287C	0.052724019328697636
YMR289W	0.052724019328697636
YMR291W	0.052724019328697636
YMR292W	0.052724019328697636
YMR293C	0.052724019328697636
YMR294W	0.052724019328697636
YMR294W-A	0.052724019328697636
YMR295C	0.052724019328697636
YMR297W	0.052724019328697636
YMR299C	0.052724019328697636
YMR300C	0.052724019328697636
YMR302C	0.052724019328697636
YMR303C	0.052724019328697636
YMR304W	0.052724019328697636
YMR304C-A	0.052724019328697636
YMR305C	0.052724019328697636
YMR306C-A	0.052724019328697636
YMR307W	-3.8620344158270767
YMR310C	0.052724019328697636
YNL339C	0.052724019328697636
YNL338W	0.052724019328697636
YNL336W	0.052724019328697636
YNL335W	0.052724019328697636
YNL334C	0.052724019328697636
YNL333W	0.052724019328697636
YNL332W	0.052724019328697636
YNL330C	0.052724019328697636
YNL329C	0.052724019328697636
YNL328C	0.052724019328697636
YNL327W	0.052724019328697636
YNL326C	0.052724019328697636
YNL324W	0.052724019328697636
YNL325C	0.052724019328697636
YNL323W	0.052724019328697636
YNL322C	0.052724019328697636
YNL321W	0.052724019328697636
YNL320W	0.052724019328697636
YNL319W	0.052724019328697636
YNL318C	0.052724019328697636
YNL314W	0.052724019328697636
YNL311C	0.052724019328697636
YNL309W	0.052724019328697636
YNL307C	0.052724019328697636
YNL305C	0.052724019328697636
YNL304W	0.052724019328697636
YNL303W	0.052724019328697636
YNL302C	0.052724019328697636
YNL301C	0.052724019328697636
YNL299W	0.052724019328697636
YNL298W	0.052724019328697636
YNL296W	0.052724019328697636
YNL297C	-3.8620344158270767
YNL295W	0.052724019328697636
YNL294C	0.052724019328697636
YNL293W	0.052724019328697636
YNL292W	0.052724019328697636
YNL291C	0.052724019328697636
YNL289W	0.052724019328697636
YNL288W	0.052724019328697636
YNL286W	0.052724019328697636
YNL285W	0.052724019328697636
YNL283C	0.052724019328697636
YNL281W	0.052724019328697636
YNL280C	0.052724019328697636
YNL278W	0.052724019328697636
YNL277W	0.052724019328697636
YNL276C	0.052724019328697636
YNL275W	0.052724019328697636
YNL273W	0.052724019328697636
YNL271C	0.052724019328697636
YNL270C	0.052724019328697636
YNL269W	0.052724019328697636
YNL268W	0.052724019328697636
YNL266W	0.052724019328697636
YNL265C	0.052724019328697636
YNL264C	0.052724019328697636
YNL259C	0.052724019328697636
YNL257C	0.052724019328697636
YNL255C	0.052724019328697636
YNL254C	0.052724019328697636
YNL253W	0.052724019328697636
YNL249C	0.052724019328697636
YNL248C	0.052724019328697636
YNL246W	0.052724019328697636
YNL242W	0.052724019328697636
YNL241C	0.052724019328697636
YNL239W	0.052724019328697636
YNL238W	0.052724019328697636
YNL237W	0.052724019328697636
YNL236W	-3.8620344158270767
YNL235C	0.052724019328697636
YNL234W	0.052724019328697636
YNL233W	0.052724019328697636
YNL231C	0.052724019328697636
YNL230C	0.052724019328697636
YNL229C	0.052724019328697636
YNL228W	0.052724019328697636
YNL226W	0.052724019328697636
YNL227C	0.052724019328697636
YNL225C	-3.8620344158270767
YNL224C	0.052724019328697636
YNL223W	0.052724019328697636
YNL219C	0.052724019328697636
YNL218W	0.052724019328697636
YNL217W	0.052724019328697636
YNL215W	0.052724019328697636
YNL214W	0.052724019328697636
YNL213C	0.052724019328697636
YNL212W	0.052724019328697636
YNL211C	0.052724019328697636
YNL208W	0.052724019328697636
YNL206C	0.052724019328697636
YNL205C	0.052724019328697636
YNL204C	0.052724019328697636
YNL202W	0.052724019328697636
YNL203C	0.052724019328697636
YNL201C	0.052724019328697636
YNL200C	0.052724019328697636
YNL199C	0.052724019328697636
YNL198C	0.052724019328697636
YNL197C	0.052724019328697636
YNL196C	0.052724019328697636
YNL195C	0.052724019328697636
YNL194C	0.052724019328697636
YNL193W	0.052724019328697636
YNL192W	-3.8620344158270767
YNL191W	0.052724019328697636
YNL190W	0.052724019328697636
YNL187W	0.052724019328697636
YNL184C	0.052724019328697636
YNL183C	0.052724019328697636
YNL179C	0.052724019328697636
YNL177C	0.052724019328697636
YNL176C	0.052724019328697636
YNL175C	0.052724019328697636
YNL173C	0.052724019328697636
YNL170W	0.052724019328697636
YNL171C	0.052724019328697636
YNL169C	0.052724019328697636
YNL168C	0.052724019328697636
YNL167C	0.052724019328697636
YNL166C	0.052724019328697636
YNL165W	0.052724019328697636
YNL164C	0.052724019328697636
YNL162W	0.052724019328697636
YNL160W	0.052724019328697636
YNL159C	0.052724019328697636
YNL157W	0.052724019328697636
YNL156C	0.052724019328697636
YNL155W	0.052724019328697636
YNL154C	0.052724019328697636
YNL153C	0.052724019328697636
YNL148C	0.052724019328697636
YOR001W	0.052724019328697636
YOR002W	0.052724019328697636
YOR003W	0.052724019328697636
YOR005C	0.052724019328697636
YOR006C	0.052724019328697636
YOR007C	0.052724019328697636
YOR008C	-3.8620344158270767
YOR009W	0.052724019328697636
YOR010C	0.052724019328697636
YOR011W	0.052724019328697636
YOR012W	0.052724019328697636
YOR013W	0.052724019328697636
YOR014W	-3.8620344158270767
YOR015W	0.052724019328697636
YOR016C	0.052724019328697636
YOR017W	0.052724019328697636
YOR018W	0.052724019328697636
YOR019W	0.052724019328697636
YOR021C	0.052724019328697636
YOR022C	0.052724019328697636
YOR023C	0.052724019328697636
YOR024W	0.052724019328697636
YOR025W	0.052724019328697636
YOR026W	0.052724019328697636
YOR027W	0.052724019328697636
YOR028C	0.052724019328697636
YOR029W	0.052724019328697636
YOR030W	0.052724019328697636
YOR032C	0.052724019328697636
YOR033C	0.052724019328697636
YOR034C	0.052724019328697636
YOR035C	-3.8620344158270767
YOR036W	-3.8620344158270767
YOR037W	0.052724019328697636
YOR038C	0.052724019328697636
YOR039W	0.052724019328697636
YOR040W	0.052724019328697636
YOR041C	0.052724019328697636
YOR042W	0.052724019328697636
YOR043W	0.052724019328697636
YOR044W	0.052724019328697636
YOR045W	0.052724019328697636
YOR047C	0.052724019328697636
YOR049C	0.052724019328697636
YOR050C	0.052724019328697636
YOR051C	0.052724019328697636
YOR052C	0.052724019328697636
YOR053W	0.052724019328697636
YOR054C	0.052724019328697636
YOR055W	0.052724019328697636
YOR058C	0.052724019328697636
YOR059C	0.052724019328697636
YOR061W	0.052724019328697636
YOR062C	0.052724019328697636
YOR064C	0.052724019328697636
YOR065W	0.052724019328697636
YOR066W	0.052724019328697636
YOR067C	0.052724019328697636
YOR068C	0.052724019328697636
YOR069W	0.052724019328697636
YOR070C	0.052724019328697636
YOR071C	0.052724019328697636
YOR072W	0.052724019328697636
YOR073W	0.052724019328697636
YOR076C	0.052724019328697636
YOR078W	0.052724019328697636
YOR079C	0.052724019328697636
YOR080W	-3.8620344158270767
YOR081C	0.052724019328697636
YOR082C	0.052724019328697636
YOR083W	0.052724019328697636
YOR084W	0.052724019328697636
YOR085W	0.052724019328697636
YOR086C	0.052724019328697636
YOR087W	0.052724019328697636
YOR089C	0.052724019328697636
YOR090C	0.052724019328697636
YOR091W	0.052724019328697636
YOR092W	0.052724019328697636
YOR093C	0.052724019328697636
YOR094W	0.052724019328697636
YOR097C	0.052724019328697636
YOR099W	0.052724019328697636
YOR100C	0.052724019328697636
YOR101W	0.052724019328697636
YOR104W	0.052724019328697636
YOR105W	0.052724019328697636
YOR106W	0.052724019328697636
YOR107W	0.052724019328697636
YOR108W	0.052724019328697636
YOR109W	-3.8620344158270767
YOR111W	0.052724019328697636
YOR112W	0.052724019328697636
YOR113W	0.052724019328697636
YOR114W	0.052724019328697636
YOR115C	0.052724019328697636
YOR118W	0.052724019328697636
YOR120W	0.052724019328697636
YOR121C	0.052724019328697636
YOR123C	0.052724019328697636
YOR124C	0.052724019328697636
YOR125C	-3.8620344158270767
YOR126C	0.052724019328697636
YOR127W	0.052724019328697636
YOR128C	0.052724019328697636
YOR129C	0.052724019328697636
YOR130C	0.052724019328697636
YOR131C	0.052724019328697636
YOR132W	0.052724019328697636
YOR133W	0.052724019328697636
YOR134W	0.052724019328697636
YOR135C	0.052724019328697636
YOR136W	0.052724019328697636
YOR137C	0.052724019328697636
YOR138C	0.052724019328697636
YOR139C	0.052724019328697636
YOR140W	0.052724019328697636
YOR141C	0.052724019328697636
YOR142W	0.052724019328697636
YOR144C	0.052724019328697636
YOR150W	0.052724019328697636
YOR152C	0.052724019328697636
YOR153W	0.052724019328697636
YOR154W	0.052724019328697636
YOR155C	0.052724019328697636
YOR156C	0.052724019328697636
YOR158W	0.052724019328697636
YOR161C	0.052724019328697636
YOR162C	0.052724019328697636
YOR163W	0.052724019328697636
YOR164C	0.052724019328697636
YOR165W	0.052724019328697636
YOR166C	0.052724019328697636
YOR167C	0.052724019328697636
YOR170W	0.052724019328697636
YOR171C	-3.8620344158270767
YOR172W	0.052724019328697636
YOR173W	0.052724019328697636
YOR175C	0.052724019328697636
YOR177C	0.052724019328697636
YOR178C	0.052724019328697636
YOR182C	0.052724019328697636
YOR183W	0.052724019328697636
YOR184W	0.052724019328697636
YOR185C	0.052724019328697636
YOR186W	0.052724019328697636
YOR187W	-2.5571149374418187
YOR188W	0.052724019328697636
YOR189W	0.052724019328697636
YOR190W	0.052724019328697636
YOR191W	0.052724019328697636
YOR192C	0.052724019328697636
YOR193W	0.052724019328697636
YOR195W	0.052724019328697636
YOR196C	0.052724019328697636
YOR197W	0.052724019328697636
YOR198C	-2.5571149374418187
YOR199W	0.052724019328697636
YOR200W	0.052724019328697636
YOR201C	0.052724019328697636
YOR202W	0.052724019328697636
YOR205C	0.052724019328697636
YOR208W	0.052724019328697636
YOR209C	0.052724019328697636
YOR211C	0.052724019328697636
YOR212W	0.052724019328697636
YOR213C	0.052724019328697636
YOR214C	0.052724019328697636
YOR215C	0.052724019328697636
YOR216C	0.052724019328697636
YOR219C	0.052724019328697636
YOR220W	0.052724019328697636
YOR221C	0.052724019328697636
YOR222W	0.052724019328697636
YOR223W	0.052724019328697636
YOR225W	0.052724019328697636
YOR226C	0.052724019328697636
YOR227W	0.052724019328697636
YOR228C	0.052724019328697636
YOR229W	0.052724019328697636
YOR230W	0.052724019328697636
YOR231W	0.052724019328697636
YOR233W	0.052724019328697636
YOR234C	0.052724019328697636
YOR235W	0.052724019328697636
YOR237W	0.052724019328697636
YOR238W	0.052724019328697636
YOR239W	0.052724019328697636
YOR241W	0.052724019328697636
YOR242C	0.052724019328697636
YOR243C	0.052724019328697636
YOR245C	0.052724019328697636
YOR246C	0.052724019328697636
YOR247W	0.052724019328697636
YOR248W	0.052724019328697636
YOR251C	0.052724019328697636
YOR252W	0.052724019328697636
YOR253W	0.052724019328697636
YOR255W	0.052724019328697636
YOR258W	0.052724019328697636
YOR263C	0.052724019328697636
YOR264W	0.052724019328697636
YOR277C	0.052724019328697636
YOR279C	0.052724019328697636
YOR280C	0.052724019328697636
YOR283W	0.052724019328697636
YOR284W	0.052724019328697636
YOR285W	0.052724019328697636
YOR286W	0.052724019328697636
YOR288C	0.052724019328697636
YOR289W	0.052724019328697636
YOR290C	0.052724019328697636
YOR291W	0.052724019328697636
YOR292C	0.052724019328697636
YOR293W	0.052724019328697636
YOR295W	0.052724019328697636
YOR296W	0.052724019328697636
YOR297C	0.052724019328697636
YOR298W	0.052724019328697636
YOR299W	0.052724019328697636
YOR300W	0.052724019328697636
YOR301W	0.052724019328697636
YOR302W	0.052724019328697636
YOR303W	0.052724019328697636
YOR304C-A	-1.2521954590565605
YOR304W	0.052724019328697636
YOR305W	0.052724019328697636
YOR306C	0.052724019328697636
YOR307C	0.052724019328697636
YOR308C	0.052724019328697636
YOR309C	0.052724019328697636
YOR311C	0.052724019328697636
YOR312C	0.052724019328697636
YOR313C	-3.8620344158270767
YOR314W	0.052724019328697636
YOR315W	0.052724019328697636
YOR316C	0.052724019328697636
YOR318C	0.052724019328697636
YOR320C	0.052724019328697636
YOR321W	0.052724019328697636
YOR322C	0.052724019328697636
YOR323C	0.052724019328697636
YOR324C	0.052724019328697636
YOR325W	0.052724019328697636
YOR327C	0.052724019328697636
YOR328W	0.052724019328697636
YOR330C	0.052724019328697636
YOR331C	0.052724019328697636
YOR332W	0.052724019328697636
YOR333C	-5.166953894212335
YOR334W	0.052724019328697636
YOR337W	0.052724019328697636
YOR338W	0.052724019328697636
YOR339C	0.052724019328697636
YOR342C	-5.166953894212335
YOR343C	0.052724019328697636
YOR344C	0.052724019328697636
YOR345C	0.052724019328697636
YOR346W	0.052724019328697636
YOR347C	0.052724019328697636
YOR348C	0.052724019328697636
YOR349W	0.052724019328697636
YOR350C	0.052724019328697636
YOR351C	0.052724019328697636
YOR352W	0.052724019328697636
YOR354C	0.052724019328697636
YOR355W	0.052724019328697636
YOR356W	0.052724019328697636
YOR357C	0.052724019328697636
YOR358W	0.052724019328697636
YOR359W	0.052724019328697636
YOR360C	0.052724019328697636
YOR363C	0.052724019328697636
YOR365C	0.052724019328697636
YOR366W	0.052724019328697636
YOR367W	0.052724019328697636
YOR368W	0.052724019328697636
YOR369C	0.052724019328697636
YOR371C	0.052724019328697636
YOR374W	0.052724019328697636
YOR375C	0.052724019328697636
YOR376W	0.052724019328697636
YOR377W	0.052724019328697636
YOR378W	0.052724019328697636
YOR379C	0.052724019328697636
YOR380W	0.052724019328697636
YOR381W	0.052724019328697636
YOR382W	0.052724019328697636
YOR383C	0.052724019328697636
YOR384W	0.052724019328697636
YOR385W	0.052724019328697636
YOR386W	0.052724019328697636
YOL001W	0.052724019328697636
YOL002C	0.052724019328697636
YOL003C	0.052724019328697636
YOL004W	0.052724019328697636
YOL006C	0.052724019328697636
