orf	hap a | growth (colony size + intensity) | acetaminophen [100 mM], temperature [37 C] | YPD | Huseinovic A~Vos JC, 2017	hap a | growth (colony size) | acetaminophen [50 mM], temperature [30 C] | YPD | Huseinovic A~Vos JC, 2017	hap a | growth (colony size) | acetaminophen [60 mM], temperature [30 C] | YPD | Huseinovic A~Vos JC, 2017	hap a | growth (colony size) | acetaminophen [70 mM], temperature [30 C] | YPD | Huseinovic A~Vos JC, 2017	hap a | growth (colony size) | acetaminophen [80 mM], temperature [30 C] | YPD | Huseinovic A~Vos JC, 2017	hap a | growth (colony size) | acetaminophen [90 mM], temperature [30 C] | YPD | Huseinovic A~Vos JC, 2017	hap a | growth (colony size) | acetaminophen [100 mM], temperature [30 C] | YPD | Huseinovic A~Vos JC, 2017	hap a | growth (colony size) | acetaminophen [50 mM], temperature [37 C] | YPD | Huseinovic A~Vos JC, 2017	hap a | growth (colony size) | acetaminophen [60 mM], temperature [37 C] | YPD | Huseinovic A~Vos JC, 2017	hap a | growth (colony size) | acetaminophen [70 mM], temperature [37 C] | YPD | Huseinovic A~Vos JC, 2017	hap a | growth (colony size) | acetaminophen [80 mM], temperature [37 C] | YPD | Huseinovic A~Vos JC, 2017
YDR391C	15.246865										
YDR392W	15.08553	0.7992277992277992	0.7065637065637066	0.5057915057915058	0.525096525096525	0.26640926640926643	0.09266409266409266	0.4381107491856677	0.2280130293159609	0.1449511400651466	0.09283387622149837
YDR393W	26.1177	1.0711462450592886	1.0790513833992095	1.1027667984189724	1.2490118577075098	1.284584980237154	0.6561264822134387	0.8801498127340824	0.9138576779026217	0.8913857677902621	0.5973782771535581
YDR395W	30.771500000000003	1.2921810699588476	1.4032921810699588	1.4897119341563787	1.6090534979423867	1.8271604938271604	1.2798353909465021	1.0401529636711282	1.3346080305927341	1.474187380497132	1.3021032504780115
YDR399W											
YDR400W	13.548445										
YDR401W	55.0572										
YDR402C	17.8753										
YDR403W	16.215095										
YDR404C		1.1	1.24	1.244	1.316	1.452	0.896	0.9369202226345084	1.1428571428571428	1.0927643784786643	1.1539888682745825
YDR405W	21.46355										
YDR406W	10.50864										
YDR408C	11.126905										
YDR409W	13.789109999999999	1.132686084142395	1.2750809061488673	1.3851132686084142	1.13915857605178	1.313915857605178	0.7087378640776699	0.9509001636661211	1.09328968903437	0.4713584288052373	0.2896890343698854
YDR410C	30.68875										
YDR411C	27.63595										
YDR414C	25.14815	1.193916349809886	1.220532319391635	1.193916349809886	1.2015209125475286	1.2699619771863118	0.7224334600760456	0.8483754512635379	0.8375451263537906	0.6913357400722022	0.3212996389891697
YDR415C	22.74782										
YDR417C	74.9518										
YDR418W	5.786615										
YDR419W	26.77755										
YDR420W	30.896749999999997	1.1872659176029963	1.2397003745318351	1.1647940074906367	1.2883895131086143	1.348314606741573	0.8202247191011236	0.8576512455516014	0.8825622775800712	0.7437722419928826	0.4359430604982206
YDR421W	9.762055	1.124413145539906	1.2769953051643192	1.34037558685446	1.232394366197183	1.3028169014084507	0.9061032863849765	0.8824833702882483	0.9645232815964523	0.508869179600887	0.19290465631929046
YDR422C	13.8066	1.1420612813370474	1.2061281337047354	1.1727019498607243	1.2116991643454038	1.2813370473537604	0.724233983286908	0.9734848484848485	0.952020202020202	0.6893939393939394	0.577020202020202
YDR423C	14.37225	1.278810408921933	1.3197026022304832	1.3494423791821561	1.3903345724907064	1.516728624535316	0.6617100371747212	0.9873188405797102	1.0271739130434783	0.7898550724637681	0.5579710144927537
YDR424C	32.373850000000004	1.1260162601626016	1.2073170731707317	1.1747967479674797	1.2926829268292683	1.3130081300813008	0.7195121951219512	0.9663551401869159	0.914018691588785	0.8878504672897196	0.4953271028037383
YDR425W	15.899625										
YDR426C	14.843475000000002										
YDR428C	23.35295										
YDR430C	24.769949999999998										
YDR431W	23.400570000000002										
YDR432W	25.7833										
YDR433W	18.398675										
YDR435C	38.791349999999994	1.1605839416058394	1.3722627737226278	1.3613138686131387	1.3065693430656935	1.3759124087591241	0.6751824817518248	0.9667519181585678	0.9181585677749361	0.6240409207161125	0.27621483375959077
YDR436W	13.6297										
YDR438W	17.7053										
YDR439W	16.74435	1.0923694779116466	1.1244979919678715	1.2248995983935742	1.2329317269076305	1.2008032128514057	0.6024096385542169	0.8598484848484849	0.9318181818181818	0.7840909090909091	0.3768939393939394
YDR440W		1.0846774193548387	1.2056451612903225	1.1209677419354838	1.1411290322580645	1.0725806451612903	0.6209677419354839	0.8241379310344827	0.7724137931034483	0.7241379310344828	0.4362068965517241
YDR441C	14.316849999999999										
YDR442W	41.82405										
YDR443C	58.519850000000005	1.1716738197424892	1.1974248927038627	1.1201716738197425	0.9914163090128756	0.9098712446351931	0.48068669527896996	0.8053097345132744	0.7743362831858407	0.5132743362831859	0.32964601769911506
YDR444W											
YDR445C	10.761624999999999										
YDR446W	7.754475										
YDR447C	15.1518										
YDR448W	6.44384	0.7354497354497355	0.5925925925925926	0.4021164021164021	0.4973544973544973	0.30687830687830686	0.08994708994708994	0.35501355013550134	0.25474254742547425	0.3089430894308943	0.15989159891598917
YDR450W	19.27										
YDR451C	13.78666	1.1955128205128205	1.2628205128205128	1.4903846153846154	1.2532051282051282	1.3653846153846154	0.9903846153846154	0.9078212290502793	1.143854748603352	0.9022346368715084	0.5656424581005587
YDR452W	14.115015										
YDR453C	24.4834										
YDR455C	3.52167										
YDR456W	19.76375										
YDR457W	7.285304999999999										
YDR458C	47.6436										
YDR459C	20.609525										
YDR460W		1.1235521235521235	1.359073359073359	1.4054054054054055	1.3513513513513513	1.5714285714285714	1.1081081081081081	1.1859504132231404	1.53099173553719	1.4132231404958677	1.0826446280991735
YDR461W	31.071199999999997										
YDR462W	17.16177										
YDR463W	12.49465	1.0665399239543727	1.1273764258555132	1.231939163498099	1.2642585551330798	1.3155893536121672	0.8688212927756654	1.102880658436214	0.9588477366255144	1.0507544581618655	0.7873799725651578
YDR465C	12.10381										
YDR466W	15.3236	1.1496350364963503	1.1934306569343065	1.1532846715328466	1.1897810218978102	1.2627737226277371	0.6386861313868614	0.4052863436123348	0.8751835535976505	0.618208516886931	0.3568281938325991
YDR467C											
YDR469W	18.1909	1.0954545454545455	1.059090909090909	0.9227272727272727	1.0045454545454546	0.9363636363636364	0.5	0.8580121703853956	0.7789046653144016	0.665314401622718	0.39148073022312374
YDR470C	20.9624										
YDR471W	25.542299999999997										
YDR475C	17.5133										
YDR476C	46.1879										
YDR477W	25.5429	1.4	1.5463414634146342	1.497560975609756	1.473170731707317	1.497560975609756	0.9902439024390244	1.1646489104116222	1.2227602905569008	1.0702179176755449	0.7990314769975787
YDR479C	23.13581	1.0777777777777777	1.048148148148148	1.0148148148148148	1.1222222222222222	1.1037037037037036	0.5962962962962963	0.9377431906614786	0.8501945525291829	0.7704280155642024	0.37937743190661477
YDR480W	21.114919999999998										
YDR481C	13.78961										
YDR482C	44.5146	1.0179856115107915	1.0575539568345325	1.1007194244604317	1.129496402877698	1.0323741007194245	0.5827338129496403	0.758147512864494	0.6346483704974271	0.5300171526586621	0.23156089193825044
YDR483W	10.96798										
YDR484W	60.0765										
YDR485C	12.5657	0.8271186440677966	0.5491525423728814	0.21016949152542372	0.2711864406779661	0.16271186440677965	0.10847457627118644	0.329153605015674	0.1536050156739812	0.15830721003134796	0.13322884012539185
YDR486C	16.660705										
YDR488C	19.65195	1.0903010033444815	1.0501672240802675	0.9498327759197325	1.0267558528428093	1.0133779264214047	0.5117056856187291	0.7908396946564885	0.6549618320610687	0.4961832061068702	0.21374045801526717
YDR490C	15.99923	1.100990099009901	1.1267326732673266	1.0792079207920793	1.2	1.120792079207921	0.697029702970297	0.9153225806451613	0.782258064516129	0.78125	0.46774193548387094
YDR491C	18.2067										
YDR492W	17.6813										
YDR493W	23.46045										
YDR494W	22.57495										
YDR495C	21.24935										
YDR496C		1.1435185185185186	1.1851851851851851	1.037037037037037	1.1157407407407407	0.9629629629629629	0.6064814814814815	0.918918918918919	0.963963963963964	0.9099099099099099	0.6081081081081081
YDR497C	26.92785	1.1652173913043478	1.2043478260869565	1.0043478260869565	1.1782608695652175	1.0347826086956522	0.5173913043478261	0.7446808510638298	0.6400709219858156	0.5372340425531915	0.2872340425531915
YDR500C	19.960549999999998	1.0434782608695652	1.0695652173913044	1.0	1.065217391304348	1.0347826086956522	0.4956521739130435	1.011764705882353	1.1011764705882352	0.88	0.30117647058823527
YDR501W											
YDR502C											
YDR503C	15.501349999999999										
YDR504C	19.154										
YDR505C	22.4655	1.1333333333333333	1.196969696969697	1.1696969696969697	1.2969696969696969	1.3151515151515152	0.8545454545454545	0.7975543478260869	0.7282608695652174	0.7663043478260869	0.3804347826086957
YDR506C	17.72865										
YDR507C	43.7431										
YDR508C	55.2474	1.0847457627118644	1.1751412429378532	1.152542372881356	1.2109227871939736	1.2222222222222223	0.8229755178907722	1.0746102449888641	1.0979955456570156	1.086859688195991	0.7249443207126949
YDR509W	19.2536										
YDR510W		0.9967105263157895	0.9901315789473685	0.8256578947368421	1.042763157894737	0.9013157894736842	0.3980263157894737	0.6394658753709199	0.4317507418397626	0.37388724035608306	0.1572700296735905
YDR511W											
YDR512C	39.5412	1.11	1.195	1.315	1.205	1.13	0.61	0.8888888888888888	0.9106280193236715	0.8623188405797102	0.4106280193236715
YDR513W	85.51255										
YDR514C	15.7768										
YDR515W	22.9175										
YDR516C											
YDR517W											
YDR518W	14.0912										
YDR519W	26.082500000000003										
YDR520C	27.01155										
YDR521W	17.06023										
YDR522C	14.2171										
YDR523C											
YDR524C	23.0451										
YDR525W	14.60744										
YDR525W-A	26.351300000000002										
YDR527W		1.1645021645021645	1.1818181818181819	1.341991341991342	1.5064935064935066	1.4112554112554112	0.935064935064935	0.9598930481283422	0.8048128342245989	0.9117647058823529	0.4679144385026738
YDR528W	37.71465										
YDR529C											
YDR530C	11.660705										
YDR532C		0.9090909090909091	0.8116883116883117	0.538961038961039	0.922077922077922	0.6428571428571429	0.33766233766233766	0.7211155378486056	0.3745019920318725	0.6693227091633466	0.26693227091633465
YDR533C	3.4292499999999997										
YDR534C	13.562765										
YDR535C											
YDR536W	35.36775										
YDR537C	14.26162										
YDR538W	15.76935										
YDR539W	17.54355										
YDR540C	12.568560000000002										
YDR541C	10.2056										
YEL001C	10.403565										
YEL003W	13.934925	1.1604938271604939	1.2304526748971194	1.1975308641975309	1.2633744855967077	1.2592592592592593	0.4773662551440329	0.933579335793358	0.8892988929889298	0.7841328413284133	0.36900369003690037
YEL004W	18.82837										
YEL005C	23.0013										
YEL006W	13.27816										
YEL007W	21.10325	1.256198347107438	1.4173553719008265	1.256198347107438	1.28099173553719	1.359504132231405	0.640495867768595	1.0572597137014315	1.2658486707566463	0.9468302658486708	0.5357873210633947
YEL008W	24.097749999999998										
YEL009C	19.922729999999998										
YEL010W											
YEL011W	22.79983										
YEL012W	17.34255	1.1476510067114094	1.2080536912751678	1.395973154362416	1.1979865771812082	1.348993288590604	0.7718120805369127	1.0772128060263653	1.329566854990584	0.7777777777777778	0.4011299435028249
YEL013W	20.4851	1.1868131868131868	1.3003663003663004	1.2344322344322345	1.3223443223443223	1.3296703296703296	0.6703296703296703	0.9061913696060038	0.8761726078799249	0.8405253283302064	0.45778611632270166
YEL014C	18.9706										
YEL015W	14.019684999999999	1.1869918699186992	1.2764227642276422	1.1951219512195121	1.2886178861788617	1.3983739837398375	0.7886178861788617	0.9873873873873874	1.0522522522522522	0.9603603603603603	0.5477477477477477
YEL016C	16.436705										
YEL017C-A	10.86643										
YEL017W	14.894915										
YEL020C	17.81955										
YEL023C	20.181505										
YEL024W	47.56655										
YEL025C	13.48091										
YEL027W	19.5534										
YEL028W	13.467555										
YEL029C	18.480800000000002										
YEL030W	15.944205										
YEL031W	12.7492	0.8952095808383234	0.7455089820359282	0.7574850299401198	0.6646706586826348	0.6107784431137725	0.26646706586826346	0.4703328509406657	0.26772793053545585	0.28075253256150506	0.16931982633863965
YEL033W		1.2995169082125604	1.28743961352657	1.28743961352657	1.5048309178743962	1.541062801932367	1.0797101449275361	1.0865892291446673	1.2143611404435057	1.1151003167898628	1.2206969376979937
YEL036C	21.646250000000002										
YEL037C		1.12	1.2254545454545454	1.24	1.3309090909090908	1.3454545454545455	0.5963636363636363	0.8841567291311755	0.9608177172061328	0.8313458262350937	0.6132879045996593
YEL038W	11.944085										
YEL039C	13.22232										
YEL040W	16.25214										
YEL041W	22.13655	1.11787072243346	1.193916349809886	1.182509505703422	1.296577946768061	1.296577946768061	0.7034220532319392	0.8982456140350877	0.9508771929824561	0.9105263157894737	0.6859649122807018
YEL042W	17.346899999999998	1.1240601503759398	1.2105263157894737	1.2067669172932332	1.1842105263157894	1.2330827067669172	0.7894736842105263	0.8336380255941499	0.8884826325411335	0.8153564899451554	0.5685557586837294
YEL043W	10.876925	1.1869918699186992	1.2926829268292683	1.2439024390243902	1.2520325203252032	1.1829268292682926	0.6626016260162602	1.0795454545454546	1.1818181818181819	0.9810606060606061	0.5416666666666666
YEL044W	86.63255										
YEL045C	17.308889999999998										
YEL046C											
YEL047C	15.76947	1.1299212598425197	1.1811023622047243	1.141732283464567	1.2480314960629921	1.2440944881889764	0.7637795275590551	0.855595667870036	0.9007220216606499	0.8772563176895307	0.5469314079422383
YEL048C	21.3441	1.0104166666666667	1.0416666666666667	1.0381944444444444	1.0451388888888888	1.1041666666666667	0.6319444444444444	0.7613412228796844	0.717948717948718	0.6607495069033531	0.28007889546351084
YEL049W	16.202175										
YEL050C	14.99144										
YEL051W	29.1542										
YEL052W	16.39052										
YEL053C	14.346235	1.0414201183431953	0.9585798816568047	0.9053254437869822	1.0088757396449703	1.029585798816568	0.6094674556213018	0.6711590296495957	0.5121293800539084	0.38005390835579517	0.15768194070080863
YEL054C	37.359764999999996										
YEL056W	17.0868	1.237082066869301	1.3161094224924013	1.2340425531914894	1.3221884498480243	1.2340425531914894	0.5866261398176292	0.9845070422535211	0.995774647887324	0.780281690140845	0.543661971830986
YEL057C	15.9865										
YEL059W											
YEL060C	14.437915	1.2099236641221374	1.2938931297709924	1.248091603053435	1.4045801526717556	1.4312977099236641	0.7824427480916031	0.8752025931928687	0.9173419773095624	0.7179902755267423	0.4959481361426256
YEL061C	18.359099999999998	1.0731707317073171	1.170731707317073	1.113821138211382	1.170731707317073	1.146341463414634	0.5447154471544715	0.879746835443038	0.810126582278481	0.5991561181434599	0.27848101265822783
YEL062W	15.321625000000001	1.2	1.3166666666666667	1.2666666666666666	1.3375	1.4041666666666666	0.8791666666666667	0.9545454545454546	1.1115702479338843	1.0971074380165289	0.9152892561983471
YEL063C	25.1967										
YEL064C	13.836055	1.19921875	1.31640625	1.26171875	1.28515625	1.28125	0.671875	1.0114285714285713	1.0552380952380953	0.8285714285714286	0.4038095238095238
YEL065W	26.37975										
YEL066W	15.08187										
YEL067C	41.81275										
YEL068C	15.0625										
YEL071W	18.149115000000002										
YEL072W											
YER001W	29.874850000000002										
YER002W	101.19416	1.0458015267175573	1.0076335877862594	0.8358778625954199	0.9198473282442748	0.8396946564885496	0.36259541984732824	0.8161350844277674	0.8555347091932458	0.6641651031894934	0.2795497185741088
YER004W	13.51305										
YER005W	12.863164999999999	1.1029411764705883	1.1887254901960784	1.1838235294117647	1.1176470588235294	1.2426470588235294	0.7352941176470589	0.7479289940828402	0.659171597633136	0.3408284023668639	0.18461538461538463
YER007C-A	56.634249999999994										
YER007W	19.0725	1.1196808510638299	1.1303191489361701	1.1622340425531914	1.1595744680851063	1.1542553191489362	0.6063829787234043	0.8412887828162291	0.9081145584725537	0.7159904534606205	0.5119331742243437
YER010C	29.3795										
YER011W	20.5468										
YER014C-A	14.09305										
YER014W	44.97885										
YER016W	16.08781	1.1153846153846154	1.2027972027972027	1.167832167832168	1.2412587412587412	1.1468531468531469	0.6888111888111889	0.9401869158878504	0.7570093457943925	0.8429906542056075	0.6672897196261682
YER017C	24.18515										
YER019C-A	16.521855										
YER019W	23.6324	1.0553359683794465	1.0869565217391304	1.0632411067193677	0.9920948616600791	0.857707509881423	0.2885375494071146	0.7606177606177607	0.4922779922779923	0.3204633204633205	0.14285714285714285
YER020W	50.9839	1.2781954887218046	1.4248120300751879	1.518796992481203	1.2894736842105263	1.5	1.0789473684210527	0.9061946902654867	1.1504424778761062	0.5398230088495575	0.3008849557522124
YER022W		1.113821138211382	1.2276422764227641	1.3252032520325203	1.410569105691057	1.5731707317073171	0.9390243902439024	0.9761029411764706	1.1084558823529411	1.2775735294117647	1.1801470588235294
YER024W	21.63285										
YER027C	14.245339999999999										
YER028C	34.7435										
YER030W	23.7573	1.0950570342205324	1.1254752851711027	1.1102661596958174	1.1596958174904943	1.193916349809886	0.7262357414448669	0.8035398230088495	0.7699115044247787	0.727433628318584	0.3893805309734513
YER031C	17.04805	1.1027667984189724	1.134387351778656	0.9604743083003953	1.1264822134387351	0.9723320158102767	0.31620553359683795	0.9003831417624522	0.8544061302681992	0.8122605363984674	0.421455938697318
YER032W	33.9799	1.212	1.268	1.136	1.172	1.164	0.548	0.9222423146473779	0.9547920433996383	0.7034358047016275	0.31464737793851716
YER033C	16.5933										
YER034W	21.14745										
YER035W	22.2436										
YER037W	11.641615										
YER038W-A	69.62725										
YER039C	14.552200000000001										
YER039C-A	15.9591										
YER040W	35.939350000000005										
YER041W	17.88065										
YER042W	17.59735										
YER044C											
YER044C-A	186.5157										
YER045C	14.76695										
YER046W											
YER046W-A	16.937525										
YER047C	15.04704										
YER048C	11.82906	1.0567567567567568	1.054054054054054	0.9459459459459459	0.9864864864864865	1.0297297297297296	0.5162162162162162	0.7442424242424243	0.593939393939394	0.42787878787878786	0.19151515151515153
YER049W	16.887565										
YER050C	26.2714										
YER051W	18.279895	1.1095100864553313	1.0518731988472623	0.968299711815562	0.9884726224783862	1.005763688760807	0.4495677233429395	0.8098495212038304	0.7400820793433652	0.6101231190150479	0.3392612859097127
YER052C	16.960835	1.2375478927203065	1.21455938697318	1.2413793103448276	1.2873563218390804	1.367816091954023	0.7471264367816092	0.8621323529411765	0.8069852941176471	0.7371323529411765	0.40441176470588236
YER053C	22.779805										
YER054C	17.348575										
YER055C	24.7761										
YER056C	44.58455										
YER056C-A	12.669805										
YER057C	13.096509999999999										
YER058W	14.426955										
YER059W	16.567725										
YER060W	12.95349										
YER060W-A	17.07338										
YER061C	53.13935000000001	1.0545454545454545	0.990909090909091	0.9045454545454545	1.040909090909091	0.9590909090909091	0.5454545454545454	0.8883248730964467	0.9035532994923858	0.9771573604060914	0.6040609137055838
YER062C	18.6904										
YER063W	14.90343										
YER064C	22.353279999999998	1.170731707317073	1.2235772357723578	1.2439024390243902	1.2682926829268293	1.3821138211382114	0.7764227642276422	0.9574468085106383	1.0386847195357833	0.9516441005802708	0.6150870406189555
YER065C	39.5255										
YER066C-A											
YER066W	22.93305										
YER067C-A	15.89345										
YER067W	21.2044										
YER068C-A	17.849404999999997										
YER068W	11.0303	0.38596491228070173	0.543859649122807	0.40350877192982454	0.49122807017543857	0.38596491228070173	0.22807017543859648	0.0	0.0	7.333333333333333	2.0
YER069W	19.44695										
YER070W	11.60434										
YER071C	14.9244										
YER072W	17.81489	1.1526315789473685	1.181578947368421	1.1421052631578947	1.2394736842105263	1.2973684210526315	0.8263157894736842	0.8002436053593179	0.8087697929354446	0.5712545676004872	0.30694275274056027
YER073W	27.88625										
YER074W	17.427745										
YER075C	16.427545	1.18562874251497	1.2754491017964071	1.0778443113772456	1.092814371257485	1.035928143712575	0.46407185628742514	0.8704268292682927	0.9207317073170732	0.6554878048780488	0.2972560975609756
YER077C		1.0871080139372822	1.2264808362369337	1.0975609756097562	1.2717770034843205	1.397212543554007	0.9930313588850174	0.96900826446281	1.128099173553719	1.3512396694214877	1.243801652892562
YER078C	43.6573										
YER079W	17.746065										
YER080W	17.297675										
YER081W	17.341250000000002										
YER083C	18.517245	0.905940594059406	0.806930693069307	0.6336633663366337	0.7277227722772277	0.5396039603960396	0.13861386138613863	0.589171974522293	0.37898089171974525	0.34394904458598724	0.1337579617834395
YER084W	7.68108										
YER085C	13.510869999999999										
YER086W	11.1314										
YER087C-B	24.7004										
YER087W	18.266045										
YER088C	18.37445	1.0690537084398977	1.1892583120204603	1.184143222506394	1.1253196930946292	1.173913043478261	0.7902813299232737	0.8390804597701149	0.8816091954022989	0.5839080459770115	0.3045977011494253
YER089C	20.50945	1.1863117870722433	1.1749049429657794	1.1787072243346008	1.247148288973384	1.2889733840304183	0.6387832699619772	0.8473413379073756	0.869639794168096	0.7135506003430532	0.4065180102915952
YER090W	14.81804										
YER091C	15.839455000000001										
YER091C-A	23.52645										
YER092W	20.89955	1.0741758241758241	1.10989010989011	0.9862637362637363	1.0054945054945055	0.9120879120879121	0.37362637362637363	0.715258855585831	0.6158038147138964	0.3651226158038147	0.26975476839237056
YER093C-A	19.53185										
YER095W	25.7798	1.1962025316455696	1.3575949367088607	1.4303797468354431	1.3765822784810127	1.6170886075949367	0.9651898734177216	1.0642054574638844	1.1075441412520064	1.0240770465489566	1.0160513643659712
YER096W	22.55055										
YER097W	33.64955										
YER098W	23.3574	1.1535836177474403	1.2627986348122866	1.2184300341296928	1.3071672354948805	1.0955631399317407	0.6791808873720137	0.8622754491017964	0.938622754491018	0.7200598802395209	0.5359281437125748
YER101C	17.450735										
YER103W	20.1582										
YER106W	16.062985										
YER110C	26.6827										
YER111C	18.77155	1.4744186046511627	1.6418604651162791	1.8744186046511628	1.8232558139534885	2.0186046511627906	1.2790697674418605	1.1322314049586777	1.3202479338842976	1.06198347107438	0.8801652892561983
YER113C											
YER114C	39.01585	1.1873111782477341	1.2658610271903323	1.299093655589124	1.2688821752265862	1.4108761329305135	1.0332326283987916	1.072445019404916	1.1539456662354464	0.9586028460543338	0.5860284605433377
YER115C	24.89815										
YER116C		1.0892857142857142	1.1571428571428573	1.1785714285714286	1.2571428571428571	1.35	0.7892857142857143	0.911504424778761	0.9061946902654867	0.7699115044247787	0.45486725663716815
YER117W											
YER118C											
YER119C	27.0848										
YER119C-A	26.7021										
YER120W	29.15475	1.140625	1.3125	1.31875	1.2625	1.43125	0.68125	0.8463855421686747	1.0	0.5406626506024096	0.2575301204819277
YER121W	28.09355										
YER122C											
YER123W	29.2911	1.2153846153846153	1.2	1.323076923076923	1.4038461538461537	1.5307692307692307	0.8	0.9508771929824561	1.0087719298245614	1.0526315789473684	0.9631578947368421
YER124C											
YER125W		1.2377358490566037	1.2490566037735849	1.2943396226415094	1.558490566037736	1.5433962264150944	1.0150943396226415	0.9211309523809523	1.025297619047619	1.0833333333333333	0.9940476190476191
YER128W											
YER129W	29.19255	1.1778656126482214	1.256916996047431	1.1857707509881423	1.4703557312252964	1.5770750988142292	1.0197628458498025	1.0278745644599303	1.083623693379791	1.2439024390243902	1.0853658536585367
YER130C	25.30055										
YER131W	20.4237										
YER132C	9.70707										
YER134C	28.9696										
YER135C	19.1281										
YER137C	36.43175										
YER139C	23.8791	0.9703703703703703	0.9296296296296296	0.9518518518518518	1.0777777777777777	1.162962962962963	0.5555555555555556	0.593186372745491	0.45490981963927857	0.5070140280561122	0.2605210420841683
YER140W	23.18715										
YER141W	25.01225										
YER142C	26.87965										
YER143W	25.4073										
YER144C	24.0583	1.304245283018868	1.3726415094339623	1.2287735849056605	1.1816037735849056	1.2075471698113207	0.8278301886792453	0.699724517906336	0.6326905417814509	0.3654729109274564	0.1854912764003673
YER145C											
YER149C	9.64182	1.2230769230769232	1.2564102564102564	1.1846153846153846	1.2794871794871794	1.3	0.8333333333333334	0.8726256983240224	0.888268156424581	0.664804469273743	0.3307262569832402
YER150W	25.88645										
YER151C	27.42575	1.11	1.0333333333333334	0.76	0.8933333333333333	0.8233333333333334	0.25666666666666665	0.812375249500998	0.5249500998003992	0.42714570858283435	0.22554890219560877
YER152C											
YER153C											
YER154W	21.90585										
YER155C	9.923735	1.1111111111111112	1.114695340501792	1.0788530465949822	1.136200716845878	1.1720430107526882	0.3978494623655914	0.7984790874524715	0.6749049429657795	0.5247148288973384	0.2832699619771863
YER156C	17.04035	1.099264705882353	1.2205882352941178	1.2058823529411764	1.2316176470588236	1.2205882352941178	0.6176470588235294	0.9221014492753623	1.0	0.842391304347826	0.427536231884058
YER158C	109.05955										
YER161C	23.468445	1.2379032258064515	1.5080645161290323	1.4112903225806452	1.4314516129032258	1.6693548387096775	1.2137096774193548	0.7897350993377483	0.8857615894039735	0.7168874172185431	0.6688741721854304
YER162C	26.3291	1.1902985074626866	1.3320895522388059	1.3656716417910448	1.2238805970149254	1.5298507462686568	0.8432835820895522	1.0327868852459017	1.145719489981785	0.5846994535519126	0.29690346083788705
YER163C	20.1468										
YER164W	18.238925000000002	1.0932835820895523	1.3320895522388059	1.0932835820895523	1.1902985074626866	1.2761194029850746	0.8731343283582089	0.8133748055987559	0.8491446345256609	0.7744945567651633	0.4525660964230171
YER166W	20.426779999999997	1.083756345177665	1.2081218274111676	1.1649746192893402	1.1649746192893402	1.1649746192893402	0.7436548223350253	0.8276990185387132	0.9334787350054525	0.5714285714285714	0.2889858233369684
YER167W	22.9011	1.20817843866171	1.41635687732342	1.4386617100371748	1.453531598513011	1.5278810408921932	0.9182156133828996	0.8506711409395973	1.0083892617449663	0.761744966442953	0.4546979865771812
YER169W	28.8969										
YER170W	33.7389										
YER173W	18.34711	1.1875	1.1979166666666667	1.2222222222222223	1.3125	1.375	0.5694444444444444	0.8982456140350877	0.8543859649122807	0.5719298245614035	0.5350877192982456
YER174C	25.6849	1.2627737226277371	1.3759124087591241	1.4343065693430657	1.5218978102189782	1.7408759124087592	0.9744525547445255	1.0587155963302752	1.1871559633027522	1.308256880733945	1.0477064220183485
YER175C	103.31474999999999										
YER176W	115.8271										
YER177W	170.36786	1.188034188034188	1.1965811965811965	1.123931623931624	1.2606837606837606	1.188034188034188	0.47435897435897434	0.8261758691206544	0.754601226993865	0.7198364008179959	0.36809815950920244
YER178W	26.783299999999997	1.2703862660944205	1.2660944206008584	1.184549356223176	1.2446351931330473	1.2231759656652361	0.648068669527897	1.0044943820224719	1.155056179775281	0.8898876404494382	0.4337078651685393
YER179W	22.70895										
YER180C	19.58805										
YER181C	21.5936										
YER182W	16.5554										
YER183C	20.026249999999997										
YER184C	15.1964										
YER185W											
YER186C	14.73275										
YER187W	262.471										
YER188W	25.8041										
YFL001W	30.91485	0.9180327868852459	0.8087431693989071	0.73224043715847	0.726775956284153	0.5846994535519126	0.19672131147540983	0.44668587896253603	0.29394812680115273	0.19020172910662825	0.14121037463976946
YFL003C	12.3565	1.04375	1.040625	0.93125	0.946875	0.9	0.2	0.92	0.618	0.4	0.212
YFL004W	24.5413										
YFL007W	21.30305	1.1309090909090909	1.221818181818182	1.24	1.2545454545454546	1.3818181818181818	0.8909090909090909	0.8881239242685026	0.9604130808950087	0.7865748709122203	0.4268502581755594
YFL009W		1.0643863179074446	0.9919517102615694	0.9738430583501007	1.1327967806841046	1.0865191146881288	0.6579476861167002	0.7523316062176166	0.6974093264248704	0.6549222797927461	0.20725388601036268
YFL010C	3.86277										
YFL010W-A	9.10446										
YFL011W	30.409399999999998	1.121212121212121	1.2272727272727273	1.1477272727272727	1.2196969696969697	1.2575757575757576	0.7727272727272727	0.8814814814814815	0.9592592592592593	0.7796296296296297	0.35555555555555557
YFL012W	15.79505										
YFL012W-A	19.898										
YFL013C	18.87905	1.036231884057971	1.039855072463768	0.9347826086956522	0.894927536231884	0.8659420289855072	0.3804347826086957	0.7018739352640545	0.6286201022146508	0.4293015332197615	0.2657580919931857
YFL014W	33.625										
YFL015C	33.9335										
YFL016C	53.9801										
YFL018C	34.967	0.9561752988047809	0.896414342629482	0.9163346613545816	1.0159362549800797	0.848605577689243	0.549800796812749	0.8957345971563981	0.933649289099526	0.8909952606635071	0.47393364928909953
YFL019C	19.16785										
