orf	hap ? | growth (pooled culture, barseq) | gradual switch 0.5% glucose to 5% galactose | YP (-C) | Perez-Samper G~Verstrepen KJ, 2018	hap ? | growth (pooled culture, barseq) | galactose [5%] | YP (-C) | Perez-Samper G~Verstrepen KJ, 2018	hap ? | growth (pooled culture, barseq) | glucose [5%] | YP (-C) | Perez-Samper G~Verstrepen KJ, 2018
YAR003W	0.5224496759858921	0.1604610755	0.2451931045
YAR014C			
YAR015W	0.5237303333629781	0.167850616	0.2426344865
YAR018C			
YAR020C	0.5160618799039077	0.1731807285	0.26297975549999997
YAR023C	0.5303155185801705	0.169113658	0.2550106715
YAR027W	0.5320226821054774	0.176461813	0.2536952315
YAR028W	0.532371202469116	0.1751099175	0.25170855200000003
YAR029W	0.5018257114019867	0.177997311	0.259321106
YAR030C	0.529797632037865	0.17180441200000002	0.251212294
YAR031W	0.5255172266409782	0.1712795705	0.2529177775
YAR035C-A			
YAR035W	0.5296311234068392	0.171354208	0.255484576
YAR042W	0.5215902071400571	0.1720178795	0.257019095
YAR047C	0.5151410121367552	0.17098586049999998	0.25523407649999996
YAR050W	0.5282396838454324	0.1765203635	0.254566368
YBL001C	0.5413171231315558	0.16619409775	0.2378092545
YBL002W	0.5240170041542438	0.14692774875	0.2215822055
YBL003C	0.5300589314525795	0.17765711175	0.25428997324999997
YBL005W	0.5329665302049249	0.1743064345	0.254129103
YBL006C	0.4770739496577888	0.1720078725	0.257155808
YBL007C		0.16530296049999998	0.244768075
YBL008W	0.4838371896770489	0.16756832099999996	0.25704718375
YBL008W-A			
YBL009W	0.5471526803795536	0.17593434475	0.25333477925
YBL010C	0.5257788468172563	0.177219269	0.26356754525
YBL011W	0.5218111516083691	0.1692570505	0.24925384374999998
YBL012C			
YBL013W	0.5628477526432099	0.172770164	0.2394229645
YBL015W	0.5425040564340893	0.1734034705	0.24823942725
YBL016W		0.1593110955	0.1995884185
YBL017C	0.5497254199843414	0.17317615933333333	0.2548232306666666
YBL019W	0.5416245802323703	0.17782963975000002	0.25496636100000003
YBL021C	0.50711889428525	0.15292845575	0.24978612249999999
YBL022C	0.5827695394697932		0.1992562383333333
YBL024W	0.5765857307120366	0.149883449	0.216544428
YBL025W			
YBL027W	0.56201947135556	0.1580887445	0.226695773
YBL028C	0.5303094058375467	0.1837348425	0.25809996766666665
YBL029C-A			
YBL029W	0.537077978568047	0.17321967	0.25575870074999996
YBL031W	0.5401483282057021	0.17359568525	0.25390605799999993
YBL032W	0.5377252458669767	0.173819336	0.25007671675
YBL033C			
YBL036C	0.5550825761241508	0.17080336750000003	0.2485466315
YBL037W	0.5126967504676921	0.1777259595	0.2603959185
YBL038W	0.4799389263281751	0.167935997	0.24860483325
YBL039C			
YBL039W-B			
YBL042C	0.5259913573470185	0.1543945805	0.24481886574999998
YBL043W	0.5438741321874984	0.17283463100000002	0.2563356855
YBL044W	0.555096047087897		0.24084630525
YBL045C	0.4883274044451345	0.15722957250000003	0.25610753075000003
YBL046W	0.5237007949298741	0.1777949265	0.26300499175000003
YBL047C	0.4901846713898892	0.1813950735	0.262831292
YBL048W	0.5391355190665148	0.17220631074999998	0.249598657
YBL049W			
YBL051C			
YBL052C	0.5323691694670563	0.16302091800000001	0.25316908450000003
YBL053W			
YBL054W	0.5367377260952324	0.1756101725	0.2543645795
YBL055C	0.5941801761629165	0.1706220715	0.236241661
YBL056W	0.5287564834971763	0.17195393650000002	0.25710955325
YBL057C	0.5378581153619874	0.1753038545	0.25561532600000003
YBL058W			
YBL059W	0.5463621070450267	0.17895568950000001	0.25510687866666665
YBL060W	0.5196957804698814	0.18188990225	0.2635906926666667
YBL061C	0.49772783157938255	0.1804413915	0.265503646
YBL062W	0.45523689285144037	0.18532701825	0.28140737825
YBL063W	0.5327198301525412	0.172645216	0.25733066800000004
YBL064C	0.5507520570513239	0.1697433065	0.24651487500000002
YBL065W	0.5450008390625837	0.17299744725	0.24344578575000003
YBL066C	0.544675750673072	0.1715259445	0.24964920750000003
YBL067C	0.5231121591459227	0.16241857825	0.240895094
YBL068W	0.5464607466164224	0.16973193725	0.2488419815
YBL069W	0.5493238862677505	0.173840352	0.24808246675
YBL070C	0.5271501061066147	0.17497609825	0.26133750075
YBL071C	0.5078908130326112	0.175150747	0.244980776
YBL071C-B			
YBL071W-A			
YBL072C	0.5152671561435271	0.15278568525	0.21545475425
YBL075C	0.539544183928155	0.1736643425	0.2542756545
YBL078C	0.5142112123826287	0.16665448724999998	0.252136704
YBL079W	0.52701627433567	0.1753881035	0.243078678
YBL080C	0.4754602770477151	0.157420024	0.247508051
YBL081W	0.5170053520456489	0.174570181	0.2623549185
YBL082C	0.4925016975043403	0.1675674565	0.26346839850000003
YBL083C	0.500236242841645	0.16608970875	0.26059361025
YBL085W			
YBL086C	0.5443476276063628	0.1704479995	0.25293459549999997
YBL087C	0.5232269255371145	0.164976656	0.218059962
YBL088C	0.5302168769153259	0.17218226025	0.25717498525
YBL089W	0.5282868745770825	0.153417771	0.22772869825
YBL090W	0.5223010256847344	0.14964960924999998	0.24063198149999998
YBL091C	0.5408813972926725	0.17089687025	0.2517469725
YBL091C-A			
YBL093C			0.212408256
YBL094C			
YBL095W	0.5443265994764375	0.1756222515	0.25111240500000004
YBL096C	0.5419092386264128	0.1751057875	0.247470208
YBL098W	0.523649494397486	0.17496069325000002	0.259269676
YBL099W	0.6330668534551719	0.14113347099999998	0.19034766366666667
YBL100C	0.6552029404904801	0.14844401325	0.183122919
YBL100W-C			
YBL101C	0.4990357522014135	0.16946020125	0.25613942325000005
YBL102W	0.5288451242111762	0.1707180595	0.2551735155
YBL103C	0.5212605489517931	0.17097723450000002	0.24114581949999997
YBL104C			
YBL106C	0.5328392794737395	0.17113142975	0.25370661699999997
YBL107C	0.5322171803718625	0.17220619525	0.252847647
YBR001C	0.5288417374122513	0.17644339	0.25728587425
YBR003W	0.4729862809767117	0.1573292745	0.262690931
YBR005W	0.5287008373581372	0.1704479205	0.25704574950000003
YBR006W	0.5315375249694528	0.17349002249999998	0.25281516249999997
YBR007C	0.5305580101675843	0.16772170649999998	0.25464677124999996
YBR008C	0.5259586553289969	0.17395788175	0.25674773175
YBR009C	0.5132600924209542	0.1747509585	0.2541751515
YBR010W	0.521562245745862	0.1742566835	0.25387400225
YBR012C	0.5263318981577156	0.17645290125000002	0.260465917
YBR013C	0.5333636312521067	0.168323854	0.25546969275
YBR014C	0.5245819633279057	0.170776435	0.24401233925
YBR015C	0.5338642796729192	0.16836582200000003	0.252180412
YBR016W	0.5363060242903592	0.168348145	0.24967993633333332
YBR017C			
YBR018C	0.38153273621027173	0.112290865	0.2616212805
YBR019C	0.4136076050229833	0.126246679	0.2507951395
YBR020W	0.4869320361747509	0.151014236	0.25364536849999997
YBR021W	0.4797170084489103	0.171320297	0.24025805625
YBR022W	0.5357154530501688	0.16780473275000002	0.25021106725
YBR023C	0.5072144638279914	0.1744291295	0.26374674825
YBR024W	0.49939314966978904	0.17212421249999998	0.253569937
YBR025C	0.5369102149858345	0.1637849315	0.22580866849999998
YBR026C			
YBR027C	0.5433219000862366	0.170002767	0.24705937075
YBR028C	0.545891213164031	0.16881259625	0.24140927774999998
YBR030W	0.515440286407101	0.17295870824999998	0.25646158825
YBR031W	0.5174150988628804	0.16612886925	0.239646113
YBR032W	0.5305815062983832	0.1727216525	0.25657928025
YBR033W	0.5356853811043161	0.1751454945	0.2556419945
YBR034C	0.5070873599573209	0.1724180145	0.248867704
YBR035C	0.5289349431665467	0.170211644	0.2514417415
YBR036C	0.49519642412753845	0.1666914705	0.244826517
YBR037C	0.5064402892131399	0.15420709875	0.23545648725
YBR039W			
YBR040W	0.5422026154561679	0.17161048874999998	0.24991854500000002
YBR041W	0.5428584904793101	0.170050559	0.2462167445
YBR042C	0.5515455687476726	0.1698378885	0.2509818315
YBR043C	0.5339543242630009	0.166659578	0.24704236300000001
YBR044C	0.5351377044667335	0.163018968	0.24434002249999998
YBR045C	0.5280808315682329	0.16978523925	0.25459142325000006
YBR046C	0.5385757222817721	0.16975034574999998	0.24768513225
YBR047W	0.5405123884943251	0.16888644475	0.2478354245
YBR048W	0.5240347256952131	0.1577537805	0.22241743333333333
YBR050C	0.5491960500620146	0.17515311925	0.253600741
YBR051W	0.5339389958352009	0.17205632575	0.24950944825
YBR052C	0.5341741009177433	0.16999050325	0.24899411824999998
YBR053C	0.5237517314175617	0.17360654524999997	0.2539916625
YBR054W	0.5297860620889712	0.173266534	0.25363133275
YBR056W	0.5345002852261999	0.17046511025	0.24948400624999997
YBR056W-A			
YBR057C	0.5379657762980666	0.167657631	0.24749778725
YBR058C	0.5275190693988074	0.16566701325000002	0.23890753825
YBR058C-A			
YBR059C	0.543111183322633	0.16976057675	0.245830268
YBR061C	0.4577130487066527	0.1280580535	0.22735522025
YBR062C			
YBR063C	0.5322490180710584	0.17287934	0.2563188275
YBR064W	0.5358109671710763	0.17431493075	0.256191098
YBR065C	0.534120994265327	0.1714642025	0.253387414
YBR066C	0.5310318327741752	0.18947379025	0.25763261175
YBR067C	0.5362633751376883	0.17298054399999999	0.25110711125
YBR068C	0.5374923020963449	0.16947343750000002	0.24908891900000002
YBR069C	0.5324685330071927	0.16761488025	0.24551361
YBR071W	0.5354379774014527	0.17218129799999998	0.251380938
YBR072C-A	0.5041406942581467	0.178631467	0.262136355
YBR072W	0.5395365233317303	0.17118345299999999	0.25048556475
YBR073W	0.5377223689343309	0.16855445424999999	0.24818986425
YBR074W			
YBR076W	0.5438422003917056	0.17018171625	0.2521421975
YBR077C	0.4884291417668825	0.17794370650000002	0.23667938625
YBR078W	0.524591967271054	0.17024334025	0.2544372795
YBR081C			
YBR082C	0.5629787132387233	0.1866519835	0.2271338245
YBR083W	0.5433317478309964	0.17065376225	0.24968953
YBR084C-A	0.5751861225035123	0.1464214045	0.18786346674999999
YBR084W	0.5271328209421093	0.1906930965	0.25131340524999995
YBR085C-A			
YBR085W	0.5123989573442703	0.17863324949999998	0.272278943
YBR086C			
YBR089C-A	0.5278723558152856	0.1679109765	0.25437621050000003
YBR090C	0.5389331483691311	0.16802312525	0.2465370745
YBR092C	0.5399347237051874	0.17231810825000002	0.250075162
YBR093C			
YBR094W			
YBR095C	0.5540820277133239		0.222009529
YBR097W		0.173885792	
YBR098W	0.5400247688513908	0.165253459	0.2432276695
YBR099C	0.5424569300663186	0.16722119325	0.24029996950000002
YBR101C			
YBR103W	0.47115722176450264	0.19317129375000003	0.24155102425
YBR104W	0.5437810492447459	0.18218611275	0.254196803
YBR105C			
YBR106W		0.152365015	
YBR107C	0.5372005212805615	0.165112128	0.249336748
YBR108W	0.5409704837583675	0.171777921	0.2468804325
YBR111C	0.5657389713227569	0.16749337075	0.2425072895
YBR111W-A			
YBR112C		0.166565464	0.234789642
YBR113W	0.5365290457470991	0.1704152115	0.25102372475
YBR114W	0.5204548000612755	0.18473272725	0.26172494274999997
YBR115C	0.5293452952035895	0.17024945425000002	0.25474575475000005
YBR116C	0.5267139195327054	0.17567246450000001	0.25727994975
YBR118W			
YBR119W	0.5273106928109743	0.16930508400000002	0.25797713825
YBR120C	0.48227473597470594	0.1581934405	0.24999172050000001
YBR121C			
YBR122C			
YBR125C	0.5243813530002542	0.17682024	0.25778029525
YBR126C	0.5691099615769251	0.15965094225	0.1941610615
YBR127C			
YBR128C	0.5333492270101866	0.172909263	0.248941767
YBR129C	0.5319541412201008	0.18283763525	0.254133015
YBR130C	0.5353469391752372	0.16855793549999998	0.24414619275000002
YBR131W	0.46984529202685305	0.15939461724999998	0.2410785575
YBR132C			
YBR133C			
YBR134W	0.5181310299818954	0.18176612225	0.25843892375
YBR137W	0.5120020885209698	0.17165979174999998	0.2571283735
YBR138C	0.5306503193425379	0.17351378049999996	0.2548175245
YBR139W	0.538784133520823	0.17438541825	0.24970469225
YBR141C	0.5589598564436552	0.16895890175	0.242990305
YBR144C	0.5381920743622001	0.17587960249999998	0.24788364666666665
YBR145W	0.5435659988889215	0.16661442575	0.249292924
YBR146W	0.5681418081744947	0.148635623	0.21002340266666666
YBR147W	0.5222173421639725	0.18221470099999998	0.25012394974999996
YBR148W	0.5490712687494241	0.16699075624999998	0.24654570400000003
YBR149W	0.5714572605510414	0.1680680685	0.2465195155
YBR150C	0.5289805782126372	0.17167471699999998	0.25128723525
YBR151W	0.5461841453966239	0.16851487525	0.2449757845
YBR156C	0.5418229587214775	0.17065144850000002	0.2508030295
YBR157C			
YBR158W	0.5385904258916101	0.17142337425	0.25089574425
YBR159W	0.531668444782439	0.1736252065	0.2544617775
YBR161W	0.5373701735792944	0.1730457695	0.25139290175
YBR162C	0.5289590551964765	0.17471962024999999	0.24946460733333334
YBR162W-A	0.5304910335009931	0.17170520325	0.24955043749999997
YBR163W	0.5206207772677266	0.15671474875	0.21546057975
YBR164C	0.5203156150594697	0.13218040133333334	0.23447071925
YBR165W	0.5255857938464931	0.16561990524999998	0.2494956005
YBR166C	0.5307958958919192	0.16261226266666665	0.2463493115
YBR168W	0.6010101747054876	0.141036114	0.18930299774999998
YBR169C	0.5398097308796062	0.1714858415	0.247101526
YBR170C	0.5414199131435741	0.1674378895	0.2407166745
YBR171W	0.47065568806135044	0.17296534825	0.23608873125000002
YBR172C	0.4750379734409011	0.18136135874999998	0.26344416025
YBR173C	0.5708729050942812	0.140305059	0.2031874555
YBR174C	0.5420081803582931	0.154392817	0.244265829
YBR175W	0.5087530591635129	0.15372816150000002	0.24338897333333334
YBR176W	0.533155503126224	0.17423888850000002	0.255178619
YBR177C	0.5125170406064052	0.172960285	0.26011233224999997
YBR178W	0.5376390499625714	0.166008695	0.24520179199999997
YBR179C		0.146714744	0.2054001825
YBR180W	0.5329157801451582	0.1740696755	0.2505055315
YBR181C		0.15965741525	0.20130264650000002
YBR182C	0.5429911472016963	0.17170475899999998	0.2488228495
YBR182C-A			
YBR183W	0.5338352016976576	0.17348749025000001	0.25035505775
YBR184W	0.5580203514900545	0.16921753825000002	0.24636338600000002
YBR185C	0.5246728541226977	0.171276321	0.2497661385
YBR186W	0.536812957914334	0.17165700974999998	0.25309117775
YBR187W	0.497206929854546	0.1610687375	0.25126740950000004
YBR188C	0.5347862500586777	0.1710900395	0.24836972899999998
YBR189W		0.1428567385	0.2083420885
YBR191W	0.5635925592539268	0.13040954300000002	0.19212481999999997
YBR194W			
YBR195C	0.515752984392702	0.16892503199999997	0.2375119315
YBR196C-A			
YBR196C-B			
YBR197C	0.5252704404599841	0.173025098	0.249566485
YBR199W	0.5422720391494229	0.17537046	0.24604684525
YBR200W		0.158710123	
YBR200W-A			
YBR201W			
YBR203W	0.5243099029446062	0.17277117250000001	0.2528253615
YBR204C	0.550473561279893	0.16877727674999998	0.2465067985
YBR205W	0.5261127780767035	0.1749624065	0.253998444
YBR206W	0.548092792226414	0.171871575	0.248911842
YBR207W	0.5348977554275951	0.18245966225	0.26004858375
YBR208C	0.544080435217446	0.1718971715	0.24741264624999998
YBR209W	0.5243522686584792	0.17074426	0.2507960895
YBR210W	0.5316591322309202	0.1709729165	0.24886059549999998
YBR212W	0.5685563594339952	0.1639502575	0.24898405875000001
YBR213W	0.5417863455359764	0.17361403625	0.25228999425
YBR214W	0.500780702380041	0.16766139725	0.2565241315
YBR215W	0.4785099312110749	0.17067192125	0.25842464200000004
YBR216C	0.5202488669859922	0.1837348415	0.26158447549999997
YBR217W	0.5339836395705988	0.1754744855	0.25761350125
YBR218C	0.5401059502537436	0.17083807925	0.2498431015
YBR219C	0.5182823986949682	0.17088323100000002	0.2588378215
YBR220C	0.5402384873698654	0.16893074100000002	0.2430751785
YBR221C	0.5958532184199132	0.13279831050000002	0.1975338185
YBR221W-A		0.166058657	0.247493083
YBR222C	0.5500929867416193	0.1724734715	0.2503155245
YBR223C	0.5495497449690109	0.17046616050000002	0.2468471585
YBR224W	0.536272766352732	0.16643956125	0.24425592575
YBR225W	0.5601749977491945	0.1693646325	0.23936153575000002
YBR226C	0.5327297256668377	0.18058109900000002	0.2571693645
YBR227C	0.5348887299990813	0.17198919425	0.2555922285
YBR228W	0.5375993925327053	0.17597171300000003	0.26082325975
YBR229C	0.5439449432303144	0.18017216225	0.25292413775
YBR230C	0.5552410662871262	0.17153873525000002	0.24987718925
YBR230W-A			
YBR231C	0.5372179124844538	0.20104376950000002	0.22663608225
YBR232C	0.5185166120420456	0.171067907	0.25696036425
YBR233W	0.5312239908773699	0.1737339165	0.256560221
YBR235W	0.5295815942845808	0.18035381125	0.26825291425000003
YBR238C	0.544934296139817	0.16765962225	0.22870359075
YBR239C	0.5426645263316113	0.170420411	0.2516609095
YBR240C	0.5511382928396991	0.168885939	0.249714476
YBR241C	0.5407462657466637	0.17555409325	0.25661175775
YBR242W	0.5297324617204908	0.17348004449999999	0.25234345950000003
YBR244W	0.5316516890780332	0.174843918	0.25498867075000003
YBR245C	0.5567691832102555	0.17188492149999998	0.23887911950000001
YBR246W	0.5327116977488836	0.17500623925000003	0.23603920100000003
YBR248C	0.5110348147888455	0.15690251125	0.22915186375
YBR249C			
YBR250W	0.5286598988824419	0.17602380374999999	0.26059900475
YBR251W	0.5092877069673614	0.174239342	0.24830663349999998
YBR255W	0.5213524295032903	0.17131214625	0.24828753675
YBR258C	0.5041897125019825	0.16606918725	0.247563168
YBR259W	0.5758243534392297	0.166017059	0.24390010150000002
YBR260C	0.54050242248732	0.16820135225	0.24442645999999998
YBR261C	0.5080021430481069	0.17466165525	0.26042765825
YBR262C	0.5314126153910157	0.1751417995	0.253884909
YBR263W	0.5153509483698396	0.1815828915	0.26228833900000004
YBR264C	0.5421462140297876	0.183153657	0.2691478585
YBR266C		0.146293594	
YBR267W	0.5419357957946469	0.15575406533333333	0.21988422600000002
YBR268W		0.134007073	0.178024908
YBR269C	0.5019352205865146	0.15982654925	0.228536092
YBR270C	0.5382583887184641	0.16429950825	0.25086061375
YBR271W	0.5417594081436625	0.1708651695	0.24989807600000002
YBR272C	0.5600351145822619	0.169677026	0.23908414849999998
YBR273C	0.5378914764335232	0.173319238	0.252741491
YBR274W			
YBR275C	0.5349383801675096	0.1684809345	0.253258965
YBR276C	0.5093819226586056	0.17351707225	0.26028678650000003
YBR277C	0.5371769523392923	0.16998647825	0.2397154605
YBR278W	0.5481559848727846	0.16841236475	0.23679110250000002
YBR279W	0.4942369114228415	0.171711383	0.2345643715
YBR280C	0.5411854847224683	0.173767149	0.25093271500000003
YBR281C	0.5278456197825663	0.1587779045	0.23110119025
YBR282W			
YBR283C	0.5350866277079303	0.157187983	0.22117657799999998
YBR284W	0.5330838021303937	0.17085098675	0.24941149350000003
YBR285W	0.5397452757499858	0.17004427700000002	0.24795279600000003
YBR286W	0.5352379990421929	0.16387141225000001	0.24268928025
YBR287W	0.5290021051396423	0.17331597875000002	0.25166204625
YBR288C	0.49969423728051576	0.13084604075	0.2446357755
YBR289W			
YBR290W	0.5244625160179114	0.1625838685	0.24621031399999999
YBR291C	0.5300066392664421	0.16650701699999998	0.2483083055
YBR292C	0.5325540021875189	0.17296076049999998	0.254074152
YBR293W	0.5171137258441376	0.1683743915	0.25230712699999996
YBR294W	0.5469336438299272	0.1655890135	0.24741806575
YBR295W	0.5261476501090091	0.16892786975	0.2475821335
YBR296C	0.5332030268674124	0.1714762615	0.25302581700000004
YBR296C-A			
YBR297W	0.5201877787177264	0.16839821649999998	0.2458568285
YBR298C	0.5286114657698597	0.16158235625	0.235135262
YBR299W	0.5309835159273291	0.17207357	0.250488704
YBR300C	0.5461521281447316	0.169228316	0.2490561695
YBR301W	0.5367039903492185	0.16987510475	0.24991136624999996
YCL001W	0.5271731332842894	0.16349214774999998	0.25317355025
YCL001W-A	0.5149237428368055	0.158474059	0.2334135805
YCL001W-B			
YCL002C			
YCL005W	0.5392601190540621	0.179937781	0.2600172515
YCL005W-A			
YCL007C			
YCL008C	0.6149981016007376	0.132862903	0.177007022
YCL009C	0.5170111735369578	0.1685725315	0.25146381675
YCL010C	0.52615869863119	0.16709042999999998	0.2381611405
YCL011C	0.5502306319426767	0.1672015905	0.240993504
YCL012C			0.238462595
YCL014W	0.5347808438098804	0.17003836025	0.247051338
YCL016C	0.6310291920192983	0.163335343	0.201345304
YCL021W-A			
YCL022C	0.5244822799824183	0.17233409125	0.2556890945
YCL023C	0.5028062548687389	0.18856861975	0.277008339
YCL024W	0.5250912134672802	0.167545049	0.254711565
YCL025C	0.5377064422728501	0.169638184	0.250930741
YCL026C-A	0.5168689305277121	0.18204865474999998	0.26845834225
YCL026C-B			
YCL027W	0.5178206832308409	0.16968253775	0.2535189275
YCL028W	0.5218802925992163	0.17041967725	0.2552181135
YCL029C	0.5606586739361102	0.1636805325	0.2229447105
YCL030C	0.5300897467031198	0.169761998	0.25329498699999997
YCL032W	0.5180337298352169	0.16929126475	0.26342426350000003
YCL033C	0.5182543338870371	0.1635874215	0.2530086615
YCL034W	0.534420781240021	0.1735053655	0.258386814
YCL035C	0.5281353825157572	0.17449203275	0.2542253245
YCL036W	0.49940717412514657	0.16343067975	0.260149323
YCL037C	0.48557668784821806	0.18349979825	0.25458549925
YCL038C	0.5212863481945303	0.16639986974999998	0.25076950499999995
YCL039W	0.5199123400247636	0.17032761675	0.25447508900000004
YCL040W	0.5454470167330621	0.1693699675	0.2544196315
YCL042W	0.5351861862259404	0.1693974205	0.25101838099999996
YCL044C	0.5457794290265531	0.166586651	0.237646673
YCL045C	0.5269817246079483	0.17910217374999998	0.25346664175
YCL046W	0.5328757575236092	0.17402785724999997	0.24822786575
YCL047C	0.5337214619392557	0.14217074600000001	0.25084700925000003
YCL048W	0.5276655575675486	0.17015028575	0.253301076
YCL049C	0.5322445154840479	0.17226859925000002	0.2555396205
YCL050C	0.5382167486282293	0.16155213899999998	0.249952327
YCL051W	0.5355168991343988	0.1755241115	0.2557892995
YCL055W	0.5314223208718414	0.16923588699999997	0.25297152325000005
YCL056C	0.5080257041949341	0.16464912975	0.25423044824999996
YCL057C-A			
YCL057W	0.5331462330035408	0.169639454	0.252101551
YCL058C		0.140014317	0.1755662745
YCL061C	0.5328855310543442	0.155440153	0.232380982
YCL063W	0.4991273054123214	0.16545359625	0.238051851625
YCL064C	0.535481411615762	0.1711543135	0.2555118395
YCL069W	0.5331824671852115	0.16935102324999998	0.25573353475
YCL076W	0.546792411886026	0.17534191600000001	0.24959440600000002
YCR001W	0.5307512577605924	0.17376206375	0.2539196465
YCR002C	0.4574010225713535	0.150607689	0.26266582675
YCR003W	0.5097706882554196	0.15606581575	0.23900185575
YCR004C	0.4955743328790657	0.15756956675	0.24582937900000001
YCR005C	0.5299789889790999	0.16763645775	0.25052602275
YCR006C	0.5445706748671648	0.16947773175	0.23743094325
YCR007C	0.5592366725520412	0.16675899049999998	0.2420987225
YCR008W	0.4413549111805728	0.18278433624999998	0.25836222700000006
YCR009C			
YCR010C	0.5257108034513988	0.16551719350000002	0.252751903
YCR011C	0.5369471205292763	0.17471268675	0.25028398674999996
YCR014C	0.5238726991179617	0.17521995975000001	0.251900517
YCR015C	0.5304779718864304	0.174209606	0.25411047375
YCR016W	0.5376470417946961	0.16823608650000002	0.245846003
YCR017C	0.5359187919516955	0.17422142950000002	0.25594246425
YCR019W	0.5345783091735392	0.165763438	0.248407953
YCR020C	0.5295650261342735	0.163847267	0.2424508765
YCR020C-A	0.5321231544029011	0.1688181765	0.2457568815
YCR020W-B		0.174661597	0.257269535
YCR021C	0.5328052829475608	0.1699261575	0.25016678375
YCR022C	0.5351673345706625	0.17151080675	0.2496525215
YCR023C	0.5328905772943507	0.169467568	0.25255623899999996
YCR024C			
YCR024C-A	0.5343377710612155	0.16778763800000002	0.2461742125
YCR025C	0.506623722126205	0.16410911575	0.24092779250000002
YCR026C	0.515744723982942	0.16485885525	0.2349548175
YCR027C	0.548716014144064	0.1614350015	0.2395717395
YCR028C	0.7093161659056338	0.16125662600000001	0.1751458665
YCR028C-A			
YCR030C	0.5303761365547325	0.17296404324999998	0.25109473225
YCR031C	0.5180741480645052	0.16641060224999998	0.229302924
YCR032W	0.5154909896450046	0.170759502	0.2531466575
YCR033W	0.4612324339090262	0.20717114150000002	0.26442157475
YCR034W	0.687438224604973	0.1489782095	0.161883492
