orf	hap alpha | transport to/from cell surface (GFP-Snc1-Suc2 + Suc2 invertase activity) | standard | YPD | Dalton LE~Conibear E, 2017	hap a | transport to/from cell surface (GFP-Snc1-Suc2 + Suc2 invertase activity) | standard | YPD | Dalton LE~Conibear E, 2017
YBR226C	0.666237582773179	0.36605414473016457
YBR227C	0.56125908128509	0.16406587935775543
YBR228W	1.2622672990408117	0.02485109775629371
YBR229C	1.3871969064950138	
YBR230C	1.247994472336146	-0.24009400826202693
YBR231C	-0.8254705875537215	-1.383442241406347
YBR232C	0.05934308824903421	-0.11696215856075115
YBR233W	1.2597263866727606	0.000386090808024267
YBR235W	1.4071479858035778	0.590829176295903
YBR238C	0.28807139572187734	0.9250191644018924
YBR239C	0.03592308104338631	0.03669720070369483
YBR240C	-0.5426425682884215	-0.3106921210684168
YBR241C	0.18766596058263524	0.09311567518607072
YBR242W	-0.175989494794789	0.3288035301382425
YBR244W	0.16267700440306113	0.0892215386662626
YBR245C	0.610042338256015	0.22746073016467458
YBR246W	-0.4194492230395235	-0.18172344269481358
YBR248C	-0.15681542954125646	2.21976077155096
YBR249C	-0.05240640531300749	-0.17700966497264367
YBR250W	0.14513885102897178	0.09646847331644871
YBR251W	-0.321527566753477	1.615136571285889
YBR255W	1.4562590081806885	1.306382422669447
YBR258C	-0.042140798214197445	-0.11622953620476337
YBR259W	0.007216381868630637	-0.44660877912384495
YBR260C	0.387119747796818	-0.003988318797301804
YBR261C	0.14809106656354212	0.14702017954413418
YBR262C	0.6126740995699732	0.45090311232836255
YBR263W	0.5249988188129892	0.07265950479665084
YBR264C	0.5683217500353608	0.010630900377152511
YBR266C	0.15265855373361117	1.9821950952920342
YBR267W	-0.07496883513436575	-0.1204204017548953
YBR268W	0.6862757755820932	
YBR269C	0.20306617671148916	0.07121242604893546
YBR270C	-0.05944939619110212	0.24581607916808662
YBR271W	-0.0525164987425424	0.21045184536443298
YBR272C	-0.2113903236661392	0.14276253280224807
YBR273C	-0.8912955214755195	0.2768558902506725
YBR274W	0.0873978665838988	0.0959317916726035
YBR275C	0.430368789255527	0.3272995973410294
YBR276C	0.43540942083139617	0.2250938399349439
YBR277C	-0.1318416100848539	0.050541078508374596
YBR278W	0.21684255083095066	0.35072596210235113
YBR279W		
YBR280C	0.14705033733359477	0.05017081439868649
YBR281C	-0.02177745289066155	-0.29042625417010964
YBR282W	-1.9410314442079708	-0.06892817125798187
YBR283C	-0.5513148585023204	-0.013117435678614156
YBR284W	-0.4635931672153918	-0.09875477165494384
YBR285W	0.14876448518514115	0.07810385651828933
YBR286W	1.025185278560827	0.4975739760385694
YBR287W	0.31315397787470367	0.42233769766971024
YBR288C	-0.24622392280342595	0.3922372468982796
YBR289W		1.499014309110988
YBR290W	-0.4442093136411751	0.0693635797553407
YBR291C	0.2571026867414716	0.5572571439862272
YBR292C	-0.09588026497211338	0.19342462498453816
YBR293W	-0.10760264622985492	0.0591716869900221
YBR294W	-0.29045764367124766	1.8371043972176682
YBR295W	0.08645375618419797	0.5016655353280352
YBR296C	0.028833293144100255	0.6145654274697098
YBR297W	0.19428050533817853	0.04795244035207817
YBR298C	0.4321797458588461	-0.058763787350245164
YBR299W	0.5077824078060993	0.7433177081857477
YBR300C	-0.20523092017512604	0.6786190109313719
YBR301W	0.007186745273949152	1.4678280720737074
YCL001W	-1.110258272219555	-0.5735312418940889
YCL001W-A	-0.5869522956889425	0.11425798292465764
YCL002C	-0.8632949638135121	-0.14828730303528
YCL004W	0.0805883456697857	
YCL005W	-0.04409391327053448	2.9809541014828485
YCL007C		0.47167133091238006
YCL008C	2.267736092381359	-0.04422259955092646
YCL009C	0.03174494951180874	0.014862353123768057
YCL010C	0.12069049970905948	0.6816059353109797
YCL011C	-0.5278698869319348	-0.49620778886892375
YCL014W	0.36513427589845726	-0.33115662662734874
YCL016C	-0.1422295340969978	0.4071488111341237
YCL022C	-0.0923937275545749	0.011180561881090914
YCL023C	-0.2962694867104841	-0.22093340989214172
YCL024W	0.1761525328816797	-0.6559541817055067
YCL025C	0.04408515833556003	1.2429382649176763
YCL026C-A	-0.09075760632949706	1.0960130333879037
YCL027W	-0.29494817363540593	-0.445864582870737
YCL028W	-0.42097714762307104	0.05517133929141665
YCL029C	0.22316259259988822	-0.273985240126506
YCL030C	0.0019504818046140557	
YCL032W	-0.27008528261867737	-0.40375498152658446
YCL033C	-0.17312040922754196	-0.6442779166228867
YCL034W	0.039574343612377376	0.2571931710660607
YCL035C	0.8680738325157956	0.10271865490591409
YCL036W	0.39241108439756694	0.8467465833741319
YCL037C	-0.6057001001411876	0.13752542468992698
YCL038C	-1.2398209866319936	-0.4928585822889846
YCL039W	0.2844188393045766	-0.9534356595596425
YCL040W	0.4774812389418859	0.1751112129790423
YCL042W	0.5722888128475639	0.1719176184047873
YCL044C	-1.4085210350446749	-0.8957061647876629
YCL045C	1.0404822941622565	0.707015941351341
YCL046W	0.9983705186369952	1.1887599882676922
YCL047C	0.09249531201412031	0.6996190572889759
YCL048W	0.19596429380116806	0.24116217048899796
YCL049C	0.29188803272129044	-0.3366964992427837
YCL050C	0.04464997871811613	0.19114480245638715
YCL051W	0.29020750333752215	0.9964032154445236
YCL055W	0.3635240654791469	-0.05219682871323502
YCL056C	0.4375830953195524	-0.3829636695736651
YCL057W	-1.8218559999999044	-0.5633660620029509
YCL058C	0.5035843565849102	1.5034828186765994
YCL061C	0.03827426199469465	-0.2989780311222866
YCL063W	-0.19669195099821737	-0.5864112907617952
YCL064C	-0.10622472773178356	0.5780074484046448
YCL069W	-0.2222952891272993	0.41965880675270284
YCL076W	0.28871459617035555	-0.5708695376201797
YCR001W	-0.14226960470527666	-0.09326657046681958
YCR002C		1.3636870898130875
YCR003W	-0.4892360924211477	-1.023956478921782
YCR004C	-0.0829541974413029	0.015515652587142909
YCR005C	-1.3257106204429643	-0.6062393000671824
YCR006C	-0.48540617457526786	-0.5504557506943428
YCR007C	0.3824278668713058	0.20819727993606063
YCR008W	-0.35683266727268625	-0.0592273122728874
YCR009C	3.4935690722972286	3.077857712052218
YCR010C	0.21853985862160002	-0.25373858578817865
YCR011C	0.7927616456534207	0.9690098320541181
YCR014C	-0.13743043858342088	-0.27464320205990816
YCR015C	0.037745173787208645	-0.22776280199893237
YCR016W	-0.09824842851329936	-0.08798397230623266
YCR017C	0.9667609456340996	0.8716532804123066
YCR019W	-0.009962147806906395	0.08383889461290747
YCR020C	-0.022895069925711147	0.3937147428492731
YCR020C-A	-0.20816966594344116	-0.5254083431372253
YCR020W-B		
YCR021C	0.459295973309494	-0.3910623211669487
YCR022C	-0.3393343010628689	-0.3394027165698689
YCR023C	-0.21928898115086704	-0.48231576627274575
YCR024C	-3.014203621348076	-0.16435835434273394
YCR024C-A	0.3152327143200559	0.9258848502662029
YCR025C	-0.060700420986936635	0.4840519683904967
YCR026C	-0.6395460884750963	-0.12258342582615261
YCR027C	-0.16050631291343107	0.35976790911779266
YCR028C		1.4654667933651668
YCR028C-A		1.4029797592681295
YCR030C	0.7610019415871279	1.4791472502261795
YCR031C	0.03337818340955703	-0.6518027748032122
YCR032W	-0.5513868790108272	0.10142906076440739
YCR033W	-0.7690166387868348	0.2488681298588801
YCR034W	-0.3340226216776848	-0.2860195024010037
YCR036W	0.03142360902201239	0.5358064408883286
YCR037C	-0.12416797083155132	0.18937849492940256
YCR043C	0.41063314081791025	0.3610418427266396
YCR044C	2.7070118363528386	0.11785977484979376
YCR045C	1.0157854945051352	0.22968367799076533
YCR046C	-1.3468849677513066	1.040374934898428
YCR047C	-2.535760291635693	1.1083308125188476
YCR048W	0.8359165684182788	1.0602006586303208
YCR049C	-0.06769369534540227	0.04612547631788235
YCR050C	-0.2120836700811746	-0.25052418644945484
YCR051W	-0.3287188969541298	0.12602882747348543
YCR053W	0.11772139972480043	1.132510059570612
YCR059C	0.06746548535751895	-0.279643771087289
YCR060W	0.26123420624577465	1.484321007164305
YCR061W	0.33201634693734705	0.27376450056158874
YCR063W	1.4656853781466055	-0.23126168501966862
YCR065W	-1.8601668652494192	-3.088184416035055
YCR066W		0.006904935495654757
YCR067C	-0.9169147405151461	-1.9125495675748898
YCR068W	0.7773234046844075	0.6097307517847261
YCR069W	-0.13107169134175525	-0.004189262251628939
YCR071C	-2.531248022559404	0.3363045857265208
YCR073C	-0.35020989026001104	0.15853811023618927
YCR073W-A	-2.1064903465587586	-2.2727793193652577
YCR075C	0.08969814513602593	-0.5587075972548653
YCR076C	1.0300624975066628	0.6211783393710356
YCR077C	0.9239024655915865	0.10969956551197788
YCR079W	0.27044949427008763	0.2546712803395555
YCR081W		
YCR082W	-0.4315676937209273	-0.5944874893425635
YCR083W	0.15392751809494892	0.21097054979009328
YCR084C		
YCR085W	0.24889568451078325	0.08760701856342337
YCR086W	-0.17625014001644593	-0.11881472671259964
YCR087C-A	-0.16300160034299993	0.31572101083663645
YCR087W	0.4982082257206776	-0.522755176016099
YCR088W	1.949802445895355	2.0306141400925037
YCR089W	0.2273733311293611	0.5937305895220183
YCR090C	-0.1833101507454671	0.3115401707057683
YCR091W	-0.479191176164116	-0.3779839924838768
YCR092C	-0.5081948575475705	0.006378763481937223
YCR094W	-0.02527245237172347	-4.486813717331958
YCR095C	-0.9396264032323633	-1.4457969391066439
YCR098C	-0.4350958738572353	0.46495952432352533
YCR099C	-0.6861224704425853	0.35217506773846047
YCR100C	-0.41164631072104413	0.2861951818763232
YCR101C	-1.3842603110303457	-0.3460437745043295
YCR102C	-0.6795806690776356	-0.16358655329312963
YCR102W-A	-0.09991733689548289	-0.4534279373030408
YCR105W	1.0916973756666948	-0.21590166677440834
YCR106W	0.6402100946478129	0.31526010075575056
YCR107W	0.7248310272041317	0.01470321191237438
YDL001W	-0.3464145261664456	-1.1206181135322701
YDL002C	1.7289823266665343	2.207915270037212
YDL005C	1.2774070640155184	
YDL006W	-0.36502921522126786	-3.850459826509988
YDL009C	-0.1524863745641699	0.10170967529127187
YDL010W	-0.42355907047133723	-0.5304674836858041
YDL011C	-0.2533359445949061	-0.08814880828823529
YDL012C	0.48394110815171815	0.45850050752647703
YDL013W	0.15105029876643472	-0.6886288311329626
YDL018C	0.8596723548390198	0.3406635925177637
YDL019C	0.1095304166219296	0.06278828858329545
YDL020C	0.572068642198221	0.1529897864726257
YDL021W	-0.48102130419071587	0.7043183377165804
YDL022W	0.2529745091725839	0.3630350634552501
YDL023C	1.072501016706579	0.9162268876623999
YDL024C	-0.0578553931632616	-0.04448905663135636
YDL025C	-0.1064008771612421	-0.39554298397362214
YDL026W	-0.08070295274652567	-0.11662194155746801
YDL027C	0.573197968747851	-0.28464268822690986
YDL032W	-2.555647339152472	-0.8991675217432433
YDL033C	-2.1041802094719935	-1.1826334858958836
YDL034W	-0.3100085848015047	0.16595956511830812
YDL035C	-0.12812537420863504	-0.7888280816774236
YDL036C	-0.1686786240562072	-0.2813025170763134
YDL037C	-0.3570189650846188	-0.31786025658424666
YDL039C	0.15373835718078144	-0.042410396349605
