orf	hap alpha | transport to/from cell surface (GFP-Snc1-Suc2 + Suc2 invertase activity) | standard | YPD | Dalton LE~Conibear E, 2017	hap a | transport to/from cell surface (GFP-Snc1-Suc2 + Suc2 invertase activity) | standard | YPD | Dalton LE~Conibear E, 2017
YAR002C-A	-0.04357625768336649	-0.2858964220692004
YAR002W	-0.06194093142506806	-0.16904664810245837
YAR003W	-0.5167655943726464	0.7063773214632797
YAR014C	-0.9905308618280136	-0.12541621280878112
YAR015W	0.14631149393591916	-0.25800750582969667
YAR018C	-0.3529264259160325	-0.1395632834334259
YAR020C	-0.0733428100815759	-0.6190879031096382
YAR023C	-0.03136685865565925	-0.7431302892503001
YAR027W	-0.04560746290469369	-0.6281125330861218
YAR028W	-0.280246716829998	-0.09713622529451854
YAR029W	-0.2345734065525451	0.5677735257526646
YAR030C	0.1259539522871973	-0.38555300798084413
YAR031W	0.10211787861814872	0.3877013552378663
YAR035W	-0.8582242352335292	-0.44206082464327295
YAR042W	-0.1423606318931107	-0.19079319939637326
YAR047C	-0.16624422954335594	-0.09349048718527994
YAR050W	-0.01481034902477428	-0.03072768133305668
YBL001C	-0.13664159091296685	-0.20149540389896686
YBL002W	-0.2711285516344142	-1.2344655508967937
YBL003C	-0.015970587287277613	0.3037664100654134
YBL005W	-0.3544694485373263	-0.3364547445839716
YBL006C		1.353789410178152
YBL007C	2.6486894770768377	2.633871112838881
YBL008W	-1.0223148493898446	-1.3495384726610657
YBL009W	0.4318619304710026	-0.03870471778205938
YBL010C	0.2518274474901042	0.24994517678556016
YBL011W	-0.4288963056991987	-0.5611222126317276
YBL012C	-0.005185649816533813	-0.3291845321184657
YBL013W	-0.11280217306974336	-0.7048075859461953
YBL015W	-2.6450665140831893	-2.3980356547503328
YBL016W	0.6173511409410091	1.0638152873212425
YBL017C	0.004653136737724078	-0.5567442474578779
YBL019W	0.049109394885323475	0.11863496195831333
YBL021C	-3.259862002540496	-1.6379321292819526
YBL022C		
YBL024W	-0.04332818111285708	-0.6481231898846217
YBL025W	1.147597718488362	0.15355775532955834
YBL027W	1.8848713041721399	1.7393836468090362
YBL028C	-0.36370807067490646	-0.5888844012662107
YBL029W	-0.41636994552740386	-0.3796249770974779
YBL031W		-0.8405414877998322
YBL032W		-0.36426327768011324
YBL033C		-0.37665025392638285
YBL036C	-0.09360788313027596	-0.22668860696773552
YBL037W	-0.8369477583401264	-0.7410412432228891
YBL038W	-0.5236996528687755	0.15365665544796778
YBL039C	-0.4286889497590195	-0.2960081107824862
YBL042C	-0.2665997013725968	0.12433293696108905
YBL043W	0.029889680436889967	0.5331236672825338
YBL044W	1.0023501425910217	0.1203515700895926
YBL045C	-2.031181656425314	-1.1317899859818106
YBL046W	0.10558982172078667	0.013575122948659944
YBL047C	2.0743917094813207	2.3802486726451697
YBL048W	-0.3443236377315419	-1.6695111012536201
YBL049W	-0.5556505214868122	-0.38884918941466695
YBL051C	-0.05032866935559266	0.09620520674866666
YBL052C	-0.1067624486373572	-0.3233986275967264
YBL053W	-0.03486579640703697	-0.30140209957424974
YBL054W	0.18335935133170933	-0.18611802658938045
YBL055C	-0.1242963729786842	-0.06801668999892699
YBL056W	0.8655437121753746	-0.06807935338590104
YBL057C	0.00210536250836596	-0.551737123921889
YBL058W	1.474590395297372	
YBL059W	-0.4879764306342969	-0.6504888559914921
YBL060W	0.44756384794307036	-0.4464015940606528
YBL061C	0.34244218787614045	-0.19769118657401863
YBL062W	0.5475784843904559	-0.06829615587972754
YBL063W	0.49149690583281314	0.05040456259344048
YBL064C	0.2432072446283408	-0.16321206248900721
YBL065W	0.344307073336765	-0.1866897272462039
YBL066C		-0.05262732963402268
YBL067C	0.39358112560543307	-1.8711297685304995
YBL068W	0.0776674164204659	0.1839553200888471
YBL069W	-0.35850515794387683	-0.1081831531931132
YBL070C	-0.2087243158914329	-0.35967999212874524
YBL071C	-0.3322093346598577	-0.7609661984490698
YBL072C	-1.186898779621228	-1.702954937942235
YBL075C	0.07108380094721628	-0.098653506061702
YBL078C	0.2619483878569896	0.26502035985034134
YBL079W	-0.8469818828880764	0.6101181554869362
YBL080C	-2.6739093386681856	-0.9608153397561833
YBL081W	-0.2448461342840152	-0.07455775557958473
YBL082C	1.3224869070449143	1.4103866489201082
YBL083C		1.493055017256497
YBL085W	-0.13218621667822422	-0.3867378763887342
YBL086C	-0.11664516691834863	-0.35220517907585747
YBL087C	-0.8722196988214745	-0.2534524149346353
YBL088C	0.0700214273971784	-0.444002795785346
YBL089W	-0.3908704694652815	-1.2322047698562522
YBL090W	-2.2491900104342943	-0.2516937488268855
YBL091C	0.2922397897851571	0.322035429008698
YBL091C-A	-0.44555992561824487	0.10067419626991414
YBL093C		-0.8771366144115011
YBL094C	0.20622512084209985	0.05828166923541899
YBL095W	0.33071141198696896	0.3654565516506749
YBL096C	0.4084270294316883	-0.15425195771964542
YBL098W	-0.20345728691477072	-0.4749431364705975
YBL099W	-1.1869926704737954	-0.7796939316604213
YBL100C	0.6081896827229059	
YBL101C	1.0808813636866237	-0.04700953900398477
YBL102W	-0.6167631117478756	-1.127391564336566
YBL103C	-2.0511889721399332	-2.0478748883057847
YBL104C	0.48436761502700565	0.07391635506037852
YBL106C	-0.0622047547095825	-0.26226340390741165
YBL107C	0.24479460593020697	0.6832942554412788
YBR001C	0.7903566928624667	0.1954758048062069
YBR003W	-3.1741341013168807	0.4175341714983891
YBR005W	0.8780644261086572	-0.1961838608190997
YBR006W	0.12292099790783796	-0.3324209593515696
YBR007C	-0.48781243252888074	-0.730825486084917
YBR008C	-0.564042984552484	-0.2711511865873838
YBR009C	-0.5452120022004037	-0.30531186340676963
YBR010W	0.026438335583491297	-0.27837540885195855
YBR012C	0.03316641610941737	-0.5701524574512379
YBR013C	-0.005468654121494804	-0.3158376522187487
YBR014C	0.12928789771900653	1.0288017831156269
YBR015C	-0.36846673307849515	0.8301502311539228
YBR016W	0.02116141726113272	-0.04624069614935751
YBR018C	-0.19528842949763703	0.34134757884293526
YBR019C	0.5237674135805847	1.14371587232971
YBR020W	-0.9138420543719228	0.7136183202037931
YBR021W	-0.3437676384836454	0.3117954141031996
YBR022W	-0.06801963496149269	1.0605468169373145
YBR023C	0.21140090859348887	1.0637526479347532
YBR024W	-0.36779610723392664	0.5772131651541214
YBR025C	0.48925662913226226	0.1642329628747864
YBR026C	-2.940759161078057	1.0983298900456324
YBR027C	0.1248296950721158	-0.15757986287108544
YBR028C	0.019881905904047356	-0.2047834261065718
YBR030W	-0.16082709817897145	0.2737687921651916
YBR031W	-0.3599238962614699	-0.40449677539543016
YBR032W	0.5132320609920487	-0.7564986179343393
YBR033W	-0.1296750123253798	-0.42132770642262296
YBR034C	-1.0058802292917726	-1.2775620419441092
YBR035C		0.8104176464917552
YBR036C	1.3255417808143188	0.32644060630543736
YBR037C	-4.628584531281645	-2.9756551849518087
YBR039W		1.0268687417869697
YBR040W	-0.39445077303176823	-0.13063479224580293
YBR041W	0.08503305674059228	-0.020600235498378305
YBR042C	-0.03966658862923701	-0.054652614606932756
YBR043C	0.011445318971072978	0.42242212017199765
YBR044C	-1.2588789448768654	-2.022148341180565
YBR045C	-0.19756493208914144	-0.27839423254771056
YBR046C	0.536445830895965	-0.02774278194772463
YBR047W	0.2322295986372684	0.016835773037772922
YBR048W	-1.5807174464644818	-0.9059207786957064
YBR050C	-0.2631046677939032	-0.1188219386716355
YBR051W	-0.13477859299800063	-0.13687414603134487
YBR052C	0.18903127392057067	-0.003825272951785537
YBR053C	-0.06012622179172371	-0.34944719058005175
YBR054W	0.3361301690685892	0.1958109114008394
YBR056W	-0.018403492088887946	0.03206737521414302
YBR057C	-0.49394834744312266	-0.05245990098199755
YBR058C	-0.4219812825259007	0.2212540532247801
YBR059C	0.6393804045917707	0.9079415767403591
YBR061C	0.7384043198777166	-2.4185578916288137
YBR062C	0.2356440679073602	-0.5681063375902119
YBR063C	-0.25379090161422635	-0.11297252380181913
YBR064W	-0.28804889261842026	-0.27265421237835596
YBR065C	0.45044315259165824	0.4385968549307208
YBR066C	-0.35425914390998553	-0.1816556047910895
YBR067C	0.15346955416216618	-0.232139480507218
YBR068C	0.009161921685999871	0.1177531137441146
YBR069C	0.06151747990549971	-0.27155929834056647
YBR071W	0.3651810102287195	-0.1478624254981338
YBR072W	-0.19558535908236435	-0.1415275624543096
YBR073W	0.14937110634874856	-0.04154882645741803
YBR074W	0.4290674655356321	-0.04781119226166274
YBR076W	-0.028048900241032185	0.16550124623457094
YBR077C	0.48920613956236897	-0.27008348351980604
YBR078W	0.4272991216273596	-0.19680360024407095
YBR081C		
YBR082C	-0.4118821535928197	0.2343500251717322
YBR083W	-0.9485641001835055	-0.8777465764475212
YBR084C-A	-0.22336960914771034	-0.19625766425938285
YBR084W	-0.02154045065090258	0.610711724103098
YBR085W	0.061988234328728395	0.34736470678888076
YBR089C-A	0.11614487463781742	-0.02760951553974264
YBR090C	-0.06380502773206327	-0.13733179438538667
YBR092C	-0.5324056436512076	-0.2639295993232771
YBR093C	0.6044472831453535	-0.4728501892971281
YBR094W	-0.2021393601717918	-0.22351155158401514
YBR095C	1.2013282583510752	1.4566917963930694
YBR096W	-0.002458985253377674	
YBR097W		
YBR098W	-0.046507752170408305	-0.27048241910730736
YBR099C	0.08637041135978638	-0.02773713512344487
YBR101C	0.00968605973220359	
YBR103W	-1.194447350738863	-1.0774060435397894
YBR104W	0.14078639204655036	-0.47274163624966536
YBR105C	0.37834793021588276	0.18442383164826634
YBR106W	1.2202581480181074	0.6902500618872147
YBR107C	0.735003566168223	-0.11054734674301565
YBR108W	-0.14171634512628803	0.3885954848579635
YBR111C	-0.1219248366860129	
YBR112C	-0.3021182889581321	
YBR113W	0.31539333124801155	-0.35860207808030253
YBR114W	1.6899964678923043	-0.0654019627030829
YBR115C	-0.19290465692791806	0.46673379207626775
YBR116C		-0.41524397489513887
YBR117C	-0.3079469719941551	
YBR119W	-1.685137349679908	0.005756596446646112
YBR120C	-0.38501762723403515	-0.9439596927847618
YBR125C	1.0232055317697117	0.024510703853728555
YBR126C	-0.10566405829125179	-0.8005150399960583
YBR127C		1.6505712747771275
YBR128C	0.6237059830276449	0.27174995178987804
YBR129C	0.28276411131761575	-1.3822468067810696
YBR130C	0.784220295555198	-0.3098515937238333
YBR131W	0.22197172546257118	0.31918778905473677
YBR132C	-0.629850835547965	-0.26227951408815414
YBR133C	-0.05455623325844067	
YBR134W	0.28016573079573126	-0.1895148034331977
YBR137W	0.3465118012642097	-0.04026995082890855
YBR138C	0.5013522603071092	0.08579583689362456
YBR139W	0.7690924363644714	0.3794326242506042
YBR141C	0.7845088470172461	0.33348325193107897
YBR144C	1.2805639346045887	0.64280237946884
YBR145W	0.4482052017365462	-0.06938087352255709
YBR146W	-1.5309399529267	0.37215095123595254
YBR147W	0.3714365798177444	0.1915108972487968
YBR148W	0.02950448686798299	-0.12721848008404957
YBR149W	-0.5906841274832048	0.08122017974651076
YBR150C	0.5927788179013781	1.4218430611193094
YBR151W	-0.11337512858602453	-0.030950495602853345
YBR156C	2.4426550009121515	0.38794073370090953
YBR157C	0.0004787436985106419	0.19743689661357855
YBR158W	-0.5535560495396126	0.14170385778919956
YBR159W	-0.727187564125103	-0.09056907881188465
YBR161W	-0.3853252566364771	0.18921950581003324
YBR162C	0.4997362364946283	0.008004930437427865
YBR162W-A	-0.3994260430260415	-0.9989443633454496
YBR163W	0.08175035289522156	-1.3553693813799224
YBR164C	-3.306824022177268	-4.934213425902788
YBR165W	-0.0739422655368526	0.1042063215367238
YBR166C	-0.34179343907154125	-0.2320013358306933
YBR168W	0.029904251321369993	0.6206034900773596
YBR169C	-0.09797422496508176	0.5785115975531931
YBR170C	-1.0729838295729786	-0.023364745785712536
YBR171W	-3.5729278884766824	-4.449025265575334
YBR172C	-0.10962138266018386	-0.13541105528469197
YBR173C	0.014396859822683933	0.1328062011248589
YBR174C	-0.6894579553997247	0.2837351403533532
YBR175W	-0.8993684300371081	0.5756478038501277
YBR176W	-0.38370102588225086	1.1253304797499126
YBR177C	0.29341921314518715	-0.2397522587084509
YBR178W	0.4134968117687904	-0.5221994775458398
YBR179C	-1.2665959636959052	-0.4615462693499293
YBR180W	-0.44804506320758486	-0.1724719259779983
YBR181C	-0.5915826031308995	-1.2475966519210906
YBR182C	0.002608039683747579	-0.47942031997312845
YBR183W	-0.14839220454885538	-0.4973371268392095
YBR184W	-0.6500328762124485	-0.36088390009613575
YBR185C	0.1098214917243721	-0.9640316995826208
YBR186W	-0.26775025646631506	-0.3011283782346778
YBR187W	-0.18890615626990534	0.19688214168578236
YBR188C	0.06642610714969925	0.022736423743338285
YBR189W	-2.5127012603496848	0.16616660087460802
YBR191W	-1.5361248935950527	-1.3848101404889719
YBR194W	0.06572729060643138	-0.39501343169929504
YBR195C	0.07115922655230188	-0.10750048931222467
YBR197C	0.3601335837817815	0.21272020693008478
YBR199W	0.1458319295430977	-0.2064839062009411
YBR200W	0.20652829150208926	0.24521032363405537
YBR201W	0.591922434326396	0.6236138245368422
YBR203W	-0.16513001766037966	0.26783604100084485
YBR204C	0.6241949820441329	-0.025407618877112566
YBR205W	-0.04395728830043294	-0.036609297753368186
YBR206W	-0.12258169837948413	-0.18765621377465092
YBR207W	-0.46224485879180255	-0.42586279219887024
YBR208C	-0.442375399669356	-0.06322055990244593
YBR209W	-0.23731012917843897	0.6117973892763122
YBR210W	0.030882492209924485	-0.1126392401665266
YBR212W	-0.18975212240108807	-0.9296874652905962
YBR213W	-0.2459069545636761	-0.6716232970596497
YBR214W	-0.390194028898347	-1.1735098292881556
YBR215W	-1.039439448650622	-0.9919378993725058
YBR216C	-0.19574355914674113	0.005641390580367127
YBR217W	-0.1810163456198858	-0.2208837847867654
YBR218C	0.013951072366140509	-0.0730928802260649
YBR219C	0.5110876403596465	0.43950207221880966
YBR220C	0.9778023168039722	0.6403666949324063
YBR221C	-0.6590130690915554	-1.0964914644889934
YBR222C	0.19204556194260503	0.4412448061156059
YBR223C	0.36255775094866916	-0.5533741304652925
YBR224W	0.8730844371452675	-0.00523335253547158
YBR225W	0.19546364081984377	0.17992741578891433
YBR226C	0.5160188144775169	0.25694481955934484
YBR227C	0.4257989875394974	0.07980011917756226
YBR228W	1.0282541492301644	-0.042291927754164446
YBR229C	1.1356202042241161	
YBR230C	1.0159879048376648	-0.2746500864655269
YBR231C	-0.7659736988581038	-1.2773721001377978
YBR232C	-0.005553845538186594	-0.16666284976852497
YBR233W	1.0260704576089208	-0.06374785895739071
YBR235W	1.15276640937022	0.45407362576304144
YBR238C	0.19101810036987488	0.7471598860191953
YBR239C	-0.02568129036764491	-0.03190283731150863
YBR240C	-0.5229077892705745	-0.33656497799424795
YBR241C	0.10472842340276037	0.017576441792904643
YBR242W	-0.2078015878294953	0.224275847682404
YBR244W	0.08325260435481253	0.014161264946985774
YBR245C	0.4677239239693545	0.13539771456873237
YBR246W	-0.4170338995624774	-0.22345881389602834
YBR248C	-0.1913231582048519	1.8826546319509982
YBR249C	-0.10159274709102145	-0.2193248076916552
YBR250W	0.06818009770065428	0.0205168622136225
YBR251W	-0.3328788129649258	1.3523962399495724
YBR255W	1.1949730314576466	1.081617335801594
YBR258C	-0.09277035695647158	-0.16602033636555488
YBR259W	-0.05035218388199074	-0.45576455438414865
YBR260C	0.27614148331043875	-0.06758423765718288
YBR261C	0.07071726836738254	0.0648509567560991
YBR262C	0.46998569230212517	0.33135778070426236
YBR263W	0.39463646798942303	-0.000363720067049933
YBR264C	0.4318687327095815	-0.054763110668941184
YBR266C	0.07464262352280937	1.6743083675564159
YBR267W	-0.12098317927408236	-0.16969574602784243
YBR268W	0.5332398860468802	
YBR269C	0.11796356025705182	-0.0016328152331491347
YBR270C	-0.10764558085355941	0.15149544575929205
YBR271W	-0.10168736275059799	0.12048083909474445
YBR272C	-0.23822549947771055	0.06111697966078454
YBR273C	-0.8225444639428483	0.17871751246694983
YBR274W	0.018556779116168556	0.020046189777161508
YBR275C	0.31331024625075055	0.22295689123577353
YBR276C	0.31764222758013566	0.1333219402171423
YBR277C	-0.16986034784464094	-0.019761688511054636
YBR278W	0.12980314713696403	0.24350192814189048
YBR279W		
YBR280C	0.06982285275195446	-0.020086411953042206
YBR281C	-0.07526984528097408	-0.3187917132302836
YBR282W	-1.724700542921451	-0.12453680708380122
YBR283C	-0.5303608631015342	-0.07559051798098654
YBR284W	-0.4549717530034536	-0.15069488206397633
YBR285W	0.0712960126877556	0.004411003121569661
YBR286W	0.8245029186961007	0.3722883573061292
YBR287W	0.21257438274111257	0.3063057718083062
YBR288C	-0.2681619268532806	0.27990752870526886
YBR289W		1.250556445926382
YBR290W	-0.43831302869258926	-0.0032542625094400188
YBR291C	0.1644032075575298	0.4246307886074261
YBR292C	-0.1389547215826967	0.10554788322738314
YBR293W	-0.1490290815076659	-0.012192602501156374
YBR294W	-0.30617693549742975	1.5470631130304664
YBR295W	0.01774539892247187	0.375876674890274
YBR296C	-0.03177434207093509	0.4748904345742778
YBR297W	0.11041304525065947	-0.022031936882901976
YBR298C	0.31486660482919954	-0.11562259249523739
YBR299W	0.3798404707183851	0.5878068168644204
YBR300C	-0.23293203168074747	0.531065741737669
YBR301W	-0.05037765393924336	1.2232059629375869
YCL001W	-1.0107237692098505	-0.5670761773524402
YCL001W-A	-0.560988118872149	0.03611834947663195
YCL002C	-0.7984804372076127	-0.19413515526174524
YCL004W	0.012704592337985099	
YCL005W	-0.09444888827359807	2.5502249193376763
YCL007C		0.34957161036286233
YCL008C	1.8923665078644298	-0.10286989940608032
YCL009C	-0.029272028455537877	-0.05105210583607691
YCL010C	0.04716888117788226	0.5336852890827245
YCL011C	-0.5102119635872182	-0.4992631294341687
YCL014W	0.25724689592631755	-0.3545124498387856
YCL016C	-0.1787878586524348	0.29298504374760126
YCL022C	-0.13595834805893345	-0.05428105483145455
YCL023C	-0.3111717055289903	-0.25784614762724317
YCL024W	0.09483364075755885	-0.6393615002179026
YCL025C	-0.018666699853241334	1.0259764979777193
YCL026C-A	-0.13455224517421194	0.8971223486048379
YCL027W	-0.31003615267507556	-0.45511189061658275
YCL028W	-0.4183470169107722	-0.015700927072318387
YCL029C	0.13523466946345958	-0.30437286319779716
YCL030C	-0.0548777637456201	
YCL032W	-0.28866867559251697	-0.41818156350301
YCL033C	-0.20533586008830854	-0.6291213584164694
YCL034W	-0.022543350004521914	0.16147321120901664
YCL035C	0.6894793922479454	0.025998302152503303
YCL036W	0.28068892364939746	0.6785144481829564
YCL037C	-0.5771002146743671	0.05652401013498731
YCL038C	-1.1220715738195066	-0.4963258588208182
YCL039W	0.18787904805745817	-0.900254216764787
YCL040W	0.3537992701659157	0.0894869309898833
YCL042W	0.4352780757207297	0.08668613286948632
YCL044C	-1.267054488954321	-0.8496251664300098
YCL045C	0.8376493637364287	0.555969989129136
YCL046W	0.8014579812525315	0.9784618833704405
YCL047C	0.02293758697703102	0.5494828854918499
YCL048W	0.1118601139511818	0.1474139449996249
YCL049C	0.19429816557076135	-0.3593709453202193
YCL050C	-0.018181286207181062	0.10354846767753251
YCL051W	0.19285389776336617	0.8097640492396201
YCL055W	0.25586306110961976	-0.10986333753046049
YCL056C	0.3195103104100596	-0.3999474808465075
YCL057W	-1.6222796872290761	-0.5581612646825256
YCL058C	0.3762326134020412	1.254475350753323
YCL061C	-0.023660656280473508	-0.3262916636018172
YCL063W	-0.22559353560346074	-0.5783720434433037
YCL064C	-0.14784488125077044	0.4428289074548463
YCL069W	-0.24759736212315486	0.3039563713222244
YCL076W	0.19157087481726726	-0.5647418496367324
YCR001W	-0.17882229583045672	-0.14588170267797218
YCR002C		1.13187381022065
YCR003W	-0.47700960114810786	-0.9621013215634325
YCR004C	-0.12784589873718114	-0.0504791589993597
YCR005C	-1.1958861909873353	-0.5957613049486397
YCR006C	-0.4737181222229556	-0.5468388582824194
YCR007C	0.27210922261788606	0.11850357414539803
YCR008W	-0.3632204544793442	-0.11602910612804451
YCR009C	2.9458625831106025	2.635209861549912
YCR010C	0.13126183451544898	-0.28661644794325813
YCR011C	0.6247551642514335	0.7857399175199389
YCR014C	-0.1746634564123908	-0.30494989904361847
YCR015C	-0.024115361251850438	-0.2638355580334201
YCR016W	-0.140989950718359	-0.14124883815651493
YCR017C	0.7742923219462831	0.7003577437634826
YCR019W	-0.06511562546676539	0.009440659686401053
YCR020C	-0.07623033923026709	0.28120329990797455
YCR020C-A	-0.23545762626319927	-0.5248721588859698
YCR020W-B		
YCR021C	0.3381706272064574	-0.40705003805369777
YCR022C	-0.34818214140791093	-0.36174431120209677
YCR023C	-0.24501370374061565	-0.48707975741520654
YCR024C	-2.64699802977654	-0.20822954615831687
YCR024C-A	0.21436087463889136	0.7479190967722323
YCR025C	-0.10872072708803072	0.3604294902132233
YCR026C	-0.6061878770694903	-0.17159272875758175
YCR027C	-0.19449514917791594	0.2514317600653698
YCR028C		1.22113510991763
YCR028C-A		1.166333674237902
YCR030C	0.5974604804462094	1.233132937748182
YCR031C	-0.027868406975754455	-0.6357206959834886
YCR032W	-0.5304227584203028	0.024867321759211046
YCR033W	-0.7174564747072694	0.15417210919899144
YCR034W	-0.3436172182275593	-0.31492697029407446
YCR036W	-0.02954819246023073	0.4058184166795326
YCR037C	-0.1632655270422474	0.10199940730477823
YCR043C	0.2963491850685865	0.25254900609463493
YCR044C	2.2698855335448753	0.0392771386777739
YCR045C	0.8164246276294722	0.13734725072565296
YCR046C	-1.2140836878329244	0.8483274630774108
YCR047C	-2.2358178948495953	0.9079251013761288
YCR048W	0.6618430404182584	0.8657147201235712
YCR049C	-0.11473083385662891	-0.02363419331027025
YCR050C	-0.23882136999106215	-0.2837974039422822
YCR051W	-0.3390591313821273	0.04644143793426204
YCR053W	0.044617199805559365	0.9291304197471978
YCR059C	0.0014266433339326784	-0.30933542263064756
YCR060W	0.16795388669073852	1.2376703479831905
YCR061W	0.22878493679122747	0.1760063485326173
YCR063W	1.2030741707854475	-0.26690409562017786
YCR065W	-1.6552045202535708	-2.772439356624279
YCR066W		-0.05803080016243253
YCR067C	-0.844561938714143	-1.7414018228106656
YCR068W	0.6114873483776296	0.47065040026297517
YCR069W	-0.16919867012230674	-0.06776046605314852
YCR071C	-2.2319399948092067	0.23085431025934025
YCR073C	-0.3575287577275055	0.07495223851967299
YCR073W-A	-1.8668979769087937	-2.057325083658794
YCR075C	0.0205336670497965	-0.5540757682279803
YCR076C	0.8286944611833218	0.48068999077746466
YCR077C	0.7374592123338277	0.03212059502641447
YCR079W	0.1758736195784465	0.15926150066078898
YCR081W		
YCR082W	-0.4274486636535209	-0.5854549092482862
YCR083W	0.07573318724250008	0.12093574542259909
YCR084C		
YCR085W	0.1573500079934586	0.012745322890398932
YCR086W	-0.20802558956753475	-0.16828756113277663
YCR087C-A	-0.1966396301608328	0.21280241402699301
YCR087W	0.3716122998207672	-0.5225453182951654
YCR088W	1.619130386590635	1.7167721075570412
YCR089W	0.13885343040998913	0.45661817940667165
YCR090C	-0.21409305040117144	0.20913579670661903
YCR091W	-0.46837687546170514	-0.3955802795913148
YCR092C	-0.49330299917168796	-0.05849225560167511
YCR094W	-0.07827349120714164	-3.9990441203546028
YCR095C	-0.8640806234998512	-1.3320574761478863
YCR098C	-0.4304808254465713	0.34368532303319477
YCR099C	-0.6462161977345812	0.24477280089906203
YCR100C	-0.4103279798836218	0.1869081170733795
YCR101C	-1.246204521666379	-0.3675685516145241
YCR102C	-0.6405940924592869	-0.20755267284869947
YCR102W-A	-0.14242423129277823	-0.4617449895855821
YCR105W	0.8816642403487724	-0.2534332842099274
YCR106W	0.49365046818741176	0.2123981936232436
YCR107W	0.5663747477527008	-0.05119167345976411
YDL001W	-0.35426697472589636	-1.0468740496717617
YDL002C	1.429354835798291	1.8722660689686088
YDL005C	1.0412654511304427	
YDL006W	-0.3702646695036377	-3.4409586339596214
YDL009C	-0.18760271463496314	0.025113422076932658
YDL010W	-0.42056595344764325	-0.5293090499846432
YDL011C	-0.2742740866394399	-0.14139340012198434
YDL012C	0.35935096193034266	0.33802073359199886
YDL013W	0.07326046924594219	-0.6680173281801596
YDL018C	0.682259058072111	0.2346771806155622
YDL019C	0.037577767278728205	-0.009020825148350828
YDL020C	0.435088858332417	0.07008633133984009
YDL021W	-0.46994971019923465	0.5536041774977155
YDL022W	0.1608554005250898	0.2542970704592329
YDL023C	0.8651666512360315	0.7394490161534657
YDL024C	-0.10627567487022083	-0.1031035835737736
YDL025C	-0.14799626625642118	-0.41097960133271577
YDL026W	-0.12591115110905862	-0.16636447778636915
YDL027C	0.43605941558385286	-0.31371949750400135
YDL032W	-2.252909070279219	-0.8526607934733939
YDL033C	-1.864912616428156	-1.1012618356956798
YDL034W	-0.3229792569274735	0.0814608908865121
