orf	hom | mitotic recombination (frequency of Rad52 foci) | minimal complete-leu [standard] | Alvaro D~Rothstein R, 2007
YBR057C	1.6666666666666667
YBR058C	2.7777777777777777
YBR059C	6.25
YBR062C	1.9704433497536946
YBR063C	4.639175257731959
YBR064W	1.1111111111111112
YBR065C	2.312138728323699
YBR066C	2.5210084033613445
YBR067C	0.5617977528089888
YBR068C	1.2552301255230125
YBR069C	3.278688524590164
YBR071W	4.697986577181208
YBR072W	4.591836734693878
YBR073W	4.484304932735426
YBR074W	2.197940930033413
YBR076W	4.093567251461988
YBR077C	2.1164021164021163
YBR078W	0.45045045045045046
YBR081C	0.0
YBR083W	0.4424778761061947
YBR084C-A	1.809954751131222
YBR084W	2.307692307692308
YBR085W	1.4925373134328357
YBR089C-A	0.0
YBR090C	0.0
YBR092C	0.4878048780487805
YBR093C	0.7407407407407408
YBR094W	0.8097165991902834
YBR095C	0.0
YBR096W	1.1627906976744187
YBR097W	5.154639175257731
YBR098W	2.3585417715852497
YBR099C	1.4084507042253522
YBR101C	3.8095238095238098
YBR103W	1.6129032258064515
YBR104W	4.135338345864661
YBR105C	0.0
YBR106W	0.0
YBR107C	1.092896174863388
YBR108W	2.6548672566371683
YBR111C	0.45871559633027525
YBR112C	1.1952191235059761
YBR113W	1.1494252873563218
YBR114W	0.591715976331361
YBR115C	4.081632653061225
YBR116C	0.7352941176470588
YBR117C	1.694915254237288
YBR119W	1.276595744680851
YBR120C	0.5882352941176471
YBR125C	1.4150943396226416
YBR126C	1.8018018018018018
YBR127C	9.523809523809524
YBR128C	8.403361344537815
YBR129C	0.6211180124223602
YBR130C	4.477611940298507
YBR131W	0.5235602094240838
YBR132C	5.147058823529411
YBR133C	7.142857142857142
YBR134W	2.877697841726619
YBR137W	0.0
YBR138C	1.2048192771084338
YBR139W	1.7167381974248928
YBR141C	1.2
YBR144C	6.486486486486487
YBR145W	4.166666666666666
YBR146W	3.571428571428571
YBR147W	2.4390243902439024
YBR148W	1.694915254237288
YBR149W	1.5384615384615385
YBR150C	0.0
YBR151W	5.154639175257731
YBR156C	9.523809523809524
YBR157C	1.8867924528301887
YBR158W	0.4273504273504274
YBR159W	3.7037037037037033
YBR161W	2.197802197802198
YBR162C	2.247191011235955
YBR162W-A	6.0606060606060606
YBR163W	1.098901098901099
YBR164C	10.526315789473683
YBR165W	9.433962264150944
YBR166C	0.0
YBR168W	1.694915254237288
YBR169C	2.013422818791946
YBR170C	6.796116504854369
YBR171W	1.607717041800643
YBR172C	4.27807486631016
YBR173C	0.0
YBR174C	5.625
YBR175W	0.0
YBR176W	2.4242424242424243
YBR177C	0.0
YBR178W	0.4784688995215311
YBR179C	0.0
YBR180W	0.4975124378109453
YBR181C	0.0
YBR182C	1.0204081632653061
YBR183W	0.6666666666666667
YBR184W	2.083333333333333
YBR185C	1.834862385321101
YBR186W	0.7194244604316548
YBR187W	1.9417475728155338
YBR188C	0.0
YBR189W	0.7092198581560284
YBR191W	0.8064516129032258
YBR194W	0.7692307692307693
YBR195C	3.314917127071823
YBR197C	2.2222222222222223
YBR199W	2.9850746268656714
YBR200W	1.1029411764705883
YBR201W	0.0
YBR203W	2.459016393442623
YBR204C	1.6326530612244898
YBR205W	0.0
YBR206W	2.5974025974025974
YBR207W	1.2658227848101267
YBR208C	1.0
YBR209W	1.342281879194631
YBR210W	1.7241379310344827
YBR212W	1.7142857142857144
YBR213W	0.425531914893617
YBR214W	1.4705882352941175
YBR215W	1.342281879194631
YBR216C	1.7341040462427744
YBR217W	3.1088082901554404
YBR218C	2.380952380952381
YBR219C	1.680672268907563
YBR220C	1.7543859649122806
YBR221C	0.0
YBR222C	2.3255813953488373
YBR223C	0.0
YBR224W	2.158273381294964
YBR225W	1.5873015873015872
YBR226C	1.5706806282722512
YBR227C	1.744186046511628
YBR228W	0.3968253968253968
YBR229C	1.744186046511628
YBR230C	1.214574898785425
YBR231C	0.7936507936507936
YBR232C	0.0
YBR233W	1.7341040462427744
YBR235W	4.166666666666666
YBR238C	0.0
YBR239C	0.796812749003984
YBR240C	1.2987012987012987
YBR241C	0.0
YBR242W	0.0
YBR244W	0.8403361344537815
YBR245C	0.0
YBR246W	1.0526315789473684
YBR248C	1.1560693641618496
YBR249C	0.91324200913242
YBR250W	1.4634146341463417
YBR251W	5.095541401273886
YBR255W	0.4484304932735426
YBR258C	1.8072289156626504
YBR259W	0.0
YBR260C	2.380952380952381
YBR261C	0.8403361344537815
YBR262C	2.2151898734177213
YBR263W	1.3392857142857142
YBR264C	0.0
YBR266C	0.0
YBR267W	1.4545454545454546
YBR268W	0.9389671361502347
YBR269C	1.9704433497536946
YBR270C	0.0
YBR271W	0.8403361344537815
YBR272C	1.2875536480686696
YBR273C	1.3274336283185841
YBR274W	3.0
YBR275C	1.1428571428571428
YBR276C	1.1299435028248588
YBR277C	2.0618556701030926
YBR278W	0.0
YBR279W	0.0
YBR280C	2.4539877300613497
YBR281C	2.4390243902439024
YBR282W	4.545454545454546
YBR283C	0.7874015748031495
YBR284W	2.4096385542168677
YBR285W	3.1088082901554404
YBR286W	0.0
YBR287W	1.5873015873015872
YBR288C	0.0
YBR289W	1.8957345971563981
YBR290W	3.0973451327433628
YBR291C	2.3255813953488373
YBR292C	1.8518518518518516
YBR293W	0.0
YBR294W	2.857142857142857
YBR295W	0.8368200836820083
YBR296C	6.153846153846154
YBR297W	2.027027027027027
YBR298C	0.3861003861003861
YBR299W	3.6809815950920246
YBR300C	0.5494505494505495
YBR301W	2.0689655172413794
YCL001W	7.2727272727272725
YCL001W-A	1.6853932584269662
YCL002C	1.0526315789473684
YCL004W	3.225806451612903
YCL005W	8.571428571428571
YCL007C	12.5
YCL008C	3.3057851239669422
YCL009C	5.347593582887701
YCL010C	5.142857142857142
YCL011C	6.329113924050633
YCL014W	3.253968253968254
YCL016C	5.434782608695652
YCL022C	0.8583690987124464
YCL023C	7.586898395721924
YCL024W	7.6923076923076925
YCL025C	6.976744186046512
YCL026C-A	5.8999282925663294
YCL027W	7.5
YCL028W	3.076923076923077
YCL029C	1.9867549668874174
YCL030C	3.8095238095238098
YCL032W	9.195402298850574
YCL033C	2.7027027027027026
YCL034W	3.3783783783783785
YCL035C	13.28125
YCL036W	3.3333333333333335
YCL037C	6.6115702479338845
YCL038C	4.968715495031285
YCL039W	5.263157894736842
YCL040W	2.5316455696202533
YCL042W	5.851063829787234
YCL044C	8.0
YCL045C	0.8928571428571428
YCL046W	2.9629629629629632
YCL047C	4.242424242424243
YCL048W	0.591715976331361
YCL049C	6.349206349206349
YCL050C	2.5
YCL051W	5.825242718446602
YCL055W	8.133971291866029
YCL056C	4.964539007092199
YCL057W	4.25531914893617
YCL058C	5.555555555555555
YCL061C	1.4563106796116505
YCL063W	0.0
YCL064C	4.444444444444445
YCL069W	5.434782608695652
YCL076W	7.490636704119851
YCR001W	3.1578947368421053
YCR002C	1.2987012987012987
YCR003W	3.3057851239669422
YCR004C	8.51063829787234
YCR005C	11.188811188811188
YCR006C	4.545454545454546
YCR007C	3.875968992248062
YCR008W	3.225806451612903
YCR009C	7.4074074074074066
YCR010C	4.761904761904762
YCR011C	1.3513513513513513
YCR014C	7.633587786259542
YCR015C	7.575757575757576
YCR016W	6.629834254143646
YCR017C	4.123711340206185
YCR019W	2.7624309392265194
YCR020C	9.848484848484848
YCR020C-A	0.0
YCR020W-B	2.272727272727273
YCR021C	14.285714285714285
YCR022C	11.73469387755102
YCR023C	5.426356589147287
YCR024C	3.0303030303030303
YCR024C-A	0.7299270072992701
YCR025C	1.0752688172043012
YCR026C	1.8518518518518516
YCR027C	2.0
YCR028C	6.923076923076923
YCR028C-A	5.825242718446602
YCR030C	8.9171974522293
YCR031C	1.89873417721519
YCR032W	9.047619047619047
YCR033W	15.555555555555555
YCR034W	3.255813953488372
YCR036W	4.864864864864865
YCR037C	0.8264462809917356
YCR043C	0.43478260869565216
YCR044C	2.7027027027027026
YCR045C	1.1235955056179776
YCR046C	3.9215686274509802
YCR047C	5.472636815920398
YCR048W	12.105263157894736
YCR049C	1.4705882352941175
YCR050C	3.6269430051813467
YCR051W	4.66321243523316
YCR053W	7.909604519774012
YCR059C	0.0
YCR060W	7.6923076923076925
YCR061W	2.7320906432748537
YCR063W	0.5555555555555556
YCR065W	6.8493150684931505
YCR066W	0.9389671361502347
YCR067C	6.944444444444445
YCR068W	1.2048192771084338
YCR069W	0.5235602094240838
YCR071C	1.0526315789473684
YCR073C	4.0
YCR073W-A	1.834862385321101
YCR075C	2.34375
YCR076C	1.7341040462427744
YCR077C	0.5524861878453038
YCR079W	2.027027027027027
YCR081W	1.1976047904191618
YCR082W	0.0
YCR083W	3.0456852791878175
YCR084C	
YCR085W	3.2710280373831773
YCR086W	2.73972602739726
YCR087C-A	2.307692307692308
YCR087W	1.1111111111111112
YCR088W	2.5
YCR089W	2.4096385542168677
YCR090C	8.287292817679557
YCR091W	7.4866310160427805
YCR092C	6.363636363636363
YCR094W	2.631578947368421
YCR098C	7.727272727272727
YCR099C	8.51063829787234
YCR100C	3.296703296703297
YCR101C	1.675977653631285
YCR102C	5.641025641025641
YCR102W-A	1.4285714285714286
YCR105W	16.233766233766232
YCR106W	8.374384236453201
YCR107W	7.236842105263158
YDL001W	3.6809815950920246
YDL002C	5.109489051094891
YDL005C	1.3157894736842104
YDL006W	2.912621359223301
YDL009C	11.38211382113821
YDL010W	6.521739130434782
YDL011C	6.0
YDL012C	3.8095238095238098
YDL013W	2.797202797202797
YDL018C	1.5228426395939088
YDL019C	0.9950248756218906
YDL020C	4.081632653061225
YDL021W	3.3333333333333335
YDL022W	12.849162011173185
YDL023C	8.264462809917356
YDL024C	5.263157894736842
YDL025C	5.952380952380952
YDL026W	8.16326530612245
YDL027C	7.547169811320755
YDL032W	11.38211382113821
YDL033C	4.142011834319527
YDL034W	2.0689655172413794
YDL035C	0.5847953216374269
YDL036C	5.147058823529411
YDL037C	13.807531380753138
YDL039C	10.260715260715262
YDL040C	13.675213675213676
YDL041W	
YDL042C	
YDL044C	6.730769230769231
YDL045W-A	5.982905982905983
YDL046W	9.15492957746479
YDL047W	3.1055900621118013
YDL048C	2.512562814070352
YDL049C	14.634146341463413
YDL050C	4.724409448818897
YDL051W	5.232558139534884
YDL052C	6.315789473684211
YDL053C	7.194244604316546
YDL054C	3.061224489795918
YDL056W	2.7027027027027026
YDL057W	4.40251572327044
YDL059C	33.980582524271846
YDL061C	4.0
YDL062W	12.121212121212121
YDL063C	0.9950248756218906
YDL065C	7.344632768361582
YDL066W	2.083333333333333
YDL067C	8.38709677419355
YDL068W	3.5294117647058822
YDL069C	3.75
YDL070W	19.834710743801654
YDL071C	20.710059171597635
YDL072C	8.064516129032258
YDL073W	4.854368932038835
YDL074C	6.422018348623854
YDL075W	1.3636363636363635
YDL076C	3.0864197530864197
YDL077C	2.923976608187134
YDL078C	0.6578947368421052
YDL079C	6.122448979591836
YDL080C	6.976744186046512
YDL081C	6.58682634730539
YDL082W	5.797101449275362
YDL083C	1.0869565217391304
YDL085W	3.061224489795918
YDL086W	4.6875
YDL088C	9.352517985611511
YDL089W	4.4692737430167595
YDL090C	5.376344086021505
YDL091C	3.0
YDL093W	4.417670682730924
YDL094C	12.962962962962962
YDL095W	2.9702970297029703
YDL096C	6.25
YDL099W	4.166666666666666
YDL100C	4.285714285714286
YDL101C	3.7815126050420167
YDL104C	1.092896174863388
YDL106C	3.8461538461538463
YDL107W	4.098360655737705
YDL109C	2.8169014084507045
YDL110C	1.1764705882352942
YDL112W	4.301075268817205
YDL113C	7.6190476190476195
YDL114W	3.35195530726257
YDL115C	10.951008645533141
YDL116W	4.901960784313726
YDL117W	2.7586206896551726
YDL118W	6.172839506172839
YDL119C	8.59375
YDL121C	1.3333333333333335
YDL122W	0.4016064257028112
YDL123W	3.061224489795918
YDL124W	0.7092198581560284
YDL125C	4.545454545454546
YDL127W	1.0101010101010102
YDL128W	2.13903743315508
YDL129W	1.639344262295082
YDL130W	1.8957345971563981
YDL130W-A	7.6923076923076925
YDL131W	0.7692307692307693
YDL133C-A	4.332186424773225
YDL133W	2.73972602739726
YDL134C	2.955665024630542
YDL135C	2.5
YDL136W	2.5510204081632653
YDL137W	8.9171974522293
YDL138W	8.187134502923977
YDL142C	0.0
YDL144C	3.7209302325581395
YDL146W	1.3274336283185841
YDL149W	1.9867549668874174
YDL151C	2.3346303501945527
YDL154W	0.0
YDL155W	1.1049723756906076
YDL156W	3.0120481927710845
YDL157C	7.2727272727272725
YDL158C	2.459016393442623
YDL159W	
YDL160C	6.993006993006993
YDL161W	0.40650406504065045
YDL162C	0.6329113924050633
YDL167C	0.0
YDL168W	0.0
YDL169C	0.7092198581560284
YDL170W	0.9090909090909091
YDL171C	3.7037037037037033
YDL172C	1.9736842105263157
YDL173W	3.7037037037037033
YDL174C	4.8034934497816595
YDL175C	3.3557046979865772
YDL176W	6.5420560747663545
YDL177C	5.590062111801243
YDL178W	3.571428571428571
YDL179W	26.0
YDL180W	7.518796992481203
YDL181W	7.377049180327869
YDL182W	3.5398230088495577
YDL183C	3.614457831325301
YDL184C	1.8018018018018018
YDL185W	6.451612903225806
YDL186W	0.6369426751592357
YDL187C	8.040201005025125
YDL188C	4.081632653061225
YDL189W	6.756756756756757
YDL190C	2.5316455696202533
YDL191W	1.6304347826086956
YDL192W	3.296703296703297
YDL194W	5.755395683453238
YDL197C	3.0837004405286343
YDL198C	4.23728813559322
YDL199C	0.5
YDL200C	4.2105263157894735
YDL201W	4.242424242424243
YDL202W	4.545454545454546
YDL203C	2.3255813953488373
YDL204W	5.063291139240507
YDL206W	7.608695652173914
YDL210W	2.4752475247524752
YDL211C	0.38910505836575876
YDL213C	0.0
YDL214C	3.870967741935484
YDL215C	2.127659574468085
YDL216C	2.9850746268656714
YDL218W	1.3513513513513513
YDL219W	5.806451612903226
YDL222C	1.3157894736842104
YDL223C	1.3888888888888888
YDL224C	6.470588235294119
YDL225W	6.951871657754011
YDL226C	2.1621621621621623
YDL227C	2.857142857142857
YDL229W	5.185185185185185
YDL230W	6.382978723404255
YDL231C	3.1055900621118013
YDL232W	0.8771929824561403
YDL233W	2.0408163265306123
YDL234C	6.862745098039216
YDL236W	5.511811023622047
YDL237W	4.0
YDL238C	5.454545454545454
YDL239C	5.803571428571429
YDL240W	1.6260162601626018
YDL241W	1.3793103448275863
YDL242W	1.7142857142857144
YDL243C	13.684210526315791
YDR001C	1.2121212121212122
YDR003W	8.503401360544217
YDR004W	24.401913875598087
YDR005C	14.556962025316455
YDR006C	1.7699115044247788
YDR007W	1.4423076923076923
YDR008C	3.431372549019608
YDR009W	3.9473684210526314
YDR010C	15.163934426229508
YDR011W	8.653846153846153
YDR014W	13.333333333333334
YDR015C	18.23204419889503
YDR017C	11.594202898550725
YDR018C	7.59493670886076
YDR019C	11.057692307692307
YDR020C	11.881188118811881
YDR022C	9.45945945945946
YDR024W	14.507772020725387
YDR025W	1.9047619047619049
YDR026C	9.47867298578199
YDR027C	9.333333333333334
YDR028C	4.265402843601896
YDR029W	11.570247933884298
YDR030C	6.7114093959731544
YDR031W	10.69182389937107
YDR032C	6.572769953051644
YDR033W	3.861003861003861
YDR034C	2.6548672566371683
YDR035W	7.6923076923076925
YDR036C	6.0344827586206895
YDR042C	8.641975308641975
YDR043C	6.914893617021277
YDR046C	5.9459459459459465
YDR048C	5.555555555555555
YDR049W	9.795918367346939
YDR051C	9.01639344262295
YDR055W	14.537444933920703
YDR056C	4.411764705882353
YDR057W	15.2317880794702
YDR058C	1.0362694300518136
YDR059C	3.5211267605633805
YDR061W	4.545454545454546
YDR063W	10.648148148148149
YDR065W	17.880794701986755
YDR066C	3.968253968253968
YDR067C	3.0973451327433628
YDR068W	8.203125
YDR069C	2.3923444976076556
YDR070C	12.418300653594772
YDR071C	2.158273381294964
YDR072C	11.278195488721805
YDR073W	15.976331360946746
YDR074W	4.545454545454546
YDR075W	8.695652173913043
YDR076W	12.244897959183673
YDR077W	0.0
YDR078C	6.0606060606060606
YDR079W	7.4324324324324325
YDR080W	5.5045871559633035
YDR083W	6.741573033707865
YDR084C	11.267605633802818
YDR085C	24.65753424657534
YDR089W	8.900523560209423
YDR090C	17.197452229299362
YDR092W	13.157894736842104
YDR093W	10.638297872340425
YDR094W	13.658536585365855
YDR095C	6.976744186046512
YDR096W	9.047619047619047
YDR097C	9.137055837563452
YDR098C	4.968944099378882
YDR099W	12.318840579710146
YDR100W	8.287292817679557
YDR101C	1.8604651162790697
YDR102C	11.612903225806452
YDR103W	
YDR104C	6.392694063926941
YDR105C	10.185185185185185
YDR107C	11.728395061728394
YDR108W	3.30188679245283
YDR109C	12.060301507537687
YDR110W	8.053691275167784
YDR111C	12.735849056603774
YDR112W	20.526315789473685
YDR114C	11.347517730496454
YDR115W	14.12639405204461
YDR116C	22.065727699530516
YDR117C	2.9629629629629632
YDR119W	15.131578947368421
YDR120C	5.681818181818182
YDR121W	10.236220472440944
YDR122W	20.496894409937887
YDR123C	9.722222222222223
YDR124W	7.100591715976331
YDR125C	19.411764705882355
YDR126W	7.936507936507936
YDR127W	5.617977528089887
YDR128W	0.7042253521126761
YDR129C	10.365853658536585
YDR130C	15.59633027522936
YDR131C	8.441558441558442
YDR132C	10.83743842364532
YDR133C	8.670520231213873
YDR135C	3.3707865168539324
YDR136C	2.242152466367713
YDR137W	5.172413793103448
YDR138W	20.973782771535582
YDR139C	5.555555555555555
YDR140W	14.204545454545455
YDR142C	1.7543859649122806
YDR143C	4.891304347826087
YDR144C	5.392156862745098
YDR146C	10.079575596816976
YDR147W	4.147465437788019
YDR148C	9.424083769633508
YDR149C	1.89873417721519
YDR150W	5.0
YDR151C	16.551724137931036
YDR152W	2.030456852791878
YDR153C	6.185567010309279
YDR154C	10.37037037037037
YDR155C	10.0
YDR156W	0.847457627118644
YDR157W	0.0
YDR158W	0.5555555555555556
YDR159W	10.784313725490197
YDR161W	7.476635514018691
YDR162C	3.7735849056603774
YDR163W	2.3952095808383236
YDR165W	1.935483870967742
YDR169C	5.88235294117647
YDR171W	14.814814814814813
YDR173C	5.952380952380952
YDR174W	9.444444444444445
YDR175C	6.707317073170732
YDR176W	11.363636363636363
YDR178W	4.761904761904762
YDR179C	5.194805194805195
YDR179W-A	9.90990990990991
YDR181C	6.666666666666667
YDR183W	6.206896551724138
YDR184C	5.072463768115942
YDR185C	3.3557046979865772
YDR186C	13.440860215053762
YDR191W	4.040404040404041
YDR192C	6.722689075630252
YDR193W	1.3761467889908259
YDR194C	3.4482758620689653
YDR195W	3.1746031746031744
YDR197W	2.7472527472527473
YDR198C	2.185792349726776
YDR199W	2.5773195876288657
YDR200C	1.2422360248447204
YDR202C	1.1976047904191618
YDR203W	2.307692307692308
YDR204W	7.142857142857142
YDR205W	7.511737089201878
YDR206W	4.0
YDR207C	6.772908366533864
YDR209C	7.339449541284404
YDR210W	0.0
YDR213W	3.0864197530864197
YDR214W	2.824858757062147
YDR215C	9.803921568627452
YDR216W	6.077348066298343
YDR217C	5.421686746987952
YDR218C	6.024096385542169
YDR219C	2.209944751381215
YDR220C	2.1505376344086025
YDR221W	6.470588235294119
YDR222W	7.488986784140969
YDR223W	9.696969696969697
YDR225W	10.650887573964498
YDR226W	5.813953488372093
YDR227W	
YDR229W	6.61764705882353
YDR230W	6.63265306122449
YDR231C	7.177033492822966
YDR233C	3.8095238095238098
YDR234W	7.4324324324324325
YDR237W	9.027777777777777
YDR239C	1.8404907975460123
YDR241W	6.535947712418301
YDR242W	3.8159879336349927
YDR244W	7.194244604316546
YDR245W	1.9900497512437811
YDR247W	2.8301886792452833
YDR248C	1.4705882352941175
YDR249C	1.89873417721519
YDR250C	5.755395683453238
YDR251W	2.941176470588235
YDR252W	0.4629629629629629
YDR253C	16.77018633540373
YDR254W	12.719298245614036
YDR255C	0.5102040816326531
YDR256C	2.803738317757009
YDR257C	0.5952380952380952
YDR258C	1.5228426395939088
YDR259C	7.508532423208192
YDR260C	2.797202797202797
YDR261C	0.628930817610063
YDR262W	2.2222222222222223
YDR263C	2.564102564102564
YDR264C	3.903903903903904
YDR265W	1.550387596899225
YDR266C	3.2846715328467155
YDR268W	0.3225806451612903
YDR269C	0.5154639175257731
YDR270W	1.6064257028112447
YDR271C	1.9011406844106464
YDR272W	0.6600660066006601
YDR273W	7.6190476190476195
YDR274C	4.032258064516129
YDR275W	1.0256410256410255
YDR276C	2.941176470588235
YDR277C	1.4492753623188406
YDR278C	3.2490974729241873
YDR279W	1.1764705882352942
YDR281C	0.6896551724137931
YDR282C	4.830917874396135
YDR283C	3.314917127071823
YDR284C	1.9607843137254901
YDR285W	1.0033444816053512
YDR286C	0.3508771929824561
YDR287W	1.098901098901099
YDR289C	21.978021978021978
YDR290W	16.260162601626014
YDR291W	11.594202898550725
YDR293C	1.948051948051948
YDR294C	1.7937219730941705
YDR295C	1.1811023622047243
YDR296W	0.31545741324921134
YDR297W	4.511278195488721
YDR298C	2.1739130434782608
YDR300C	5.603448275862069
YDR304C	2.094240837696335
YDR305C	0.4149377593360996
YDR306C	0.5405405405405406
YDR307W	0.4016064257028112
YDR309C	0.5025125628140703
YDR310C	2.8169014084507045
YDR312W	0.38910505836575876
YDR313C	1.36986301369863
YDR314C	1.0169491525423728
YDR315C	2.8089887640449436
YDR316W	1.0416666666666665
YDR317W	1.4705882352941175
YDR318W	1.2396694214876034
YDR319C	2.3529411764705883
YDR320C	1.4423076923076923
YDR321W	2.112676056338028
YDR322W	1.639344262295082
YDR323C	8.620689655172415
YDR326C	1.5151515151515151
YDR329C	8.73362445414847
YDR330W	5.88235294117647
YDR332W	31.46853146853147
YDR333C	0.7246376811594203
YDR334W	3.1746031746031744
YDR335W	1.5957446808510638
YDR336W	1.6853932584269662
YDR337W	3.684210526315789
YDR338C	3.825136612021858
YDR340W	5.389221556886228
