orf	hap alpha | replicative lifespan (SEBYL) | standard | SC | Yu R~Dang W, 2021
YBL068W	0.5315769100328194
YBL069W	0.3518075225352607
YBL070C	0.3698629614732267
YBL071C	-2.9562631846220735
YBL072C	-0.013226383387431626
YBL075C	0.29450112283112234
YBL078C	0.33375208359729464
YBL079W	-1.5157530413143878
YBL080C	0.8016234969303203
YBL081W	2.5098251743880584
YBL082C	1.976012147533076
YBL083C	-1.2857424311955037
YBL085W	0.9570572891296614
YBL086C	0.5983035348571053
YBL087C	-1.13737381136886
YBL089W	-0.0022361168221631308
YBL090W	0.7027110837125596
YBL091C	0.7325418099383538
YBL091C-A	0.3714330029183477
YBL094C	0.17910330741039954
YBL095W	0.04486503232915109
YBL096C	0.15790779029230856
YBL098W	0.2002988245284922
YBL100C	-2.2952770597686554
YBL102W	0.18459844304809145
YBL103C	-0.07288784054913697
YBL104C	0.6556099345612437
YBL106C	-0.3076085655831518
YBL107C	0.15790779029230856
YBR001C	-0.14353956427610914
YBR003W	-0.7762649996387387
YBR005W	-0.022646613217696145
YBR006W	0.22777449800683472
YBR007C	0.150057601907165
YBR008C	0.030734687583755988
YBR010W	-0.050907302708484675
YBR012C	0.3400322352474326
YBR013C	0.6980009687974273
YBR014C	0.3070614308415118
YBR016W	-0.3617748871071652
YBR018C	0.12101189169381515
YBR019C	0.13435721571665063
YBR020W	-0.061505061267531004
YBR022W	0.007184113008099713
YBR024W	0.5315769100328194
YBR025C	0.150057601907165
YBR026C	-0.18279052033216783
YBR027C	0.38477832694118147
YBR028C	2.1581365924882
YBR030W	1.5097107709350543
YBR032W	0.32590189050203744
YBR033W	0.660320049476376
YBR034C	4.230587155146069
YBR041W	-2.2693714277354315
YBR042C	-1.12010338844334
YBR043C	0.16732802012257142
YBR045C	0.09589128038315324
YBR046C	0.09196618148046698
YBR048W	0.7105612768078168
YBR050C	-0.5066109207474601
YBR051W	-0.08230807037939981
YBR052C	0.53628702494795
YBR053C	0.5409971398630823
YBR054W	1.0065134957385427
YBR057C	-0.1702302123217784
YBR058C	-2.0468184979954676
YBR059C	0.7231215801080909
YBR062C	-1.6876722357166893
YBR064W	0.8604999333694643
YBR065C	0.21285913253887997
YBR066C	0.6854406607870379
YBR067C	-0.23067669020604337
YBR068C	0.6744503942217694
YBR069C	0.4813356827013769
YBR071W	0.27644568389315627
YBR072W	-0.9207085252728113
YBR073W	2.3818670509569464
YBR074W	0.3663303776419356
YBR077C	0.20343890270861714
YBR083W	-0.335869255073942
YBR084C-A	-2.288211887395958
YBR084W	-0.6490918969301879
YBR085W	-0.65380201184532
YBR089C-A	-0.04972977397970119
YBR090C	-0.9364089067532104
YBR092C	-0.6412417038349306
YBR093C	0.2615303184252015
YBR094W	-0.10899871842506907
YBR095C	-2.725075045774407
YBR098W	-1.469044400169296
YBR103W	-0.9411190216683427
YBR104W	-0.20869615236539107
YBR105C	-0.3821853835026966
YBR106W	0.6968234400686438
YBR114W	-0.8390665302704537
YBR119W	0.0173893635609222
YBR120C	-1.1781948041599244
YBR125C	-0.011656346652427648
YBR129C	-0.32409396778611216
YBR130C	-2.1602537639648456
YBR131W	-1.4356810877571529
YBR134W	0.04643507377427205
YBR137W	-0.3876805191403885
YBR138C	-0.09565339440223361
YBR139W	-0.6946230093464981
YBR144C	-0.6577271060378911
YBR145W	-0.3696250802024224
YBR147W	-0.15766990902150424
YBR148W	-0.39317565477808036
YBR150C	0.3054913941065061
YBR157C	0.295286143553682
YBR158W	-0.536049138967032
YBR161W	-0.5234888309566426
YBR162C	-1.0588718945466307
YBR162W-A	-0.7252387562948519
YBR164C	-0.4434168773994059
YBR165W	-0.2864130484650608
YBR166C	-0.5085734701988032
YBR168W	-1.4003552258936651
YBR169C	0.1445624662694731
YBR171W	-0.34528948490420486
YBR172C	0.1586928110148682
YBR174C	-2.568463724846284
YBR175W	-2.4954569436617446
YBR176W	0.11237668258611364
YBR177C	0.660320049476376
YBR178W	0.391843499313879
YBR181C	0.5802480959191393
YBR183W	-1.2928076035682012
YBR184W	-0.37119511693742807
YBR185C	0.30235131592637954
YBR194W	-0.6573345980316688
YBR197C	-0.1403994860959842
YBR203W	0.0480051105092777
YBR204C	0.32590189050203744
YBR205W	0.1390673306317812
YBR206W	1.008868553196108
YBR208C	0.2269894772842751
YBR212W	-0.030496806312953338
YBR215W	0.38006821202604923
YBR216C	-0.21419128800308299
YBR217W	0.1398523513543425
YBR218C	-1.6366459923728025
YBR219C	-0.18043546287460088
YBR220C	0.6862256815095992
YBR221C	-1.2932001115744234
YBR222C	-0.5972806328637413
YBR224W	0.25054005185993306
YBR226C	-0.7998155742143966
YBR227C	0.36672288800321545
YBR228W	0.16261790520743916
YBR229C	0.7309717732033482
YBR230C	-0.3225239310511082
YBR231C	0.2631003598703225
YBR232C	-0.5548895986275577
YBR233W	0.08254595165020415
YBR235W	0.7003560262549926
YBR239C	2.3638116120189805
YBR240C	-0.27699281863479797
YBR241C	0.35259254325782036
YBR242W	-0.24402201422887718
YBR244W	-0.7338739654025551
YBR245C	-0.5077884494762418
YBR246W	-1.5699193628384014
YBR248C	-0.06660768418888544
YBR249C	-0.5831502881183462
YBR250W	-0.39317565477808036
YBR255W	-0.6977630828165093
YBR258C	-0.21811638219565394
YBR259W	0.4342345335500627
YBR260C	-0.49679818291097333
YBR262C	-0.45597718540979537
YBR263W	-0.6483068762076282
YBR264C	0.0809759149151985
YBR266C	1.1572371730227515
YBR269C	0.2709505482554644
YBR270C	-0.6388866463773654
YBR271W	0.2835108562658538
YBR273C	-0.23146170621848772
YBR274W	-0.6302514372696622
YBR275C	0.06213545525467113
YBR277C	-0.784115192733996
YBR278W	-1.4191956855541925
YBR280C	0.09667629639559758
YBR281C	-0.3994558064282166
YBR283C	-0.7252387562948519
YBR284W	0.4091139222393991
YBR285W	-0.1207740057128972
YBR286W	0.25211008859493866
YBR287W	0.5056712779995944
YBR291C	-0.018721519025123527
YBR292C	-0.14981971592624704
YBR294W	0.29450112283112234
YBR296C	-0.39474569151308603
YBR297W	-0.007731247749741399
YBR298C	-1.3069379483135963
YBR300C	-0.29897335647545026
YBR301W	0.21442916927388564
YCL001W	1.424536194456465
YCL001W-A	-0.6954080253589424
YCL002C	-0.3193838528709816
YCL008C	-0.9945003224697948
YCL009C	-0.006946231737295389
YCL011C	0.4075438807942781
YCL014W	0.014249285380797266
YCL023C	0.1280770640665127
YCL024W	0.19872878779348654
YCL026C-A	0.04957514724428335
YCL027W	-0.1298017275369379
YCL033C	0.45778510812572065
YCL035C	-0.5195637367640716
YCL036W	0.7733628074395318
YCL037C	-0.0006660753770438479
YCL038C	-1.2661169508124166
YCL039W	-0.4214363442688689
YCL047C	-0.20163097999269353
YCL048W	-0.04855224525091938
YCL049C	0.2026538819860575
YCL050C	0.15398269609973594
YCL051W	0.6210690934203172
YCL056C	0.2591752609676362
YCL058C	-2.4460007370528634
YCL061C	-1.5416586733476112
YCL063W	0.15398269609973594
YCL064C	0.3651528465580945
YCL069W	0.16497296266500444
YCL076W	0.10923660440598702
YCR001W	2.506685096207932
YCR005C	-0.1286241988081544
YCR006C	0.12336694915138213
YCR007C	-0.3994558064282166
YCR009C	-0.6530169911227588
YCR010C	-0.24637707168644246
YCR015C	-0.357064772192033
YCR016W	-0.6797076438785433
YCR017C	-0.7684148065434816
YCR019W	-0.6318214740046678
YCR020C	0.09510625966059191
YCR020C-A	-1.9019824643551728
YCR021C	-0.06660768418888544
YCR022C	-0.06032753253874752
YCR023C	-0.025001670675261437
YCR024C	0.22777449800683472
YCR024C-A	0.19401867287835428
YCR027C	-0.5800102099382213
YCR030C	0.41303901643197005
YCR033W	-1.3728795571254362
YCR037C	1.6447340667388641
YCR043C	0.10766656767098137
YCR044C	-2.2646613128203
YCR045C	-1.9090476367278704
YCR048W	0.27409062643559096
YCR050C	0.7419620397686166
YCR051W	-2.073901658757473
YCR059C	-1.2103805925533992
YCR060W	0.43266449681505703
YCR061W	0.4342345335500627
YCR065W	-1.8674416232142466
YCR067C	-0.26914262553954077
YCR068W	-0.8571219739185351
YCR069W	0.3384621985124269
YCR071C	0.3290419686821624
YCR073C	-0.05326236016604997
YCR075C	0.5025311998194696
YCR076C	0.4522899724880287
YCR079W	-2.6320502762005593
YCR081W	-1.4662968347055068
YCR082W	0.1893085579632237
YCR083W	-0.17965044215204123
YCR085W	0.16497296266500444
YCR087C-A	-1.4168406280966255
YCR087W	-0.5297689873168941
YCR088W	3.010667392127005
YCR089W	-0.1702302123217784
YCR090C	2.612662681798392
YCR091W	0.2269894772842751
YCR092C	-0.33665427579650165
YCR095C	2.429753220830822
YCR098C	0.2489700151249274
YCR099C	0.2536801300400596
YCR100C	-0.1403994860959842
YCR101C	0.44522480011533117
YCR102C	0.3698629614732267
YCR102W-A	0.09118116546802098
YCR105W	0.06370549198967677
YCR106W	0.0809759149151985
YCR107W	0.14927258118460537
YDL005C	-2.033865681978856
YDL006W	-2.8471455255616034
YDL009C	-0.6031682765076555
YDL011C	-0.31859883214842194
YDL018C	-0.5446843480747335
YDL020C	-2.7144772872153604
YDL022W	-0.6490918969301879
YDL023C	0.17831829139795521
YDL024C	-0.3138887172332897
YDL025C	2.874074059588191
YDL026W	-0.017936498302563886
YDL027C	-0.38061534676769093
YDL033C	-0.5658798651928262
YDL034W	-0.21262124655796202
YDL035C	0.881695450487557
YDL036C	0.15162763864217066
YDL037C	0.2411198220296702
YDL039C	-0.26286247388940287
YDL041W	-2.423235183199767
YDL042C	-3.2066842958466046
YDL048C	-0.05326236016604997
YDL049C	-0.16512758940042396
YDL050C	-0.1403994860959842
YDL051W	-0.4434168773994059
YDL052C	-0.6734274922284055
YDL057W	-0.1286241988081544
YDL059C	-0.6506619336651935
YDL062W	0.13278717898164497
YDL063C	-0.22989166948348205
YDL065C	-0.5595997135426883
YDL070W	-0.539189217147157
YDL072C	-1.6837471415241168
YDL074C	-3.638837339309922
YDL076C	-0.45597718540979537
YDL078C	-0.9560343871362974
YDL079C	-0.11370883334019966
YDL082W	1.5803624946620283
YDL086W	1.9909275130010307
YDL088C	0.548454820242002
YDL089W	0.3047063733839448
YDL091C	0.3353221203323003
YDL094C	-0.10625115296127993
YDL096C	-1.0054905937451786
YDL099W	3.0059572772118726
YDL100C	-0.8492717808232779
YDL101C	-1.7371284423255688
YDL104C	-0.2110512098229564
YDL106C	0.8785553723074304
YDL107W	0.4483648782954561
YDL109C	0.28979100791599005
YDL110C	0.2929310860961167
YDL112W	0.1787107994041774
YDL113C	0.4923259492666454
YDL114W	0.18695350050565673
YDL115C	0.33061200541716806
YDL117W	-2.5849491270492435
YDL118W	-0.9230635827303767
YDL121C	-0.24088193604875055
YDL127W	-0.44969703375965914
YDL129W	0.19323365215579466
YDL130W	1.046549472517161
YDL130W-A	0.47505553105124065
YDL133C-A	0.7863156234561434
YDL133W	-1.0047055730226173
YDL135C	-0.17572534795947028
YDL136W	-0.5289839665943344
YDL137W	0.21285913253887997
YDL138W	-0.05875749580374187
YDL142C	-0.6836327380711142
YDL144C	-0.10899871842506907
YDL154W	0.4938959907117664
YDL155W	1.140751770819791
YDL156W	0.15162763864217066
YDL157C	1.3244462525099208
YDL158C	-3.1093419193638487
YDL159W	-2.684646560989566
YDL160C	-3.5363923399058117
YDL161W	0.5127364503722921
YDL162C	0.018174384283483513
YDL167C	0.3792831913034896
YDL169C	2.0921949836763583
YDL170W	0.3070614308415118
YDL171C	0.38085323274861055
YDL172C	0.19401867287835428
YDL173W	0.43266449681505703
YDL174C	0.31962173885189954
YDL176W	-0.0901582587645417
YDL177C	0.19244863614334864
YDL178W	-0.09643841512479492
YDL180W	0.43580457028506836
YDL181W	-0.019506535037569536
YDL182W	-0.09643841512479492
YDL183C	0.313341582491648
YDL184C	-0.12391408389302382
YDL185W	-2.6909267126397034
YDL186W	0.4436547633803255
YDL187C	2.4014925313400335
YDL189W	-0.46696745197506384
YDL190C	-0.24794710842144813
YDL191W	0.4483648782954561
YDL192W	-1.2778922381002464
YDL194W	-0.46775247269762515
YDL197C	0.03230472902887695
YDL198C	-3.6824059022748883
YDL199C	1.0740251412853898
YDL200C	-0.23224672694104903
YDL201W	0.31412660321420766
YDL206W	-0.7982455374793911
YDL210W	-0.30132841393301557
YDL215C	-0.1231290631704625
YDL218W	0.10217143203328947
YDL219W	-0.03834699469809522
YDL222C	0.13121714224663933
YDL223C	-0.02892676486783238
YDL224C	-0.8265062269701796
YDL225W	-1.1428689422964384
YDL226C	0.534716983502829
YDL227C	1.1548821155651845
YDL231C	0.1398523513543425
YDL236W	-0.4080910155359198
YDL237W	-0.03677695796308957
YDL239C	0.5095963721921671
YDL240W	3.178661492336734
YDL242W	0.17360817648282295
YDL243C	0.32590189050203744
YDR001C	-0.40730599952347546
YDR003W	-0.04698220851591373
YDR005C	-0.38532546168282317
YDR006C	0.3604427316429639
YDR007W	0.11394671932111929
YDR008C	0.4860457976165092
YDR009W	0.02445453593361975
YDR010C	0.19794376707092523
YDR011W	-0.08466312783696511
YDR014W	-0.5030783345611113
YDR018C	0.009539170465665006
YDR019C	0.28979100791599005
YDR020C	0.4036187866017072
YDR022C	-0.2557973015167053
YDR026C	-0.141577014824766
YDR028C	-3.4751608460091012
YDR029W	-0.2051635661790423
YDR030C	-0.049337265973479025
YDR031W	0.45778510812572065
YDR032C	-0.34293442744663954
YDR033W	-0.7291638504874245
YDR035W	0.15712277427986257
YDR036C	0.291361049361111
YDR042C	-0.0638601187250963
YDR043C	0.31491162393676897
YDR046C	-0.0006660753770438479
YDR048C	-0.48894798981571613
YDR049W	0.4978210849043373
YDR051C	-0.1513897526612527
YDR055W	-0.06974776236901037
YDR056C	-1.0541617796314986
YDR057W	-0.335869255073942
YDR058C	-0.26835760952709475
YDR061W	-0.1922107501624307
YDR063W	0.5213716594799952
YDR065W	0.06370549198967677
YDR066C	0.31648166067177463
YDR067C	1.5097107709350543
YDR068W	-0.10585864495505777
YDR069C	-1.525958291867212
YDR070C	2.1487163626579373
YDR071C	0.16458045465878227
YDR074W	0.10766656767098137
YDR075W	-0.22518155456835148
YDR076W	-3.3825285844414767
YDR079W	-0.4732476083353154
YDR084C	-0.10742868169006342
YDR085C	0.8110437267605848
YDR089W	1.6981153675403162
YDR090C	0.06920062762736869
YDR093W	0.14220740881190783
YDR094W	-1.2951626610257665
YDR095C	-0.13097925626571968
YDR096W	0.42245924626223286
YDR097C	0.12415196987394177
YDR098C	-0.4787427392628937
YDR099W	0.11551675605612494
YDR103W	-2.6767963678943083
YDR104C	0.005614076273094062
YDR107C	0.3219767963094665
YDR108W	1.0418393576020286
YDR110W	-0.2887681059226261
YDR111C	0.05036016796684299
YDR112W	-0.009693797201084525
YDR119W	0.0338747657638826
YDR120C	-0.4135861511736117
YDR121W	-1.5283133493247774
YDR122W	-0.3256640045211178
YDR124W	-0.02971178559039202
YDR125C	-0.07131779910401602
YDR128W	-0.20869615236539107
YDR130C	0.19401867287835428
YDR131C	-0.27071266698466007
YDR132C	0.2269894772842751
YDR133C	0.9382168294691358
YDR135C	-0.06582266817643942
YDR136C	-0.3272340459662388
YDR139C	0.36122775236552357
YDR142C	4.649787382592775
YDR143C	0.9429269443842663
YDR144C	1.034774185229331
YDR148C	0.20186886597361148
YDR149C	-2.645395600223393
YDR151C	1.9661994096965894
YDR152W	1.4798800447092602
YDR153C	1.5670171706391927
YDR156W	-0.20869615236539107
YDR157W	0.9790378269703137
YDR161W	0.4860457976165092
YDR162C	-0.922278562007817
YDR171W	0.2536801300400596
YDR178W	0.4648502804984165
YDR183W	-0.06268258999631282
YDR184C	0.7451021179487433
YDR185C	0.20343890270861714
YDR186C	0.09510625966059191
YDR191W	0.4978210849043373
YDR192C	-0.18593059851229277
YDR193W	-1.5306684067823426
YDR198C	0.13278717898164497
YDR202C	-0.5902154604910438
YDR203W	-0.4795277599854533
YDR205W	0.0009039613579618034
YDR206W	0.37535809711091866
YDR209C	-0.7126784482844641
YDR210W	-0.173370290501905
YDR214W	-0.9293437343805129
YDR216W	0.5928084039295287
YDR217C	-0.10114853003992551
YDR218C	0.08411599309532343
YDR219C	-2.5861266557780267
YDR220C	-0.6286814005346565
YDR222W	-0.4716775668901961
YDR223W	0.4201041888046676
YDR225W	0.5127364503722921
YDR227W	-1.6382160291078083
YDR231C	-0.07602791401914828
YDR233C	0.15790779029230856
YDR234W	0.24818499440236774
YDR237W	-0.22910664876092243
YDR239C	0.013464269368351255
YDR241W	-0.8374964935354481
YDR242W	-1.1542517215780443
YDR244W	0.332967062874735
YDR248C	0.0009039613579618034
YDR249C	0.495466027446772
YDR250C	-0.3052535081255865
YDR252W	0.4766255677862463
YDR253C	0.7627650488804855
YDR254W	-0.8390665302704537
YDR256C	0.3698629614732267
YDR257C	0.3894884418563121
YDR258C	-0.7370140435826817
YDR259C	0.22070932563413884
YDR260C	-0.5384041964245974
YDR261C	0.3730030396533517
YDR262W	-0.3052535081255865
YDR263C	-0.007338739743517558
YDR265W	0.14848756046204406
YDR266C	0.8659950690071563
YDR269C	-0.20948117308795072
YDR272W	0.2992112377462529
YDR273W	-0.32409396778611216
YDR274C	-0.43085657409913175
YDR275W	0.9963082451857185
YDR276C	-0.6946230093464981
YDR279W	-0.05797247508118223
YDR281C	-0.08544814384941112
YDR282C	-0.04619718779335242
YDR283C	-0.013226383387431626
YDR284C	1.0960056791260404
YDR286C	0.17831829139795521
YDR289C	-2.0362207394364216
YDR291W	0.8353793220588024
YDR293C	0.2968561802886876
YDR295C	1.4633946425062998
YDR297W	-1.2331461464064977
YDR304C	0.3353221203323003
YDR305C	0.15162763864217066
YDR309C	-0.2228264971107845
YDR310C	1.1839278257785344
YDR312W	-0.357064772192033
YDR313C	0.32590189050203744
YDR314C	0.02916465084875201
YDR316W	-0.024216649952701796
YDR317W	-1.0871325840374193
YDR319C	0.07626580000006623
YDR321W	0.3321820421521737
YDR326C	0.301173787197596
YDR329C	-0.025001670675261437
YDR333C	2.9682763578908213
YDR335W	-2.5912292786993802
YDR336W	-0.13804442863841723
YDR337W	0.3518075225352607
YDR338C	0.42324426698479417
YDR340W	1.053614644889857
YDR344C	0.6194990519751963
YDR346C	-3.1187621491941115
YDR349C	-0.12626914135058911
YDR351W	0.11394671932111929
YDR352W	0.5700428453663168
YDR354W	0.4719154528711141
YDR357C	-1.559714112285577
YDR358W	0.6697402793066388
YDR359C	-2.878546288522404
YDR360W	-1.6829621208015573
YDR363W-A	-2.792194183315031
YDR370C	0.5268667951176872
YDR371W	0.21442916927388564
YDR372C	1.3778275533113729
YDR374C	0.32276181232191087
YDR378C	-3.124257284831803
YDR380W	0.33610714105485995
YDR383C	-0.05404738088861129
YDR384C	0.4318794760924957
YDR385W	1.0135786681112402
YDR386W	-1.5110429263992573
YDR391C	1.65179923911156
YDR395W	-0.4120161144386061
YDR400W	0.27644568389315627
YDR402C	1.5191310007653172
YDR403W	0.7443170972261819
YDR406W	0.5566975213434814
YDR408C	0.44993491503046174
YDR409W	0.19244863614334864
YDR411C	-0.07759795546426757
YDR417C	-3.5756432959618696
YDR418W	0.040939938136580145
YDR419W	-0.07210281982657565
YDR420W	0.052715225424408284
YDR421W	-0.05797247508118223
YDR423C	0.04172495885913979
YDR424C	-0.43713672574926965
YDR425W	0.12336694915138213
YDR428C	0.4978210849043373
YDR430C	-0.4795277599854533
YDR436W	0.1555527328347416
YDR438W	0.5480623122357798
YDR440W	-0.40652097880091415
YDR442W	-0.1152788747853206
YDR443C	0.9719726545976162
YDR444W	0.41303901643197005
YDR445C	-0.29583327829532363
YDR447C	-0.8115908615022248
YDR453C	0.30235131592637954
YDR456W	1.158022193745311
YDR457W	1.6235385496207715
YDR463W	-0.40652097880091415
YDR465C	-0.11684891152032625
YDR466W	-0.013226383387431626
YDR469W	-1.6900272931742548
YDR476C	0.313341582491648
YDR479C	-1.0368913567059785
YDR481C	0.0338747657638826
YDR490C	-0.007731247749741399
YDR491C	0.20186886597361148
YDR492W	-0.42889402464778864
YDR493W	-0.18279052033216783
YDR497C	-0.07602791401914828
YDR500C	-1.0588718945466307
YDR501W	1.465749699963865
YDR502C	0.10374146876829513
YDR505C	-0.3499995998193371
YDR506C	-0.19613584435500164
YDR508C	0.41303901643197005
YDR509W	-0.5329090607869055
YDR512C	0.053892754153191766
YDR513W	0.16340292593000047
YDR514C	-0.6514469543877531
YDR515W	0.06684557016980339
YDR520C	-0.3099636230407187
YDR521W	-0.6977630828165093
YDR522C	-0.18593059851229277
YDR524C	0.18695350050565673
YDR525W	-0.41986630282374965
YDR525W-A	0.0480051105092777
YDR530C	-0.2652175313469681
YDR534C	-0.739369101040247
YDR536W	-0.3876805191403885
YDR537C	-0.10742868169006342
YDR538W	0.4703454161361084
YDR539W	-0.21340626728052167
YDR541C	0.35573261672783163
YEL001C	0.456215071390715
YEL003W	-1.5110429263992573
YEL005C	1.7295161352112314
YEL006W	0.2105040750813147
YEL009C	0.15476771682229726
YEL010W	0.09510625966059191
YEL011W	0.24739997367980643
YEL012W	-0.5250588724017635
YEL013W	-1.5573590548280118
YEL014C	0.313341582491648
YEL016C	-0.06974776236901037
YEL017C-A	0.4012637291441419
YEL018W	-1.0930202276813334
YEL023C	0.3392472145248713
YEL024W	0.8887606228602546
YEL028W	-0.4653974152400582
YEL030W	-0.26443251062440853
YEL031W	1.5646621131816274
YEL033W	-0.5242738516792023
YEL037C	-1.2661169508124166
YEL038W	-1.2896675253880747
YEL039C	-0.7291638504874245
YEL040W	-1.0800674116647218
YEL041W	0.332967062874735
YEL042W	0.7655126143442745
YEL043W	1.0630348747201197
YEL048C	0.10923660440598702
YEL049W	0.10217143203328947
YEL050C	0.9806078637053194
YEL052W	-0.498368219645979
YEL053C	-1.0188359177680124
YEL054C	-0.5301614953231163
YEL056W	-0.2032010167276992
YEL060C	-0.31624377469085496
YEL062W	-1.4435312808524101
YEL063C	-0.4347816682917044
YEL065W	0.12336694915138213
YEL066W	0.016604342838362558
YEL067C	0.19872878779348654
YEL068C	0.3576951661791748
YEL071W	0.19519620160713777
YEL072W	-0.7707698640010469
YER001W	0.07037815635615216
YER004W	1.6447340667388641
YER005W	1.3750799878475837
YER007C-A	-0.41240862244482823
YER019C-A	-1.3328435803468195
YER019W	-3.5305046962618967
YER020W	-1.4592316623328092
YER024W	0.28233332753707036
YER027C	-0.36727002274485715
YER028C	0.6493297829111074
YER030W	-0.041487072878221835
YER031C	-0.5438993320622892
YER032W	0.5378570616829557
YER033C	-0.29112316338019306
YER037W	-0.4418468406644002
YER039C-A	0.43109445536993607
YER040W	0.2167842267314526
YER041W	-0.5698049640955125
YER042W	0.4114689796969644
YER044C-A	0.07155568508493565
YER045C	-0.07210281982657565
YER046W	-0.06268258999631282
YER046W-A	0.3824232694836162
YER048C	-2.9735336075475947
YER049W	-0.45676220613235496
YER054C	0.06527553343479774
YER055C	0.14220740881190783
YER056C	-0.5784401732032157
YER056C-A	1.743646479956625
YER057C	-1.7206430401226085
YER058W	-2.1092275206209603
YER059W	-0.5297689873168941
YER060W	-0.1592399457565099
YER060W-A	-0.013226383387431626
YER061C	1.7263760570311049
YER062C	-0.14393207228233298
YER063W	-0.09329833694466831
YER064C	-0.8265062269701796
YER065C	-0.7668447698084759
YER066W	0.12650702733150707
YER067C-A	-0.16238002393663484
YER067W	-0.06189756927375317
YER068C-A	-0.5148536218489393
YER069W	-0.4606873003249276
YER071C	-0.33665427579650165
YER072W	-1.2723971024625547
YER073W	-1.105973043697945
YER074W	2.4038475887975985
YER078C	-0.1615950032140752
YER079W	-0.0006660753770438479
YER081W	0.2517175805887165
YER084W	-0.43713672574926965
YER085C	-0.5124985643913741
YER087C-B	-0.3523546572769024
YER087W	-0.4606873003249276
YER089C	0.12964710080151837
YER090W	-0.07445787728414262
YER091C	1.6470891241964294
YER092W	-0.3303741194362501
YER093C-A	1.2608597011556444
YER096W	-0.1922107501624307
YER098W	-0.9544643456911764
YER101C	-0.3225239310511082
YER103W	0.01895940029592785
YER106W	0.13121714224663933
YER110C	-2.7733537236545045
YER111C	-1.7967898994872742
YER113C	0.6838706240520322
YER115C	-0.3837554249478175
YER118C	-0.3696250802024224
YER119C	0.3317895341459515
YER120W	-0.26914262553954077
YER121W	0.35023748580025504
YER122C	-2.9499830329719363
YER123W	-2.08096683113017
YER124C	0.3565176374503913
YER128W	0.15633775355730292
YER129W	0.02445453593361975
YER130C	-1.211950629288405
YER132C	0.23876476457210322
YER134C	0.02445453593361975
YER137C	-0.13882944936097855
YER139C	-1.7700992467314898
YER140W	-0.3994558064282166
YER142C	0.15947783173742786
YER143W	0.47427051032867934
