orf	hap a (post-SGA) | mutation frequency (mother enrichment program (MEP) escape) | estradiol [1 uM] | YPD | Novarina D~Chang M, 2019
YDR375C	5.55555555555556
YDR377W	16.6666666666667
YDR378C	5.55555555555556
YDR379C-A	5.55555555555556
YDR379W	50.0
YDR380W	38.8888888888889
YDR382W	11.1111111111111
YDR383C	38.8888888888889
YDR384C	50.0
YDR385W	22.2222222222222
YDR386W	16.6666666666667
YDR387C	22.2222222222222
YDR388W	11.1111111111111
YDR389W	44.4444444444444
YDR391C	11.1111111111111
YDR392W	83.3333333333333
YDR393W	33.3333333333333
YDR395W	22.2222222222222
YDR399W	22.2222222222222
YDR400W	33.3333333333333
YDR401W	16.6666666666667
YDR402C	16.6666666666667
YDR403W	22.2222222222222
YDR405W	50.0
YDR406W	44.4444444444444
YDR408C	55.5555555555556
YDR409W	27.7777777777778
YDR411C	38.8888888888889
YDR414C	27.7777777777778
YDR415C	27.7777777777778
YDR417C	16.66666666666665
YDR418W	5.55555555555556
YDR419W	33.3333333333333
YDR420W	33.3333333333333
YDR421W	66.6666666666667
YDR422C	22.2222222222222
YDR423C	22.2222222222222
YDR424C	38.8888888888889
YDR425W	16.6666666666667
YDR426C	16.6666666666667
YDR428C	27.7777777777778
YDR430C	33.3333333333333
YDR431W	22.2222222222222
YDR432W	33.3333333333333
YDR433W	27.7777777777778
YDR435C	33.3333333333333
YDR436W	22.2222222222222
YDR438W	44.4444444444444
YDR439W	77.7777777777778
YDR441C	22.2222222222222
YDR442W	22.2222222222222
YDR443C	38.8888888888889
YDR444W	33.3333333333333
YDR445C	61.1111111111111
YDR446W	27.7777777777778
YDR447C	61.1111111111111
YDR448W	33.3333333333333
YDR450W	16.6666666666667
YDR451C	61.1111111111111
YDR452W	22.2222222222222
YDR453C	16.6666666666667
YDR455C	22.2222222222222
YDR456W	22.2222222222222
YDR457W	55.5555555555556
YDR458C	44.4444444444444
YDR459C	55.5555555555556
YDR462W	100.0
YDR463W	27.7777777777778
YDR465C	61.1111111111111
YDR466W	33.3333333333333
YDR467C	33.3333333333333
YDR469W	16.6666666666667
YDR470C	50.0
YDR471W	61.1111111111111
YDR475C	44.44444444444445
YDR476C	27.7777777777778
YDR477W	16.6666666666667
YDR479C	27.7777777777778
YDR480W	38.8888888888889
YDR481C	16.6666666666667
YDR482C	38.8888888888889
YDR483W	27.7777777777778
YDR484W	44.4444444444444
YDR485C	50.0
YDR486C	16.6666666666667
YDR488C	27.7777777777778
YDR490C	33.3333333333333
YDR491C	22.2222222222222
YDR492W	38.8888888888889
YDR493W	16.6666666666667
YDR494W	33.3333333333333
YDR495C	27.7777777777778
YDR496C	11.1111111111111
YDR497C	55.5555555555556
YDR500C	75.0
YDR501W	16.6666666666667
YDR502C	11.1111111111111
YDR503C	72.2222222222222
YDR504C	5.55555555555556
YDR505C	44.4444444444444
YDR506C	25.0
YDR507C	50.0
YDR508C	44.4444444444444
YDR509W	66.6666666666667
YDR511W	11.1111111111111
YDR512C	5.55555555555555
YDR513W	38.8888888888889
YDR514C	38.8888888888889
YDR515W	33.3333333333333
YDR516C	16.6666666666667
YDR517W	16.6666666666667
YDR518W	16.6666666666667
YDR519W	16.6666666666667
YDR520C	50.0
YDR521W	38.8888888888889
YDR522C	33.3333333333333
YDR523C	22.2222222222222
YDR524C	16.6666666666667
YDR524C-B	50.0
YDR524W-C	11.1111111111111
YDR525W	50.0
YDR525W-A	16.6666666666667
YDR528W	22.2222222222222
YDR529C	50.0
YDR530C	27.7777777777778
YDR532C	16.6666666666667
YDR533C	22.2222222222222
YDR534C	27.7777777777778
YDR535C	33.3333333333333
YDR536W	11.1111111111111
YDR537C	38.8888888888889
YDR538W	38.8888888888889
YDR539W	11.1111111111111
YDR540C	22.2222222222222
YDR541C	44.4444444444444
YEL001C	44.4444444444444
YEL003W	33.3333333333333
YEL005C	38.8888888888889
YEL006W	16.6666666666667
YEL007W	27.7777777777778
YEL008W	16.6666666666667
YEL009C	5.55555555555556
YEL010W	38.8888888888889
YEL011W	55.5555555555556
YEL012W	27.7777777777778
YEL013W	27.7777777777778
YEL014C	27.7777777777778
YEL015W	44.4444444444444
YEL016C	16.6666666666667
YEL017C-A	27.7777777777778
YEL017W	16.6666666666667
YEL020C	11.1111111111111
YEL023C	44.4444444444444
YEL024W	22.2222222222222
YEL025C	27.7777777777778
YEL027W	16.6666666666667
YEL028W	11.1111111111111
YEL030W	11.1111111111111
YEL031W	38.8888888888889
YEL033W	5.55555555555556
YEL037C	33.3333333333333
YEL038W	38.8888888888889
YEL039C	22.2222222222222
YEL040W	44.4444444444444
YEL041W	50.0
YEL042W	44.4444444444444
YEL043W	22.2222222222222
YEL044W	100.0
YEL045C	22.2222222222222
YEL046C	16.6666666666667
YEL047C	22.2222222222222
YEL048C	16.6666666666667
YEL049W	38.8888888888889
YEL050C	16.6666666666667
YEL051W	38.8888888888889
YEL052W	61.1111111111111
YEL053C	27.7777777777778
YEL054C	16.6666666666667
YEL056W	50.0
YEL057C	50.0
YEL059C-A	50.0
YEL059W	50.0
YEL061C	27.7777777777778
YEL062W	22.2222222222222
YEL065W	27.7777777777778
YEL066W	22.2222222222222
YEL067C	38.8888888888889
YEL068C	27.7777777777778
YEL071W	16.6666666666667
YER001W	22.2222222222222
YER002W	55.5555555555556
YER004W	16.6666666666667
YER005W	22.2222222222222
YER007C-A	16.6666666666667
YER007W	19.44444444444445
YER010C	22.2222222222222
YER011W	27.7777777777778
YER014C-A	22.2222222222222
YER014W	100.0
YER016W	13.8888888888889
YER017C	0.0
YER019C-A	33.3333333333333
YER019W	16.6666666666667
YER020W	50.0
YER024W	33.3333333333333
YER027C	22.2222222222222
YER028C	33.3333333333333
YER030W	27.7777777777778
YER031C	22.2222222222222
YER032W	50.0
YER033C	50.0
YER034W	16.6666666666667
YER035W	33.3333333333333
YER037W	16.6666666666667
YER038W-A	16.6666666666667
YER039C	33.3333333333333
YER039C-A	50.0
YER040W	55.5555555555556
YER041W	11.1111111111111
YER042W	5.55555555555556
YER044C	5.55555555555556
YER044C-A	22.2222222222222
YER045C	38.8888888888889
YER046W	27.7777777777778
YER046W-A	50.0
YER047C	27.7777777777778
YER048C	44.4444444444444
YER049W	33.3333333333333
YER050C	33.3333333333333
YER051W	50.0
YER052C	50.0
YER053C	5.55555555555556
YER053C-A	38.8888888888889
YER054C	11.1111111111111
YER056C	11.1111111111111
YER056C-A	11.1111111111111
YER057C	22.2222222222222
YER058W	11.1111111111111
YER059W	44.4444444444444
YER060W	16.6666666666667
YER060W-A	22.2222222222222
YER061C	16.6666666666667
YER062C	11.1111111111111
YER063W	33.3333333333333
YER064C	0.0
YER065C	27.7777777777778
YER066C-A	33.3333333333333
YER066W	22.2222222222222
YER067C-A	33.3333333333333
YER067W	22.2222222222222
YER068W	0.0
YER071C	11.1111111111111
YER072W	44.4444444444444
YER073W	38.8888888888889
YER074W	11.1111111111111
YER075C	27.7777777777778
YER077C	5.55555555555556
YER079W	16.6666666666667
YER080W	38.8888888888889
YER081W	16.6666666666667
YER083C	44.4444444444444
YER084W	44.4444444444444
YER085C	22.2222222222222
YER086W	5.55555555555556
YER087C-B	27.77777777777775
YER087W	5.55555555555556
YER088C	27.7777777777778
YER089C	66.6666666666667
YER090W	22.2222222222222
YER091C	22.2222222222222
YER091C-A	27.7777777777778
YER092W	22.2222222222222
YER093C-A	27.7777777777778
YER095W	11.1111111111111
YER096W	22.2222222222222
YER097W	22.2222222222222
YER098W	27.7777777777778
YER099C	16.6666666666667
YER101C	11.1111111111111
YER103W	5.55555555555556
YER105C	72.2222222222222
YER106W	27.7777777777778
YER110C	38.8888888888889
YER111C	5.55555555555556
YER113C	27.7777777777778
YER114C	55.5555555555556
YER115C	27.7777777777778
YER116C	5.55555555555556
YER117W	33.3333333333333
YER118C	72.2222222222222
YER119C	27.7777777777778
YER119C-A	77.7777777777778
YER120W	50.0
YER121W	38.8888888888889
YER122C	44.4444444444444
YER123W	72.2222222222222
YER124C	38.8888888888889
YER128W	61.1111111111111
YER129W	11.1111111111111
YER130C	22.2222222222222
YER131W	22.2222222222222
YER132C	16.6666666666667
YER134C	27.7777777777778
YER135C	27.7777777777778
YER137C	5.55555555555556
YER139C	27.7777777777778
YER140W	33.3333333333333
YER141W	27.7777777777778
YER142C	27.7777777777778
YER143W	33.3333333333333
YER144C	33.3333333333333
YER145C	50.0
YER149C	61.1111111111111
YER150W	22.2222222222222
YER151C	22.2222222222222
YER152C	11.1111111111111
YER153C	27.7777777777778
YER154W	5.55555555555556
YER155C	36.1111111111111
YER156C	66.6666666666667
YER158C	55.5555555555556
YER161C	66.6666666666667
YER162C	50.0
YER163C	27.7777777777778
YER164W	50.0
YER166W	50.0
YER167W	22.2222222222222
YER169W	50.0
YER170W	44.4444444444444
YER173W	66.6666666666667
YER174C	50.0
YER175C	44.4444444444444
YER175W-A	5.55555555555556
YER176W	16.6666666666667
YER177W	27.7777777777778
YER178W	22.2222222222222
YER179W	27.7777777777778
YER180C	27.7777777777778
YER180C-A	16.6666666666667
YER181C	38.8888888888889
YER182W	33.3333333333333
YER183C	44.4444444444444
YER184C	16.6666666666667
YER185W	33.3333333333333
YER186C	27.7777777777778
YER187W	33.3333333333333
YER188W	11.1111111111111
YFL001W	5.55555555555556
YFL003C	33.3333333333333
YFL004W	22.2222222222222
YFL007W	13.8888888888889
YFL010C	27.7777777777778
YFL010W-A	22.2222222222222
YFL011W	33.3333333333333
YFL012W	66.6666666666667
YFL012W-A	11.1111111111111
YFL013C	38.8888888888889
YFL014W	38.8888888888889
YFL015C	38.8888888888889
YFL016C	16.6666666666667
YFL018C	11.1111111111111
YFL019C	55.5555555555556
YFL020C	55.5555555555556
YFL021W	33.3333333333333
YFL023W	11.1111111111111
YFL025C	16.6666666666667
YFL027C	27.7777777777778
YFL028C	22.2222222222222
YFL030W	5.55555555555556
YFL031W	16.6666666666667
YFL032W	38.8888888888889
YFL033C	55.55555555555555
YFL034C-A	33.33333333333335
YFL034W	55.5555555555556
YFL036W	11.1111111111111
YFL040W	27.7777777777778
YFL041W	33.3333333333333
YFL041W-A	50.0
YFL042C	13.8888888888889
YFL044C	16.6666666666667
YFL046W	27.7777777777778
YFL047W	33.3333333333333
YFL048C	33.3333333333333
YFL049W	22.2222222222222
YFL050C	22.2222222222222
YFL051C	27.7777777777778
YFL052W	38.8888888888889
YFL053W	16.6666666666667
YFL054C	33.3333333333333
YFL055W	27.7777777777778
YFR001W	16.6666666666667
YFR006W	27.7777777777778
YFR007W	5.55555555555556
YFR008W	11.1111111111111
YFR009W	61.1111111111111
YFR010W	61.1111111111111
YFR011C	44.4444444444444
YFR012W	27.7777777777778
YFR012W-A	33.3333333333333
YFR013W	66.6666666666667
YFR014C	33.3333333333333
YFR015C	5.55555555555556
YFR016C	44.4444444444444
YFR017C	27.7777777777778
YFR018C	16.6666666666667
YFR019W	11.1111111111111
YFR020W	22.2222222222222
YFR021W	27.7777777777778
YFR022W	27.7777777777778
YFR023W	22.2222222222222
YFR024C-A	38.88888888888885
YFR026C	27.7777777777778
YFR030W	27.7777777777778
YFR031C-A	33.3333333333333
YFR032C	27.7777777777778
YFR032C-A	50.0
YFR032C-B	50.0
YFR033C	16.6666666666667
YFR034C	50.0
YFR035C	5.55555555555556
YFR036W	5.55555555555556
YFR038W	38.8888888888889
YFR039C	38.8888888888889
YFR040W	27.7777777777778
YFR041C	44.4444444444444
YFR043C	33.3333333333333
YFR044C	50.0
YFR045W	16.6666666666667
YFR046C	16.6666666666667
YFR047C	38.8888888888889
YFR048W	11.1111111111111
YFR049W	27.7777777777778
YFR053C	16.6666666666667
YFR054C	33.3333333333333
YFR055W	33.3333333333333
YFR056C	72.2222222222222
YFR057W	11.1111111111111
YGL002W	33.3333333333333
YGL003C	44.4444444444444
YGL004C	33.3333333333333
YGL005C	22.2222222222222
YGL006W	27.7777777777778
YGL006W-A	22.2222222222222
YGL007C-A	22.2222222222222
YGL007W	27.7777777777778
YGL010W	16.6666666666667
YGL013C	66.6666666666667
YGL014W	66.6666666666667
YGL015C	27.7777777777778
YGL016W	33.3333333333333
YGL017W	55.5555555555556
YGL019W	55.5555555555556
YGL020C	16.6666666666667
YGL021W	27.7777777777778
YGL023C	44.4444444444444
YGL024W	44.4444444444444
YGL025C	38.8888888888889
YGL026C	27.7777777777778
YGL027C	27.7777777777778
YGL028C	27.7777777777778
YGL029W	22.2222222222222
YGL031C	55.5555555555556
YGL032C	38.8888888888889
YGL033W	100.0
YGL034C	61.1111111111111
YGL035C	38.8888888888889
YGL036W	38.8888888888889
YGL037C	27.7777777777778
YGL039W	61.1111111111111
YGL041C	44.4444444444444
YGL041C-B	22.2222222222222
YGL042C	44.4444444444444
YGL043W	22.2222222222222
YGL045W	16.66666666666668
YGL049C	11.1111111111111
YGL050W	27.7777777777778
YGL051W	55.5555555555556
YGL053W	33.3333333333333
YGL054C	44.4444444444444
YGL056C	38.8888888888889
YGL057C	55.5555555555556
YGL058W	61.1111111111111
YGL059W	33.3333333333333
YGL060W	33.3333333333333
YGL062W	77.7777777777778
YGL063W	33.3333333333333
YGL064C	61.1111111111111
YGL066W	11.1111111111111
YGL067W	11.1111111111111
YGL070C	16.6666666666667
YGL071W	22.2222222222222
YGL076C	77.7777777777778
YGL077C	33.3333333333333
YGL078C	66.6666666666667
YGL079W	66.6666666666667
YGL080W	16.6666666666667
YGL081W	22.2222222222222
YGL082W	33.3333333333333
YGL083W	27.7777777777778
YGL084C	44.4444444444444
YGL085W	16.6666666666667
YGL086W	61.1111111111111
YGL087C	38.8888888888889
YGL088W	22.2222222222222
YGL089C	55.5555555555556
YGL090W	44.4444444444444
YGL094C	55.5555555555556
YGL095C	11.1111111111111
YGL096W	16.6666666666667
YGL100W	55.5555555555556
YGL101W	22.2222222222222
YGL104C	38.8888888888889
YGL105W	16.6666666666667
YGL107C	44.4444444444444
YGL108C	38.8888888888889
YGL109W	33.3333333333333
YGL110C	22.2222222222222
YGL115W	100.0
YGL119W	22.2222222222222
YGL121C	33.3333333333333
YGL125W	33.3333333333333
YGL126W	38.8888888888889
YGL127C	16.6666666666667
YGL129C	16.6666666666667
YGL131C	16.6666666666667
YGL132W	33.3333333333333
YGL133W	66.6666666666667
YGL134W	27.7777777777778
YGL138C	33.3333333333333
YGL139W	16.6666666666667
YGL140C	11.1111111111111
YGL141W	22.2222222222222
YGL143C	16.6666666666667
YGL144C	16.6666666666667
YGL146C	27.7777777777778
YGL147C	33.3333333333333
YGL148W	22.2222222222222
YGL149W	27.7777777777778
YGL151W	55.5555555555556
YGL152C	33.3333333333333
YGL153W	5.55555555555556
YGL156W	27.7777777777778
YGL157W	27.7777777777778
YGL158W	11.1111111111111
YGL159W	22.2222222222222
YGL160W	44.4444444444444
YGL161C	27.7777777777778
YGL162W	5.55555555555556
YGL163C	94.4444444444444
YGL164C	38.8888888888889
YGL165C	27.7777777777778
YGL166W	11.1111111111111
YGL167C	22.2222222222222
YGL168W	33.3333333333333
YGL170C	0.0
YGL173C	77.7777777777778
YGL174W	22.2222222222222
YGL175C	11.1111111111111
YGL176C	50.0
YGL177W	77.7777777777778
YGL178W	33.3333333333333
YGL179C	11.1111111111111
YGL180W	27.7777777777778
YGL181W	22.2222222222222
YGL184C	27.7777777777778
YGL185C	16.6666666666667
YGL188C-A	50.0
YGL191W	33.3333333333333
YGL192W	22.2222222222222
YGL194C	11.1111111111111
YGL195W	38.8888888888889
YGL196W	33.3333333333333
YGL197W	38.8888888888889
YGL198W	61.1111111111111
YGL199C	27.77777777777775
YGL202W	50.0
YGL203C	16.6666666666667
YGL205W	38.8888888888889
YGL206C	100.0
YGL208W	38.8888888888889
YGL209W	33.3333333333333
YGL210W	38.8888888888889
YGL211W	66.6666666666667
YGL212W	27.7777777777778
YGL213C	16.6666666666667
YGL214W	11.1111111111111
YGL215W	22.2222222222222
YGL216W	25.0
YGL217C	13.88888888888888
YGL218W	16.66666666666665
YGL219C	22.2222222222222
YGL220W	11.7647058823529
YGL221C	44.4444444444444
YGL222C	16.6666666666667
YGL224C	50.0
YGL226C-A	38.8888888888889
YGL226W	11.7647058823529
YGL227W	0.0
YGL228W	11.1111111111111
YGL229C	44.4444444444444
YGL230C	16.6666666666667
YGL231C	44.4444444444444
YGL232W	16.6666666666667
YGL234W	50.0
YGL235W	8.33333333333333
YGL236C	33.3333333333333
YGL237C	11.1111111111111
YGL240W	5.55555555555556
YGL241W	33.3333333333333
YGL242C	22.2222222222222
YGL243W	50.0
YGL244W	55.5555555555556
YGL246C	5.55555555555556
YGL248W	22.2222222222222
YGL249W	16.6666666666667
YGL250W	27.7777777777778
YGL251C	38.8888888888889
YGL252C	16.6666666666667
YGL253W	22.2222222222222
YGL254W	11.1111111111111
YGL255W	27.7777777777778
YGL256W	22.2222222222222
YGL257C	27.7777777777778
YGL258W	27.7777777777778
YGL259W	44.4444444444444
YGL260W	38.8888888888889
YGL261C	22.2222222222222
YGL262W	16.6666666666667
YGR001C	33.3333333333333
YGR003W	27.7777777777778
YGR004W	11.1111111111111
YGR007W	22.2222222222222
YGR008C	16.6666666666667
YGR010W	5.55555555555556
YGR011W	22.22222222222225
YGR012W	27.7777777777778
YGR014W	0.0
YGR015C	22.2222222222222
YGR016W	16.6666666666667
YGR017W	16.6666666666667
YGR018C	25.0
YGR019W	27.7777777777778
YGR020C	50.0
YGR021W	5.55555555555556
YGR022C	33.3333333333333
YGR023W	55.5555555555556
YGR025W	38.88888888888885
YGR026W	11.1111111111111
YGR027C	38.8888888888889
YGR028W	22.2222222222222
YGR031W	44.4444444444444
YGR032W	27.7777777777778
YGR033C	33.3333333333333
YGR034W	38.8888888888889
YGR035C	44.4444444444444
YGR035W-A	33.3333333333333
YGR036C	11.7647058823529
YGR037C	66.6666666666667
YGR038W	16.6666666666667
YGR039W	38.8888888888889
YGR040W	77.7777777777778
YGR041W	27.7777777777778
YGR042W	33.3333333333333
YGR043C	22.2222222222222
YGR044C	27.7777777777778
YGR045C	33.3333333333333
YGR049W	33.3333333333333
YGR050C	33.3333333333333
YGR051C	22.2222222222222
YGR052W	22.2222222222222
YGR053C	66.6666666666667
YGR054W	27.7777777777778
YGR055W	55.5555555555556
YGR056W	76.4705882352941
YGR057C	27.7777777777778
YGR058W	27.7777777777778
YGR059W	50.0
YGR061C	22.2222222222222
YGR062C	11.1111111111111
YGR063C	100.0
YGR066C	27.7777777777778
YGR067C	33.3333333333333
YGR068C	33.3333333333333
YGR069W	38.8888888888889
YGR070W	38.8888888888889
YGR071C	27.7777777777778
YGR072W	5.55555555555556
YGR076C	11.1111111111111
YGR077C	27.7777777777778
YGR078C	27.7777777777778
YGR079W	16.6666666666667
YGR080W	16.6666666666667
YGR081C	16.6666666666667
YGR084C	27.7777777777778
YGR085C	11.1111111111111
YGR086C	22.2222222222222
YGR087C	22.2222222222222
YGR088W	61.1111111111111
YGR089W	22.2222222222222
YGR092W	16.6666666666667
YGR093W	27.7777777777778
YGR096W	16.6666666666667
YGR097W	22.2222222222222
YGR100W	22.2222222222222
YGR101W	0.0
YGR102C	44.4444444444444
YGR105W	55.5555555555556
YGR106C	44.4444444444444
YGR107W	22.2222222222222
YGR108W	38.8888888888889
YGR109C	22.2222222222222
YGR110W	66.6666666666667
YGR111W	33.3333333333333
YGR112W	38.8888888888889
YGR117C	16.6666666666667
YGR118W	22.2222222222222
YGR121C	33.3333333333333
YGR121W-A	22.2222222222222
YGR122C-A	38.8888888888889
YGR122W	50.0
YGR123C	33.3333333333333
YGR124W	27.7777777777778
YGR125W	38.8888888888889
YGR126W	33.3333333333333
YGR127W	33.3333333333333
YGR129W	5.55555555555556
YGR130C	16.6666666666667
YGR131W	33.3333333333333
YGR132C	27.7777777777778
YGR133W	22.2222222222222
YGR134W	16.6666666666667
YGR136W	22.2222222222222
YGR137W	33.3333333333333
YGR138C	66.6666666666667
YGR139W	61.1111111111111
YGR141W	38.8888888888889
YGR142W	44.4444444444444
YGR143W	22.2222222222222
YGR144W	77.7777777777778
YGR146C	50.0
YGR146C-A	27.7777777777778
YGR148C	33.3333333333333
YGR149W	66.6666666666667
YGR150C	22.2222222222222
YGR151C	33.3333333333333
YGR152C	38.8888888888889
YGR153W	38.8888888888889
YGR154C	44.4444444444444
YGR155W	16.6666666666667
YGR157W	16.6666666666667
YGR159C	16.6666666666667
YGR160W	44.4444444444444
YGR161C	44.4444444444444
YGR162W	66.6666666666667
YGR163W	22.2222222222222
YGR164W	44.4444444444444
YGR165W	5.55555555555556
YGR166W	22.2222222222222
YGR168C	55.5555555555556
YGR169C	38.8888888888889
YGR169C-A	44.4444444444444
YGR170W	44.4444444444444
YGR171C	27.7777777777778
YGR173W	38.8888888888889
YGR174C	11.1111111111111
YGR174W-A	33.3333333333333
YGR176W	61.1111111111111
YGR177C	44.4444444444444
YGR178C	5.55555555555556
YGR180C	33.33333333333335
YGR181W	27.7777777777778
YGR182C	50.0
YGR183C	11.1111111111111
YGR184C	38.8888888888889
YGR187C	5.55555555555556
YGR188C	27.7777777777778
YGR189C	22.2222222222222
YGR192C	33.3333333333333
YGR193C	27.7777777777778
YGR194C	27.7777777777778
YGR196C	5.55555555555556
YGR197C	5.55555555555556
YGR199W	16.6666666666667
YGR200C	44.4444444444444
YGR201C	33.3333333333333
YGR202C	50.0
YGR203W	38.8888888888889
YGR204C-A	33.3333333333333
YGR205W	27.7777777777778
YGR206W	27.7777777777778
YGR207C	11.1111111111111
YGR208W	27.7777777777778
YGR209C	38.8888888888889
YGR210C	22.2222222222222
YGR212W	16.6666666666667
YGR213C	33.3333333333333
YGR215W	22.2222222222222
YGR217W	55.5555555555556
YGR219W	5.55555555555556
YGR220C	16.6666666666667
YGR221C	44.4444444444444
YGR222W	66.6666666666667
YGR223C	27.7777777777778
YGR224W	33.3333333333333
YGR225W	50.0
YGR226C	33.3333333333333
YGR227W	22.2222222222222
YGR228W	33.3333333333333
YGR229C	22.2222222222222
YGR230W	50.0
YGR231C	38.8888888888889
YGR232W	22.2222222222222
YGR233C	16.6666666666667
YGR235C	44.4444444444444
YGR236C	33.3333333333333
YGR237C	38.8888888888889
YGR238C	11.1111111111111
YGR239C	27.7777777777778
YGR240C	33.3333333333333
YGR241C	27.7777777777778
YGR242W	50.0
YGR243W	38.8888888888889
YGR244C	61.1111111111111
YGR247W	38.8888888888889
YGR248W	27.7777777777778
YGR249W	50.0
YGR250C	16.6666666666667
YGR252W	44.4444444444444
YGR254W	55.5555555555556
YGR255C	22.2222222222222
YGR256W	44.4444444444444
YGR257C	44.4444444444444
YGR258C	77.7777777777778
YGR259C	61.1111111111111
YGR260W	33.3333333333333
YGR261C	61.1111111111111
YGR263C	33.3333333333333
YGR266W	22.2222222222222
YGR268C	27.7777777777778
YGR269W	38.8888888888889
YGR270W	50.0
YGR271C-A	50.0
YGR271W	44.4444444444444
YGR273C	66.6666666666667
YGR275W	38.8888888888889
YGR276C	55.5555555555556
YGR279C	38.8888888888889
YGR281W	44.4444444444444
YGR282C	55.5555555555556
YGR283C	50.0
YGR284C	22.2222222222222
YGR285C	44.4444444444444
YGR286C	11.1111111111111
YGR287C	33.3333333333333
YGR288W	27.7777777777778
YGR289C	33.3333333333333
YGR290W	33.3333333333333
YGR291C	66.6666666666667
YGR292W	55.5555555555556
YGR295C	38.8888888888889
YHL002W	50.0
YHL003C	44.4444444444444
YHL005C	66.6666666666667
YHL006C	72.2222222222222
YHL008C	44.4444444444444
YHL009C	44.4444444444444
YHL010C	11.1111111111111
YHL011C	27.7777777777778
YHL012W	27.7777777777778
YHL013C	33.3333333333333
YHL014C	33.3333333333333
YHL015W-A	38.8888888888889
YHL016C	22.2222222222222
YHL017W	50.0
YHL019C	22.2222222222222
YHL020C	44.4444444444444
YHL021C	38.8888888888889
YHL022C	22.2222222222222
YHL023C	44.4444444444444
YHL024W	11.1111111111111
YHL026C	44.4444444444444
YHL027W	16.6666666666667
YHL028W	16.6666666666667
YHL029C	33.3333333333333
YHL030W	38.8888888888889
YHL031C	44.4444444444444
YHL032C	11.1111111111111
YHL033C	100.0
YHL034C	33.3333333333333
YHL035C	27.7777777777778
YHL036W	22.2222222222222
YHL037C	16.6666666666667
YHL038C	5.55555555555556
YHL039W	55.5555555555556
YHL040C	11.1111111111111
YHL041W	22.2222222222222
YHL042W	33.3333333333333
YHL043W	33.3333333333333
YHL044W	22.2222222222222
YHL045W	27.7777777777778
YHL046C	22.2222222222222
YHL047C	33.3333333333333
YHR001W-A	33.3333333333333
YHR003C	27.7777777777778
YHR004C	55.5555555555556
YHR006W	11.1111111111111
YHR007C-A	27.7777777777778
YHR008C	55.5555555555556
YHR009C	33.3333333333333
YHR010W	22.2222222222222
YHR011W	27.7777777777778
YHR012W	50.0
YHR013C	66.6666666666667
YHR014W	50.0
YHR016C	16.6666666666667
YHR017W	33.3333333333333
YHR021C	55.5555555555556
YHR021W-A	44.4444444444444
YHR022C	61.1111111111111
YHR022C-A	22.2222222222222
YHR025W	16.6666666666667
YHR028C	16.6666666666667
YHR029C	50.0
YHR030C	55.5555555555556
YHR031C	22.2222222222222
YHR032W	38.8888888888889
YHR033W	22.2222222222222
YHR034C	33.3333333333333
YHR035W	66.6666666666667
YHR037W	50.0
YHR038W	66.6666666666667
YHR039C	38.8888888888889
YHR039C-A	61.1111111111111
YHR041C	66.6666666666667
YHR043C	27.7777777777778
YHR044C	61.1111111111111
YHR045W	16.6666666666667
YHR046C	44.4444444444444
YHR047C	27.7777777777778
YHR048W	38.8888888888889
YHR049C-A	27.7777777777778
YHR049W	16.6666666666667
YHR050W	27.7777777777778
YHR050W-A	44.4444444444444
YHR051W	38.8888888888889
YHR057C	11.1111111111111
YHR059W	44.4444444444444
YHR061C	38.8888888888889
YHR064C	66.6666666666667
YHR066W	44.4444444444444
YHR067W	16.6666666666667
YHR073W	44.4444444444444
YHR075C	33.3333333333333
YHR076W	50.0
YHR077C	77.7777777777778
YHR078W	11.1111111111111
YHR079C	22.2222222222222
YHR079C-A	50.0
YHR080C	38.8888888888889
YHR081W	33.3333333333333
YHR082C	66.6666666666667
YHR086W	22.2222222222222
YHR086W-A	38.8888888888889
YHR087W	16.6666666666667
YHR091C	25.0
YHR092C	38.8888888888889
YHR093W	33.3333333333333
YHR094C	33.3333333333333
YHR095W	55.5555555555556
YHR096C	11.1111111111111
YHR097C	27.7777777777778
YHR100C	44.4444444444444
YHR103W	22.2222222222222
YHR104W	11.1111111111111
YHR105W	50.0
YHR106W	38.8888888888889
YHR108W	22.2222222222222
YHR109W	16.6666666666667
YHR110W	33.3333333333333
YHR111W	83.3333333333333
YHR112C	33.3333333333333
YHR113W	55.5555555555556
YHR114W	11.1111111111111
YHR115C	33.3333333333333
YHR116W	5.55555555555556
YHR117W	16.6666666666667
YHR120W	0.0
YHR121W	33.3333333333333
YHR123W	11.1111111111111
YHR124W	16.6666666666667
YHR125W	33.3333333333333
YHR126C	38.8888888888889
YHR127W	5.55555555555556
YHR129C	44.4444444444444
YHR130C	27.7777777777778
YHR131C	22.2222222222222
YHR132C	77.7777777777778
YHR132W-A	27.7777777777778
YHR133C	50.0
YHR134W	33.3333333333333
YHR135C	27.7777777777778
YHR136C	38.8888888888889
YHR137W	27.7777777777778
YHR138C	44.4444444444444
YHR139C	27.7777777777778
YHR139C-A	33.3333333333333
YHR140W	22.2222222222222
YHR142W	38.8888888888889
YHR143W	38.8888888888889
YHR146W	38.8888888888889
YHR147C	11.1111111111111
YHR150W	27.7777777777778
YHR151C	50.0
YHR152W	16.6666666666667
YHR153C	11.1111111111111
YHR154W	38.8888888888889
YHR155W	66.6666666666667
YHR156C	22.2222222222222
YHR157W	55.5555555555556
YHR158C	22.2222222222222
YHR159W	44.4444444444444
YHR160C	55.5555555555556
