orf	hap a (post-SGA) | mutation frequency (mother enrichment program (MEP) escape) | estradiol [1 uM] | YPD | Novarina D~Chang M, 2019
YBR025C	-0.013423781057101158
YBR026C	0.13423781057101009
YBR027C	-0.013423781057101158
YBR028C	1.020207360339688
YBR030W	0.42956099382723784
YBR031W	-0.6040701475695514
YBR032W	-0.013423781057101158
YBR033W	-0.6040701475695525
YBR034C	-0.7517317391976637
YBR035C	2.201500093364591
YBR036C	-0.45640855594144014
YBR037C	0.8725457687115742
YBR040W	-0.30874696431332627
YBR041W	0.5772225854553491
YBR042C	0.13423781057101272
YBR043C	1.6108537268521408
YBR044C	-0.30874696431332627
YBR045C	-0.30874696431332627
YBR046C	0.42956099382723517
YBR047W	-0.1610853726852124
YBR048W	0.13423781057101009
YBR050C	-0.8993933308257777
YBR051W	-0.1610853726852124
YBR052C	0.13423781057101272
YBR053C	-0.45640855594143864
YBR054W	0.13423781057101272
YBR056W	0.42956099382723517
YBR056W-A	0.13423781057101272
YBR057C	0.13423781057101009
YBR058C	1.020207360339688
YBR058C-A	0.724884177083463
YBR059C	-0.45640855594144014
YBR061C	0.42956099382723517
YBR062C	-0.013423781057101158
YBR063C	-0.30874696431332627
YBR064W	0.28189940219912396
YBR065C	0.42956099382723784
YBR066C	-0.013423781057101158
YBR067C	0.7248841770834603
YBR068C	0.724884177083463
YBR069C	-0.16108537268521503
YBR071W	-0.45640855594144014
YBR072C-A	0.724884177083463
YBR072W	-0.1610853726852124
YBR073W	-0.6040701475695514
YBR074W	0.7839488137347067
YBR076W	-0.16108537268521353
YBR077C	-0.013423781057101158
YBR078W	-0.4564085559414375
YBR082C	0.42956099382723517
YBR083W	0.13423781057101272
YBR084C-A	-0.4564085559414375
YBR084W	1.9061769101083634
YBR089C-A	0.42956099382723517
YBR090C	0.724884177083463
YBR092C	2.201500093364591
YBR093C	0.13423781057101272
YBR094W	-0.7517317391976652
YBR095C	0.13423781057101272
YBR098W	0.03579674948560353
YBR099C	0.724884177083463
YBR103W	1.315530543595913
YBR104W	1.0202073603396853
YBR105C	0.13423781057101272
YBR106W	1.0202073603396853
YBR107C	0.13423781057101272
YBR108W	1.0202073603396853
YBR111C	0.13423781057101272
YBR111W-A	1.315530543595913
YBR113W	0.13423781057101272
YBR114W	0.42956099382723517
YBR116C	0.42956099382723517
YBR119W	1.9061769101083634
YBR120C	-0.4564085559414375
YBR121C	-0.16108537268521503
YBR125C	-0.16108537268521503
YBR126C	0.724884177083463
YBR127C	0.42956099382723517
YBR128C	0.724884177083463
YBR129C	0.13423781057101272
YBR130C	1.0202073603396853
YBR131W	1.315530543595913
YBR132C	0.42956099382723517
YBR133C	-0.4564085559414375
YBR134W	1.9061769101083634
YBR137W	0.42956099382723517
YBR138C	1.6108537268521408
YBR139W	-0.16108537268521503
YBR141C	1.315530543595913
YBR144C	1.315530543595913
YBR145W	0.724884177083463
YBR146W	0.724884177083463
YBR147W	0.13423781057101272
YBR148W	-0.16108537268521503
YBR149W	0.13423781057101272
YBR150C	0.724884177083463
YBR151W	1.315530543595913
YBR156C	2.4968232766208134
YBR157C	0.724884177083463
YBR158W	0.724884177083463
YBR159W	1.0202073603396853
YBR161W	0.42956099382723517
YBR162C	1.0202073603396853
YBR162W-A	0.13423781057101272
YBR163W	-1.0470549224538899
YBR164C	0.13423781057101272
YBR165W	0.42956099382723517
YBR166C	-0.16108537268521503
YBR168W	-0.16108537268521503
YBR169C	1.0202073603396853
YBR170C	-0.16108537268521503
YBR171W	-0.7517317391976652
YBR172C	0.724884177083463
YBR173C	-1.0470549224538899
YBR174C	-0.4564085559414375
YBR175W	1.0202073603396853
YBR176W	-0.16108537268521503
YBR177C	-0.7517317391976652
YBR178W	-1.0470549224538899
YBR179C	-1.0470549224538899
YBR180W	-0.7517317391976652
YBR181C	-0.7517317391976652
YBR182C	0.13423781057101272
YBR183W	-0.4564085559414375
YBR184W	1.0202073603396853
YBR185C	0.724884177083463
YBR186W	1.315530543595913
YBR187W	-0.4564085559414375
YBR188C	0.724884177083463
YBR189W	1.6108537268521408
YBR191W	-0.16108537268521503
YBR194W	0.42956099382723517
YBR195C	0.13423781057101272
YBR196C-B	0.42956099382723517
YBR197C	-0.4564085559414375
YBR199W	0.724884177083463
YBR201W	-0.7517317391976652
YBR203W	-0.16108537268521503
YBR204C	-0.7517317391976652
YBR205W	-0.16108537268521503
YBR206W	-0.4564085559414375
YBR207W	-1.3423781057101154
YBR208C	-1.0470549224538899
YBR209W	1.0202073603396853
YBR210W	-0.4564085559414375
YBR212W	0.13423781057101272
YBR213W	-0.4564085559414375
YBR214W	-0.4564085559414375
YBR215W	0.13423781057101272
YBR216C	-0.16108537268521503
YBR217W	-0.4564085559414375
YBR218C	-0.16108537268521503
YBR219C	0.42956099382723517
YBR220C	1.315530543595913
YBR221C	-1.0470549224538899
YBR221W-A	-0.4564085559414375
YBR222C	-0.16108537268521503
YBR223C	0.13423781057101272
YBR224W	0.13423781057101272
YBR225W	-0.16108537268521503
YBR226C	-0.4564085559414375
YBR227C	-0.7517317391976652
YBR228W	0.42956099382723517
YBR229C	-1.0470549224538899
YBR230C	-0.16108537268521503
YBR231C	-1.0470549224538899
YBR232C	0.42956099382723517
YBR233W	0.724884177083463
YBR235W	-0.16108537268521503
YBR238C	1.0202073603396853
YBR239C	0.724884177083463
YBR240C	-0.16108537268521503
YBR241C	0.42956099382723517
YBR242W	-0.7517317391976652
YBR244W	-0.16108537268521503
YBR245C	0.42956099382723517
YBR246W	0.42956099382723517
YBR249C	-0.4564085559414375
YBR250W	1.315530543595913
YBR251W	-0.16108537268521503
YBR255W	0.724884177083463
YBR258C	1.6108537268521408
YBR259W	-0.7517317391976652
YBR260C	0.42956099382723517
YBR261C	1.0202073603396853
YBR262C	-0.7517317391976652
YBR263W	0.13423781057101272
YBR264C	-0.16108537268521503
YBR266C	-0.4564085559414375
YBR267W	-0.16108537268521503
YBR268W	-0.16108537268521503
YBR269C	2.201500093364591
YBR270C	1.9061769101083634
YBR271W	0.13423781057101272
YBR272C	2.4968232766208134
YBR273C	0.13423781057101272
YBR274W	-0.16108537268521503
YBR275C	0.724884177083463
YBR276C	0.42956099382723517
YBR277C	1.315530543595913
YBR278W	-0.16108537268521503
YBR280C	1.0202073603396853
YBR281C	0.13423781057101272
YBR282W	1.315530543595913
YBR283C	0.13423781057101272
YBR284W	0.13423781057101272
YBR285W	-0.16108537268521503
YBR286W	-0.16108537268521503
YBR287W	1.6108537268521408
YBR288C	0.42956099382723517
YBR289W	3.9734391929019415
YBR290W	-0.7517317391976652
YBR291C	-1.3423781057101154
YBR292C	0.13423781057101272
YBR293W	-0.4564085559414375
YBR294W	1.0202073603396853
YBR295W	-0.4564085559414375
YBR296C	0.13423781057101272
YBR296C-A	-0.16108537268521503
YBR297W	0.13423781057101272
YBR298C	0.42956099382723517
YBR299W	1.0202073603396853
YBR300C	0.13423781057101272
YBR301W	1.315530543595913
YCL001W-A	-0.7517317391976652
YCL001W-B	-0.7517317391976652
YCL002C	0.724884177083463
YCL005W	3.9734391929019415
YCL008C	0.42956099382723517
YCL009C	0.13423781057101272
YCL010C	-0.16108537268521503
YCL011C	0.42956099382723517
YCL014W	-0.013423781057101158
YCL016C	0.724884177083463
YCL021W-A	1.6108537268521408
YCL022C	-0.7517317391976652
YCL023C	-0.30874696431332627
YCL024W	0.724884177083463
YCL025C	0.13423781057101272
YCL026C-A	1.315530543595913
YCL026C-B	0.13423781057101272
YCL027W	0.42956099382723517
YCL028W	-0.7517317391976652
YCL029C	0.42956099382723517
YCL032W	0.13423781057101272
YCL033C	-0.16108537268521503
YCL034W	-1.0470549224538899
YCL035C	0.724884177083463
YCL036W	-0.7517317391976652
YCL037C	0.13423781057101272
YCL038C	0.28189940219912396
YCL039W	0.42956099382723517
YCL040W	1.9061769101083634
YCL042W	0.13423781057101272
YCL044C	-0.7517317391976652
YCL045C	0.13423781057101272
YCL046W	-0.4564085559414375
YCL047C	0.724884177083463
YCL048W	0.13423781057101272
YCL049C	-0.4564085559414375
YCL050C	1.6108537268521408
YCL051W	0.724884177083463
YCL055W	-1.0470549224538899
YCL056C	-0.16108537268521503
YCL057C-A	-0.16108537268521503
YCL057W	0.13423781057101272
YCL061C	1.315530543595913
YCL063W	-0.3087469643133274
YCL064C	-0.7517317391976652
YCL069W	1.0202073603396853
YCL076W	0.13423781057101272
YCR001W	0.13423781057101272
YCR003W	-0.7517317391976652
YCR004C	1.6108537268521408
YCR005C	2.792146459877041
YCR006C	-1.0470549224538899
YCR007C	0.13423781057101272
YCR008W	0.724884177083463
YCR009C	0.13423781057101272
YCR010C	0.42956099382723517
YCR011C	2.201500093364591
YCR014C	0.42956099382723517
YCR015C	-0.16108537268521503
YCR016W	0.13423781057101272
YCR017C	0.13423781057101272
YCR019W	0.724884177083463
YCR020C	1.315530543595913
YCR020C-A	-0.4564085559414375
YCR021C	0.13423781057101272
YCR022C	0.13423781057101272
YCR023C	-1.0470549224538899
YCR024C	-0.7517317391976652
YCR024C-A	-1.0470549224538899
YCR025C	-0.4564085559414375
YCR026C	-0.7517317391976652
YCR027C	-0.16108537268521503
YCR028C	-0.4564085559414375
YCR028C-A	-0.16108537268521503
YCR030C	1.6108537268521408
YCR031C	-0.16108537268521503
YCR032W	0.42956099382723517
YCR033W	1.6108537268521408
YCR034W	-0.16108537268521503
YCR036W	0.13423781057101272
YCR037C	-0.4564085559414375
YCR043C	0.42956099382723517
YCR044C	-0.7517317391976652
YCR045C	-0.16108537268521503
YCR046C	-0.16108537268521503
YCR047C	-0.16108537268521503
YCR048W	1.9061769101083634
YCR049C	-0.4564085559414375
YCR050C	-0.4564085559414375
YCR051W	1.0202073603396853
YCR053W	0.13423781057101272
YCR059C	-0.4564085559414375
YCR060W	0.13423781057101272
YCR061W	-0.1610853726852124
YCR063W	-0.16108537268521503
YCR065W	-0.16108537268521503
YCR066W	-0.16108537268521503
YCR067C	0.42956099382723517
YCR068W	2.201500093364591
YCR069W	0.13423781057101272
YCR071C	-0.4564085559414375
YCR073C	-0.7517317391976652
YCR073W-A	-0.4564085559414375
YCR075C	0.13423781057101272
YCR075W-A	-0.4564085559414375
YCR076C	1.0202073603396853
YCR077C	-0.7517317391976652
YCR079W	-0.16108537268521503
YCR081W	-0.7517317391976652
YCR082W	-0.16108537268521503
YCR083W	0.42956099382723517
YCR085W	1.315530543595913
YCR086W	-0.4564085559414375
YCR087C-A	0.13423781057101272
YCR087W	0.13423781057101272
YCR088W	0.42956099382723517
YCR089W	0.42956099382723517
YCR090C	0.13423781057101272
YCR091W	1.0202073603396853
YCR092C	1.6108537268521408
YCR094W	-0.4564085559414375
YCR095C	-1.0470549224538899
YCR098C	1.0202073603396853
YCR099C	-0.7517317391976652
YCR100C	0.42956099382723517
YCR101C	1.315530543595913
YCR102C	0.724884177083463
YCR102W-A	1.0202073603396853
YCR105W	1.0202073603396853
YCR106W	-0.7517317391976652
YCR107W	-0.4564085559414375
YDL001W	-0.16108537268521503
YDL002C	1.9061769101083634
YDL006W	-0.7517317391976652
YDL009C	0.724884177083463
YDL010W	-0.16108537268521503
YDL011C	0.42956099382723517
YDL012C	-0.16108537268521503
YDL013W	1.0202073603396853
YDL018C	0.42956099382723517
YDL019C	-0.7517317391976652
YDL020C	-0.16108537268521503
YDL021W	3.9734391929019415
YDL022W	0.13423781057101272
YDL023C	2.201500093364591
YDL024C	-0.4564085559414375
YDL025C	-1.0470549224538899
YDL026W	0.42956099382723517
YDL027C	0.13423781057101272
YDL032W	-0.7517317391976652
YDL033C	0.13423781057101272
YDL034W	-0.16108537268521503
YDL035C	1.6108537268521408
YDL036C	0.724884177083463
YDL037C	-1.0470549224538899
YDL039C	1.020207360339688
YDL040C	0.42956099382723517
YDL044C	-0.16108537268521503
YDL045W-A	-0.7517317391976652
YDL046W	0.42956099382723517
YDL048C	1.0202073603396853
YDL049C	0.13423781057101272
YDL050C	-0.16108537268521503
YDL051W	-0.4564085559414375
YDL052C	0.42956099382723517
YDL053C	0.42956099382723517
YDL054C	1.315530543595913
YDL056W	1.9061769101083634
YDL057W	0.13423781057101272
YDL063C	3.9734391929019415
YDL065C	3.6781160096457137
YDL066W	1.0202073603396853
YDL067C	-0.4564085559414375
YDL068W	0.42956099382723517
YDL070W	0.42956099382723517
YDL071C	2.4968232766208134
YDL072C	0.13423781057101272
YDL074C	1.9061769101083634
YDL075W	0.42956099382723517
YDL076C	0.724884177083463
YDL077C	-0.16108537268521503
YDL078C	-0.16108537268521503
YDL079C	0.42956099382723517
YDL080C	0.13423781057101272
YDL081C	3.9734391929019415
YDL082W	1.315530543595913
YDL083C	0.42956099382723517
YDL085C-A	0.724884177083463
YDL085W	0.42956099382723517
YDL086W	2.201500093364591
YDL088C	3.9734391929019415
YDL089W	0.13423781057101272
YDL091C	1.0202073603396853
YDL093W	1.0202073603396853
YDL094C	0.42956099382723517
YDL095W	0.13423781057101272
YDL096C	1.6108537268521408
YDL099W	-0.16108537268521503
YDL100C	2.201500093364591
YDL101C	2.4968232766208134
YDL104C	-0.7517317391976652
YDL106C	0.42956099382723517
YDL107W	-0.4564085559414375
YDL109C	-0.16108537268521503
YDL110C	2.4968232766208134
YDL112W	2.4968232766208134
YDL113C	-0.4564085559414375
YDL114W	-0.7517317391976652
YDL115C	1.6108537268521408
YDL116W	2.792146459877041
YDL117W	-0.7517317391976652
YDL118W	2.4968232766208134
YDL119C	1.6108537268521408
YDL121C	-0.7517317391976652
YDL122W	2.792146459877041
YDL123W	-1.0470549224538899
YDL124W	-0.16108537268521503
YDL125C	1.315530543595913
YDL127W	1.0202073603396853
YDL128W	0.724884177083463
YDL129W	1.6108537268521408
YDL130W	1.315530543595913
YDL130W-A	0.42956099382723517
YDL131W	2.201500093364591
YDL133C-A	1.4631921352240245
YDL133W	2.4968232766208134
YDL134C	2.201500093364591
YDL135C	-0.16108537268521503
YDL136W	0.13423781057101272
YDL137W	-0.4564085559414375
YDL138W	-0.16108537268521503
YDL142C	-0.4564085559414375
YDL144C	0.13423781057101272
YDL146W	-0.7517317391976652
YDL149W	1.0202073603396853
YDL151C	1.9061769101083634
YDL154W	0.13423781057101272
YDL155W	1.6108537268521408
YDL156W	0.13423781057101272
YDL157C	1.315530543595913
YDL159W-A	0.42956099382723517
YDL161W	1.0202073603396853
YDL162C	2.201500093364591
YDL167C	2.4968232766208134
YDL168W	0.13423781057101272
YDL169C	2.4968232766208134
YDL170W	1.0202073603396853
YDL171C	0.724884177083463
YDL172C	3.3827928263894917
YDL173W	0.42956099382723517
YDL174C	-0.4564085559414375
YDL175C	1.315530543595913
YDL176W	1.9061769101083634
YDL177C	-0.7517317391976652
YDL178W	-1.0470549224538899
YDL179W	-0.16108537268521503
YDL180W	0.42956099382723517
YDL182W	-0.16108537268521503
YDL183C	2.201500093364591
YDL184C	-0.16108537268521503
YDL185W	1.0202073603396853
YDL186W	0.42956099382723517
YDL187C	0.13423781057101272
YDL188C	1.9061769101083634
YDL189W	0.13423781057101272
YDL190C	-0.4564085559414375
YDL191W	1.315530543595913
YDL192W	-0.7517317391976652
YDL194W	1.315530543595913
YDL197C	0.13423781057101272
YDL199C	-0.16108537268521503
YDL200C	0.42956099382723517
YDL201W	-0.7517317391976652
YDL202W	0.13423781057101272
YDL203C	-0.16108537268521503
YDL204W	0.42956099382723517
YDL206W	0.42956099382723517
YDL210W	1.0202073603396853
YDL211C	-0.16108537268521503
YDL213C	-0.16108537268521503
YDL214C	0.42956099382723517
YDL215C	0.42956099382723517
YDL216C	-0.4564085559414375
YDL218W	-0.16108537268521503
YDL219W	-0.4564085559414375
YDL222C	3.087469643133264
YDL223C	3.087469643133264
YDL224C	3.9734391929019415
YDL231C	1.315530543595913
YDL232W	-0.7517317391976652
YDL233W	0.13423781057101272
YDL234C	0.42956099382723517
YDL236W	-1.0470549224538899
YDL237W	-0.16108537268521503
YDL238C	-0.16108537268521503
YDL239C	0.42956099382723517
YDL240W	-0.4564085559414375
YDL241W	-0.4564085559414375
YDL242W	1.9061769101083634
YDL243C	1.9061769101083634
YDR001C	-0.16108537268521503
YDR003W	0.13423781057101272
YDR003W-A	-0.7517317391976652
YDR004W	3.087469643133264
YDR005C	1.315530543595913
YDR006C	-0.7517317391976652
YDR007W	1.9061769101083634
YDR008C	-0.7517317391976652
YDR009W	-0.16108537268521503
YDR010C	-0.4564085559414375
YDR011W	0.42956099382723517
YDR014W	1.315530543595913
YDR015C	-0.4564085559414375
YDR017C	1.9061769101083634
YDR018C	-0.4564085559414375
YDR019C	-0.16108537268521503
YDR020C	0.13423781057101272
YDR022C	1.0202073603396853
YDR024W	1.315530543595913
YDR025W	1.315530543595913
YDR026C	0.42956099382723517
YDR027C	-0.16108537268521503
YDR028C	0.42956099382723517
YDR029W	-0.7517317391976652
YDR030C	1.315530543595913
YDR031W	0.13423781057101272
YDR032C	1.0202073603396853
YDR033W	2.201500093364591
YDR034C	0.724884177083463
YDR034W-B	0.42956099382723517
YDR035W	0.42956099382723517
YDR036C	0.42956099382723517
YDR042C	0.13423781057101272
YDR043C	-0.4564085559414375
YDR046C	1.0202073603396853
YDR048C	-0.7517317391976652
YDR049W	-0.16108537268521503
YDR050C	2.4968232766208134
YDR051C	1.9061769101083634
YDR055W	1.315530543595913
YDR056C	0.13423781057101272
YDR057W	1.315530543595913
YDR058C	-0.16108537268521503
YDR059C	0.42956099382723517
YDR061W	0.42956099382723517
YDR063W	1.315530543595913
YDR065W	-0.16108537268521503
YDR066C	1.315530543595913
YDR067C	0.724884177083463
YDR068W	0.724884177083463
YDR070C	1.315530543595913
YDR071C	-0.16108537268521503
YDR072C	0.13423781057101272
YDR073W	-0.16108537268521503
YDR074W	1.0202073603396853
YDR075W	-0.16108537268521503
YDR076W	3.087469643133264
YDR077W	0.42956099382723517
YDR078C	3.087469643133264
YDR079C-A	3.9734391929019415
YDR079W	0.42956099382723517
YDR083W	0.724884177083463
YDR084C	0.724884177083463
YDR085C	-0.7517317391976652
YDR089W	-0.7517317391976652
YDR090C	0.13423781057101272
YDR092W	1.9061769101083634
YDR093W	1.315530543595913
YDR094W	-0.7517317391976652
YDR095C	1.0202073603396853
YDR096W	-0.16108537268521503
YDR097C	3.9734391929019415
YDR098C	-0.16108537268521503
YDR099W	1.315530543595913
YDR100W	1.315530543595913
YDR101C	0.13423781057101272
YDR102C	0.13423781057101272
YDR104C	0.13423781057101272
YDR105C	0.13423781057101272
YDR107C	-0.4564085559414375
YDR108W	-0.4564085559414375
YDR109C	1.0202073603396853
YDR110W	1.0202073603396853
YDR111C	0.13423781057101272
YDR112W	-0.7517317391976652
YDR114C	-0.4564085559414375
YDR115W	0.724884177083463
YDR116C	-0.7517317391976652
YDR117C	-0.4564085559414375
YDR119W	-0.16108537268521503
YDR120C	1.6108537268521408
YDR121W	-0.4564085559414375
YDR122W	-0.7517317391976652
YDR124W	1.9061769101083634
YDR125C	1.9061769101083634
YDR126W	-0.7517317391976652
YDR127W	-0.7517317391976652
YDR128W	1.0202073603396853
YDR129C	0.724884177083463
YDR130C	0.724884177083463
YDR131C	-0.4564085559414375
YDR132C	0.724884177083463
YDR133C	0.42956099382723517
YDR135C	0.13423781057101272
YDR136C	0.13423781057101272
YDR139C	0.42956099382723517
YDR140W	-0.16108537268521503
YDR142C	0.42956099382723517
YDR143C	-0.4564085559414375
YDR144C	-0.16108537268521503
YDR146C	1.315530543595913
YDR147W	1.6108537268521408
YDR148C	1.0202073603396853
YDR149C	0.13423781057101272
YDR150W	-0.4564085559414375
YDR151C	-0.16108537268521503
YDR152W	-0.4564085559414375
YDR153C	0.724884177083463
YDR154C	-1.0470549224538899
YDR155C	0.13423781057101272
YDR156W	-0.7517317391976652
YDR157W	0.42956099382723517
YDR158W	1.6108537268521408
YDR159W	3.9734391929019415
YDR161W	1.315530543595913
YDR162C	0.13423781057101272
YDR163W	-0.4564085559414375
YDR165W	0.13423781057101272
YDR169C	-0.7517317391976652
YDR169C-A	1.9061769101083634
YDR173C	0.724884177083463
YDR174W	0.13423781057101272
YDR175C	1.0202073603396853
YDR176W	0.724884177083463
YDR178W	-0.7517317391976652
YDR179C	0.13423781057101272
YDR179W-A	-0.7517317391976652
YDR181C	0.724884177083463
YDR182W-A	-0.16108537268521503
YDR183W	-1.0470549224538899
YDR184C	-0.4564085559414375
YDR185C	-0.7517317391976652
YDR186C	1.6108537268521408
YDR191W	1.0202073603396853
YDR192C	-1.0470549224538899
YDR193W	1.315530543595913
YDR194C	-1.0470549224538899
YDR194W-A	1.9061769101083634
YDR195W	3.9734391929019415
YDR197W	0.724884177083463
YDR198C	-0.16108537268521503
YDR199W	-1.0470549224538899
YDR202C	0.42956099382723517
YDR203W	-0.7517317391976652
YDR204W	-1.3423781057101154
YDR205W	0.13423781057101272
YDR206W	-1.0470549224538899
YDR207C	0.724884177083463
YDR210W	-0.7517317391976652
YDR213W	-0.16108537268521503
YDR214W	-0.16108537268521503
YDR215C	-0.16108537268521503
YDR216W	2.201500093364591
YDR217C	1.9061769101083634
YDR219C	-0.16108537268521503
YDR220C	-0.16108537268521503
YDR221W	0.42956099382723517
YDR222W	-0.7517317391976652
YDR223W	-0.7517317391976652
YDR225W	0.42956099382723517
YDR226W	-0.7517317391976652
YDR229W	0.42956099382723517
YDR230W	-0.4564085559414375
YDR231C	-0.4564085559414375
YDR233C	-0.16108537268521503
YDR237W	-1.0470549224538899
YDR239C	1.0202073603396853
YDR241W	0.13423781057101272
YDR242W	0.724884177083463
YDR244W	-0.16108537268521503
YDR245W	0.42956099382723517
YDR246W-A	0.724884177083463
YDR247W	1.0202073603396853
YDR248C	-0.16108537268521503
YDR249C	1.0202073603396853
YDR250C	0.42956099382723517
