orf	hap a | growth (pooled culture, barseq) | standard | YPD | Saeki N~Moriya H, 2023	hap a | growth (pooled culture, barseq) | sodium chloride [1 M] | YPD | Saeki N~Moriya H, 2023	hap a | growth (pooled culture, barseq) | calcium chloride [5 mM], sodium chloride [1 M] | YPD | Saeki N~Moriya H, 2023
YBL071C-B	-3.26994569352058	2.9450324710731888	1.0741892209497501
YBL072C	-2.23172886314277	3.8986246266099	2.2655569754540283
YBL075C	-0.204892021398232	0.1529423124661371	0.2500028024369631
YBL078C	-0.776448362748603	0.37431656875655595	-0.248806428659907
YBL079W	-2.47245005594862	2.2645324673539573	1.587430944415852
YBL080C	-1.23576044062983	2.102430700271936	0.7807353631312839
YBL081W	0.877278196655767	-0.07658742242720296	-0.014554448077986004
YBL082C	0.254852872384943	0.06843462752511603	-0.978526124014149
YBL083C	0.0251578480870866	0.040622693167203905	-1.0773733301579966
YBL085W	-0.224649251713747	0.080493752530862	-0.262131256528974
YBL086C	-0.0910513854135467	0.5713163881002787	0.4170884519083057
YBL087C	-2.79175823953878	2.624245625109892	1.8830526408115231
YBL088C	-0.155586034653954	0.2228444068701258	0.572935397514485
YBL089W	0.0204504835544446	0.042372861606627905	-0.2530595775035926
YBL090W	-1.08338421518511	1.5643680111946952	0.6599642202454911
YBL091C	-0.221535515894611	0.604758156469224	-0.28763670034290395
YBL091C-A	0.2022602576440185	-0.356180200239828	-0.6754281054717575
YBL094C	-1.21641251207539	1.188555244761793	3.24290915939771
YBL095W	0.282311723325262	0.631495206009557	0.01767958193068503
YBL096C	0.106605366138478	-0.352475016382298	-0.7159515917605911
YBL098W	1.27966911451213	-0.6683994416110529	0.38626348891706996
YBL099W	-2.67610464132103	2.7062195415453103	1.848173446938008
YBL100C	-3.00162576383282	2.682408709547012	2.223945220457667
YBL102W	1.1457268035686	-0.6384042889063669	0.1492813005197
YBL103C	-0.311563384084313	-0.414090895698163	-0.17968783773235197
YBL104C	-0.02313008838744015	0.15282378073410705	-0.6239260363119914
YBL106C	1.36171661557041	-0.6588682814070679	0.27146660516644006
YBL107C	0.413210125674639	-0.519154613831766	-0.25753381126640296
YBR001C	0.151878938508384	0.138541611432229	-0.353046242967619
YBR003W	-1.47299583689326	1.280312289050524	0.21024212040169998
YBR005W	0.191967259276333	-0.471098647583344	-0.12130063601277911
YBR006W	0.343587747317727	0.16065429535337394	0.06702373120425897
YBR007C	0.269432817753795	-0.3510638423395538	-0.28873007943588824
YBR008C	0.103158795751203	-0.0797537295600049	-0.580909196647167
YBR009C	-1.0145479763614	0.8230251844222171	0.625947160188395
YBR010W	-1.01783559670838	1.422911541096052	0.23058690506402313
YBR012C	0.174575380937605	-0.31204246233405597	-0.1383376499543491
YBR013C	0.047110265463194	-0.172125438508677	-0.754534924095177
YBR014C	0.229387901246713	0.6053125772027299	-0.2506456619184165
YBR016W	0.46845899632809	-0.05923453906780202	0.319297929256575
YBR018C	0.108129126118339	0.216809336665394	-0.44637886177585495
YBR020W	1.125177868726765	-0.501506678988183	0.3276158828084499
YBR021W	0.477540728187648	-0.695163903085715	0.786626313857542
YBR022W	-0.0484893530089952	-0.2271963282088728	-0.6851659183009109
YBR023C	0.435615909411675	-0.8117489582465369	0.26941146408784306
YBR024W	0.320232101198717	-0.2965835480954336	0.152613887124048
YBR025C	-0.903396760605007	0.718796375033802	0.25083792373579195
YBR027C	0.230264295827532	-0.51725967805576	-0.67520451027037
YBR028C	0.473800484940957	0.03179577776680104	0.5664237933511331
YBR030W	-0.0579198564291734	-0.3156698484230196	-0.9465051430465465
YBR031W	-0.941899511240766	2.080112753398026	1.4719099251036831
YBR032W	0.463857758340624	0.29683890287613707	-0.26078760722791294
YBR033W	0.355866222505885	-0.5432830356463261	-0.5217931036418331
YBR034C	1.08315976842417	0.25267527294828995	0.72268461010379
YBR035C	-1.04447370572213	1.279814538971915	-0.8570674547768
YBR036C	-0.455308464405502	-0.7958545583228379	-0.27681541376597096
YBR037C	-0.772620040672068	1.422944232645678	0.427614924289182
YBR040W	0.61726973519151	-0.04616648427777892	0.2843988344050711
YBR041W	0.116702071015778	-0.0733470569067621	-0.11591095156619363
YBR043C	0.335058429984303	-0.3402702286333514	-0.10728684284061801
YBR044C	-0.535681759683925	-1.395703989819685	-2.041435494328275
YBR045C	0.14789421577727	-0.48320462023153	-0.1197248261670088
YBR046C	0.179415078157289	-0.37366393045229895	-0.758072729756512
YBR047W	0.327687433396962	0.216777772147897	0.37280898600362405
YBR048W	-1.90700059704621	2.99369987063318	1.135614041512262
YBR050C	0.526788920465842	0.626976453870828	0.6230477540097179
YBR051W	0.0419690252218871	0.5698848205947299	-0.6317175147191231
YBR052C	0.0759994564734207	-0.4566979664890437	-1.1576381234314108
YBR053C	0.15358169185366	-0.386611516578444	-0.813169391415871
YBR054W	0.252357750321209	0.08031860662495299	-0.2243766932988485
YBR056W	-0.39797905733129	-0.77640409997236	-0.41402715808063095
YBR056W-A	0.108918938014221	-0.42014792102935006	-1.0781591167648419
YBR057C	0.379859439819151	0.599196579910378	0.053267427888553986
YBR058C	-0.169290295646292	2.877901567873192	0.8239447619893221
YBR059C	-0.429329526406657	1.017992389926208	0.539592908701648
YBR061C	-0.890408640734776	-2.411473185679604	-1.424530688795344
YBR062C	0.423108052463588	-0.29970422836897603	-0.256049161510463
YBR063C	0.362305213780426	-0.026741196472984008	-0.12198186558429702
YBR064W	0.373222253012487	-0.561651190822622	-0.4330062131105969
YBR065C	-0.0324141624911637	-1.318226650616246	-1.7385280570089563
YBR066C	0.43987666328647	0.23938758198311294	-0.592737852632478
YBR068C	0.0638237943045334	-0.0755323944912072	-0.7903819855262835
YBR069C	-0.614281657102756	-0.7777947695272941	-1.195908663360194
YBR071W	0.262642510836046	0.30903197362656804	-0.1975346220891815
YBR072C-A	0.20229508192101	-0.536736493874128	-1.095220027679036
YBR072W	0.0206130576854598	0.0682831756696625	-0.6671961425497679
YBR073W	-0.0414974534689641	-0.1560872230173489	-0.3405448399269939
YBR074W	0.4484272883858331	-0.3380919083076388	-0.23893815464618248
YBR076W	0.510344250423771	-0.768401073977067	0.003033990852215007
YBR078W	-0.862080120529622	1.7429112158411169	0.8706917951189596
YBR082C	-1.3049012714731	0.20582204026194018	0.0193395386117301
YBR083W	0.261283092313067	-0.26861445087493274	0.20584130495387198
YBR084C-A	-2.63647904920976	2.0958222357588028	0.9441492995697798
YBR084W	0.516193302174289	0.5745313605702709	-0.01572562407852207
YBR085C-A	-0.772400459393007	0.566954530713427	-0.783338870621303
YBR085W	0.952663136689758	-0.5911487462755001	0.8779813169609221
YBR090C	0.441137644644188	-0.29925458799261495	-0.051632875024268
YBR092C	1.03288882919062	0.22364041463310014	0.35878129284192006
YBR095C	-0.624794541554142	0.74709913862618	0.425199651488092
YBR098W	-0.07513497738653298	-0.11798768961634402	-0.22273616880199398
YBR099C	-0.269800190629052	-0.13898077297216804	-0.110220525364013
YBR104W	1.28247075754342	0.39992058003423003	-0.012719897885530074
YBR105C	0.0707384980719689	0.1511426286831626	0.16446821763103664
YBR106W	-1.91201024090065	0.47768535646965016	0.8663251101043601
YBR107C	1.07306500476364	-0.3716590426903891	0.3294716737974299
YBR111C	0.255394937423819	-0.768776264249767	-1.04327433200991
YBR113W	0.258066697844598	-0.09327168648900402	0.177447702433831
YBR114W	1.12129854216493	-1.056093793094397	-0.268518691688973
YBR115C	0.160698229016509	-0.442633612282089	-0.938356414612084
YBR116C	0.0370536280988789	0.24823857182565007	-0.5308415975498258
YBR119W	0.0399315317201176	-0.5158817622030936	-0.6589413726987576
YBR120C	-1.03989101910412	1.598580447595542	0.654122010236571
YBR122C	-4.91591056951608	2.86186836360453	2.72967683332833
YBR125C	0.235705880839878	0.009959437205085991	-0.3036387246915349
YBR126C	-2.05292789488029	-0.2308196609066	-0.3825424837923901
YBR128C	0.161020907017536	-0.468905291342789	-1.197748512521246
YBR129C	0.1169198174167	0.39232640608774005	-0.386430261086178
YBR130C	-0.524891241976273	0.20797233506392704	0.23651834227541502
YBR132C	-3.81017351557332	3.979603975726581	1.8659965085161898
YBR133C	0.682771344930498	-0.346146333864171	-0.329376351931385
YBR134W	0.57813446463682	-0.13534655414442393	-0.23047158335474494
YBR137W	0.0732910669607453	0.07520310043505268	-0.49493504963218427
YBR138C	0.296967325815997	0.447177157965922	0.8607673589111229
YBR141C	0.371887719957474	0.7663435549200961	0.7469825553432561
YBR145W	0.948050831219511	-0.3072325996890539	0.316608546742439
YBR146W	-0.682275583520635	0.306063752313544	0.03217989159300505
YBR147W	-0.364858049522456	-0.13950780306267002	-1.142016898743204
YBR148W	0.429964325938837	0.43816947029147596	0.609129841527833
YBR151W	0.252274869861293	0.240435621514544	-0.075236082220896
YBR157C	0.217933217441252	0.19352358366935352	0.0029904424216254943
YBR158W	-0.0757854203562077	-0.2524379842663753	-0.5663076839929433
YBR161W	0.335690893476489	0.47517639061366596	0.5071438256498939
YBR162C	1.09747527192262	-0.47293333568014195	-0.14524911742989
YBR162W-A	0.903970445447797	0.31961841119648304	-0.057958884452280035
YBR163W	-1.81198119491756	1.915641443270084	1.0128429611442669
YBR164C	0.468687799323053	-0.530357403736753	0.333732434647209
YBR165W	-0.244733376313345	0.503012335358473	-0.734898651792531
YBR168W	-0.897489011795108	-2.437252384234352	-0.9235728484113921
YBR170C	-0.0655323175875188	-0.08942670393105819	-0.8454941749044312
YBR171W	0.0972102627532128	0.5523981718203312	-0.1195256409335464
YBR172C	-0.431456181629218	0.4688760280616002	-0.00778667455196097
YBR173C	-5.35238515978802	5.267489144791317	3.68863918151357
YBR174C	-0.870706344290956	-0.731109779613994	-0.4383949841814141
YBR175W	-1.18696421609449	-0.66552831437655	-0.44198516875025007
YBR176W	0.184074213976855	-0.370564346853609	-1.069132227156838
YBR177C	0.506162309088968	0.27684354683605605	0.22155697056985102
YBR178W	0.720449828604037	-0.42271945311607095	0.01894259094640305
YBR179C	-2.83662383807224	3.0935049409210817	1.72589605883759
YBR180W	0.486892120890296	0.5795413566706139	0.49450733188292006
YBR181C	-1.92969366656005	2.874421514701485	1.377545461011401
YBR182C	0.551594516908521	-0.5474022577009844	-0.16609983328732603
YBR183W	0.173579133347284	-0.2643954903479027	-0.818059453023225
YBR184W	1.28261886844305	-0.645836565963169	0.5697672576938702
YBR185C	0.376871155134374	-0.9446067690953299	-0.765717357526107
YBR186W	0.450530624897905	0.17454654974414002	0.10612442754950696
YBR188C	0.262975611514416	-0.6511337688547241	-1.091337109394042
YBR189W	-2.74360210579947	0.3031233537198901	0.32221701285685
YBR191W	-2.38615187174288	-1.07572016667153	-0.7124518837547602
YBR196C-A	-3.83398452271426	2.06564593280927	0.40148278016012995
YBR197C	0.0885605225314336	-1.6661145766388836	-1.2328943549995437
YBR199W	0.761161137065399	-0.47723713822297	0.11018959441199094
YBR200W	-6.42340093503335	6.644461510788289	6.503300050859514
YBR200W-A	0.116315702881239	-0.1758545482169496	-0.9346099645002071
YBR201W	0.228271648970724	-0.010803160140228002	-0.9909658480986441
YBR203W	0.748206896191311	-0.959260387722263	0.008276767939756069
YBR204C	0.24765108135452	-0.064698848308193	-0.6965793211599179
YBR205W	0.118554329387777	-0.0815054593160808	-0.769580993347459
YBR206W	0.191567172796115	-0.027049202426221997	-0.427456063722313
YBR207W	0.412190824436905	-0.05270587878958405	0.03904683379560098
YBR208C	0.264248386658913	-0.3016014084101299	-0.8135893932399489
YBR209W	0.790153964614037	0.016016318270136054	0.4165003730276631
YBR210W	-0.0272128990639438	-0.8605417370162802	-1.3553679624779562
YBR212W	0.408530376651184	0.25057721330784893	-0.729217097732269
YBR214W	0.526172675690692	-0.9499659487753811	-0.722289687616702
YBR216C	-0.0803699175995298	0.42550468810929376	-0.2289827857006472
YBR217W	0.531755692330817	0.342695287234559	0.543082610321373
YBR218C	0.212762598132776	0.296924990122604	-0.630747988495611
YBR219C	0.553543814530759	-0.330701582688963	0.15836552712208707
YBR220C	0.47772169367635	-1.437494711959124	-0.6208572323011969
YBR223C	0.87513041397754	-0.406802255362241	-0.34810807923445297
YBR224W	0.60344415313687	0.60652355516304	0.93632759699376
YBR225W	-1.70737127409708	0.0044671964371598705	-0.38757372560178016
YBR226C	0.790680688023043	-0.45368912006771706	0.739525623697787
YBR228W	0.216899197450747	-0.454401539133996	-0.730756673906888
YBR229C	-0.189903358869165	0.1439569199911912	-1.046382383953935
YBR230C	0.743078734653022	-0.379809070337434	0.19289739197094002
YBR230W-A	0.163232765390143	-0.314136820842084	-0.979684084326569
YBR231C	-0.595710168577895	-1.191133697318525	-1.014272463069235
YBR232C	0.697152407424203	0.5156008871719469	0.6413276840321369
YBR235W	0.349106191559393	-0.75539311657597	-0.8800967959429269
YBR238C	0.21109496626148	-1.022597019948943	0.776402289428787
YBR239C	0.584381348948781	-0.13342504929504	0.044224963482526025
YBR240C	0.095554742328897	-0.14255774249913922	-0.5975701011041941
YBR241C	0.305067551492853	-0.6850841482340859	-1.120463740759043
YBR244W	0.543964271409876	0.32544063449206595	0.5576223567307339
YBR245C	-0.0513711972074122	-0.6149893721342697	-0.5428279188269137
YBR246W	-1.31752116179529	0.14339282970306	0.030125552672150002
YBR248C	-1.59244386663098	1.297134859701205	0.5768389957594899
YBR250W	0.141479202084077	-0.465227656209883	-1.031988740930935
YBR251W	-4.19978747888903	3.0980984916101404	2.5119584393335503
YBR255W	0.769305027134448	-2.723175462519068	0.02589946448563296
YBR258C	0.416695726137634	-0.315394979213857	-0.2280096864925
YBR259W	0.292601830773146	-0.427371690517645	-0.732248033070144
YBR260C	0.062725337793016	-0.262769484382846	-0.8116229724556671
YBR261C	0.140857408923139	-1.065182155274559	0.01974608959496399
YBR262C	0.296708334593944	-0.32649858645617513	-0.3198404545077653
YBR263W	-0.141937151420448	-0.12499474274962202	-0.8745651964672321
YBR264C	0.400324704941785	0.14654779289375103	-0.3910012703711327
YBR268W	-0.815852841071052	1.469077665536327	0.43568822855315004
YBR269C	-0.193812863353824	-3.384644314907006	0.945158958498773
YBR270C	0.311996766906416	0.19248571222145006	0.552970447077934
YBR271W	1.2569866614371	-0.853370295277496	0.13710207992010015
YBR273C	0.44295400970971	0.05662266521269699	0.35756953834585004
YBR274W	0.446881120393399	-0.43852727659885	-1.3616159855033572
YBR275C	-0.0108242895072451	-0.0698565353240865	-0.49370502547412387
YBR276C	0.344334075050313	-0.17125388756875198	-0.20050949130950999
YBR277C	-0.945846751898037	-1.433025865146313	1.0333252052423407
YBR278W	-0.949858008373168	-1.015838748416122	0.655740207121003
YBR280C	0.0848112211412301	0.11775817501923289	-0.2210058794452561
YBR281C	-0.269981421942002	-3.0546492484975682	0.6977685780119629
YBR282W	-2.21095191433824	0.8743224225892299	1.4218017033229369
YBR283C	-1.7646469418185	1.0358529710093212	0.43956150956896
YBR284W	-0.274561266346812	-3.281696244275508	0.662035477819371
YBR285W	0.632977138755235	-0.020881347094690028	0.288664231493184
YBR286W	-0.00411425496416075	-4.13448940594786	0.27982762119086874
YBR287W	0.237221394432748	0.5988112132176779	0.03278323105125999
YBR290W	0.728130775641258	-0.6901386718478518	-0.44267562034123403
YBR291C	-0.144923463458281	-3.291540217807349	0.736636171652213
YBR292C	0.687272789038708	-0.42714093419039706	0.23344222378577995
YBR293W	-0.259464371355527	-0.459944660398968	-0.05858980664068997
YBR294W	0.0841962745884642	-0.3965612707536042	-0.9974217486299652
YBR295W	-0.0114948111792182	-3.8195333931995417	0.6597664199201132
YBR296C	0.231366862121373	-0.498534935049767	-0.523429764321423
YBR297W	-0.503876808195901	-3.4677869546122593	0.14745630179200897
YBR298C	-0.178679582761539	-2.668221274402561	0.7041244966868461
YBR301W	0.215235735037763	-0.38592961036448603	-0.796812894660458
YCL001W	-0.26364335124461	0.20240656345942282	0.07596619307136002
YCL001W-A	0.719944520695002	-3.596353905347292	-0.7501421131725752
YCL001W-B	0.087014951089589	1.671053223941551	-0.44049782804987503
YCL002C	-0.491665211874879	-0.5584917000997711	-1.023812491446581
YCL005W	-0.165106538423128	0.692765794627421	0.08476667925127271
YCL008C	-0.660539092804576	-3.019793873444114	-1.622831720343504
YCL009C	0.146322374301718	0.35327362287643205	0.46827662844293094
YCL010C	0.0891190721057074	-0.2632030631833354	-0.25698549298871337
YCL011C	0.395224711309471	-0.737973572674073	0.08564487064812898
YCL012C	0.108634768604323	-0.699565664165307	-1.080523054694097
YCL014W	0.43072773979410733	0.08522595529851894	-0.45111231883368297
YCL021W-A	0.0333327565607421	-0.49714709436518806	-0.5172352753912101
YCL022C	0.152091753014334	-0.430549108477701	-1.103967402215688
YCL023C	0.455040041953916	-0.5458709212140865	-0.4012537043389341
YCL024W	1.04736188472259	-0.9825512302868691	-0.20738890404164512
YCL025C	0.722796474889898	-0.28050318239801597	0.11973556609206604
YCL026C-A	0.337782013464693	-0.3851152799758531	-0.3739638038546332
YCL026C-B	0.317435440480069	-0.208034387296822	-0.940360992137895
YCL027W	-0.172164182986919	-0.207951983968149	-0.541284772763458
YCL028W	0.327385562921534	-0.633124385834722	-0.3670413048163106
YCL029C	-1.48253706490469	1.737239669972325	1.4425193260744513
YCL035C	0.109106750680364	-0.280610560485064	-0.926429736198201
YCL038C	0.0162582505651597	-0.5438031418423638	-0.2270364767708917
YCL039W	-0.128070654188425	-0.584233009193515	-0.41725710892775003
YCL046W	1.05128679432898	-0.509501996545434	0.30198375994466997
YCL048W	0.700476222409824	-0.20875929450473096	0.16324925763835096
YCL049C	0.505132172071267	0.3276932216759799	0.6298298303285929
YCL050C	1.17669014118404	-0.11394566140886009	0.4663625439066801
YCL051W	0.286461064535554	0.004654127015342013	-0.0004795597859229561
YCL055W	1.23284028105521	-0.449414771839758	0.22174257858444002
YCL057C-A	0.234536869559064	-0.488130880309189	-0.905639018895289
YCL057W	0.453946679103543	0.20455844614959695	0.20501325325251496
YCL058C	-2.31607765156288	0.86858594016754	0.4160220361334501
YCL061C	-0.08987371697171398	-0.535813258939227	-0.35456810241373654
YCL063W	0.18687654217976402	0.269214011629237	0.4165655343382995
YCL064C	0.841728313178193	0.02894242231077404	0.40159205435996714
YCL069W	0.631933168889247	-0.09364486411385697	0.3993365108251229
YCL076W	0.443522354074305	0.6922457417501251	-0.250613875942699
YCR001W	0.882792265299537	-0.49982769769616103	-0.007691819755401008
YCR002C	-0.910554314160932	0.026925929929198067	-0.2689186813286779
YCR003W	-0.893156229440963	1.5634163647097221	0.5818898666175449
YCR004C	-0.998600097713263	1.4949761692725518	0.6217422506661849
YCR005C	0.827654071475643	-0.1050277651659619	0.33251038919989695
YCR006C	-0.333047087921727	-0.03764996672274701	-0.22565359298431897
YCR007C	-0.232504529125758	-0.30074415102458696	-0.487724349761114
YCR008W	-0.956204324831757	-1.119720616304543	-1.7916487978042328
YCR009C	0.0640876041787732	-5.606430681856874	-4.995087940939923
YCR010C	0.797007134248849	-0.5487506625158809	0.48799267493898113
YCR011C	0.660751266910429	-0.44211022556832796	0.133895660600705
YCR014C	0.999107553839483	0.596153370743297	0.39413310109059696
YCR015C	0.378462375617396	-0.11633713672194196	0.181023109369485
YCR016W	0.947184050567724	-0.9201538530547148	0.149599469472536
YCR017C	-0.891633936130898	0.7706062616056211	0.483937619190674
YCR019W	1.18957451129667	-0.10357958919558996	0.48087725139951987
YCR020C	0.225432498054791	0.10291472022646303	0.255885679263715
YCR020C-A	0.929018574861777	-1.6054752141632629	-1.745201732522181
YCR021C	0.515912025392443	0.06380305229486005	0.07971876284957602
YCR022C	0.0832883944801554	-0.18689603330939042	-0.5451721938934224
YCR023C	0.204999489558829	0.224516068749378	0.38809204798807806
YCR024C	-3.5721304847282	0.30893920366616	2.20703857684356
