orf	hap a | growth (pooled culture, barseq) | standard | YPD | Saeki N~Moriya H, 2023	hap a | growth (pooled culture, barseq) | sodium chloride [1 M] | YPD | Saeki N~Moriya H, 2023	hap a | growth (pooled culture, barseq) | calcium chloride [5 mM], sodium chloride [1 M] | YPD | Saeki N~Moriya H, 2023
YAR027W	0.08281313408761876	-0.23395431031993916	-1.7715109713592538
YAR028W	0.10031673027815813	-0.2829483559666806	-1.1177146455750604
YAR029W	0.5364671769105175	-0.44227420898573727	-0.14793070354516002
YAR030C	0.7089514571587873	-0.41178567593840276	-0.7954049176673882
YAR031W	0.053125521235989535	-0.2769471857016697	-1.5124216259695904
YAR035C-A	-0.031812196810876645	-0.2638278506023627	-1.7944951167824659
YAR035W	0.19285578298251674	-0.5425446218792056	-1.2460056699193163
YAR042W	-0.0878232905476651	-0.028174253750238534	-1.374211646454648
YAR047C	0.6228940649327614	-0.4575037305007466	-0.5404337332313041
YAR050W	0.9666098154478601	-0.2646033273320938	-0.11176931146867837
YBL002W	-2.0358085090614066	1.878907399493922	1.264332905039088
YBL003C	-0.4220966029315628	0.9041737114370608	-0.21565176197846264
YBL005W	-0.23933905588994484	0.2925945830673695	-0.588821575422255
YBL006C	-0.8811677640093056	-2.2969038860449738	-1.4898015727627405
YBL007C	-2.0580263877179448	-3.3186901059094174	-1.914694352367341
YBL008W	-1.2423174804156742	-1.7423594030014222	-2.4494280352183644
YBL008W-A	-0.6755178519108392	-0.12535894775758244	-1.6228502667163867
YBL009W	-0.3543005497612627	0.5379960021268646	-0.5782443622621305
YBL010C	-0.005862753477613186	0.20977911696011786	0.14595146418099356
YBL011W	-0.1907558696880468	0.8166296161400162	0.006329152858617065
YBL012C	-1.2915334373726113	1.760690998759789	0.5382632766920615
YBL013W	0.30060375750089113	0.2639773825883217	-0.5330270273224591
YBL015W	-0.5893739363814096	-0.049276547176546795	-0.6729420250715566
YBL017C	1.445792231623673	-1.0162712580666118	-2.1626630642353235
YBL019W	0.4355833447308156	0.11129169932097498	0.09727545842826262
YBL021C	-0.7514289463467082	0.993784637677973	0.07012406457327316
YBL024W	-0.6357514931860432	0.6170198618892712	-1.3272197572227715
YBL027W	-3.2288906823346313	2.951997698993865	2.1736174901358822
YBL028C	-0.5274111060539814	0.4455333729604887	-0.48881247098530917
YBL029C-A	-1.1464375094626944	0.2118331942833394	-1.7751868548347818
YBL029W	-0.5064483276687735	0.8117563875530956	-0.13482297431097542
YBL031W	-0.4532496016815746	1.2506533166437757	0.5197654537195183
YBL032W	-0.5342930551251429	0.9780241581612107	-0.2914859485179399
YBL036C	-0.37073379043434196	0.5603835345953024	-0.4110710415012113
YBL038W	-1.3725028655228626	1.738989209126617	0.6301201452766216
YBL039C	-1.6734053616374478	3.055910514940721	1.265900036374396
YBL042C	-1.3451290747300386	-0.15414814822948558	-0.7682829875614675
YBL044W	-1.2518539036197491	1.620780907514036	0.5228058644438872
YBL045C	-1.2044869930573878	1.5678369878441247	0.4909476132954765
YBL046W	-0.18960298161391725	1.134690624760902	-0.3230190854432708
YBL047C	-0.8961735466603334	0.02580793165785694	-1.4683755415501811
YBL048W	-0.06506435473348147	0.10885254833064101	0.13332706244414647
YBL049W	-0.48262764033960864	0.31662842574225586	-0.334982586986914
YBL051C	-0.9457149283320098	2.2011574601606436	-0.04940717804029664
YBL052C	-0.2159328577725415	0.2174095503229896	0.21294160297911383
YBL053W	-0.27085302566985814	0.40785231921776777	-0.822395107379987
YBL054W	-0.08875745630577875	0.34453350545941774	-0.8338788127340631
YBL055C	-0.46370386226069055	0.2177625856307213	-0.8208104573275684
YBL056W	-0.6292209053372507	0.6570365400636886	-0.6964110724134704
YBL057C	-0.5999474158712969	0.19516722658913843	-0.6938132990867958
YBL059W	-0.6662615915847837	0.3931081639760673	-0.7363564569374584
YBL060W	-0.5216874814981595	0.485735632570137	-0.5692396024990076
YBL061C	-0.28497303458052514	0.007334474629630503	-1.1649610610691723
YBL062W	-0.09961131185130451	0.3303304924124046	-0.9830160391042905
YBL063W	0.30787201510363843	0.31081240342778294	0.2989396326931509
YBL064C	-0.5145381167468702	-0.6303955739147665	-2.2700534454732813
YBL065W	-0.44543139704452756	0.08057220053893013	-1.0248574139429862
YBL066C	-0.6260875217828202	0.02531759651348266	-0.700842364540543
YBL067C	-0.6459439364688533	0.07072069931783118	-0.5508168475547892
YBL068W	0.6228486990473379	0.010693012450418914	0.16153735466619115
YBL069W	-0.45677609957900556	0.3750729393587817	-0.5431324073591963
YBL070C	0.19569307633254773	-0.0005334325465400275	0.20630348157032677
YBL071C	-1.1328202224478798	0.182408655727371	-1.1246945283740784
YBL071C-B	-3.4150823549443308	2.874142287341511	1.0772384591669903
YBL072C	-2.4080058789809824	3.7193305909317456	2.5822149705517865
YBL075C	-0.44196213531138484	0.3994554614039686	0.036097974900467726
YBL078C	-0.9963751723762662	0.5956640093102185	-0.594014913101156
YBL079W	-2.6415068620582747	2.2710011641714143	1.7255829653522636
YBL080C	-1.4419106089302098	2.127327040245844	0.7065375051397346
YBL081W	0.6077493870819851	0.19601854538945765	-0.29809979605331366
YBL082C	0.003993135231491643	0.3245545653962414	-1.515821800395972
YBL083C	-0.21881239907295882	0.29990427702815325	-1.640688973357524
YBL085W	-0.4611267657611768	0.3352428154486472	-0.610847291588297
YBL086C	-0.33153604400330694	0.7702689933717656	0.24716628432309032
YBL087C	-2.951237691753279	2.5898223203833277	2.099022407245111
YBL088C	-0.39413503607600303	0.4614111226829347	0.4440374784792198
YBL089W	-0.22337857055650415	0.30145548724493754	-0.59938763624644
YBL090W	-1.294104767557341	1.6504310331153769	0.553975265135309
YBL091C	-0.4581064235705429	0.7999091191977779	-0.6430666409095156
YBL091C-A	-0.047022012630939226	-0.05179027330046979	-1.132938012557198
YBL094C	-1.4231430036134038	1.317340463226823	3.8168396904376323
YBL095W	0.03062838331248866	0.8236067150859103	-0.2573806664252771
YBL096C	-0.13980782406013828	-0.04850629278442502	-1.1841286669907611
YBL098W	0.9980709612053558	-0.32851659642574077	0.20822713636418122
YBL099W	-2.8390530163389647	2.662477485349218	2.0549618161159526
YBL100C	-3.154810433594	2.641373456140434	2.529649577850621
YBL102W	0.8681461261029327	-0.30193127681797305	-0.09113687261305486
YBL103C	-0.5454339890483485	-0.10311771152442713	-0.5067019440765179
YBL104C	-0.26565198351565367	0.3993504042965517	-1.0678788365973664
YBL106C	1.0776575232892156	-0.32006893347331333	0.06321178491482438
YBL107C	0.1576006090461745	-0.19623784174219708	-0.6050396414262144
YBR001C	-0.09589219065630988	0.3866918244479698	-0.7256942132090354
YBR003W	-1.6720303487111594	1.398666615245343	-0.01412907909983889
YBR005W	-0.05700628202431156	-0.15364485232311656	-0.4329452330851197
YBR006W	0.09006648959026974	0.40629075015496724	-0.19504744870117152
YBR007C	0.01813576861228401	-0.04725554026057874	-0.6444478347908837
YBR008C	-0.14315101775361116	0.19321218237705184	-1.0135384928665558
YBR009C	-1.2273332081058088	0.9933636668407828	0.5110037509418621
YBR010W	-1.23052221931856	1.5250552597301141	0.011571149003714372
YBR012C	-0.07387650704404639	-0.012670090098151385	-0.45446697203537934
YBR013C	-0.19751842416989185	0.11134124045207552	-1.2328684525649196
YBR014C	-0.0207080376295423	0.8004005136754971	-0.5963382954845966
YBR016W	0.21119234087967295	0.21139876214541087	0.12363395010431237
YBR018C	-0.13832976785277165	0.45606211606750763	-0.8435951707608638
YBR020W	0.8482135375724763	-0.18059611479874946	0.13414147363852974
YBR021W	0.22000167458450168	-0.35223848807400415	0.7139791556621903
YBR022W	-0.29025062042929733	0.06253078036946684	-1.1452391509124453
YBR023C	0.17933435200512837	-0.4555702158186496	0.06061566038553707
YBR024W	0.06741137449372447	0.0010314629450722196	-0.08692703518650285
YBR025C	-1.1195158703515595	0.9009835333835786	0.03715292869969787
YBR027C	-0.01985792969430164	-0.19455832126309508	-1.1326555594482615
YBR028C	0.21637361647764886	0.29208080070246756	0.43581179729872016
YBR030W	-0.29939826461408414	-0.015885116854818065	-1.4753718016063093
YBR031W	-1.156863766562263	2.1075461857700013	1.5796528610845144
YBR032W	0.20672911277365222	0.5269939635140194	-0.6091499478168291
YBR033W	0.10197668326165703	-0.21762335732488328	-0.9388610214632057
YBR034C	0.8074557313596709	0.4878508316810027	0.6332058076481147
YBR035C	-1.2563613428686307	1.3982254491324415	-1.362391053579827
YBR036C	-0.6848675685196541	-0.4414826828727279	-0.6293968214438846
YBR037C	-0.9926616772826772	1.5250842349216673	0.26046368440888623
YBR040W	0.35553963914639364	0.22298124737777672	0.07954821937882554
YBR041W	-0.13001396051530145	0.19889054787116037	-0.42613679927849696
YBR043C	0.081793001248348	-0.03768893885243375	-0.41524253005344103
YBR044C	-0.7628301410788958	-0.973141548219664	-2.8585252855336667
YBR045C	-0.09975739531137315	-0.16437462440274456	-0.430954616169959
YBR046C	-0.0691819720701187	-0.06728646230843273	-1.2373375297260425
YBR047W	0.07464309089213082	0.4560341397876671	0.19123094792401332
YBR048W	-2.0930175371456774	2.9172772026566505	1.1548323942160978
YBR050C	0.26777271284540205	0.8196016523006281	0.5073411218507393
YBR051W	-0.20250545766116373	0.7690001657031814	-1.077721298714846
YBR052C	-0.1694957377476115	-0.14088123304000147	-1.742082206564434
YBR053C	-0.09424050982411673	-0.07876217369092187	-1.3069375179241056
YBR054W	0.0015728520483253615	0.33508758003669825	-0.5631544355040953
YBR056W	-0.6292577040327187	-0.4242433423414078	-0.8027273917056451
YBR056W-A	-0.13756364563484408	-0.10848617741914474	-1.6416816058858024
YBR057C	0.12525024619366396	0.7949797797209733	-0.21242488173588983
YBR058C	-0.4074282504239379	2.814642789715976	0.7611210962320273
YBR059C	-0.6596678447590343	1.1661671035289771	0.4019181057626824
YBR061C	-1.1069173171345579	-1.8734386390706916	-2.0792300271406945
YBR062C	0.16720165666773024	-0.0017344600453055206	-0.6031641810556653
YBR063C	0.1082225429431686	0.24019827873773594	-0.4338057855888441
YBR064W	0.11881213567186359	-0.23390343033450034	-0.8267023834077356
YBR065C	-0.27465759039601806	-0.9044717919639784	-2.4758822464168144
YBR066C	0.1834673085047974	0.4760736783977227	-1.0284808558370488
YBR068C	-0.181306202181232	0.19695363830762735	-1.2781516871094294
YBR069C	-0.8390725072085529	-0.42547592131677464	-1.7904268620690629
YBR071W	0.011549130675632834	0.5378009324296898	-0.529246612722476
YBR072C-A	-0.046988232875955084	-0.21182102295929436	-1.6632335323095409
YBR072W	-0.22322087268631452	0.3244203305076224	-1.1225391153289113
YBR073W	-0.2834684364547783	0.12555624008795327	-0.7099020131395247
YBR074W	0.19176146550590933	-0.03575824882937151	-0.5815489717136925
YBR076W	0.251821285484778	-0.4171500961089624	-0.275881478189832
YBR078W	-1.0794384847146663	1.808677540677869	0.8201735479800645
YBR082C	-1.508977624445148	0.44632384970870814	-0.25528375234862527
YBR083W	0.010230486655016456	0.025821047984643568	-0.019688339752043087
YBR084C-A	-2.800615957245194	2.1214698224837627	0.9129675810277598
YBR084W	0.25749490033312855	0.7731184894715658	-0.2995792656502038
YBR085C-A	-0.9924486821411672	0.766402989625939	-1.2692545833739082
YBR085W	0.680873225502629	-0.2600477192828977	0.8293819213894529
YBR090C	0.18469046789195928	-0.0013359345491426409	-0.34493853364905336
YBR092C	0.7586926224932233	0.4621166407043726	0.17351068594994137
YBR095C	-0.8492700674057412	0.9260688537783274	0.25741262916546187
YBR098W	-0.31609703392676375	0.15932463868037972	-0.5610820688274055
YBR099C	-0.5049234439875497	0.1407180379385239	-0.41894845819601245
YBR104W	1.0007885715429112	0.6183573701261984	-0.2957823294791479
YBR105C	-0.17459889856344593	0.39786036472170305	-0.07195223928174592
YBR106W	-2.097876921362099	0.6872818879013409	0.814657402058923
YBR107C	0.7976637508066009	-0.06550948912703768	0.13648577231364087
YBR111C	0.004518941530447106	-0.4174826349498764	-1.5976139521639403
YBR113W	0.007110564966369752	0.18123093964294384	-0.05555610997219501
YBR114W	0.8444505678259907	-0.6721380590596256	-0.6189161182351889
YBR115C	-0.08733742661709906	-0.12841570718154066	-1.4650780490306217
YBR116C	-0.20727342198976945	0.4839184923956923	-0.9502913885714743
YBR119W	-0.20448183842818865	-0.1933370461558667	-1.1121114076075225
YBR120C	-1.2519161097008824	1.6807542178389823	0.5465951855547094
YBR122C	-5.011678035515016	2.8004322316296215	3.1685070553654393
YBR125C	-0.01457955999585033	0.2727268037879406	-0.6632809455927222
YBR126C	-2.234567880532155	0.059319346216664424	-0.7629548738636464
YBR128C	-0.0870244270445272	-0.15170083566005962	-1.7927510224816687
YBR129C	-0.1298027452164564	0.6116264978578643	-0.7678660471655296
YBR130C	-0.7523632749784033	0.44822970013476093	0.019063943439478558
YBR132C	-3.939106542697333	3.7911042504657284	2.077476517336223
YBR133C	0.4190765886310805	-0.0428970515481164	-0.6957935969619623
YBR134W	0.31757819486721817	0.1439391206918399	-0.5708537091657478
YBR137W	-0.17212289161966796	0.3305536018851962	-0.9049330086617811
YBR138C	0.044844404549707596	0.6602418452696486	0.8076366605873502
YBR141C	0.11751763070259813	0.9431255750051128	0.6638998034542427
YBR145W	0.6763992618727458	-0.00840701009499922	0.12023663009241743
YBR146W	-0.9050270186364889	0.5351701369458247	-0.23906337911655864
YBR147W	-0.5971301302460975	0.1402509203499971	-1.722348941041734
YBR148W	0.17385228255594865	0.6522581467664339	0.4897595385876758
YBR151W	0.0014924575112149829	0.4770025773494629	-0.37475491258827887
YBR157C	-0.03181914877949372	0.43542347515768626	-0.27593649005740783
YBR158W	-0.3167279674606353	0.04015858242385633	-0.9950933624756982
YBR161W	0.08240649458254327	0.6850581399570307	0.36092731377235826
YBR162C	0.821341854559594	-0.15527097404732168	-0.46319777423357805
YBR162W-A	0.6336410265377165	0.5471839093751582	-0.3529297652095536
YBR163W	-2.0008481541767624	1.9617718871988683	0.9997437647541997
YBR164C	0.21141428114023808	-0.20616710441523642	0.14186811120547496
YBR165W	-0.48060848560308267	0.7097297092239292	-1.2080632415166026
YBR168W	-1.1137853190078826	-1.896287271966733	-1.4464029423707128
YBR170C	-0.306782397034635	0.18463882661707193	-1.3477712904531636
YBR171W	-0.1489211300013462	0.7535013899138673	-0.430702998567718
YBR172C	-0.6617307129234296	0.6794739992880182	-0.2895505129687823
YBR173C	-5.435060973796467	4.932583314592679	4.3799011054937385
YBR174C	-1.0878059728657437	-0.3840980563680626	-0.8335096634068356
YBR175W	-1.3945779820573785	-0.3259718574168975	-0.8380449073961129
YBR176W	-0.06466258272396865	-0.06453923773406696	-1.6302785300684934
YBR177C	0.24776477761579435	0.5092716689742881	0.00016422678201379019
YBR178W	0.45562494100539314	-0.11076537909816885	-0.25578519022144636
YBR179C	-2.994757588118878	3.0057364853348503	1.9004968356186556
YBR180W	0.22907258090462468	0.7775589518646938	0.34496446247505325
YBR181C	-2.11502994901004	2.811558347148447	1.4604484412642125
YBR182C	0.2918342883455521	-0.22127430839476558	-0.4895371119337634
YBR183W	-0.07484287310852478	0.029560399310103787	-1.3131148110650925
YBR184W	1.0009322399929756	-0.3085186565494219	0.4400353758565984
YBR185C	0.12235159234654293	-0.5733248209902949	-1.2469944850935375
YBR186W	0.1938017143829879	0.4186037404133309	-0.14565411120659336
YBR188C	0.011872240306972356	-0.3132136762176226	-1.6583284970738221
YBR189W	-2.9045259567445565	0.5325640013093055	0.12732143638768117
YBR191W	-2.557797112139921	-0.6895333168676652	-1.179707716091622
YBR196C-A	-3.9622033606827527	2.094723945695183	0.22745266580639792
YBR197C	-0.15731142925836936	-1.2128120025324143	-1.83714845325205
YBR199W	0.49511515139064144	-0.1590855225930916	-0.14051885333196348
YBR200W	-6.47395262058543	6.153022190217227	7.935477022219916
YBR200W-A	-0.13038873989468647	0.1080360539633477	-1.460345405060586
YBR201W	-0.02179080895003802	0.25432448752880965	-1.5315360854976892
YBR203W	0.48254946100060075	-0.5863126240010959	-0.2692586227857433
YBR204C	-0.0029926447321249492	0.20655563268973795	-1.159656951925471
YBR205W	-0.1282172589215048	0.19165958833326693	-1.2518751620614137
YBR206W	-0.057394368280274034	0.23992528673837707	-0.8196912447962835
YBR207W	0.15661188080713348	0.21718524777579898	-0.23038882276662284
YBR208C	0.013106839737177424	-0.0034159696626802506	-1.3074680785990829
YBR209W	0.5232383658691335	0.27809514181661943	0.246423402959328
YBR210W	-0.2696123340588274	-0.4988162573012815	-1.991861304781481
YBR212W	0.15306122477013756	0.48599127835095524	-1.2008861080273594
YBR214W	0.2671749517628129	-0.5780747719584511	-1.1921351665407856
YBR216C	-0.3211749569456626	0.6410330903251151	-0.5689730090283213
YBR217W	0.27259051097806447	0.5676374183491345	0.4063264162525133
YBR218C	-0.03683468013996407	0.527070264407834	-1.0764965600159508
YBR219C	0.29372511858695044	-0.029208051518748192	-0.07966136674259584
YBR220C	0.22017721218059969	-1.010181523166777	-1.0640022183685889
YBR223C	0.6056660251604327	-0.09665763996738914	-0.7194561558168581
YBR224W	0.34212874264930826	0.8014738283016892	0.9030869387059892
YBR225W	-1.8993759112616129	0.26785891804601153	-0.7693105106664738
YBR226C	0.5237492906962299	-0.13821443068866154	0.6544799522529631
YBR228W	-0.032822154295917935	-0.13884586233223956	-1.2028309533293489
YBR229C	-0.42742304386390395	0.3914915235937654	-1.6015401497248838
YBR230C	0.47757511392873575	-0.07273302594120375	-0.03603953352161674
YBR230W-A	-0.08487891131983556	-0.014526363038561323	-1.5172845754834454
YBR231C	-0.8210580533201444	-0.7918266983856698	-1.5609777989887712
YBR232C	0.4330263044447789	0.720887201124541	0.5304329549220025
YBR235W	0.09541941319648291	-0.40562087642613126	-1.3914825053138962
YBR238C	-0.03845229293433362	-0.6424491813710095	0.7010638181780873
YBR239C	0.323637709656967	0.14564218988610894	-0.22384763217097076
YBR240C	-0.1505269946203956	0.1375476964157445	-1.0345851174469611
YBR241C	0.052701671442777896	-0.3433045944233597	-1.6951222544122768
YBR244W	0.2844329050095544	0.5523442654055071	0.4246935214094635
YBR245C	-0.29304602637408544	-0.28117815540185054	-0.965432919733223
YBR246W	-1.5212189928191224	0.39099155879127706	-0.24165849033273964
YBR248C	-1.7878956451784234	1.4135768049608544	0.4489686373480108
YBR250W	-0.10597999659693165	-0.14844127214419237	-1.5833576073646651
YBR251W	-4.317034395224357	3.0098078436108167	2.8934777306084487
YBR255W	0.503014773002811	-2.149706765918782	-0.24699702952997968
YBR258C	0.16098166214431378	-0.015641494631992037	-0.5677437568129815
YBR259W	0.04060984849652746	-0.11488875261220782	-1.2047148892527888
YBR260C	-0.18237171150476642	0.031001561776945203	-1.304984028581232
YBR261C	-0.1065831396466043	-0.6801932610334103	-0.25477018323603673
YBR262C	0.04459318153002718	-0.0254828496750032	-0.6837475250557322
YBR263W	-0.3808955384821984	0.15311414364170292	-1.3844947995867314
YBR264C	0.145101674600828	0.393787867434912	-0.7736403024961527
YBR268W	-1.0345977497849808	1.5659732435583793	0.2706621585916882
YBR269C	-0.4312152863743057	-2.7359801889765474	0.9142430167334012
YBR270C	0.059423051443276004	0.4345035883871155	0.41881706996608764
YBR271W	0.9760688473495318	-0.49246006126683756	-0.10652208079925295
YBR273C	0.1864523527658379	0.31408538071289394	0.171979956209057
YBR274W	0.1902616733935996	-0.12477617756718952	-1.9997540212498166
YBR275C	-0.2537152857011223	0.20198426880623482	-0.9033792000587549
YBR276C	0.09079043191219577	0.11211371394205837	-0.5330045693098597
YBR277C	-1.1606926133836513	-1.0062206924963544	1.0256176363203118
YBR278W	-1.1645835559275994	-0.6364591865720147	0.5486393472274245
YBR280C	-0.16094827381809063	0.3682710380953503	-0.5588963081083124
YBR281C	-0.5050992394347431	-2.4434987872028913	0.6017310233815956
YBR282W	-2.3878521155559347	1.0388294621008538	1.516354440825808
YBR283C	-1.954933648257983	1.1819973031999003	0.2755550196992243
YBR284W	-0.5095417156388498	-2.644735200571676	0.5565917485728805
YBR285W	0.37077591365538415	0.24539198353761138	0.08493641492555669
YBR286W	-0.24720651244343708	-3.4005832866138013	0.0737737064377993
YBR287W	-0.013109502832717394	0.7946382213101032	-0.2383012200689998
YBR290W	0.46307550513417045	-0.34778452246573244	-0.838917109470368
YBR291C	-0.38379227885009765	-2.6534601163982763	0.6508298975633672
YBR292C	0.4234430160830343	-0.1146842285422089	0.015178085310756949
YBR293W	-0.49489763806183795	-0.14375884450321783	-0.35372676770561623
YBR294W	-0.1615447756172764	-0.08758084507324927	-1.5396913999442496
YBR295W	-0.25436569569517137	-3.1214313068342787	0.5537253969963465
YBR296C	-0.01878843385756655	-0.17796219713968403	-0.9409285072337223
YBR297W	-0.7319791497199052	-2.809671217369022	-0.09344227345011628
YBR298C	-0.41653591454877203	-2.1009997408455447	0.6097600373261196
YBR301W	-0.03443572269102457	-0.07815778621474931	-1.2862754315680074
YCL001W	-0.4989512733109293	0.44329664250286993	-0.18375102489495462
YCL001W-A	0.4551347893401364	-2.9236227451354733	-1.2273193035028642
YCL001W-B	-0.15881064271307324	1.7449883272962716	-0.8361660477324799
YCL002C	-0.7201338289458367	-0.2311031088461671	-1.573029089257093
YCL005W	-0.4033699811324865	0.8779120955918577	-0.17263394963464085
YCL008C	-0.8839424938728393	-2.412605752752697	-2.329730675269731
YCL009C	-0.10128209085439946	0.5770132143894561	0.3118289403786792
YCL010C	-0.15676963286242207	0.030617271985202834	-0.604346987016553
YCL011C	0.1401546505646281	-0.3901815770629004	-0.17152458821389396
YCL012C	-0.1378392916458922	-0.35613985928188285	-1.6446678131626484
YCL014W	0.17459279851809836	0.3394370639082414	-0.8495746356765009
YCL021W-A	-0.2108826894245649	-0.17673212545018635	-0.9331034168661535
YCL022C	-0.09568575932480468	-0.11770496337890124	-1.6742835151248172
YCL023C	0.19817587564154115	-0.2199170534298707	-0.7865915278820411
YCL024W	0.7727315720990144	-0.6069557759000198	-0.5416948788594017
YCL025C	0.4579012018044378	0.015283821173901807	-0.12846005528027768
YCL026C-A	0.08443489335909812	-0.07743602847404803	-0.7521179918377565
YCL026C-B	0.06469859702894747	0.07951440197218151	-1.467610299949945
YCL027W	-0.4102159381695325	0.07958743773402889	-0.9634835648255077
YCL028W	0.07435027474265578	-0.2972515903353039	-0.7433732541919955
YCL029C	-1.6812853964054035	1.8036507331441174	1.5425256507606733
YCL035C	-0.13738146623606498	0.01518864977100388	-1.4500118607744164
YCL038C	-0.227445061391304	-0.2180843381236069	-0.5665143649932564
YCL039W	-0.36744495402066596	-0.2539181595350941	-0.8068075761318757
YCL046W	0.7765387576687567	-0.18768252888431294	0.10176209900708429
YCL048W	0.43625042467143255	0.0788719018323098	-0.07349207125249878
YCL049C	0.24676553860599315	0.5543407796696054	0.5159084727125838
YCL050C	0.8981807470197151	0.1629071712588115	0.3094110033000808
YCL051W	0.03465326886757035	0.26802459845492177	-0.2803199155757414
YCL055W	0.9526467153336068	-0.1344259881068228	0.0003986931768151522
YCL057C-A	-0.01571350786357576	-0.1687408698399645	-1.4237483153012191
YCL057W	0.19711530719949213	0.4452039003068206	-0.02073436299385315
YCL058C	-2.489824703438866	1.0337450999671967	0.2458191514277606
YCL061C	-0.33039369863810747	-0.211002740883552	-0.7276166781333854
YCL063W	-0.061944307765883715	0.5025094552949987	0.2465057169564864
YCL064C	0.5732657895077917	0.28955181318572143	0.2275907047145634
YCL069W	0.3697632567007974	0.18090018465313398	0.22474142494556473
YCL076W	0.18700365016642204	0.8774511620506295	-0.5962981423524798
YCR001W	0.6130980663323177	-0.17910799921209689	-0.2894306891442116
YCR002C	-1.1264587397028463	0.287764554591687	-0.6194213988341284
YCR003W	-1.1095824944565404	1.6495875692995496	0.45534907023674015
YCR004C	-1.211863671340341	1.5889276190859605	0.5056919653580249
