orf	hap a | growth (AUC) | standard | minimal complete | Hartman JL 4th~Tippery NP, 2004	hap a | growth (AUC) | hydroxyurea [50 mM] | minimal complete | Hartman JL 4th~Tippery NP, 2004	hap a | growth (AUC) | hydroxyurea [150 mM] | minimal complete | Hartman JL 4th~Tippery NP, 2004
YNR006W	0.466490707222023	-0.5551529470046267	-0.8800028357583536
YNR007C	0.08327084664896009	-0.062924902287847	0.2366725722511461
YNR008W	-0.18082956086635088	0.36109234218437086	0.4782312359667191
YNR009W	0.21922219214319685	0.1401598206567659	0.5684873023867587
YNR010W	-0.16417926250749243	-1.0470325117714776	-2.448647659481728
YNR012W	-0.347564233450526	0.3836322180749465	0.7681203418515017
YNR013C	0.11835607481920629	-0.059653417000587815	0.0310593817202694
YNR014W	-1.2388655376262259	1.4587607128613445	1.7621860975253287
YNR015W	-0.1461263064455937	0.5272120186953851	0.7366074382283518
YNR018W	-1.3273456864831907	1.3314664264004328	0.7034780063647108
YNR019W	0.14547621103290123	0.43331386010084283	0.6076392085958169
YNR020C	-2.2361175932994377	1.7461260367332478	0.8454514077053997
YNR021W	0.20560889818601077	0.1923285572749425	0.5196206351658754
YNR022C	-0.07241789652377267	0.31752250117342	0.4711285133632837
YNR024W	-0.11973254654240115	0.45252626778776484	0.6357680623199355
YNR025C	-0.3546338787484391	0.5926226021962413	0.6252619844188303
YNR027W	-0.052423762390701824	0.30811520736427983	0.21086302751346553
YNR028W	-0.1375976466619288	0.08016018228252698	0.23862063125309935
YNR029C	0.13997829378616233	0.1508231526413233	0.29876499657966094
YNR030W	-0.38055799879570307	0.7045211400814695	0.5574865135028072
YNR031C	-0.2296345346944598	0.478767790761158	0.2943099151605251
YNR032C-A	0.3164814753736549	-0.18778218887721	-0.09954470587790845
YNR032W	-0.3454602468959657	0.6639154570117801	1.1252272677143966
YNR033W	-0.25039261632650817	0.31903218841860803	0.3450590408690346
YNR034W	-0.4784873015539525	0.7667229521799147	0.8259985269587221
YNR036C	-0.3707644423334032	0.9647577320492031	1.2133116445718437
YNR037C	-3.5630443041050963	0.11239517888446991	1.9806501870634814
YNR039C	0.3554365359567525	-0.12603336787147626	0.05797387825193487
YNR040W	0.0032692626576945024	0.045883226862719784	0.14121796986501806
YNR041C	-1.2435055794028012	1.0074569261016182	1.274896860017407
YNR042W	-0.4203646729842184	0.4948920492606653	0.7323861905992102
YNR045W	-1.2214199824446617	0.8467623970557706	1.2578335496147013
YNR047W	0.17430583632217633	0.18937237835956722	0.3665103549018377
YNR048W	0.2717717610892441	0.021459494056028622	0.2695052531208004
YNR049C	-0.361315288432118	0.5984011432263221	0.8352355423995128
YNR050C	-0.15543143745772722	-0.2972061519937007	-0.5711914888538899
YNR051C	-0.713181992223382	1.0117899359200047	-0.9926782041335586
YNR052C	-1.7983255814674612	-2.19546169787686	-1.2565943213501747
YNR055C	-0.3007380088820632	0.41095233112837287	0.44011255350655293
YNR056C	0.31785908561771176	-0.18642731448825683	-0.07441476062661197
YNR057C	1.1784396813509306	-1.1311841189440983	-1.0228755337689115
YNR058W	0.7117554255822208	-0.5548084866172941	-0.5555832151623844
YNR059W	0.8260970758389921	-0.8166235456399314	-0.508877426088003
YNR060W	0.1926030051091587	-0.14076200488106677	-0.18806788028269264
YNR061C	-0.5083250870672888	0.25199773781502666	0.16938408948882902
YNR062C	0.13500011131331893	-0.2760159064790342	-0.3725269705153026
YNR063W	-0.04225449404365946	0.09519785281362314	0.28792861783827894
YNR064C	-0.22127494525892955	0.2987420005642025	0.08925183872982985
YNR065C	0.36881814091834775	-0.3706180311701689	-0.43837492830474245
YNR066C	0.27103286104924945	-0.4189797169369844	-0.31731158404241133
YNR067C	0.04523628018348227	-0.38939359999487616	-0.4368193731826894
YNR068C	0.33684505952672306	-0.5047664461734205	-0.45095100371927244
YNR069C	-0.541193615117551	0.8494380343328887	0.8802080553182596
YNR070W	1.1600360608632712	-1.2473607060921954	-0.8955051232841994
YNR071C	-0.06439018591976516	-0.2319746714992919	-0.11248106465859103
YNR072W	0.3526186968211804	-0.36046255834808966	-0.49780038054107617
YNR073C	0.7679869709987486	-0.7192979995228229	-1.0583507317622192
YNR074C	1.2758179400115566	-1.2201086494463305	-1.1784858795697781
YNR075W	0.9196681207342239	-0.5829889202435476	-0.9879297291011822
YOL001W	-1.643194144257097	0.6042008496949981	-0.9967133874935455
YOL002C	0.5680957245860082	-0.7838631609175065	-0.7298319622442379
YOL003C	1.2973274454130908	-1.431836285859409	-1.269533729528991
