orf	hap a | mother:daughter asymmetric inheritance of protein aggregates (Hsp104-GFP) | temperature [42 C], time [30 min] | unknown | Hill SM~Nystrom T, 2016
YBR150C	0.7942163699514667
YBR151W	1.0456387063666481
YBR156C	1.0621697924278748
YBR157C	1.0870094883798214
YBR158W	1.0548632203046886
YBR159W	0.899425407352422
YBR161W	0.9404746330489107
YBR162C	1.0179622803873214
YBR162W-A	0.872388326078447
YBR164C	0.9501418679352018
YBR165W	0.8727408175431471
YBR166C	1.075827418704278
YBR168W	1.0513072113607176
YBR169C	0.9043437908419437
YBR170C	0.9956718817049605
YBR172C	0.9063366599068337
YBR174C	0.8742620192319442
YBR175W	0.8944360851775105
YBR176W	0.9860490103797128
YBR177C	1.057144213040191
YBR178W	1.0430982701879332
YBR180W	1.0099393484262158
YBR181C	0.874589037713766
YBR182C	0.9569542018288584
YBR183W	1.081105998211166
YBR184W	1.0828708143817525
YBR185C	1.0438439024409663
YBR186W	1.0677992033214116
YBR187W	1.08024404601793
YBR188C	1.0581376011530375
YBR195C	0.882196381940526
YBR197C	1.0533372580333744
YBR199W	1.1279265287351439
YBR201W	0.9029811138780238
YBR203W	1.022608661701258
YBR205W	1.107822418519699
YBR206W	0.940549675856055
YBR207W	0.8417381446968935
YBR208C	0.8643686140886835
YBR209W	0.9777864853974819
YBR210W	0.8253490294298329
YBR212W	0.9350732663426162
YBR213W	1.0143629386804291
YBR214W	0.9949772753210617
YBR215W	0.8350594665860703
YBR217W	0.9627568834439664
YBR218C	1.0795060839852877
YBR219C	1.0144335623920424
YBR220C	0.9213400244792369
YBR222C	0.9517969391260345
YBR223C	0.8888222529596761
YBR224W	0.8273858038561924
YBR225W	0.8325141242771323
YBR226C	0.9468811270353817
YBR227C	0.8927181467602114
YBR228W	1.0095245181281034
YBR229C	0.905074170437809
YBR230C	0.9731754835211723
YBR231C	0.7709017921542453
YBR232C	0.9045069333042961
YBR233W	0.8701805182881505
YBR235W	0.9872925395674349
YBR238C	0.7151119653784557
YBR239C	0.9234396330030853
YBR240C	0.9397142138503684
YBR241C	0.9003654699906956
YBR242W	0.852851943286541
YBR244W	0.7704701829983571
YBR245C	0.8713812437765285
YBR246W	0.9164814688331895
YBR249C	0.6079661799709768
YBR250W	1.030700242382259
YBR255W	0.8726520882984679
YBR258C	0.9179568245546353
YBR259W	0.9076483135237334
YBR260C	0.9491402397928308
YBR261C	0.7791584897301911
YBR262C	0.8791190199388227
YBR263W	0.8484627012947428
YBR264C	0.8828104267560276
YBR266C	0.7999182479716465
YBR267W	0.5162075057345934
YBR269C	0.9209878184062817
YBR270C	0.9031413873767892
YBR271W	0.7904501702357982
YBR272C	0.8762985715615549
YBR273C	0.8760453182078431
YBR274W	0.8377509438043923
YBR275C	0.8027915822837627
YBR276C	0.8322644466315187
YBR277C	0.7708328020924583
YBR278W	0.7386283994840245
YBR280C	0.7206133290169536
YBR281C	0.8138538584843223
YBR283C	0.8918044855711138
YBR284W	0.8363390236454575
YBR285W	0.805287137797693
YBR286W	0.7920055989890555
YBR287W	0.8929116014390549
YBR288C	0.92932206082527
YBR290W	1.148917764955504
YBR291C	0.7776085743228126
YBR292C	0.8025641996209271
YBR293W	0.7498766309958601
YBR294W	0.7742830227102502
YBR295W	0.8192255257432649
YBR296C	0.8221523150446466
YBR297W	0.7847261947870505
YBR298C	0.7927889365531018
YBR299W	1.0274547191362484
YBR300C	0.7803333425061769
YBR301W	0.7633812110840014
YCL001W	0.6574774757612487
YCL001W-A	0.7504807799313541
YCL002C	0.8150499331917381
YCL009C	0.6685221505983789
YCL010C	0.5939317441376463
YCL011C	0.5531499031413314
YCL014W	0.7580964258835665
YCL016C	0.47782850870072174
YCL022C	0.5987446215632076
YCL023C	0.6253642303406513
YCL024W	0.37646191648459904
YCL026C-A	1.050768366048055
YCL027W	1.1875337826767156
YCL028W	1.0461139832443562
YCL029C	0.7561556480840697
YCL033C	0.9944843104888793
YCL034W	0.9581553425243238
YCL035C	0.8895478669438931
YCL036W	1.2887528061509421
YCL038C	1.1528824499565504
YCL039W	1.1655300799698582
YCL040W	1.0195933967752042
YCL042W	0.8989925257479141
YCL044C	1.2018055639073537
YCL045C	0.9103149037480713
YCL046W	0.7420591333327411
YCL047C	0.824018978137586
YCL048W	0.816299510346525
YCL049C	0.8916909989924061
YCL050C	1.3947524728443075
YCL051W	0.9565535369291958
YCL055W	0.892480610454643
YCL056C	0.9827748830585598
YCL057W	1.0556093121230912
YCL061C	0.6605821492261658
YCL063W	1.2068076359690636
YCL064C	0.877082096645449
YCL069W	0.8658136776162142
YCL076W	1.028340048594168
YCR001W	1.0434124564931142
YCR014C	1.090831250204355
YCR015C	0.9550545039541524
YCR016W	1.0559770336010939
YCR017C	0.9827219978138076
YCR019W	1.1495966878060246
YCR020C	0.9873968312059329
YCR020C-A	0.9672028874782687
YCR021C	1.000119656443802
YCR022C	0.7670651468896703
YCR023C	0.783808695582545
YCR024C-A	0.880198543615331
YCR025C	0.7860697866172146
YCR026C	1.083325688743177
YCR027C	1.1366408664625338
YCR028C-A	0.9203686024507579
YCR030C	1.0704772729075627
YCR031C	1.0022480359858197
YCR032W	1.171516160403797
YCR033W	0.7535822552349294
YCR034W	0.6885275209617984
YCR036W	0.8623308431933536
YCR037C	0.7226822233576482
YCR043C	1.2708753007957505
YCR044C	1.2733486962805427
YCR045C	1.0520335460518826
YCR048W	1.1088870503507962
YCR049C	1.131928763208255
YCR050C	0.9470057075435098
YCR051W	0.9425948990191955
YCR053W	0.7674519289123847
YCR059C	0.8822105954944578
YCR060W	0.6551627866473331
YCR061W	1.2388533928863494
YCR065W	1.2637998192214897
YCR067C	1.4341011309561051
YCR068W	1.3802041352616734
YCR069W	1.501999698764275
YCR073C	1.4225996588909642
YCR073W-A	1.4754888391524212
YCR075C	1.3047951837161085
YCR076C	1.2860507849830447
YCR077C	1.2740487600498214
YCR079W	1.3368669977240146
YCR082W	1.304898635952931
YCR083W	1.2728750073297246
YCR085W	1.298428328548084
YCR086W	1.1572943571362841
YCR087C-A	1.1848763481820943
YCR087W	1.2414963080398354
YCR088W	1.2997972973142171
YCR089W	1.1260124101773934
YCR090C	1.2440545078029381
YCR091W	1.1958902009615038
YCR092C	1.2716141080305015
YCR095C	1.432483895318059
YCR098C	1.2174978812285058
YCR099C	1.2737992196010102
YCR100C	1.2253539410428966
YCR101C	1.2119038160156748
YCR102C	1.219058705842244
YCR105W	0.9024937561555927
YCR106W	1.1373670935055182
YCR107W	0.9566040382553648
YDL001W	1.0976427558707533
YDL002C	1.2144028361450527
YDL006W	1.3796088007179899
YDL010W	1.2419885959097163
YDL011C	1.1415448102002907
YDL012C	1.1518516227571218
YDL018C	1.0035435909811878
YDL019C	1.1635627084562403
YDL023C	1.0698374414727767
YDL024C	0.9781152291076999
YDL025C	1.041501966525992
YDL026W	1.1409919389087175
YDL027C	1.147324329216789
YDL033C	0.7393082681474464
YDL034W	1.1210433279751204
YDL035C	1.5334784711995313
YDL036C	1.088285756369659
YDL037C	1.08144914719917
YDL039C	0.9800192707833071
YDL040C	1.1839280953029123
YDL046W	0.9930977555042086
YDL048C	1.1229426895878512
YDL050C	1.1301978357396156
YDL051W	0.9676915023614691
YDL052C	0.8074011042000551
YDL053C	0.743371759963556
YDL054C	0.9740088497656924
YDL056W	0.7459412277195193
YDL059C	0.8174668270595928
YDL061C	0.7945014247076063
YDL062W	1.0437140582937026
YDL065C	0.9453978052898079
YDL066W	0.8658142939288345
YDL070W	0.796656249418542
YDL071C	0.7189916613356138
YDL076C	0.8833171483872728
YDL078C	1.0271781517030123
YDL079C	1.0308014735447963
YDL080C	0.9398956565004526
YDL081C	0.8989522186712824
YDL082W	1.031968930439897
YDL083C	0.9675955366045511
YDL085W	0.982308282782622
YDL086W	0.8933643373308842
YDL088C	0.9285799860423228
YDL089W	1.0752799374789248
YDL091C	0.9919294888960851
YDL093W	1.0901855318887435
YDL094C	1.1735389159185128
YDL095W	1.1815619525234367
YDL096C	1.1297750818650687
YDL099W	1.0561957963234394
YDL100C	1.205431616700226
YDL104C	1.0609347056452814
YDL106C	1.0950546303913864
YDL109C	1.1089582264602196
YDL110C	1.034352401365426
YDL112W	1.0690050584141009
YDL113C	1.147813171618872
YDL114W	1.1797532597466005
YDL117W	1.0858712249481455
YDL118W	1.2058255396083826
YDL119C	1.2685410897821292
YDL121C	1.1153951015485497
YDL122W	1.023852064848698
YDL123W	1.1345095821895925
YDL124W	1.0937547774321204
YDL125C	0.9321565033941475
YDL127W	1.271350457651196
YDL128W	1.1227758143880335
YDL129W	1.012318019465836
YDL130W	1.1493451180366003
YDL130W-A	0.9804736923129508
YDL131W	1.1246079955779154
YDL133C-A	1.023402288631748
YDL133W	1.0804718065592598
YDL135C	1.0286373505759405
YDL136W	1.1653455268804345
YDL137W	1.1793316275692511
YDL138W	1.0903876518233382
YDL142C	1.138632124686507
YDL144C	1.237591633543054
YDL146W	1.1686376780798637
YDL149W	1.1201856090171292
YDL154W	1.0792406513304547
YDL155W	1.0627625520741637
YDL156W	1.140542994661104
YDL157C	0.9440702840747458
YDL161W	1.0956606325789282
YDL162C	0.911744999192085
YDL167C	1.0539874633020545
YDL168W	1.0349481550743587
YDL169C	1.1592127487936725
YDL170W	1.150792007007392
YDL171C	1.0021366857097684
YDL174C	0.9443446494271218
YDL175C	1.1492441586802804
YDL176W	0.9915338252450252
YDL177C	1.0565186415163392
YDL178W	1.0172787115356285
YDL179W	1.1161845841420255
YDL183C	0.9519771922248326
YDL184C	0.9710258834409494
YDL185W	0.974550116285755
YDL186W	0.9577352381561521
YDL187C	0.8959010255479216
YDL188C	1.0238073709444007
YDL189W	0.9686666504032667
YDL190C	0.8915930055480956
YDL191W	0.9907570768857482
YDL192W	1.0366572985775475
YDL194W	1.0008008123874959
YDL197C	1.0027742999951577
YDL199C	0.9135819933234587
YDL200C	0.9629162316635754
YDL201W	0.9755676547455373
YDL203C	1.015499947034589
YDL204W	0.8929980774301168
YDL206W	0.9668483367284223
YDL210W	0.8922131239024806
YDL211C	0.976963522645637
YDL213C	1.0192237646908906
YDL214C	0.9073817744815914
YDL215C	0.9442807060134184
YDL216C	0.6883494767373644
YDL218W	0.895483049987452
YDL219W	0.9792985030045707
YDL222C	0.910262903011817
YDL223C	0.7929246964496847
YDL226C	0.9869520196681061
YDL227C	0.8853147952941804
YDL229W	1.0016032008850915
YDL230W	0.8025103001395626
YDL231C	0.8744925393948662
YDL233W	0.9822164206265428
YDL234C	0.9705614251054185
YDL236W	1.0718536724411436
YDL237W	0.9354673251121169
YDL238C	0.7678426157064524
YDL239C	0.4691834544375288
YDL240W	0.9590860494865481
YDL241W	0.7614498142689488
YDL242W	0.7745151426698552
YDL243C	0.9011595291698201
YDR001C	0.9881776423270712
YDR003W	1.038144067973358
YDR005C	1.0287389874941937
YDR007W	0.84238538278825
YDR008C	0.8553720704636277
YDR009W	0.9794787485491105
YDR010C	0.9970384922753606
YDR011W	0.9720866739708908
YDR014W	0.9287405762851828
YDR015C	1.0427373486151998
YDR018C	0.9556422196297548
YDR019C	0.9569306135293685
YDR020C	0.8628052298967156
YDR022C	0.954062400334511
YDR026C	0.8517278863973433
YDR029W	0.9128185498052448
YDR030C	0.9812964804454747
YDR031W	0.9407340317484977
YDR032C	0.9590489965869871
YDR033W	0.9116330812029243
YDR035W	0.9647806212992213
YDR036C	1.0418143798015929
YDR042C	1.0454718696216454
YDR043C	1.0407502037850243
YDR046C	0.990752702228363
YDR048C	0.870286442996185
YDR051C	0.9432306878863883
YDR056C	0.9734908241835607
YDR057W	0.9432435221819802
YDR058C	0.8596015102557678
YDR059C	0.8321214547190888
YDR061W	0.9884430878124455
YDR063W	0.934789221598839
YDR066C	0.8163949022566049
YDR067C	1.1515390956474039
YDR068W	0.89243853249296
YDR070C	0.8766188607184241
YDR071C	0.7898628846039547
YDR072C	0.7286633590557967
YDR073W	1.0366872201790438
YDR075W	0.8097184480958376
YDR077W	0.906949536223921
YDR083W	0.8061619684201046
YDR084C	0.8395666014223568
YDR085C	0.9150021702132726
YDR089W	1.0440384568662238
YDR090C	1.0257381781556336
YDR092W	0.7329390271064001
YDR093W	0.9546720626865796
YDR094W	0.9461729276469044
YDR095C	1.013345814801274
YDR096W	0.9043320006917263
YDR097C	1.0268235555529457
YDR098C	0.8306480070753068
YDR099W	1.034717884944805
YDR100W	0.901808206186624
YDR101C	0.6901670182950751
YDR102C	0.7721451513729353
YDR103W	0.9620056248899275
YDR104C	0.9514618530156639
YDR105C	0.9322019680396939
YDR107C	0.998011964684124
YDR108W	1.0815140533739411
YDR109C	0.9259535731473062
YDR110W	0.836450151030442
YDR111C	0.9833272051009113
YDR112W	0.9604854609230359
YDR116C	0.8959522077674945
YDR117C	0.9121784388129114
YDR119W	0.8846186300132824
YDR120C	0.9932155453711288
YDR121W	0.8329070622433948
YDR122W	0.9409669023022186
YDR124W	0.8618813865348081
YDR125C	0.9267772158753613
YDR127W	0.8606777757734307
YDR130C	0.9626642697292178
YDR131C	0.7592910899633294
YDR132C	0.9650864263726251
YDR133C	0.9156251753437534
YDR135C	0.9670071546931442
YDR139C	0.9888351258287592
YDR142C	0.8810990794967273
YDR144C	0.724036189816139
YDR148C	0.9559420303236413
YDR149C	0.7447489195622439
YDR150W	0.8953937679097297
YDR151C	0.8746746264550407
YDR152W	0.8816571228180549
YDR153C	0.8114621552884114
YDR154C	0.9126069812760194
YDR155C	0.9118133599504317
YDR156W	1.0323084224508354
YDR157W	0.9423940258034413
YDR158W	0.8508849336250078
YDR161W	1.0226981014785423
YDR162C	1.0679973978994526
YDR163W	1.0792580919719745
YDR165W	0.7941985749309189
YDR169C	0.9433122702544805
YDR171W	1.1699017341129196
YDR178W	1.0716047690153823
YDR179C	0.9497396612264961
YDR179W-A	1.0822656508219652
YDR181C	0.979294762851165
YDR183W	0.848910767464163
YDR184C	0.9859211944899877
YDR185C	1.0212209197534197
YDR186C	0.9824134480171814
YDR191W	1.0794281876358016
YDR192C	1.1840656786429788
YDR193W	1.032513935424495
YDR198C	1.1867254326654881
YDR199W	1.0686633367164866
YDR202C	1.1153538614621545
YDR203W	0.9612474634581114
YDR205W	0.9611875460537326
YDR206W	0.976970155640233
YDR209C	1.0281678638639662
YDR210W	0.9319039653355556
YDR213W	0.8628081231034284
YDR214W	0.9637277708803503
YDR215C	0.9837699543156446
YDR216W	0.8550061181534119
YDR217C	0.989878816908529
YDR218C	0.9987313158616378
YDR219C	0.8651939984847369
YDR220C	0.9220294372473441
YDR221W	0.8777736770266519
YDR222W	0.8702411045140965
YDR223W	1.0875588728277061
YDR225W	1.0678524695167586
YDR229W	1.0454895357416571
YDR233C	0.8777142583733705
YDR239C	1.1324778191472131
YDR241W	1.1668964339009933
YDR242W	1.0216040098811985
YDR244W	1.230554351530126
YDR247W	1.2600007138144664
YDR248C	1.1089650227723742
YDR249C	1.224391105197621
YDR250C	1.1197730862638102
YDR251W	0.9848677821601517
YDR252W	1.0282356539763724
YDR253C	1.0641160202063955
YDR254W	1.2609783797027903
YDR255C	1.1596826621138763
YDR256C	1.3132924870276854
YDR257C	1.1375939169266442
YDR258C	1.067434210152109
YDR259C	1.0610563291144564
YDR260C	1.0812756375691348
YDR261C	1.0011858731969665
YDR262W	0.9547207568383211
YDR263C	0.825218482294234
YDR265W	1.1126998870384797
YDR266C	1.223885651171658
YDR269C	0.9611132469589234
YDR270W	1.0851679571777832
YDR271C	0.8896727301644966
YDR272W	1.2080319095528333
YDR273W	1.2543461737975896
YDR274C	1.1265671117414857
YDR275W	1.0158461195506236
YDR276C	1.1069634373910149
YDR277C	0.9435079607057123
YDR278C	0.9825901684070951
YDR279W	0.7614207071589132
YDR281C	1.189344151696261
YDR282C	0.9821403811424477
YDR284C	1.2620527848769896
YDR285W	1.255649019293716
YDR286C	1.2189404097451422
YDR287W	1.1586544396206628
YDR289C	1.0194429964872898
YDR290W	0.9446078085823758
YDR291W	0.9853995954998404
YDR293C	1.1608530524286507
YDR294C	1.0574793937561893
YDR297W	0.760751183258934
YDR304C	0.9928188369200942
YDR305C	1.0777047299942781
YDR306C	0.9335040127327088
YDR307W	1.0303856276357843
YDR309C	1.1494715177905663
YDR310C	1.0623785739691345
YDR312W	1.1182234220116045
YDR313C	0.8844575980703295
YDR314C	0.9653384239768219
YDR315C	0.3189887391012226
YDR316W	0.8811063967669569
YDR317W	0.9098064602012836
YDR318W	0.9170482875761876
YDR319C	0.9420666481725394
YDR320C	0.9935078611608777
YDR321W	0.9201668661989706
YDR326C	0.9528259943214079
YDR329C	0.7760860769058033
YDR330W	0.7867742119616509
YDR332W	0.5697552618556386
YDR333C	1.0241727365892495
YDR334W	0.821190529573098
YDR335W	0.612597446585712
YDR336W	0.9651813730026857
YDR338C	0.9211915726693578
YDR340W	0.922703476072001
YDR344C	0.8573929392367835
YDR345C	0.925097532881438
YDR346C	0.9972098997228451
YDR348C	1.0114068647044714
YDR349C	0.9443654519441002
YDR351W	0.8176714799187591
YDR352W	0.8187037144450497
YDR354W	0.9132679742516772
YDR357C	1.215824602434482
YDR358W	1.0746509310043393
YDR360W	1.107596740053344
YDR363W	0.919051019727929
YDR363W-A	1.0116806946379056
YDR368W	0.765597292355135
YDR370C	0.8705405618094207
YDR371W	0.8760475972626467
YDR372C	0.8944489956159664
YDR374C	1.05378709998229
YDR375C	0.7477182649166206
YDR378C	0.9921822298052925
YDR379W	0.9689044644337982
YDR380W	0.9576976192806318
YDR383C	1.1481297220758941
YDR384C	0.8166977998621457
YDR385W	1.0050852065803828
YDR386W	0.8210936109023409
YDR387C	0.8419582516074248
YDR388W	1.195735960308078
YDR389W	1.0550651966704858
YDR391C	1.0226656773616836
YDR393W	0.919389384739603
YDR395W	1.0606385925781439
YDR399W	1.0006571189005038
YDR400W	1.147335534633781
YDR401W	1.1445612588188794
YDR402C	1.0105430881828747
YDR403W	1.0879936222631292
YDR406W	1.1027281809089517
YDR408C	0.8041513657224227
YDR409W	0.999708109189995
YDR411C	0.9044464377446612
YDR414C	0.8490810003053414
YDR415C	1.1100132170269652
YDR419W	1.0164044983547214
YDR420W	1.0410264092867973
YDR421W	0.9423376677507352
YDR422C	1.0780973074164677
YDR423C	0.8994517713199623
YDR424C	0.7420602115126961
YDR425W	0.8085372705572768
YDR426C	0.994021802410275
YDR428C	1.0219209483327902
YDR430C	0.7931243758898506
YDR435C	0.9977895375436968
YDR436W	0.9972236060670555
YDR438W	1.090147235732316
YDR439W	0.946131865357386
YDR441C	1.0307766434676293
YDR444W	0.8515588461190442
YDR445C	0.9111978429790468
YDR446W	0.9445427621761965
YDR447C	0.7309222135765432
YDR451C	0.7811062558716352
YDR452W	0.9434589056066521
YDR453C	0.9210534779337402
YDR455C	1.1368409429672997
YDR458C	0.8644502599227324
YDR459C	0.8407938708115805
YDR461W	1.1239360595236838
YDR463W	0.9555780283871841
YDR465C	1.03389438676978
YDR466W	1.1387863485480894
YDR467C	1.0950149150072552
YDR469W	0.9884934833728574
YDR471W	0.7269164572345732
YDR475C	0.8791138835709238
YDR476C	0.6919287889315762
YDR477W	0.9913713844901983
YDR479C	0.677228881656328
YDR480W	0.8473504673823612
YDR481C	0.9325586761520654
YDR482C	1.0552011509411832
YDR483W	0.40973115896394124
YDR485C	0.8324818315465062
YDR486C	0.6415715278194891
YDR488C	1.0216493199820524
YDR490C	1.242362176208128
YDR491C	1.205523596057712
YDR492W	0.9522560719918118
YDR493W	0.8923103799741854
YDR494W	0.9108065997330944
YDR496C	1.0748405956887304
YDR497C	1.007824338358712
YDR500C	0.6048232723503227
YDR501W	1.0200431199123974
YDR502C	0.8570459724483944
YDR503C	0.9377937482153904
YDR504C	1.01716141751341
YDR505C	1.0920004974993938
YDR506C	0.938197996709992
YDR508C	1.179779756802906
YDR509W	1.6835518791261055
YDR511W	0.9534947547016525
YDR512C	0.8775953472606901
YDR513W	0.6424900328688813
YDR514C	1.0153747093441787
YDR515W	0.8302576537807573
YDR516C	0.817743613523849
YDR517W	0.89617378246127
YDR519W	0.8361295833172162
YDR520C	1.006889006713204
YDR522C	0.8479578696610285
YDR524C	0.9779716956480986
YDR525W	1.0739188892526481
YDR525W-A	0.5674720410827475
YDR528W	0.7278218100483007
YDR530C	1.1725442861168252
YDR533C	0.9900297421957404
YDR534C	0.7723953422292809
YDR535C	0.9040087460553972
YDR536W	1.0621785607805125
