orf	hap a | mother:daughter asymmetric inheritance of protein aggregates (Hsp104-GFP) | temperature [42 C], time [30 min] | unknown | Hill SM~Nystrom T, 2016
YBL059W	-0.3281183832539815
YBL060W	-0.3591759556295919
YBL061C	-0.02805884240910141
YBL062W	0.18776977899105723
YBL063W	-1.4426283970700178
YBL064C	-0.5305614143611551
YBL065W	-0.9433957884897562
YBL066C	-0.6918925010394329
YBL067C	-0.9331417106671179
YBL068W	-1.2345081291579576
YBL069W	-1.3819246674256296
YBL070C	-0.6479702115336964
YBL071C	-0.6750973862203139
YBL072C	-1.7914921006746596
YBL075C	-0.2445580778789381
YBL078C	-0.2245801465097698
YBL079W	0.7093363109526399
YBL081W	-0.14151555139456268
YBL082C	-0.16888078896566244
YBL083C	-1.2533238568702754
YBL085W	-0.19292498579266532
YBL086C	-0.5978698275436436
YBL087C	-0.9903574382100141
YBL088C	-0.11206811198573638
YBL089W	-0.20291256078538866
YBL091C	-0.7328302640608709
YBL091C-A	-1.2203628776685147
YBL094C	-0.4827870804604323
YBL095W	-0.722186428444957
YBL096C	-0.05482958204143578
YBL098W	0.6318204159151216
YBL100C	0.1581463007944436
YBL101C	0.9021528883016556
YBL103C	-0.7995739853279292
YBL104C	-0.5442742705540966
YBL106C	-0.6536431213958491
YBL107C	-1.226495115014576
YBR001C	-0.8317947575635031
YBR005W	-0.7213443356985991
YBR006W	-0.7193285553565439
YBR007C	-1.598416413618272
YBR008C	0.08213480197837134
YBR009C	-1.6567737949488937
YBR010W	-0.4600503336892516
YBR012C	-0.05678366225081295
YBR014C	-1.9778679845979283
YBR015C	-1.3071147089352042
YBR016W	-1.138029990939086
YBR018C	-0.23634670062923627
YBR019C	0.034860675628598785
YBR020W	-0.013369882446953956
YBR022W	-0.566549528785179
YBR023C	-0.18054816579894678
YBR024W	-0.5457428619705055
YBR025C	-0.5233301759282015
YBR027C	-0.924259140474408
YBR028C	-0.5576958855596581
YBR030W	-0.506414691995272
YBR031W	-1.2628521775843484
YBR032W	-0.6679580003606645
YBR033W	-0.6046894240674291
YBR034C	-0.7340757738282816
YBR036C	-1.57866892427047
YBR040W	-1.2081267437662995
YBR041W	-1.5163160529577284
YBR042C	-1.3313106425775183
YBR043C	-0.5322536468740059
YBR044C	-1.2387129673433015
YBR045C	-1.1159547235714515
YBR046C	0.25817888224918945
YBR047W	-0.7443876224951442
YBR048W	-1.2705341066787406
YBR050C	-1.1390966471876527
YBR051W	-0.3571951294500715
YBR052C	0.3510547651388204
YBR053C	0.18011684191740826
YBR054W	0.16884054007724586
YBR056W	0.1391087582286359
YBR057C	-0.5923259836721317
YBR058C	-0.9548706319836162
YBR059C	0.2885554158039907
YBR061C	-0.7719449503043467
YBR062C	-1.5716824962599638
YBR063C	-0.1981932324785081
YBR064W	-0.1347774419026623
YBR065C	-0.17944308044031793
YBR066C	-0.7607042284928149
YBR067C	0.05978322307977204
YBR068C	-1.446768499218803
YBR069C	-0.3924413794941977
YBR071W	0.8657316487301434
YBR072W	-0.23108015746805713
YBR074W	-1.297162597386426
YBR076W	-0.5267873651802832
YBR077C	1.1406328716965035
YBR078W	0.7479024849278
YBR082C	1.2654056387914085
YBR083W	-0.008207083382182801
YBR084C-A	0.2375322869462036
YBR084W	-0.12106371364795981
YBR085W	-0.5360463434480126
YBR086C	-0.7807432110795892
YBR089C-A	-0.35597920495506014
YBR090C	0.0059270008415971825
YBR092C	-0.732412745227411
YBR093C	0.1190058258950007
YBR094W	-0.3219658336604994
YBR095C	-0.9650725796237417
YBR098W	-0.8021212787387704
YBR099C	-1.8015076007646602
YBR101C	0.10518881733488882
YBR103W	-1.4322066178909894
YBR104W	0.1728535531283425
YBR107C	-0.289320660493642
YBR108W	0.44010012110561847
YBR111C	-0.10072149986620889
YBR113W	0.42360337508316115
YBR114W	0.029615120881091445
YBR116C	-1.6615983017461369
YBR118W	0.37390863157694365
YBR119W	1.321033120741526
YBR121C	1.1115313638749909
YBR122C	-1.6333705048124592
YBR125C	0.21604768778940492
YBR126C	1.2513508674647
YBR128C	0.6137132114070895
YBR129C	0.10223877618268963
YBR130C	0.7159537478605722
YBR131W	1.8639954554634135
YBR132C	0.802300082049278
YBR134W	-1.3800724326406215
YBR137W	0.5180134805722403
YBR138C	0.7397626786755276
YBR139W	0.8397193318564928
YBR141C	-0.10627357985982212
YBR144C	-0.13879483699139514
YBR145W	-0.36990277525429965
YBR146W	-0.24277800738203875
YBR147W	-0.6559621177526574
YBR148W	0.1140282862781507
YBR149W	-0.18793071530357328
YBR150C	-1.2859331230864766
YBR151W	0.3581935347967995
YBR156C	0.46629530357578164
YBR157C	0.6287295839607628
YBR158W	0.41851541982814233
YBR159W	-0.5979394248833579
YBR161W	-0.3295061296743929
YBR162C	0.1772090192746665
YBR162W-A	-0.7747430721157724
YBR164C	-0.2662891585365382
YBR165W	-0.7724380238768089
YBR166C	0.5556066502310016
YBR168W	0.3952616024314272
YBR169C	-0.5657766285140563
YBR170C	0.03144536433830674
YBR172C	-0.5527446552933245
YBR174C	-0.7624904262041888
YBR175W	-0.630566110759804
YBR176W	-0.03148150006364579
YBR177C	0.43343152082516967
YBR178W	0.3415808546999165
YBR180W	0.12474464200527693
YBR181C	-0.7603519535002532
YBR182C	-0.2217412479703623
YBR183W	0.5901248772380862
YBR184W	0.6016655436470298
YBR185C	0.34645676939257447
YBR186W	0.5031077230696432
YBR187W	0.5844883112951934
YBR188C	0.43992758597690834
YBR195C	-0.710605230049809
YBR197C	0.4085366912674118
YBR199W	0.8962984792667945
YBR201W	-0.5746875850917745
YBR203W	0.2075931111968692
YBR205W	0.7648316254879248
YBR206W	-0.3290154020745005
YBR207W	-0.9751738731212751
YBR208C	-0.8271863930192214
YBR209W	-0.08551264852246704
YBR210W	-1.0823472519622053
YBR212W	-0.36482729929457003
YBR213W	0.1536718358425611
YBR214W	0.02690312322804215
YBR215W	-1.0188477681219692
YBR217W	-0.18379575885179017
YBR218C	0.579662554492229
YBR219C	0.15413366564096964
YBR220C	-0.45463311913014276
YBR222C	-0.2554661477239704
YBR223C	-0.6672766565841176
YBR224W	-1.0690281683110903
YBR225W	-1.0354925308874083
YBR226C	-0.28761212893878446
YBR227C	-0.641800229369771
YBR228W	0.12203194129081853
YBR229C	-0.5610004555571986
YBR230C	-0.11566538360751348
YBR231C	-1.4383941948442631
YBR232C	-0.5647097906379522
YBR233W	-0.7891805946337187
YBR235W	-0.023349686810531987
YBR238C	-1.8032207363067394
YBR239C	-0.4409031443220269
YBR240C	-0.334478740673541
YBR241C	-0.5917920711291025
YBR242W	-0.9024973846592032
YBR244W	-1.4412166175816383
YBR245C	-0.7813286877093385
YBR246W	-0.4864046831461772
YBR249C	-2.5038794151656316
YBR250W	0.26050640319682367
YBR255W	-0.7730182512288855
YBR258C	-0.4767568861124078
YBR259W	-0.5441673558051326
YBR260C	-0.27283910773213754
YBR261C	-1.3844011535566512
YBR262C	-0.7307290304054082
YBR263W	-0.9311999648257457
YBR264C	-0.7065898053874825
YBR266C	-1.2486468191460993
YBR267W	-3.103917122853388
YBR269C	-0.4569363011062172
YBR270C	-0.5736395082357978
YBR271W	-1.3105614414758888
YBR272C	-0.7491727949108502
YBR273C	-0.7508288951443164
YBR274W	-1.0012473850103378
YBR275C	-1.2298572175262978
YBR276C	-1.0371252484847546
YBR277C	-1.438845341712637
YBR278W	-1.6494396651314478
YBR280C	-1.767245656519763
YBR281C	-1.157517649540684
YBR283C	-0.6477749360672227
YBR284W	-1.0104803577255148
YBR285W	-1.21353802566299
YBR286W	-1.3003900226825897
YBR287W	-0.6405351707472404
YBR288C	-0.40243617064965825
YBR290W	1.0335665181526792
YBR291C	-1.3945365189146717
YBR292C	-1.2313441414919202
YBR293W	-1.57588407915474
YBR294W	-1.4162833061585534
YBR295W	-1.122390693584304
YBR296C	-1.1032515336312958
YBR297W	-1.347992247181293
YBR298C	-1.295267541563637
YBR299W	0.2392829456328368
YBR300C	-1.3767184361194194
YBR301W	-1.4875735477874399
YCL001W	-2.180110085694812
YCL001W-A	-1.5719333666431148
YCL002C	-1.149696155478856
YCL009C	-2.107885618345212
YCL010C	-2.595654833415773
YCL011C	-2.8623396192451267
YCL014W	-1.5221323557004878
YCL016C	-3.3548889856794997
YCL022C	-2.5641819730911313
YCL023C	-2.3901083047073226
YCL024W	-4.0177557733228255
YCL026C-A	0.39173793004950647
YCL027W	1.2860883309000344
YCL028W	0.36130151396705523
YCL029C	-1.5348236883906416
YCL033C	0.023679477176755472
YCL034W	-0.2138866258813287
YCL035C	-0.6625316474023796
YCL036W	1.9479901219329503
YCL038C	1.0594927918214048
YCL039W	1.1421994676100893
YCL040W	0.18787538238967613
YCL042W	-0.6007701685468944
YCL044C	1.3794158224480504
YCL045C	-0.5267297162700154
YCL046W	-1.6270050594508172
YCL047C	-1.0910448594107505
YCL048W	-1.141524792740923
YCL049C	-0.6485170591101698
YCL050C	2.6411539840709395
YCL051W	-0.22436131686243413
YCL055W	-0.6433535510744713
YCL056C	-0.05289200832144221
YCL057W	0.4233943397576693
YCL061C	-2.159807687425536
YCL063W	1.4121258836883126
YCL064C	-0.7440490875429284
YCL069W	-0.8177366857982021
YCL076W	0.24507238257598637
YCR001W	0.3436354139218819
YCR014C	0.6537212397753844
YCR015C	-0.23416394661464932
YCR016W	0.4257989816573536
YCR017C	-0.0532378409230534
YCR019W	1.0380061998973582
YCR020C	-0.022667692261067
YCR020C-A	-0.15472199453125626
YCR021C	0.06053070783107203
YCR022C	-1.463483177972289
YCR023C	-1.3539920518216546
YCR024C-A	-0.7236696987657857
YCR025C	-1.3392060940622676
YCR026C	0.604640104596025
YCR027C	0.953284167840384
YCR028C-A	-0.46098554141628345
YCR030C	0.5206204296216433
YCR031C	0.0744488250239144
YCR032W	1.181344257042878
YCR033W	-1.5516518821175942
YCR034W	-1.9770644543058666
YCR036W	-0.8405119928821466
YCR037C	-1.7537165310395877
YCR043C	1.8310837103944615
YCR044C	1.8472579911286908
YCR045C	0.40001132453375393
YCR048W	0.7717935748488896
YCR049C	0.9224703002838243
YCR050C	-0.28679745933787953
YCR051W	-0.3156410695796864
YCR053W	-1.4609538934091044
YCR059C	-0.7105122833241688
YCR060W	-2.195246537496042
YCR061W	1.621682774977211
YCR065W	1.7848149976004068
YCR067C	2.898466753795226
YCR068W	2.546018006939635
YCR069W	3.3424760131044815
YCR073C	2.823255151290778
YCR073W-A	3.169113488387215
YCR075C	2.0528960781291556
YCR076C	1.9303207887478149
YCR077C	1.8518359197316159
YCR079W	2.26262336461017
YCR082W	2.0535725835773304
YCR083W	1.8441603958923678
YCR085W	2.0112612876094103
YCR086W	1.0883435865031013
YCR087C-A	1.2687105634491325
YCR087W	1.6389655960675154
YCR088W	2.02021338818369
YCR089W	0.8837814794169887
YCR090C	1.6556944376122953
YCR091W	1.34073347604639
YCR092C	1.8359149942295032
YCR095C	2.8878911610992777
YCR098C	1.4820326288922678
YCR099C	1.8502040993056328
YCR100C	1.5334057787520972
YCR101C	1.445451345488851
YCR102C	1.4922393328483143
YCR105W	-0.5778745645574777
YCR106W	0.9580331859987178
YCR107W	-0.22403107342504983
YDL001W	0.6982637343131627
YDL002C	1.4617931935198565
YDL006W	2.5421249344004773
YDL010W	1.6421848152576803
YDL011C	0.9853525383080409
YDL012C	1.052751901165401
YDL018C	0.08292085075961195
YDL019C	1.1293342305845373
YDL023C	0.5164363784610251
YDL024C	-0.08336289402854545
YDL025C	0.33114214252304597
YDL026W	0.9817371458102445
YDL027C	1.0231465601927021
YDL033C	-1.644993798430306
YDL034W	0.8512871488397749
YDL035C	3.548325221477048
YDL036C	0.6370754861372115
YDL037C	0.5923688321978858
YDL039C	-0.07091178995711928
YDL040C	1.2625096512338263
YDL046W	0.01461237500348841
YDL048C	0.8637076485653602
YDL050C	0.9111512423408057
YDL051W	-0.15152679411126765
YDL052C	-1.1997141603471668
YDL053C	-1.6184213971305113
YDL054C	-0.11021574982424912
YDL056W	-1.6016188707743217
YDL059C	-1.1338913558971169
YDL061C	-1.2840690638695913
YDL062W	0.3456076792642661
YDL065C	-0.2973120182123004
YDL066W	-0.8177326555436788
YDL070W	-1.2699780137233363
YDL071C	-1.7778502316865286
YDL076C	-0.7032761994687124
YDL078C	0.2374743875859695
YDL079C	0.26116838436885903
YDL080C	-0.3332922323380689
YDL081C	-0.6010337487050316
YDL082W	0.26880273790535164
YDL083C	-0.15215434320432913
YDL085W	-0.055943248569953974
YDL086W	-0.6375745938973465
YDL088C	-0.40728882197007116
YDL089W	0.5520265050055299
YDL091C	0.006972726508778211
YDL093W	0.6494986925215591
YDL094C	1.194571666793112
YDL095W	1.247036728360061
YDL096C	0.9083867269648994
YDL099W	0.4272295372264717
YDL100C	1.4031276777456185
YDL104C	0.4582186977617783
YDL106C	0.6813391994637714
YDL109C	0.7722590169435578
YDL110C	0.28438897476412023
YDL112W	0.5109931740271937
YDL113C	1.0263432484274388
YDL114W	1.2352091395598097
YDL117W	0.6212861353062183
YDL118W	1.4057036587172604
YDL119C	1.8158195989899675
YDL121C	0.8143516888878366
YDL122W	0.21572410023447885
YDL123W	0.9393470557339889
YDL124W	0.6728390680429549
YDL125C	-0.3839008938951099
YDL127W	1.834190904702862
YDL128W	0.8626164011906374
YDL129W	0.14029949095917651
YDL130W	1.036361109130462
YDL130W-A	-0.06794019021202125
YDL131W	0.8745975878238832
YDL133C-A	0.21278287759327247
YDL133W	0.5859777063225152
YDL135C	0.24701653010338215
YDL136W	1.140992619171551
YDL137W	1.2324519593009455
YDL138W	0.6508204158707849
YDL142C	0.9663056072854352
YDL144C	1.6134317492261823
YDL146W	1.162520991017662
YDL149W	0.8456782653017723
YDL154W	0.5779268101271656
YDL155W	0.4701715380825349
YDL156W	0.9788013636680178
YDL157C	-0.30599308072134074
YDL161W	0.6853020309507392
YDL162C	-0.5173778898716738
YDL167C	0.4127885800636713
YDL168W	0.2882847883515481
YDL169C	1.1008885294431139
YDL170W	1.045822753476761
YDL171C	0.07372067190980046
YDL174C	-0.3041989227468637
YDL175C	1.0357009053814434
YDL176W	0.004385362293099245
YDL177C	0.4293407195326434
YDL178W	0.1727389559239267
YDL179W	0.8195143542117516
YDL183C	-0.2542874182239365
YDL184C	-0.12972226831423406
YDL185W	-0.1066762444352559
YDL186W	-0.21663381533415288
YDL187C	-0.620986422854808
YDL188C	0.21543183328418408
YDL189W	-0.14515000629773514
YDL190C	-0.6491578678640214
YDL191W	-0.0006940300240794797
YDL192W	0.2994613943596176
YDL194W	0.06498499244703164
YDL197C	0.07789022446031249
YDL199C	-0.5053652299591542
YDL200C	-0.18275373267591033
YDL201W	-0.10002225286472624
YDL203C	0.16110707716584222
YDL204W	-0.6399696781016825
YDL206W	-0.15704050905827227
YDL210W	-0.6451027264950242
YDL211C	-0.09089425072235609
YDL213C	0.1854582464577857
YDL214C	-0.5459103351712488
YDL215C	-0.3046170680579161
YDL216C	-1.9782287393087343
YDL218W	-0.6237196913905718
YDL219W	-0.07562510833630648
YDL222C	-0.52706976480319
YDL223C	-1.294379766562315
YDL226C	-0.025576449364761566
YDL227C	-0.6902129824947786
YDL229W	0.07023205337918917
YDL230W	-1.2316966064933235
YDL231C	-0.7609829851770971
YDL233W	-0.056543962976692834
YDL234C	-0.13275950176695886
YDL236W	0.52962112223044
YDL237W	-0.3622504298845311
YDL238C	-1.4583990743657043
YDL239C	-3.4114216087376668
YDL240W	-0.20780045172079717
YDL241W	-1.5002035353846244
YDL242W	-1.4147654035773634
YDL243C	-0.5865994781282176
YDR001C	-0.017561732315983847
YDR003W	0.3091838288601883
YDR005C	0.24768116463469592
YDR007W	-0.9709413875944538
YDR008C	-0.8860175112629817
YDR009W	-0.07444642823585057
YDR010C	0.04038204395785153
YDR011W	-0.12278543838267758
YDR014W	-0.4062386738287142
YDR015C	0.3392206794362669
YDR018C	-0.23032069615690864
YDR019C	-0.2218954989910092
YDR020C	-0.8374098348310226
YDR022C	-0.24065161207704236
YDR026C	-0.9098479324381223
YDR029W	-0.5103576178988276
YDR030C	-0.06255972990065625
YDR031W	-0.3278098431666301
YDR032C	-0.20804275183139492
YDR033W	-0.5181097554334188
YDR035W	-0.1705619252798292
YDR036C	0.33318510736863527
YDR042C	0.35710253888973537
YDR043C	0.3262261387166566
YDR046C	-0.0007226372310950374
YDR048C	-0.7884879209489095
YDR051C	-0.3114834539905488
YDR056C	-0.11360327569482935
YDR057W	-0.3113995266521167
YDR058C	-0.8583599259850894
YDR059C	-1.038060315823797
YDR061W	-0.015825904048132524
YDR063W	-0.36668475373531045
YDR066C	-1.1409009962057983
YDR067C	1.0507081919241106
YDR068W	-0.6436287115852628
YDR070C	-0.7470783272969225
YDR071C	-1.314401879747496
YDR072C	-1.714604076728828
YDR073W	0.2996570607565179
YDR075W	-1.1845603481248208
YDR077W	-0.548736871795343
YDR083W	-1.2078172437788208
YDR084C	-0.9893742510086123
YDR085C	-0.49607826398491
YDR089W	0.3477290195893383
YDR090C	0.22805796528376596
YDR092W	-1.6866441908949437
YDR093W	-0.23666484566783763
YDR094W	-0.2922432588148884
YDR095C	0.14702055534007138
YDR096W	-0.5658537278702604
YDR097C	0.23515557617318966
YDR098C	-1.047695635360948
YDR099W	0.2867789823682321
YDR100W	-0.5823575830329369
YDR101C	-1.96634328565553
YDR102C	-1.4302634930700284
YDR103W	-0.1887084656274465
YDR104C	-0.2576573770896738
YDR105C	-0.38360358683480683
YDR107C	0.046747874300462164
YDR108W	0.5927932732945834
YDR109C	-0.42446372980393415
YDR110W	-1.0097536621634624
YDR111C	-0.04928020753033356
YDR112W	-0.19864927732284338
YDR116C	-0.620651726849635
YDR117C	-0.5145434971707534
YDR119W	-0.6947654177037454
YDR120C	0.015382638548856565
YDR121W	-1.0329229907485409
YDR122W	-0.3262870322236265
YDR124W	-0.8434511258343503
YDR125C	-0.4190776810340629
YDR127W	-0.8513219004310347
YDR130C	-0.1844013879278491
YDR131C	-1.5143200861592876
YDR132C	-0.16856217346593733
YDR133C	-0.4920042451144061
YDR135C	-0.15600195037938494
YDR139C	-0.013262248954017616
YDR142C	-0.7177808224229175
YDR144C	-1.7448625350898859
YDR148C	-0.22836014340266445
YDR149C	-1.6094157342262272
YDR150W	-0.6243035338850271
YDR151C	-0.7597922628492519
YDR152W	-0.7141316084591537
YDR153C	-1.1731577197039347
YDR154C	-0.5117411284644692
YDR155C	-0.5169308582087219
YDR156W	0.27102277878668646
YDR157W	-0.31695464025755465
YDR158W	-0.9153602554245922
YDR161W	0.2081779849364305
YDR162C	0.504403777325805
YDR163W	0.5780408597540296
YDR165W	-1.2860494901049258
YDR169C	-0.3109499622248366
YDR171W	1.1707870355172783
YDR178W	0.5279934674907398
YDR179C	-0.26891930978400164
YDR179W-A	0.5977081962004501
YDR181C	-0.07564956633000139
YDR183W	-0.92826992470225
YDR184C	-0.03231732680280667
YDR185C	0.19851824711265315
YDR186C	-0.0552555413117726
YDR191W	0.5791531667163937
YDR192C	1.2634093502832793
YDR193W	0.27236669024400656
YDR198C	1.280802285828189
YDR199W	0.5087585525506955
YDR202C	0.8140820074968256
YDR203W	-0.19366631240749288
YDR205W	-0.19405813042658776
YDR206W	-0.0908508755656679
YDR209C	0.24394641457711358
YDR210W	-0.3855523165975673
YDR213W	-0.8373909152777679
YDR214W	-0.17744683242495568
YDR215C	-0.04638493658074755
YDR216W	-0.888410584039723
YDR217C	-0.006437237495963131
YDR218C	0.0514519290960435
YDR219C	-0.8217889549558373
YDR220C	-0.45012484064346775
YDR221W	-0.7395266343789937
YDR222W	-0.7887844029882239
YDR223W	0.6323221749336757
YDR225W	0.5034560468223481
YDR229W	0.3572180629886154
YDR233C	-0.7399151909138998
YDR239C	0.9260607430375634
YDR241W	1.1511344689879028
YDR242W	0.20102338925886634
YDR244W	1.5674128349106657
YDR247W	1.759971498948478
YDR248C	0.7723034600831293
YDR249C	1.527109504113359
YDR250C	0.842980654320244
YDR251W	-0.03920590845358858
YDR252W	0.24438971461376544
YDR253C	0.4790222753261947
YDR254W	1.766364751721541
YDR255C	1.1039614346895499
YDR256C	2.1084625130524763
YDR257C	0.9595164529137533
YDR258C	0.5007209224052632
YDR259C	0.45901403039111416
YDR260C	0.5912342002785111
YDR261C	0.06750302147652633
YDR262W	-0.2363464198903079
YDR263C	-1.0832009391437372
YDR265W	0.7967268664957542
YDR266C	1.5238041874487016
YDR269C	-0.19454399466671085
YDR270W	0.6166872547717009
YDR271C	-0.6617151290591394
YDR272W	1.4201317787265888
YDR273W	1.722994752521053
YDR274C	0.8874088406200431
YDR275W	0.16337080388938757
YDR276C	0.759214488234232
YDR277C	-0.30967028321082846
YDR278C	-0.05409991326300287
YDR279W	-1.500393875575658
YDR281C	1.2979268811580573
YDR282C	-0.057041208148442206
YDR284C	1.7733906119273415
YDR285W	1.7315144530449844
YDR286C	1.491465758910765
YDR287W	1.097237576994839
YDR289C	0.1868918694439323
YDR290W	-0.30247804548278223
YDR291W	-0.03572822026857313
YDR293C	1.1116149707440053
YDR294C	0.43562336884567054
YDR297W	-1.5047720947416277
YDR304C	0.012788442070320741
YDR305C	0.5678829562308694
YDR306C	-0.3750891230044885
YDR307W	0.2584490422677288
YDR309C	1.0371876753298241
YDR310C	0.4676605891846632
YDR312W	0.8328469313418178
YDR313C	-0.6958184542555276
YDR314C	-0.1669142849581378
YDR315C	-4.3935902532523405
YDR316W	-0.717732972581018
YDR317W	-0.5300545823150193
YDR318W	-0.48269808404747094
YDR319C	-0.3190954615458898
YDR320C	0.017294179859382204
YDR321W	-0.4623047557476517
YDR326C	-0.24873684473812563
YDR329C	-1.4044925897457445
YDR330W	-1.334599643800968
YDR332W	-2.7537521591364773
YDR333C	0.21782106967875264
YDR334W	-1.1095409395587255
YDR335W	-2.473594162830385
YDR336W	-0.16794128875145822
YDR338C	-0.4556038903890265
YDR340W	-0.44571709702025725
YDR344C	-0.8728024394861343
YDR345C	-0.4300616358667081
YDR346C	0.041502929070078486
YDR348C	0.13434117455031447
YDR349C	-0.3040628888001476
YDR351W	-1.1325530689884644
YDR352W	-1.1258029753967023
YDR354W	-0.5074186955913692
YDR357C	1.4710905530586307
YDR358W	0.5479132415318363
YDR360W	0.7633558457782343
YDR363W	-0.46960161312039883
YDR363W-A	0.13613183125848405
YDR368W	-1.4730819224773881
YDR370C	-0.7868261612140041
YDR371W	-0.7508139917160422
YDR372C	-0.6304816855001675
YDR374C	0.41147834374981107
YDR375C	-1.58999828737882
YDR378C	0.00862547571272829
YDR379W	-0.14359486846555067
YDR380W	-0.2168798165326321
YDR383C	1.0284132675529307
YDR384C	-1.1389202572031334
YDR385W	0.09300194116305036
YDR386W	-1.1101747200434284
YDR387C	-0.9737345274992883
YDR388W	1.3397248497896999
YDR389W	0.41983620433760305
YDR391C	0.20796595383511338
YDR393W	-0.4673889420279249
YDR395W	0.4562823249065663
YDR399W	0.06404533729985443
YDR400W	1.023219835801592
YDR401W	1.0050780076385268
YDR402C	0.12869267877281293
YDR403W	0.6351651329081751
YDR406W	0.731518865862661
YDR408C	-1.2209651825849097
YDR409W	0.05783947593572693
YDR411C	-0.565105389389032
YDR414C	-0.92715672069572
YDR415C	0.7791579191625618
YDR419W	0.16702221167639508
YDR420W	0.3280323299842824
YDR421W	-0.317323182600139
YDR422C	0.5704501386630584
YDR423C	-0.5977670229302992
YDR424C	-1.6269980089061786
YDR425W	-1.1922844250963829
YDR426C	0.020654997043598432
YDR428C	0.20309594559813193
YDR430C	-1.2930740023438727
YDR435C	0.04529335599382608
YDR436W	0.04159255899803049
YDR438W	0.6492482623785001
YDR439W	-0.2925117775383777
YDR441C	0.2610060129886162
YDR444W	-0.9109533379154966
YDR445C	-0.5209559097433726
YDR446W	-0.3029034035950477
YDR447C	-1.6998327442100392
YDR451C	-1.3716641219860652
YDR452W	-0.30999106933198173
YDR453C	-0.45650693360857325
YDR455C	0.9545925285842695
YDR458C	-0.8266524862304337
YDR459C	-0.9813487654928992
YDR461W	0.8702035948521105
YDR463W	-0.23074046209583826
YDR465C	0.28139387887432027
YDR466W	0.9673141237351851
YDR467C	0.6810794885617524
YDR469W	-0.015496352245005177
YDR471W	-1.7260275957921285
YDR475C	-0.7307626186677227
YDR476C	-1.954822534914577
YDR477W	0.003323113094617192
YDR479C	-2.050949672082444
YDR480W	-0.9384731985854091
YDR481C	-0.38127096466211013
YDR482C	0.42072525041001513
YDR483W	-3.8001981401078373
YDR485C	-1.0357037028144345
YDR486C	-2.2841238873435485
YDR488C	0.20131968570470937
YDR490C	1.6446277697550262
YDR491C	1.4037291585677842
YDR492W	-0.25246373912774944
