orf	hap a | growth (colony size) | thiamethoxam [10 mM] | YPD | Mattiazzi Usaj M~Petrovic U, 2014	hap a | growth (colony size) | Actara | YPD | Mattiazzi Usaj M~Petrovic U, 2014	hap a | growth (colony size) | acetamiprid [15 mM] | YPD | Mattiazzi Usaj M~Petrovic U, 2014	hap a | growth (colony size) | Mospilan | YPD | Mattiazzi Usaj M~Petrovic U, 2014	hap a | growth (colony size) | N-methylpyrrolidin-2-one [0.9% v/v], dimethyl sulfoxide [0.8% v/v] | YPD | Mattiazzi Usaj M~Petrovic U, 2014	hap a | growth (colony size) | Confidor | YPD | Mattiazzi Usaj M~Petrovic U, 2014
YBL060W	0.24084543002016606	0.4711636317083952	-1.252062867953422	-0.8785178842763318	0.05854825755521008	-1.2583030112653308
YBL061C	0.4016604443561657	-0.2912579041670067	-7.111780506833004	-1.0062955698055622	-0.4272995639117155	1.1357640459831535
YBL062W	0.14320774274473763	-0.20263066154661727	-6.915919981357633	-1.361850868669508	-0.7029899556278313	0.6132011857715555
YBL063W	0.1087473825298806	0.19278319014435125	-0.20300169725657383	-0.884073435821081	0.06532752948265542	-1.4451496153526175
YBL064C	-0.05493932849069045	-0.22421934885158393	-0.03397138075043205	0.42259228750391903	-0.6939509263912373	0.9808180816180867
YBL065W	-0.5976900018746893	0.031436158707231925	0.21689107311185776	0.1303702762501138	-0.18550553183282695	0.07089031049382138
YBL066C	-0.7211729593112605	0.6154669626415935	-0.4230094108042504	-0.5262959163392358	0.14215927799370418	-0.8466328510404962
YBL067C	0.7089319896053078	0.08029476681847228	-0.6550907183880801	-0.4629626287290954	0.20091296803156486	-2.0573380824028322
YBL068W	0.14320774274473763	0.09961096072291614	-0.4967924854696298	-0.7418513162755027	0.03595068446372515	1.1281686555731012
YBL069W	0.29540766702702304	0.242778044955853	-0.6899699900480776	-0.1396295288246949	0.8698011315395182	-1.3023562756436342
YBL070C	0.3097661504498801	0.1746032429401688	-0.433741494391942	-0.6274069544536702	-1.315384186407072	-0.3954666606833897
YBL071C	0.2523322167584517	0.04961610591141438	-0.0447034643381236	-0.0951851164667017	0.18057515224922854	-0.27242133604054247
YBL072C	0.3241246338727372	0.21096313734853372	0.2879911268803142	0.023703686590930115	-0.7459253445016527	-0.4714205647839127
YBL075C	0.4074038377253085	0.017801198304095083	0.33628550302492616	0.1970368947871036	-0.3888836896561911	0.44914075291442584
YBL078C	0.3672000841413086	-0.4673761427075243	0.07334945512648337	0.20925910818555168	-0.8702119965048196	0.783337930956727
YBL079W	0.24946052007388034	0.040526132309323164	-0.07555820465273679	0.11148140099796666	0.0788860733375465	-0.055193170313046776
YBL081W	0.15756622616759475	0.017801198304095083	-0.9354664021165215	0.4881477957319591	-0.6238984498076342	0.2774849296472439
YBL082C	0.37581517419502286	-0.8252938532898666	-1.553902718857247	-0.15185174222314302	0.015612868681388718	-0.8572663976145695
YBL083C	0.5653471553767367	-0.6412218878475191	-0.46057170336117087	-0.008518512368614964	0.23706908497794074	-0.2192536031701764
YBL085W	0.4361208045710228	-0.7048517030621576	-0.07555820465273679	-0.2062961473616847	0.0020543248264978256	0.1346915899382607
YBL086C	0.36432838745673723	-0.8025689192846385	-0.6363095721096198	0.21592577003925068	-0.052179850593066	-0.25571147713842746
YBL087C	-1.240950059218688	-0.10377719862387512	1.1009464586479487	0.24925907930774557	-0.5380276720599915	1.3378014308905448
YBL088C	0.2322303399664518	0.30527161347023024	-0.2942244077519519	0.0603703267862745	-0.31431169845429097	-0.00962082785273298
YBL089W	0.24946052007388034	-0.187859454443219	-1.0293721335088224	-0.6785180286653624	-1.936817446422907	-7.679446063923544
YBL091C	0.16905301290588054	0.4223050235971548	-0.33983576299964097	-0.2785183174434236	0.05402874293691297	-0.9073959743209147
YBL091C-A	0.7462640465047363	-0.14922706663433125	-1.8369614234826115	-0.6174069616731218	0.06080801486435857	-1.665415937244134
YBL094C	-0.6551239355661177	0.4688911383078724	-3.4454324511878807	-0.07407402059665494	-1.1323438443660445	-1.5317370660272134
YBL095W	-0.6608673289352606	0.1416520886325881	-0.6993605631873077	0.6392587977491359	-0.9334852011609774	-0.41369559766751524
YBL096C	-0.04919593512154764	0.18596570994278283	-0.49276795412424546	-0.9274067378701244	1.150011037873931	-1.1580438578526406
YBL098W	0.49068304157787973	0.18937445004356707	-0.19361112411734374	-1.1996287635628327	0.6460851579338177	-0.9985406592415421
YBL100C	0.4935547382624513	-0.5037360371158892	0.1377419566526326	-0.18296283087373824	0.2302898130504954	0.7711853063006433
YBL101C	0.6227810890681652	-0.40829131429393134	0.12030232082263387	0.5025922297483069	0.22577029843219829	0.8441010542371454
YBL102W	0.7376489564510221	-0.04696486361080493	-0.5182566526450129	-1.074073298651502	0.18509466686752554	0.03747059268959127
YBL103C	0.23079449162416607	-0.48555608991170673	-0.16007336290580762	0.16148136490070902	-0.8374455155221665	-0.6658625592812515
YBL104C	0.37581517419502286	-0.23785430925472076	-0.8536342647603735	-2.0551837014542014	-0.1154530552492238	-0.158490479889758
YBL106C	-0.017607271591261967	0.5007060459151916	-0.3706905033142542	-2.1162947684464424	-0.6487557802082675	-1.294760885233582
YBL107C	0.14033604606016628	0.15415080233546355	-0.23385643757118704	-0.5485181225182324	-1.347020788735151	1.1129778747529966
YBR001C	0.20638506980530896	0.20641815054748813	-0.4082527958711746	0.011481473192481977	-0.296233639981103	-1.3828674139901884
YBR005W	0.131720956006452	0.2030094104467039	0.4127515985872284	-0.7762957358529473	0.14667879261200117	-0.2678641017945111
YBR006W	-0.8503993101169744	0.2995903799689232	-0.4243509212527119	-0.9051845316911278	0.2235105411230498	-0.38939034835534786
YBR007C	-0.9968558410301169	0.2655029789610811	-0.11312049720965717	-0.524073695721336	0.8607621023029242	-0.6126948264108855
YBR008C	0.8209281603035934	-0.14240958643276283	-0.37873956600502284	0.19259245355130428	-0.36628611656470617	0.5691479213932522
YBR009C	-2.98119825006897	0.1416520886325881	-1.2332817216749619	-0.23407390508543047	0.7116181198991239	0.3154618816975054
YBR010W	-2.481523026953542	0.33140528757624255	-0.45386415111886363	-0.5974069761120249	-0.4679751954763883	-0.22836807166223916
YBR012C	1.1368147956064498	-0.07650727781760143	-0.19226961366888226	0.20703688756765204	-0.7323668006467617	-0.30432197576276215
YBR013C	-3.222420771572969	-0.29580289096805235	-0.4377660257373263	-0.9874066945534151	-0.009244461719244637	-1.083609031834128
YBR014C	0.3786868708795943	0.11097342772553019	-0.29154138685502906	-1.8974060375833257	0.26418617268772276	-1.4193252879584397
YBR015C	0.08003041568416636	-0.04923735701132774	-0.3827640973504071	-0.3718515833952094	-0.009244461719244637	1.2633666048720322
YBR016W	-0.24159961298783292	-0.09241473162126108	-0.7261907721565366	0.4003700813249225	-1.098447484728817	0.46433153373453045
YBR018C	-0.16980719587354737	0.4291225037987233	-0.005799661332741754	-1.1740732264569866	-0.020543248264987102	0.45825522140648856
YBR019C	-0.12673174560497602	0.07688602671768807	-0.7959493154765316	-5.937403120924908	0.9601914239054579	-1.9570789289901422
YBR020W	-0.5057957079684038	0.007006854651611746	-0.40489901975002096	-1.1624065682130134	-0.7391460725742071	-0.33394399836196614
YBR022W	-0.15257701576611882	0.3779914022869601	-0.09299784048273553	-0.9918511357892145	-0.6713533532997524	-1.4147680537124083
YBR023C	-1.5510933011524015	-0.5116897640177192	-6.799208572341488	-2.6874054672466547	-1.6249709377604153	-3.263486079519138
YBR024W	0.6084226056453081	-0.17763323414086635	0.23567221939031793	-0.18296283087373824	-2.3074176451232593	-0.10987998126542331
YBR025C	0.7290338663973078	0.33708652107754955	0.18871935369416742	-0.7740735152350479	-0.6803923825363464	-0.9833498784214377
YBR026C	0.7319055630818793	-0.12422963922858038	0.16591367607032292	-0.10185177832040065	-0.23522019263409377	-0.5412981565563939
YBR027C	-0.37082596379354693	-0.2537617630583804	-0.19763565546272804	-0.9318511791059235	-0.34368854347322125	-1.2036162003129542
YBR028C	0.6514980559138795	-0.015149956003485626	0.281283574638007	-1.098517725448398	-0.49735204049531867	-1.3008371975616237
YBR030W	0.2724340935504517	-0.050373603711589145	-0.04067893299273927	-0.22740724323173142	-0.6103399059527432	-0.369642333289212
YBR031W	-0.3995429306392611	-0.22649184225210672	0.3537251388549249	0.579258841065845	-0.7346265579559103	0.6587735282318693
YBR032W	0.6744716293904508	-0.3185278249732804	-0.8522927543119121	0.5270366565452032	-0.06573839444795689	0.6177584200175869
YBR033W	-0.06642611522897615	-0.06173607071420319	-0.3197131062727193	0.18592579169760529	-0.8656924818865227	-1.2795701044134773
YBR034C	-3.0788359373443983	0.07688602671768807	-0.8750984319357565	-0.5262959163392358	-1.8238295809654828	-0.27090225795853207
YBR036C	-0.5230258880758323	0.15755954243624776	1.653648763414063	0.9759252213609343	0.8743206461578151	-1.6957974988843432
YBR040W	-0.6407654521432606	0.04734361251089157	0.041153204363408746	0.7025920853592763	-0.6623143240631585	0.9929707062741704
YBR041W	-1.146184068627831	0.2655029789610811	-0.5652095183411634	-0.20740725767063453	-0.9696413181073532	-0.41369559766751524
YBR042C	0.8640036105721646	-0.33443527877694007	-0.7168001990173064	-0.6696291461937638	0.013353111372240226	0.4749650803086037
YBR043C	1.0592789851230213	-0.21740186865001548	-1.485485685985713	0.15370359273806022	-0.30527266921769697	-1.2324786838711532
YBR044C	-0.38231275053183267	-0.241263049355505	-0.6363095721096198	0.06148143709522432	-0.9606022888707593	-0.27849764836858437
YBR045C	0.37007178082588005	0.13710710183154248	0.21420805221493486	0.8303697708885067	-1.0351742800726593	1.8102347143957978
YBR046C	0.18053979964416614	-0.32080031837380324	0.17932878055493737	-0.1285184257351966	0.2913032603975046	0.010127187213402992
YBR047W	-1.0370595946141168	0.2530042652582057	-0.8898550468688325	-0.8362956925362383	-1.1278243297477475	-0.38179495794529555
YBR048W	-2.398243823100971	-0.3037566178698822	0.3255534194372346	0.6848143204160789	-0.40244223351108205	0.18330208856259542
YBR050C	-1.329972656440402	0.2780016926639565	-0.2056847181534967	-1.4518508036944442	-1.9345576891137586	-1.8097283550351277
YBR051W	0.8324149470418789	0.000757497800174028	0.04786075660571596	-0.47629595243649336	0.27096544461516814	-0.07646026346119321
YBR052C	0.2293586432818803	0.06665980641533546	0.39397045230876815	-0.2896294205329219	-0.2984933972902515	0.06481399816577955
YBR053C	0.3528416007184515	-0.5310059579221629	0.1377419566526326	0.28259238857624047	-1.5503989465585155	0.4354690501763317
YBR054W	0.6629848426521651	-0.7139416766642489	0.32018737764338884	0.27814794734044124	-0.6397167509716735	-0.2876121168606471
YBR056W	-0.47995043780726093	-0.042419876809759324	0.08944758050802068	0.07037031956682296	-0.9990181631262834	0.350400677583746
YBR057C	-0.956652087446117	0.27686544596369517	-0.7342398348473053	-0.10629621955620001	0.21673126919560443	-0.6233283729849586
YBR058C	-0.7470182294724033	-0.03219365650740669	-0.315688574927335	0.09259252574581957	-0.5380276720599915	0.274446773483223
YBR059C	0.642882965860165	-0.06287231741446458	0.43555727621107293	0.3014812638283875	0.11956170490221925	-0.04455962373897355
YBR061C	-0.15688456079297594	-0.36227332293334447	0.6186734524260598	-0.3001849684679453	-0.8476144234133347	0.14684421459434438
YBR062C	-0.5689730350289751	-0.43896997520098924	-0.21507529129272682	-0.8274068100646397	0.4811228743659777	0.3063474132054426
YBR063C	0.6830867194441652	0.04507111911036878	0.2893326373287757	-0.008518512368614964	0.047249471009467615	0.061775842001758625
YBR064W	0.3126378471344516	-0.2151293752494927	-0.20970924949888103	0.20481466694975237	-0.2984933972902515	1.0932298596868608
YBR065C	0.260947306812166	-0.49237357011327515	0.7266650435272058	0.30370348444628725	-1.2091755928770933	-0.20406282235007178
YBR066C	0.30115106039616585	0.1405158419323267	0.21554956266339628	0.0759258711115721	-1.2182146221136874	-0.6947250428394502
YBR067C	0.2753057902350231	-0.24239929605576638	-1.5632932919964768	-0.29074053084187174	-0.4431178650757549	2.073035222583607
YBR068C	-1.4333537370849732	0.2950453931678776	-0.3492263361388711	-0.4140737751353029	0.3342386492713258	-0.7691598688579628
YBR069C	0.25807561012759456	-0.10604969202439793	-0.02189778671427907	0.004814811338783006	-0.5244691282051005	0.7028267926101726
YBR071W	-0.19852416271926157	-0.08446100471943127	-0.03397138075043205	-0.22629613292278167	-0.6623143240631585	1.1691837637873836
YBR072W	0.5050415250007368	-0.8014326725843769	-0.2955659182004134	-1.034073327529308	-0.2261811633974998	-0.46838240861989183
YBR073W	0.6199093923835939	0.07802227341794948	-0.2606866465404159	-0.7318513234949542	0.6302668567697782	1.328686962398482
YBR074W	-0.012821110450309646	-0.2461867850566377	-0.05498837777632796	-0.27814794734044035	0.011093354063091733	0.08354929451057523
YBR076W	-2.708387065034685	0.12915337492971268	-0.24056398981349425	0.04148145153412739	-1.0306547654543625	-2.072528863222937
YBR077C	0.6055509089607367	-0.11173092552570495	-0.3304451898604109	-1.1607399027495888	1.8482760464008146	-0.5291455319003102
YBR078W	0.3068944537653088	-1.5456742612555963	-0.41093581676809743	-0.5296292472660852	-1.5006842857572487	-1.8446671509213683
YBR082C	-0.5775881250826894	0.05472921606259071	0.20012219250608967	0.5559255245778987	-0.48718313260415047	0.5516785234501319
YBR083W	-0.4110297173775468	0.13710710183154248	-0.8818059841780638	-0.9818511430086659	-0.3030129119085485	-0.993983424995511
YBR084C-A	0.22648694659730895	-1.1604866298669807	-1.2198666171903474	-0.4429626431679985	-1.130084087056896	-1.9601170851541634
