orf	hom | growth (pooled culture) | Sodium pyrithione [8.35 uM] | YPD | Aiyar RS~Steinmetz LM, 2014	het | growth (pooled culture) | Sodium pyrithione [8.35 uM] | YPD | Aiyar RS~Steinmetz LM, 2014
YBL086C	-0.2888590749568256	
YBL087C	0.3043586284104728	
YBL088C	-1.2767376019447911	
YBL089W	-0.7544422842407305	
YBL090W	0.055892975334591144	
YBL091C	0.060376225867822625	
YBL091C-A	0.6541956109150158	
YBL092W		0.6550381079357945
YBL093C	1.3214394147231205	
YBL094C	-0.6432852039702615	
YBL095W	-0.13256239102462353	
YBL096C	-0.4735002608108517	
YBL097W		0.3338728413319352
YBL098W	0.2500397690402659	
YBL099W	-2.0536386139317235	
YBL100C		
YBL100W-C	0.4740983251075545	
YBL101C		
YBL102W	-0.500534540706537	
YBL103C	0.8780144570010343	
YBL104C	-1.6250198389884862	
YBL105C		-2.356879859024993
YBL106C	0.22983385419336969	
YBL107C	-1.6046493040339709	
YBR001C	0.08393422968974829	
YBR002C		-2.7750864513684594
YBR003W	0.35761756533337713	
YBR004C		-0.24593941826738533
YBR005W	0.32263242304689105	
YBR006W	-0.8598992729485487	
YBR007C	-3.049426607610913	
YBR008C	0.8681468774507609	
YBR009C	0.11153553440056639	
YBR010W	0.08828270352668335	
YBR011C		-0.2315751720973703
YBR012C	-2.2490648235615263	
YBR013C	-0.12421239707464786	
YBR014C	-0.6348395185659154	
YBR015C	0.2524811526246067	
YBR016W	-0.578946659921104	
YBR017C		
YBR018C	0.864421264488853	
YBR019C	1.3342528277781582	
YBR020W	0.03616648045023505	
YBR021W	-1.2986484419998372	
YBR022W	-0.6920175692789818	
YBR023C	-0.40897688014963046	
YBR024W	1.293771684354842	
YBR025C	-0.5267851903823275	
YBR026C	-1.2649061333913416	
YBR027C	0.35452155208131086	
YBR028C	0.28392359317987265	
YBR029C		0.7167887111865897
YBR030W	1.0860615415483086	
YBR031W	0.1765402604057034	
YBR032W	-0.8748633370002022	
YBR033W	0.26438578567033155	
YBR034C	0.2931163265579761	
YBR035C	-1.5956000115683542	
YBR036C	1.7023279853636697	
YBR037C	0.014081393380691674	
YBR038W		-0.1770702256923169
YBR039W	-0.5348929713552447	
YBR040W	-0.5627147322335764	
YBR041W	0.47596209427919633	
YBR042C	2.01451894852056	
YBR043C	0.014121826389580585	
YBR044C	-0.46899101762904877	
YBR045C	-1.121166786791214	
YBR046C	-0.7607546470808417	
YBR047W	-0.8447792530054665	
YBR048W	0.4619289521226759	
YBR049C		0.1795602179809339
YBR050C	0.3562678729890374	
YBR051W	-0.04293299991544354	
YBR052C	0.6458452318887649	
YBR053C	-0.3972233895418952	
YBR054W	-0.7906769990400216	
YBR055C		-0.19443986445574546
YBR056W	0.21214345011377728	
YBR056W-A	-0.2625227458098181	
YBR057C	-0.629543757092154	
YBR058C	-0.6769206539124076	
YBR058C-A	-1.1822495109341253	
YBR059C	-0.11834306448907653	
YBR060C		-1.4070922578761784
YBR061C	0.04875558657500809	
YBR062C	-0.5270643706817986	
YBR063C	-1.6512435333250175	
YBR064W	-0.7036093278511615	
YBR065C	-0.19362788300422262	
YBR066C	0.4180812793640128	
YBR067C	-0.7832710195785337	
YBR068C	-0.7746318333459333	
YBR069C	2.4791904897230883	
YBR070C		-0.2355981579082921
YBR071W	-2.6113638370200483	
YBR072C-A	0.4568815648463752	
YBR072W	-0.396087414530254	
YBR073W	-0.9248269836986592	
YBR074W	-0.25230637379643645	
YBR076W	-1.752345309361086	
YBR077C	-0.5478825568061556	
YBR078W	-0.4907218345254702	
YBR079C		0.14125883766991879
YBR080C		0.393264973099999
YBR081C	0.8376680902740145	
YBR082C	1.6267952739964069	
YBR083W	-0.33770311238533446	
YBR084C-A	0.3862171802874765	
YBR084W	-0.6427297314433827	
YBR085C-A	-0.3009071489150373	
YBR085W	0.37967569706366117	
YBR086C	0.10010935862669386	
YBR088C		0.09633239547989325
YBR089C-A	-1.7512093343494448	
YBR089W		0.20744206153150901
YBR090C	0.8293600696380281	
YBR091C		0.7477236854049425
YBR092C	-1.1771183695679834	
YBR093C	-0.02815377247585371	
YBR094W	0.7370457342004859	
YBR095C	0.8025077382823429	
YBR097W		
YBR098W	-0.46328611261295904	
YBR099C	-1.5272585996391932	
YBR101C	0.43469346987323376	
YBR102C		0.14154526611610257
YBR103W	-1.4803563093280405	
YBR104W	0.06855332057026377	
YBR105C	-0.5996324760758841	
YBR106W	1.1138929293335185	
YBR107C	-0.4073326044548142	
YBR108W	0.81433150531029	
YBR109C		-0.6145770406889306
YBR110W		0.4426317582363785
YBR111W-A	-0.9619531500748825	
YBR112C		
YBR113W	-0.09147176812684106	
YBR114W	-1.8044750101071638	
YBR115C	-0.582026307431477	
YBR116C	-0.5982630485724437	
YBR118W	-0.23872541708289752	
YBR119W	-0.09145193669867176	
YBR120C	-1.3912015247279614	
YBR121C		0.01053054302945282
YBR122C		
YBR123C		0.7471585508481337
YBR124W		0.5465743948588517
YBR125C	-2.7699382471196596	
YBR126C		
YBR127C		
YBR128C	1.0734117859102021	
YBR129C	0.16609025298929203	
YBR130C	-0.39405421179755373	
YBR131W	-0.9966687389687756	
YBR133C	-0.09468147514914022	
YBR134W	-0.3012123218630799	
YBR135W		0.6001463427222918
YBR136W		0.43682596595711426
YBR137W	-1.865037881278646	
YBR138C	-0.8547681315824066	
YBR139W	-0.7158123950101142	
YBR140C		-3.0866054678135244
YBR141C	0.9512367107175013	
YBR142W		0.2957424054489733
YBR143C		0.3823782350382471
YBR144C	0.9701343289196345	
YBR145W	-0.371194158724306	
YBR146W	0.33411347218997006	
YBR147W	0.9246375670127158	
YBR148W	-0.34148937486057596	
YBR149W	-1.3454255825215715	
YBR150C	-0.663934919224248	
YBR151W	-1.5063393309926139	
YBR152W		-0.14730518531113404
YBR153W		-0.1849073432388182
YBR154C		0.5960043627407128
YBR155W		0.009129570952971611
YBR156C	2.327874767409727	
YBR157C	-0.9133035761653155	
YBR158W	1.0889881212393164	
YBR159W	-0.28355079850412246	
YBR160W		0.20338502724107763
YBR161W	0.5140894589707645	
YBR162C	0.9842762551238797	
YBR162W-A	0.27130464364377677	
YBR163W	-3.5495444199393984	
YBR164C	1.0961312861430266	
YBR165W	0.5176177203416671	
YBR167C		-0.19511240967987306
YBR168W	1.1731657949833065	
YBR169C	0.3865753012233499	
YBR170C	-0.8725576928028457	
YBR171W	0.40800864669723136	
YBR172C	-0.4703821056729653	
YBR173C	-0.11188668312206553	
YBR174C	0.6490442530444293	
YBR175W	0.4793594297165538	
YBR176W	-0.28552335172348925	
YBR177C	-0.5433405821409666	
YBR178W	-0.4839281263414429	
YBR179C	-3.0305482432225364	
YBR180W	-1.1223605232441254	
YBR181C	0.9492054333661767	
YBR182C	-1.3807081962305976	
YBR182C-A	-1.086588862665681	
YBR183W	-0.5437516510646706	
YBR184W	-0.7434637596366995	
YBR185C	-0.2874391061922741	
YBR186W	-0.34644915728428405	
YBR187W	-1.6168947295831881	
YBR188C	1.8071938819891595	
YBR189W	0.8206477189131527	0.7597213867414145
YBR190W		-0.09442965170900351
YBR191W	0.7193803600787771	0.8872768194114151
YBR192W		-1.9696995048655752
YBR193C		0.2343350951152953
YBR194W	0.5291690459049578	
YBR195C	-0.5717649873898806	
YBR196C		0.9415929196105288
YBR196C-A	1.1270625379430539	
YBR196C-B	-1.706290186855225	
YBR197C	-0.2712177681023126	
YBR198C		1.4602284858971797
YBR199W	0.5091142734960511	
YBR200W		
YBR200W-A	0.06396417406137078	
YBR201W	0.30552204010671724	
YBR202W		-0.015342756143783866
YBR203W	-0.42996738790710937	
YBR204C	-0.7011862353898894	
YBR205W	-0.08396663152450637	
YBR206W	-1.1303604828600053	
YBR207W	-0.0901760827300886	
YBR208C	0.3579795370320018	
YBR209W		-0.15817893580853706
YBR210W	-1.1473519735002322	
YBR211C		-0.3405991055175842
YBR212W	0.1026431605170665	
YBR213W	-0.745752075401675	
YBR214W	0.1406569277074705	
YBR215W	-0.08020992365338135	
YBR216C	-0.7288915106949935	
YBR217W	-0.5549621841244688	
YBR218C	0.014022669248733917	
YBR219C	0.44992901269885577	
YBR220C	0.15304098071573544	
YBR221C	0.037471889022934586	
YBR221W-A	0.26200890236207547	
YBR222C	-0.12704299650407896	
YBR223C	-0.17132503530109175	
YBR224W	0.01877547317455826	
YBR225W	0.42476620350031496	
YBR226C	-0.898443482707948	
YBR227C	0.623665801131814	
YBR228W	-0.36090010719932325	
YBR229C	-0.3214509681933624	
YBR230C	-1.7590745172690283	
YBR230W-A		
YBR231C	-3.017561545843689	
YBR232C	-2.0068614734099888	
YBR233W	-0.8999106233162032	
YBR233W-A		-0.5160716303304115
YBR234C		-1.2263474839681547
YBR235W	-0.09385490892456803	
YBR236C		-0.30055037127874695
YBR237W		-0.02344875137383511
YBR238C	-1.3992399919713547	
YBR239C	0.09041795147229371	
YBR240C	-0.2598214357397628	
YBR241C	-0.2627075824218818	
YBR242W	0.03456937659912253	
YBR243C		-0.6012630321549226
YBR244W	-0.21475894360212494	
YBR245C	-1.3454737170559632	
YBR246W	0.8509724755798461	
YBR247C		0.6750284265757035
YBR248C	0.35016537671887316	
YBR249C	-0.27250199747987985	
YBR250W	-1.4181087294528532	
YBR251W	-0.12416570657628803	
YBR252W		-0.626364132873797
YBR253W		-0.0024513699739981154
YBR254C		-0.7957114415274249
YBR255W	0.2624372997181605	
YBR256C		-0.30228298256595665
YBR257W		-0.007884735070172854
YBR258C	-0.988118120279456	
YBR259W	0.7393590799233453	
YBR260C	0.6384479166434673	
YBR261C	-1.2188125032579675	
YBR262C	-0.6940305555072377	
YBR263W	0.3685181119916937	
YBR264C	-0.545240933558746	
YBR265W		-0.6836954540933992
YBR266C	0.9633184788497869	
YBR267W	1.0937438132372044	
YBR268W	-0.6962149006779274	
YBR269C	-0.439753138748917	
YBR270C	-0.7172342891560413	
YBR271W	-0.6579537219807506	
YBR272C	-0.05267504460002361	
YBR273C	-0.6721129766173769	
YBR274W	1.1199386268531004	
YBR275C	-0.9971240916641199	
YBR276C	0.254102323742915	
YBR277C	2.7369894290174974	
YBR278W	1.4858284765772345	
YBR279W	0.9181779124973661	
YBR280C	0.11107921901453426	
YBR281C	-3.3781373429709927	
YBR282W	-0.6708393368373758	
YBR283C		
YBR284W	0.32389547322932605	
YBR285W	-1.610088506420219	
YBR286W	-0.9975698174525862	
YBR287W	0.2844395953885504	
YBR288C	-0.18383394929156843	
YBR289W		
YBR290W	0.0344500029538314	
YBR291C	-0.4086274234299477	
YBR292C	0.5222386356432586	
YBR293W	-1.011932199824345	
YBR294W	0.7090949727699849	
YBR295W	-0.5774929969824782	
YBR296C	-1.3270959518252592	
YBR296C-A	-0.30726957167091595	
YBR297W	-0.5390026979015976	
YBR298C	-1.0366675743574885	
YBR299W	0.8555163756264113	
YBR300C	1.1111685146869554	
YBR301W	0.3297611475902837	
YCL001W	0.75024711160272	
YCL001W-A	-1.3837117911766321	
YCL001W-B	-0.7158220219169924	
YCL002C	-0.34457287313370033	
YCL004W		0.5130190917792714
YCL005W	-0.28420639086253574	
YCL005W-A	-1.1322473566081552	
YCL007C		
YCL008C	0.8549580150274687	
YCL009C	-1.2580999102283728	
YCL010C	0.8604838595756218	
YCL011C	-1.2131326281997614	
YCL012C	-0.5201869084079301	
YCL014W	-0.8342913797553339	
YCL016C	-1.9672178708850858	
YCL017C		-2.957126471558858
YCL021W-A	-0.2577439492354223	
YCL022C	0.778128559303697	
YCL024W	-0.7967525399709265	
YCL025C	-3.019910511121998	
YCL026C-A	0.4695313204844816	
YCL026C-B	0.5394043732979829	
YCL027W	-1.1968342748547733	
YCL028W	1.351639021600396	
YCL029C	1.1851609209536873	
YCL030C	0.3390434112023554	
YCL031C		0.6091288230382755
YCL032W	-0.12364893421506008	
YCL033C	-1.122591569009205	
YCL034W	1.562275744097937	
YCL035C	1.6205859190598935	
YCL036W	-0.7346512890802896	
YCL037C	-1.65357324478957	
YCL038C	-0.3001937951153541	
YCL039W	-0.08035095783914868	
YCL040W	-1.593819033795866	
YCL041C		0.41108952763089607
YCL042W	-2.8089657276043507	
YCL043C		0.3087225984776861
YCL044C	0.05573413137109897	
YCL045C	-0.3214519308840503	
YCL046W	0.65669764401269	
YCL047C	0.547683513213334	
YCL048W	-0.7481193318030528	
YCL049C	-0.0920716206944289	
YCL050C	1.070234906640358	
YCL051W	-0.29100683788137777	
YCL052C		-0.5155626582140309
YCL054W		0.7636422271138077
YCL055W	-0.5124141437943782	
YCL056C	0.7663028668943743	
YCL057C-A	0.14588818890514715	
YCL057W	0.288762076576914	
YCL058C	0.6507347378922613	
YCL059C		0.3655916326095136
YCL061C	1.2871098647950476	
YCL063W	-2.1435876183492635	
YCL064C	-0.34473556785994386	
YCL069W	0.39009586106874994	
YCL076W	0.8525994228422814	
YCR001W	-1.0771082847719158	
YCR002C	0.8590398235438746	
YCR003W	0.017328549070747448	
YCR004C	-1.6713541417938182	
YCR005C	-0.5736643761169722	
YCR006C	0.022767751456995673	
YCR007C	-0.3293431064522054	
YCR008W	-0.8561977272538365	
YCR009C	0.06400749514232322	
YCR010C	0.12548107170449416	
YCR011C	0.04856497381881744	
YCR012W		-0.014412916739444634
YCR013C		-0.46140802503114836
YCR014C	0.22227673229389205	
YCR015C	0.6416892961893961	
YCR016W	0.2540724803315922	
YCR017C	1.3659446052215727	
YCR019W	-0.031751347576280196	
YCR020C	0.44461110933927434	
YCR020C-A	-1.3621667735829623	
YCR020W-B		
YCR021C	-0.9281540427158049	
YCR022C	-0.11383305115472334	
YCR023C	1.3914462815422302	
YCR024C	-2.5264545183533063	
YCR024C-A	-0.5584663782281758	
YCR025C	-1.5228687301026813	
YCR026C	-0.768120193533441	
YCR027C	-0.887225248122647	
YCR028C	0.48183065671221736	
YCR028C-A	-1.4640194483555393	
YCR030C	0.37094698059709263	
YCR031C	1.5071231945920682	
YCR032W	0.9012923178328011	
YCR033W	-1.8440319704701618	
YCR034W	1.571912277883131	
YCR035C		0.539701516211452
YCR036W	-0.9939115928388264	
YCR037C	-0.7488538647978683	
YCR043C	0.6923094979369543	
YCR044C	-0.8783116950440147	
YCR045C	-1.3372330847681253	
YCR046C	-1.3898248770443624	
YCR047C	0.01887366762471707	
YCR048W	-0.0014679866091633807	
YCR049C	0.7074497343844809	
YCR050C	-0.06858514479060915	
YCR051W	-0.35445296766291545	
YCR052W		-0.88854093525017
YCR053W	0.22400379938786186	
YCR054C		-0.3597855992288647
YCR057C		0.43406347591855265
YCR059C	0.05992279855385397	
YCR060W	0.8149177839391792	
YCR061W	-0.21277762989749882	
YCR063W	-0.478778693852232	
YCR064C	0.11495116096099274	
YCR065W	-0.4307317643132476	
YCR066W	-1.5948587397387242	
YCR067C	-0.1738889694099935	
YCR068W	-1.268150401009334	
YCR069W	-1.3048000354950806	
YCR071C	0.1998383377419145	
YCR072C		-0.16153604568513213
YCR073C	-0.13223392096193542	
YCR073W-A	0.6369201265218787	
YCR075C	0.030162178630229734	
YCR075W-A	-0.8477298999636702	
YCR076C	-2.0083728977898847	
YCR077C	-0.5343076554170432	
YCR079W	-0.18950939597261052	
YCR081W	0.5003518628554086	
YCR082W	-1.0688272194751889	
YCR083W	-1.0584494138603648	
YCR084C		
YCR085W	0.47792213251962135	
YCR086W	-0.6873417806081842	
YCR087C-A	0.40163659703447435	
YCR087W	-1.1181054304039098	
YCR088W	-1.4320677444264105	
YCR089W	-0.38799311122696634	
YCR090C	0.43310021678487265	
YCR091W	-0.35000437399444595	
YCR092C	1.4946467232777711	
YCR093W		-0.13762418464232473
YCR094W	1.742260395094922	
YCR095C	-0.7494988675587153	
YCR095W-A	0.17338841109374295	
YCR098C	0.6719813213727035	
YCR099C	-1.142673296757371	
YCR100C	-1.9808977055591719	
YCR101C	-0.8931140270601126	
YCR102C	0.06511266405195379	
YCR102W-A	0.2543044887873596	
YCR105W	-0.06562602615435255	
YCR106W	-0.7260400208776364	
YCR107W	1.4458479323115907	
YDL001W	-1.7422370571388548	
YDL002C	0.41284713009427265	
YDL003W		0.08780202280935646
YDL004W		-0.05885004366723955
YDL006W	0.6643924306805276	
YDL007W		-0.43708617817321516
YDL008W		-0.33910378054118356
YDL009C	0.3778109652013315	
YDL010W	-1.0212712621869986	
YDL011C	0.5576367722348243	
YDL012C	-0.12067113937945954	
YDL013W	0.6603462417195715	
YDL014W		0.8879472585440267
YDL015C		-0.38591166448555353
YDL016C		0.07354273019989162
YDL017W		-0.25145702702420236
YDL018C	0.5156519059571152	
YDL019C	0.12433932054872592	
YDL020C	1.6455773693160005	
YDL021W	-0.6008189923486364	
YDL022W	-0.13042098185861106	
YDL023C	-1.0665802994097902	
YDL024C	-0.7075255535692602	
YDL025C	-0.9671073960175327	
YDL026W	0.14123945184267744	
YDL027C	-0.18462422207720935	
YDL028C		0.5265595051512554
YDL029W		-1.1608339972086705
YDL030W		-0.010406077630145925
YDL031W		0.07851837140657661
YDL032W	-1.409348244193586	
YDL033C	0.06453601232994273	
YDL034W	-1.0258459683355743	
YDL035C	-1.3393413773744764	
YDL036C	0.2350521190667605	
YDL037C	-0.10467930674947712	
YDL039C	-0.14407905972315227	
YDL040C	0.11503010159739491	
YDL041W	-1.738482563456312	
YDL043C		0.28356042110484614
YDL044C	0.7260229258248148	
YDL045C		-0.16474783524711928
YDL045W-A	-0.4473035218135798	
YDL046W	0.9091767545661412	
YDL047W	0.20554613083006773	
YDL048C	-0.3975025698413663	
YDL049C	-1.236718550051634	
YDL050C	1.0652481688773907	
YDL051W	-1.2740324411119848	
YDL052C	1.8214609579828231	
YDL053C	-1.3077169882792101	
YDL054C	0.879660658077226	
YDL055C		-0.5186656330476884
YDL056W	-0.3641607405590087	
YDL057W	0.08865141406012284	
YDL058W		-0.11452597695522074
YDL059C	-0.4338720613369541	
YDL060W		0.373321339488696
YDL061C	0.5656656125713394	
YDL062W	-0.7050341100691521	
YDL063C	0.8167391947205564	
YDL064W		-0.41670272245030887
YDL065C	-0.8731911432754388	
YDL066W	-0.6995284820254436	
YDL067C	0.14479264690239482	
YDL068W	0.103251581031776	
YDL069C	0.34080320977971135	
YDL070W	-0.9152270321596031	
YDL071C	-1.8320272175929027	
YDL072C	-0.18585069001350674	
YDL073W	-0.6221522179909835	
YDL074C	0.18663888572105627	
YDL075W	-1.1099225595573419	
YDL076C	0.8963633415111033	
YDL077C	-0.8381577701854924	
YDL078C	0.2518120825965638	
YDL079C	-1.7572935394965399	
YDL080C	0.49249534415201524	
YDL081C	0.3950007701232516	
YDL082W	0.13097707284132437	
YDL083C	0.13837823884937325	
YDL084W		0.12911476297308064
YDL085C-A	-0.18398191485028814	
YDL085W	0.30527992339872756	
YDL086W	-0.2597213159082283	
YDL087C		0.18178776077441702
YDL088C	0.0921353916593852	
YDL089W	0.03509019226123938	
YDL090C	-0.4945802988022989	
YDL091C	-0.8113796622818391	
YDL092W		0.36992386285804324
YDL093W	0.42069690996285103	
YDL094C	0.24454473059412346	
YDL095W	0.33397869549367365	
YDL096C	1.5447836543000382	
YDL097C		0.21004870079788238
YDL098C		-0.09588460993134632
YDL099W	-0.4233431132841406	
YDL100C	0.062169718619252815	
YDL101C	-0.1260357332374008	
YDL102W		-1.0760532832297904
YDL103C		-0.5168579044964061
YDL104C	0.3225698481521821	
YDL105W		-0.3678343789727297
YDL106C	1.1826386713515689	
YDL107W	-0.7637274359248656	
YDL108W		0.36771246676618324
YDL109C		
YDL110C	-0.018615433140818816	
YDL111C		1.3088987901634206
YDL112W	0.5568752839007496	
YDL113C	0.6160711342955111	
YDL114W	-0.37245624621605317	
YDL115C	-0.9360769870766587	
YDL116W		
YDL117W	0.46567381889834064	
YDL118W	0.8812394708052699	
YDL119C	0.8028119485396976	
YDL120W		-1.18906264382889
YDL121C	0.6654398381488881	
YDL122W	-0.7324457647144674	
YDL123W	-0.18868350363151984	
YDL124W	0.32492266419324234	
YDL125C	0.39122220917351275	
YDL126C		-0.6730035294968825
YDL127W	1.9581437818411453	
YDL128W	0.8761179563460061	
YDL129W	0.08086709715831698	
YDL130W	1.0090847941492986	
YDL130W-A	-0.9698395121895985	
YDL131W	0.8636896195661009	
YDL132W		-0.7299943659213886
YDL133C-A	0.001467738643378861	
YDL133W	0.6704179116956649	
YDL134C	-0.25707487920737937	
YDL135C	-0.9153839507417196	
YDL136W	0.2226858758362205	
YDL137W	0.7313273515147666	
YDL138W	1.0073038163768102	
YDL139C		0.145763767422765
YDL140C		-0.7351542901357285
YDL141W		-0.06803611282977545
YDL142C	-2.41185581887384	
YDL143W		1.4616676484331521
YDL144C	0.021563425406518386	
YDL145C		0.8940654543981726
YDL146W	-0.2923016568565112	
YDL147W		1.3457940033722147
YDL148C		-0.46068493361063545
YDL149W	-1.169657516737289	
YDL150W		1.31379896309078
YDL151C	-0.18201590792759859	
YDL152W		0.825420911584817
YDL153C		-0.012798246577134163
YDL154W	0.7947368990501668	
YDL155W	-0.04776859524042137	
YDL156W	0.16611817101923915	
YDL157C	1.5872575674471656	
YDL158C		-0.30543053633670403
YDL159W		
YDL159W-A	-0.8408197062064154	
YDL160C	0.38514185478916874	
YDL160C-A	-1.421372250884602	
YDL161W	-0.006051356973929363	
YDL162C	0.6068639605570902	
YDL163W		-0.8881197169469586
YDL164C		-0.5951202652330893
YDL165W		-0.6699742678662868
YDL166C		0.7659238262562029
YDL167C	0.5545609754872025	
YDL168W	-0.13605291492056315	
YDL169C	-0.4847791449094861	
YDL170W	-1.5996433124572467	
YDL171C	-0.9132997254025642	
YDL172C	1.0741145501123193	
YDL173W	0.8145509987871156	
YDL174C	-0.9834452196807216	
YDL175C	-1.3813050644570533	
YDL176W	0.12762883462904628	
YDL177C	0.45060578425240133	
YDL178W	-0.8623194773377573	
