orf	hap a | transport to/from cell surface (Msb2) | standard [standard] | Chavel CA~Cullen PJ, 2010
YBL047C	-3.0154256831028143
YBL048W	-0.4401945631480326
YBL049W	-0.6526403464943858
YBL052C	-0.21912153986883218
YBL053W	-0.1889262001038686
YBL054W	0.08822388273883598
YBL055C	-0.1425547854648165
YBL056W	0.33733543579978853
YBL057C	0.2650823013621967
YBL058W	-3.1081685123809177
YBL059W	-0.058439196119559986
YBL060W	-0.12637871059072878
YBL061C	0.306061691043219
YBL062W	0.4397839100023447
YBL063W	-3.0208177080608434
YBL064C	-0.016381401446931714
YBL065W	0.08606707275562485
YBL066C	0.2650823013621967
YBL067C	-0.5394078223757713
YBL068W	0.4128237852121982
YBL069W	0.16371223215124645
YBL070C	-0.0627528160859834
YBL071C	-0.8381260050505934
YBL072C	0.4904689446078206
YBL075C	0.5519380291293544
YBL078C	0.12920327241985907
YBL079W	2.1318013418319315
YBL080C	-0.0703016510272243
YBL081W	0.8927140064768037
YBL082C	2.059548207394339
YBL083C	2.1544478466556547
YBL085W	0.1604770171764286
YBL086C	0.5670356990118363
YBL087C	0.14430094230234086
YBL088C	0.5411539792132957
YBL089W	0.810755227114759
YBL091C	0.23488696159723232
YBL091C-A	0.5112647177725007
YBL093C	-3.2583366817257646
YBL094C	-3.03483697295172
YBL095W	-0.7641735325336545
YBL096C	-0.3734859443030917
YBL098W	-0.5017837751838912
YBL099W	-0.14006666489415343
YBL100C	-0.07136524577733858
YBL101C	-0.5564138193008765
YBL102W	-0.36603639283259365
YBL104C	-0.006802466366355366
YBL106C	-0.2716754075396189
YBL107C	0.4327210703930278
YBR001C	0.0420334821624646
YBR003W	-0.13923893695298734
YBR005W	-0.10199117960049661
YBR006W	0.04782757775062961
YBR007C	-0.088747532541834
YBR008C	-0.061432510483341515
YBR009C	0.1603985777492663
YBR010W	0.11487354098511189
YBR012C	-0.23194446636362911
YBR013C	0.5668129968619924
YBR014C	-0.05014216971923903
YBR015C	0.5027954537489019
YBR016W	0.06945875824095411
YBR018C	-0.003341806604380996
YBR019C	0.006191600696793854
YBR020W	0.6601932150517167
YBR021W	0.38406119917972453
YBR022W	-0.10820928691730435
YBR023C	0.549595816863761
YBR024W	-0.08307575857784348
YBR025C	0.08939224623432003
YBR026C	0.8667982779755785
YBR027C	0.6275964220551915
YBR028C	0.24712680339921334
YBR030W	0.6371298293563663
YBR031W	0.45686176402506
YBR032W	0.04692525007454072
YBR033W	0.09112559301635167
YBR034C	0.187326339419116
YBR035C	-2.592879619840477
YBR036C	0.5348623692164904
YBR037C	-0.2798106183384512
YBR040W	-0.060542250411430486
YBR041W	0.3483794877331519
YBR042C	0.07985883893314517
YBR043C	0.41786146142934405
YBR044C	0.9049319071802772
YBR045C	-0.09607585944308202
YBR046C	-0.40721160681778873
YBR047W	0.19685974672029086
YBR048W	-0.255543763390007
YBR050C	-0.18100985176263945
YBR051W	-0.07094233110362076
YBR052C	0.029591782254223455
YBR053C	-0.2512103964349271
YBR054W	-0.08307575857784348
YBR056W	0.04779192346555655
YBR057C	0.8113311809505611
YBR058C	0.7534066808927893
YBR059C	0.3340738915067628
YBR061C	-0.6186799142256671
YBR062C	0.2375933960980385
YBR063C	0.07639214536908148
YBR064W	0.31039396094337324
YBR065C	0.2609935776554673
YBR066C	0.0347918226003184
YBR067C	0.2211266016687355
YBR068C	0.5370345379686565
YBR069C	0.9707990848974861
YBR071W	0.41722516957264877
YBR072W	0.42999488890356713
YBR073W	0.4958620666207745
YBR074W	0.2598211916252571
YBR076W	0.5365957159985222
YBR077C	0.3734142811293327
YBR078W	1.060724677127325
YBR081C	-3.2648367321583835
YBR082C	0.35799517415372667
YBR083W	-0.3567317214833512
YBR084C-A	0.21803290677928655
YBR084W	0.038176237044981846
YBR085W	-1.817629301027505
YBR089C-A	-0.45064401131186355
YBR090C	0.16623436142459525
YBR092C	-0.08162216080177259
YBR093C	0.509882428566576
YBR094W	0.1622531491005487
YBR095C	0.748409595707882
YBR097W	-2.9978574455284743
YBR098W	-0.19861758331429177
YBR099C	-0.0826917893539758
YBR101C	-0.034476225385432976
YBR103W	0.6532126545618006
YBR104W	-0.5789994375762432
YBR105C	0.7954732520048207
YBR106W	-1.4421896792041953
YBR107C	0.5451801707892805
YBR108W	-0.3832574125230641
YBR111C	0.05208140822362231
YBR112C	-3.213357429786965
YBR113W	0.41147660176388523
YBR114W	0.20075977697986244
YBR115C	-0.011026676356363929
YBR116C	0.3590648027059302
YBR119W	0.06384732229785715
YBR120C	-1.0934907711859638
YBR121C	0.06491695085006075
YBR122C	1.5519803874184166
YBR125C	0.12937770415298683
YBR126C	1.5116307072645379
YBR127C	-3.1570807062270494
YBR128C	-0.18744462742720133
YBR129C	-0.01464037528042261
YBR130C	0.07126231653820737
YBR131W	0.5009326544856807
YBR132C	-0.8337125530859643
YBR133C	-1.9554418892757486
YBR134W	0.3599353157891844
YBR137W	0.5217520143312553
YBR138C	-0.12851138536558343
YBR139W	0.2860190460847821
YBR141C	0.35693871026062735
YBR144C	-0.1894423644462396
YBR145W	-0.38122511827387845
YBR146W	-0.5979795848394915
YBR147W	0.37092286939389296
YBR148W	-0.777775916552903
YBR149W	-0.12651364834654513
YBR150C	0.6164832556615317
YBR151W	-0.2853337413600586
YBR156C	-0.41718438461656043
YBR157C	-0.7298302280959933
YBR158W	-0.9196152449045942
YBR159W	0.18013898407577367
YBR161W	0.004338126400437135
YBR162C	0.2450654371945056
YBR162W-A	-0.1325068594036592
YBR163W	-1.02849191244216
YBR164C	0.41786968934128355
YBR165W	-0.47012441562106505
YBR166C	-0.2753450562648696
YBR168W	-0.1027196240709202
YBR169C	-0.06287458918269583
YBR170C	-0.18744462742720133
YBR171W	0.9552609474624806
YBR172C	-0.7977532867432819
YBR173C	-1.0715814872720673
YBR174C	-0.2778019107701604
YBR175W	-0.4060322727730514
YBR176W	-3.2262675721483256
YBR177C	0.8338054481510059
YBR178W	0.17600034436994122
YBR179C	-0.4410041896829312
YBR180W	0.4516123562073241
YBR181C	-0.6058717979723622
YBR182C	0.041941329548736694
YBR183W	-0.2753039167051689
YBR184W	-0.10044433215577175
YBR185C	-0.41852224309800823
YBR186W	-0.22026796226580914
YBR187W	0.21426452311075503
YBR188C	0.35821458513879423
YBR189W	-0.08578548424342475
YBR191W	-1.2298031368238098
YBR194W	0.85961805348925
YBR195C	0.07774591114694625
YBR197C	-0.6824769492987648
YBR199W	0.4091782716953052
YBR201W	0.04110866486040619
YBR203W	-0.44600017781291384
YBR204C	-1.4377038216144937
YBR205W	-0.09128502058413693
YBR206W	-0.31443915705670045
YBR207W	-0.2203480472753588
YBR208C	-0.2511566407435857
YBR209W	0.0844072286535907
YBR210W	0.21680091409813382
YBR212W	0.28757741260622316
YBR213W	-0.4951273944244108
YBR214W	0.12853845713510534
YBR215W	0.15351839778501905
YBR216C	-0.10210966153243316
YBR217W	-0.20952340632706257
YBR218C	0.32671265295775476
YBR219C	-0.03050049833601329
YBR220C	-0.09877900277911113
YBR221C	0.16017971529166233
YBR222C	0.31838600607444967
YBR223C	-0.12292627874069471
YBR224W	0.08190923458859918
YBR225W	0.5673527478852578
YBR226C	-0.10210966153243316
YBR227C	0.23595220192973476
YBR228W	0.12021181025180025
YBR229C	0.44078771525902827
YBR230C	-0.05797843305091852
YBR231C	-0.3177698158100229
YBR232C	-0.21400926391676395
YBR233W	0.3550232523609905
YBR235W	-0.11793029061071165
YBR238C	0.2867447479178927
YBR239C	-0.1728861600405225
YBR240C	-0.5051193706843768
YBR241C	-0.3269291273816581
YBR242W	-0.020508522076047964
YBR244W	-0.5217726644509859
YBR245C	0.4299630743107324
YBR246W	-0.26531194044520356
YBR248C	0.4008198102191662
YBR249C	0.4016524749074959
YBR250W	0.12021181025180025
YBR251W	-0.6366803914405895
YBR255W	0.1568490565383403
YBR258C	-0.27696924608183027
YBR259W	0.20847426721482873
YBR260C	0.07191725832863385
YBR261C	0.1726696856166192
YBR262C	0.30672870043782335
YBR263W	-0.07796238557084957
YBR264C	0.07857857583527714
YBR266C	-0.10460765559742469
YBR267W	-0.16872283659886958
YBR268W	-0.7382654834169057
YBR269C	-0.6578952395867483
YBR270C	-0.21827022524677087
YBR271W	0.474920385151025
YBR272C	-0.07980872901019129
YBR273C	0.07378663992140715
YBR274W	0.17070486024534132
YBR275C	0.10148617973123017
YBR276C	0.07857528467050086
YBR277C	0.9137445493955063
YBR278W	-0.5225296323494679
YBR279W	0.6011628836292061
YBR280C	0.4112813259871757
YBR281C	-0.3475384012090303
YBR282W	0.9891253874252339
YBR283C	-0.2531477954330714
YBR284W	0.975664523491354
YBR285W	0.43184562056260967
YBR286W	-0.4256114120255333
YBR287W	0.41825420709261446
YBR288C	-0.7213137907106052
YBR289W	-0.5958019308126978
YBR290W	-0.312540154980943
YBR291C	-0.2869645135065711
YBR292C	-0.5831035200519267
YBR293W	0.054941430413975624
YBR294W	1.3812885145303735
YBR295W	-0.19004629318263694
YBR296C	0.41165432466179
YBR297W	1.126426199550807
YBR298C	1.4575634523242498
YBR299W	-0.05476296506475676
YBR300C	-2.3976279783389236
YBR301W	0.08262122323514177
YCL001W	1.3805600700599503
YCL001W-A	1.0577757934880205
YCL002C	-3.129849608870345
YCL005W	-3.1709233452749457
YCL007C	-3.2671131211284568
YCL008C	-0.4099981263281434
YCL009C	-0.01851407622178596
YCL011C	-0.5357864440672352
YCL014W	-0.4459376456821697
YCL016C	0.7952593262943791
YCL022C	-0.4252581603395751
YCL023C	-0.17589209053594476
YCL024W	-0.21489787840628682
YCL025C	-0.3419697504080226
YCL026C-A	-0.43647883811591764
YCL027W	-0.3381190876200912
YCL028W	-0.4099981263281434
YCL029C	-0.3278506535189406
YCL030C	0.25103231893341105
YCL032W	-2.0105902918449554
YCL033C	-0.9336882654868119
YCL034W	-0.16868992495111035
YCL035C	0.47423911404239066
YCL036W	-0.3368355333574473
YCL037C	-1.9117566136213833
YCL038C	0.25663607549203016
YCL039W	-0.05573714983845617
YCL040W	-0.601247711462069
YCL042W	-0.5794272889971243
YCL044C	0.04951429969833486
YCL045C	-0.05317004131316872
YCL046W	-0.15713793658731623
YCL047C	-0.5627410835827552
YCL048W	-0.6551569904931083
YCL049C	-0.19564456446662998
YCL050C	-0.7129169323120789
YCL051W	-0.331701316306872
YCL055W	-0.2495538434976692
YCL056C	-2.051664028249557
YCL057W	0.12010978414374351
YCL061C	-0.0262154017976491
YCL063W	-0.36635728139825435
YCL064C	-0.6050983742500003
YCL069W	-0.7565577772419679
YCL076W	0.462390920848756
YCR001W	-0.46519095962182655
YCR002C	-2.939883577999063
YCR003W	0.07261827642592311
YCR004C	-0.5293686727540164
YCR005C	-0.4882949363494148
YCR006C	-0.6718431959074777
YCR007C	-0.150720165274097
YCR008W	-0.05445359557581225
YCR009C	-2.2621669273231397
YCR010C	0.20995858252880945
YCR011C	-0.8091835020103636
YCR014C	0.14321376087133178
YCR015C	0.2073914740035216
YCR016W	0.11882622988109999
YCR017C	0.24076388483226044
YCR019W	-1.2661288195115548
YCR020C	0.04181297412247211
YCR020C-A	-0.8541079012028966
YCR020W-B	-2.9347164493007276
YCR021C	-0.35223818450917277
YCR022C	-0.12119841723328954
YCR023C	0.2690020786104236
YCR024C	-1.2049954337971738
YCR024C-A	-0.42695749841892144
YCR025C	-0.2672668923221534
YCR026C	-0.6635428783423808
YCR027C	-0.49128989629558373
YCR028C	-1.84766447077337
YCR028C-A	-0.272311150868851
YCR030C	-0.43923025186866166
YCR031C	
YCR032W	0.27063449633932496
YCR033W	0.14406946371309465
YCR034W	-0.21549687039552054
YCR036W	1.6137094739572566
YCR037C	-0.05274548105706317
YCR043C	1.038930583980589
YCR045C	0.43184562056260967
YCR046C	0.4889133207236922
YCR047C	-3.2282466592336325
YCR048W	0.1926777733449079
YCR049C	0.06167186238091562
YCR050C	0.08724750385528676
YCR051W	0.6512577026848507
YCR053W	0.7622204201629432
YCR059C	0.4964577674452327
YCR060W	0.26971735842174327
YCR061W	0.03166576459057188
YCR063W	0.9744467925242297
YCR065W	0.22051005680069707
YCR066W	0.5408786184270361
YCR067C	-0.010009706440576837
YCR068W	1.9973440960728308
YCR069W	-0.5052641819345208
YCR071C	0.5852994694088396
YCR073C	0.6879322488388515
YCR073W-A	-0.2681193039991396
YCR075C	-0.2539683925172237
YCR076C	-0.1053679146606826
YCR077C	0.29050654925687164
YCR079W	0.807403724317856
YCR081W	-2.9495233996279953
YCR082W	0.7952889467773641
YCR083W	-0.2585540821051304
YCR085W	-0.8509747123361351
YCR086W	-0.0850515544983743
YCR087C-A	1.0564297070946325
YCR087W	-0.13360610843884654
YCR088W	-0.6455862833244718
YCR089W	-0.6089007666212168
YCR090C	0.2904363377416496
YCR091W	0.86423116945029
YCR092C	-0.1128980996681927
YCR094W	0.7001051702903869
YCR095C	0.5089016614633256
YCR098C	0.8551848545359648
YCR099C	0.19221920438611664
YCR100C	0.0629861341814682
YCR101C	-0.6284107914134028
YCR102C	-0.8429376879531195
YCR102W-A	0.9292667795340932
YCR105W	-0.16184430221700968
YCR106W	0.22407767941789142
YCR107W	-0.8536076441569426
YDL001W	-0.7148472004532086
YDL002C	-1.0125100162898566
YDL006W	0.11820913648559794
YDL009C	-0.7887634701576112
YDL010W	-0.32428961323129807
YDL011C	-0.5979795848394915
YDL012C	-0.7008630413199434
YDL013W	-0.35425566851686674
YDL020C	0.29800546819901025
YDL021W	-2.3979406389926448
YDL022W	0.12620008456175028
YDL023C	-0.22939710482699738
YDL024C	-0.5989784533490102
YDL025C	-0.14748988704644317
YDL026W	-0.2663552396791989
YDL027C	-0.09654759306097682
YDL032W	-0.15248422959403768
YDL033C	-0.7278324910769554
YDL034W	-0.7508064667958909
YDL035C	-1.1004104451275245
YDL036C	-0.21741068271277042
YDL037C	0.12520121605223075
YDL039C	-0.14549215002740568
YDL040C	-2.6527459071160937
YDL041W	0.49777917010280065
YDL042C	-0.07756909138011629
YDL044C	-0.6259479031060219
YDL046W	-0.3642443536120562
YDL047W	-3.021563705410072
YDL048C	-0.35225793149782886
YDL049C	-0.33128169279793046
YDL050C	-0.8666752139000896
YDL051W	-0.5110780245113423
YDL052C	0.3489477621844766
YDL053C	-0.08855664498482527
YDL054C	0.04629060380023357
YDL056W	-0.18145141637008805
YDL057W	-0.7238370170388793
YDL059C	0.1901276691709635
YDL061C	-0.6089671384441997
YDL062W	-0.07856795988963582
YDL063C	-0.22240502526036496
YDL065C	0.39090023958427267
YDL066W	0.17514464152817835
YDL067C	0.6545357028017562
YDL068W	-0.14848875555596192
YDL069C	0.24806204272306187
YDL070W	-0.008647164223308945
YDL071C	0.2530563852706564
YDL072C	1.722775383469442
YDL073W	0.19112653768048224
YDL074C	-0.20557729976062664
YDL075W	-3.115822664594991
YDL076C	0.6725811592686176
YDL077C	-0.7837691276100167
YDL078C	0.38191042299860156
YDL079C	0.38990137107475387
YDL080C	0.43684819102214445
YDL081C	1.406749513765048
YDL082W	0.40288666169849996
YDL083C	0.3849070285271586
YDL085W	-0.18744462742720133
YDL086W	0.6306286818688208
YDL088C	0.6989730096074395
YDL089W	0.3600795785118667
YDL090C	0.4881497704956588
YDL091C	-0.15712696603806248
YDL093W	0.17487037779684445
YDL094C	0.3058960357494936
YDL095W	-0.08028485084778687
YDL096C	-0.11572191904600933
YDL099W	0.025469049844808387
YDL100C	0.609799997056381
YDL101C	0.08571052990489032
YDL104C	-0.34027589760330273
YDL106C	0.6081171148009145
YDL107W	-0.07179583983553305
YDL109C	0.45845468777664844
YDL110C	1.0952336368587123
YDL112W	0.8168098732476912
YDL113C	1.0455151076424585
YDL114W	-0.23631897287840894
YDL115C	0.20075977697986244
YDL116W	-0.042302615222784036
YDL117W	-0.2879749010928068
YDL118W	0.08368756062256909
YDL119C	-0.9622094994357121
YDL121C	0.5410980294121029
YDL122W	1.2516210105752918
YDL123W	-0.35386401990852123
YDL124W	0.6161278098657221
YDL125C	1.1404322997825793
YDL127W	-0.2625605266924595
YDL128W	0.3286643136699283
YDL129W	0.8629125094300362
YDL130W	1.299531593274591
YDL130W-A	0.15732627543086197
YDL131W	-0.3764348279423962
YDL133C-A	0.8215118506576842
YDL133W	-1.5606397965477106
YDL134C	0.6631344193065438
YDL135C	0.45974043614914256
YDL136W	0.6251675424504956
YDL137W	0.6730781251497946
YDL138W	0.6088960237979036
YDL142C	0.5935284784037883
YDL144C	0.21566765636026078
YDL146W	-0.3547394697389406
YDL149W	1.1404322997825793
YDL155W	-0.6566665380703715
YDL156W	-0.07360378635248788
YDL157C	0.41182985344984346
YDL159W	-0.34569973715416685
YDL160C	0.39163087816454645
YDL161W	0.4353331581702539
YDL162C	0.4027901208650701
YDL167C	2.008020634606205
YDL168W	-0.22637526703515817
YDL169C	0.4389490512041636
YDL170W	0.6070880772809488
YDL171C	1.2724123955202702
YDL172C	-0.3484116569295991
YDL175C	-0.6412989926762566
YDL177C	0.27261797164433327
YDL178W	0.39555833479725155
YDL179W	0.36301529749206696
YDL180W	0.10176702579211662
YDL181W	-0.16580905871717602
YDL182W	-0.5102228701970427
YDL183C	0.8999754130276063
YDL184C	1.0192998831466158
YDL185W	-2.74606688433985
YDL186W	0.46154838266609666
YDL187C	-0.20919977512408885
YDL188C	-0.20377593557322474
YDL189W	-0.8916995852744796
YDL190C	0.5745450399757641
YDL191W	0.03496515727852165
YDL192W	2.1356717516085197
YDL194W	-3.157986873595377
YDL197C	-0.6062206614386193
YDL198C	-2.9906794151519973
YDL200C	0.9990954225866918
YDL201W	0.1384327955067159
YDL202W	0.7508286018182492
YDL203C	0.8517324226859307
YDL204W	-0.3036562041955674
YDL206W	1.1652707203471249
YDL210W	-0.49021149130397773
YDL211C	0.48018953995741703
YDL213C	0.560141805861021
YDL214C	0.6620417526009095
YDL215C	0.4190495719134842
YDL216C	0.07572513597447676
YDL218W	-0.287979289312508
YDL219W	0.39396650810058803
YDL222C	-0.5450806933946865
YDL223C	0.6071725505102
YDL224C	-2.7210364791633705
YDL225W	-0.5544868423245224
YDL226C	-1.9356230435220805
YDL227C	-2.9812732662221615
YDL229W	2.036907187845243
YDL230W	0.8172432099431994
YDL231C	1.1480261139757593
YDL232W	-3.0925793618918846
YDL233W	0.7843216886887744
YDL234C	-1.8243169478523569
YDL236W	-0.8209943953365371
YDL237W	-2.880941010970579
YDL238C	-0.07790862987950817
YDL239C	1.4803767094966245
YDL240W	1.350258315967229
YDL241W	0.806269369525058
YDL242W	-2.957757893897572
YDL243C	0.3171496251735958
YDR001C	0.9301169971012293
YDR003W	-0.013633278858963564
YDR004W	-2.9875440321753852
YDR005C	-0.5795699061374181
YDR007W	0.5532885037424438
YDR008C	-0.8445097676611262
YDR009W	0.0036113275124024704
YDR010C	2.239139389836713
YDR011W	1.3330137095958632
YDR014W	1.621468943444162
YDR015C	0.32498808261512546
YDR017C	0.5099756782352296
YDR018C	0.9363877630544535
YDR019C	1.1323491990926997
YDR020C	3.7974247292128442
YDR022C	0.6902601993904165
YDR024W	-0.26603160847622437
YDR025W	0.3014727102905364
YDR026C	2.5155873575272025
YDR027C	-2.9468312268412196
YDR028C	0.028019702546216024
YDR029W	0.049557084840423704
YDR030C	0.29589089483042397
YDR031W	0.2730074261428282
YDR032C	0.1855118105726094
YDR033W	0.49107342187168035
YDR034C	1.324300899378841
YDR035W	0.06167186238091562
YDR036C	-0.1590863061347131
YDR042C	1.911194566896
YDR043C	0.232624834341189
YDR046C	-0.0715906905644947
YDR048C	0.29230352522457276
YDR049W	-0.6433417089472332
YDR050C	-0.16872283659886958
YDR051C	0.47242897341558526
YDR055W	0.7180650564730722
YDR056C	0.18599232062990656
YDR057W	0.48325361436388187
YDR058C	-0.08279710662680763
YDR059C	0.3167206766977894
YDR061W	0.6606111929782693
YDR063W	0.5848387063401977
YDR065W	-0.4168569137213476
YDR066C	0.1726696856166192
YDR067C	0.18682498531823707
YDR068W	1.20881612149851
YDR069C	-0.7923217678079404
YDR070C	-0.2686974519447923
YDR071C	-0.272311150868851
YDR072C	-0.08806735848812458
YDR073W	-0.5264505066526209
YDR074W	-1.7562403015155208
YDR075W	0.18998121233843057
YDR076W	0.49238440250745824
YDR077W	-0.4270024776708601
YDR078C	-2.598622702374614
YDR079W	-0.5386278163238569
YDR083W	0.549211847639893
YDR084C	0.24072000263524707
YDR085C	1.5274557245625187
YDR089W	0.4051136831969331
YDR090C	-0.19360404230550324
YDR092W	-0.11242197783059672
YDR093W	0.13924242204161405
YDR094W	0.06211946079045237
YDR095C	-0.8187059387622847
YDR096W	-0.3965592034927701
YDR097C	-0.5406573679357296
YDR098C	-0.7172283581686513
YDR099W	-0.023121706908199757
YDR100W	0.545152744416147
YDR101C	0.506591263790567
YDR102C	0.07429677046168884
YDR103W	-1.8761023285479446
YDR104C	-0.3153771390178636
YDR105C	0.03776484144798061
YDR107C	-0.25043148743793836
YDR108W	0.8272604184664477
YDR109C	-0.5670415388900744
YDR111C	0.15141973171284973
YDR112W	0.8394377281376841
YDR114C	-2.9801784054066753
YDR115W	-3.018739886032256
YDR116C	0.22448358974026617
YDR117C	0.48020709283622254
YDR119W	0.4700593347768591
YDR120C	-0.6685191194837078
YDR121W	0.5857437766536008
YDR122W	-0.3214657938534814
YDR123C	-2.9294396151098585
YDR124W	0.4619411283293686
YDR125C	-0.3336431035247175
YDR126W	0.9815063409687703
YDR127W	-0.8126172839266669
YDR128W	0.32190206711015396
YDR129C	-0.5042746383918677
YDR130C	0.7473289966064247
YDR131C	0.9043833797176094
YDR132C	-0.29711117451100966
YDR133C	0.14533107687723149
YDR135C	-0.6563418098124717
YDR136C	1.0261564764299693
YDR137W	1.6367114245767882
YDR138W	-3.217745649488311
YDR139C	0.4781775412243495
YDR140W	-0.2037518003648667
YDR142C	0.200128970397794
YDR143C	0.5045617121786939
YDR144C	-0.28087476161602837
YDR146C	0.5512413992517652
YDR147W	0.6227487557511137
YDR148C	0.6793319964571685
YDR149C	-1.1832959067850013
YDR150W	-0.9685105441048751
YDR151C	-0.10590481334114274
YDR152W	1.373130814105571
YDR153C	0.3467611123072953
YDR154C	1.180700797871984
YDR155C	-0.5758921392057198
YDR156W	1.5429220048999128
YDR157W	0.5730940751315144
YDR158W	0.5038084742669584
YDR159W	-2.9985786494363906
YDR161W	-0.1948213344506573
YDR162C	0.8375341184312391
YDR163W	0.88487927902202
YDR165W	0.284404071529194
YDR169C	0.22089227073668435
YDR171W	0.3409873122352488
YDR173C	0.025737828301515418
YDR174W	-0.04295207173858326
YDR175C	0.5834869152611982
YDR176W	-0.39805909698669023
YDR178W	1.030314314596995
YDR179C	0.47262995387790696
YDR179W-A	0.3213563919902911
YDR181C	0.18855899033322382
YDR183W	0.16430903003062877
YDR184C	1.01421240063586
YDR185C	0.45299903363294924
YDR186C	0.6631653562554382
YDR191W	0.6008083154773369
YDR192C	0.6469987160537086
YDR193W	0.41258243312862397
YDR194C	1.9132285067275734
YDR197W	0.5049632342813675
YDR198C	0.5881059553188356
YDR199W	0.7994270379557337
YDR200C	2.8171644653374504
YDR202C	-3.1877214502916997
YDR203W	0.42066575322948946
YDR204W	0.6567736948494423
YDR205W	0.40032394139291333
YDR206W	0.23705891093841386
YDR207C	-0.22128932040129742
YDR209C	0.4518442736185401
YDR210W	0.2116541906214097
YDR213W	0.9183673194398897
YDR214W	0.5984987954485186
YDR215C	0.4287490733303542
YDR216W	1.1008194017165553
YDR217C	0.10426150928134657
YDR218C	0.7474628373073162
YDR219C	0.44722523356090277
YDR220C	0.38255867275398325
YDR221W	0.4587728337049957
YDR222W	0.5234393945119152
YDR223W	-3.155626011396053
YDR225W	0.9922719603620831
YDR226W	-3.15909029143928
YDR227W	1.0534742411257754
YDR229W	0.6712486763563029
YDR230W	0.4657013937914513
YDR231C	0.9068197192957967
YDR233C	0.6123559156214299
YDR234W	0.3952610329124853
YDR237W	-3.185649771770694
YDR239C	0.06038062873379386
YDR241W	0.30980879184619814
YDR242W	-0.6874762285935233
YDR244W	1.1982097944803554
YDR245W	1.7174930640039465
YDR248C	-0.1479819161804565
YDR249C	-0.1332210421600528
YDR250C	-0.4225341729599642
YDR252W	0.18167760360855784
YDR253C	-0.1686471398090215
YDR254W	0.3699750139384022
YDR255C	0.7612879234764074
YDR256C	0.7455429911879774
YDR257C	0.9846691503185163
YDR258C	0.17970948707250448
YDR259C	0.9620358101538964
YDR260C	-3.132502287679808
YDR261C	0.9635418471553993
YDR262W	1.7193841672842416
YDR263C	-3.102475674962361
YDR264C	1.684180552374131
YDR265W	-3.138714690311004
YDR268W	-3.070049144890248
YDR269C	1.1002147050417104
YDR270W	0.8403291949700123
YDR271C	0.9355860353150165
YDR272W	0.31123957087982196
YDR273W	-2.721448313582342
YDR274C	1.0608694883774685
YDR275W	0.29985016605596304
YDR276C	-2.972015219707246
YDR277C	0.4862222449918425
YDR278C	0.31227497131835497
YDR279W	-3.0828030666302406
YDR281C	0.14764630159166192
