orf	hap alpha | cell size | YPD [standard] | Cook~Ho, 2008
YBR113W	0.2337329294500483
YBR114W	0.4572528418169449
YBR115C	0.08292748826471134
YBR116C	0.04664697561002877
YBR119W	0.7515008914012467
YBR120C	-0.9126576611744258
YBR121C	0.07205514890936647
YBR125C	0.03207117825552038
YBR126C	-2.5012514027519814
YBR127C	-0.2895793952270781
YBR128C	-0.1672052607063863
YBR129C	0.11334900532832062
YBR130C	-0.08518931779271478
YBR131W	-1.1840950406509967
YBR132C	-2.8219154515178895
YBR133C	1.3596742356715539
YBR134W	3.6680946717417355
YBR137W	0.15373337422298058
YBR138C	0.10631687068440396
YBR139W	-0.09841597483547963
YBR141C	0.07801480929044048
YBR144C	-0.2747645097970051
YBR145W	0.2427504586028311
YBR146W	1.959070710303472
YBR147W	0.21338788594576355
YBR148W	0.16492167747527312
YBR149W	0.27884220117620323
YBR150C	-0.05301287637521109
YBR151W	-0.06040522034155122
YBR156C	0.1078517863882122
YBR157C	-0.07367446086349728
YBR158W	0.11255825296191353
YBR159W	0.31050745407753794
YBR161W	-0.031595909250661275
YBR162C	1.1632185781140767
YBR162W-A	0.3579187411827998
YBR163W	-1.99068991797904
YBR164C	0.0844672946043856
YBR165W	-0.12404371345646893
YBR166C	1.1286709143774223
YBR168W	-1.4287131620880966
YBR169C	-0.07292386321034461
YBR170C	0.16807134025804105
YBR171W	0.7450437489764282
YBR172C	-0.1301199633815558
YBR173C	1.214886329680887
YBR174C	2.215673340183098
YBR175W	1.9531866182537776
YBR176W	0.5029216552371457
YBR177C	0.413837633894078
YBR178W	-0.05492777781309646
YBR179C	-2.220082661856825
YBR180W	0.0998171314971452
YBR181C	-1.5616756531940135
YBR182C	-0.051547807357725614
YBR183W	0.07500658599875472
YBR184W	-0.3168966248187464
YBR185C	-0.04364717139984047
YBR186W	0.008423284365439479
YBR187W	-0.072178293842473
YBR188C	-0.02417387801141208
YBR189W	-0.690045206304497
YBR191W	-1.5912146667119313
YBR194W	1.2242645942275654
YBR195C	1.39466901092994
YBR197C	0.6736092016844906
YBR199W	-0.23107614838254253
YBR200W	1.982722493468615
YBR201W	0.23560084582911187
YBR203W	0.18316173659212887
YBR204C	-0.12619673094455552
YBR205W	0.4178086649885964
YBR206W	-0.2284117935936207
YBR207W	-0.05893929817882927
YBR208C	-0.046341765278795
YBR209W	-0.11213940970970267
YBR210W	-0.14902168094693055
YBR212W	0.5539511096301968
YBR213W	-0.1326668378075591
YBR214W	-0.11996467728518456
YBR215W	0.13773605217719148
YBR216C	1.4310756252381291
YBR217W	0.030007184779102105
YBR218C	-0.21599801697302184
YBR219C	-0.38762776821811845
YBR220C	-0.24373688445878766
YBR221C	0.19200244055501403
YBR222C	-0.26254735104056504
YBR223C	-0.08446196393152659
YBR224W	-0.013832197145576862
YBR225W	-0.8184452756661552
YBR226C	-0.6320993170201447
YBR227C	0.1019625536474802
YBR228W	-0.1383675541729702
YBR229C	-0.07202188453757037
YBR230C	-0.09486940232554433
YBR231C	-1.121004194464339
YBR232C	-0.06627743022788657
YBR233W	-0.08500890323813277
YBR235W	0.123250564327586
YBR238C	-1.0110003153908134
YBR239C	-0.04132730133843891
YBR240C	-0.048654477490838816
YBR241C	-0.06093216655495392
YBR242W	-0.10552234648449273
YBR244W	0.3448836097329665
YBR245C	0.2411854131329788
YBR246W	0.3291412442974952
YBR248C	-0.4747146288266996
YBR250W	0.001801562689016558
YBR251W	-1.8860153152400694
YBR255W	-0.7419667493395473
YBR258C	-0.04958244987070989
YBR259W	0.23573896032414782
YBR260C	-0.13636055655718152
YBR261C	-0.17956592216920667
YBR262C	-0.3464026406956675
YBR263W	-0.1860375801892816
YBR264C	0.10181482639287658
YBR266C	-2.5055464571748303
YBR267W	-1.333625760517489
YBR268W	-1.732839453610367
YBR269C	2.3470013560002254
YBR270C	0.34270340590082676
YBR271W	-0.06737190965031553
YBR272C	0.3201798860762359
YBR273C	-0.040569166690640056
YBR275C	0.2867865244539679
YBR276C	-0.591104485810537
YBR277C	3.7310581698358396
YBR278W	4.566860271950102
YBR279W	4.2557903884343995
YBR280C	0.32625836034680733
YBR281C	3.873975885624655
YBR282W	-1.0474264621156704
YBR283C	1.3631374241999548
YBR284W	1.2832339367271857
YBR285W	-0.16814278053245518
YBR286W	3.7294589299982115
YBR287W	0.13175031390793493
YBR288C	-0.5753271476884985
YBR290W	0.15580094800906966
YBR291C	3.127337855498612
YBR292C	0.11960026309423791
YBR293W	0.1001521799239381
YBR294W	0.2593871766768151
YBR295W	3.225616592154682
YBR296C	-0.39957381654435237
YBR297W	2.9417872009432915
YBR298C	3.0641869561347512
YBR299W	-0.2890652096622211
YBR300C	0.08939387291980623
YBR301W	-0.1345008545678187
YCL001W	0.17658908623788502
YCL001W-A	3.2129775104897074
YCL002C	0.2310761589832241
YCL005W	4.346234943913754
YCL007C	-0.10311039939887204
YCL008C	0.7627167418776283
YCL009C	0.2721585672482943
YCL010C	0.05974155514163833
YCL014W	0.4725444894793368
YCL016C	2.6937217596151797
YCL022C	0.16987196963201495
YCL023C	0.1374734808692091
YCL024W	0.036420513800245254
YCL025C	0.1476770979282559
YCL026C-A	-0.08263152356231608
YCL027W	0.11099253053765583
YCL028W	0.2020335860911893
YCL029C	0.10517207781844727
YCL030C	0.16553688719108145
YCL032W	2.7396611588817064
YCL033C	0.9176673180581126
YCL034W	0.24627488539865094
YCL035C	0.1389342186926695
YCL036W	0.899333921473
YCL037C	-0.5561395446746437
YCL038C	0.04236098831276042
YCL039W	-0.29651788536049783
YCL040W	-0.11421928403873437
YCL042W	0.6647300303229672
YCL044C	0.09680730349980748
YCL045C	-0.44697866500648514
YCL046W	-0.15896718134172066
YCL047C	-0.21068237808588144
YCL048W	0.15938442859034746
YCL049C	0.15898397457322574
YCL050C	0.6928943640119537
YCL051W	-0.005783457980776248
YCL055W	0.3331751114922241
YCL056C	0.6278731433387061
YCL057W	0.009700966582105588
YCL058C	0.35154141830154584
YCL061C	3.2003790090080586
YCL063W	-0.3414262796508764
YCL069W	0.5741869434005362
YCL076W	-0.16578984784955367
YCR001W	0.03743147758380025
YCR002C	3.576051279859268
YCR003W	-0.9694851481317457
YCR004C	-1.8682106367803453
YCR005C	0.3917944917541715
YCR006C	0.0027680819546583198
YCR007C	0.14953147347494583
YCR008W	0.2590957072479912
YCR009C	1.8173051246785672
YCR010C	0.4359441438597546
YCR011C	0.14890252475215143
YCR014C	-0.0506149354275756
YCR015C	0.17489728128183246
YCR016W	-0.1860890860243428
YCR017C	-0.1158400370422001
YCR019W	0.6995096617309723
YCR020C	0.03243682859987472
YCR020C-A	0.6334942110223339
YCR021C	-0.031960762486064685
YCR022C	0.34583844289707183
YCR023C	0.31182924965589914
YCR024C	0.4320653419727047
YCR024C-A	3.8901945935552895
YCR025C	4.154237773675179
YCR026C	3.07260370835923
YCR027C	2.0701669728187255
YCR028C	0.20462339090159085
YCR028C-A	-2.595170109342648
YCR030C	0.5500606688431555
YCR031C	-0.673338795141053
YCR032W	0.10878145309398585
YCR033W	-0.2853163548329812
YCR034W	0.5120020728417215
YCR036W	3.049529455233778
YCR037C	-0.18563701054626874
YCR043C	0.17905252816257172
YCR044C	0.9884687316698864
YCR045C	3.9089498795677122
YCR046C	-1.0472088807838507
YCR047C	-1.9638228431113567
YCR048W	0.01605126392662254
YCR049C	0.034636133005911694
YCR050C	4.0764304773219555
YCR051W	-0.6499191176310972
YCR053W	-0.023230018547809848
YCR059C	-0.12234367269828147
YCR060W	0.043877962153290956
YCR061W	0.03246255141756704
YCR063W	-1.018393120462591
YCR065W	1.495877255877113
YCR066W	5.65554001828002
YCR067C	-0.41139894215842493
YCR068W	3.2672606957704615
YCR069W	-0.14107066234115875
YCR071C	-1.7418361364413562
YCR073C	-0.060422223031882175
YCR073W-A	0.018540733497820636
YCR075C	0.08072869452831528
YCR076C	0.0677537917338495
YCR077C	-1.0803992682879568
YCR079W	-0.3388580155321222
YCR081W	1.1533803657854773
YCR082W	0.04890690509768476
YCR083W	0.4436199941317857
YCR084C	1.988884822382322
YCR085W	3.1951675166201907
YCR086W	0.57560450318872
YCR087C-A	1.3585507886883657
YCR087W	3.632898656551754
YCR088W	0.704086138117714
YCR089W	0.20574104861133083
YCR090C	0.15457627700308968
YCR091W	-0.007483249078888062
YCR092C	0.05998983665159399
YCR094W	3.883710319961991
YCR095C	-1.2772865929810049
YCR098C	-0.002125159751529775
YCR099C	-0.10664544704733861
YCR100C	0.07434079865717166
YCR101C	0.03640165877926021
YCR102C	-0.1233271517078496
YCR102W-A	-0.2217218413438628
YCR105W	-0.07773683837978791
YCR106W	-0.0467304394818805
YCR107W	-0.020984975300743638
YDL001W	0.20564418456814568
YDL002C	0.38774909433877186
YDL005C	-0.15210540452611124
YDL006W	-0.7335257929516898
YDL009C	1.1912756412879704
YDL010W	-0.025980280249998242
YDL011C	0.1422885516092926
YDL012C	0.05536997855774904
YDL013W	0.9104070486795639
YDL018C	0.11757832758849021
YDL019C	-0.3157167098835766
YDL020C	2.198399155514455
YDL021W	5.69684711939708
YDL022W	-0.09643131312933292
YDL023C	0.23966460129490194
YDL024C	0.14714868204972223
YDL025C	0.020484865961648148
YDL026W	0.029172422838194732
YDL027C	-0.062088778167553996
YDL032W	-2.6336450819884343
YDL033C	-1.3716916509190415
YDL034W	-0.022314632724967108
YDL035C	-0.7503487106677258
YDL036C	-0.06035717973819798
YDL037C	0.006728798110953454
YDL039C	0.0008782639875311908
YDL041W	2.6093281690142476
YDL042C	2.262823878606888
YDL044C	-1.7062021652626833
YDL045W-A	-0.9244985159156699
YDL046W	0.4512263834486821
YDL047W	-0.5384842371945675
YDL048C	0.13750077952868894
YDL049C	-1.0575609426480568
YDL050C	0.4846295416742598
YDL051W	0.27878421416286664
YDL052C	-0.39719459209707036
YDL053C	-0.29978410194185
YDL054C	0.08810165385889639
YDL056W	1.1200651497900296
YDL057W	-1.2695979051442927
YDL059C	0.7705132711932705
YDL061C	-3.3396666996437907
YDL063C	-2.20114702080865
YDL065C	-0.329503320896589
YDL066W	-0.5372142026565552
YDL067C	3.6695984822869407
YDL068W	-1.1957661437620288
YDL069C	-1.1022410318187492
YDL070W	-0.6453486258642227
YDL071C	-0.40740043739847204
YDL073W	4.12056293630288
YDL074C	5.618799245656376
YDL076C	1.972604956746182
YDL078C	-0.12480706934310533
YDL079C	0.018640480577441308
YDL080C	-0.15266978172406623
YDL081C	0.8443498860424751
YDL082W	-2.124841788949802
YDL085W	0.14443573348427358
YDL086W	0.03488022245632981
YDL088C	-0.6395398028857764
YDL089W	0.44180427780585063
YDL090C	-1.5404392848191784
YDL091C	-0.1447191955990817
YDL093W	-0.06835835770414857
YDL094C	-0.04167682470797169
YDL095W	0.0037746654859589462
YDL096C	0.410273570111924
YDL099W	-1.1253420058569683
YDL100C	-0.6597862180401792
YDL101C	1.4857176487062769
YDL104C	-1.3034754347078794
YDL107W	-1.2032539049091242
YDL109C	-0.08457872151061381
YDL110C	-0.14609375706072872
YDL112W	0.13914965937877086
YDL113C	-2.4354279306591504
YDL114W	-0.13590501528082896
YDL115C	1.363890183404061
YDL116W	0.9881180238005842
YDL117W	4.366212363152765
YDL118W	-1.1130537453215117
YDL119C	0.9321301139907507
YDL121C	0.12757775629167642
YDL122W	0.6099054535073597
YDL123W	-0.05748839186478531
YDL124W	0.3130576663612167
YDL125C	2.4182498363508302
YDL127W	0.17929896843691467
YDL128W	0.6298687310496366
YDL129W	-0.05900791995389484
YDL130W	-2.308778577950027
YDL130W-A	-0.025364866047834427
YDL131W	0.21600280075842102
YDL133C-A	0.16367589283970857
YDL133W	-0.3229517201963897
YDL134C	0.4535533369863795
YDL135C	-1.9106560600307254
YDL136W	-1.7119232779531586
YDL137W	0.1902776577687082
YDL138W	-0.35322865208823195
YDL142C	-1.5133011514962011
YDL144C	0.05821738611550931
YDL146W	-1.1442265101074205
YDL149W	0.2256153202449173
YDL151C	-2.0444621926089552
YDL154W	-0.009672731124238027
YDL155W	1.262369659890667
YDL156W	0.011550914210541737
YDL157C	-0.4512250152750252
YDL159W	1.9503561381164964
YDL160C	3.948439359988109
YDL161W	0.5055180846545037
YDL162C	0.7168674190430381
YDL167C	-0.946420833463138
YDL168W	0.021680218443122238
YDL169C	0.24689720023538417
YDL170W	0.2387763499037094
YDL171C	0.03261703496374478
YDL172C	0.10440453515143258
YDL173W	-0.23886712576021446
YDL174C	0.08088718326649565
YDL175C	0.09552137713490493
YDL176W	0.9744962618230734
YDL177C	0.1996291881286159
YDL178W	0.13880795082255007
YDL179W	0.5101008073826615
YDL180W	-0.13554159929136958
YDL181W	-1.5259683234889976
YDL182W	-0.8608605550711448
YDL183C	0.9345603663612666
YDL184C	0.3318022994978978
YDL185W	-0.7415264039030222
YDL186W	0.4028209734326561
YDL187C	0.3245235885297174
YDL188C	-0.14042405597831523
YDL189W	0.2702580553267248
YDL190C	-0.4427026240303353
YDL191W	-1.742261437167775
YDL192W	0.2398196847073075
YDL194W	-0.25819043076062087
YDL197C	0.16028980739663098
YDL198C	-1.056283411160745
YDL199C	-0.1726949492408076
YDL200C	-0.45929914360569624
YDL201W	0.14001739879838437
YDL202W	-2.2245083913144805
YDL203C	0.015357097499176417
YDL204W	-0.1664493889745445
YDL206W	0.6267301251958347
YDL210W	0.37265282441642517
YDL211C	0.29240070151781056
YDL213C	-0.2619381188342626
YDL215C	-0.12289843359590093
YDL216C	0.3002325784279068
YDL218W	-0.02385688325988192
YDL219W	0.5054937910266594
YDL222C	0.04575371121895917
YDL223C	0.1741281459096099
YDL224C	-0.7264295369090096
YDL225W	2.029526656279319
YDL226C	0.361165689498497
YDL227C	-0.4450240378759388
YDL229W	0.5222870290712969
YDL230W	0.33421567159803633
YDL231C	0.38389420104307426
YDL232W	0.820786853746942
YDL233W	0.1900742826447572
YDL234C	0.2069805925047881
YDL236W	0.7590176294914631
YDL237W	0.10355341960996238
YDL238C	0.2796933441200517
YDL239C	0.04861731573006866
YDL240W	1.6027383440288072
YDL241W	-0.027811466220110076
YDL242W	0.20108249614368576
YDL243C	-0.12542154778831935
YDR001C	-0.09307117489571179
YDR003W	-0.27845943710722193
YDR004W	0.7256739113188037
YDR005C	0.20995101411466077
YDR006C	-0.39622626960747476
YDR007W	0.578066090199161
YDR008C	-0.11602270005231631
YDR009W	-0.014266975673509472
YDR010C	0.06586970345012093
YDR011W	-0.3309568850909867
YDR014W	0.38834300771213875
YDR015C	0.16088950585695563
YDR017C	1.5686241123403488
YDR018C	0.24444188710089162
YDR019C	0.18919898616819844
YDR020C	-0.3575862779966878
YDR022C	-0.09820297276033371
YDR024W	-1.245719648606285
YDR025W	-0.5460867913527248
YDR026C	0.31081572490980147
YDR028C	-0.15758982051111983
YDR029W	0.18343109245777398
YDR030C	0.13243608080243793
YDR031W	0.2232404626366138
YDR033W	0.3024564822317805
YDR034C	-0.16722717578576757
YDR035W	-0.04373786602578944
YDR036C	0.2563993531241761
YDR042C	-1.4409072364832065
YDR043C	-0.10457502567633968
YDR046C	-0.1945113030228306
YDR048C	-0.05611115232209417
YDR049W	0.4232766898902874
YDR050C	0.07205514890936647
YDR051C	0.0930324150371608
YDR055W	-0.05631159383032336
YDR056C	0.17709533719078874
YDR057W	0.008699205913806442
YDR058C	-0.08879255294813541
YDR059C	-0.26846807512288207
YDR061W	0.12307912171633487
YDR063W	0.0382063059526619
YDR065W	-1.9126658077305179
YDR066C	-0.27097047920106565
YDR067C	-1.2113034274203796
YDR068W	-0.04672100514051773
YDR069C	1.7365956283374393
YDR070C	0.10989256423457561
YDR071C	-0.00864983505136177
YDR072C	-0.260832439982829
YDR073W	-0.42679658726053765
YDR074W	0.7514689203718447
YDR075W	2.262113169324904
YDR076W	0.5983018216078202
YDR077W	0.32351742912866405
YDR078C	-0.4855859523179802
YDR079W	-0.9613311352995026
YDR080W	-1.525755843313648
YDR083W	-2.0230069935885027
YDR084C	1.8161176655042393
YDR085C	-0.49038491073449214
YDR089W	-0.883959952820236
YDR090C	0.18932805040757988
YDR093W	0.025165021677782336
YDR094W	0.054813327946085705
YDR095C	0.4258269760059135
YDR096W	-0.27426705686059305
YDR097C	-0.039660080836831264
YDR098C	-0.023677122150147435
YDR099W	-0.26472984350801476
YDR100W	-0.3918919186129603
YDR101C	-1.757663313300247
YDR102C	-0.033479142061040246
YDR103W	1.9172808089863256
YDR104C	0.10160027392693939
YDR105C	0.2142420330691983
YDR107C	-0.12163724678082577
YDR108W	-0.17772062639518518
YDR109C	-0.30815747382012887
YDR110W	0.8861264209521683
YDR111C	0.036153445496619856
YDR112W	-0.09735849599656439
YDR114C	-2.3424852516587062
YDR115W	-2.3097050324157777
YDR116C	0.39382814594991944
YDR117C	-0.136668570710314
YDR119W	-0.2819155046565428
YDR120C	-0.35418082151201513
YDR121W	2.5870248169061627
YDR122W	-0.34024222434820905
YDR123C	0.013757945729925575
YDR124W	-0.0491109459161195
YDR125C	0.9279728788347191
YDR126W	0.18210745657884508
YDR127W	0.05353501144358301
YDR128W	0.33693610963986437
YDR129C	2.5571536322538306
YDR130C	0.1402098788885479
YDR131C	0.08443925828756946
YDR132C	0.15585119324838312
YDR133C	0.16349248732702498
YDR135C	0.63757218070544
YDR136C	-0.607635021585859
YDR137W	-1.1767784353239217
YDR139C	0.256011910614647
YDR140W	-1.3370501347570416
YDR142C	0.026536441852670293
YDR143C	0.20044388250167955
YDR144C	0.3790354577890049
YDR146C	1.1771567056578955
YDR147W	-0.013054446897514983
YDR148C	-0.3055298864694855
YDR149C	-0.03568023986295091
YDR150W	0.3447708575004826
YDR151C	0.40752432029528113
YDR152W	-0.047664105573981125
YDR153C	0.18390578839688732
YDR154C	-0.0620059625107525
YDR155C	-0.2768044984611904
YDR156W	-2.0796075009635486
YDR157W	0.0005665835960953172
YDR158W	0.27817645582576034
YDR159W	0.29102204911845925
YDR161W	0.05729096472517451
YDR162C	-0.8002059971418412
YDR163W	0.0985196787433054
YDR165W	-0.40862193035516103
YDR169C	0.219160497939467
YDR171W	-0.10552245512931523
YDR173C	3.1889906468448466
YDR174W	-2.282516453377922
YDR175C	-1.1208717948088296
YDR176W	0.3989438732937656
YDR179C	0.12420002430027993
YDR179W-A	-0.2703758068729642
YDR181C	-0.41553029581118267
YDR183W	1.3632103072409292
YDR184C	-1.1649972072116304
YDR185C	-0.08129171905400388
YDR186C	0.4521491319327886
YDR191W	-0.21871751213530433
YDR192C	-0.09279718996833627
YDR193W	0.13806961305946605
YDR194C	-1.6156196350680865
YDR195W	1.6477726715074488
YDR197W	-1.3605929528591227
YDR198C	0.34071485565958304
YDR199W	0.17319449928404615
YDR200C	1.0438650413739528
YDR202C	-0.2102052077940961
YDR203W	0.1580010655397669
YDR204W	-1.4613454858589694
YDR205W	0.09375593592784767
YDR206W	2.4725672115979007
YDR207C	1.966327360152514
YDR209C	-0.2815942938167357
YDR210W	-0.27744222649585315
YDR213W	-0.21540748912358648
YDR214W	0.20738176498918254
YDR215C	0.17817408251412556
YDR216W	-0.4719258348221046
YDR217C	-0.6537448433568319
YDR218C	0.34029261095789887
YDR219C	-0.7830965674009603
YDR220C	0.15023735389739984
YDR221W	-0.23929309239811186
YDR222W	0.20533757518062856
YDR223W	-0.2520891084887164
YDR225W	0.327705287868089
YDR227W	1.3939570680650224
YDR229W	-0.000603940012911153
YDR230W	-0.942997734442806
YDR231C	-0.9535721141166514
YDR233C	0.28527846238870225
YDR234W	0.19322750786338966
YDR237W	-0.9102531326512944
YDR239C	-0.004926849595845663
YDR241W	-1.3094191902494943
YDR242W	-0.15595501476592677
YDR244W	-0.29785376224541227
YDR245W	0.4491718603690601
YDR247W	1.727748589060282
YDR248C	0.2434942044278125
YDR249C	0.1609935315594779
YDR250C	0.16644262543700214
YDR251W	0.006040442031864644
YDR252W	0.15911394342821758
YDR253C	0.27794180189018386
YDR254W	1.2417005503912106
YDR255C	-0.4844654955652159
YDR256C	0.07732867754876789
YDR257C	-1.2218107754502434
YDR258C	0.33252741530072827
YDR259C	0.1506976017986147
YDR260C	1.8629578101821702
YDR261C	-0.1446908878868601
YDR262W	0.20255233335701617
YDR263C	0.18440718973539327
YDR264C	1.2647103228083116
YDR265W	0.23073406341099892
YDR266C	-0.17067223019251837
YDR268W	-2.10746320764866
YDR269C	-0.48289197135270134
