orf	hap alpha | cell size | YPD [standard] | Cook~Ho, 2008
YBL015W	0.31806784678950134
YBL016W	3.241640633546208
YBL017C	0.2174833052978972
YBL019W	0.42158490627066386
YBL021C	-0.9478819307088537
YBL022C	-0.6374500464480568
YBL024W	1.484608317652791
YBL025W	1.3405362650129669
YBL027W	-0.48280936656386564
YBL028C	-0.009333761739528493
YBL029W	0.16208960885787474
YBL031W	0.3881662845935313
YBL032W	1.6134134412468235
YBL033C	-0.4131202934513569
YBL036C	-0.021620337664731558
YBL037W	0.11630829740268353
YBL038W	-1.5467301594163732
YBL039C	1.2105567160002286
YBL042C	-0.6901753991055573
YBL043W	-0.07935852437833957
YBL044W	-0.8739370881380994
YBL045C	-0.625907055935053
YBL046W	0.6169352250528488
YBL047C	1.9840093478566507
YBL048W	0.22617159995456973
YBL049W	0.01822498991745374
YBL051C	1.4140833789018417
YBL052C	0.22171724178963395
YBL053W	0.14080467964475224
YBL054W	0.8338610315529179
YBL055C	-0.011113986879548315
YBL056W	0.5766298679469316
YBL057C	0.020989408455815088
YBL058W	-0.5274273908396511
YBL059W	0.3705362667087654
YBL060W	0.12687597843124887
YBL061C	0.5501113661715233
YBL062W	0.30935560459735545
YBL063W	0.45187305310612763
YBL064C	0.863789742689071
YBL065W	0.02581332218829992
YBL066C	0.10501622452089827
YBL067C	-1.163883473003476
YBL068W	0.07591281433727963
YBL069W	0.34314058465017533
YBL070C	0.1344703291588707
YBL071C	0.1386665914689963
YBL072C	-1.7791378204973942
YBL075C	-0.031706527656788344
YBL078C	0.07488572683777192
YBL079W	-0.21665294553127357
YBL080C	-1.244097442276144
YBL081W	0.483497981221287
YBL082C	0.18554368713585775
YBL083C	0.556994555811875
YBL085W	0.2674216360260228
YBL086C	0.430525110196576
YBL087C	-1.3529148276075593
YBL088C	0.5226801348699774
YBL089W	-0.48333511912502775
YBL090W	-1.4462352386083435
YBL091C	0.1771599507841775
YBL091C-A	-0.3206100640318587
YBL093C	0.8174269427299613
YBL094C	1.616844621375811
YBL095W	0.12647670776900194
YBL096C	-0.002839357167473458
YBL098W	-0.18394642067563213
YBL099W	-1.8119564130750607
YBL100C	-1.6009088624329073
YBL101C	-0.01107330063486955
YBL102W	-0.11757512749671395
YBL103C	-0.6151955888830245
YBL104C	0.1313995740496194
YBL106C	0.03992328260750895
YBL107C	-0.0890295293755075
YBR001C	0.0010673157663417781
YBR003W	-0.6190492116306939
YBR005W	0.311887834786973
YBR006W	-0.42408010941432794
YBR007C	0.03803463962684182
YBR008C	-0.10044311437795639
YBR009C	0.24584586729566277
YBR010W	0.26265297172319924
YBR012C	-0.2046081919543
YBR013C	-0.11140786839236558
YBR014C	-0.3513017472352661
YBR015C	0.051024161928464186
YBR016W	0.20911726013072574
YBR018C	0.7019373081473294
YBR019C	0.06335509367051752
YBR020W	0.00784497099171219
YBR021W	0.2915481241114921
YBR022W	0.15823470264802425
YBR023C	1.2012833746966889
YBR024W	-0.163272288000302
YBR025C	-0.49550227073272923
YBR027C	-0.18380008954586333
YBR028C	-0.006406775550331282
YBR031W	-1.3157623492268549
YBR032W	-0.15450930528961151
YBR033W	-0.0025165411858224405
YBR034C	-0.7194130743411449
YBR035C	-0.4158061572896621
YBR036C	-0.16907329024756684
YBR037C	-0.6736752635552372
YBR040W	-0.014522854758732032
YBR041W	0.08189755130621902
YBR043C	0.013451290813481297
YBR044C	0.2454470565483676
YBR045C	0.0418177191786549
YBR046C	-0.09232606992146558
YBR047W	0.06858280749975973
YBR048W	-0.15963700266049466
YBR051W	-0.03287561909873664
YBR052C	-0.11566043489331221
YBR053C	0.1072041826288884
YBR054W	-0.3289866379972799
YBR056W	-0.0786857341868005
YBR057C	0.15044242827157417
YBR058C	0.054855153420513766
YBR059C	-0.9793055144731602
YBR061C	0.061014790854990536
YBR062C	-0.2744784937510018
YBR063C	-0.10230549485973006
YBR064W	-0.01740893743735613
YBR065C	0.2653080814326711
YBR066C	0.0411894487985229
YBR067C	-0.11235815594354266
YBR068C	0.09639120898777256
YBR069C	0.49213162197159527
