Filter 8: 620 Nov/13 10:00pm HLKU
 0.072	 0.074	 0.071	 0.072	 0.073	 0.070	 0.069	 0.068	 0.068	 0.069	 0.066	 0.066
 0.067	 0.068	 0.069	 0.070	 0.070	 0.072	 0.095	 0.073	 0.072	 0.071	 0.073	 0.067
 0.070	 0.073	 0.072	 0.070	 0.071	 0.077	 0.082	 0.073	 0.079	 0.072	 0.067	 0.065
 0.069	 0.069	 0.071	 0.071	 0.071	 0.077	 0.092	 0.082	 0.083	 0.068	 0.065	 0.064
 0.066	 0.067	 0.069	 0.081	 0.069	 0.092	 0.106	 0.071	 0.069	 0.067	 0.069	 0.068
 0.068	 0.068	 0.068	 0.069	 0.073	 0.077	 0.074	 0.071	 0.074	 0.076	 0.076	 0.069
 0.072	 0.069	 0.070	 0.068	 0.067	 0.073	 0.082	 0.079	 0.080	 0.077	 0.083	 0.073
 0.072	 0.075	 0.073	 0.074	 0.073	 0.077	 0.075	 0.076	 0.075	 0.091	 0.081	 0.085

Filter 8: 620 H-LKU+no TRp
 0.069	 0.067	 0.073	 0.072	 0.074	 0.074	 0.071	 0.074	 0.072	 0.071	 0.069	 0.066
 0.070	 0.074	 0.074	 0.073	 0.074	 0.076	 0.073	 0.068	 0.068	 0.069	 0.067	 0.067
 0.076	 0.073	 0.074	 0.079	 0.074	 0.088	 0.081	 0.072	 0.072	 0.071	 0.068	 0.065
 0.070	 0.073	 0.077	 0.079	 0.095	 0.085	 0.094	 0.076	 0.071	 0.072	 0.069	 0.065
 0.067	 0.071	 0.075	 0.097	 0.074	 0.108	 0.089	 0.097	 0.076	 0.071	 0.075	 0.066
 0.069	 0.072	 0.073	 0.075	 0.075	 0.073	 0.073	 0.073	 0.074	 0.072	 0.069	 0.067
 0.071	 0.075	 0.075	 0.073	 0.072	 0.075	 0.079	 0.074	 0.074	 0.070	 0.068	 0.069
 0.074	 0.076	 0.078	 0.073	 0.073	 0.072	 0.072	 0.068	 0.071	 0.069	 0.069	 0.067

Filter 8: 620 H-LKU+trp
 0.073	 0.070	 0.077	 0.086	 0.086	 0.074	 0.070	 0.068	 0.068	 0.067	 0.065	 0.066
 0.068	 0.070	 0.070	 0.074	 0.074	 0.074	 0.084	 0.078	 0.082	 0.068	 0.066	 0.065
 0.072	 0.071	 0.072	 0.072	 0.073	 0.072	 0.071	 0.069	 0.068	 0.067	 0.065	 0.065
 0.069	 0.069	 0.074	 0.071	 0.073	 0.072	 0.068	 0.069	 0.066	 0.066	 0.064	 0.063
 0.066	 0.067	 0.067	 0.069	 0.067	 0.069	 0.073	 0.069	 0.069	 0.067	 0.066	 0.067
 0.067	 0.067	 0.068	 0.075	 0.075	 0.072	 0.070	 0.070	 0.077	 0.069	 0.068	 0.068
 0.070	 0.068	 0.068	 0.074	 0.070	 0.073	 0.076	 0.079	 0.077	 0.073	 0.077	 0.071
 0.070	 0.070	 0.073	 0.073	 0.076	 0.077	 0.081	 0.084	 0.085	 0.090	 0.070	 0.070


