Line,As75,Ca44,Cd111,Cl35,Co59,Cu65,Fe57,K39,Mg25,Mn55,Mo95,Na23,Ni60,P31,S34,Se82,Zn66
YBR283C_oe,-0.149585831,0.397611044,-1.547614322,-2.769869584,1.660093512,1.545478151,0.193229447,0.369229814,-0.437497426,-0.208658585,0.252192583,0.307367181,-0.646404076,1.539187917,0.407969788,-0.615770678,0.290904692
YBR284W_oe,-0.19880683,2.301914799,1.626953614,-1.10156819,2.146907171,0.329257067,0.551088569,-0.287787403,1.295408916,0.751360995,.,.,3.046320916,0.584298806,1.325783806,-0.707992513,0.922454295
YBR286W_oe,-0.000299548,-0.331007298,-1.627096898,-0.136864553,-0.575604688,-0.519882814,-0.672548502,-1.413712783,-0.63286283,-0.627410434,.,.,0.295351191,-1.359481191,-1.805775954,0.382400778,-1.528000202
YBR287W_oe,0.557905269,-0.676538504,-1.084590738,-0.337139308,2.443352136,-0.911323676,-0.750981864,-1.017954985,0.190900636,-1.725433942,-0.241744121,0.609667712,0.974266922,-1.241702745,-0.648474038,-0.180773809,-1.193090436
YBR289W_oe,-0.557580283,-1.40564441,0.305531954,-0.804164813,-1.004467741,-1.662537577,-1.608956369,-0.391801421,-1.384587353,-1.002055706,.,-1.794592155,-2.421285484,-1.002310853,-3.04582094,0.014365137,-2.356223688
YBR291C_oe,-0.616271737,-0.289696805,0.379393303,1.042528394,-0.733364538,-0.981149066,-0.210033782,0.489906839,-0.390753658,1.206470407,.,-0.702886181,1.219693455,-0.366532451,0.018557577,0.549602241,0.552743864
YBR292C_oe,-1.003430126,-1.586839572,0.658533316,-1.317434964,2.835271361,0.685820411,-0.938808708,2.629443299,3.110821028,0.562124239,.,-0.058498008,2.036479376,1.935953497,1.780957722,-0.369474391,-0.635979724
YBR293W_oe,-1.178100839,-0.642596184,-0.629995923,-2.333846922,2.10941449,-0.580014268,0.551202837,1.493344043,1.776656959,0.130728248,.,.,0.157030947,2.523095488,-0.206280801,-0.239908362,-0.408225707
YBR294W_oe,0.30496059,-0.202811893,0.545946614,-1.240069564,-0.476300893,-1.96776198,-1.089686845,-0.900492497,0.047603218,0.404546511,.,.,1.733605857,-0.489154903,0.87277342,0.759083088,-0.031990656
YBR295W_oe,-1.9731752,2.072830915,0.547217525,-0.633641003,-1.716547981,-0.106791152,-2.34207696,-0.307028147,-0.734878714,-0.276887453,.,2.032560672,-0.023838754,-0.687949266,0.41952062,0.234429744,0.755365884
YBR296C_oe,2.259624482,-0.509193974,-0.303582071,-0.434249163,0.173404235,-0.21930895,-0.099554253,-1.483106385,-0.880817611,-1.351214652,.,.,-0.145172295,-1.750271445,-0.552821174,1.161697504,-0.609693534
YBR296C-A_oe,-0.317175074,0.47681605,-1.282227362,0.042434388,1.259322722,0.956975484,-1.002988522,-0.293277066,-1.051980968,-1.136189842,0.147961358,.,-0.749977645,-0.596952669,-0.725637532,-1.38001204,-0.045579434
YBR297W_oe,0.450574118,0.134464657,-0.346623314,.,-0.236641379,-0.564302973,0.182070934,-1.276582064,-0.093573588,-0.705319331,.,.,-0.701664283,-0.821649884,-0.775784898,0.350938819,-0.285637374
YBR298C_oe,0.846696549,2.547224896,1.668348013,.,1.661822827,0.31757927,0.373633237,0.24334927,0.535807007,0.275830335,.,1.125323357,1.133037215,0.700175384,1.323694926,1.562681753,1.132872704
YBR298C-A_oe,-0.993142052,3.528908986,-2.412476988,0.327648007,-0.784363543,3.677188901,0.426329586,0.221615527,-1.516906999,0.241469166,.,0.911086403,2.820125841,0.471877676,-0.380599947,-1.479684103,-1.869457544
YBR300C_oe,-0.055953038,-0.550048899,-0.854059929,-0.016946898,-0.601467397,-0.76047901,0.868767205,-1.839681016,-1.519643814,-1.132952029,0.25680812,.,-1.519740877,-2.178718628,-1.711994329,-0.619913691,-0.5305513
YCL001W_oe,-0.085023493,-1.019092745,-0.610454265,.,-1.083456549,-0.068006311,0.42836385,-3.097362271,-1.430853791,-0.676449436,-1.638350058,-2.0842771,0.59841503,-2.790267586,-3.133538187,0.356875675,-1.879853257
YCL001W-A_oe,-0.16419715,-2.153425795,-0.686101721,.,-0.083117897,1.445798587,0.760518566,-0.478657843,-0.206735017,-0.871904268,0.395553529,.,-0.364010797,-0.449077628,-0.1803661,0.215814137,-0.484682477
YCL001W-B_oe,-0.646561974,0.483213904,0.250779685,0.341945239,2.173310326,0.64277276,0.651588898,1.724730343,4.433631187,2.028392005,.,1.082923505,0.293079092,4.309528676,0.826799445,-0.623101579,-1.710252331
YCL004W_oe,0.427055114,0.105571762,0.86352931,1.127638926,0.465865225,0.890978858,-0.137358249,0.281612785,0.944020418,-0.284969253,.,.,-0.323989893,0.806753113,0.313496022,1.238763353,-3.116787538
YCL005W_oe,-1.039288857,1.14879912,0.293013543,2.742740605,0.704996099,-0.720308878,1.054796483,1.522614354,0.588934371,-1.247647908,.,.,0.677901169,1.328293981,0.250466855,-0.627625331,0.886053084
YCL007C_oe,0.137010631,0.814988471,1.182984877,-0.320744722,-0.683505488,-0.365272815,1.136494662,0.273954538,-0.592411454,0.649089258,.,.,0.200770718,0.806815628,1.26173708,-0.662644697,0.817392707
YCL008C_oe,0.888969734,0.546330858,1.664631978,.,-0.421091735,0.795911494,-0.243051705,-0.406301008,0.413261238,1.994211448,.,0.483511251,0.038087085,0.50840107,0.850039672,-0.231143798,0.615591715
YCL009C_oe,0.027008662,-1.065616065,1.130712078,.,-0.242887202,-2.478475635,-1.170228227,2.487240918,0.523517125,0.977248242,.,.,0.804612144,1.89566439,1.245305139,-0.243090077,-0.250274551
YCL010C_oe,-0.281738873,0.488646525,-1.136835641,.,0.910728513,-0.629199047,-1.47419016,0.293559357,0.320631819,0.853647305,.,0.387605244,-0.045688758,0.39145101,-0.322379603,-0.067752088,-0.879912216
YCL011C_oe,-1.418722126,-0.045220952,0.019602409,-3.138333013,0.358202201,-0.92188525,-0.583495753,-0.872356425,0.33815115,0.751327661,.,.,-0.167769563,-1.063522909,0.377459007,-1.068961807,-0.93282614
YCL017C_oe,0.835226859,-1.200876682,1.455584093,-0.413604513,0.060243601,1.265211685,0.468894107,0.381867091,-0.121302033,0.642926733,.,-0.681247755,0.058837694,1.262413434,1.240201461,-0.367605791,2.153264558
YCL018W_oe,-0.773660471,-0.839185698,0.518663089,0.751380051,1.254940059,0.034668192,0.376331097,1.691601139,1.895644532,-0.236522313,.,.,1.760531791,1.136160949,0.783485265,-0.782844244,0.338692071
YCL021W-A_oe,-1.038875338,-0.322124931,-0.219180092,0.228603178,-0.330320009,-0.830758573,-0.70746275,-0.888720026,-0.574798447,-0.764612814,-0.515792143,-0.483873201,-0.683253529,-0.959712962,-0.648993737,-0.984079177,-0.3536221
YCL022C_oe,-1.829656287,-0.177411872,2.052783156,-0.408772289,-1.187776706,0.370937907,0.306945629,-1.704008629,-0.531310925,-4.255611436,.,.,-0.598574249,-0.373960534,-1.188271743,-1.126892604,0.860384572
YCL023C_oe,1.130597254,-0.003243517,-0.109953293,1.975035553,1.51398591,0.504141279,-0.083553369,1.383325601,1.526949092,0.358147063,.,.,1.641634805,2.017882047,0.424298855,0.235204149,0.627035043
YCL024W_oe,-1.551863832,-0.432435463,-0.829884846,.,-1.279891169,-0.888883502,-0.592973418,0.358819468,-1.672410389,-1.301670456,.,.,-0.986578927,-0.701037361,-1.309932964,0.926103536,0.290843349
YCL025C_oe,1.904423237,0.425218495,-1.191751544,0.187406021,-1.296778247,0.037728382,-0.011158583,-1.00999592,0.152336664,-1.116500289,-0.797637921,1.489940821,0.073982501,-1.066846521,0.71887026,1.219633453,-0.449398235
YCL026C-A_oe,0.508700649,-0.383983124,-0.568753324,0.794975503,-0.731310978,1.955296547,1.193069234,-0.8193685,-0.333688932,-0.450898583,.,.,-0.787515801,0.079420846,0.495425107,-1.098794569,1.646830394
YCL027C-A_oe,0.425885284,0.17566755,0.336730368,-0.035728557,-0.233581434,0.085541851,0.797018289,0.383359654,-0.278667067,1.070448301,.,0.358518727,0.318982204,0.150594157,0.372402604,-0.607112382,0.18804914
YCL027W_oe,1.957711557,1.63333006,-0.608864345,.,0.771822281,-0.656697902,0.158688406,-0.125930992,0.93882341,0.012963246,.,.,1.194497777,0.095898042,1.213840464,1.000922298,-0.267647888
YCL028W_oe,-0.335156013,0.998486625,-0.568902213,-4.90741542,-0.90139733,0.192723989,-0.767835602,-1.427570204,-0.591032904,-0.866030856,-0.435064632,.,-1.621408831,-1.237986608,-1.104767062,-1.401741129,-1.08441807
YCL029C_oe,1.887124771,2.735515593,-1.128204632,-2.392630185,0.961109759,-0.028982966,0.378550538,-0.110035143,1.260085605,1.728784063,-0.933929766,2.344839186,0.969637819,0.420667221,0.298350968,1.171475289,0.000647008
YCL030C_oe,0.05538339,0.64505981,-0.546873612,.,0.008155868,1.006343429,0.744155782,0.621024374,-0.418902225,-0.94223573,0.28317805,-0.521738458,-0.951534426,0.081866677,0.123041606,-1.093327588,0.200627996
YCL031C_oe,-0.185224187,0.74201189,-3.089350623,0.190729762,-2.030229704,-0.978197071,-0.812359085,-0.449441072,-2.130941369,-1.688431552,.,3.993575508,-1.155138988,0.161541403,-0.193293803,-0.589970801,0.547688568
YCL033C_oe,-1.932914124,0.190573166,0.558964045,-1.482227594,-0.981051152,-0.502376258,-0.648071185,-0.588656831,-1.228405893,0.953994011,.,-0.531984035,-1.100565648,-0.828386343,-0.808738573,0.838180358,0.07733278
YCL034W_oe,-0.365683957,0.788438529,0.029147712,-1.251070395,0.70810928,-1.336673495,0.135553484,1.939884671,1.973987064,0.416700218,.,-1.515408907,2.107426952,2.272528417,0.688038063,0.997220607,0.396921276
YCL035C_oe,-2.248737393,-0.808179189,-0.415764362,-3.820176723,1.108260709,-2.287615319,-1.046857284,0.479431036,0.728962103,-0.744172711,.,.,-0.662482858,0.812096007,0.72842107,-0.457494235,-0.553705564
YCL036W_oe,-0.045948665,-0.290753487,1.501569701,.,-1.309247702,-0.245004149,-1.099803764,-0.481490839,-0.411370555,0.541615092,.,2.393639185,-0.13563256,-0.428308429,0.99676953,0.807907638,0.680514184
YCL037C_oe,0.348454975,-0.226736116,0.84519782,-0.123723114,-0.653860447,0.420237669,-0.526717798,-0.055121842,-0.981819346,-0.106667206,.,-0.9000375,-1.180380791,-0.521608932,-0.210411194,0.33817991,-0.417292151
YCL038C_oe,-0.262966276,-1.044244541,-0.46550524,-0.293168149,0.381135096,-0.167657764,-0.841630916,-0.782473345,-0.400446067,-0.180107168,.,.,0.480305988,-1.386941753,-0.841851234,-1.056009904,-0.614093315
YCL039W_oe,-1.370350847,3.255866469,-0.808450313,-1.361742732,-0.303569248,-0.079541255,0.870078374,-1.068655148,-0.651074128,1.59518194,0.406937394,.,0.262218791,-0.048858912,0.672115317,-1.328900474,0.17005061
YCL040W_oe,-1.191041797,-1.164794729,0.189218255,-1.564622748,0.839980089,2.411513537,-0.732676947,-1.601548754,0.576612072,0.546244567,.,.,0.178217025,-0.524338581,-2.405501393,-1.441267596,-6.030434542
YCL041C_oe,-0.481096405,-0.629229507,0.279168381,-1.230779203,-0.379631753,-0.313030293,-1.842071171,0.019189401,-0.997553548,0.696522704,.,-0.079659756,-0.093447676,-0.102852131,-0.334446574,0.015303269,-1.302824917
YCL042W_oe,1.542757862,1.534438314,0.624839935,0.105346265,-0.016903932,0.29609364,-1.362682938,2.460236185,0.381455587,0.079772312,.,2.163070254,1.384649744,1.870832252,1.045939006,1.296256575,-0.339201395
YCL043C_oe,0.41903198,1.837796461,-2.718640712,1.477650314,-0.655184937,3.512347188,3.275661062,0.658451983,0.411823855,0.242661529,.,2.352155398,0.593621183,1.858152615,0.535550214,1.026380663,3.160211706
YCL044C_oe,1.438624552,-0.111151598,1.496955606,0.139171483,1.945475366,-2.128857691,1.091472756,-0.534835547,2.737141031,0.957052865,.,.,2.378117243,0.498418356,0.364878673,1.186530929,-4.03961578
YCL045C_oe,-0.188833814,0.035584105,-0.304300734,-1.035877458,0.305148056,0.335555806,0.224229071,-1.129986243,-0.229688611,-0.369780604,.,.,0.061731511,-0.042257695,-0.219893787,-0.905541095,0.156188369
YCL046W_oe,0.81223981,1.281507218,0.184672808,-1.266592095,-1.419867269,-0.698272397,0.084750664,-0.578034359,-0.186696306,0.032699107,.,1.958943019,-0.423214161,-0.999354448,0.340092354,1.97001637,-0.71290372
YCL047C_oe,-2.814715872,-1.58841326,-1.468027152,-0.524715097,-0.696013106,-1.852157253,0.288381938,0.145626034,-1.012824738,-2.123707999,-0.270911024,.,-1.924746564,-1.74822832,-1.768883951,0.750212538,-0.910238238
YCL048W_oe,1.197644805,0.034482713,0.084637797,.,-0.6917369,0.592055772,-0.18771512,0.011073529,0.243311407,1.182490931,-0.287498833,-0.652501653,0.180946476,-0.694164865,-0.926502211,-1.203190609,1.083150812
YCL049C_oe,3.080535776,1.689588764,-0.314525011,0.723005457,-0.432601152,1.037775306,0.791393419,-0.267386631,-0.020190983,0.495600301,-0.997279622,.,0.659204742,0.761075604,1.988705052,2.543576068,1.653078583
YCL050C_oe,-0.754903982,-0.244642234,-0.458116546,0.097786584,-0.066664248,-0.211707833,-0.715079909,0.286790932,0.32596065,-0.065275492,.,.,-0.847496156,1.334201815,-0.829836863,-1.30554554,-0.420637805
YCL051W_oe,0.267923729,0.565414861,-0.394377022,-2.29683624,-0.038822304,0.161215659,-0.557562964,-1.651491272,-1.584616078,0.073855103,.,-1.347724675,-0.381462073,-1.197457781,-1.387135418,1.419113817,-0.144317229
YCL052C_oe,2.679047832,4.772021991,0.128507859,1.966212188,0.124390228,0.494916547,1.352607138,-0.472576195,2.948825087,0.567951597,.,0.306509524,1.344803747,0.382528405,0.000397547,0.067789962,-4.51915462
YCL055W_oe,-0.447207161,0.112680565,-0.831090526,.,-0.628766942,0.120588646,0.332764573,-0.439111106,-0.868390953,-0.205004484,.,.,-1.12389829,-0.965411846,-0.604445767,1.799734917,-0.745604001
YCL056C_oe,0.266955173,-2.054051026,-0.020090673,-1.548141177,-0.036120113,-1.225168383,0.277769962,-0.462814773,-0.114618673,0.028881437,.,-0.209019703,-0.770379698,-0.29906165,-0.116631337,0.761216833,-0.752569421
YCL057C-A_oe,0.084508014,1.339076999,-0.854239097,0.259795295,-0.726386089,-0.194076418,-1.516188002,-1.281161236,-1.046866925,-0.950312209,.,1.987009063,-1.62155243,-1.10754717,-0.47554006,0.230919479,-2.000246911
YCL057W_oe,-1.616113515,-0.528125864,-0.516641241,.,2.426916616,1.475235405,0.474476158,-0.552139678,0.411104815,-1.049765756,-0.445969919,.,-0.676993681,-0.273829548,-1.993772127,-0.654900407,-0.880524647
YCL058C_oe,0.450993286,-1.281225185,0.840181774,0.582109217,-0.412269466,-1.860718148,-0.869862271,-0.303155353,-0.829681574,-0.271739534,.,-1.40768625,-0.002712102,-1.496400212,-5.48E-05,0.325898834,-0.139324374
YCL059C_oe,0.946291761,0.527519732,-0.66921145,.,0.082916378,1.276485344,0.048103781,-0.038268821,-0.290301095,-0.198821851,.,.,-0.845967809,-0.216917544,0.855071417,1.515082962,0.289401745
YCL061C_oe,-1.025109798,1.978416979,0.530509239,.,-1.177603426,-0.503816248,-0.887681021,-0.986038558,-1.038463678,1.098574584,.,0.5332626,1.966356827,-0.531635433,0.239432378,-0.403474516,0.040241848
YCL063W_oe,0.993464444,-0.103596747,-1.455838586,-1.228272279,1.539078363,-0.360895475,-2.461750259,-1.800244104,-0.225178321,-0.20542147,.,-0.90007252,-0.080020005,-1.416562982,-1.280127489,0.881112877,-1.406023761
YCL064C_oe,-0.037306383,0.807972878,-2.052284937,0.47565224,-1.071602088,-0.397472473,0.693339104,0.46367529,-1.585955599,-1.475521718,.,.,-1.212283693,1.043486866,0.034053208,-0.610487772,0.74388962
YCL065W_oe,-1.252530677,-1.257971048,0.776199496,.,-0.946971369,0.069793424,0.82571023,-0.747148809,-1.863380953,-0.609987652,.,.,-1.123300319,-1.272428268,-2.009801495,-0.317856744,-0.07556314
YCL068C_oe,-0.15405412,0.800196376,0.033512751,-0.275837095,1.967902711,0.396792678,0.343669717,2.035365589,2.120091278,0.70471845,.,0.326528702,1.797673367,2.858826816,1.581188456,-0.023170399,0.511712552
YCL073C_oe,-0.045492672,-0.597446399,-0.778499802,-0.288076583,0.829896243,-0.536018502,-0.645209586,-1.093209629,-0.403735994,-0.189132546,0.569442715,-1.782995217,0.320480774,0.031137521,-1.769659529,-0.429468974,-0.118180579
YCL074W_oe,0.801999315,1.712340415,-0.6179266,-0.011170887,-0.182567506,0.61768603,1.723942373,0.423692738,2.732190098,1.56589248,.,.,0.82923092,0.578627583,0.953911811,-0.003420306,0.733105081
YCL075W_oe,-1.367078666,-0.228186869,0.099484732,0.925090258,0.958999874,-1.644151364,0.672065518,1.176748785,1.313677507,-0.958432902,.,.,0.578058505,1.327017084,-0.076661156,-0.486488774,0.098322032
YCL076W_oe,-1.062687908,0.705888383,0.274791831,-1.418204698,1.793830046,1.621172887,-0.59938474,0.008372917,0.429217204,-0.400584364,.,.,-0.326290673,0.618621713,0.052038969,-0.343668196,0.626817375
YCR001W_oe,-0.23136156,-0.117193228,-1.958204771,-0.491585395,-1.468035298,-1.236791067,-1.703919257,-0.659373043,-0.443063811,-1.6483673,.,-1.837942487,-2.011770076,0.317722147,-2.826309908,-1.443607269,-2.274741301
YCR002C_oe,0.974454465,0.490162067,-0.510168191,0.169852974,-0.175816526,0.480410812,1.008105912,1.416314075,0.727131016,1.334967896,-1.567498998,.,0.163834031,0.10635164,-0.204571583,1.300939578,0.207639104
YCR003W_oe,0.151728371,-1.073781245,0.227152442,0.121331573,-0.325370527,-2.270445806,-0.254397191,0.238733225,0.697245099,1.470882896,.,.,0.968913829,-0.326621932,0.101469606,-0.902779026,-0.191580062
YCR004C_oe,0.152303875,-0.922026904,0.309386644,-0.047133099,-0.589579918,0.289022258,-1.791145197,-0.089322465,-0.001246049,0.625052964,.,0.135586593,-0.277900429,-0.031081401,-0.313552196,-1.340789182,-0.596997415
YCR005C_oe,-0.362640992,1.220742007,0.395612181,1.66396955,1.042876234,1.197561276,0.134459094,-0.237021025,0.028673765,-1.297730459,.,.,-0.311539616,0.426837684,-0.010360072,-0.885850556,-4.751690953
YCR007C_oe,-4.765351829,0.348274839,-0.484007314,-0.30426754,1.780792082,1.754285904,-0.40800575,2.817220622,1.148359072,-0.91902062,1.5834031,.,-0.449298739,2.091662896,0.498573827,-1.059923912,1.099255794
YCR008W_oe,0.417759631,0.057972343,0.210291581,.,1.077987202,-0.470163659,0.639103487,2.31178797,0.863263428,-0.392445675,.,.,0.758383735,2.13691442,0.410935745,2.118485449,1.032533442
YCR009C_oe,-2.722484118,0.705825253,-2.294679347,-3.007682751,-1.475275958,2.069344851,-2.391397334,0.843821871,0.201097493,-0.930261664,.,.,-0.970101484,1.484065247,0.000704227,-0.848605038,0.260920486
YCR010C_oe,-0.851877329,0.972763597,-0.389338098,0.664954286,0.238700969,0.23411788,-0.007413714,-1.166215488,-1.276712912,-0.845959638,.,-0.480767861,-0.737755513,-1.139136237,-1.513064487,0.021443666,-0.15330139
YCR011C_oe,0.309246772,-0.462455465,0.985867916,0.681219926,-0.863970644,-0.798285274,0.102789321,0.117772386,-0.347944749,-0.466316771,.,.,0.036662454,-0.531891776,0.077558753,0.220491301,0.444084293
YCR012W_oe,0.399905383,1.746639866,-0.460528265,0.117149953,0.610512923,-1.076409075,-1.031324549,0.627235381,-0.689652801,-0.192635133,.,-0.034494257,0.700906796,0.542454722,-0.087464319,0.164015553,-0.494812253
YCR014C_oe,0.456159974,1.259402784,-0.40523051,1.113589766,1.246171682,3.295371926,0.678763071,1.522907826,0.744503577,2.565079907,.,0.231020661,0.710682036,2.055780376,0.21578149,1.107498365,-0.764278712
YCR015C_oe,0.391329595,0.112208569,-1.300541145,-1.697999417,-0.838941611,-0.159740628,-0.634909848,-0.981451334,-0.697929822,-0.497680815,.,.,1.132375966,-0.254652429,-1.059582114,1.103244312,-0.823377716
YCR016W_oe,-1.831937888,-0.898193337,0.248945082,-2.866846338,-0.585102172,-1.405184618,-1.196784586,-0.785901391,-1.133464145,-1.476524293,.,.,-1.533153178,-1.048808078,-0.871959831,0.130247997,-0.250613846
YCR017C_oe,0.343918496,0.098876472,-0.373831167,0.199449144,0.437066207,2.652646779,1.544722998,-0.061135902,-0.062286722,-0.164524902,1.107210681,.,-0.004947103,1.262162445,-0.966402743,-0.069542175,0.350537339
YCR019W_oe,-0.542410543,-0.761484447,-0.419957811,0.343937338,-0.164066664,-0.385507278,-1.052678307,-0.298078352,-0.695851142,-0.56791259,.,.,-0.086342186,-0.321444223,-1.033126808,-1.153963949,-0.304822073
YCR020C_oe,-0.435940535,-0.001364559,0.87597908,0.087973535,-0.960268865,0.620472312,1.138436405,-0.063726736,-0.249486987,0.237136057,.,.,-0.817824245,-0.628240738,0.5536744,-0.129971054,0.517931413
YCR020C-A_oe,-1.540124269,0.077442859,0.609132197,-0.293642073,-0.303548823,0.01579326,0.8617943,0.548990909,-0.629666677,-0.538859763,.,.,0.737785731,-0.19879355,0.195456018,1.546186403,-0.371271753
YCR020W-B_oe,0.699362334,-0.137050427,0.385681145,-1.29068176,0.320592027,-0.885455709,-0.21450198,0.374596265,0.186795868,-0.42636574,.,2.145024016,-0.293147475,0.018028779,0.657811498,1.015942239,0.462844014
YCR021C_oe,-1.364738269,-0.641645189,0.479178381,-1.447558277,1.513332177,-2.761548971,1.016556008,3.036695948,1.770930375,-0.095223204,.,.,1.179508434,1.451435098,1.716557145,-1.07843306,0.197016697
YCR023C_oe,-1.880554522,2.094930701,-2.676428387,-4.495051428,-1.817921367,2.290090312,-2.310308589,-0.04494972,-0.735674229,-0.879660792,.,.,-0.156988353,1.021246818,-1.074300618,-0.888053031,0.247044391
YCR024C_oe,0.404150181,1.782302895,0.049731541,0.164101536,1.865839948,0.252758248,0.927568548,-0.6102402,-0.220453227,-0.06946276,0.373241858,-1.186159717,-1.033478353,1.005565029,0.558369493,0.486764558,-1.081578134
YCR024C-A_oe,-0.983274496,0.558882568,-1.256333479,-0.425395732,-0.462650086,-0.548792567,0.99131035,-0.847409207,-1.189735269,-1.643402318,0.45553504,1.022688337,-1.367507646,-0.998440961,-0.120997232,1.46264208,0.863406043
YCR025C_oe,-1.449879966,0.818677566,-3.291325062,.,1.696819217,-2.098880784,-0.089326638,-2.006236582,-2.246501804,-3.121479347,.,1.647991455,-2.293075595,-1.426888334,-3.47693022,-1.563982002,-0.141221144
YCR026C_oe,2.673810735,-0.14746237,-0.327052325,0.22607284,0.455693771,0.554538626,0.921682358,-0.543470079,-0.446926102,-0.645253821,.,1.948630373,-1.633078342,-0.415773366,1.031470797,0.935575788,0.919569496
YCR027C_oe,1.100527263,1.768992047,-0.23056311,0.974297398,-0.09977476,1.765417815,0.358545821,0.034835683,0.983418322,0.945317547,.,.,0.435321184,0.244082902,1.014354895,-0.192381301,1.383680098
YCR028C_oe,-0.620344857,0.46906724,-0.476549674,.,1.247802613,-1.483849989,0.733418065,-1.261221678,-0.191775971,-1.083275837,.,.,0.231106196,-0.941817421,-1.001421467,-0.690201121,-0.968271564
YCR028C-A_oe,0.738522525,0.864158019,-0.209129467,-0.632643402,0.644849059,0.420290137,1.674418976,1.067896128,0.061199272,0.151578993,0.924522576,.,-0.146064554,1.026345097,0.107364668,0.088234271,0.350918024
YCR030C_oe,-1.985732355,-0.095562215,-0.158420287,-2.307648086,-0.481995835,-0.045348145,-0.751729091,-0.565755024,-0.913042808,0.700923376,.,0.176633654,-0.235218717,-0.831005345,-0.791394388,0.098498103,-0.929871057
YCR031C_oe,0.566103145,0.046131698,0.192223519,-1.529400994,0.682562847,1.534993229,1.329744177,-0.87602685,1.92707005,1.970965955,.,.,1.556987138,0.068438303,-0.646736955,1.231770702,-2.945551355
YCR032W_oe,0.467877582,-0.791895265,0.738154676,0.632885064,-2.029963571,-1.878829917,-2.291017446,-0.604319406,-1.066633394,0.528599798,.,-1.808454505,-0.704015551,-0.923192925,0.063258078,-0.384445057,-0.246874219
YCR033W_oe,0.40065215,0.202297569,-0.893082713,.,2.532123142,-0.319427073,-0.308726534,-0.328030997,-0.401420005,-1.186934572,-0.188131901,-1.284859514,-1.12888129,0.506533775,-0.995386621,-1.850510128,-0.422377352
YCR034W_oe,1.112751015,-0.230363737,1.211372088,-0.320757701,0.841209881,-0.272152747,-0.061099697,1.417346798,-0.001976099,1.491845502,.,.,-0.609644907,0.284018671,0.06261548,-0.571994952,0.388345588
YCR035C_oe,-1.075351221,0.18189968,-0.614593918,-2.349456761,-0.902915989,-0.057029466,0.262976683,-0.080083408,-0.168095749,-0.484970931,0.571199142,.,-0.865750071,-0.086297909,-0.365349132,-0.721406098,-0.56174283
YCR036W_oe,-1.567923415,-0.599787806,-0.663235668,.,0.46598233,1.338913223,0.905983635,-0.52942157,-0.373029015,-0.829622846,-0.247664636,.,0.413797645,-0.346984096,-1.301974123,1.151547913,0.08759337
YCR037C_oe,1.166931591,-0.450516071,0.590900748,1.001499813,-1.117656201,0.989931948,2.290925097,-0.287892797,-1.030771304,-0.094926294,.,.,-1.317751391,-0.554150002,0.302779092,-0.027202076,1.614607671
YCR038C_oe,-1.245549432,3.149205505,0.344589181,0.608441513,-1.165277328,0.201687249,0.587483653,-0.145551191,-1.367774947,-1.765324604,.,.,-0.654745879,-1.149203866,-1.60889114,-1.36098931,0.250477535
YCR038W-A_oe,-0.363200777,0.43729296,-1.054957076,-2.506147503,-0.260355954,-0.755041206,0.140944,-0.947609615,-0.658365438,0.14986883,.,.,-0.152876612,-0.953152132,-1.022022886,-0.260485762,-1.153629403
YCR039C_oe,-0.027965628,-1.504771737,-0.509975079,-1.195047573,-0.367759046,0.823781555,-0.158379133,-1.578427387,-0.438067425,-0.195105217,.,.,-0.636982754,-0.99896436,-0.834885566,-0.620830234,-0.280988329
YCR040W_oe,0.523773937,-0.984862094,0.801290112,0.2808028,-0.58538517,0.159076677,-1.906700394,-0.384590446,0.526172016,0.751842,.,.,1.846931776,-0.051023807,-0.242135763,-0.681166989,-0.364778415
YCR041W_oe,-1.392184346,-0.901792084,-0.385290468,-1.979066174,0.741232049,-0.393339119,0.067504798,-1.558924355,0.178341016,-1.196045462,.,.,-1.558422593,-1.07884144,-0.963415108,-0.635127806,-0.749991444
YCR042C_oe,-1.423427235,-0.298549119,-0.510031749,-1.52057738,0.186418431,-1.412948985,-0.147283572,0.070138509,-0.001449571,-0.615078817,0.454924867,.,-1.316813099,0.397048591,0.031743716,-0.356284778,0.031784426
YCR043C_oe,0.504271629,-0.250683586,0.378476788,.,1.636528033,0.284761675,0.274986819,0.290995968,0.732032775,-0.319408704,.,-0.416423632,-1.381379568,-0.465277855,-0.093663235,-0.179323131,-0.066341336
YCR044C_oe,-0.468533942,0.064216241,-2.259958642,0.575238464,-0.684713927,1.556875061,0.811486182,0.804150149,0.260242359,-0.002897985,.,.,0.165969957,1.821651942,0.431247216,-0.024071759,-0.438574399
YCR045C_oe,0.669803707,1.07134691,0.318078513,.,-1.201154585,0.229663483,-0.298870362,-1.17959182,-0.654404707,0.641364808,.,0.21973427,-0.270905506,-0.747506748,0.118955598,0.631548457,0.128103927
YCR045W-A_oe,1.118350166,0.383945126,-0.008036973,0.135196506,1.28387612,0.281641112,-1.523575275,2.136658644,0.892541913,-0.377496883,.,0.019440979,-0.278781706,1.991123467,0.236970185,0.076141362,-1.142488036
YCR046C_oe,-0.031102377,0.799337334,0.036198941,-0.384035665,0.469835133,2.666635571,0.489067953,-0.757828133,-0.761522417,-0.196904869,.,1.516731173,-0.771126786,-0.186696273,0.157886712,0.446649511,-0.238617749
