orf	hap a | growth (colony volume) | expression of the phospholipase A2 Atx [GAL] | Mattiazzi M~Petrovic U, 2010	hap a | growth (colony size) | expression of the phospholipase A2 Atx [GAL] | Mattiazzi M~Petrovic U, 2010
YBR031W	-1.3219719084924981	0.0
YBR032W	-0.2924028871410723	0.0
YBR033W	-1.2025352464816164	0.0
YBR034C	-0.6064328650625617	0.0
YBR036C	-1.5237686583047072	0.0
YBR041W	-1.07957884045827	0.0
YBR042C	-0.5993148143290484	0.0
YBR043C	0.03196316178021371	0.0
YBR044C	-0.8618650442744765	0.0
YBR045C	-0.8177885851648057	0.0
YBR046C	0.7645164268967501	0.0
YBR047W	0.7235297516980091	0.0
YBR048W	0.6546738492324198	0.0
YBR050C	0.9352280887300278	0.0
YBR051W	0.3857205512010863	0.0
YBR052C	-0.48487913691696166	0.0
YBR053C	2.3533956843514954	0.0
YBR054W	-0.5984735699700205	0.0
YBR056W	0.04237142706937246	0.0
YBR057C	1.984158385175593	0.0
YBR058C	0.4175502395884304	0.0
YBR059C	0.870564445467248	0.0
YBR061C	0.24968489863086404	0.0
YBR062C	1.4498271228905841	0.0
YBR063C	0.21920309872652202	0.0
YBR064W	-1.3647999287800718	0.0
YBR065C	-0.4184503639618853	0.0
YBR066C	-1.0590454069534663	0.0
YBR067C	0.09643079969669308	0.0
YBR068C	0.8790511142198982	0.0
YBR069C	0.06722200408172503	0.0
YBR071W	0.3848972067145749	0.0
YBR072W	0.6308482503651643	0.0
YBR073W	0.4850125721304885	0.0
YBR074W	-0.21998937290936707	0.0
YBR076W	1.361473785732736	-2.175410446629175
YBR077C	2.6253188465063624	0.0
YBR078W	-0.14702620214845394	0.0
YBR082C	-0.7968977964498875	0.0
YBR083W	-0.36950552884467164	0.0
YBR084C-A	0.9125770578326404	0.0
YBR084W	-0.41617303154151347	0.0
YBR085W	2.292300004130916	0.0
YBR086C	-0.22468756886620114	0.0
YBR089C-A	1.8976133014233902	0.0
YBR090C	0.810266287322819	0.0
YBR092C	0.5789385359462266	0.0
YBR093C	1.3622416858514672	0.0
YBR094W	-0.4858922613471564	0.0
YBR095C	1.4409321238245156	0.0
YBR098W	0.22388449989582726	0.0
YBR099C	-0.35331670904942974	0.0
YBR101C	-0.28147750355193146	0.0
YBR103W	0.06771765270045019	0.0
YBR104W	1.7982135323632906	0.0
YBR105C	-0.3001769269099391	0.0
YBR106W	-0.7462375853104988	0.0
YBR107C	-0.7035043095398354	0.0
YBR108W	-0.18342316568712497	0.0
YBR111C	0.13880038838077682	0.0
YBR113W	-0.47180267167824813	0.0
YBR114W	-1.0276669232028077	0.0
YBR116C	0.402237910508505	0.0
YBR118W	-0.15323836909115962	0.0
YBR119W	0.08613432953237882	0.0
YBR121C	1.68163804142144	0.0
YBR122C	0.5379885530379285	0.0
YBR125C	1.7585479306562064	0.0
YBR126C	2.484008684938453	-6.526231339887524
YBR128C	-0.6653937122236043	0.0
YBR129C	1.5479993831410959	0.0
YBR130C	0.030725950164566737	0.0
YBR131W	-2.105362964740051	0.0
YBR132C	0.06443769412212616	0.0
YBR134W	0.8594790373673497	0.0
YBR137W	0.8697535295959448	0.0
YBR138C	-0.9284847244712511	0.0
YBR139W	-0.7984278860081412	0.0
YBR141C	-0.6077136362202766	0.0
YBR144C	-0.33177795636173874	0.0
YBR145W	-1.2993368259907982	0.0
YBR146W	-0.8993381802703209	0.0
YBR147W	-0.6100648266992401	0.0
YBR148W	-0.48975521598839267	0.0
YBR149W	-1.2779880760799056	0.0
YBR150C	-0.8326524737878404	0.0
YBR151W	-0.845934219718261	0.0
YBR156C	-0.7929831327623037	0.0
YBR157C	-0.647788069287482	0.0
YBR158W	1.183509092650352	0.0
YBR159W	0.788551807879574	0.0
YBR161W	-0.06307697791623433	0.0
YBR162C	0.29231506487590847	0.0
YBR162W-A	-0.9409786608334291	0.0
YBR164C	0.12818402543254068	0.0
YBR165W	0.1714417061831513	0.0
YBR166C	0.18724506108424796	0.0
YBR168W	2.324185475277778	0.0
YBR169C	2.036393240634959	0.0
YBR170C	0.8383733804402285	0.0
YBR171W	-1.9709056194105827	0.0
YBR172C	0.5846953973207913	0.0
YBR174C	0.33112781807432856	0.0
YBR175W	1.4881476830489253	0.0
YBR176W	1.8844789107724227	0.0
YBR177C	0.4621851356437985	0.0
YBR178W	1.4590457297813493	0.0
YBR180W	1.2667579221636718	0.0
YBR181C	0.44838672236294713	0.0
YBR183W	-1.416827738728111	0.0
YBR184W	0.08457821241523787	0.0
YBR185C	0.936496465744654	0.0
YBR186W	0.3957118990515761	0.0
YBR187W	1.146495662947135	0.0
YBR188C	-0.3180630203253885	-6.526231339887524
YBR194W	-0.07781586343499954	0.0
YBR195C	0.20901534046162498	0.0
YBR197C	0.19731800687154452	0.0
YBR199W	0.8355098125314635	0.0
YBR200W	-1.1649590912554275	0.0
YBR201W	-0.29235884631768033	0.0
YBR203W	0.6775422998339611	0.0
YBR204C	5.1080437894757384	0.0
YBR205W	0.0948770361181555	0.0
YBR206W	0.7090364651301745	0.0
YBR207W	-0.3032406496650511	0.0
YBR208C	-1.9755681537459906	0.0
YBR209W	0.08864801465605092	0.0
YBR210W	2.036963931238092	0.0
YBR212W	2.197372612700578	0.0
YBR213W	0.021844008403406365	0.0
YBR214W	0.6000670441070759	0.0
YBR215W	2.166169382418112	0.0
YBR216C	1.34891340668081	0.0
YBR217W	-1.32026270937027	0.0
YBR218C	0.3313207677634202	-6.526231339887524
YBR219C	0.43225103064272724	0.0
YBR220C	-0.2448843620896713	0.0
YBR221C	0.4625628473568074	0.0
YBR222C	-0.5271689541351295	0.0
YBR223C	3.8631198050033304	0.0
YBR224W	0.36950299027417477	0.0
YBR225W	-0.3398439234312217	0.0
YBR226C	-0.09532881654667179	0.0
YBR227C	-0.24796768808809266	0.0
YBR228W	1.308015580270259	0.0
YBR229C	-0.21935728344605157	0.0
YBR230C	-0.03985012550999869	0.0
YBR231C	0.08214933821156645	0.0
YBR232C	0.8256027697060907	0.0
YBR233W	0.6906477460492876	0.0
YBR235W	1.9138544079299855	-6.526231339887524
YBR238C	1.1691161008660713	0.0
YBR239C	-0.8391578088443588	-6.526231339887524
YBR240C	-0.03966300487614132	-6.526231339887524
YBR241C	0.18085540218508825	0.0
YBR242W	-0.013582080970859188	0.0
YBR244W	-1.0779057639884235	0.0
YBR245C	-0.7604114398115356	0.0
YBR246W	0.8456446137771818	0.0
YBR249C	0.4502893265453745	0.0
YBR250W	-0.6592501521743216	0.0
YBR255W	0.20579717149212115	0.0
YBR258C	1.1231294746433083	0.0
YBR259W	-0.11919201196262418	0.0
YBR260C	0.5267520602032688	0.0
YBR261C	0.6513393990692742	0.0
YBR262C	-0.5035276545867235	0.0
YBR263W	-0.2819802684641704	0.0
YBR264C	-0.19330331421172986	0.0
YBR266C	-0.6134244247991331	0.0
YBR267W	-0.01113154914334139	0.0
YBR269C	0.6296370006380567	0.0
YBR270C	1.1443876375586133	0.0
YBR271W	-0.07099588678572819	0.0
YBR272C	0.6726977016289687	0.0
YBR273C	1.0609949232337277	0.0
YBR274W	0.23790441246828217	0.0
YBR275C	1.5465379407953161	0.0
YBR276C	0.7575416368270994	0.0
YBR277C	0.1309821795952082	0.0
YBR278W	-0.9501740672977385	0.0
YBR280C	-0.0277814739642011	0.0
YBR281C	0.6845167795929087	0.0
YBR283C	-0.08603815790159923	0.0
YBR284W	-0.4992674344792529	0.0
YBR285W	-0.2912711365840628	0.0
YBR286W	-0.3633906855053198	0.0
YBR287W	-2.058273076882516	0.0
YBR288C	-1.2297459079054518	0.0
YBR290W	0.5771292407704145	0.0
YBR291C	0.5585266743514182	0.0
YBR292C	0.4020796745489923	0.0
YBR293W	0.3334155094595756	0.0
YBR294W	-0.21157816127434512	0.0
YBR295W	0.7920893622840381	0.0
YBR296C	0.07226512711712992	0.0
YBR297W	0.3423940772440763	0.0
YBR298C	0.6143431152079308	0.0
YBR299W	0.23641783259598176	0.0
YBR300C	0.1208063893072834	0.0
YBR301W	1.4290020449747456	0.0
YCL001W	0.7369765449490847	0.0
YCL001W-A	0.26416149838276376	0.0
YCL002C	1.5359413810595177	0.0
YCL008C		-6.526231339887524
YCL009C	0.7930550618169937	-6.526231339887524
YCL010C	0.07275776449329634	0.0
YCL011C	0.28359990929486395	0.0
YCL014W	0.14706479274725914	0.0
YCL016C	0.891817559473597	0.0
YCL022C	-0.8027169899401596	0.0
YCL023C	-0.09494468496345665	0.0
YCL024W	0.4748334409466881	0.0
YCL025C	-0.574330199454892	0.0
YCL026C-A	0.3526513908681167	0.0
YCL027W	-0.1648691451906272	0.0
YCL028W	-0.39228086983393307	0.0
YCL029C	0.4758466387779832	0.0
YCL032W	-1.178972634541427	0.0
YCL033C	-1.6265067918535312	0.0
YCL034W	0.0024093907942780257	0.0
YCL035C	1.1310849215040883	0.0
YCL036W	0.6043116646837635	0.0
YCL037C	-0.7962782584204772	0.0
YCL038C	-1.0885019542922827	-6.526231339887524
YCL039W	1.006128057992657	0.0
YCL040W	-0.17605232831380463	0.0
YCL042W	0.18299998285564317	0.0
YCL044C	0.08076296296605479	0.0
YCL045C	-0.10285254965067117	0.0
YCL046W	1.0120190858349922	0.0
YCL047C	-0.11487864736055506	0.0
YCL048W	0.9060947109820553	0.0
YCL049C	0.881705939628661	0.0
YCL050C	-0.71812267964739	0.0
YCL051W	0.54006139405542	0.0
YCL055W	-0.7503860179135375	0.0
YCL056C	-0.9587944255233777	0.0
YCL057W	-0.07198343578312463	0.0
YCL061C	0.5145443395485537	0.0
YCL063W	-0.299281063262965	0.0
YCL064C	-0.4062310325926799	0.0
YCL069W	0.1970502850491621	0.0
YCL076W	-0.5215593993721059	0.0
YCR001W	0.8450994414975241	0.0
YCR004C		-6.526231339887524
YCR005C	0.2567230322361076	0.0
YCR006C	-0.20109552368654415	0.0
YCR007C	0.21016315474127498	0.0
YCR008W	-0.03252156148793005	0.0
YCR009C	1.9028488646298831	-6.526231339887524
YCR010C	0.16591207447943904	0.0
YCR011C	0.36691041083513914	0.0
YCR014C	1.5520591570080198	0.0
YCR015C	-0.45089292747948895	0.0
YCR016W	0.568057537585379	0.0
YCR017C	-0.11587085093134913	0.0
YCR019W	-1.5077011186963845	0.0
YCR020C	0.11548386191913153	0.0
YCR020C-A	0.460564151933756	0.0
YCR021C	0.2880585434570877	0.0
YCR022C	0.49765071775002623	0.0
YCR023C	0.2736940898581494	0.0
YCR024C-A	0.5997672353766252	0.0
YCR025C	0.17701544627409452	0.0
YCR026C	-0.551555245527914	0.0
YCR027C	-0.47720879344697925	0.0
YCR030C	-0.42208761999716043	0.0
YCR031C	0.7464667933949991	0.0
YCR032W	0.3247777717614064	0.0
YCR033W	2.0239834592162844	0.0
YCR034W	-0.99566657758837	0.0
YCR036W	0.16745294462398175	0.0
YCR037C	0.111203675402666	0.0
YCR043C	0.360216276542965	0.0
YCR044C	0.16366638702791514	0.0
YCR045C	-0.24682212833314146	0.0
YCR048W	0.9291728649111628	0.0
YCR049C	-0.3548786373696959	0.0
YCR050C	1.4123967997762363	0.0
YCR051W	1.0409097356161336	0.0
YCR053W	1.0292441726463102	0.0
YCR059C	0.8563622086168956	0.0
YCR060W	1.1454806898497518	0.0
YCR061W	0.5650356053886957	0.0
YCR063W	1.378542695863046	0.0
YCR065W	0.29249609166122537	0.0
YCR067C	0.5338425094465883	0.0
YCR068W	0.4789596027298207	0.0
YCR069W	0.10251880781875713	0.0
YCR073C	-0.3616426343796089	0.0
YCR073W-A	-0.26694078299538343	0.0
YCR075C	1.084415679033971	0.0
YCR076C	1.0727054695997573	0.0
YCR079W	-1.0473986099814594	0.0
YCR082W	-1.0700799700147543	0.0
YCR083W	-2.2086279727620233	0.0
YCR085W	-0.600153348644905	0.0
YCR086W	-0.8158720956462211	0.0
YCR087C-A	-1.3232825002610564	0.0
YCR087W	-0.5723332856726042	0.0
YCR089W	-1.0722656271604458	0.0
YCR090C	1.0480401990204917	0.0
YCR091W	1.0246251141152927	0.0
YCR092C	-0.48740078244385926	0.0
YCR095C	1.2821162522484506	0.0
YCR098C	1.0978851826701566	0.0
YCR099C	0.9758016789446551	0.0
YCR100C	0.17907949240384763	0.0
YCR101C	0.24241153995503423	0.0
YCR102C	0.30598937156270245	0.0
YCR102W-A	0.04174406128166751	0.0
YCR105W	-0.13246030259684924	0.0
YCR106W	0.2900534689057068	0.0
YCR107W	2.601332853178236	0.0
YDL001W	0.25836059225958297	0.0
YDL002C	-3.09553943138982	-2.175410446629175
YDL006W	-1.1158576830109774	0.0
YDL010W	0.5240366204025517	0.0
YDL011C	0.4602047005467473	0.0
YDL012C	0.2813559822343952	0.0
YDL013W	0.10887229623760439	0.0
YDL018C	1.039910481210911	0.0
YDL019C	0.272679586389077	0.0
YDL020C	0.059304670782441296	0.0
YDL023C	-0.8428223996206964	0.0
YDL024C	0.11008047063030989	0.0
YDL025C	-0.7164958512115338	0.0
YDL026W	0.06928238993246982	0.0
YDL027C	0.6259209936381877	0.0
YDL033C	-2.520918664632226	0.0
YDL034W	0.012274212757171487	0.0
YDL035C	-1.2956940015676164	-2.175410446629175
YDL036C	0.09248699031676828	0.0
YDL037C	-0.22036425214099778	0.0
YDL039C	0.5973070815368646	0.0
YDL040C	0.4979839991216805	0.0
YDL046W	1.2335531649036169	0.0
YDL048C	-0.25570841146553824	0.0
YDL050C	0.13366330579283892	0.0
YDL051W	-0.2558988032953392	0.0
YDL052C	-0.18374176895636188	0.0
YDL053C	0.4083268030148109	0.0
YDL054C	0.5407454363085132	0.0
YDL056W	0.5409308136595775	0.0
YDL059C	-0.02448912761482937	0.0
YDL061C	-1.194876097270721	0.0
YDL062W	0.8515467218803027	0.0
YDL065C	-0.059217056927449704	0.0
YDL066W	1.381967696730252	0.0
YDL070W	-0.21126831379296482	0.0
YDL071C	-1.2484596835632729	0.0
YDL074C	-1.844808846179805	-6.526231339887524
YDL076C	-0.5525477998548829	0.0
YDL077C	-1.077043129729442	0.0
YDL078C	0.6858128205406167	0.0
YDL079C	-0.6152080829698785	0.0
YDL080C	1.2005235054376746	0.0
YDL081C	-0.19777930117451323	0.0
YDL082W	0.1414904024586935	0.0
YDL083C	1.3737716770509587	0.0
YDL085W	-0.6137802685166222	0.0
YDL086W	1.153888694338817	-4.35082089325835
YDL088C	-0.019951022013070852	0.0
YDL089W	0.6162539118103284	0.0
YDL091C	-1.3332000010792506	0.0
YDL093W	-1.4642520334364806	0.0
YDL094C	-1.1249395785200598	0.0
YDL095W	-1.012982395297837	0.0
YDL096C	-0.3164739667772122	0.0
YDL099W	-1.2808965860790458	0.0
YDL100C	-0.3738748399411839	0.0
YDL104C	-1.5673433752695805	0.0
YDL106C	-1.4819908050267843	0.0
YDL109C	-1.1430687934807555	0.0
YDL112W	0.47116005396231714	0.0
YDL113C	0.21745216979458815	0.0
YDL114W	0.6118955264025995	0.0
YDL117W	-0.13450515366065555	0.0
YDL119C	0.3848227802829722	0.0
YDL121C	1.0325811828704743	0.0
YDL122W	0.7207384560912218	0.0
YDL123W	0.7347335670690088	0.0
YDL124W	-0.5590330935219229	0.0
YDL125C	0.541527182706365	0.0
YDL127W	0.5317603947647995	0.0
YDL128W	-0.04822372145809802	0.0
YDL129W	-0.6084705424799132	0.0
YDL130W	-0.21195383778842	0.0
YDL130W-A	0.19403631523440182	0.0
YDL131W	0.28222243689432275	0.0
YDL133C-A	-0.15533887532207974	0.0
YDL133W	0.6537259156458138	-4.35082089325835
YDL134C	0.24652620503664222	0.0
YDL135C	0.3823466084155761	0.0
YDL137W	1.2828636467533956	0.0
YDL138W	-0.21363433074607646	0.0
YDL142C	-1.2369810135304156	0.0
YDL144C	-0.2644299183891559	0.0
YDL146W	0.04885502947084831	0.0
YDL149W	0.26634352972105896	0.0
YDL154W	0.06769083028868003	0.0
YDL155W	-0.2348299773717631	0.0
YDL156W	0.06983390449755195	0.0
YDL157C	0.6691627126278469	0.0
YDL161W	0.14431904497198786	0.0
YDL162C	0.8536205606127928	0.0
YDL167C	0.9333686604604607	-6.526231339887524
YDL168W	1.8509211730587503	0.0
YDL169C	1.431277917882641	0.0
YDL170W	-0.11307339880877694	0.0
YDL171C	0.0630294790564387	0.0
YDL172C	0.07461754721080907	0.0
YDL173W	1.0446721791737166	0.0
YDL174C	0.5739558015327862	0.0
YDL175C	-0.6322086347473893	0.0
YDL176W	0.6403118254944535	0.0
YDL177C	0.20339886747665276	0.0
YDL178W	0.14936768309674658	0.0
YDL179W	0.13406435282156245	0.0
YDL180W	-0.49139460687316416	0.0
YDL181W	0.4102827795556026	0.0
YDL182W	-0.54658114614856	0.0
YDL183C	-0.4957429102635008	0.0
YDL184C	1.6066009869947362	0.0
YDL185W	0.27391418446096116	0.0
YDL186W	0.3489226466729509	0.0
YDL187C	-0.23000367618903306	0.0
YDL188C	-0.07125832795219349	0.0
YDL189W	0.7441125194278994	0.0
YDL190C	-0.6261905206333993	0.0
YDL191W	-0.2794941326432578	0.0
YDL192W	0.21296305782879038	0.0
YDL194W	0.040615214114684176	0.0
YDL197C	0.8713109816969894	0.0
YDL199C	0.8909777168680335	0.0
YDL200C	-0.20091493391769333	0.0
YDL201W	-0.4597511875723197	0.0
YDL203C	-0.08733729447975744	0.0
YDL204W	-0.2911305848626176	0.0
YDL206W	1.650838652921755	0.0
YDL210W	-0.33282922393739656	0.0
YDL211C	-0.40277307957388586	0.0
YDL213C	1.1631414651773908	0.0
YDL214C	-0.13235284323476806	0.0
YDL215C	-0.30250100013815434	0.0
YDL216C	0.9284223637828976	-2.175410446629175
YDL218W	-0.3594361635782713	0.0
YDL219W	0.5700305373164265	0.0
YDL222C	-0.0074767994457985	0.0
YDL223C	0.3073096294363775	0.0
YDL224C	-0.4333066224838193	0.0
YDL226C	0.09917618555002326	0.0
YDL227C	0.36494245552994453	0.0
YDL229W	-0.3668728829269443	0.0
YDL230W	-0.1391589102872469	0.0
YDL231C	0.4803950945875299	0.0
YDL232W	2.5993901473754186	0.0
YDL233W	1.7314253895239442	0.0
YDL234C	-0.5494229184691775	0.0
YDL236W	0.0653722788862759	0.0
YDL237W	-0.07559186635081369	0.0
YDL238C	1.417846816864562	0.0
YDL239C	0.5436555824293636	0.0
YDL240W	-0.7555201363011028	0.0
YDL241W	0.4474105585827831	0.0
YDL242W	0.882760489759639	0.0
YDL243C	1.1026230342546817	0.0
YDR001C	0.8855379960761447	0.0
YDR003W	0.8790731749954688	0.0
YDR004W	0.8612479607177879	0.0
YDR005C	1.6305374311073046	0.0
YDR006C	-0.3760837718784145	0.0
YDR007W	1.3468855075382855	0.0
YDR008C	0.0876268051500791	0.0
YDR010C	1.0008582956389842	0.0
YDR011W	1.8422141287109457	0.0
YDR014W	0.18806672153943518	0.0
YDR015C	-0.17415792126907198	0.0
YDR018C	0.6924266784837374	0.0
YDR019C	-0.040710232828993165	0.0
YDR020C	1.6959051798490783	0.0
YDR022C	-0.11010292239853295	0.0
YDR024W	2.0008325893113326	0.0
YDR025W	2.230398896310695	0.0
YDR026C	0.022465285569403866	0.0
YDR029W	0.4283736224594171	0.0
YDR030C	0.02315105198669108	0.0
YDR031W	1.0342864294103602	0.0
YDR032C	1.02355799782591	0.0
YDR033W	1.1931287892671005	0.0
YDR035W	1.284942015774306	0.0
YDR042C	1.9357898202307617	0.0
YDR043C	2.602809397861716	0.0
YDR046C	0.43882374409597696	0.0
YDR048C	0.44732670512080863	0.0
YDR049W	-0.2526084276607512	0.0
YDR051C	-0.7180335872657206	0.0
YDR055W	1.0950290475901743	0.0
YDR056C	-0.023516327247989494	0.0
YDR057W	0.36094733932713496	0.0
YDR058C	0.13201929726606082	0.0
YDR059C	-0.04770868057063072	0.0
YDR061W	-0.5191198277911573	0.0
YDR063W	0.37280943103023906	0.0
YDR066C	0.6464835676346217	0.0
YDR067C	-1.3341701989499248	0.0
YDR068W	-0.16967711825048262	0.0
YDR070C	0.04292793953922714	0.0
YDR071C	0.07315993481747246	0.0
YDR072C	-0.3549821595739367	0.0
YDR073W	0.919786598136762	0.0
YDR074W	-0.9791347565988615	0.0
YDR075W	0.9281067596724226	0.0
YDR076W	1.0384702273530824	0.0
YDR077W	0.6843262407929297	0.0
YDR080W	-1.1924800115342606	0.0
YDR083W	1.954165546352986	0.0
YDR084C	-0.7229245267534747	0.0
YDR085C	0.4157043491504672	0.0
YDR089W	0.33553439326316076	0.0
YDR090C	1.6274858132874954	0.0
YDR092W	-0.585898827233767	0.0
YDR093W	-0.1452647668870181	0.0
YDR094W	0.3169413910618642	0.0
YDR095C	0.2510810015251533	0.0
YDR096W	-0.4255280434465553	-2.175410446629175
YDR097C	-0.47899716279826593	0.0
YDR098C	0.41715127760961085	0.0
YDR099W	0.14318205998998185	0.0
YDR100W	1.1489696258281699	0.0
YDR101C	0.8026865108187777	0.0
YDR102C	-0.3251224888593228	0.0
YDR104C	0.27291727846394825	0.0
YDR105C	-0.46762340678342373	0.0
YDR107C	0.43444963453318075	0.0
YDR108W	1.2046448797754061	0.0
YDR109C	1.0026574247785311	0.0
YDR110W	-0.03501662596059436	0.0
YDR111C	0.14784732919150556	0.0
YDR112W	0.7056576412283785	0.0
YDR116C	-1.266009736463148	0.0
YDR117C	-0.0805498138463432	0.0
