orf	hap a | growth (colony volume) | expression of the phospholipase A2 Atx [GAL] | Mattiazzi M~Petrovic U, 2010	hap a | growth (colony size) | expression of the phospholipase A2 Atx [GAL] | Mattiazzi M~Petrovic U, 2010
YBR151W	0.700214318312972	
YBR156C	0.714525312374856	
YBR157C	0.753766918367408	
YBR158W	1.24870827494118	
YBR159W	1.1419638872055	
YBR161W	0.911795722639011	
YBR162C	1.00784688431336	
YBR162W-A	0.674526829904177	
YBR164C	0.963487486501591	
YBR165W	0.9751786612808315	
YBR166C	0.979449805295978	
YBR168W	1.55699680831709	
YBR169C	1.4792157239655	
YBR170C	1.15542907309795	
YBR171W	0.396170342139697	
YBR172C	1.08686798552155	
YBR174C	1.0183367365993	
YBR175W	1.33104239325382	
YBR176W	1.43815811405494	
YBR177C	1.05375735969365	
YBR178W	1.32317706122111	
YBR180W	1.27120778483443	
YBR181C	1.05002808760732	
YBR183W	0.545919964217587	
YBR184W	0.951702222647172	
YBR185C	1.18194862107802	
YBR186W	1.0357917588187	
YBR187W	1.238704722547	
YBR188C	0.842881108255063	-3.0
YBR194W	0.907812270829735	
YBR195C	0.9853336191477	
YBR197C	0.982172202051829	
YBR199W	1.15465514180222	
YBR200W	0.613992045936219	
YBR201W	0.849828128660818	
YBR203W	1.11196154916521	
YBR204C	2.30938513675217	
YBR205W	0.954485667016868	
YBR206W	1.12047341999636	
YBR207W	0.846887123441863	
YBR208C	0.394910207456478	
YBR209W	0.952802160704152	
YBR210W	1.47936996347789	
YBR212W	1.52272332636152	
YBR213W	0.934747163314073	
YBR214W	1.0910224525689	
YBR215W	1.51429008600792	
YBR216C	1.29341179836212	
YBR217W	0.57201841924789	
YBR218C	1.01838888476119	-3.0
YBR219C	1.04566712352391	
YBR220C	0.862658971254156	
YBR221C	1.05385944315204	
YBR222C	0.78636642746022	
YBR223C	1.97292179343874	
YBR224W	1.02870832466382	
YBR225W	0.836994423147554	
YBR226C	0.903079076812478	
YBR227C	0.861825646338825	
YBR228W	1.28235841712762	
YBR229C	0.869558128417633	
YBR230C	0.918073201836716	
YBR231C	0.951045775229299	
YBR232C	1.15197758333845	
YBR233W	1.11550353430183	
YBR235W	1.44609737629778	-3.0
YBR238C	1.24481830720305	
YBR239C	0.702045766567433	-3.0
YBR240C	0.918123774590439	-3.0
YBR241C	0.97772288379502	
YBR242W	0.925172618506474	
YBR244W	0.637519790524759	
YBR245C	0.723328404647384	
YBR246W	1.15739425612043	
YBR249C	1.05054230098276	
YBR250W	0.750669082051662	
YBR255W	0.984463850467578	
YBR258C	1.23238958528942	
YBR259W	0.896629614345743	
YBR260C	1.07120774507919	
YBR261C	1.10487973878501	
YBR262C	0.792755918534008	
YBR263W	0.852633128039885	
YBR264C	0.876599687343723	
YBR266C	0.763054318126104	
YBR267W	0.925834919290993	
YBR269C	1.09901427099327	
YBR270C	1.23813499035543	
YBR271W	0.909655493527148	
YBR272C	1.11065220841076	
YBR273C	1.21559659297559	
YBR274W	0.993141416148817	
YBR275C	1.34682342212251	
YBR276C	1.13358282461921	
YBR277C	0.964243738543017	
YBR278W	0.672041604106701	
YBR280C	0.921334974361811	
YBR281C	1.11384652913735	
YBR283C	0.90559004624378	
YBR284W	0.793907320481829	
YBR285W	0.850122101994204	
YBR286W	0.830630482545177	
YBR287W	0.372557698151431	
YBR288C	0.596482230714899	
YBR290W	1.08482309413804	
YBR291C	1.07979541231199	
YBR292C	1.03751276593243	
YBR293W	1.01895502679336	
YBR294W	0.871660577632671	
YBR295W	1.14291997560682	
YBR296C	0.948374387455965	
YBR297W	1.02138164799483	
YBR298C	1.09488082036636	
YBR299W	0.992739640907778	
YBR300C	0.961493546190845	
