orf	hap a | growth (culture turbidity) | zymolyase [30 U/ml] | YPD | Garcia R~Arroyo J, 2015	hap a | growth (spot assay) | Congo Red [50 ug/ml] | YPD | García R~Arroyo J, 2015	hap a | growth (culture turbidity) | caspofungin [10-30 ng/ml] | YPD | Garcia R~Arroyo J, 2015	hap a | growth (culture turbidity) | caspofungin [60-120 ng/ml] | YPD | Garcia R~Arroyo J, 2015
YEL015W	1.0048237476808906	0.0	0.0	0.0
YEL016C	1.0285714285714285	0.0	0.0	0.0
YEL017C-A	1.0382189239332096	0.0	0.0	0.0
YEL017W	1.0293135435992578	0.0	0.0	0.0
YEL018W	1.0656771799628941	0.0	0.0	0.0
YEL020C	1.020408163265306	0.0	0.0	0.0
YEL023C	0.9840445269016697	0.0	0.0	0.0
YEL024W	1.0519480519480517	0.0	0.0	0.0
YEL025C	0.9907235621521334	0.0	0.0	1.0
YEL027W	0.44007421150278286	0.0	-2.0	0.0
YEL028W	1.0122448979591836	0.0	0.0	0.0
YEL029C	0.08608534322820037	0.0	0.0	0.0
YEL030W	1.0189239332096474	0.0	0.0	0.0
YEL031W	0.5810760667903525	-1.0	0.0	0.0
YEL033W	1.0478664192949905	-1.0	0.0	0.0
YEL036C	0.09202226345083486	0.0	0.0	0.0
YEL037C	0.9884972170686456	0.0	0.0	0.0
YEL038W	1.010760667903525	0.0	0.0	0.0
YEL039C	1.0070500927643784	0.0	0.0	0.0
YEL040W	0.9914656771799628	0.0	0.0	0.0
YEL041W	0.9996289424860852	0.0	0.0	0.0
YEL042W	0.7012987012987012	-2.0	0.0	0.0
YEL043W	1.0500927643784785	-1.0	-1.0	0.0
YEL044W	0.4222634508348793	-1.0	-1.0	0.0
YEL045C	0.7450834879406307	0.0	0.0	0.0
YEL046C	0.8326530612244898	0.0	0.0	0.0
YEL047C	1.046382189239332	0.0	0.0	0.0
YEL048C	0.9922077922077921	0.0	0.0	0.0
YEL049W	1.0263450834879406	0.0	0.0	0.0
YEL050C	0.8675324675324675	0.0	0.0	0.0
YEL051W	0.27458256029684597	0.0	0.0	0.0
YEL052W	1.044155844155844	0.0	0.0	0.0
YEL053C	1.030055658627087	0.0	0.0	0.0
YEL054C	1.0478664192949905	0.0	0.0	0.0
YEL056W	1.110204081632653	0.0	0.0	0.0
YEL057C	1.117625231910946	0.0	-1.0	0.0
YEL059W	0.9855287569573283	0.0	0.0	0.0
YEL060C	0.9922077922077921	0.0	0.0	0.0
YEL061C	0.9669758812615954	-2.0	0.0	0.0
YEL062W	0.9833024118738403	0.0	0.0	0.0
YEL063C	1.0063079777365491	0.0	0.0	0.0
YEL064C	1.0248608534322818	0.0	0.0	0.0
YEL065W	1.0189239332096474	0.0	0.0	0.0
YEL066W	1.0597402597402596	0.0	0.0	0.0
YEL067C	1.0901669758812615	0.0	0.0	0.0
YEL068C	1.089424860853432	0.0	0.0	0.0
YEL071W	1.093877551020408	0.0	0.0	0.0
YEL072W	1.0834879406307976	0.0	0.0	0.0
YER001W	1.115398886827458	0.0	0.0	0.0
YER002W	1.1131725417439702	0.0	0.0	0.0
YER004W	1.1257884972170684	0.0	0.0	0.0
YER005W	0.9662337662337661	-1.0	0.0	0.0
YER007C-A	1.1012987012987012	0.0	0.0	0.0
YER007W	1.0805194805194804	-1.0	0.0	0.0
YER010C	1.133951762523191	0.0	0.0	0.0
YER011W	1.1302411873840443	0.0	0.0	0.0
YER014C-A	0.07346938775510203	0.0	-1.0	0.0
YER014W	0.08163265306122448	0.0	0.0	0.0
YER016W	1.074582560296846	0.0	0.0	0.0
YER017C	0.07866419294990723	0.0	0.0	0.0
YER019C-A	1.110204081632653	0.0	0.0	0.0
YER019W	1.1406307977736547	-1.0	0.0	0.0
YER020W	1.1183673469387754	0.0	0.0	0.0
YER024W	1.1042671614100183	0.0	0.0	0.0
YER027C	0.8682745825602967	0.0	0.0	0.0
YER028C	1.077551020408163	0.0	0.0	0.0
YER030W	1.0137291280148422	-1.0	0.0	0.0
YER031C	0.9239332096474954	0.0	0.0	0.0
YER032W	1.0063079777365491	0.0	0.0	0.0
YER033C	0.8163265306122449	0.0	0.0	0.0
YER034W	0.9165120593692022	0.0	0.0	0.0
YER035W	0.9640074211502782	0.0	0.0	0.0
YER037W	0.8979591836734693	0.0	0.0	0.0
YER038W-A	1.0055658627087198	0.0	0.0	0.0
YER039C	1.0196660482374769	0.0	0.0	0.0
YER039C-A	1.096103896103896	0.0	0.0	0.0
YER040W	1.0055658627087198	0.0	-2.0	0.0
YER041W	1.0330241187384042	0.0	0.0	0.0
YER042W	1.0545454545454545	0.0	0.0	0.0
YER044C	0.08534322820037105	0.0	0.0	0.0
YER044C-A	1.0857142857142856	0.0	0.0	0.0
YER045C	1.077551020408163	0.0	0.0	0.0
YER046W	0.8942486085343228	0.0	0.0	0.0
YER046W-A	0.7836734693877551	0.0	0.0	0.0
YER047C	1.0055658627087198	0.0	0.0	0.0
YER048C	0.9892393320964749	0.0	0.0	0.0
YER049W	1.0196660482374769	0.0	0.0	0.0
YER050C	0.0831168831168831	0.0	0.0	0.0
YER051W	1.03747680890538	0.0	0.0	0.0
YER052C	0.987012987012987	0.0	0.0	0.0
YER053C	1.056029684601113	0.0	0.0	0.0
YER054C	1.0679035250463822	0.0	0.0	0.0
YER055C	1.0641929499072356	0.0	0.0	0.0
YER056C	1.0827458256029685	0.0	0.0	0.0
YER056C-A	1.060482374768089	0.0	0.0	0.0
YER057C	1.0115027829313543	0.0	0.0	0.0
YER058W	1.046382189239332	0.0	0.0	0.0
YER059W	1.0330241187384042	0.0	0.0	0.0
YER060W	1.0270871985157697	0.0	0.0	0.0
YER060W-A	1.0582560296846009	0.0	0.0	0.0
YER061C	0.9825602968460111	0.0	0.0	0.0
YER062C	1.0753246753246752	0.0	0.0	0.0
YER063W	0.8935064935064934	0.0	0.0	0.0
YER064C	0.904638218923933	0.0	0.0	0.0
YER065C	1.1094619666048238	0.0	0.0	0.0
YER066C-A	1.1205936920222634	0.0	0.0	0.0
YER066W	0.9098330241187383	0.0	0.0	0.0
YER067C-A	1.0092764378478665	0.0	0.0	0.0
YER067W	0.99443413729128	0.0	0.0	0.0
YER068C-A	0.99443413729128	0.0	0.0	0.0
YER068W	1.0033395176252318	0.0	0.0	0.0
YER069W	1.0122448979591836	0.0	0.0	0.0
YER070W	1.0189239332096474	0.0	0.0	0.0
YER071C	1.056029684601113	0.0	0.0	0.0
YER072W	1.0159554730983302	0.0	0.0	0.0
YER073W	1.0730983302411872	0.0	0.0	0.0
YER074W	0.9692022263450835	-2.0	0.0	0.0
YER075C	1.0946196660482375	0.0	0.0	0.0
YER077C	0.9105751391465675	0.0	0.0	0.0
YER078C	0.9313543599257883	0.0	0.0	0.0
YER079W	1.0782931354359926	0.0	0.0	0.0
YER080W	1.096103896103896	0.0	0.0	0.0
YER081W	1.0909090909090908	0.0	0.0	0.0
YER083C	0.8779220779220779	-1.0	0.0	0.0
YER084W	1.0397031539888681	0.0	0.0	0.0
YER085C	1.1205936920222634	0.0	0.0	0.0
YER086W	0.9380333951762523	0.0	-2.0	0.0
YER087C-B	1.1094619666048238	0.0	0.0	0.0
YER087W	1.0434137291280148	0.0	0.0	0.0
YER088C	0.9076066790352503	0.0	0.0	0.0
YER089C	1.0478664192949905	0.0	0.0	0.0
YER090W	0.322077922077922	0.0	0.0	0.0
YER091C	0.906864564007421	0.0	0.0	0.0
YER091C-A	1.117625231910946	0.0	0.0	0.0
YER092W	0.7584415584415584	0.0	0.0	0.0
YER093C-A	0.7948051948051947	0.0	0.0	0.0
YER095W	0.7384044526901669	0.0	0.0	0.0
YER096W	0.7999999999999998	0.0	0.0	0.0
YER097W	0.8311688311688311	0.0	0.0	0.0
YER098W	0.878664192949907	0.0	0.0	0.0
YER101C	0.8437847866419295	0.0	0.0	0.0
YER103W	0.8801484230055657	0.0	0.0	0.0
YER106W	0.7116883116883115	0.0	0.0	0.0
YER108C	0.8430426716141001	0.0	0.0	0.0
YER109C	0.7265306122448978	0.0	0.0	0.0
YER110C	0.5558441558441557	0.0	0.0	0.0
YER111C	0.6411873840445268	-3.0	-1.0	0.0
YER113C	0.8022263450834878	0.0	0.0	0.0
YER114C	0.7844155844155842	0.0	0.0	0.0
YER115C	0.8304267161410017	0.0	0.0	0.0
YER116C	0.47272727272727266	0.0	0.0	0.0
YER117W	0.20037105751391465	0.0	0.0	0.0
YER118C	0.08404452690166975	0.0	0.0	0.0
YER119C	0.5076066790352504	0.0	0.0	0.0
YER119C-A	0.4890538033395176	0.0	0.0	0.0
YER120W	0.656029684601113	0.0	0.0	0.0
YER121W	0.8482374768089053	0.0	0.0	0.0
YER122C	0.37254174397031536	-1.0	0.0	0.0
YER123W	0.6871985157699442	0.0	0.0	0.0
YER124C	0.7962894248608533	0.0	0.0	0.0
YER128W	0.8170686456400741	0.0	0.0	0.0
YER129W	0.5194805194805194	0.0	0.0	0.0
YER130C	0.7799628942486084	0.0	0.0	0.0
YER131W	0.7910946196660482	0.0	0.0	0.0
YER132C	0.8705009276437847	0.0	0.0	0.0
YER134C	0.7680890538033394	0.0	0.0	0.0
YER135C	0.7487940630797773	0.0	0.0	0.0
YER137C	0.705751391465677	0.0	0.0	0.0
YER139C	0.7443413729128013	0.0	0.0	0.0
YER140W	0.748051948051948	0.0	0.0	0.0
YER141W	0.6419294990723562	0.0	0.0	0.0
YER142C	0.6330241187384044	0.0	0.0	0.0
YER143W	0.8044526901669757	0.0	0.0	0.0
YER144C	0.8356215213358069	0.0	0.0	0.0
YER145C	0.8987012987012984	0.0	0.0	0.0
YER149C	0.6582560296846011	0.0	0.0	0.0
YER150W	0.771799628942486	0.0	0.0	0.0
YER151C	0.08385899814471241	-3.0	0.0	0.0
YER152C	0.8304267161410017	0.0	0.0	0.0
YER153C	0.7109461966604823	0.0	0.0	0.0
YER154W	0.8289424860853432	0.0	0.0	0.0
YER155C	0.16252319109461966	0.0	-2.0	0.0
YER156C	0.5818181818181818	0.0	0.0	0.0
YER158C	0.8675324675324675	0.0	0.0	0.0
YER161C	0.6530612244897959	0.0	0.0	0.0
YER162C	0.6879406307977736	0.0	0.0	0.0
YER163C	0.7755102040816325	0.0	0.0	0.0
YER164W	0.7740259740259738	0.0	0.0	0.0
YER166W	0.7591836734693876	0.0	0.0	0.0
YER167W	0.8230055658627087	0.0	0.0	0.0
YER169W	0.7614100185528756	0.0	0.0	0.0
YER170W	0.8794063079777364	0.0	0.0	0.0
YER173W	0.7094619666048236	0.0	0.0	0.0
YER174C	0.5721706864564006	0.0	0.0	0.0
YER175C	0.4927643784786641	0.0	0.0	0.0
YER176W	0.8141001855287568	0.0	0.0	0.0
YER177W	0.5179962894248608	0.0	0.0	0.0
YER178W	0.7317254174397031	0.0	0.0	0.0
YER179W	0.7213358070500927	0.0	0.0	0.0
YER180C	0.6909090909090909	0.0	0.0	0.0
YER181C	0.6894248608534322	0.0	0.0	0.0
YER182W	0.878664192949907	0.0	0.0	0.0
YER183C	0.8801484230055657	0.0	0.0	0.0
YER184C	0.8526901669758812	0.0	0.0	0.0
YER185W	0.8942486085343228	0.0	0.0	0.0
YER186C	0.8200371057513913	0.0	0.0	0.0
YER187W	0.8400742115027827	0.0	0.0	0.0
YER188W	1.115398886827458	0.0	0.0	0.0
YFL001W	0.8170686456400741	-2.0	0.0	0.0
YFL003C	1.032282003710575	0.0	0.0	0.0
YFL004W	1.0448979591836733	0.0	0.0	0.0
YFL007W	1.0797773654916512	0.0	0.0	0.0
YFL010C	1.0434137291280148	0.0	0.0	0.0
YFL010W-A	1.0649350649350648	0.0	0.0	0.0
YFL011W	1.093135435992579	0.0	0.0	0.0
YFL012W	1.0686456400742113	0.0	0.0	0.0
YFL013C	1.0523191094619664	0.0	0.0	0.0
YFL013W-A	1.0582560296846009	0.0	0.0	0.0
YFL014W	1.0352504638218922	0.0	-2.0	0.0
YFL015C	1.0426716141001855	0.0	0.0	0.0
YFL016C	1.0226345083487938	0.0	0.0	0.0
YFL018C	1.036734693877551	0.0	0.0	0.0
YFL019C	1.100556586270872	0.0	0.0	0.0
YFL020C	0.9402597402597401	0.0	0.0	0.0
YFL021W	0.8756957328385898	0.0	0.0	0.0
YFL023W	0.7910946196660482	-1.0	0.0	0.0
YFL025C	0.1758812615955473	-1.0	0.0	0.0
YFL026W	1.0256029684601111	0.0	0.0	0.0
YFL027C	1.056029684601113	0.0	0.0	0.0
YFL028C	1.0597402597402596	0.0	0.0	0.0
YFL030W	1.093135435992579	0.0	0.0	0.0
YFL031W	1.086456400742115	0.0	0.0	0.0
YFL032W	1.0597402597402596	0.0	0.0	0.0
YFL033C	1.0482374768089053	0.0	0.0	0.0
YFL034C-A	1.0653061224489795	0.0	0.0	0.0
YFL034W	1.0018552875695732	0.0	0.0	0.0
YFL036W	1.0144712430426714	0.0	0.0	0.0
YFL040W	1.1027829313543598	0.0	0.0	0.0
YFL041W	1.0953617810760667	0.0	0.0	0.0
YFL042C	1.100185528756957	0.0	0.0	0.0
YFL044C	1.0115027829313543	0.0	0.0	0.0
YFL046W	1.0389610389610389	0.0	0.0	0.0
YFL047W	1.0567717996289423	0.0	0.0	0.0
YFL048C	1.0500927643784785	0.0	0.0	0.0
YFL049W	1.096103896103896	0.0	0.0	0.0
YFL050C	1.086456400742115	0.0	0.0	0.0
YFL051C	1.1116883116883116	0.0	0.0	0.0
YFL052W	1.1139146567717995	0.0	0.0	0.0
YFL053W	1.1235621521335806	0.0	0.0	0.0
YFL054C	1.1027829313543598	0.0	0.0	0.0
YFL055W	1.0871985157699442	0.0	0.0	0.0
YFL056C	0.9974025974025974	0.0	0.0	0.0
YFL063W	1.0627087198515768	0.0	0.0	0.0
YFR001W	0.5996289424860853	0.0	0.0	0.0
YFR006W	1.0968460111317253	0.0	0.0	0.0
YFR007W	1.0879406307977735	0.0	0.0	0.0
YFR008W	1.0582560296846009	0.0	0.0	0.0
YFR009W	1.072356215213358	0.0	0.0	0.0
YFR010W	0.9929499072356215	-1.0	0.0	0.0
YFR011C	1.0389610389610389	0.0	0.0	0.0
YFR012W	1.088682745825603	0.0	0.0	0.0
YFR013W	1.0656771799628941	0.0	0.0	0.0
YFR014C	1.100556586270872	0.0	0.0	0.0
YFR015C	1.0968460111317253	0.0	0.0	0.0
YFR016C	1.0968460111317253	0.0	0.0	0.0
YFR017C	1.1012987012987012	0.0	0.0	0.0
YFR018C	1.1064935064935064	0.0	0.0	0.0
YFR019W	0.6753246753246753	0.0	0.0	0.0
YFR020W	1.110204081632653	0.0	0.0	0.0
YFR021W	1.0768089053803338	0.0	0.0	0.0
YFR022W	1.1235621521335806	0.0	0.0	0.0
YFR023W	1.034508348794063	0.0	0.0	0.0
YFR024C-A	1.0066790352504638	0.0	0.0	0.0
YFR025C	0.9743970315398885	0.0	0.0	0.0
YFR026C	1.127272727272727	0.0	0.0	0.0
YFR030W	1.0278293135435992	0.0	0.0	0.0
YFR031C-A	1.1235621521335806	0.0	0.0	0.0
YFR032C	1.1205936920222634	0.0	0.0	0.0
YFR032C-A	1.0983302411873839	0.0	0.0	0.0
YFR033C	1.0983302411873839	0.0	0.0	0.0
YFR034C	1.117625231910946	0.0	0.0	0.0
YFR035C	1.0679035250463822	0.0	0.0	0.0
YFR036W	1.056029684601113	0.0	0.0	0.0
YFR038W	1.1324675324675324	0.0	0.0	0.0
YFR039C	1.1302411873840443	0.0	0.0	0.0
YFR040W	1.1027829313543598	0.0	0.0	0.0
YFR041C	1.089424860853432	0.0	0.0	0.0
YFR043C	1.110204081632653	0.0	0.0	0.0
YFR044C	1.1280148423005565	0.0	0.0	0.0
YFR045W	1.117625231910946	0.0	0.0	0.0
YFR046C	1.129499072356215	0.0	0.0	0.0
YFR047C	1.1116883116883116	0.0	0.0	0.0
YFR048W	1.1064935064935064	0.0	0.0	0.0
YFR049W	1.1183673469387754	0.0	0.0	0.0
YFR053C	1.1384044526901669	0.0	0.0	0.0
YFR054C	1.127272727272727	0.0	0.0	0.0
YFR055W	1.1131725417439702	0.0	0.0	0.0
YFR056C	1.1139146567717995	0.0	0.0	0.0
YFR057W	1.0946196660482375	0.0	0.0	0.0
YGL002W	1.1035250463821893	0.0	0.0	0.0
YGL003C	1.0975881261595546	0.0	0.0	0.0
YGL004C	1.0730983302411872	0.0	0.0	0.0
YGL005C	1.0077922077922077	0.0	0.0	0.0
YGL006W	1.110204081632653	0.0	0.0	0.0
YGL007W	1.1250463821892391	-1.0	0.0	0.0
YGL009C	1.0946196660482375	0.0	0.0	0.0
YGL010W	1.112430426716141	0.0	0.0	0.0
YGL012W	0.8178107606679035	-2.0	0.0	0.0
YGL013C	1.0248608534322818	0.0	0.0	0.0
YGL014W	1.010760667903525	0.0	0.0	0.0
YGL015C	0.9506493506493505	0.0	0.0	0.0
YGL016W	0.9758812615955472	0.0	0.0	0.0
YGL017W	1.0226345083487938	0.0	0.0	0.0
YGL019W	0.996660482374768	0.0	0.0	0.0
YGL020C	0.8675324675324675	-1.0	0.0	0.0
YGL021W	1.020408163265306	0.0	0.0	0.0
YGL023C	1.07012987012987	0.0	0.0	0.0
YGL024W	0.5773654916512059	0.0	0.0	0.0
YGL025C	0.2909090909090909	0.0	0.0	0.0
YGL026C	0.9128014842300556	0.0	0.0	0.0
YGL027C	0.9825602968460111	-1.0	-2.0	0.0
YGL028C	0.9573283858998144	0.0	0.0	0.0
YGL029W	1.0100185528756955	0.0	0.0	0.0
YGL031C	1.0315398886827456	0.0	0.0	0.0
YGL032C	1.0471243042671614	0.0	0.0	0.0
YGL033W	1.0174397031539888	0.0	0.0	0.0
YGL034C	1.0627087198515768	0.0	0.0	0.0
YGL035C	1.0129870129870129	0.0	0.0	0.0
YGL036W	1.0790352504638216	0.0	0.0	0.0
YGL037C	0.9721706864564007	0.0	0.0	0.0
YGL038C	0.08460111317254174	0.0	-3.0	0.0
YGL039W	1.0137291280148422	0.0	0.0	0.0
YGL041C	1.0211502782931352	0.0	0.0	0.0
YGL042C	1.0196660482374769	-1.0	0.0	0.0
YGL043W	1.0352504638218922	0.0	0.0	0.0
YGL045W	1.020408163265306	0.0	-2.0	0.0
YGL049C	1.0233766233766233	0.0	0.0	0.0
YGL050W	0.987012987012987	0.0	0.0	0.0
YGL051W	1.034508348794063	0.0	0.0	0.0
YGL053W	1.0389610389610389	0.0	0.0	0.0
YGL054C	0.7495361781076066	-1.0	0.0	0.0
YGL056C	1.077551020408163	0.0	0.0	0.0
YGL057C	1.093877551020408	0.0	0.0	0.0
YGL058W	1.0834879406307976	0.0	0.0	0.0
YGL059W	1.1042671614100183	0.0	0.0	0.0
YGL060W	1.0619666048237475	0.0	0.0	0.0
YGL062W	1.0100185528756955	0.0	0.0	0.0
YGL063W	0.9810760667903524	0.0	0.0	0.0
YGL064C	1.010760667903525	0.0	0.0	0.0
YGL066W	0.9914656771799628	-1.0	0.0	0.0
YGL067W	1.0567717996289423	0.0	0.0	0.0
YGL070C	0.14619666048237476	0.0	0.0	0.0
YGL071W	1.0619666048237475	-2.0	0.0	0.0
YGL072C	0.8935064935064934	-2.0	0.0	0.0
YGL076C	1.0834879406307976	0.0	0.0	0.0
YGL077C	1.07012987012987	0.0	0.0	0.0
YGL078C	0.8571428571428571	0.0	0.0	0.0
YGL079W	1.1168831168831166	-1.0	0.0	0.0
YGL080W	1.077551020408163	0.0	0.0	0.0
YGL081W	1.096103896103896	0.0	0.0	0.0
YGL082W	1.086456400742115	0.0	0.0	0.0
YGL083W	1.096103896103896	0.0	0.0	0.0
YGL084C	0.21892393320964745	0.0	0.0	0.0
YGL085W	1.0946196660482375	0.0	0.0	0.0
YGL086W	0.8838589981447124	0.0	0.0	0.0
YGL087C	1.0434137291280148	0.0	0.0	0.0
YGL088W	1.0983302411873839	0.0	0.0	0.0
YGL089C	1.0968460111317253	0.0	0.0	0.0
YGL090W	1.0730983302411872	0.0	0.0	0.0
YGL094C	1.0738404452690167	0.0	0.0	0.0
YGL095C	1.0478664192949905	0.0	0.0	0.0
YGL096W	1.0901669758812615	0.0	0.0	0.0
YGL101W	1.1131725417439702	0.0	0.0	0.0
YGL104C	1.1168831168831166	0.0	0.0	0.0
YGL105W	1.0538033395176252	-1.0	0.0	0.0
YGL107C	1.044155844155844	0.0	0.0	0.0
YGL108C	1.0812615955473097	0.0	0.0	0.0
YGL109W	1.1042671614100183	0.0	0.0	0.0
YGL110C	1.020408163265306	0.0	0.0	0.0
YGL114W	0.9922077922077921	0.0	0.0	0.0
YGL115W	0.7087198515769944	-1.0	0.0	0.0
YGL117W	0.9847866419294989	0.0	0.0	0.0
YGL118C	0.9833024118738403	0.0	0.0	0.0
YGL121C	0.8957328385899814	0.0	0.0	0.0
YGL124C	0.9617810760667903	-1.0	0.0	0.0
YGL125W	1.008534322820037	0.0	0.0	0.0
YGL126W	1.0226345083487938	0.0	0.0	0.0
YGL127C	0.9209647495361781	-1.0	0.0	0.0
YGL129C	1.0552875695732837	0.0	0.0	0.0
YGL131C	1.072356215213358	0.0	0.0	0.0
YGL132W	1.056029684601113	0.0	0.0	0.0
YGL133W	1.056029684601113	0.0	0.0	0.0
YGL135W	0.2359925788497217	0.0	0.0	0.0
YGL136C	1.0025974025974025	0.0	0.0	0.0
YGL138C	1.051576994434137	0.0	0.0	0.0
YGL139W	1.0612244897959182	0.0	0.0	0.0
YGL140C	1.0552875695732837	0.0	0.0	0.0
YGL141W	1.077551020408163	0.0	0.0	0.0
YGL143C	1.0426716141001855	0.0	0.0	0.0
YGL144C	1.0805194805194804	0.0	0.0	0.0
YGL146C	1.0330241187384042	0.0	0.0	0.0
YGL147C	1.0263450834879406	0.0	0.0	0.0
YGL148W	0.7228200371057513	-2.0	0.0	0.0
YGL149W	1.0337662337662337	0.0	0.0	0.0
YGL151W	1.0909090909090908	0.0	0.0	0.0
YGL152C	1.0411873840445267	0.0	0.0	0.0
YGL153W	1.0523191094619664	0.0	0.0	0.0
YGL154C	1.0923933209647494	0.0	0.0	0.0
YGL156W	1.084230055658627	0.0	0.0	0.0
YGL157W	1.0857142857142856	0.0	0.0	0.0
YGL158W	1.0218923933209647	0.0	0.0	0.0
YGL159W	1.0256029684601111	0.0	0.0	0.0
YGL160W	1.0500927643784785	0.0	0.0	0.0
YGL161C	1.0500927643784785	0.0	0.0	0.0
YGL162W	1.0567717996289423	0.0	0.0	0.0
YGL163C	0.9358070500927642	0.0	0.0	0.0
YGL164C	1.0627087198515768	0.0	0.0	0.0
YGL165C	1.060482374768089	0.0	0.0	0.0
YGL166W	1.0782931354359926	0.0	0.0	0.0
YGL167C	0.08534322820037105	0.0	0.0	0.0
YGL168W	0.07940630797773654	0.0	-1.0	0.0
YGL170C	0.9840445269016697	0.0	0.0	0.0
YGL173C	0.27977736549165116	-1.0	-1.0	0.0
YGL174W	1.0211502782931352	-2.0	0.0	0.0
YGL175C	1.0790352504638216	0.0	0.0	0.0
YGL176C	1.0849721706864563	0.0	0.0	0.0
YGL177W	1.1012987012987012	0.0	0.0	0.0
YGL179C	1.074582560296846	0.0	0.0	0.0
YGL180W	1.1057513914656771	0.0	0.0	0.0
YGL181W	1.1139146567717995	0.0	0.0	0.0
YGL194C	1.0998144712430424	0.0	0.0	0.0
YGL195W	1.0782931354359926	0.0	0.0	0.0
YGL196W	1.1027829313543598	0.0	0.0	0.0
YGL197W	1.084230055658627	0.0	0.0	0.0
YGL198W	1.0909090909090908	0.0	0.0	0.0
YGL199C	0.9228200371057513	0.0	0.0	0.0
YGL200C	1.1139146567717995	-1.0	0.0	0.0
YGL202W	1.0990723562152134	0.0	0.0	0.0
YGL203C	1.112430426716141	0.0	0.0	0.0
YGL205W	1.0923933209647494	0.0	0.0	0.0
YGL206C	0.4467532467532467	0.0	-2.0	0.0
YGL208W	0.9781076066790352	0.0	0.0	0.0
YGL209W	0.9647495361781075	0.0	0.0	0.0
YGL210W	0.9157699443413728	-1.0	0.0	0.0
YGL211W	0.946938775510204	-2.0	-1.0	0.0
YGL212W	0.8601113172541743	-2.0	-2.0	0.0
YGL213C	0.9543599257884972	-2.0	0.0	0.0
YGL214W	0.9139146567717996	0.0	0.0	0.0
YGL215W	1.0241187384044526	0.0	0.0	0.0
YGL216W	1.0077922077922077	0.0	0.0	0.0
YGL217C	0.9443413729128014	0.0	0.0	0.0
YGL218W	0.4419294990723561	0.0	0.0	0.0
YGL219C	1.1146567717996287	0.0	0.0	0.0
YGL220W	0.8823747680890538	0.0	0.0	0.0
YGL221C	0.9892393320964749	0.0	0.0	0.0
YGL222C	0.9877551020408162	0.0	0.0	0.0
YGL223C	0.08534322820037105	0.0	0.0	0.0
YGL224C	1.0055658627087198	0.0	0.0	0.0
YGL226C-A	1.03747680890538	0.0	0.0	0.0
YGL226W	1.041929499072356	0.0	0.0	0.0
YGL227W	1.0500927643784785	0.0	0.0	0.0
YGL228W	1.089424860853432	0.0	0.0	0.0
YGL229C	1.086456400742115	0.0	0.0	0.0
YGL230C	0.9959183673469387	0.0	0.0	0.0
YGL231C	0.9157699443413728	-2.0	0.0	0.0
YGL232W	0.9320964749536177	0.0	0.0	0.0
YGL234W	0.9543599257884972	0.0	0.0	0.0
YGL235W	0.9239332096474954	0.0	0.0	0.0
YGL236C	0.9788497217068645	0.0	0.0	0.0
YGL237C	1.0166975881261595	0.0	0.0	0.0
YGL240W	0.7228200371057513	0.0	0.0	0.0
YGL241W	1.082003710575139	0.0	0.0	0.0
YGL242C	1.0144712430426714	0.0	0.0	0.0
YGL243W	0.9974025974025974	0.0	0.0	0.0
YGL244W	0.5855287569573283	-1.0	0.0	0.0
YGL246C	0.34508348794063076	0.0	0.0	0.0
YGL248W	1.082003710575139	0.0	0.0	0.0
YGL249W	1.0612244897959182	0.0	0.0	0.0
YGL250W	1.0686456400742113	0.0	0.0	0.0
YGL251C	1.0768089053803338	0.0	0.0	0.0
YGL252C	1.1072356215213357	-2.0	0.0	0.0
YGL253W	1.100556586270872	0.0	0.0	0.0
YGL254W	1.0248608534322818	0.0	0.0	0.0
YGL255W	1.0189239332096474	0.0	0.0	0.0
YGL256W	1.0196660482374769	0.0	0.0	0.0
YGL257C	0.9922077922077921	0.0	0.0	0.0
YGL258W	1.0471243042671614	0.0	0.0	0.0
YGL259W	1.0627087198515768	0.0	0.0	0.0
YGL260W	1.044155844155844	0.0	0.0	0.0
YGL261C	1.0471243042671614	0.0	0.0	0.0
YGL262W	1.074582560296846	0.0	0.0	0.0
YGL263W	1.0545454545454545	0.0	0.0	0.0
YGR001C	1.0768089053803338	0.0	0.0	0.0
YGR003W	1.0909090909090908	0.0	0.0	0.0
YGR004W	1.0589981447124304	0.0	0.0	0.0
YGR006W	0.06975881261595547	0.0	-2.0	0.0
YGR007W	1.0716141001855286	0.0	0.0	0.0
YGR008C	1.0849721706864563	0.0	0.0	0.0
YGR010W	1.1035250463821893	0.0	0.0	0.0
YGR011W	0.9647495361781073	0.0	0.0	0.0
YGR012W	1.0671614100185527	0.0	0.0	0.0
YGR014W	1.0782931354359926	0.0	0.0	0.0
YGR015C	1.1309833024118738	0.0	0.0	0.0
YGR016W	1.1042671614100183	0.0	0.0	0.0
YGR017W	1.1324675324675324	0.0	0.0	0.0
YGR018C	0.985899814471243	0.0	0.0	0.0
YGR019W	1.096103896103896	0.0	0.0	0.0
YGR020C	0.24860853432282	-2.0	-2.0	0.0
YGR021W	1.0909090909090908	0.0	0.0	0.0
YGR022C	0.8916512059369202	0.0	0.0	0.0
YGR023W	1.0953617810760667	0.0	0.0	0.0
YGR025W	0.9027829313543597	0.0	0.0	0.0
YGR026W	1.126530612244898	0.0	0.0	0.0
YGR027C	1.1146567717996287	-1.0	0.0	0.0
YGR028W	1.131725417439703	0.0	0.0	0.0
YGR031W	1.0975881261595546	0.0	0.0	0.0
