orf	hap alpha | growth (culture turbidity) | Upshock (2-(N-morpholino)ethanesulfonic acid [20 mM], ethylene glycol bis(2-aminoethyl)tetraacetic acid [20 mM], sodium chloride [4 M]) | Loukin S~Saimi Y, 2008	hap alpha | abundance of calcium | Upshock (2-(N-morpholino)ethanesulfonic acid [20 mM], ethylene glycol bis(2-aminoethyl)tetraacetic acid [20 mM], sodium chloride [4 M]) | Loukin S~Saimi Y, 2008
YAL051W	0.0	-0.10692562571210344
YAL053W	0.0	0.49274169473469864
YAL054C	0.0	0.004470859362038525
YAL055W	0.0	0.2936618555580274
YAL056C-A	0.0	0.6092285602112515
YAL056W	0.0	-0.26230501238657844
YAL058W	0.0	3.1439024798679287
YAL059W	0.0	0.779222438915762
YAL060W	0.0	1.03899735101215
YAL061W	0.0	-0.07050858196027339
YAL062W	0.0	-0.8498333182494371
YAL064C-A	0.0	0.513165293275699
YAL065C	0.0	0.08972641054777904
YAL066W	0.0	0.04117035221200555
YAL067C	0.0	-0.5609247711515851
YAL067W-A	0.0	-0.6435248197776052
YAL068C	0.0	-0.7017373403253281
YAR002C-A	0.0	-0.4232540141703439
YAR002W	0.0	0.118860045549243
YAR003W	0.0	0.5437255559872608
YAR014C	0.0	-0.06079737029311863
YAR015W	0.0	-0.33271129697345
YAR018C	0.0	0.47331927140038915
YAR020C	0.0	0.10186542513172235
YAR023C	0.0	1.1312538618501193
YAR027W	0.0	0.111576636798877
YAR028W	0.0	0.2936618555580274
YAR029W	0.0	-0.33999470572381596
YAR030C	0.0	-0.1894709248829183
YAR031W	0.0	-0.2865830415544652
YAR035C-A	0.0	-0.5407481903018994
YAR035W	0.0	-0.5366467419836984
YAR042W	0.0	-0.15669558550627125
YAR047C	0.0	-0.24288258905226912
YAR050W	0.0	-0.20150739425288833
YBL001C	0.0	0.35831172274144146
YBL002W	0.0	0.7317866082442451
YBL003C	0.0	-0.18600607952446635
YBL005W	0.0	-0.7180544231327409
YBL006C	0.0	0.5453280168259713
YBL007C	0.0	2.4296194252164227
YBL008W	0.0	1.1617753639276622
YBL008W-A	0.0	-0.6603761827273558
YBL009W	0.0	0.36147203785022575
YBL010C	0.0	-0.33361138519356837
YBL011W	0.0	-0.42284381179453684
YBL012C	0.0	1.0706839284391734
YBL013W	0.0	0.068120435399542
YBL015W	0.0	-0.214263014614773
YBL016W	0.0	-0.47099214198130945
YBL017C	0.0	1.504948404563887
YBL019W	0.0	-0.04806762007046913
YBL021C	0.0	-0.5925713232251291
YBL022C	0.0	0.5648476101449331
YBL024W	0.0	1.5229807907728325
YBL025W	0.0	-0.7461254573342957
YBL027W	0.0	-0.7037400546988356
YBL028C	0.0	-0.3681889505014436
YBL029C-A	0.0	-0.47300904814745676
YBL029W	0.0	-0.5243456970531385
YBL031W	0.0	-0.15979405421043183
YBL032W	0.0	-0.7451959528905356
YBL036C	0.0	-0.6057702863265223
YBL037W	0.0	0.013465574106448693
YBL038W	0.0	-0.6818037498260975
YBL039C	0.0	-0.6377452391918692
YBL039W-B	0.0	-0.06173568506691278
YBL042C	0.0	-0.5369869574882757
YBL043W	0.0	0.2285529023925332
YBL044W	0.0	-0.2971748109981729
YBL045C	0.0	-0.5834621796762801
YBL046W	0.0	0.15921187088803065
YBL047C	0.0	0.5295264412820498
YBL048W	0.0	-0.3891957509304217
YBL049W	0.0	-0.51895457127933
YBL051C	0.0	-0.18582017863571434
YBL052C	0.0	-0.529922723715699
YBL053W	0.0	-0.4960887619628318
YBL054W	0.0	-0.06981802405445521
YBL055C	0.0	-0.19827553818209942
YBL056W	0.0	-0.062044072511478615
YBL057C	0.0	-0.8344240678969215
YBL058W	-3.6530372090992764	-0.831684384420793
YBL059W	0.0	-0.1754248194466405
YBL060W	0.0	0.20370522467298074
YBL061C	0.0	0.4279377799499551
YBL062W	-7.306074418198553	-0.8944863594889682
YBL063W	0.0	0.18937457264400107
YBL064C	0.0	-0.18111493128167647
YBL065W	0.0	0.30886692117975717
YBL066C	0.0	-0.23970200869426944
YBL067C	0.0	1.9147429279565849
YBL068W	0.0	0.6924226078377398
YBL069W	0.0	0.35017291820446295
YBL070C	0.0	0.3685077230062457
YBL071C	0.0	0.6471124580402308
YBL071C-B	0.0	0.31166382267112275
YBL071W-A	0.0	4.2869170270350345
YBL072C	0.0	0.7583857561476015
YBL075C	0.0	-0.008304127402805268
YBL078C	0.0	0.1942217049479206
YBL079W	0.0	0.23215578384816069
YBL080C	0.0	-0.16699502413547607
YBL081W	0.0	-0.18259014546113025
YBL082C	-7.306074418198553	-0.8930111453095143
YBL083C	0.0	4.364441445380974
YBL085W	0.0	0.21550693810861093
YBL086C	0.0	-0.39459949753691625
YBL087C	0.0	-0.23738381498369918
YBL088C	0.0	0.6334140406595886
YBL089W	0.0	0.2943255242679985
YBL090W	0.0	0.08400213125444549
YBL091C	0.0	0.35775973398451094
YBL091C-A	0.0	0.40834971568568806
YBL093C	-7.306074418198553	-0.8947336369410129
YBL094C	0.0	-0.02073807548677279
YBL095W	0.0	-0.14061320202185762
YBL096C	0.0	-0.021912472119730107
YBL098W	0.0	-0.4529143843842818
YBL099W	0.0	-0.6254903533194782
YBL100C	0.0	-0.7748517883623767
YBL100W-C	0.0	0.11411913225028529
YBL101C	0.0	-0.4791949887906569
YBL102W	0.0	-0.01950341671581243
YBL103C	0.0	0.6329125876724494
YBL104C	0.0	-0.2238351159753788
YBL106C	0.0	-0.34538291135486365
YBL107C	0.0	0.029553711509421075
YBR001C	0.0	-0.29304070757883327
YBR003W	0.0	-0.469558767174986
YBR005W	0.0	0.022764555371107498
YBR006W	0.0	1.8164086367010526
YBR007C	0.0	-0.8391648189436135
YBR008C	0.0	-0.29880078353379547
YBR009C	0.0	-0.02941363135302496
YBR010W	0.0	0.32943202254442844
YBR012C	-7.306074418198553	-0.8940828006113671
YBR013C	0.0	0.048483190012551865
YBR014C	0.0	0.30153946869738507
YBR015C	0.0	0.3327560056453714
YBR016W	0.0	-0.022765665151138946
YBR018C	0.0	-0.08678847009538863
YBR019C	0.0	-0.7572214094551496
YBR020W	0.0	1.0032816588203373
YBR021W	0.0	-0.6381361018387575
YBR022W	0.0	0.46195778356898143
YBR023C	0.0	0.2500899911349634
YBR024W	0.0	3.0498954091596775
YBR025C	0.0	0.03142971149467048
YBR026C	0.0	0.6861098613760496
YBR027C	0.0	-0.04054174869096455
YBR028C	0.0	0.2976374015788869
YBR030W	0.0	0.5637005706587144
YBR031W	0.0	0.3907089284052905
YBR032W	0.0	0.22768923545469533
YBR033W	0.0	-0.06612196646778659
YBR034C	0.0	1.337755070165263
YBR035C	-1.8265186045496382	-0.7906057614689682
YBR036C	0.0	-0.874427944014487
YBR037C	0.0	1.037584944049673
YBR039W	0.0	0.5433337629458307
YBR040W	0.0	0.31078881297827005
YBR041W	0.0	0.513551782135792
YBR042C	0.0	0.1396759437819007
YBR043C	0.0	0.49592021960035526
YBR044C	0.0	0.881935822322908
YBR045C	0.0	0.16005340540072516
YBR046C	0.0	0.532484033710728
YBR047W	0.0	0.09415182739942064
YBR048W	0.0	-0.07999598288911382
YBR050C	0.0	-0.5239645083715854
YBR051W	0.0	0.3561684083563612
YBR052C	0.0	-0.5505563731791292
YBR053C	0.0	0.9673477359167038
YBR054W	0.0	0.3737999708917979
YBR056W	0.0	1.5551146607660566
YBR056W-A	0.0	-0.29932321814062257
YBR057C	0.0	1.5447091484500608
YBR058C	0.0	-0.6804807561246833
YBR058C-A	0.0	0.08825812970363861
YBR059C	0.0	0.9997204408998005
YBR062C	0.0	0.19921859759009672
YBR063C	0.0	0.3386813668253132
YBR064W	0.0	-0.18318398002273517
YBR065C	0.0	0.37495613892690854
YBR066C	0.0	-0.20731898775566898
YBR067C	0.0	-0.37944350398276
YBR068C	0.0	-0.18636344211928935
YBR069C	0.0	-0.19489018137822997
YBR071W	0.0	-0.09112410022705342
YBR072C-A	0.0	0.06306450786787302
YBR072W	0.0	1.2318211739482543
YBR073W	0.0	-0.24258211282654238
YBR074W	0.0	-0.24150550840859725
YBR076W	0.0	-0.16338460242146605
YBR077C	-1.8265186045496382	-0.36976059668870875
YBR078W	0.0	1.3189673395947161
YBR081C	0.0	0.32078143000948073
YBR083W	0.0	-0.3670972810364004
YBR084C-A	0.0	-0.2151437678504354
YBR084W	0.0	0.32970437727621627
YBR085C-A	0.0	0.2549364622462202
YBR085W	0.0	0.31557637743721845
YBR089C-A	0.0	-0.2698681071191487
YBR090C	0.0	-0.30136086989725464
YBR092C	0.0	-0.09388775824742107
YBR093C	0.0	-0.12586165261988994
YBR094W	0.0	0.06920388901679976
YBR095C	0.0	1.9120403592439754
YBR096W	0.0	0.039708591107313
YBR097W	-7.306074418198553	-0.8942731606682346
YBR098W	0.0	-0.33421095930985084
YBR099C	0.0	0.3527553243819496
YBR101C	0.0	0.09919490621888286
YBR103W	0.0	-0.7940912590398584
YBR104W	0.0	-0.15857912593125334
YBR105C	0.0	0.3953871835452414
YBR106W	0.0	0.61548654945805
YBR107C	0.0	-0.20245028332603615
YBR108W	0.0	1.043044439322459
YBR111C	0.0	-0.029444250209887023
YBR111W-A	0.0	0.48868655623236296
YBR112C	0.0	-0.5096362830793219
YBR113W	0.0	0.2783974304924873
YBR114W	0.0	-0.08967414426035153
YBR115C	0.0	-0.07901617946952857
YBR116C	0.0	0.040204310399909335
YBR117C	0.0	-0.11371652995127765
YBR119W	0.0	-0.07876831982323036
YBR120C	0.0	-0.32538866788994725
YBR125C	0.0	-0.6376406012522814
YBR126C	0.0	-0.2842439666044448
YBR127C	0.0	-0.8529925969374247
YBR128C	0.0	-0.28919262490844166
YBR129C	0.0	0.1116273611603918
YBR130C	0.0	-0.8768269512178998
YBR131W	0.0	-0.8558260261638682
YBR132C	0.0	0.08208618965783107
YBR133C	0.0	-0.2004012628354045
YBR134W	0.0	0.6358153077654868
YBR137W	0.0	0.5020407981771867
YBR138C	0.0	-0.1025461322331725
YBR139W	0.0	0.20276858914840545
YBR141C	0.0	1.9712105377335098
YBR144C	0.0	-0.11547039476554273
YBR145W	0.0	0.6497466556899898
YBR146W	0.0	-0.8482928651074719
YBR147W	0.0	0.8016487023366792
YBR148W	0.0	0.09987803158550963
YBR149W	0.0	0.5121116520985142
YBR150C	0.0	-0.40029582033029054
YBR151W	0.0	0.2516122306668436
YBR156C	0.0	-0.22389992198516862
YBR157C	0.0	0.6401793444647287
YBR158W	0.0	0.47233177910927066
YBR159W	0.0	0.1054170012422397
YBR161W	0.0	0.6809663028461048
YBR162C	0.0	0.4595753641422558
YBR162W-A	0.0	0.6749237904933084
YBR163W	0.0	0.6982546020777171
YBR164C	0.0	2.996087771793935
YBR165W	0.0	0.13949005700939782
YBR166C	0.0	0.6591461193498954
YBR168W	0.0	0.01708084034463719
YBR169C	0.0	-0.28765202033808607
YBR170C	0.0	-0.27727544776820423
YBR171W	0.0	2.765297369430181
YBR172C	0.0	0.13797942892119863
YBR173C	0.0	-0.12613758276903797
YBR174C	0.0	-0.8653653043353022
YBR175W	0.0	0.02848284975369141
YBR176W	0.0	-0.02451425962689073
YBR177C	0.0	-0.11684942957862668
YBR178W	0.0	-0.41844122729080546
YBR180W	0.0	0.8420157968432462
YBR181C	0.0	-0.5665053163850092
YBR182C	0.0	-0.4053285404337542
YBR182C-A	0.0	-0.22674556583229127
YBR183W	0.0	0.28308751956143646
YBR184W	0.0	-0.33266240076759523
YBR185C	0.0	0.05361549956303955
YBR186W	0.0	-0.3430432778627608
YBR187W	0.0	-0.8746534575257137
YBR188C	0.0	-0.16110474772117464
YBR189W	0.0	-0.7975221238218619
YBR191W	0.0	1.0933273162407757
YBR194W	0.0	1.6484460385518982
YBR195C	0.0	1.0015534869373695
YBR196C-A	0.0	1.181427734127056
YBR196C-B	0.0	0.042375705830555555
YBR197C	0.0	0.0339464692774627
YBR199W	0.0	-0.27310894795848745
YBR200W	0.0	0.15742427051469532
YBR200W-A	0.0	0.3568788658333245
YBR201W	0.0	-0.41461669362416553
YBR203W	0.0	-0.43811025757638233
YBR204C	0.0	-0.4064212643385085
YBR205W	0.0	0.2169777233238031
YBR206W	0.0	-0.21355549514937966
YBR207W	0.0	-0.3353942105294809
YBR208C	0.0	-0.3512387071484178
YBR209W	0.0	0.35247548751333274
YBR210W	0.0	-0.06658412995993018
YBR212W	0.0	-0.5845352608134546
YBR213W	0.0	-0.609667910622803
YBR214W	0.0	-0.4927464528140959
YBR215W	0.0	-0.6435423516701853
YBR216C	0.0	-0.5971015857181288
YBR217W	0.0	-0.4905610050045874
YBR218C	0.0	-0.6637577439081392
YBR219C	0.0	-0.5949161379086202
YBR220C	0.0	-0.500941882099753
YBR221C	0.0	-0.29332434019644144
YBR221W-A	0.0	0.2624444952436336
YBR222C	0.0	0.13010617289583865
YBR223C	0.0	0.5410354878722142
YBR224W	0.0	0.4028505035687917
YBR225W	0.0	0.07323494467989422
YBR226C	0.0	0.13028379141066482
YBR227C	0.0	0.5106094362824698
YBR228W	0.0	0.5644889026393087
YBR229C	0.0	4.478673664444967
YBR230C	0.0	2.7412193434556054
YBR231C	0.0	3.622940963483406
YBR232C	0.0	-0.5705338759186767
YBR233W	0.0	-0.03642561625814291
YBR233W-A	-7.306074418198553	-0.8939594315357783
YBR235W	0.0	-0.8034156667496161
YBR238C	0.0	-0.3108939566406288
YBR239C	0.0	0.40475213179315067
YBR240C	0.0	0.8085311914320502
YBR241C	0.0	0.927066017417096
YBR242W	0.0	1.0189780482611157
YBR244W	0.0	0.36988894767990205
YBR245C	0.0	0.23740884804955648
YBR246W	0.0	-0.24623859701242198
YBR248C	0.0	0.6006198389021303
YBR249C	0.0	0.4579977220752035
YBR250W	0.0	-0.14988943364489804
YBR255W	0.0	-0.4718984796363595
YBR258C	0.0	-0.0034640603692531447
YBR259W	0.0	0.5258224620773421
YBR260C	0.0	-0.11058911700814492
YBR261C	0.0	0.8630445338636755
YBR262C	0.0	0.9936230052696619
YBR263W	0.0	-0.11819562990558101
YBR264C	0.0	1.034824950130774
YBR266C	0.0	-0.14355067289703458
YBR267W	0.0	-0.8553935048820961
YBR269C	0.0	0.738183882126103
YBR270C	0.0	-0.28005434467878787
YBR271W	0.0	0.05661108484390667
YBR272C	0.0	-0.43580669569440195
YBR273C	0.0	0.3145768846120685
YBR274W	0.0	0.39205713885822513
YBR275C	0.0	-0.2688229980519991
YBR276C	0.0	-0.4480290434941426
YBR277C	0.0	0.5334404999943196
YBR278W	0.0	-0.38672803349449947
YBR279W	-3.6530372090992764	-0.8264465792045803
YBR280C	0.0	-0.38278813294147285
YBR281C	0.0	-0.11916771626127605
YBR282W	0.0	0.29792225052177324
YBR283C	0.0	0.07797246335102448
YBR284W	0.0	0.7816307536660039
YBR285W	0.0	0.7365546244433566
YBR286W	0.0	0.5104498638044553
YBR287W	0.0	-0.21018876198567568
YBR288C	0.0	-0.0153396882057905
YBR289W	0.0	-0.01671180083505612
YBR290W	0.0	0.7115726733079134
YBR291C	0.0	-0.1894068252507826
YBR292C	0.0	-0.6173585099188069
YBR293W	0.0	0.7778291524062625
YBR294W	0.0	1.183886749772302
YBR295W	0.0	0.2177265668043727
YBR296C	0.0	-0.4808629218309516
YBR296C-A	0.0	0.3320189343529995
YBR297W	0.0	0.023301816663315877
YBR298C	0.0	-0.4184080439923438
YBR299W	0.0	-0.49548061890917205
YBR300C	0.0	-0.6133758800276494
YBR301W	0.0	1.0867411756203011
YCL001W	0.0	4.382371754493316
YCL001W-A	0.0	-0.4830352654079466
YCL001W-B	0.0	0.23341343432030123
YCL002C	0.0	1.0665478965409696
YCL004W	0.0	1.4292415820022708
YCL005W	0.0	1.1699807514517149
YCL007C	0.0	-0.5796905081276914
YCL008C	0.0	-0.6394155162126363
YCL009C	0.0	1.1257299500069604
YCL011C	0.0	1.4409151063097831
YCL014W	0.0	0.6446721576136776
YCL016C	0.0	2.367738640864336
YCL022C	0.0	-0.5424927186995968
YCL023C	0.0	0.718207422030032
YCL024W	0.0	0.5966206738362447
YCL025C	0.0	0.7388747840022041
YCL026C-A	0.0	0.5867433335159338
YCL027W	0.0	0.550198053915674
YCL028W	0.0	0.5933629461225204
YCL029C	0.0	1.0231115270246463
YCL030C	0.0	0.7039534947733831
YCL032W	0.0	-0.33784376139278055
YCL033C	0.0	0.39491303289481744
YCL034W	0.0	0.3460471171889534
YCL035C	0.0	0.8693985351446376
YCL036W	0.0	0.004800139176336858
YCL037C	0.0	1.4976538639904806
YCL038C	0.0	-0.6719542720352604
YCL039W	0.0	-0.07935782676153998
YCL040W	0.0	-0.129581129014789
YCL042W	0.0	0.45572395021767037
YCL044C	-1.8265186045496382	-0.884016572051433
YCL045C	0.0	-0.49390367833295246
YCL046W	0.0	-0.5335393655165976
YCL047C	0.0	0.8330774103907309
YCL048W	0.0	1.1631938187147894
YCL049C	0.0	0.4964455466392236
YCL050C	0.0	-0.23328546123501137
YCL051W	0.0	0.8216753633926959
YCL055W	0.0	0.46658304259675115
YCL056C	0.0	0.0031712753194747035
YCL057C-A	0.0	-0.10027692112030244
YCL057W	0.0	-0.30359808438956
YCL058C	0.0	-0.6523015519959944
YCL061C	0.0	0.001542411462612653
YCL063W	0.0	0.999357262445407
YCL064C	0.0	0.09547356054166231
YCL069W	0.0	0.49400225085393046
YCL076W	0.0	-0.026506790452103107
YCR001W	0.0	-0.04949532271906756
YCR002C	0.0	0.9949089438038028
YCR004C	0.0	-0.514535953853206
YCR005C	0.0	-0.04243691267266489
YCR006C	0.0	0.025703892006067527
YCR007C	0.0	0.054209009501154815
YCR008W	0.0	0.34767598104581554
YCR009C	0.0	0.8119021802515232
YCR010C	0.0	-0.3812405948999883
YCR011C	0.0	-0.18441954552914738
YCR014C	0.0	-0.019904295986072067
YCR015C	0.0	-0.4434088987702263
YCR016W	0.0	-0.15645738265301415
YCR017C	0.0	1.1048261971772295
YCR019W	0.0	-0.5837626677698468
YCR020C	0.0	-0.22867034697390193
YCR020C-A	0.0	-0.8340647471076609
YCR020W-B	0.0	-0.3172130390306579
YCR021C	0.0	-0.07637157635729269
YCR022C	0.0	-0.24305864437618419
YCR023C	0.0	-0.2767218307513349
YCR024C	0.0	0.2857933322168842
YCR024C-A	0.0	-0.24842215909248141
YCR024C-B	-7.306074418198553	-0.8946268122466595
YCR025C	0.0	-0.5420505992496453
YCR026C	0.0	-0.6445128046312452
YCR027C	0.0	0.7877857271341565
YCR028C	0.0	-0.18542419535962498
YCR028C-A	0.0	-0.8803194896947947
YCR030C	0.0	1.1300999347050922
YCR031C	0.0	-0.3707975139298691
YCR032W	0.0	0.8946454075231237
YCR033W	0.0	2.7330019082131107
YCR034W	0.0	-0.3494361354227511
YCR036W	0.0	-0.48719892393052044
YCR037C	0.0	1.4489022890663161
YCR043C	0.0	0.40780662979143933
YCR044C	0.0	0.3116804265094084
YCR045C	0.0	-0.5284734518934263
YCR046C	-1.8265186045496382	-0.8932173484098908
YCR047C	0.0	-0.8646774057211672
YCR048W	0.0	0.18334222051186133
YCR049C	0.0	-0.7795601636677706
YCR050C	0.0	-0.7647158158916378
YCR051W	0.0	0.1882188998835233
YCR053W	-1.8265186045496382	-0.8731845040226137
YCR059C	0.0	-0.6754687006034246
YCR060W	0.0	0.3397630602481344
YCR061W	-1.8265186045496382	-0.1946335393123358
YCR063W	-3.6530372090992764	-0.8746001951613039
YCR065W	0.0	-0.2976619468377025
YCR066W	0.0	0.9606680701366791
YCR067C	-3.6530372090992764	0.5433845744311423
YCR068W	0.0	-0.752767926218165
YCR069W	0.0	-0.22938925837121668
YCR071C	0.0	0.11635053321127047
YCR073C	-5.479555813648915	0.3757124111348919
YCR073W-A	0.0	0.605670923929405
YCR075C	0.0	-0.08037782683297766
YCR075W-A	0.0	0.7881736502403048
YCR076C	0.0	-0.2305003245822723
YCR077C	0.0	-0.6412542892657526
YCR079W	0.0	-0.6894079052224762
YCR081W	0.0	-0.8823844263122028
YCR082W	0.0	-0.31485966682224664
YCR083W	0.0	0.2129798533039974
YCR084C	0.0	-0.7944252391027711
YCR085W	0.0	-0.08929799207759415
YCR086W	0.0	-0.6300305141179448
YCR087C-A	0.0	-0.7507766112725863
YCR087W	0.0	-0.7851720512416744
YCR088W	0.0	0.7922858053799134
YCR089W	0.0	0.4898721818897857
YCR090C	0.0	0.032809811639277514
YCR091W	0.0	0.41464453003368035
YCR092C	0.0	-0.38577905077169883
YCR094W	0.0	-0.7719399642001148
YCR095C	0.0	-0.8883638980091237
YCR098C	0.0	0.42718761092822516
YCR099C	0.0	0.09581691566768917
YCR100C	0.0	-0.4683300250311457
YCR101C	0.0	-0.08036961596731401
YCR102C	0.0	0.06402166409779633
YCR102W-A	0.0	0.6108557098050111
YCR105W	0.0	-0.3186881529636678
YCR106W	0.0	-0.11799885865094883
YCR107W	0.0	-0.02866232808550656
YDL001W	0.0	0.3709518496345742
YDL002C	0.0	0.09870309862802146
YDL005C	0.0	-0.5496920463401123
YDL006W	0.0	-0.08206872925980666
YDL009C	0.0	0.5574304947444879
YDL010W	0.0	0.166681362596982
YDL011C	0.0	0.5722010804957681
YDL012C	0.0	1.0262287447822815
YDL013W	0.0	0.04851667658673948
YDL018C	0.0	0.1990759427105852
YDL019C	0.0	-0.3507926813938947
YDL020C	0.0	-0.1898268662180106
YDL021W	0.0	0.3461104099619664
YDL022W	0.0	0.284342505911158
YDL023C	0.0	0.06345510990337536
YDL024C	0.0	0.11129166602968078
YDL025C	0.0	0.14754674014645974
YDL026W	0.0	0.25782259058499546
YDL027C	0.0	-0.03607849635241125
YDL032W	0.0	-0.7610121311226338
YDL033C	0.0	-0.04346378922805133
YDL034W	0.0	0.3625594713668013
YDL035C	0.0	0.8011451596406126
YDL036C	0.0	0.26738990181025657
YDL037C	0.0	-0.7264355326594094
YDL039C	-3.6530372090992764	-0.6459526250714674
YDL040C	0.0	-0.12453416329473753
YDL041W	0.0	-0.34861066304427374
YDL042C	0.0	-0.008047952938049713
YDL044C	0.0	-0.6599678967786481
YDL045W-A	-7.306074418198553	-0.8947866407109337
YDL046W	0.0	0.10105296454299781
YDL047W	0.0	-0.11430417993586323
YDL048C	0.0	0.8572062464693357
YDL049C	0.0	0.39998947844106847
YDL050C	0.0	-0.11983443146478472
YDL051W	0.0	-0.427499018761339
YDL052C	0.0	-0.3326651443355053
YDL053C	0.0	-0.5453280096408705
YDL054C	0.0	-0.14635434679094705
YDL056W	0.0	0.5184898595820215
YDL057W	0.0	0.031396224920482864
YDL059C	0.0	-0.12973743782075667
YDL062W	0.0	-0.11395976667734363
YDL063C	0.0	-0.21483615345597382
YDL065C	0.0	-0.3257833941559315
YDL066W	0.0	0.1393222094440423
YDL067C	0.0	-0.37445918810901424
YDL068W	0.0	-0.5179688564879308
YDL069C	0.0	-0.501519795083096
YDL070W	0.0	0.2645364931992139
YDL071C	-5.479555813648915	-0.8931081650573791
YDL072C	0.0	-0.4243099150195853
YDL073W	0.0	-0.12050582172620657
YDL074C	0.0	0.2558084198007301
YDL075W	0.0	0.12454532901564384
YDL076C	0.0	0.07201533573650361
YDL077C	0.0	0.017632724561335366
YDL078C	0.0	-0.16196417036900457
YDL079C	0.0	-0.1564252007122745
YDL080C	0.0	-0.17102793889819937
YDL081C	0.0	-0.08055810117160755
YDL082W	-5.479555813648915	-0.8882405856620709
YDL083C	0.0	0.02046293640029759
YDL085C-A	0.0	0.19904332770991903
YDL085W	0.0	0.24452368373191402
YDL086W	0.0	0.14843212474322684
YDL088C	0.0	2.5614998662204713
YDL089W	0.0	0.564217319126257
YDL090C	0.0	-0.6849729477266747
YDL091C	0.0	-0.6948343726348216
YDL093W	0.0	0.5142221881965822
YDL094C	0.0	0.63989802190971
YDL095W	0.0	0.22021412465601703
YDL096C	0.0	1.1004475224732106
YDL099W	0.0	-0.8291745786577325
YDL100C	0.0	0.8984663677508561
YDL101C	0.0	0.7090865328418392
YDL104C	0.0	-0.32404167299736997
YDL106C	0.0	1.4044993676835997
YDL107W	0.0	-0.4190916281608309
YDL109C	0.0	-0.4653564737612276
YDL110C	0.0	-0.3116203720385085
YDL112W	0.0	-0.15302376124493072
YDL113C	0.0	-0.17588615576341465
YDL114W	0.0	-0.5926298038759377
YDL115C	0.0	0.21115438136052658
YDL116W	-5.479555813648915	-0.8815600653103218
YDL117W	0.0	1.0594032236526252
YDL118W	0.0	-0.2815572233409745
YDL119C	0.0	-0.871659028314128
YDL121C	0.0	-0.5789483709357425
YDL122W	0.0	-0.4712970959589439
YDL123W	0.0	-0.4979398864214292
YDL124W	0.0	-0.24753365984496292
YDL125C	0.0	0.39261338667258844
YDL127W	0.0	-0.45545543676503375
YDL128W	0.0	-0.4662565680336089
YDL129W	0.0	-0.6810190614237773
YDL130W	0.0	-0.027730638529459443
YDL130W-A	0.0	0.19441136548992613
YDL131W	0.0	-0.24483337702781913
YDL133C-A	0.0	0.6621074255445945
YDL133W	0.0	-0.6763385712073947
YDL134C	0.0	-0.22827164241600395
YDL135C	0.0	-0.4829983214999003
YDL136W	0.0	-0.8248541261503025
YDL137W	-3.6530372090992764	-0.8938013474147068
YDL138W	0.0	-0.2966788071169797
YDL142C	0.0	-0.5767881446820274
YDL144C	0.0	-0.24249313191962785
YDL146W	0.0	-0.17048559012912715
YDL149W	0.0	0.7770179018340728
YDL151C	0.0	1.1961935421157557
YDL154W	0.0	-0.7538273048372766
YDL155W	0.0	0.17387803070776425
YDL156W	0.0	0.8696570323665451
YDL157C	0.0	-0.7641205415631068
YDL158C	0.0	0.10138736355351309
YDL159W	0.0	0.28294253899422106
YDL159W-A	0.0	0.22156742670215981
YDL160C	0.0	-0.823032896440731
YDL160C-A	0.0	0.4059313480830933
YDL161W	0.0	1.0562493236518085
