orf	hap alpha | growth (culture turbidity) | Upshock (2-(N-morpholino)ethanesulfonic acid [20 mM], ethylene glycol bis(2-aminoethyl)tetraacetic acid [20 mM], sodium chloride [4 M]) | Loukin S~Saimi Y, 2008	hap alpha | abundance of calcium | Upshock (2-(N-morpholino)ethanesulfonic acid [20 mM], ethylene glycol bis(2-aminoethyl)tetraacetic acid [20 mM], sodium chloride [4 M]) | Loukin S~Saimi Y, 2008
YDL199C	4.0	0.8080833126704686
YDL200C	4.0	0.5757500619885941
YDL201W	4.0	0.8390776097198116
YDL202W	4.0	0.6860897594842549
YDL203C	4.0	0.5509546243491198
YDL204W	4.0	0.6645177287379123
YDL206W	4.0	1.6558393255640962
YDL210W	4.0	2.0622365484750804
YDL211C	4.0	1.02405157451029
YDL213C	4.0	0.5157451029010662
YDL214C	4.0	1.0044631787751053
YDL215C	4.0	0.49417307215472356
YDL216C	4.0	0.24944210265311184
YDL218W	4.0	0.7451029010662038
YDL219W	4.0	1.4336722043144061
YDL222C	4.0	0.9258616414579718
YDL223C	4.0	1.029010662038185
YDL224C	4.0	0.916935283907761
YDL225W	4.0	1.6865856682370444
YDL226C	4.0	1.7319613191172825
YDL227C	4.0	0.6838581700967022
YDL229W	4.0	0.7790726506322837
YDL230W	4.0	0.7592363005207042
YDL231C	4.0	0.5655839325564096
YDL232W	4.0	2.4787999008182493
YDL233W	4.0	1.4292090255393008
YDL234C	4.0	0.5308703198611455
YDL236W	4.0	1.4902058021324076
YDL237W	4.0	1.1896850979419786
YDL238C	4.0	0.6741879494173072
YDL239C	4.0	1.4500371931564593
YDL240W	4.0	0.9050334738408133
YDL241W	4.0	0.5668237044383834
YDL242W	4.0	0.3721795189685098
YDL243C	4.0	0.5158607350096712
YDR001C	4.0	0.3599613152804642
YDR003W	4.0	0.7794970986460348
YDR003W-A	4.0	1.1933327391033068
YDR004W	4.0	2.0263056092843326
YDR005C	4.0	1.0825918762088975
YDR006C	4.0	0.4586073500967118
YDR007W	4.0	0.8913365420214735
YDR008C	4.0	2.276208897485493
YDR009W	4.0	1.5920696324951644
YDR010C	4.0	0.5413926499032882
YDR011W	4.0	2.2245647969052222
YDR014W	4.0	2.1856866537717603
YDR015C	4.0	1.9566731141199227
YDR017C	4.0	0.42437137330754354
YDR018C	4.0	1.1864603481624758
YDR019C	4.0	1.4168278529980658
YDR020C	4.0	0.9605415860735009
YDR022C	4.0	2.253384912959381
YDR024W	4.0	0.4179883945841393
YDR025W	4.0	0.7133462282398453
YDR026C	4.0	2.4058027079303677
YDR027C	4.0	1.2947775628626692
YDR028C	4.0	0.5274661508704062
YDR029W	4.0	2.4239845261121857
YDR030C	4.0	1.9245647969052224
YDR031W	4.0	1.8568665377176015
YDR032C	4.0	1.2584139264990328
YDR033W	4.0	1.6657640232108317
YDR034C	4.0	0.6038684719535783
YDR034C-A	0.0	0.0017826900793297086
YDR034W-B	4.0	1.6238523932614315
YDR035W	4.0	2.676402321083172
YDR036C	4.0	1.667311411992263
YDR042C	4.0	1.7500967117988395
YDR043C	4.0	1.718762088974855
YDR046C	4.0	2.081237911025145
YDR048C	4.0	0.37060348019252126
YDR049W	4.0	0.6481544192346766
YDR051C	4.0	1.395191330849983
YDR055W	4.0	0.37656620386048084
YDR056C	4.0	0.717236708432103
YDR057W	4.0	1.163562478835083
YDR058C	4.0	1.2494485131915645
YDR059C	3.0	0.010836437521164918
YDR061W	4.0	1.7771757534710464
YDR063W	4.0	1.1371486623772435
YDR065W	4.0	0.274297324754487
YDR066C	4.0	1.3037588892651542
YDR067C	4.0	1.33897731120894
YDR068W	4.0	2.558753809685066
YDR069C	4.0	0.010836437521164918
YDR070C	4.0	1.1743989163562478
YDR071C	4.0	1.0071836974050725
YDR072C	4.0	1.114121232644768
YDR073W	4.0	0.6420589231290214
YDR074W	4.0	0.007916727752528954
YDR075W	4.0	1.0504571622079242
YDR076W	4.0	2.2736200474094144
YDR078C	4.0	1.5306467998645445
YDR079C-A	4.0	1.7725287458775292
YDR079W	4.0	1.701320690822892
YDR080W	3.0	0.16999661361327464
YDR083W	4.0	0.36640704368438876
YDR084C	4.0	0.18218760582458518
YDR085C	4.0	0.8459194039959363
YDR089W	4.0	3.389773112089401
YDR090C	4.0	0.7985099898408399
YDR092W	4.0	0.5689129698611581
YDR093W	4.0	1.089739248222147
YDR094W	4.0	1.9424314256688113
YDR095C	4.0	1.9200812732814088
YDR096W	4.0	1.5096512021672874
YDR097C	3.0	0.6562817473755503
YDR098C	4.0	0.7599051811716898
YDR099W	4.0	2.2397561801557737
YDR100W	4.0	1.7074161869285471
YDR101C	4.0	0.7138503217067389
YDR102C	4.0	1.8117168980697596
YDR103W	4.0	1.3408389322680225
YDR104C	4.0	1.0165932949542837
YDR105C	4.0	0.35489332881815105
YDR107C	4.0	0.5960040636640704
YDR108W	4.0	0.6779546224178801
YDR109C	4.0	0.7463596342702337
YDR110W	4.0	0.7531324077209617
YDR111C	4.0	1.1601760921097188
YDR112W	4.0	0.7985099898408399
YDR116C	4.0	0.8587876735523197
YDR117C	4.0	0.9725702675245513
YDR119W	4.0	0.3752116491703352
YDR120C	4.0	0.9834067050457163
YDR121W	3.0	0.010836437521164918
YDR122W	4.0	0.5621401964104301
YDR123C	3.0	0.02302742973247545
YDR124W	4.0	0.5316627158821537
YDR125C	4.0	0.3962072468675923
YDR126W	4.0	0.6684727395868608
YDR127W	4.0	2.9845650989649535
YDR128W	4.0	2.1598374534371825
YDR129C	4.0	2.7077548256010835
YDR130C	4.0	0.6271588215374195
YDR131C	4.0	0.5364036572976634
YDR132C	4.0	1.3606501862512699
YDR133C	4.0	0.5614629190653573
YDR135C	4.0	1.1504826802952868
YDR136C	4.0	3.2935831913685405
YDR137W	4.0	3.073253833049404
YDR138W	3.0	0.07445674456744568
YDR139C	4.0	1.9937535491198184
YDR140W	4.0	3.5587734241908007
YDR142C	4.0	1.683702441794435
YDR143C	4.0	1.8137421919363999
YDR144C	4.0	1.8205565019875072
YDR146C	4.0	1.8040885860306644
YDR147W	4.0	1.253592336349122
YDR148C	4.0	1.0585417775412453
YDR149C	4.0	0.9590207557211282
YDR150W	4.0	0.7623736029803087
YDR151C	4.0	0.6875997871208089
YDR152W	4.0	1.0109100585417776
YDR153C	4.0	0.9603512506652475
YDR154C	4.0	1.0593400745077168
YDR155C	4.0	1.1037786056412986
YDR156W	4.0	0.9994678020223523
YDR157W	4.0	1.33102714209686
YDR158W	3.0	0.015699840340606706
YDR159W	4.0	2.9145822245875466
YDR161W	4.0	1.4268227780734433
YDR162C	4.0	0.46035125066524746
YDR163W	4.0	0.8861096327833954
YDR165W	4.0	1.343001596593933
YDR169C	4.0	1.0010643959552954
YDR169C-A	4.0	0.8660308405383724
YDR171W	4.0	0.5997871208089409
YDR173C	4.0	1.0622843653531868
YDR174W	4.0	0.7978469954998676
YDR176W	4.0	0.7871208089409261
YDR178W	4.0	0.8406067056945183
YDR179C	4.0	0.5763704097924428
YDR179W-A	4.0	0.7075572112825971
YDR181C	4.0	0.8794571580627993
YDR182W-A	4.0	1.23611730100722
YDR183W	4.0	0.8097392229909527
YDR184C	4.0	0.8916977115486961
YDR185C	4.0	0.8286322511974454
YDR186C	4.0	0.46194784459819055
YDR191W	4.0	0.8610963278339542
YDR192C	4.0	0.25857998910477575
YDR193W	4.0	0.41510804430724535
YDR194W-A	4.0	1.0569569480345842
YDR195W	4.0	0.5788995823497367
YDR198C	4.0	0.8407481387325223
YDR199W	4.0	0.25240602869075723
YDR200C	4.0	0.5091701470855275
YDR202C	4.0	1.0980322950675019
YDR203W	4.0	0.3116034138369348
YDR204W	4.0	0.04467041946613401
YDR205W	4.0	5.729992058589959
YDR206W	4.0	0.5066279280915199
YDR207C	4.0	2.864717632104594
YDR209C	4.0	1.12002905393136
YDR210W	4.0	0.9297258035227892
YDR213W	4.0	1.4686762302524061
YDR214W	4.0	2.1637915380424912
YDR215C	4.0	1.4868349373524605
YDR216W	4.0	1.282004721263846
YDR217C	4.0	1.0484837479571454
YDR218C	4.0	1.712002905393136
YDR219C	4.0	1.1450880697294352
YDR220C	4.0	1.1091338296713273
YDR221W	4.0	2.2662066460867987
YDR222W	4.0	1.0234247321590704
YDR223W	4.0	0.7859088432903577
YDR225W	4.0	1.3335754494280008
YDR226W	4.0	3.2268022516796804
YDR227W	4.0	0.35591065916106773
YDR229W	4.0	0.9028509170147085
YDR231C	4.0	0.8875976030506628
YDR233C	4.0	1.0172507717450519
YDR234W	4.0	1.492645723624478
YDR237W	4.0	0.1252950789903759
YDR239C	4.0	1.3313964045759943
YDR241W	4.0	0.9602324314508807
YDR242W	4.0	1.0520381089216666
YDR244W	4.0	0.5860226544133362
YDR245W	4.0	1.1660611241718315
YDR246W-A	4.0	1.2737320616810768
YDR247W	4.0	0.661679846120966
YDR248C	4.0	1.8754007266509938
YDR249C	4.0	1.8728360760846334
YDR250C	4.0	1.9016883949561871
YDR251W	4.0	1.5490489420816413
YDR252W	4.0	1.5531096388117118
YDR253C	4.0	1.5977773028424878
YDR254W	4.0	1.6516349647360546
YDR255C	4.0	1.184441119897414
YDR256C	4.0	0.5569566146612525
YDR257C	4.0	0.9138704851463988
YDR258C	4.0	0.2951485360119684
YDR259C	4.0	1.0286385979910238
YDR260C	4.0	1.2936524898482582
YDR261C	4.0	1.0733062620217995
YDR262W	4.0	1.5323787134002993
YDR263C	4.0	1.107715323787134
YDR264C	4.0	1.5513998717674717
YDR265W	4.0	0.7443898268860868
YDR266C	4.0	1.2265441333618294
YDR268W	4.0	0.9818337251549476
YDR269C	4.0	1.2065052065052064
YDR270W	4.0	0.5697798674930541
YDR271C	4.0	1.6672516672516673
YDR272W	4.0	0.6550544988245351
YDR273W	4.0	0.37935456294079933
YDR274C	4.0	1.0512930113272068
YDR275W	4.0	1.8136353921778157
YDR276C	4.0	1.9053216499251977
YDR277C	4.0	1.0181662748450524
YDR278C	4.0	1.3723017738833083
YDR279W	4.0	1.2731352853173754
YDR281C	4.0	0.9803376789912375
YDR282C	4.0	0.7978200470185938
YDR283C	4.0	1.161786706561231
YDR284C	4.0	0.4323573413122462
YDR285W	4.0	0.6274845052361616
YDR286C	4.0	0.5340884804445394
YDR287W	4.0	1.6984398375721308
YDR289C	4.0	0.9046804872836076
YDR290W	4.0	2.4656604656604655
YDR291W	4.0	0.546270570634751
YDR293C	4.0	1.1643513571275914
YDR294C	4.0	2.1506732207736694
YDR295C	4.0	0.17631972643727292
YDR296W	2.0	0.0034195340884804444
YDR297W	4.0	0.38427014319298997
YDR298C	4.0	0.13955973498610813
YDR300C	0.0	0.0021372088053002777
YDR304C	4.0	0.6824107715323787
YDR305C	4.0	0.5678563795682838
YDR306C	4.0	0.5199829023295576
YDR307W	4.0	0.7384056422312459
YDR309C	4.0	0.7035691387048515
YDR310C	4.0	1.7907672579611027
YDR312W	4.0	0.8721949134430433
YDR313C	4.0	1.6131652062406496
YDR314C	4.0	1.0290660397520839
YDR315C	4.0	0.33297713186578326
YDR316W	4.0	1.2259029707202393
YDR317W	4.0	0.15430647574268005
YDR318W	4.0	0.777089121607181
YDR319C	4.0	0.6849754220987391
YDR320C	4.0	0.531096388117119
YDR320C-A	0.0	0.0017826900793297086
YDR321W	4.0	0.6824107715323787
YDR322C-A	4.0	1.1583920135484447
YDR322W	4.0	0.8912160718102159
YDR323C	4.0	0.3515708484718957
YDR326C	4.0	1.0446277892368272
YDR329C	4.0	0.8174823680273563
YDR330W	4.0	0.961743962385125
YDR332W	4.0	0.7187433212224834
YDR333C	4.0	0.8200470185937166
YDR334W	4.0	1.8662107287882026
YDR335W	4.0	0.3096815558880103
YDR336W	4.0	0.8176960889078863
YDR337W	4.0	0.1453301987604189
YDR338C	4.0	0.9619534355479841
YDR340W	4.0	0.5729699034639409
YDR344C	4.0	1.7938671209540034
YDR345C	4.0	2.6053378762067005
YDR346C	4.0	1.9772856331629756
YDR348C	4.0	1.7444633730834753
YDR349C	4.0	4.8869960249858035
YDR351W	3.0	1.4077228847245884
YDR352W	3.0	1.1533219761499147
YDR354W	4.0	1.5729699034639408
YDR357C	4.0	1.3634298693923907
YDR358W	4.0	2.257808063600227
YDR359C	4.0	1.7791027825099375
YDR360W	4.0	0.4997160704145372
YDR363W	4.0	1.3128904031800113
YDR363W-A	4.0	0.46314477170017143
YDR364C	4.0	3.765474162407723
YDR368W	4.0	2.098239636570131
YDR369C	0.0	0.004542873367404884
YDR370C	4.0	2.2839295854628054
YDR371W	4.0	1.5729699034639408
YDR372C	3.0	1.0664395229982964
YDR374C	4.0	1.8676888131743328
YDR377W	0.0	0.0014760147601476014
YDR378C	4.0	1.3770584894946054
YDR379C-A	4.0	0.7749353774846243
YDR379W	4.0	1.6871095968199887
YDR380W	4.0	0.4605337876206701
YDR382W	4.0	0.0817717206132879
YDR383C	4.0	0.966496308915389
YDR384C	4.0	0.4565587734241908
YDR385W	4.0	0.8143100511073254
YDR386W	4.0	1.2703009653605906
YDR387C	4.0	1.6161272004542873
YDR388W	3.0	1.3378762067007381
YDR389W	2.0	1.329358319136854
YDR391C	4.0	0.9006246450880182
YDR392W	4.0	0.7768313458262351
YDR393W	4.0	2.31175468483816
YDR395W	4.0	0.444633730834753
YDR399W	4.0	0.8665530948324816
YDR400W	4.0	2.233390119250426
YDR401W	4.0	0.7291311754684838
YDR402C	4.0	1.4173764906303237
YDR403W	4.0	1.753549119818285
YDR405W	0.0	0.005110732538330494
YDR406W	3.0	1.1845542305508234
YDR408C	2.0	0.01192504258943782
YDR409W	4.0	1.279954571266326
YDR410C	4.0	1.6950596252129473
YDR411C	4.0	0.9926178307779671
YDR414C	4.0	1.2896081771720613
YDR415C	4.0	0.4673480976717774
YDR417C	4.0	0.2367588452494755
YDR418W	4.0	0.8915388983532084
YDR419W	4.0	0.31061896649630893
YDR420W	4.0	0.6416808631459399
YDR421W	4.0	0.8097671777399205
YDR422C	4.0	0.5417376490630323
YDR423C	3.0	1.071550255536627
YDR424C	4.0	1.251897490847397
YDR425W	3.0	1.0454287336740489
YDR426C	4.0	0.8165814877910278
YDR428C	4.0	1.0073821692220328
YDR430C	4.0	1.4520159000567858
YDR431W	4.0	2.7382169222032937
YDR432W	3.0	0.48722316865417375
YDR433W	4.0	2.1703577512776833
YDR435C	4.0	0.4957410562180579
YDR436W	4.0	0.38727995457126635
YDR438W	4.0	1.294290615045332
YDR439W	4.0	0.9884832148983093
YDR440W	4.0	1.3168341092869396
YDR441C	4.0	1.071306052438128
YDR442W	4.0	2.4364126439598137
YDR443C	4.0	2.261455525606469
YDR444W	4.0	0.7817363585224076
YDR445C	4.0	1.2773316862260655
YDR446W	4.0	1.8468512619456017
YDR447C	4.0	1.0372457730948297
YDR448W	4.0	0.00294045577064445
YDR450W	4.0	1.0965449644694927
YDR451C	4.0	1.3045822102425877
YDR452W	4.0	0.7863268806665034
YDR453C	4.0	1.5332026464101935
YDR455C	4.0	0.9029649595687331
YDR456W	4.0	4.857877971085518
YDR457W	4.0	1.2690517030139672
YDR458C	4.0	0.2281303602058319
YDR459C	4.0	1.5015927468757657
YDR461W	4.0	0.7146071629476842
YDR462W	4.0	1.41852487135506
YDR463W	4.0	1.6444498897329085
YDR465C	4.0	1.3298211222739524
YDR466W	4.0	1.221024258760108
YDR467C	4.0	1.8064199950992403
YDR469W	4.0	1.6888017642734623
YDR470C	4.0	2.326145552560647
YDR471W	4.0	0.9059054153393776
YDR475C	4.0	0.9174222004410684
YDR476C	4.0	1.144327370742465
YDR477W	4.0	6.380273767110444
YDR479C	4.0	1.5148247978436657
YDR480W	4.0	1.306787552070571
YDR481C	4.0	1.4557706444498897
YDR482C	4.0	0.9791717716246018
YDR483W	4.0	1.1075716736094094
YDR484W	4.0	0.7025238912031365
YDR485C	4.0	2.9041901494731683
YDR486C	4.0	2.574614065180103
YDR488C	4.0	1.5280568488115658
YDR490C	4.0	0.9882381769174222
YDR491C	4.0	0.16907620681205587
YDR492W	4.0	1.1124724332271503
YDR493W	4.0	0.5563472717044815
YDR494W	4.0	1.424405782896349
YDR495C	4.0	0.6535162950257289
YDR496C	4.0	0.1835334476843911
YDR497C	4.0	1.3236951727517765
YDR500C	4.0	0.7497656103506469
YDR501W	4.0	0.692722371967655
YDR502C	4.0	0.568535533470842
YDR503C	4.0	0.751531487380544
YDR504C	4.0	0.7262925753491791
YDR505C	4.0	1.0090664052928204
YDR506C	4.0	0.8387929216784087
YDR507C	4.0	0.44278363146287675
YDR508C	4.0	1.3457485910316098
YDR509W	4.0	0.9884832148983093
YDR511W	4.0	1.2104876255819652
YDR512C	4.0	0.4078669597687885
YDR513W	4.0	0.7152658662092625
YDR514C	4.0	0.5606469002695418
YDR515W	4.0	0.8363022688918057
YDR516C	4.0	0.44327370742465083
YDR517W	4.0	0.6831658907130606
YDR518W	4.0	0.9906885567262925
YDR519W	4.0	0.5822102425876011
YDR520C	4.0	0.8162215143347219
YDR521W	4.0	0.967409948542024
YDR522C	4.0	1.608674344523401
YDR523C	4.0	0.7860818426856163
YDR524C	4.0	2.7478559176672386
YDR524C-B	4.0	2.679383189232552
YDR524W-C	4.0	2.2964613601925303
YDR525W	4.0	2.3048272482234746
YDR525W-A	4.0	0.397693626305127
YDR528W	4.0	0.7098750306297477
YDR529C	4.0	0.47953932859593235
YDR530C	4.0	1.0735113942661112
YDR532C	4.0	0.8939729397293973
YDR533C	4.0	0.6263170791472679
YDR534C	4.0	0.8588581230090664
YDR535C	4.0	1.0727754402368708
YDR536W	4.0	1.7964781050335048
YDR537C	4.0	1.1940351186799611
YDR538W	4.0	1.6340969300296089
YDR539W	4.0	1.0721520959950133
YDR540C	4.0	1.6375253233598255
YDR541C	4.0	1.0889823905251674
YEL001C	4.0	0.8097671777399205
YEL003W	3.0	0.8580352072685974
YEL004W	4.0	3.598329398946795
YEL005C	3.0	0.3833049403747871
YEL006W	3.0	0.6479273140261215
YEL007W	1.0	0.004542873367404884
YEL008W	4.0	0.4838160136286201
YEL009C	4.0	0.9806927881885292
YEL010W	4.0	0.49744463373083475
YEL011W	4.0	0.553263684257523
YEL012W	4.0	1.0260461144321094
YEL013W	4.0	0.04031800113571834
YEL014C	4.0	0.45201590005678594
YEL015W	4.0	0.4855195911413969
YEL016C	4.0	0.3793299261783078
YEL017C-A	4.0	0.3145939806927882
YEL020W-A	0.0	0.0016044210713967377
YEL027W	0.0	0.0030511060259344014
YEL028W	4.0	0.17810831426392068
YEL029C	4.0	3.376066824042128
YEL030W	4.0	0.5232646834477498
YEL031W	4.0	2.1407322654462244
YEL033W	4.0	0.6163234172387491
YEL036C	4.0	1.0563345633456334
YEL037C	4.0	1.0812356979405033
YEL038W	2.0	4.726926010678871
YEL039C	4.0	1.6895499618611747
YEL040W	4.0	1.231121281464531
YEL041W	4.0	0.935163996948894
YEL042W	4.0	5.148741418764302
YEL043W	4.0	2.303585049580473
YEL044W	4.0	0.31373513735137354
YEL045C	2.0	0.015255530129672006
YEL046C	0.0	0.0030511060259344014
YEL047C	4.0	1.4786422578184593
YEL048C	4.0	2.2486651411136536
YEL049W	4.0	2.040427154843631
YEL050C	2.0	0.041571319603356215
YEL051W	0.0	0.0030511060259344014
YEL052W	4.0	2.1361556064073226
YEL053C	4.0	2.3352402745995424
YEL054C	4.0	0.6346300533943554
YEL056W	4.0	1.2418001525553013
YEL057C	4.0	1.133867276887872
YEL059C-A	4.0	1.2321953828326946
YEL059W	4.0	15.37948131197559
YEL060C	4.0	2.438977879481312
YEL061C	4.0	1.6571319603356216
YEL062W	4.0	0.034324942791762014
YEL063C	4.0	4.059877955758963
YEL064C	4.0	1.7547673531655226
YEL065W	4.0	0.9187643020594966
YEL066W	4.0	1.8958810068649885
YEL067C	4.0	0.9877955758962624
YEL068C	4.0	0.6678108314263921
YEL071W	4.0	1.0892448512585813
YEL072W	4.0	1.0778032036613272
YER001W	4.0	2.022501906941266
YER002W	4.0	1.0122044241037376
YER004W	4.0	0.8844393592677345
YER005W	4.0	2.11022120518688
YER007C-A	4.0	0.6243325705568269
YER007W	4.0	1.3966437833714722
YER010C	4.0	1.2379862700228832
YER011W	4.0	1.2894736842105263
YER014C-A	0.0	0.0014760147601476014
YER016W	4.0	2.085812356979405
YER019C-A	4.0	0.5926773455377574
YER019W	4.0	1.17581998474447
YER020W	4.0	0.21586575133485889
YER024W	4.0	1.429443173150267
YER027C	4.0	0.008209939891511508
YER028C	3.0	0.8466819221967964
YER030W	4.0	1.19488939740656
YER031C	4.0	0.9782237403928267
YER032W	4.0	1.431995641910296
YER033C	4.0	1.2948131197559116
YER034W	4.0	1.1762013729977117
YER035W	4.0	1.4443173150266972
YER037W	4.0	1.5126814250109955
YER038W-A	4.0	0.855072463768116
YER039C	4.0	1.127655710913383
YER039C-A	4.0	0.29377296653093654
YER040W	4.0	1.4565217391304348
YER041W	4.0	1.1880244088482075
YER042W	4.0	1.200228832951945
YER044C	0.0	0.002669717772692601
YER044C-A	4.0	0.6784897025171625
YER045C	4.0	0.4839816933638444
YER046W	4.0	0.6135781383432963
YER046W-A	4.0	0.5263157894736842
YER047C	4.0	0.7418001525553013
YER048C	4.0	2.069031273836766
YER049W	4.0	1.2719298245614035
YER051W	4.0	0.6567505720823799
YER052C	4.0	0.024332667514072998
YER053C	4.0	0.8382913806254767
YER053C-A	4.0	1.277832248863535
YER054C	4.0	1.1636155606407323
YER055C	4.0	1.7285633162975582
YER056C	4.0	1.032418001525553
YER056C-A	4.0	2.698321891685736
YER057C	4.0	1.9317232613037951
YER058W	0.0	0.0038138825324180014
YER059W	4.0	0.9706331045003814
YER060W	4.0	0.7784134248665141
YER060W-A	4.0	0.37152714726711455
YER061C	4.0	1.1298347557653896
YER062C	4.0	0.700228832951945
YER063W	4.0	0.930401366353544
YER064C	4.0	0.6398785605857665
YER065C	4.0	1.1434019832189168
YER066C-A	4.0	0.957327038314872
YER066W	4.0	0.8099914602903501
YER067C-A	4.0	0.2963386727688787
YER067W	4.0	0.8295194508009154
YER068C-A	4.0	0.7951945080091534
YER068W	4.0	0.614350143501435
YER069W	4.0	1.1720061022120518
YER070W	3.0	1.079388201019665
YER071C	4.0	1.6914569031273836
YER072W	4.0	1.6765827612509534
YER073W	4.0	0.5747520976353928
YER074W	4.0	0.11632341723874905
YER074W-A	4.0	0.04474552099117569
YER075C	4.0	1.0831426392067125
YER077C	4.0	1.5715688900794713
YER078C	4.0	1.059201714438789
YER078W-A	4.0	1.39513325608343
YER079W	4.0	1.2921735972398765
YER080W	4.0	0.32227307398932115
YER081W	4.0	0.36536994660564454
YER083C	4.0	0.38062547673531655
YER084W	4.0	0.585812356979405
YER085C	4.0	0.7757437070938215
YER086W	4.0	0.011823035850495805
YER087C-B	4.0	0.581309058832784
YER087W	4.0	0.30587337909992374
YER088C	4.0	1.7528350745602286
YER089C	4.0	0.8582411400712544
YER090W	4.0	0.869899098133762
YER091C	4.0	0.5316546120189303
YER091C-A	4.0	0.36547820041712187
YER092W	4.0	1.3972676131797481
YER093C-A	4.0	0.7457808732922583
YER095W	4.0	0.9733011876060362
YER096W	4.0	0.8241807304223592
YER097W	4.0	0.668095365657648
YER098W	4.0	0.759889275828199
YER101C	4.0	2.0781345379074594
YER103W	4.0	1.6251983884751557
YER106W	4.0	1.5568306678061288
YER110C	4.0	0.9720424856549872
YER111C	4.0	0.7112684653888414
YER113C	4.0	0.7925772188987914
YER114C	4.0	1.070198998901233
YER115C	4.0	0.7569283359785131
YER116C	4.0	0.8687583933585643
YER117W	3.0	0.6057868392137712
YER118C	4.0	0.9031864241240386
YER119C	4.0	1.1280673910389452
YER119C-A	4.0	0.7134659992674887
YER120W	4.0	0.518373824929801
YER121W	4.0	1.0487120009766817
YER122C	4.0	0.7300695885728238
YER123W	4.0	1.3065559760712977
YER124C	4.0	0.7320229520205103
YER128W	4.0	0.46685386399706996
YER129W	4.0	0.40678793798071056
YER130C	4.0	0.48296911244048346
YER131W	4.0	0.008545965083628372
YER132C	4.0	1.0582346477841533
YER134C	4.0	0.7959956049322428
YER135C	4.0	1.0413868880478574
YER137C	4.0	0.642168233426932
YER139C	4.0	0.6993041142717616
YER140W	4.0	1.0687339763154682
YER141W	4.0	0.6065193505066536
YER142C	4.0	0.41997314125259433
YER143W	4.0	0.6262971554144793
YER144C	4.0	0.4866421690336677
YER145C	4.0	0.7483823708948846
YER149C	4.0	0.25393724819924307
YER150W	4.0	1.1761689659382248
YER151C	4.0	0.9239409107557075
YER152C	4.0	1.1429617873275546
YER153C	4.0	0.9359052618727872
YER154W	4.0	0.6888047857404468
YER155C	0.0	0.001953363447686485
YER156C	4.0	3.730435844219265
YER158C	4.0	0.2429495788060066
YER161C	4.0	0.5471859357831766
YER162C	4.0	1.0260041508973263
YER163C	4.0	0.028567940422414846
YER164W	4.0	0.44170430960810647
YER166W	4.0	0.04541570015871078
YER167W	4.0	0.9200341838603345
YER169W	4.0	1.0042729825418142
YER170W	4.0	0.3770860678792424
YER173W	4.0	0.8672417026064129
YER174C	4.0	0.5870991936996062
YER175C	4.0	0.42433902118882433
YER175W-A	4.0	0.9949193332739104
YER176W	4.0	0.46521657603600225
YER177W	4.0	1.2636414775923495
YER178W	4.0	1.2621413838364899
YER179W	4.0	0.7699231201950122
YER180C	4.0	0.353647102943934
YER180C-A	4.0	0.5369462518941082
YER181C	4.0	1.1473842115132196
YER182W	4.0	0.8546784174010875
YER183C	4.0	0.8543033939621226
YER184C	4.0	0.8205512844552785
YER185W	4.0	1.138758672417026
YER186C	4.0	0.8522407650478155
YER187W	4.0	1.127132945809113
YER188C-A	2.0	0.5405116320527676
YER188W	4.0	0.6439566987784289
YFL001W	4.0	1.9896868554284644
YFL003C	4.0	1.1989108236895847
YFL004W	4.0	0.436215112321307
YFL007W	4.0	1.3795862973652495
YFL010C	4.0	0.6260040844111641
YFL010W-A	4.0	0.7452688904016338
YFL011W	4.0	0.8589580686149937
YFL012W	4.0	1.2966643975493533
YFL012W-A	4.0	3.479872881355932
YFL013C	4.0	1.201361470388019
YFL014W	4.0	1.4014830508474576
YFL015C	4.0	0.7547649301143583
YFL016C	0.0	0.0013120131201312013
YFL018C	4.0	1.5429297513160283
YFL019C	4.0	0.5603813559322034
YFL020C	4.0	1.004719549827555
YFL021W	4.0	1.5017244508985297
YFL023W	4.0	0.15175167907061174
YFL025C	4.0	2.9406425848611364
YFL026W	4.0	0.8186603739335633
YFL027C	4.0	0.7563986204392812
YFL028C	4.0	1.0755127972408787
YFL030W	4.0	0.9969141404973679
YFL031W	4.0	1.676529315665275
YFL032W	4.0	0.7787257215465602
YFL033C	4.0	0.6932607215793056
YFL034C-A	4.0	0.9377744822298116
YFL034W	4.0	0.7509529860228716
YFL036W	4.0	1.0003630422944274
YFL040W	4.0	0.4498094027954257
YFL041W	4.0	1.8126701760755128
YFL041W-A	4.0	1.003654514662626
YFL042C	4.0	0.45446633840310613
YFL044C	4.0	0.4075149754946451
YFL046W	4.0	0.6767108368124887
YFL047W	4.0	0.6224360137956072
YFL048C	4.0	1.2612089308404428
YFL049W	4.0	0.8823742966055546
YFL050C	4.0	1.2376111817026683
YFL051C	4.0	2.853693955345798
YFL052W	4.0	0.6375022690143402
YFL053W	4.0	1.2532220003630423
YFL054C	4.0	0.5968415320384824
YFL055W	4.0	0.605917589399165
YFL063W	4.0	0.6605854322668482
YFR001W	4.0	0.0493737520421129
YFR006W	4.0	0.7774550735160646
YFR007W	4.0	0.6229805772372481
YFR008W	4.0	0.3069522599382828
YFR009W	4.0	0.8890905790524596
YFR010W	4.0	0.21473951715374842
YFR011C	4.0	0.7797112180673824
YFR012W	4.0	0.5496460337629334
YFR012W-A	4.0	1.1355735805330243
YFR013W	4.0	0.918918918918919
YFR014C	4.0	0.8751134507170085
