orf	hap alpha | growth (culture turbidity) | sulfanilamide [0.1 mg/ml], time [77 h] | Botet J~Santos MA, 2007	hap alpha | growth (culture turbidity) | sulfanilamide [0.1 mg/ml], time [120 h] | Botet J~Santos MA, 2007
YBL003C	-0.8161660768381098	-0.9150617006153793
YBL005W	0.011626241073958628	-0.37754992077372146
YBL006C	0.49723713546363396	1.188143811220414
YBL007C	1.5160484435834398	2.3670985748377085
YBL008W	-0.3790173246822979	-0.24561004719911222
YBL009W	-0.10378218088083423	-0.5710141313451459
YBL010C	0.041187677389956094	-0.4087386556835335
YBL011W	-0.07286774985362535	0.7381427633386292
YBL012C	-0.4751733510082234	0.31620512922218347
YBL013W	-0.9334909722902136	-1.1058563155120578
YBL015W	-0.6643275480137277	-0.5918178933170698
YBL016W	-2.1661626851893856	-0.5729814436185786
YBL017C	-0.0343106538420973	-0.2606864856328229
YBL019W	0.32766973462639576	0.4865114081538625
YBL021C	0.18146605841460006	0.2111851193029225
YBL022C	1.02355277343785	0.5091565374722142
YBL024W	-1.153551648306658	-1.0388134040386967
YBL025W	0.8248998666466556	-0.24050566940858709
YBL027W	-0.10492145055594435	0.567013598642727
YBL028C	-0.5099026816485293	-0.2721646137394209
YBL029W	0.005790296114015749	-0.31511335928957784
YBL031W	0.7306174421043592	0.9940444281948507
YBL032W	-0.2462301754308044	0.4999191316830578
YBL033C	1.1890014479699957	0.9882630038934734
YBL036C	-1.3968734515069785	-0.9716601329220674
YBL037W	-0.9537572834961018	-0.5769503153810331
YBL038W	-1.1317900085714239	-0.8070916041569751
YBL039C	-0.3258321369486389	-0.4370242143438384
YBL042C	0.2820981227106323	0.23315415253578253
YBL043W	-0.14440127194746713	0.5179884045287728
YBL044W	0.47200890964786135	0.5546032590216519
YBL045C	0.23707995578516375	0.5056756511985205
YBL046W	1.2212763803864701	1.0687672338613383
YBL047C	-0.6304646801593736	0.7714562737489833
YBL048W	-1.14778382908724	-0.8191319852839903
YBL049W	-1.0085194435630749	-0.5554017934638037
YBL051C	-0.6192471461442379	-0.8070916041569751
YBL052C	-0.47915189624899757	0.5267990493986491
YBL053W	-0.09470015039053223	0.10770860298886102
YBL054W	-0.1854945078624237	-0.11909439767678809
YBL055C	-0.317974541396053	-0.4080874247567018
YBL056W	-0.23724696856729205	0.16092481155680036
YBL057C	0.051150516490798985	0.8729276560431173
YBL058W	-2.4512534424184316	-2.2363173855042615
YBL059W	-0.35556333106897886	-0.24013751740420167
YBL060W	-0.8360968710093466	0.8775389057138404
YBL061C	-0.8301729960751182	-0.6924643919246426
YBL062W	-0.7237243264054585	0.22149308287671238
YBL063W	-0.7009621398364406	-0.32924804473062325
YBL064C	0.09079363037281193	-0.2734265646997788
YBL065W	-0.7252019322405807	-0.46609081009544473
YBL066C	-0.3287115090862291	0.13320847863493782
YBL067C	-0.6607327497945988	-0.057355962712982864
YBL068W	-0.024412809957542202	-0.5765043051314678
YBL069W	0.014850340131071772	0.008807946230348841
YBL070C	0.332475264237684	-0.07811966941839425
YBL071C	-0.3526477885825075	0.2756085297731348
YBL072C	-0.06874108675340743	0.44679616896317
YBL075C	-0.37557998481798266	-0.2037825069711902
YBL078C	0.5261900923138577	1.0665391324448386
YBL079W	1.198001133949034	1.5422179928313766
YBL080C	-0.042151361305771344	0.35775775213748384
YBL081W	0.5038308147507736	0.39475734833960563
YBL082C	-0.10614383744713403	0.5180974556363915
YBL083C	-1.1023134251006026	0.07323467296376836
YBL085W	-0.7650103717985999	-0.6935581630337286
YBL086C	-0.9942443636355045	-1.0401031357634556
YBL087C	-0.6773097865654168	-0.25517456092310786
YBL088C	-0.5223257249028914	-0.05748478326993155
YBL089W	-0.25731145958553225	-0.2750860316232764
YBL090W	-0.08310654603624408	0.726590353785299
YBL091C	0.09169187126700687	0.1991075188634201
YBL091C-A	-0.8314920775382052	-0.6500182757118772
YBL093C	-0.4043605180046239	-3.2254462036927807
YBL094C	0.48683967138909157	0.7260655196552049
YBL095W	0.3533895017490479	0.6753360559996534
YBL096C	0.6790212592275655	1.172224608570445
YBL098W	-0.26740487732336693	-0.3769287469727325
YBL099W	-1.2181647551048287	0.22574733939477487
YBL100C	-1.1028906458249916	-0.13538849444756978
YBL101C	0.34401964329837353	0.39145556550307775
YBL102W	0.20470659751081882	-0.21899825551541044
YBL103C	-0.24636447586564017	0.2801072837922355
YBL104C	0.5433007035632471	0.2926533665345879
YBL106C	0.3032895529600999	1.4954722402542835
YBL107C	0.5107436325555984	1.1627388289849228
YBR001C	0.23533057070315705	1.1666863849631626
YBR003W	0.6697893275178787	1.4934313327564352
YBR005W	0.4264673261281519	-0.17340996660943614
YBR006W	0.7173302064802504	0.9693913787520352
YBR007C	0.42736505835903305	-0.4155484785178451
YBR008C	1.4011532291511237	-0.2017647507933128
YBR009C	-0.6408423966293582	-0.555617774422637
YBR010W	0.2844329559378847	1.5244502661647237
YBR012C	0.2595907583734176	1.529032464149635
YBR013C	0.5295813355938424	0.5645838307576014
YBR014C	0.6925427301288527	0.128538968236962
YBR015C	1.2792067946942474	-0.11200164297080722
YBR016W	0.05302290320992699	-0.47940800086944524
YBR018C	0.8107403607063031	-0.3057912915195116
YBR019C	0.94374811866352	0.3149297426387262
YBR020W	0.49773045289123813	0.9443762019837746
YBR021W	-1.742449735946378	0.8454507055258249
YBR022W	0.436279660318375	0.8712716791146187
YBR023C	0.38164576764432834	1.310860580497716
YBR024W	0.510103707794185	0.6559237203106942
YBR025C	0.28437540888908935	0.7793490131385128
YBR026C	0.5870692040987495	0.8224530988304383
YBR027C	-0.20054809303686774	-1.0643401532108123
YBR028C	0.05083119472474744	-0.33994183463533517
YBR030W	0.7148331564638699	-0.43853900271692703
YBR031W	0.4308162710509705	0.0342026625906317
YBR032W	0.45156884092982025	0.3211747594112437
YBR033W	0.5532805937318194	1.6993183429454237
YBR034C	0.2745417008179759	1.7382780830558247
YBR035C	-0.12460418354460302	0.8491476681873077
YBR036C	-0.25487073388570325	0.7264676592286632
YBR037C	0.8396799464505698	1.3755114463674765
YBR039W	0.08802761873037042	-1.3309163362828444
YBR040W	-0.14558055664204808	-0.3844164840960099
YBR041W	-0.22063744363208562	-0.6322194020741387
YBR042C	0.3219919219579755	0.2038754558842666
YBR043C	0.24074716905789081	-0.2105059327913437
YBR044C	0.539522951555388	0.49986200958455435
YBR045C	0.8792512621195591	1.9286296984271565
YBR046C	0.43762138794955	0.7082831620343673
YBR047W	0.7683833837087688	0.8961421874179357
YBR048W	0.17776902429463504	1.1180697016242098
YBR050C	0.5793607750399492	0.8658524624354892
YBR051W	-0.0786922147479289	-0.09977777510986333
YBR052C	0.3666098453670836	-0.24768177220908327
YBR053C	-0.31525155948444683	-0.3759936103266805
YBR054W	-0.32259217800453893	-0.37909503474272593
YBR056W	0.2678679653392344	1.4235004846329773
YBR057C	0.5821654790977614	0.8865272830131599
YBR058C	1.338169501402137	2.037583217486053
YBR059C	0.026539296628246927	0.21908386233960103
YBR062C	0.17651703683503614	0.4526332712569616
YBR063C	0.3237031614701054	1.0227621121441506
YBR064W	0.3203979471076618	0.22854419533475917
YBR065C	-0.08663041470330099	-0.08885958742559354
YBR066C	-0.13445684444830433	-0.1278815539387248
YBR067C	0.27263209342494726	0.2743515249736806
YBR068C	-0.027710515822773275	-0.9956366998925965
YBR069C	0.5602953511106828	1.2447639030328208
YBR071W	0.6728687746574342	0.2683724386524653
YBR072W	0.5971218403507744	0.5946758025000297
YBR073W	0.4111480696883143	0.5782732063555518
YBR074W	0.26863356184710796	0.23440901287309898
YBR076W	-0.03729829028279711	-0.01986918064078435
YBR077C	-0.01410815599771468	0.23196509892117267
YBR078W	-0.02662802515793207	3.434534360732698
YBR081C	5.301037560851855	9.267718063150578
YBR083W	-0.10757441871247957	
YBR084C-A	-0.2884452787810937	
YBR084W	1.326105841723056	1.2400876750023142
YBR085W	0.3546019907706737	-1.95977988905951
YBR089C-A	1.4233010498511671	0.7379918910121804
YBR090C	-1.2004151794644273	
YBR092C	1.2755578962432461	0.6736810747702647
YBR093C	1.247046627601254	0.8332096513800269
YBR094W	1.469797736525078	1.1436538290776077
YBR095C	0.08179196090486639	0.5591020380860071
YBR096W	0.2043312183565172	0.9773763520971419
YBR097W	1.2404905604803678	1.1940338489745406
YBR098W	0.24339342088030505	1.2638776745785123
YBR099C	1.1035490360267635	1.4466875125829768
YBR101C	1.1978197144392684	1.2316770690915377
YBR103W	1.7608099229427705	1.3756574887261608
YBR104W	1.5747941873296225	1.3171344386289
YBR105C	0.9627556992189676	0.6587028538985578
YBR106W	0.3460813487419885	0.2523260390708248
YBR107C	1.070032815337337	0.8800754015382266
YBR108W	1.2544469367658755	1.304490235993269
YBR111C	1.0806896893824423	1.3745255161357337
YBR112C	-0.5438523742540513	
YBR113W	0.9039828215354667	0.5812896671750424
YBR114W	1.7054803430630174	1.8369760913355042
YBR115C	1.0723022231868742	0.6110901597889917
YBR116C	1.087135599130952	0.6010606456431572
YBR117C	0.9496184227738483	0.3515173952516298
YBR119W	1.3554811478236755	0.8382968427133441
YBR120C	1.172516533854963	0.6136733688307869
YBR125C	-1.3238921267399963	
YBR126C	0.8646272623175064	1.1370758189992591
YBR127C	-1.8708003595213383	-1.1582091387778013
YBR128C	1.2600550266037702	0.34706492958974267
YBR129C	1.0627328867546582	0.6512097468831807
YBR130C	1.2254116061023308	1.2208826477256074
YBR131W	-1.0028956774715168	
YBR132C	1.1025211803412405	1.3107296082520508
YBR133C	0.6009000123649582	0.5004143991085367
YBR134W	0.3865325281471654	-0.14223899213759075
YBR137W	1.000624568057534	1.579541508407232
YBR138C	1.2433518421460301	0.5332720023101837
YBR139W	1.423676295307306	0.8726406155571693
YBR141C	1.108950745693234	0.7220367989739216
YBR144C	0.7740949948340962	0.424097241393321
YBR145W	0.9244645705215009	0.5149422435892645
YBR146W	0.8859853416589605	0.35708745579866863
YBR147W	0.9280744420524482	1.2119140629031828
YBR148W	1.0494904716918945	1.1678979854639324
YBR149W	1.2578226919493771	1.5038855320400641
YBR150C	-0.6375246666024654	
YBR151W	1.2701401898753841	0.5058090218431761
YBR156C	1.1470565486900752	0.9337544930661268
YBR157C	1.1029540039463164	0.6886401213953406
YBR158W	1.1583717766758765	0.44656118249894244
YBR159W	1.1180849308233596	0.638142530476011
YBR161W	0.8208164844262068	1.0528039230905866
YBR162C	0.9837720857525541	0.3670059515679287
YBR162W-A	1.259339253452914	0.5058090218431761
YBR163W	1.1543251068915836	0.2660619510083679
YBR164C	0.5695184406240069	-0.046127104165582446
YBR165W	0.9155817699196385	0.5983137475011903
YBR166C	0.8605009101538275	0.9324266165617627
YBR168W	0.037037302840804996	
YBR169C	-0.5101392648722611	
YBR170C	1.0082569578284035	1.0593091220730115
YBR171W	0.909504383468677	0.9805642277011478
YBR172C	1.0278603611046733	0.9375999049505168
YBR173C	0.3054961853948292	0.31266384065541375
YBR174C	0.18393797480836338	-0.20361543161888268
YBR175W	-0.3247326992675182	0.4455203748719967
YBR176W	-0.532088650980405	-0.08268949580287105
YBR177C	0.8407081986088729	0.15715573201110666
YBR178W	0.03832731207878837	-0.30821090689424463
YBR179C	-1.2686842259625541	-0.3664136549082286
YBR180W	0.0270362436678953	-0.29580779563633114
YBR181C	0.13029152176989908	0.2842684202489265
YBR182C	-0.26740487732336693	-0.5762217226571738
YBR183W	-0.06330887373000986	-0.6753672171532753
YBR184W	-0.2574924172740595	-0.41120125047616074
YBR185C	0.17580649427400702	-0.06451273940080096
YBR186W	-0.3407362133512954	-0.6101405653865858
YBR187W	0.11299601721348503	-0.8440199239264236
YBR188C	-0.7283447037846349	-0.7946195867254061
YBR189W	-1.9213776856643388	0.49974645223586
YBR191W	-2.2578268552242977	1.4382674705866383
YBR194W	-0.9544752253435623	-0.13926007282124508
YBR195C	1.7051746724888093	-0.3655960705868033
YBR197C	-0.7270404746298063	-0.9152580098816675
YBR199W	-0.6591368623357838	-0.7564389663122911
YBR200W	-2.898548974216743	-1.481013413745623
YBR201W	-0.5449947192826908	-0.36472846198567066
YBR203W	0.5513050174328921	0.08722541049489288
YBR204C	0.28823401228917583	0.5365642925010031
YBR205W	0.03482839480909548	0.09307371900357479
YBR206W	0.19353494913790095	0.017593617565726784
YBR207W	0.15325131388250043	0.08920252990827142
YBR208C	-0.507077248515566	0.05698280613468488
YBR209W	-0.39180625094217464	-0.6137411328229736
YBR210W	-0.46194200479310743	-0.6271414433929692
YBR212W	-0.8624794892731297	-0.6826063077590243
YBR213W	-0.8460159174108466	-1.264718705299905
YBR214W	-0.4811004884476998	-0.44121507802794246
YBR215W	0.5975734236199084	-0.22498276708671183
YBR216C	-0.34864659070707826	-0.36395176692359904
YBR217W	-0.10791593678643402	-0.16739780686040648
YBR218C	0.2012816605591165	-0.1816395982658984
YBR219C	-0.09226422709398889	-0.029424634894482295
YBR220C	-0.6284127850799086	-0.3939560267362751
YBR221C	-0.6563149832258531	-0.16937583344450377
YBR222C	-0.7938138834548506	-0.8310414927031028
YBR223C	-0.8335428650496794	-0.8070916041569751
YBR224W	-1.0049439779526987	-0.6736753442926753
YBR225W	-1.0902933409497246	-0.5599824737371172
YBR226C	-0.9249900475371852	-0.41749420305297547
YBR227C	-0.3920659615342807	-0.6704151725290745
YBR228W	-0.1660595627662926	-0.5640706762624466
YBR229C	0.03845192779143363	-0.06664494808728802
YBR230C	0.09243380669797907	0.033732271611181024
YBR231C	-0.32898971574851954	0.7132473207512008
YBR232C	0.054930665656541595	-0.6516988372428609
YBR233W	-0.3158100810660937	-0.7019829060146054
YBR235W	-0.7514569147506359	-0.7597916453825133
YBR238C	0.030389916667602282	-0.22454071800980172
YBR239C	-0.6501783346120077	-0.6427852942076336
YBR240C	1.646462409119835	5.040365799336009
YBR241C	-0.2771427539275792	-0.4957430530573187
YBR242W	0.9766088588647144	1.4256766720366745
YBR244W	-0.38268028144890376	-0.27827806505848013
YBR245C	-1.2664958311430348	-0.84479218916875
YBR246W	-0.033357303234811286	0.26956474912121253
YBR248C	-0.895644279165845	-0.5196929416034449
YBR249C	-0.8180339080951404	-0.5740800725504945
YBR250W	0.19620272622498666	-0.27146094761153855
YBR251W	-0.1581744029263646	0.1284543901878112
YBR255W	0.5279041203260331	0.9430844962510654
YBR258C	0.9766088588647144	-0.8188954777975666
YBR259W	1.0897010166999943	-0.18887433722528107
YBR260C	-0.39325840705445697	-0.5010652505120138
YBR261C	-0.729826144916512	-0.7321180400125752
YBR262C	0.2505110454977941	-0.6210643272696047
YBR263W	0.20506902652180417	-0.3305729344517698
YBR264C	0.9438052512167522	0.18077501639141363
YBR266C	0.40980970095653435	0.18077501639141363
YBR267W	-0.22860522863134103	0.2634819448654032
YBR268W	-0.06752106347496482	0.6995383455332976
YBR269C	-0.8016135592649687	-0.5777592019969132
YBR270C	-0.40099024496772506	
YBR271W	-0.8050925432592765	-0.7556505984080943
YBR272C	-0.3487889535225871	
YBR273C	-0.806477496338202	-0.8878676030009407
YBR274W	-0.051481388596441593	-0.5054370555640827
YBR275C	-0.3102096510416668	
YBR276C	-0.5000253320577236	
YBR277C	-0.20597210022765897	-0.07262835540906368
YBR278W	-0.6382909601620492	-0.6142950013606476
YBR279W	0.7822317125853266	-0.5281815096957435
YBR280C	-0.6942213056389428	
YBR281C	-1.145532220514954	-1.035491760779801
YBR282W	-0.8360968710093466	-0.11128431586948116
YBR283C	-0.8309324672205322	-1.0586413849120728
YBR284W	-0.9782698694308423	-0.9617976927230236
YBR285W	-0.05003293758802201	0.05772007098988331
YBR286W	-1.0153713825888522	-1.026062013721569
YBR287W	-0.09298645657947052	
YBR288C	-1.5016232297619359	
YBR289W	-1.342232745389869	
YBR290W	-0.9996671434407655	-0.45853277424271155
YBR291C	-0.6131357419711717	0.10403983145191951
YBR292C	-0.3108007053299269	0.5073224519596031
YBR293W	-0.5796674345851525	-0.06189507202443762
YBR294W	-1.496185792252002	
YBR295W	-0.7998621184933626	-0.8610521693711073
YBR296C	-0.4752818462947434	-0.035905192971668255
YBR297W	-0.9020029775650604	-1.095086529495886
YBR298C	-0.4337354047245591	-0.241027387580546
YBR299W	0.06433211899345466	1.4008694901080117
YBR300C	-0.16264582585489662	0.07306679991321172
YBR301W	-0.25670368389379183	
YCL001W	0.27485752050220724	1.304691128566777
YCL001W-A	-0.6879165627953945	0.6843393382865557
YCL002C	0.37181166696299855	1.726146906494502
YCL004W	-0.04348240480951267	0.1442478892584335
YCL005W	0.7466231261240605	2.057780898887204
YCL007C	-1.7709610476801847	-5.9304206076180135
YCL008C	0.7487264627461773	0.6376459839489451
YCL009C	1.003535563111209	2.0029583145106944
YCL010C	-1.3357104586826227	-0.7624282984898721
YCL011C	-0.07264734523912722	0.5909524032132778
YCL014W	0.2939183938834502	0.17711870503036564
YCL016C	0.39913366031089315	0.2581233062787366
YCL022C	0.9540814471429989	1.2363009613429188
YCL023C	0.4477167913835531	0.5439399949854921
YCL024W	0.5568496227276314	1.0637110105782697
YCL025C	-0.18201235877067462	-0.7470900679506399
YCL026C-A	-0.2016420366438203	
YCL027W	0.7359137367916639	0.9491667500665868
YCL028W	0.6095228383501987	0.8181359566054474
YCL029C	-0.20897761769809448	-0.16949653979117005
YCL030C	0.6247165271143001	0.8421256706974898
YCL032W	0.4420123245761501	0.9017497421282444
YCL033C	0.49969487075204194	1.3646272422434191
YCL034W	0.642849075984985	1.685267289135118
YCL035C	-0.9661298600779628	0.28164215281051574
YCL036W	0.8406235516700657	0.8922838883913289
YCL037C	0.7064292646090694	0.7389622989352878
YCL038C	1.2369838269040807	1.769629959556625
YCL039W	0.7139286675580679	1.3022510187714769
YCL040W	0.15856091561263047	0.4701721730480579
YCL042W	0.7378587478791229	0.7225343353841284
YCL044C	0.1599280854893322	0.009608842327188423
YCL045C	0.34190797305446946	2.219082920747393
YCL046W	0.5850666869170705	1.1299047096515535
YCL047C	0.7379613258000619	0.9660224620262851
YCL048W	0.81211117474067	1.3819904164617978
YCL049C	0.759089757645187	0.6112321104526726
YCL050C	0.9202954798603158	0.9794406225271338
YCL051W	0.7477103314061072	1.0649289810305718
YCL055W	0.4785126291878291	0.16308979096012743
YCL056C	0.4393110973204455	0.296717846456488
YCL057W	0.061750508127175904	1.4090344990014616
YCL058C	0.47130843406254597	0.13539880753109557
YCL061C	0.12166937761611517	0.9371624776862308
YCL063W	0.6683045867332423	0.5481591744371594
YCL064C	0.532666702028967	0.4088690777231274
YCL069W	0.5230885762218083	1.2134257137547881
YCL076W	0.3829923457459214	0.7276523738783742
YCR001W	0.5088596940579954	0.6380466099785913
YCR002C	0.3972667217951742	1.97373821351615
YCR003W	-0.1312181104143553	-0.6115244669164075
YCR004C	0.3226411635563553	0.15770627289649297
YCR005C	0.5018873744093791	0.39358366772193426
YCR006C	0.9080411726181273	0.4997172856497684
YCR007C	1.0372924557519378	0.891537542847656
YCR008W	1.1004716983985918	1.2683593826274446
YCR009C	0.5636063106332582	0.8838819220300761
YCR010C	0.8741606688256963	0.9589841466490714
YCR011C	0.7828690147042757	1.062177565812094
YCR014C	-0.10596798026079082	0.2925440262113927
YCR015C	0.05648035576702164	0.7163458375818561
YCR016W	0.7338744713158203	0.7852366132701762
YCR017C	0.2537014926609631	0.4364055793667156
YCR019W	0.23020061715186602	0.9283968446218722
YCR020C	1.0509523092345199	1.8659449605092264
YCR020C-A	0.8394931163990936	1.1627388289849228
YCR020W-B	-0.775470547358139	1.1434501384194453
YCR021C	0.5011739062225363	0.6546483644861274
YCR022C	0.7775666610746211	0.7902577403694244
YCR023C	0.7491044012738977	0.7438978261598433
YCR024C	-0.15168266930587082	0.2092320795347847
YCR024C-A	-1.1480469036283314	-0.2729365141584938
YCR025C	-1.1498579709740258	-0.9632373342057441
YCR026C	-1.1408002024992951	-0.6353988966574634
YCR027C	-0.6273748094969394	-0.6893157602597606
YCR028C	-1.0505612245604157	-1.3466972562982982
YCR028C-A	-1.2912391911772747	
YCR030C	0.1285392795709042	
YCR031C	-0.8380993076068327	-0.9214983794427077
YCR032W	0.5135902933776707	
YCR033W	0.6373323853588743	
YCR034W	-2.065866683198271	-1.3289470703725956
YCR036W	-1.0041783885053739	-0.4111700091288048
YCR037C	-0.9455574981126215	-0.47931461711245243
YCR043C	-0.9136457792392542	-0.40781963671683535
YCR044C	-0.5595003457784297	-0.5652561442033944
YCR045C	-0.691156514954343	-0.25176573315245615
YCR046C	-0.2900233088904228	
YCR047C	-0.5121288909997106	
YCR048W	0.029520211972554278	
YCR049C	-0.20175771446383722	1.0280262014964459
YCR050C	-1.203494421385686	0.33142083541883594
YCR051W	-1.2375791118348265	-0.4883270977206999
YCR053W	0.2768511322589175	
YCR059C	-0.5187207836239894	-0.7731061581994879
YCR060W	0.5495593673374638	
YCR061W	0.4147470857271349	-0.25005487055603065
YCR063W	-0.9005410929578574	-0.8201294133063464
YCR065W	-0.6485933513520128	-0.5947735343904497
YCR066W	-2.1709963662554648	-0.843611876194164
YCR067C	0.02152734527515535	
YCR068W	-1.016116848177305	-0.14035983656160916
YCR069W	0.5456759960021769	
YCR071C	-0.15583413865178983	-0.1637661308011399
YCR073C	0.1879204117389368	
YCR073W-A	-0.3499950008877212	-0.49026432038336654
YCR075C	-0.2883126712088809	
YCR076C	-0.6279885689720861	-0.5215551359612443
YCR077C	-0.9342988389912043	0.0292971566620759
YCR079W	-1.1563984521399078	-0.45020453258228593
YCR081W	-1.6477870096483966	0.8200269776845511
YCR082W	-1.3956964054939522	-1.0220564574490472
YCR083W	0.16661208540350977	
YCR084C	-4.026555344061201	
YCR085W	-0.8125901800352752	-1.0073997629064053
YCR086W	-0.9208262337049857	-0.33733338414562086
YCR087C-A	-0.5665120051500098	-0.25465671100652815
YCR087W	-0.08013399230580649	-0.5189560219558725
YCR088W	-1.0762697757501851	
YCR089W	-0.9924587914289951	
YCR090C	0.0830215272366566	-0.4996418721229653
YCR091W	-0.49265839334096145	-0.32308339630008737
YCR092C	-0.898616921055163	-0.8482337363482481
YCR094W	-1.4699514889718452	-0.889925805143582
YCR095C	-0.13702789187134176	0.43072001004558524
YCR098C	-0.4175876221348052	-0.25044577352697905
YCR099C	-0.4393417351705001	-0.6146958258986858
YCR100C	-1.0042243721852735	0.05323411021151018
YCR101C	0.18675886763418714	0.2521444401833181
YCR102C	-1.55826431905828	-0.35843758342861326
YCR102W-A	-1.2454992153582218	0.341915318730861
YCR105W	0.18957976046000982	0.01743267720695945
YCR106W	-0.5397784111413886	-0.2574820270040443
YCR107W	-0.377983876095641	0.44453807418265945
YDL001W	0.24424593352818355	0.22086778533075052
YDL002C	-0.05955983049096046	-0.3462519186680894
YDL005C	0.002056581778743937	-1.0099307324212898
YDL006W	-0.40189284880315873	-1.108274375226262
YDL009C	1.4203798407797614	1.4857346262516329
YDL010W	1.2636889518311947	0.267060897136844
YDL011C	0.6509630785819582	0.11098745677791344
YDL012C	0.01267326215612509	0.904100432591811
YDL013W	0.2499543324334905	-1.0328047001136504
YDL018C	1.0906021494317497	-1.1670513151769912
YDL019C	1.260821734922665	-0.4217994080924977
YDL020C	0.5131527610691552	1.1434501384194453
YDL021W	1.9375536011896393	0.4126420053708059
YDL022W	1.8722006018798023	0.5587523321110693
YDL023C	1.9375536011896393	0.7152504023386947
YDL024C	2.066579618339074	0.10905465875489433
YDL025C	0.2563903800189836	0.9864772921289516
YDL026W	0.22920739261199582	-0.1959627500101292
YDL027C	0.690288237043648	-1.1208312243258869
YDL032W	-0.38071163128357194	-0.6205142466121423
YDL033C	-0.06594516296092494	-0.15929501876131694
YDL034W	1.8944766717076056	0.09686316353276282
YDL035C	0.5077594608038792	-0.4999064588114628
YDL036C	2.460779686980997	-0.062445156119663836
YDL037C	0.005384524184794944	0.03350795221346534
YDL039C	0.3051961499241002	0.0444092042673666
YDL040C	0.18841694967684572	-0.250854270956502
