orf	hap alpha | growth (culture turbidity) | sulfanilamide [0.1 mg/ml], time [77 h] | Botet J~Santos MA, 2007	hap alpha | growth (culture turbidity) | sulfanilamide [0.1 mg/ml], time [120 h] | Botet J~Santos MA, 2007
YAR003W	0.6522781774580336	1.1113801452784504
YAR014C	1.019396551724138	1.1610738255033557
YAR015W	1.0789473684210527	1.1267605633802817
YAR018C	1.1621621621621623	1.2426966292134833
YAR020C	1.1026200873362446	1.2057522123893807
YAR023C	1.0252631578947369	1.1478260869565218
YAR027W	0.8950617283950617	1.0602150537634407
YAR028W	0.9370078740157479	1.043824701195219
YAR029W	0.9851063829787235	1.1228070175438596
YAR030C	1.0636942675159236	1.1732456140350878
YAR031W	1.0620985010706638	1.1600877192982457
YAR035W	1.0873362445414847	1.1986607142857144
YAR042W	1.0629590766002097	1.1216494845360825
YAR047C	1.010548523206751	1.1061571125265395
YAR050W	1.0841683366733468	1.106463878326996
YBL001C	0.9858870967741935	1.2137254901960783
YBL002W	0.9787644787644787	1.1425992779783392
YBL003C	0.8897196261682242	0.9836660617059891
YBL005W	1.05607476635514	1.0649819494584836
YBL006C	1.153664302600473	1.30184331797235
YBL007C	1.3584070796460177	1.48019801980198
YBL008W	0.9775700934579439	1.084942084942085
YBL009W	1.0328820116054158	1.0357142857142858
YBL010C	1.062015503875969	1.0602636534839922
YBL011W	1.0390946502057614	1.2337662337662336
YBL012C	0.9582463465553237	1.1699346405228759
YBL013W	0.8661417322834646	0.9548022598870056
YBL015W	0.9202334630350194	1.0325670498084292
YBL016W	0.618421052631579	1.0354166666666667
YBL017C	1.0468431771894093	1.0826612903225807
YBL019W	1.1195876288659794	1.1956989247311829
YBL021C	1.0902061855670102	1.154046997389034
YBL022C	1.259433962264151	1.1991247264770242
YBL024W	0.821917808219178	0.9649446494464944
YBL025W	1.2195121951219512	1.0857142857142856
YBL027W	1.0326530612244897	1.2078774617067833
YBL028C	0.9512670565302144	1.0809248554913296
YBL029W	1.0549019607843138	1.0744274809160304
YBL031W	1.2005649717514124	1.2724795640326976
YBL032W	1.004255319148936	1.1977272727272728
YBL033C	1.292682926829268	1.2716049382716048
YBL036C	0.7730192719486081	0.975103734439834
YBL037W	0.8620689655172413	1.0348162475822051
YBL038W	0.8262910798122065	1.0
YBL039C	0.9882583170254403	1.055984555984556
YBL042C	1.1104294478527608	1.1573705179282867
YBL043W	1.0247191011235954	1.2004608294930876
YBL044W	1.14859437751004	1.206
YBL045C	1.1013824884792627	1.1985981308411215
YBL046W	1.299168975069252	1.2837837837837838
YBL047C	0.927038626609442	1.2388059701492538
YBL048W	0.823076923076923	0.9981785063752276
YBL049W	0.851063829787234	1.0380761523046091
YBL051C	0.9292929292929294	1.0
YBL052C	0.9574468085106383	1.2017937219730943
YBL053W	1.0347071583514098	1.1383928571428572
YBL054W	1.0164609053497942	1.1040816326530614
YBL055C	0.9898373983739838	1.0603621730382293
YBL056W	1.006060606060606	1.1464435146443517
YBL057C	1.06401766004415	1.2541567695961997
YBL058W	0.561128526645768	0.7837837837837838
YBL059W	0.9822834645669292	1.0857699805068226
YBL060W	0.8857142857142858	1.2548543689320388
YBL061C	0.8869047619047619	1.0173410404624277
YBL062W	0.908296943231441	1.1556064073226544
YBL063W	0.9128712871287129	1.072289156626506
YBL064C	1.0719844357976653	1.0807339449541282
YBL065W	0.908	1.0515873015873016
YBL066C	0.9876796714579056	1.1422505307855628
YBL067C	0.9209558823529411	1.113421550094518
YBL068W	1.048832271762208	1.0348837209302326
YBL069W	1.0567226890756303	1.1234309623430963
YBL070C	1.1205533596837944	1.1102803738317757
YBL071C	0.9828693790149893	1.1637931034482758
YBL072C	1.0399239543726235	1.1896907216494845
YBL075C	0.9782608695652174	1.0912698412698414
YBL078C	1.1594827586206897	1.2834467120181405
YBL079W	1.2944915254237288	1.3554083885209713
YBL080C	1.0452674897119343	1.1762208067940554
YBL081W	1.1549893842887475	1.1818181818181817
YBL082C	1.0324074074074074	1.2004773269689737
YBL083C	0.8322147651006712	1.1331775700934579
YBL085W	0.8999999999999999	1.017175572519084
YBL086C	0.8539325842696629	0.9647495361781075
YBL087C	0.9176245210727969	1.083495145631068
YBL088C	0.9487704918032788	1.1134020618556701
YBL089W	1.002028397565923	1.080482897384306
YBL090W	1.037037037037037	1.2320185614849188
YBL091C	1.0721649484536082	1.1522198731501059
YBL091C-A	0.8866396761133604	1.0237623762376238
YBL093C	0.9724770642201834	0.6341463414634145
YBL094C	1.1515748031496063	1.231939163498099
YBL095W	1.124756335282651	1.2242647058823528
YBL096C	1.1901960784313725	1.2994350282485874
YBL098W	1.0	1.0650759219088937
YBL099W	0.8089330024813896	1.15625
YBL100C	0.8320987654320988	1.1016166281755195
YBL101C	1.1228733459357276	1.1813186813186813
YBL102W	1.0948766603415558	1.088967971530249
YBL103C	1.0042283298097252	1.1644736842105263
YBL104C	1.1629213483146066	1.1663716814159293
YBL106C	1.114688128772636	1.3483365949119372
YBL107C	1.1563786008230454	1.298
YBR001C	1.1010309278350516	1.2985971943887775
YBR003W	1.188340807174888	1.3480278422273781
YBR005W	1.139442231075697	1.0958646616541352
YBR006W	1.1978947368421051	1.26875
YBR007C	1.139622641509434	1.0592334494773519
YBR008C	1.3353174603174605	1.0915750915750915
YBR009C	0.9249530956848029	1.0380434782608694
YBR010W	1.1108986615678775	1.3527204502814258
YBR012C	1.1059063136456213	1.353413654618474
YBR013C	1.1601642710472277	1.2075098814229248
YBR014C	1.1929133858267715	1.1415441176470587
YBR015C	1.3108108108108107	1.1051546391752578
YBR016W	1.0643939393939394	1.0495726495726496
YBR018C	1.2166666666666666	1.0758377425044092
YBR019C	1.2433962264150944	1.169741697416974
YBR020W	1.153763440860215	1.2649656526005888
YBR021W	0.7035714285714285	1.25
YBR022W	1.1414141414141412	1.25390625
YBR023C	1.1304347826086958	1.3204081632653062
YBR024W	1.1562500000000002	1.221327967806841
YBR025C	1.1108870967741937	1.24
YBR026C	1.1717171717171717	1.246520874751491
YBR027C	1.0134357005758157	0.961082910321489
YBR028C	1.0639534883720931	1.0706713780918728
YBR030W	1.1973929236499068	1.0557553956834531
YBR031W	1.1403162055335967	1.1272727272727272
YBR032W	1.144486692015209	1.170686456400742
YBR033W	1.164926931106472	1.3791748526522591
YBR034C	1.108910891089109	1.3850687622789783
YBR035C	1.0286975717439293	1.250559284116331
YBR036C	1.0025188916876575	1.232
YBR037C	1.2224824355971897	1.3301886792452828
YBR039W	1.0714285714285714	0.920754716981132
YBR040W	1.024482109227872	1.063943161634103
YBR041W	1.0093984962406015	1.0264550264550265
YBR042C	1.1184466019417474	1.1529411764705881
YBR043C	1.1021194605009632	1.0902527075812274
YBR044C	1.162162162162162	1.1977186311787071
YBR045C	1.2304347826086954	1.4138655462184875
YBR046C	1.1416837782340863	1.2292490118577075
YBR047W	1.2081545064377681	1.2576687116564418
YBR048W	1.0894632206759445	1.2912423625254583
YBR050C	1.1701680672268908	1.2530864197530864
YBR051W	1.037924151696607	1.1070038910505835
YBR052C	1.1274131274131274	1.0846286701208983
YBR053C	0.9903846153846154	1.0652173913043477
YBR054W	0.988909426987061	1.0647482014388487
YBR056W	1.107569721115538	1.337448559670782
YBR057C	1.170731707317073	1.2562141491395793
YBR058C	1.3226600985221675	1.4303482587064675
YBR059C	1.0590717299578059	1.1552419354838708
YBR062C	1.0892116182572615	1.1905737704918031
YBR063C	1.118790496760259	1.2768240343347639
YBR064W	1.1181262729124237	1.1566731141199225
YBR065C	1.0363288718929256	1.1086556169429096
YBR066C	1.0267175572519085	1.1027522935779814
YBR067C	1.1085271317829457	1.1636029411764706
YBR068C	1.048169556840077	0.9714765100671141
YBR069C	1.1663366336633663	1.3104089219330854
YBR071W	1.18895966029724	1.1626984126984126
YBR072W	1.1737373737373737	1.2120622568093384
YBR073W	1.1363636363636365	1.2095808383233533
YBR074W	1.1077235772357725	1.1575603557814484
YBR076W	1.046242774566474	1.1190926275992437
YBR077C	1.0509031198686372	1.157190635451505
YBR078W	1.0483870967741935	1.6416819012797075
YBR081C	2.119047619047619	2.524137931034483
YBR083W	1.0321199143468949	
YBR084C-A	0.9957716701902748	
YBR084W	1.3202357563850688	1.3097014925373134
YBR085W	1.125	0.8256189451022604
YBR089C-A	1.3397683397683395	1.233743409490334
YBR090C	0.8125000000000001	
YBR092C	1.310077519379845	1.2240143369175627
YBR093C	1.3043478260869565	1.2481481481481482
YBR094W	1.349112426035503	1.295112781954887
YBR095C	1.0701754385964912	1.2066805845511481
YBR096W	1.0948012232415902	1.2699579831932775
YBR097W	1.303030303030303	1.302734375
YBR098W	1.1026512576478587	1.3133004926108371
YBR099C	1.2755102040816326	1.340956340956341
YBR101C	1.2944550669216062	1.3084291187739465
YBR103W	1.4075949367088607	1.3302107728337236
YBR104W	1.370212765957447	1.3213572854291418
YBR105C	1.247216035634744	1.2217484008528785
YBR106W	1.1232876712328768	1.1602708803611739
YBR107C	1.2687747035573123	1.2552380952380953
YBR108W	1.3058350100603622	1.3194444444444444
YBR111C	1.2709163346613546	1.3300395256916997
YBR112C	0.9444444444444445	
YBR113W	1.2354048964218456	1.2100371747211895
YBR114W	1.39647577092511	1.4
YBR115C	1.2692307692307692	1.2145454545454546
YBR116C	1.272211720226843	1.2130281690140845
YBR117C	1.244575936883629	1.1752767527675276
YBR119W	1.326139088729017	1.2489177489177488
YBR120C	1.2893700787401574	1.214936247723133
YBR125C	0.7876857749469215	
YBR126C	1.2274959083469723	1.2941176470588234
YBR127C	0.6777777777777778	0.9468822170900693
YBR128C	1.3069620253164556	1.1746031746031746
YBR129C	1.2673076923076922	1.2206148282097649
YBR130C	1.3	1.3067961165048545
YBR131W	0.8521939953810623	
YBR132C	1.2753036437246963	1.3203883495145632
YBR133C	1.174496644295302	1.1978021978021978
YBR134W	1.131416837782341	1.1005802707930366
YBR137W	1.2548262548262548	1.36105476673428
YBR138C	1.3036053130929792	1.2027729636048528
YBR139W	1.33984375	1.2541133455210238
YBR141C	1.2765957446808511	1.2313296903460837
YBR144C	1.2093023255813953	1.18625678119349
YBR145W	1.2395209580838322	1.2
YBR146W	1.2317880794701987	1.1761194029850746
YBR147W	1.2402464065708418	1.3054393305439331
YBR148W	1.2646464646464646	1.298780487804878
YBR149W	1.306513409961686	1.3496093749999998
YBR150C	0.9256198347107438	
YBR151W	1.3089887640449436	1.1986183074265975
YBR156C	1.2842535787321063	1.2633587786259541
YBR157C	1.275390625	1.2262773722627738
YBR158W	1.2865275142314991	1.1896551724137931
YBR159W	1.2784313725490197	1.2186379928315412
YBR161W	1.2186915887850467	1.2813688212927756
YBR162C	1.251439539347409	1.1776198934280642
YBR162W-A	1.3068181818181817	1.1986183074265975
YBR163W	1.2857142857142858	1.1623488773747843
YBR164C	1.1681901279707494	1.1151202749140894
YBR165W	1.2377358490566037	1.2126126126126127
YBR166C	1.2266666666666668	1.2631578947368423
YBR168W	1.0611814345991561	
YBR169C	0.9512195121951219	
YBR170C	1.2563600782778865	1.2823529411764707
YBR171W	1.2365145228215768	1.270440251572327
YBR172C	1.2602996254681649	1.2639405204460967
YBR173C	1.1151315789473686	1.169398907103825
YBR174C	1.090702947845805	1.0912951167728238
YBR175W	0.988479262672811	1.1894977168949772
YBR176W	0.946808510638298	1.1095890410958904
YBR177C	1.222689075630252	1.1458733205374279
YBR178W	1.0614406779661016	1.0754716981132073
YBR179C	0.7987804878048781	1.0666666666666667
YBR180W	1.0591715976331362	1.0773480662983423
YBR181C	1.0799220272904484	1.1651031894934334
YBR182C	1.0	1.034926470588235
YBR183W	1.041015625	1.0199275362318838
YBR184W	1.00199203187251	1.0598911070780397
YBR185C	1.0890688259109313	1.1123388581952116
YBR186W	0.985263157894737	1.0297951582867784
YBR187W	1.0764462809917357	0.994413407821229
YBR188C	0.9073684210526316	1.0018867924528303
YBR189W	0.6676136363636364	1.1977011494252874
YBR191W	0.5999999999999999	1.3396825396825396
YBR194W	0.8619246861924686	1.1010309278350516
YBR195C	1.396414342629482	1.066790352504638
YBR197C	0.9076305220883535	0.9836363636363636
YBR199W	0.9212765957446809	1.0076628352490422
YBR200W	0.4712389380530973	0.8980477223427331
YBR201W	0.9442148760330579	1.066921606118547
YBR203W	1.1645299145299146	1.1352941176470588
YBR204C	1.1116625310173698	1.2032710280373833
YBR205W	1.0607375271149675	1.136178861788618
YBR206W	1.0926315789473684	1.1247600767754318
YBR207W	1.084536082474227	1.135593220338983
YBR208C	0.9518348623853211	1.130718954248366
YBR209W	0.9750000000000001	1.0292504570383911
YBR210W	0.9609053497942388	1.027223230490018
YBR212W	0.8804123711340206	1.0188323917137476
YBR213W	0.8837209302325582	0.9307692307692307
YBR214W	0.9570552147239264	1.055350553505535
YBR215W	1.173828125	1.0880626223091978
YBR216C	0.9836734693877551	1.0670391061452513
YBR217W	1.032051282051282	1.0967741935483872
YBR218C	1.094188376753507	1.0946196660482372
YBR219C	1.0351966873706004	1.1176470588235292
YBR220C	0.9274509803921568	1.0625
YBR221C	0.9218436873747495	1.0964749536178107
YBR222C	0.8942115768463074	0.9963768115942029
YBR223C	0.8862275449101796	1.0
YBR224W	0.8517823639774859	1.0201834862385322
YBR225W	0.8346303501945525	1.0373831775700935
YBR226C	0.8678500986193294	1.0589390962671905
YBR227C	0.9749478079331942	1.0206766917293233
YBR228W	1.0203665987780042	1.0367647058823528
YBR229C	1.0614657210401892	1.1120162932790225
YBR230C	1.072314049586777	1.1272015655577299
YBR231C	0.9876237623762376	1.23
YBR232C	1.0647773279352228	1.023508137432188
YBR233W	0.9902723735408561	1.0159010600706715
YBR235W	0.9027237354085603	1.0071556350626116
YBR238C	1.0598455598455598	1.0881294964028776
YBR239C	0.923076923076923	1.0248565965583174
YBR240C	1.3846153846153846	1.8846153846153846
YBR241C	0.9980430528375733	1.047101449275362
YBR242W	1.25	1.3377777777777777
YBR244W	0.9768339768339768	1.0799999999999998
YBR245C	0.7992202729044834	0.9942965779467681
YBR246W	1.047034764826176	1.1628787878787878
YBR248C	0.87374749498998	1.0434782608695652
YBR249C	0.889344262295082	1.0352504638218925
YBR250W	1.093167701863354	1.0810313075506444
YBR251W	1.0219512195121951	1.1415313225058004
YBR255W	1.1598272138228942	1.2647702407002186
YBR258C	1.25	0.9982142857142857
YBR259W	1.2727272727272727	1.093525179856115
YBR260C	0.9747081712062257	1.046296296296296
YBR261C	0.9070707070707071	1.011342155009452
YBR262C	1.1040816326530614	1.028142589118199
YBR263W	1.0949494949494951	1.0720887245841033
YBR264C	1.2434077079107504	1.1494464944649445
YBR266C	1.1360946745562128	1.1494464944649445
YBR267W	1.0077972709551657	1.1619585687382297
YBR268W	1.040169133192389	1.2279260780287473
YBR269C	0.8926441351888668	1.0346938775510204
YBR270C	0.9731543624161073	
YBR271W	0.8919449901768173	1.0077821011673151
YBR272C	0.9836448598130841	
YBR273C	0.8916666666666667	0.9877800407331976
YBR274W	1.0433925049309665	1.0456349206349207
YBR275C	0.9913978494623655	
YBR276C	0.9532520325203252	
YBR277C	1.0123456790123457	1.1111111111111112
YBR278W	0.9254658385093169	1.0291666666666668
YBR279W	1.2109375	1.0421940928270041
YBR280C	0.9142259414225942	
YBR281C	0.8235294117647058	0.9654471544715447
YBR282W	0.8857142857142858	1.1052631578947367
YBR283C	0.8867521367521367	0.9619450317124737
YBR284W	0.8571428571428571	0.9765957446808512
YBR285W	1.0436835891381349	1.130830489192264
YBR286W	0.8496868475991649	0.9668737060041409
YBR287W	1.0350515463917527	
YBR288C	0.7519685039370079	
YBR289W	0.784	
YBR290W	0.8528428093645486	1.0527306967984935
YBR291C	0.9305210918114143	1.1378378378378378
YBR292C	0.9912790697674421	1.1988472622478386
YBR293W	0.937246963562753	1.1127348643006265
YBR294W	0.753061224489796	
YBR295W	0.8929961089494164	0.9918367346938776
YBR296C	0.95822454308094	1.1166666666666667
YBR297W	0.8724696356275303	0.9564315352697096
YBR298C	0.9665738161559888	1.0856353591160222
YBR299W	1.0666666666666667	1.3340248962655603
YBR300C	1.0210526315789474	1.1331521739130435
YBR301W	1.0021505376344086	
YCL001W	1.108974358974359	1.3194748358862143
YCL001W-A	0.9154929577464789	1.2256267409470754
YCL002C	1.1284584980237153	1.3832335329341316
YCL004W	1.045	1.1439205955334988
YCL005W	1.203781512605042	1.433403805496829
YCL007C	0.697841726618705	0.22493224932249323
YCL008C	1.2042042042042043	1.218562874251497
YCL009C	1.2554112554112553	1.4251101321585904
YCL010C	0.7853107344632769	1.0067567567567568
YCL011C	1.0391389432485323	1.2114989733059547
YCL014W	1.1128048780487805	1.1488933601609657
YCL016C	1.1339491916859121	1.161147902869757
YCL022C	1.2454728370221329	1.3091286307053942
YCL023C	1.1437125748502992	1.2043868394815551
YCL024W	1.165644171779141	1.2830188679245282
YCL025C	1.0171606864274572	1.0090771558245084
YCL026C-A	1.013215859030837	
YCL027W	1.2016293279022403	1.2656903765690377
YCL028W	1.1762295081967213	1.2458677685950412
YCL029C	1.0117416829745598	1.0964566929133859
YCL030C	1.1792828685258963	1.2494969818913482
YCL032W	1.1425661914460286	1.2585170340681362
YCL033C	1.154158215010142	1.3285420944558521
YCL034W	1.1829268292682926	1.377049180327869
YCL035C	0.8595825426944972	1.164705882352941
YCL036W	1.222672064777328	1.257085020242915
YCL037C	1.1957040572792363	1.2338902147971362
YCL038C	1.302325581395349	1.3898117386489477
YCL039W	1.197211155378486	1.3191056910569106
YCL040W	1.085603112840467	1.1932270916334662
YCL042W	1.202020202020202	1.2314049586776858
YCL044C	1.0858778625954197	1.1235521235521235
YCL045C	1.1224489795918369	1.4578059071729959
YCL046W	1.1713147410358564	1.293032786885246
YCL047C	1.2020408163265306	1.2682403433476392
YCL048W	1.2169421487603305	1.331168831168831
YCL049C	1.206286836935167	1.2145669291338583
YCL050C	1.2386831275720165	1.2702702702702704
YCL051W	1.204	1.283203125
YCL055W	1.1499013806706113	1.146771037181996
YCL056C	1.1420233463035019	1.1669865642994242
YCL057W	1.066147859922179	1.3352601156069364
YCL058C	1.1484536082474228	1.142581888246628
YCL061C	1.0781893004115226	1.263874345549738
YCL063W	1.188042430086789	1.2050251256281406
YCL064C	1.16078431372549	1.1839530332681016
YCL069W	1.1588594704684316	1.305668016194332
YCL076W	1.1307053941908716	1.2321792260692463
YCR001W	1.156	1.2186234817813766
YCR002C	1.1335740072202165	1.4206896551724137
YCR003W	1.0273684210526317	1.029585798816568
YCR004C	1.1185770750988142	1.145956607495069
YCR005C	1.1545988258317024	1.181640625
YCR006C	1.236220472440945	1.1976967370441458
YCR007C	1.2621951219512195	1.2569721115537849
YCR008W	1.2748917748917747	1.313978494623656
YCR009C	1.1670020120724345	1.255813953488372
YCR010C	1.2294117647058824	1.267175572519084
YCR011C	1.2110655737704918	1.2827868852459017
YCR014C	1.0324427480916032	1.1663551401869159
YCR015C	1.0650887573964498	1.23046875
YCR016W	1.201219512195122	1.2408906882591093
YCR017C	1.104722792607803	1.188118811881188
YCR019W	1.1	1.2625482625482625
YCR020C	1.2649402390438247	1.4043824701195218
YCR020C-A	1.222444889779559	1.298
YCR020W-B	0.8978978978978979	1.2950819672131149
YCR021C	1.1544554455445544	1.2211350293542074
YCR022C	1.21	1.2416502946954813
YCR023C	1.2042801556420233	1.23463687150838
YCR024C	1.0232558139534884	1.1537515375153753
YCR024C-A	0.8230240549828179	1.0808080808080809
YCR025C	0.8226600985221675	0.9763779527559054
YCR026C	0.8244803695150115	1.025974025974026
YCR027C	0.9276595744680851	1.017817371937639
YCR028C	0.8426150121065376	0.9183673469387754
YCR028C-A	0.7942477876106194	
YCR030C	1.0795698924731183	
YCR031C	0.8853118712273642	0.9826923076923076
YCR032W	1.15695067264574	
YCR033W	1.1818181818181819	
YCR034W	0.6385767790262172	0.9210526315789475
YCR036W	0.8519362186788155	1.0598958333333333
YCR037C	0.8637168141592921	1.0495867768595042
YCR043C	0.87012987012987	1.0604026845637584
YCR044C	0.9412997903563942	1.0365853658536586
YCR045C	0.9148418491484186	1.0840108401084012
YCR046C	0.9954545454545455	
YCR047C	0.9508196721311476	
YCR048W	1.0596707818930042	
YCR049C	1.0131926121372032	1.2776203966005666
YCR050C	0.8118811881188118	1.1722365038560412
YCR051W	0.8050314465408805	1.048223350253807
YCR053W	1.1093749999999998	
YCR059C	0.9494949494949495	1.0051413881748072
YCR060W	1.1641791044776122	
YCR061W	1.1370869033047735	1.0842696629213484
YCR063W	0.8727634194831014	0.9980276134122288
YCR065W	0.9233954451345756	1.0321199143468949
YCR066W	0.6174496644295302	0.994475138121547
YCR067C	1.0580645161290323	
YCR068W	0.849537037037037	1.100864553314121
YCR069W	1.1633986928104576	
YCR071C	1.0224215246636772	1.0973236009732361
YCR073C	1.091503267973856	
YCR073W-A	0.983402489626556	1.0479302832244008
YCR075C	0.9957983193277311	
YCR076C	0.927536231884058	1.0431965442764577
YCR077C	0.865979381443299	1.1265306122448981
YCR079W	0.8213457076566125	1.0539906103286385
YCR081W	0.7225950782997763	1.2461538461538462
YCR082W	0.7732558139534884	0.9674796747967479
YCR083W	1.0872210953346857	
YCR084C	0.24455205811138017	
YCR085W	0.8904382470119522	0.9696969696969697
YCR086W	0.8686868686868686	1.0710659898477157
YCR087C-A	0.9398907103825136	1.0835734870317004
YCR087W	1.0376344086021505	1.0435897435897434
YCR088W	0.8374485596707819	
YCR089W	0.8542914171656687	
YCR090C	1.0704225352112677	1.0465116279069768
YCR091W	0.9547325102880659	1.0732217573221758
YCR092C	0.8731501057082452	0.9937759336099585
YCR094W	0.7583333333333334	0.9874686716791979
YCR095C	1.0262008733624453	1.1872586872586872
YCR098C	0.9698189134808853	1.0842105263157895
YCR099C	0.9654471544715447	1.0291060291060292
YCR100C	0.8519269776876267	1.1301518438177873
YCR101C	1.0912698412698414	1.1602434077079107
YCR102C	0.7405857740585774	1.0678733031674208
YCR102W-A	0.8034398034398035	1.1738241308793456
YCR105W	1.0918367346938775	1.1247357293868923
YCR106W	0.9452631578947369	1.0831460674157303
YCR107W	0.9777777777777777	1.1893491124260354
YDL001W	1.1028225806451615	1.155511811023622
YDL002C	1.0417690417690417	1.0697167755991286
YDL005C	1.0541516245487363	0.9693140794223827
YDL006W	0.9729729729729731	0.9544364508393286
YDL009C	1.3391812865497077	1.3468634686346863
YDL010W	1.3076923076923077	1.1624999999999999
YDL011C	1.1845574387947269	1.1388888888888888
YDL012C	1.0562851782363976	1.2588726513569937
YDL013W	1.103969754253308	0.9658536585365853
YDL018C	1.2729083665338645	0.9455445544554455
YDL019C	1.3071161048689137	1.058287795992714
YDL020C	1.1568627450980393	1.2950819672131149
YDL021W	1.4431137724550898	1.1845238095238095
YDL022W	1.4299802761341223	1.2066276803118907
YDL023C	1.4431137724550898	1.2303030303030302
YDL024C	1.4690431519699811	1.1385964912280704
YDL025C	1.105263157894737	1.2713347921225382
YDL026W	1.099800399201597	1.0924528301886791
YDL027C	1.1924603174603174	0.9525368248772503
YDL032W	0.9772296015180265	1.028225806451613
YDL033C	1.040485829959514	1.098
YDL034W	1.4344569288389513	1.136752136752137
YDL035C	1.1557788944723617	1.0464716006884682
YDL036C	1.5482625482625483	1.1126516464471405
YDL037C	1.054820415879017	1.1271676300578033
YDL039C	1.115071283095723	1.1288167938931295
YDL040C	1.0916030534351144	1.0841487279843445
YDL041W	1.4073170731707316	1.1494023904382469
YDL042C	1.302600472813239	1.0657640232108319
YDL044C	0.9979919678714859	1.1289640591966175
YDL045W-A	1.2362525458248472	1.0994152046783625
YDL046W	1.0856102003642987	1.0380165289256198
YDL047W	1.0909090909090908	1.0420168067226891
YDL048C	1.0438931297709924	1.0981132075471698
YDL049C	1.131416837782341	1.1620553359683794
YDL050C	1.4906832298136645	1.1816479400749063
YDL051W	1.4951456310679612	1.0524642289348172
YDL052C	1.1099796334012222	0.9432624113475179
YDL053C	1.2459677419354838	1.085814360770578
YDL054C	1.2141491395793498	1.1441947565543071
YDL056W	0.877906976744186	0.9273743016759776
YDL057W	1.146341463414634	1.0080775444264944
YDL059C	1.6223091976516633	1.0771929824561404
YDL062W	1.2198019801980198	1.0683111954459201
YDL063C	1.2294455066921606	1.0662878787878787
YDL065C	1.0892193308550184	1.1159695817490494
YDL066W	1.1190926275992437	1.1185185185185185
YDL067C	1.0593406593406594	1.153846153846154
YDL068W	1.115702479338843	1.2199170124481327
YDL069C	1.0758754863813231	1.0249554367201423
YDL070W	1.0746812386156648	0.9965986394557823
YDL071C	1.507157464212679	1.1875
YDL072C	1.303514376996805	1.346633416458853
YDL073W	0.9961832061068703	1.0459770114942528
YDL074C	1.2759643916913945	1.2917847025495752
YDL075W	1.182815356489945	1.1469026548672567
YDL076C	1.114119922630561	1.0585009140767823
YDL077C	1.0807291666666665	1.0228426395939088
YDL078C	1.0465549348230914	1.0947955390334572
YDL079C	1.1947261663286004	1.2269938650306749
