orf	hap a | growth (colony size) | sirolimus [10 nM] | quantitative | discrete | quantitative	hap a | growth (colony size) | sirolimus [30 nM] | quantitative | discrete | quantitative
YAR002C-A	1.1429826626029	0.1636255424422689
YAR002W	0.687366212508821	0.1829802194867489
YAR003W	0.946526673150746	0.5849683262211067
YAR007C	1.0789534160033	0.04726859730712244
YAR008W	1.03038465307012	0.042583645852645
YAR014C	0.293554957906905	0.13558723280745555
YAR015W	0.751073766755654	-0.0040962348515283
YAR018C	0.442753923423922	0.06895874518168288
YAR019C	1.04791199192136	0.049783239993544774
YAR020C	1.01176672615838	0.13996153425991778
YAR023C	1.20697849361952	0.19015829336581114
YAR027W	1.19560741455009	0.2609645952305811
YAR028W	1.0062810085957	0.1797845235407789
YAR029W	0.438427392388393	0.19029233924982558
YAR030C	1.01397325374116	0.19085734173546
YAR031W	0.892510069290937	0.12434548059877779
YAR035W	1.10879070461181	0.16615017483514447
YAR042W	1.0037874245552452	0.09539701350388166
YAR047C	1.13688036663423	0.16163279778591666
YAR050W	1.04215018831868	0.16132052645559
YBL001C	1.04816769024189	0.10435453416938177
YBL003C	1.06719071425339	0.089505476665814
YBL004W	1.04973824606908	0.005162243641400223
YBL005W	1.14821789771399	0.10357596278021222
YBL006C	1.30173558036864	0.3506285116592667
YBL007C	1.06055567830932	0.06622731548986521
YBL008W	0.948806499481773	0.04898893353139656
YBL009W	0.965599048201513	0.11652326038344445
YBL010C	0.982534919099523	0.07255672281123343
YBL011W	1.16541283673228	0.09894324558887121
YBL012C	1.45098402361783	0.35750794860028334
YBL013W	1.28059024200817	0.11899238590912334
YBL014C	1.04989522886917	0.013646361987759
YBL015W	1.15033167645444	0.10824343180294255
YBL016W	1.06345511591209	0.19492583636710223
YBL017C	1.11915997021857	0.08840205030270833
YBL018C	1.06891741534731	0.004128767867858856
YBL019W	1.00390597875247	0.08121514687934833
YBL020W	1.1370842889067	0.040524911993704116
YBL021C	1.53746620187325	0.9873074286504343
YBL022C	1.51926329029003	0.5151796673482534
YBL023C	1.07708245800393	0.06517126599685279
YBL024W	0.825154108814333	0.08081447416260823
YBL025W	-0.00589344099376151	-0.24507874755884998
YBL026W	1.1159769882118	0.05621981651903344
YBL027W	0.99201732542858	0.04588485917620122
YBL028C	1.23238519633771	0.08340545308277221
YBL029W	1.11701519048452	0.09671522453638265
YBL030C	1.02208250242832	0.03596993950074478
YBL031W	1.026871553615	0.08788597439031745
YBL032W	1.16592074689373	0.10434192751671845
YBL033C	1.20938643709102	1.8990608687160109
YBL034C	0.868496941463241	0.022386272990402224
YBL035C	0.920019909509759	0.021864979496118667
YBL036C	1.15804407705354	0.1301262446299989
YBL037W	1.00861157485894	0.09101431415731623
YBL038W	0.8753081802998	0.23327043937701333
YBL039C	1.15091218688941	0.20121570465170444
YBL040C	1.00725079211838	0.05123126905928878
YBL041W	1.0280025715993	0.050510389750927226
YBL042C	0.998381625993679	0.1374668473122589
YBL043W	1.13708168847298	0.10922568915142933
YBL044W	2.04010201846948	0.6334304436574345
YBL045C	1.57178520663993	0.37008417540431
YBL046W	1.10223341039821	0.10612130071653088
YBL047C	0.92464421318904	0.08176521735711711
YBL048W	1.15717581302258	0.12096842664163668
YBL049W	1.15457776623218	0.09817526529278511
YBL050W	0.897893776764109	0.03263855782423289
YBL051C	0.145190154901547	0.025620800477091112
YBL052C	1.1999529765816	0.086336606879435
YBL053W	1.05140703318745	0.09658967157401611
YBL054W	1.05348803794141	0.15287383205488778
YBL055C	1.17186795152433	0.11454715848519889
YBL056W	1.17912042021878	0.14944828225648776
YBL057C	1.08286130897504	0.04616993154640456
YBL058W	1.28846812407261	0.06384637188622566
YBL059W	1.22054394158662	0.15608393709574442
YBL060W	1.22431666009542	0.12656680690093
YBL061C	0.755289893144036	0.10148058396416898
YBL062W	0.742860861091368	0.08374012247886545
YBL063W	1.09496768127899	0.06495963642184166
YBL064C	1.05341694029057	0.07906708939011901
YBL065W	1.13834197190647	0.09998473008149956
YBL066C	1.20184450128076	0.1486141062053178
YBL067C	1.08824029713675	0.05751933642261278
YBL068W	0.939361269045266	0.09953210235582934
YBL069W	0.968691665434943	0.10947692958439756
YBL070C	0.817741411747687	0.06673458531710044
YBL071C	0.44984455015681	0.04794873119642322
YBL072C	0.273755952382351	0.04251869905145611
YBL073W	0.943078599167687	0.024452677398291003
YBL074C	0.945431238141357	0.028279912993131776
YBL075C	1.08711417004859	0.1273850958270878
YBL076C	0.988644391847684	0.050235030469893555
YBL077W	1.0689126570817	0.05616880378293568
YBL078C	0.984143577796526	0.06373045162680933
YBL079W	1.24447597308195	0.13171509275141668
YBL080C	1.82377455230035	0.35934895303747
YBL081W	1.13642154758165	0.13731320962800445
YBL082C	0.95246400089587	0.11349168146312555
YBL083C	0.956649881739523	0.0881797900163709
YBL084C	0.937155271375353	0.04493573586563911
YBL085W	0.965449945709882	0.11286188591197445
YBL086C	1.10561263553441	0.10036038162781867
YBL087C	1.32921603975508	0.08226458466003855
YBL088C	0.99160770913335	0.06463912464599156
YBL089W	1.1228757614728	0.2065120132917211
YBL090W	1.81786696320216	0.7936103645641978
YBL091C	1.10102058086845	0.12455227324686333
YBL091C-A	1.05956035046986	0.23490112941034777
YBL092W	1.10242305943663	0.036510329402498
YBL094C	0.789966216193832	0.11626209146647665
YBL095W	1.12864688955164	0.17130641640954222
YBL096C	1.08821901830217	0.14472181305287776
YBL097W	0.968702823877857	0.058545232543302225
YBL098W	1.02741295808939	0.12166248680931223
YBL099W	1.18523042834156	2.764634686748178
YBL100C	1.55730022397253	-0.08752793894436556
YBL101C	1.00433068043424	0.26077504013088
YBL102W	1.07292805865227	0.4904490994990356
YBL103C	0.658646091959445	0.9841574180028333
YBL104C	1.07829456261657	0.09442435185131266
YBL105C	0.872083994000042	0.24382905372149224
YBL106C	0.971716131796829	0.16661770909164555
YBL107C	1.21096408213399	0.03603111615165244
YBR001C	1.10466127447301	0.09543468596339823
YBR003W	1.29394911790093	0.3840046128373111
YBR005W	1.19005228787078	0.15206317178873222
YBR006W	1.13203693088993	0.1536817475532611
YBR007C	1.10126767152949	0.06923500437594733
YBR008C	1.08530121843516	0.18526173615045888
YBR009C	1.08798125243061	0.11675141313840334
YBR010W	1.11201337860422	0.10508640405819988
YBR011C	1.05829845806679	0.10892833167299788
YBR012C	1.08306523112651	0.1384909994923789
YBR013C	1.1434787769197	0.14318750129423666
YBR014C	1.02515520430039	0.13329613387113443
YBR015C	0.922617708694264	0.092831645664539
YBR016W	1.17889754365695	0.15488076106025664
YBR017C	1.04223173062894	0.09624480099942144
YBR018C	0.998015466739247	0.16396604996092778
YBR019C	1.07164166406451	0.22077384462268224
YBR020W	1.03733585937129	0.19881372047123114
YBR021W	0.548744546407712	0.06374195387244656
YBR022W	1.11145445349406	0.16392150432153219
YBR023C	0.600354080850283	0.08394948471650034
YBR024W	1.02486696508012	0.13489873164727775
YBR025C	1.10165853528828	0.1429973336782956
YBR026C	1.00794223628337	0.15058362358345223
YBR027C	1.12033541645457	0.11680154781733444
YBR028C	1.08445250918944	0.091326730399031
YBR029C	0.70904278172921	0.065329143887824
YBR030W	1.12404023748132	0.13250454218471888
YBR031W	1.33615159989985	0.16771258229748331
YBR032W	1.17975447379783	0.1565147667878011
YBR033W	1.06872041368521	0.12417918638134001
YBR034C	1.17925745892522	0.12324461086272666
YBR035C	1.19550923098123	0.2566057519945944
YBR036C	1.16412632747576	0.3321675310540856
YBR037C	1.15428044596706	0.19015908252785665
YBR038W	0.915658913290637	0.019555168395879
YBR039W	1.02743673624589	0.03721566056161322
YBR040W	1.15108142217136	0.16033097522808223
YBR041W	1.08707985102085	0.22214047340739668
YBR042C	0.94433926922513	0.09846626158060177
YBR043C	1.05672408408973	0.14225895051831555
YBR044C	1.02251155593894	0.3340112975860655
YBR045C	0.953717330014424	0.14437207810570443
YBR046C	1.09507864584602	0.16801769342348555
YBR047W	1.07629663552948	0.2387542910982378
YBR048W	1.15791848384331	0.06038305367649767
YBR049C	0.954775660736098	0.01381346723590411
YBR050C	1.14494931066028	0.20122689127770776
YBR051W	1.03258304832088	0.15480160613493554
YBR052C	1.02944566247357	0.13471233687451223
YBR053C	1.02204947081722	0.16161018115914888
YBR054W	1.095441445333	0.22050519740378666
YBR055C	0.954300694398184	0.03931148852531
YBR056W	1.01593663070868	0.1678863739272811
YBR057C	1.08993324465319	0.1487279123014578
YBR058C	1.21647264170953	0.6482649185001533
YBR059C	1.08560773126643	0.20991128018390778
YBR060C	0.98739487568929	0.07292998452873767
YBR061C	1.1076238802294671	0.06515542796870372
YBR062C	1.07955596409577	0.18643996835471555
YBR063C	1.10726694937739	0.15995099374854446
YBR064W	1.0314433523967	0.15661670943331668
YBR065C	1.05706084516379	0.16970603764987333
YBR066C	1.12821574391546	0.225077091214
YBR067C	1.10587501553131	0.14247164411625113
YBR068C	1.44920028919125	0.13075355499361555
YBR069C	0.0177836780160968	0.06211930429227456
YBR070C	0.953052580260147	0.010448492594402035
YBR071W	1.00558968116869	0.12599528704368335
YBR072W	1.04804950849991	0.18553232176934445
YBR073W	1.04450951691546	0.15355167739792555
YBR074W	1.0241015889703056	0.230771569787393
YBR076W	1.00364733571815	0.19632788133688445
YBR077C	0.0980686729392069	0.026098986456573776
YBR078W	0.118777646344485	0.16404681233852333
YBR079C	0.684873996759893	0.03568874942176689
YBR080C	1.00968185290163	0.0495337373629349
YBR081C	0.9537934276817854	1.4691663933981827
YBR082C	1.1023988286613151	0.1854942442865859
YBR083W	1.06562071413959	0.16170409820641554
YBR084C-A	1.09031273683031	0.12784605852630224
YBR084W	1.02810611261057	0.16837012627935444
YBR085W	1.1475311801026016	0.043454895578912224
YBR086C	0.985677836606272	0.023909116693051
YBR087W	0.9716932098260751	0.04839948509494517
YBR088C	0.980866389464899	0.04681179536234645
YBR089W	1.00504730133574	0.03228836341993911
YBR090C	1.07582797586671	0.15937155626299665
YBR091C	1.1424476381164	0.05939555336829922
YBR092C	1.07989168127622	0.13839066565240332
YBR093C	0.832965836919788	0.1441645536091211
YBR094W	1.14192795992984	0.13149708343746555
YBR095C	1.037673640557355	0.8020645784716847
YBR096W	1.07739545159598	0.054623969835697776
YBR097W	0.5101052375548796	0.3473865954337971
YBR098W	1.1023750837604098	0.13706918473194
YBR099C	0.973404279571068	0.09339308263772889
YBR101C	0.498093987923507	2.7302444762388225
YBR102C	1.00753713346813	0.07876103149189612
YBR103W	1.11507143293733	0.21794623914811334
YBR104W	1.11337017887551	0.21240283469797555
YBR105C	1.07705192823778	0.1171283549344711
YBR106W	1.00634838523488	0.16115256481534
YBR107C	1.06868162550886	0.14612492725407444
YBR108W	1.12176940571449	0.15984957732739666
YBR109C	1.11424778406411	0.09096162283270579
YBR110W	0.882784414569309	0.04505568749646189
YBR111C	1.02068143805914	0.19242166858619
YBR113W	1.11135914437139	0.17479708598445667
YBR114W	1.07216126535314	0.17126254044503444
YBR115C	1.1411184407029	0.1700006374005811
YBR116C	1.14245784962825	0.13880423559791444
YBR117C	0.964466972712508	0.07332416072744044
YBR118W	0.834011690494977	0.06149257460597177
YBR119W	1.2390275095162	0.21038861409122445
YBR120C	1.63060107718533	0.49781738412191334
YBR121C	0.8235628187521515	0.11846610139498227
YBR122C	1.20605076586143	1.6101273854829667
YBR123C	0.825965972211918	0.4907634125163334
YBR124W	0.748813249504526	0.36657145815149667
YBR125C	1.15578871959172	0.13865740101854335
YBR126C	0.442833745260076	0.10728410647839388
YBR127C	1.48138183835841	0.09888884408790023
YBR128C	0.95178243444085	0.1324790495428611
YBR129C	1.26178455771612	0.13479132821962667
YBR130C	1.21167589482998	0.17531629539752114
YBR131W	0.488220555950559	0.09675433464087867
YBR132C	1.25330675382285	0.07137687913892656
YBR133C	0.492333962977229	0.07902059934387512
YBR134W	0.911632800178419	0.15514806399147002
YBR135W	0.768402030846089	0.41456700682703773
YBR136W	0.798155754361764	0.3418391040238311
YBR137W	1.04565992128275	0.12683015452021557
YBR138C	1.1373035727727	0.1626983441249711
YBR139W	1.21739754636258	0.20534165982787334
YBR140C	0.526674001949554	0.32624784445622224
YBR141C	1.1085597642901	0.1887454095910067
YBR142W	0.850581610076766	0.4122738581777711
YBR143C	1.0544928015542	-0.009807823017794488
YBR144C	1.09104561542521	0.17210795179552113
YBR145W	1.26986923449898	0.15604288634498997
YBR146W	1.09832230119965	0.12416427847500446
YBR147W	1.11914608654134	0.13779182016489666
YBR148W	1.14748014955863	0.14857542609172888
YBR149W	1.12630177858668	0.13155738622647556
YBR150C	1.06275872382031	0.15298438590677887
YBR151W	1.01369497026169	0.2877264649133922
YBR152W	0.942178366803629	0.014605911887258445
YBR153W	0.960512233118767	0.021420635752876664
YBR154C	0.877757610790409	0.026055628746618445
YBR155W	0.876030814027653	0.046059293284807214
YBR156C	0.990413493957163	0.34352237746321557
YBR157C	1.12820476179395	0.25354190151387335
YBR158W	1.0677121861816	0.24024947856615889
YBR159W	1.16507702633004	0.2891835328871056
YBR160W	0.966140932692803	0.010481984677641021
YBR161W	1.11316828973855	0.35562626148855225
YBR162C	1.32942892854213	0.1500175585239611
YBR162W-A	1.18057312915516	0.13363863012666222
YBR163W	1.52910273757558	0.9152042097196733
YBR164C	0.437469298016566	0.17004032082817777
YBR165W	1.1183721481132105	0.13910967843695787
YBR166C	1.16777527029637	0.15669634139514332
YBR167C	1.00001410834323	0.027633083061614334
YBR168W	1.18712077420147	0.05499232861250844
YBR169C	1.17171081563125	0.10754994651894678
YBR170C	1.15768142667097	0.1457041188007278
YBR171W	0.73236404070199	0.15259829491313
YBR172C	0.669754170344396	0.20096526225149
YBR173C	0.972688764357772	0.5319248722136433
YBR174C	1.29134415073499	0.3931129824438689
YBR175W	1.12003967011005	0.6913972829568099
YBR176W	1.08262564565387	0.2721055554463622
YBR177C	0.834295079141214	0.06443023168582757
YBR178W	0.665372221927644	0.12841605816691554
YBR179C	1.33422818238395	0.08369056294730888
YBR180W	1.26238839719025	0.12106274918132444
YBR181C	1.19188575334736	0.13176577455186111
YBR182C	1.00207244704084	0.062308096861033
YBR183W	1.00271807407514	0.08706003837150755
YBR184W	1.05832880858983	0.11305596758653445
YBR185C	1.16318958995881	0.12619389573105
YBR186W	1.0424185363584	0.10220752830299779
YBR187W	1.07328971516058	0.19821020841950998
YBR188C	0.863550062369132	0.13341026394248223
YBR189W	0.899915263378763	0.038924663314222
YBR190W	1.12371871913057	0.030658245195085223
YBR191W	1.0542891860167665	0.10377040357981006
YBR192W	1.08640262205316	0.04679855272140645
YBR193C	1.10049661785262	0.23151849536871
YBR194W	1.37177714021317	0.05245679215912
YBR195C	1.15420484957126	0.14675426978438003
YBR196C	1.07345869453623	0.2741376564463667
YBR197C	1.48759588726785	0.10088184478522344
YBR198C	0.82687053448619	0.13304967605388
YBR199W	0.899412205206701	0.27032424655274445
YBR200W	0.826545624691186	0.11770618751637445
YBR201W	0.97853176641628	0.14766175553349334
YBR202W	1.11396678694895	0.040175422058373114
YBR203W	1.05909296849043	0.12073536879699222
YBR204C	0.933739618241733	0.12420062318970777
YBR205W	1.03227181976486	0.07766378450325423
YBR206W	1.02047196002419	0.10464394523293767
YBR207W	1.04422082109228	0.12015975078059665
YBR208C	0.969899181560932	0.15510362142800668
YBR209W	1.0877116460255	0.09032012861183089
YBR210W	1.09859518268786	0.110712299342247
YBR211C	1.14197994474769	0.01528835367153178
YBR212W	1.14743553041455	0.1668686876143011
YBR213W	1.32270451405281	0.08999987430785023
YBR214W	0.89197472714895	0.0825407825309909
YBR215W	0.79749727501871	0.04840228777361678
YBR216C	1.0665410431764	0.08471480681872011
YBR217W	0.958904219455481	0.06957947161463701
YBR218C	0.994644155816591	0.06762876298342733
YBR219C	1.2136310728045	0.12101007820384778
YBR220C	1.24272002581739	0.17775937850217222
YBR221C	1.15159522673102	0.03552051712523855
YBR222C	1.01063413645951	0.09582523056629567
YBR223C	1.14792281138925	0.11412885543440113
YBR224W	1.20586246004868	0.12095304825869446
YBR225W	1.03144238809434	0.10032074113374612
YBR226C	1.27242770897744	0.18341531396133
YBR227C	0.756397615180423	0.15640490952600666
YBR228W	1.02103177736752	0.12902314091796332
YBR229C	0.323386693460342	0.07281527837127477
YBR230C	1.09106039726437	0.13541747297407777
YBR231C	0.797786849936119	0.09192152586344711
YBR232C	0.965698606820436	0.26155861567430333
YBR233W	1.14858843309723	0.15690137084741665
YBR234C	1.15878284453518	0.033168523125708775
YBR235W	1.05366314512447	0.1895205761101789
YBR236C	1.14680391866168	0.20428846149718444
YBR237W	1.09029876492984	0.24073364361591335
YBR238C	0.984876859494135	0.058545625829841116
YBR239C	1.13615934455709	0.08236947325801089
YBR240C	1.15856863268311	0.10283996413181379
YBR241C	1.24802328574826	0.09764517391453045
YBR242W	1.01957236143559	0.09896478702128712
YBR243C	1.12155607330294	0.20854203875535554
YBR244W	1.05596054038404	0.07046629851891822
YBR245C	0.991550712084242	0.10216535074683233
YBR246W	1.23073157167192	0.1715564452443511
YBR247C	1.14440004384494	0.069199303326954
YBR248C	1.32693110076161	0.07122526578822601
YBR249C	1.22011227565098	0.13336078885758554
YBR250W	1.13532075365856	0.14714345205310886
YBR251W	1.31537095984123	0.065921819376713
YBR252W	1.09422305657749	0.012759024157077668
YBR253W	1.14612054685712	0.03862831864592334
YBR254C	1.0908435040168	0.21828053323133334
YBR255W	1.59367379243162	0.035414781029475886
YBR256C	1.11890828156336	0.2828719145417089
YBR257W	1.16075528995598	0.21222630833923334
YBR258C	1.18099253307193	0.07809362696846534
YBR259W	1.02246663309005	0.09639866548290023
YBR260C	1.01779753850922	0.10335183534803011
YBR261C	1.17883816962255	0.17889758624289664
YBR262C	1.12838958566194	0.12853733894207442
YBR263W	0.987621788841909	0.10933248194156678
YBR264C	1.12822708363361	0.07764207278416578
YBR265W	1.04157096051165	0.06081890802223733
YBR266C	1.2893678634049	0.3353024477013322
YBR267W	1.27600299760407	0.20715443774631112
YBR268W	1.39763682212433	0.13174315937067557
YBR269C	1.3191470661718	0.0832571569360599
YBR270C	1.14243133841468	0.16545439876534443
YBR271W	1.15380141246338	0.17736762979602666
YBR272C	1.35273448937131	0.14578926456334554
YBR273C	1.01931033586649	0.20007522772235445
YBR274W	1.1179994521185	0.16600220506677224
YBR275C	1.17568073988402	0.08731529436581288
YBR276C	1.01523853271343	0.11290537634002999
YBR277C	1.32714046897073	0.04570017153309677
YBR278W	1.30703044679036	0.059601256153139666
YBR279W	1.3862675761805	0.1363490986174422
YBR280C	1.10951971284784	0.14787471463656
YBR281C	1.29896253587669	0.06913413632402345
YBR282W	1.25904440343751	0.060757531085147115
YBR283C	0.831680035366105	0.47441651444243443
YBR284W	1.23125850169763	0.056967191541263666
YBR285W	0.956783160969318	0.1396833129142189
YBR286W	1.32038400834362	0.08468140803226923
YBR287W	1.09059946372819	0.07923848370289001
YBR288C	0.794756712228428	0.1460136996019622
YBR289W	1.19197232433942	0.25629246549808
YBR290W	0.329748526883432	0.18711692421067
YBR291C	1.21106947812628	0.049465863642854664
YBR292C	0.993490116764199	0.21610788766876443
YBR293W	1.12255894607332	0.17060468650999777
YBR294W	1.02413869801096	0.1748901913775811
YBR295W	1.20539258374195	0.06540917974266877
YBR296C	1.42435806569254	0.16816243461032332
YBR297W	1.33758856060332	0.06448072304012512
YBR298C	1.13936182546996	0.051350291732937335
YBR299W	0.994324265225939	0.11916440840370668
YBR300C	0.861118225665769	0.33078781579581445
YBR301W	1.16384417426881	0.11912894061173557
YCL001W	0.714221248835465	0.034665028900658444
YCL001W-A	1.28275954312247	0.055331813232820666
YCL002C	0.515967408186199	0.07910142892163789
YCL004W	1.08632700892404	0.06012728877932678
YCL005W	0.490317812635743	0.09359962250765823
YCL008C	0.790354474966957	0.12096876783584778
YCL009C	1.0225414826238	0.06431926401499145
YCL010C	1.02602037769498	0.30788996240730326
YCL011C	1.17389929822579	0.3339563026450211
YCL014W	0.979062349541797	0.2745603005144889
YCL016C	1.12841957093431	0.3677471217414289
YCL017C	1.04362760496336	0.06856290872570144
YCL022C	1.10155490695331	0.15620403040655556
YCL023C	1.069285053365625	0.07892127341917674
YCL024W	1.07424982364524	0.11969470373069778
YCL025C	1.15119104078139	0.15854876979954888
YCL026C-A	1.16774215827725	0.1295889828811911
YCL027W	1.0547229415529	0.11526388454513779
YCL028W	1.04350321872253	0.10478139777719911
YCL029C	0.991978511642914	0.13482453505846997
YCL030C	1.06574718810134	0.11816572249796223
YCL031C	1.12774920689955	0.09854076024800956
YCL032W	1.1554318696758	0.12837135766608776
YCL033C	0.904202581039516	0.1385447931107222
YCL034W	1.04811556546299	0.08018349537215679
YCL035C	1.11826144776814	0.21205463276817998
YCL036W	0.800975253810955	0.11412164708595667
YCL037C	0.885938709671536	0.13237926220101445
YCL038C	0.9871723490345821	0.18677003687292443
YCL039W	0.962790714846643	0.10690535789981044
YCL040W	1.12295774892436	0.16433457408299998
YCL041C	1.09179991621898	0.062181723824728447
YCL042W	1.14844120688686	0.14054066561686335
YCL043C	1.09206758020517	0.05932050936771289
YCL044C	0.909553792357634	0.31717423321554894
YCL045C	0.794539685013046	0.08878372424675122
YCL046W	1.00722907881638	0.31176594056105666
YCL047C	0.988842068203863	0.33558337839104
YCL048W	1.083391708605	0.28368088728321894
YCL049C	1.01891940347095	0.23902572605244338
YCL050C	0.85676161572804	0.27605642799834224
YCL051W	0.962373948927893	0.28921472005244553
YCL052C	1.00643497022022	0.05524712915022889
YCL054W	1.15339533820981	0.03622335780375022
YCL055W	1.19117008154351	0.08835925856451622
YCL056C	0.981764144509444	0.21485216835456222
YCL057W	1.07069143831695	0.17484569043252002
YCL058C	0.8195544462635	1.2595916019987223
YCL059C	1.02151867931071	0.06547422949140866
YCL061C	0.852889320655032	0.22260360751558
YCL063W	0.329849677067104	0.13949360767723665
YCL064C	1.01955791751475	0.1404428683384878
YCL069W	1.17961243928548	0.1368433456649589
YCL076W	1.02512068646601	0.12682650791278335
YCR001W	1.10583753241616	0.1517597085824433
YCR002C	1.12768179423629	0.085363246727663
YCR003W	0.929290799997854	0.20925728474456667
YCR004C	1.03013851975554	0.10539000080163133
YCR005C	1.09155048257082	0.20212244688189443
YCR006C	1.04565348989072	0.2504125688833711
YCR007C	1.06279574719207	0.09910041684722933
YCR008W	0.428629150293425	0.053368474301637665
YCR009C	1.10508008281938	0.13455893685468778
YCR010C	1.16559578806459	0.32749328608596
YCR011C	1.08095188321198	0.3252468913219355
YCR012W	1.101129094022475	0.06316990791235705
YCR013C	1.041588321941205	0.07481582115997651
YCR014C	1.09047425202967	0.2904808695998711
YCR015C	1.08629553665908	0.26753664877134664
YCR016W	1.00500786164834	0.2682086502925267
YCR017C	0.883348974444878	0.29169204234274443
YCR019W	1.03232972037347	0.15971217007714333
YCR020C	0.986783515329727	0.14846299363345777
YCR020C-A	0.878881920877467	0.30694117149572
YCR020W-B	0.455355312696543	1.2777533053682444
YCR021C	1.07090361418631	0.11182908726423332
YCR022C	1.0608627755563	0.15377183216509777
YCR023C	1.0818384603358	0.12623407129201555
YCR024C	1.18320503200165	0.10686974336783611
YCR024C-A	1.18600146639888	0.07150706355979412
YCR025C	1.22589021086899	0.06280632037569378
YCR026C	1.23559796824172	0.060460700808320444
YCR027C	1.42780400988574	0.051834752954661334
YCR028C	0.703149190949011	0.4588091490708378
YCR028C-A	1.38356346512337	0.11132471734449667
YCR030C	1.16742543179261	0.12458221990426556
YCR031C	1.09129642360785	0.10794218467101933
YCR032W	1.06202152693514	0.1329760224691911
YCR033W	0.942682697886447	0.1343061442257222
YCR034W	0.0567486079613825	0.18101121519433225
YCR035C	1.1523192120804	-0.0013747070179396222
YCR036W	1.09071574771242	0.027100069871537666
YCR037C	0.973733305834024	0.2184834681672533
YCR043C	0.93633611744133	0.22337190531345222
YCR044C	0.0607684639959408	0.11058755898025434
YCR045C	1.25565555070685	0.07255288728568134
YCR046C	1.20317440128959	0.09293127224052213
YCR047C	1.42558797373465	0.14875975058084778
YCR048W	1.13265280379563	0.13554205624779667
YCR049C	0.866944772767713	0.16244281765150445
YCR050C	1.21608585865072	0.073641586514019
YCR051W	1.02385394482086	0.15312479696878778
YCR052W	1.03868322800167	0.013950091050435333
YCR053W	1.12100969314299	0.044922773683403
YCR054C	0.996188847995432	0.057727956262784784
YCR057C	1.09337439340071	0.037304717040057334
YCR059C	0.876685333077697	0.12440038098972778
YCR060W	1.01179901045514	0.2542369422042478
YCR061W	1.12947865893669	0.05536322290969667
YCR063W	1.32987665814832	0.10198461537572667
YCR065W	0.787455136811266	0.09739808932905723
YCR066W	0.770872998875071	0.09537226010601366
YCR067C	1.2681638626745	0.14147919857507332
