orf	hap a | growth (colony size) | sirolimus [10 nM] | quantitative | discrete | quantitative	hap a | growth (colony size) | sirolimus [30 nM] | quantitative | discrete | quantitative
YDR513W	0.21499870928299314	-0.07844431858192484
YDR514C	0.15422511842137296	-0.07707746141246681
YDR515W	0.19262297894647004	-0.07960411728564439
YDR516C	0.765706068463388	-0.07527343581276735
YDR517W	0.7340246071511387	-0.05744983914885782
YDR518W	0.5449722244079481	-0.05559505247638528
YDR519W	0.36495373838588957	-0.05872295531925626
YDR520C	0.4227296685543822	-0.06051320859885004
YDR521W	-0.013054859535432811	-0.07626893729824097
YDR522C	0.11055019424669683	-0.06636744808582998
YDR523C	2.5138041293050564	-0.01654677828062363
YDR524C	0.03122163982641425	-0.06638927112507838
YDR525W	-0.761719892665078	-0.08612909808209245
YDR525W-A	0.45078918778565247	-0.08938845075255447
YDR526C	-0.449537869574049	-0.047268530682565084
YDR527W	-0.7596395010651474	-0.04756579157764807
YDR528W	0.337828977796184	-0.07797029676357248
YDR529C	0.6417687329535724	-0.059754972380743857
YDR530C	0.41887091961333267	-0.0620022848252264
YDR532C	-1.3279892927665864	-0.07894979716587017
YDR533C	0.638317147221126	-0.0762125313204692
YDR534C	0.4551159742491165	-0.07679843811563293
YDR535C	0.7802910781089071	-0.08349340964143913
YDR536W	0.9583345742798642	-0.07806304018637615
YDR537C	0.5588456653607858	-0.06984998506595197
YDR538W	0.48634073943435485	-0.08550695003497179
YDR539W	0.5547306108826471	-0.08338918902959774
YDR540C	0.46961077266097456	-0.07983333560452381
YDR541C	0.4096657950037068	-0.08680064642089572
YEL001C	-0.030469144834875797	-0.08396775641467714
YEL002C	0.36048286268186375	-0.09201750202248571
YEL003W	-0.695129765872045	-0.07857048812300788
YEL004W	0.12165729625144303	-0.077515932895538
YEL005C	-0.871073320119325	-0.08298480087580229
YEL006W	0.25253585284755076	-0.08672586968610754
YEL007W	-0.21991161941689977	-0.09423050382334472
YEL008W	-0.05918722809123677	-0.07061635788321054
YEL009C	0.6275608812682495	-0.08392309641985633
YEL010W	0.3559081794524787	-0.08323921960096686
YEL011W	-0.43230007803862786	-0.07181222934612567
YEL012W	-0.4718550222187998	-0.07437511383635056
YEL013W	-2.6618799939971285	-0.09548496332631515
YEL014C	0.7414469400740733	-0.08829077810433725
YEL015W	1.1381782079462905	-0.08026023841603122
YEL016C	0.13803421462584542	-0.08319350182548246
YEL017C-A	-0.2191355028201403	-0.0845965542711473
YEL017W	0.12711905061109963	-0.08725567882933931
YEL019C	0.4406043853192876	-0.08771050388136485
YEL020C	-0.06401230321292434	-0.08723284608240618
YEL023C	-0.046596638526696425	-0.07975461957971422
YEL024W	0.5964725257610167	-0.06338473626212683
YEL025C	0.1558746971910402	-0.08258036606316009
YEL026W	0.29773875016005297	-0.09151264174855177
YEL027W	-1.9330249512892204	-0.08660593363761443
YEL028W	0.39323554090788604	-0.08671124111676527
YEL030W	0.016193743632993265	-0.08741726523484773
YEL031W	0.5616602102723272	0.05526071034658832
YEL032W	0.39876469608040255	-0.09246374983495022
YEL033W	1.3229312928047465	-0.06965780710046121
YEL034W	0.2208188925763008	-0.08094734871258726
YEL035C	0.40377166688890215	-0.0912796477283424
YEL037C	0.47939962664268265	-0.0033575141943953503
YEL038W	0.17798403103694896	-0.08496703082944135
YEL039C	0.04595925903141258	-0.0645763889615575
YEL040W	0.17541897009492655	-0.08551207005962773
YEL041W	0.5616603263790115	-0.08496896049079974
YEL042W	-0.40999291820836437	-0.07338399819441496
YEL043W	-0.6959006030143208	-0.08351472222341494
YEL045C	0.5376119724391856	-0.08947917408001124
YEL046C	1.3027959285428194	-0.08807281304240837
YEL047C	0.2193353567577783	-0.0805079854015667
YEL048C	-0.034974975361072407	-0.08754461017974097
YEL049W	0.2960942083741776	-0.08377865456194321
YEL050C	5.312611307941237	-0.026506469775838114
YEL051W	-1.6925836076170004	-0.07705378001531782
YEL052W	0.31155988569499854	-0.08340195951648484
YEL053C	-2.0190439111311065	-0.048450355058590806
YEL054C	1.0147069508356892	-0.090191538079313
YEL055C	0.6030554720576761	-0.09226572954056178
YEL056W	0.4849734487688119	-0.08105901638765642
YEL057C	0.6698565495632945	-0.0731156760584048
YEL058W	-0.0172016615198909	-0.09185312288818366
YEL059W	-2.067712968866243	-0.09305696044015738
YEL060C	0.7474703226055027	-0.08796183864694063
YEL061C	-0.3981581183003332	-0.09508619005279006
YEL062W	-0.01738024758326198	-0.06984844190528418
YEL063C	0.5901167701623543	-0.08438084968477823
YEL064C	0.23956695641804046	-0.08015203738036948
YEL065W	0.18261248416349324	-0.08140086024194887
YEL066W	-0.12375086244032883	-0.05615309240945623
YEL067C	-0.20450235507560602	-0.08686117968632376
YEL068C	0.3357874465510257	-0.08755179052541542
YEL071W	0.16433665715386414	-0.08876730041280054
YEL072W	-0.2659773690856137	-0.08686368831078474
YER001W	0.36509255934580753	-0.0877762878905398
YER002W	-0.5890168904177612	-0.08184979511502262
YER003C	-0.009935384397561298	-0.09033651691457872
YER004W	0.3944466656436952	-0.0818934452678453
YER005W	0.39186986005948987	-0.08346081191158733
YER006W	0.028862678365483483	-0.09336545689789452
YER007C-A	0.7325453660681022	-0.08881204279863697
YER007W	0.2981900538745623	-0.08766967024032621
YER008C	-0.1450104017704056	-0.08850192996773681
YER009W	0.3312639056222487	-0.09164340734766559
YER010C	0.14430873090625018	-0.08843307389132855
YER011W	0.06264780994081094	-0.08550056237663618
YER012W	0.4113109057260051	-0.0914989597028548
YER013W	0.3422121362135076	-0.0935205248996476
YER014W	6.7788869730738845	-1.95867827708697
YER016W	0.21266999841035822	-0.040462885042162076
YER017C	-0.0880703891720319	-0.053896819334580605
YER018C	0.006157547522942512	-0.0902705414138414
YER019C-A	0.04891056691948615	-0.0854425560815591
YER019W	-2.0461473568557538	-0.08236965916277826
YER020W	0.20913811416123784	-0.08284296157169066
YER021W	0.0450801705039443	-0.08969765527243523
YER022W	0.5013865268566385	-0.08251737239212181
YER023W	0.3358412480866956	-0.09305730826538978
YER024W	0.41234508029649436	-0.08542648936318185
YER025W	0.21753708140805447	-0.101277193608969
YER027C	0.3265159715738771	-0.06972530285975723
YER028C	0.32001106911135857	-0.046762103741096905
YER030W	0.5568896892143376	-0.08226680022684399
YER031C	0.1406116035640729	-0.0898005144266996
YER032W	0.12476390941247421	-0.08455270823618707
YER033C	0.2285764003912482	-0.0865536443314556
YER034W	-0.028470872455864205	-0.08387779899788746
YER035W	-0.05393637005651584	-0.08503903227358862
YER036C	0.357425995178642	-0.0935804571415752
YER037W	0.6326332712016453	-0.08524622105202827
YER038C	0.19510878504587686	-0.07125007279918202
YER038W-A	0.7697496003524501	-0.08018609446041211
YER039C	0.24109275137919262	-0.08208848527982221
YER039C-A	0.8246228478301316	-0.08089880487808665
YER040W	1.6361749811858577	0.1838337567187293
YER041W	0.15257432022862683	-0.08333862317210357
YER042W	0.3208017643431329	-0.0829115318291293
YER043C	0.2864588867335458	-0.059245320579200185
YER044C	15.074645389900011	-1.2352847331121435
YER044C-A	0.33896558911159014	-0.07760484592608055
YER045C	0.24530194534167266	-0.07885936899920057
YER046W	0.18870410275997773	-0.08036506316048682
YER046W-A	0.36844917429549745	-0.08019817495209708
YER047C	0.15856358659786396	-0.08072220879894745
YER048C	0.0009788729511375925	-0.08345761639037523
YER048W-A	-0.0800570148947302	-0.09730328325052713
YER049W	0.48497315194685847	-0.09059073726099096
YER050C	3.125746344649732	-0.025936664711110766
YER051W	0.24437492763804897	-0.08413334727584736
YER052C	-2.720168700079205	-0.09321815759444822
YER053C	0.6208221799200856	-0.07595171481437821
YER054C	0.27155905764318	-0.07656680645428456
YER055C	0.1858880685980026	-0.0750670785901592
YER056C	-0.4719721562225115	-0.08332966189488937
YER056C-A	-1.3774198440261984	-0.08549130972042415
YER057C	0.33555053510735294	-0.08219874932142836
YER058W	0.3155309778445204	-0.0690276932318064
YER059W	0.7877379423774736	-0.07186422584620841
YER060W	0.05834832023760365	-0.08184675544271701
YER060W-A	-0.012910515508055645	-0.08036954678316933
YER061C	-0.06435195515449797	-0.078288756207938
YER062C	0.21248067603818355	-0.08929500494317187
YER063W	0.03768280393563022	-0.07276277270888838
YER064C	-0.1824425929961176	-0.07324345444947554
YER065C	0.05834533831027114	-0.08286840486394384
YER066C-A	0.61980445404584	-0.08184340217604491
YER066W	-0.8156972731750813	-0.07059853266132168
YER067C-A	0.6915584107879712	-0.08339366119675624
YER067W	0.17817502240409336	-0.08622471598297943
YER068C-A	0.20832225167440707	-0.08399157569209748
YER068W	-0.39391809148582363	-0.054395514736526734
YER069W	0.22143138104032437	-0.08285668495620727
YER071C	0.5054486820062499	-0.08559844608435431
YER072W	1.0066328639507203	-0.07910645402145612
YER073W	0.3717697310918647	-0.08472552119693343
YER074W	-0.7160927119257718	-0.09338234121106509
YER075C	-0.2171954277423688	-0.0729667972226797
YER077C	0.23656264283040251	-0.06908381681681115
YER078C	0.07033887330265243	-0.07594304668861328
YER079W	0.46727211985522554	-0.07483492160746902
YER080W	0.19888458993499522	-0.0773835655445175
YER081W	0.02154328598210591	-0.08217990614493896
YER082C	0.07146068668855131	-0.06836067318073147
YER083C	-2.055212280931385	-0.07758159180444789
YER084W	-0.024636754183343837	-0.08713834258986893
YER085C	0.18347544860895307	-0.08487374602952168
YER086W	0.8575889609780514	-0.060523344303994774
YER087C-B	0.37088877533169073	-0.08093915471174891
YER088C	-0.12903713777291492	-0.08037441889825812
YER089C	-0.0054438891644649325	-0.06455505296249651
YER090W	-36.82914832459869	-0.17333050404717842
YER091C	-0.23337127308476913	-0.080528661563521
YER091C-A	0.7395956708686682	-0.0806299612053553
YER092W	0.358955672169672	-0.04412919673757978
YER093C	-0.022641878796902618	-0.09043411663237211
YER093C-A	0.3277422778979439	-0.04354802794752124
YER094C	0.15615569697911236	-0.09049901510672188
YER095W	-0.7113160245174921	-0.0849190257631918
YER096W	-0.18138616585921738	-0.07334325129034662
YER097W	-0.8798102073773791	-0.06582763596902175
YER098W	-0.8920108026840337	-0.06208064830378111
YER101C	0.09445724403629716	-0.08125908130084707
YER103W	2.21842048345253	-0.025331793663529254
YER104W	-0.6699593041999103	
YER106W	-0.15794002429720327	-0.07401806326833814
YER107C	0.3182500211891552	-0.08956585175763646
YER110C	-1.1462680965840368	-0.033614889075729015
YER111C	1.1429485941705326	-0.03621508321987361
YER112W	-0.6341320061006979	-0.08959382068261831
YER113C	0.07292105429164181	-0.047736739397504446
YER114C	0.4666946475177718	-0.045048151142275346
YER115C	0.9039093919874873	-0.04420018914544355
YER116C	0.4773330235746822	-0.045387460303947996
YER117W	0.31043472495997876	-0.08225170977116275
YER118C	0.02395412437116257	-0.07633879910324927
YER119C	0.04035343248906195	-0.07470640027973569
YER119C-A	-0.864151869196062	-0.07069664474181415
YER120W	-1.7521667573640043	-0.07237307488571408
YER121W	-0.1410932057417492	-0.06626374888268699
YER122C	4.214700531047461	0.006790494173685566
YER123W	-0.8655722259103796	-0.08961468240493416
YER124C	0.013151009308200902	-0.07560345927809911
YER125W	0.10003721298658284	-0.04394534624323314
YER126C	-0.08308106251971162	-0.08938691078717724
YER127W	0.1647582774086552	-0.09115373540391225
YER128W	0.02716390603382318	-0.07364258872803703
YER129W	0.25344680366413047	-0.057635321442334964
YER130C	-0.623332657087718	-0.0721513342781538
YER131W	-0.053198004769929974	-0.08343289872698767
YER132C	0.42632111461895983	-0.09171948466090414
YER133W	-1.123461791996017	-0.0953590047823891
YER134C	-0.00989607026661571	-0.07636422521605835
YER135C	-0.021910324784937103	-0.07898323484330805
YER136W	-0.0720448269057659	-0.09134976463532593
YER137C	0.18735354801711418	-0.06529997063029017
YER139C	-0.3909867120385111	-0.05557010475404665
YER140W	0.08710070215609948	-0.07670158049691521
YER141W	0.29193504022319344	-0.03719774958344834
YER142C	0.4573637251861382	-0.043619685015980986
YER143W	0.22338574370872938	-0.04397236793140827
YER144C	0.2930136435943575	-0.08461294833779792
YER145C	0.8773083390825946	-0.048287939062499924
YER146W	-0.14821913030508788	-0.08932143408701089
YER147C	0.08540114532949424	-0.08700706183210631
YER148W	-0.12213546897682234	-0.08869140679799248
YER149C	0.6603142132733739	-0.04545317313852777
YER150W	0.530099585006322	-0.05330524561994958
YER151C	-2.430307080597379	-0.09472580108000019
YER152C	0.2147440403720598	-0.07803149994829413
YER153C	1.253110630137984	-0.046520033363801123
YER154W	-0.1350375951156241	-0.07157331079045842
YER155C	-1.8482665005790133	-0.07343715600474615
YER156C	0.09683680407008946	-0.06841676124506346
YER157W	0.2997607256100172	-0.08901647539245601
YER158C	0.07779923053423288	-0.08813928006389293
YER159C	-0.0390689551931554	-0.09393597631627816
YER161C	0.3741599165284073	-0.08753705995492397
YER162C	-0.10194677710817811	-0.0733823081367063
YER163C	-0.2222845208684357	-0.07857691394219621
YER164W	-0.2301460773701118	-0.0559231232702422
YER165W	0.07314541621281791	-0.08745694899218888
YER166W	-0.3151072321962858	-0.09752407875768539
YER167W	-0.06607663957207253	-0.094841552572691
YER168C	0.014283640050239221	-0.0873777342505216
YER169W	3.019495093381943	-0.04215805640909535
YER170W	0.0039006204139030803	-0.0644840948836889
YER171W	-0.05495319451274405	-0.08641154177858676
YER172C	-0.18417362096132525	-0.08572385609061466
YER173W	-0.2643674506780517	-0.06660942787847114
YER174C	0.05224830474982632	-0.08560037060253109
YER175C	0.7043614546868622	-0.04429422479328617
YER176W	0.6096918694347924	-0.0571546833182655
YER177W	-0.4850179019587385	-0.051863083581604484
YER178W	-0.28302737674178746	-0.03777961836015214
YER179W	0.2958360219720421	-0.05801234385586947
YER180C	0.3123460263730178	-0.061242668326583184
YER181C	0.09999266240692284	-0.08066552127767698
YER182W	0.2515992094947098	-0.06759673959153675
YER183C	0.2637990378948913	-0.06661048757887861
YER184C	0.06599075480573609	-0.06178051559070288
YER185W	-0.12323698632461472	-0.05716397591556891
YER186C	-0.3276746349322776	-0.05535145111511886
YER187W	0.11692810667787694	-0.08466721967367087
YER188W	-0.013634571737251522	-0.08728649009117996
YFL001W	-1.1074740362248805	
YFL002C	0.531634123255975	-0.09584944230982186
YFL003C	0.3034292685344314	-0.03667572867241784
YFL004W	0.6377155264835455	-0.04094237314953998
YFL005W	-0.9506633706754433	
YFL007W	0.6956898394276835	-0.05701785867748303
YFL008W	0.08475727996701236	-0.09176653577330335
YFL009W	0.12779359861948938	-0.10000288021100057
YFL010C	0.5423928989865092	-0.05032895979789083
YFL010W-A	0.530085748647	-0.056344308290132206
YFL011W	0.20744626781685316	-0.08601699077033272
YFL012W	0.2590713440079376	0.14624583214753453
YFL012W-A	0.654353620498207	-0.06776181790967384
YFL013C	0.47803070418679594	-0.059183168316221606
YFL014W	-0.278523756186994	-0.05783788097514015
YFL015C	0.7546116357553438	-0.07442558241800983
YFL017C	-0.1597787428407753	-0.09915304447930359
YFL018C	0.1815707936128525	-0.0849837958581552
YFL019C	0.14926379973101778	-0.0812687200225771
YFL020C	0.9114159046965925	-0.07960820400262507
YFL021W	0.8920970271157376	-0.024366281015103824
YFL022C	0.22882722653103355	-0.09343497634008266
YFL023W	1.1455674584079685	-0.06788353405250575
YFL024C	-0.33182896492559577	-0.09640710345499771
YFL025C	-2.4849082561052054	-0.08480872532182895
YFL026W	0.2314767478320534	-0.07476189288451507
YFL027C	0.160652721360293	-0.04392504106591288
YFL028C	0.08983202824283325	-0.04746482815111173
YFL029C	0.004390853474616366	-0.09392649177520425
YFL030W	-0.5935076085154943	-0.05708653170889118
YFL031W	-0.017853814429674594	-0.05104597120817711
YFL032W	0.17250420869006475	-0.059221684046986994
YFL033C	-1.5154294505340524	-0.09172495487338272
YFL034C-A	0.19824415504565093	-0.0847372968946921
YFL034W	0.2409353864149329	-0.06151740798697409
YFL036W	3.9996903627769855	-0.006592928962209821
YFL037W	0.2712527473278486	-0.10073926430493876
YFL038C	0.20223242494494323	-0.09217798958054099
YFL039C	-1.9122141895192932	-0.09265495539187878
YFL040W	0.49196774926423625	-0.08688730232601438
YFL041W	0.2861167637131819	-0.08288246645574866
YFL042C	0.5258682525123377	-0.08017064470899728
YFL044C	0.4793087087071204	-0.0810675231772505
YFL045C	0.38286130426481896	-0.0911709560162554
YFL046W	0.6409780115455204	-0.0860281458821707
YFL047W	0.32980712740355306	-0.08597636599468213
YFL048C	0.5129458780702596	-0.08710240655763465
YFL049W	0.4106463570093909	-0.0836580674438051
YFL050C	0.40204157175402505	-0.07872340876192581
YFL051C	0.3554561022356928	-0.08319096801468177
YFL052W	0.5102837944136193	-0.08192045134746732
YFL053W	0.3653979848778407	-0.08510378406078649
YFL054C	0.577173688873747	-0.08383795698801239
YFL055W	0.37403512480739526	-0.0781528263518383
YFL063W	0.06681198489438432	-0.0858629116444512
YFR001W	1.3056284687987896	-0.060246637619549175
YFR002W	-0.0013231135694551665	-0.08572587149348182
YFR003C	0.31364769781025537	-0.09313649947160454
YFR004W	0.11646774807769633	-0.08947884778083538
YFR005C	-0.059363002225738294	-0.09419993941251742
YFR006W	0.028159709127783927	-0.0469562569317227
YFR007W	-0.18239183045041474	-0.05026613996274104
YFR008W	0.15365452674271604	-0.06136711951169223
YFR009W	0.29794859546218644	-0.05345455788223894
YFR010W	-0.008320115014685082	-0.058082287027191086
YFR011C	-0.3049448479031659	-0.0746039182980342
YFR012W	-0.11815093254901493	-0.05426787051488933
YFR013W	-0.32649073615561336	-0.06075973547859334
YFR014C	0.3746134694411837	-0.09179758623322058
YFR015C	0.439944987362282	-0.08980868067410759
YFR016C	0.5849515571197921	-0.08910038697063048
YFR017C	0.6110517702257465	-0.0855210383355263
YFR018C	0.4205066866318288	-0.08735259402875471
YFR019W	-0.6787264130827172	-0.07968520930627958
YFR020W	0.42732728945781134	-0.08366077549530643
YFR021W	0.30750187029058795	-0.0737076731807317
YFR022W	0.6012486158999748	-0.08703147195014269
YFR023W	0.6377594274408991	-0.08436085960546878
YFR024C-A	0.6079811631936757	-0.0836623058963221
YFR025C	0.49797411317341767	-0.07922324817944074
YFR026C	0.40703224605765964	-0.07846142852158047
YFR027W	0.08098152467324818	-0.09308398456751997
YFR028C	0.05784742043447496	-0.09098188974862924
YFR029W	0.11339908575324543	-0.090627374712342
YFR030W	0.6378888572570879	-0.07770182596557229
YFR031C	0.18240540482066872	-0.0860625938343092
YFR031C-A	0.5610883186118184	-0.06959218227858698
YFR032C	-0.12033209552511678	-0.08391090967859549
YFR032C-A	0.44629944709486424	-0.08303264973271254
YFR033C	0.41862556765300013	-0.07511477935075654
YFR034C	4.153055010379536	-0.07044963796255711
YFR035C	0.539748108885878	-0.07999445343437711
YFR036W	0.04007578131199297	-0.08588657043301529
YFR037C	-0.2256532431398418	-0.08682652238492332
YFR038W	0.2018785062181057	-0.08602660198741002
YFR039C	0.2451962709759383	-0.08441456709558953
YFR040W	0.18647444020880025	-0.08875825417198921
YFR041C	0.27710780983249544	-0.08475171344530229
YFR042W	0.1568901517770609	-0.08842730866750804
YFR043C	-0.6660305214510472	-0.08548216419473205
YFR044C	0.45972554129034066	-0.08617663196053836
YFR045W	0.31762456234846936	-0.08767822328691391
YFR046C	0.3547178914971676	-0.08619463459007966
YFR047C	0.8431308043601673	-0.07661119415055144
YFR048W	1.162074673582998	-0.05259933048138041
YFR049W	0.21630834243448738	-0.08370624361796364
YFR050C	-0.04467769622961817	-0.09307648580180475
YFR051C	-0.03138869151406974	-0.09732129349623672
YFR052W	0.02114161243786368	-0.0974553874116692
YFR053C	0.11361143212446916	-0.08304243893570518
YFR054C	0.10729638661961526	-0.0797837267700789
YFR055W	0.34533926900872397	-0.08750176769202551
YFR056C	0.4994821362913889	-0.0727491546778858
YFR057W	0.3275847512639195	-0.07948635438356921
YGL001C	-0.11849983226164973	-0.0914069075538246
YGL002W	0.13435739685044973	-0.08896120147995948
YGL003C	0.20066336749402552	-0.08542651747922107
YGL004C	0.2045029982181213	-0.08401143203156175
YGL005C	-0.3748790632212848	-0.08606512419800409
YGL006W	0.23470964485515197	-0.09447812013730043
YGL007W	-0.043425396971517066	-0.07976746523369402
YGL008C	0.4307345845701351	-0.09387214801939837
YGL010W	0.5868130938532568	-0.07170187201047332
YGL011C	0.503142087903182	-0.09018233319749629
YGL012W	-2.759623671838389	-0.08910273143472203
YGL013C	0.2505048959392607	-0.08230296945848307
YGL014W	-0.22802284588587238	-0.08807867075733296
YGL015C	0.04199455170793744	-0.08491867139935413
YGL016W	-0.9087456658890912	-0.09208665167123627
YGL017W	0.31489121426766165	-0.08121786457533824
YGL018C	-0.2773898404256348	-0.09370029933994448
YGL019W	-0.3234309110679457	-0.09184862941130915
YGL020C	-1.7548784697717343	-0.07350251236095977
YGL021W	0.291373300712999	-0.07700362424892829
YGL022W	-0.01519405710321667	-0.09170263017015277
YGL023C	0.20663123833063937	-0.09836978171586198
YGL024W	0.14496143716287188	-0.014369258544714637
YGL025C	0.7348276646953397	0.08812622764896984
YGL026C	0.2643971632023149	-0.095070852308831
YGL027C	-0.7698962970164343	-0.08455133995982571
YGL028C	0.1732460800431093	-0.08179152531991034
YGL030W	-0.03200269265009174	-0.09347165674568253
YGL031C	0.6351180166876494	-0.07749639994230566
YGL032C	0.3019277496698981	-0.08501706126083372
YGL033W	-0.19684603000993842	-0.08519463764658998
YGL034C	0.2390999733975453	-0.08011091186990141
YGL035C	-0.7956780220804232	-0.08191472840764817
YGL036W	0.4265461594985205	-0.08467981328409253
YGL037C	0.43825847789135336	-0.08423238554073413
YGL038C	-0.07780713886996535	-0.1443848177674414
YGL039W	0.6484273667862732	-0.08381555658047309
YGL040C	-0.13192817101010545	-0.09123427922781026
YGL041C	0.38552719289317455	-0.0842627474371527
YGL042C	-1.107841230911064	-0.09030402842118475
YGL043W	-1.7198553713919607	-0.09333358256087294
YGL044C	-0.07332401899890804	-0.09192088397062982
YGL045W	-1.7517108447723269	-0.062113196997158227
YGL047W	-0.45139770691398196	
YGL048C	-0.050416871147416116	-0.09451063080302056
YGL049C	0.2622736524267298	-0.0852576789789041
YGL050W	0.3192531731174817	-0.08752971482393125
YGL051W	0.28457510667746644	-0.08509272949931654
YGL053W	0.5575580568254742	-0.09153809800479881
YGL054C	-2.1047111670464194	-0.0814722232627828
YGL055W	0.20675013148072038	-0.08913146026761756
YGL056C	0.06696150420956473	-0.08888335073650203
YGL057C	0.9933423800892558	-0.07668031097460344
YGL058W	2.655275242895767	-0.00660479739612173
YGL059W	0.5055994112837197	-0.07475243722721625
YGL060W	0.1467501833187785	-0.09432718487839273
YGL061C	-0.0009740367615347677	-0.08887026230049833
YGL062W	0.42443353326300726	-0.06235325740427008
YGL063W	0.43668040371394673	-0.08360444417052891
YGL064C	1.8588104222909816	-0.008115180818127846
YGL065C	0.29185462647325344	-0.09234883248766881
YGL066W	0.5762052563396187	-0.0777439428818348
YGL067W	0.4058265974938296	-0.08240943382781503
YGL068W	-0.4176750887083583	-0.05070478749260688
YGL069C	0.051391846023071924	-0.0939097653797133
YGL070C	-1.7234684665263769	-0.06826820930297117
YGL071W	0.361789048206431	-0.05560111870190424
YGL072C	-0.8966707107261431	-0.0793845766411367
YGL073W	0.17973169237021736	-0.08790101445762047
YGL074C	0.18308345531430933	-0.09248356872984417
YGL075C	0.22128967852523734	-0.09018141886706195
YGL076C	-1.1762213108251967	-0.08606459536886461
YGL077C	0.7924149525276931	-0.07980020123215388
YGL078C	1.2770545572848537	-0.08277201830742387
YGL079W	-0.5408405355044306	-0.08235403695802129
YGL080W	0.2782677117423279	-0.07536302346377213
YGL081W	0.24574940306252466	0.13412896828108292
YGL082W	0.2590317918839262	-0.08321726030518194
YGL083W	0.31305317566103336	-0.08798042779779844
YGL084C	0.8459049959387418	-0.0875685127812556
YGL085W	0.6443090466517626	-0.08586188883715822
YGL086W	0.3780458725422386	-0.08500743139878462
YGL087C	0.36065882276649774	-0.08452547740722569
YGL088W	0.3799399289992127	-0.08694534563248071
YGL089C	0.7171621841611527	-0.07988401527884832
YGL090W	0.5683673321530838	-0.0843719199223088
YGL091C	0.05477257166573876	-0.09233622266900947
YGL092W	0.06618882724988857	-0.09319249368613015
YGL093W	0.2923224611197063	-0.08763980514329393
YGL094C	0.31769389883870086	-0.06389098017851776
YGL095C	-0.1217160697140298	-0.07624136394844352
YGL096W	0.4551442765704459	-0.08549348081411054
YGL097W	-0.11284122945673601	-0.06996845069867545
YGL098W	0.5441426089291982	-0.09122898503135654
YGL099W	0.7989844449024966	-0.0909793761489315
YGL101W	0.3826873837912259	-0.07352742100995188
YGL102C	0.6746946923946558	-0.09235092967981164
YGL103W	0.5823879735827562	-0.09494060332655711
YGL104C	0.6194369984854723	-0.07870763802795866
YGL105W	-0.5569860700575539	-0.08722589280045867
YGL107C	-0.6895329979343467	-0.0679291743761749
YGL108C	0.4873647445401689	-0.07407103320576591
YGL109W	-0.12261269306257967	-0.07790155542663606
YGL110C	0.520518185534058	-0.08218760878330265
YGL111W	0.09719180173946022	-0.09882984607104961
YGL112C	-0.30438944418662267	-0.0932457179854639
YGL113W	-0.320819553520704	-0.08889388521417145
YGL114W	0.15281928457355706	-0.07972749840945162
YGL115W	-0.9283585773841749	-0.059668106629533306
YGL116W	0.18166353798377233	-0.08891238089543677
YGL117W	0.08680470680036763	-0.08550970235385431
YGL118C	0.5067218596391839	-0.059320459365162406
YGL120C	0.1490744713932614	-0.08826901815504476
YGL121C	0.31631521938488005	-0.05486438261623429
YGL122C	0.21481195464461658	-0.09040166117971109
YGL123W	0.670622978722632	-0.08826089593476306
YGL124C	-0.41876366862853304	-0.060865532499171995
YGL125W	0.31965752706107164	-0.05600737742997918
YGL126W	0.363785823478743	-0.058720069336237135
YGL127C	0.33528503017549605	-0.06749985343774054
YGL128C	0.36331779635527084	-0.08585428056277154
YGL129C	3.1790235759133725	0.22057455055038883
YGL130W	0.3040699200206648	-0.0875635098792922
YGL131C	1.45974605827221	-0.044996678067531784
YGL132W	0.6644014652269478	-0.04979691742724546
YGL133W	0.7642506561653278	-0.05453439352712818
YGL135W	1.1277260557518518	-0.04558193824040718
YGL136C	0.03802254066543753	-0.034098873022765326
YGL137W	-0.025998197545504288	-0.08949945927738048
YGL138C	0.16505050135277644	-0.07757816405649733
YGL139W	0.15782892012995625	-0.07160880477970044
YGL140C	0.23410083568054224	-0.0619530156801201
YGL141W	0.17145862144767823	-0.062343159373076266
YGL142C	0.044000295398766494	-0.09070309900875272
YGL143C	-0.3607764232135353	-0.02963459557096232
YGL144C	-0.1286752788878778	-0.05695061295355056
YGL145W	-0.2423822519301069	-0.09224541633453434
YGL146C	-0.4027434778010094	-0.08626329508337624
YGL147C	0.9302377625244357	-0.07241795742111244
YGL148W	0.6567035590185349	-0.08712218686234117
YGL149W	1.0922140383948389	-0.07414613254794743
YGL150C	-0.6415150385706085	
YGL151W	-0.00933358221776041	-0.07792272702364056
YGL152C	-0.11874872316498707	-0.08632985278391682
YGL153W	0.08167129523401308	-0.087357325992649
YGL154C	-0.4068382391388022	-0.07561556945846731
YGL155W	-0.8036927280683688	
YGL156W	0.046353976369109255	-0.0746388609017887
YGL157W	-0.0806834613857838	-0.07992016752913743
YGL158W	-0.10269635943644907	-0.08455375672666189
YGL159W	-0.13802614778870978	-0.0811769108288647
YGL160W	-0.7983263010882935	-0.04717581515188975
YGL161C	0.7782645649680554	-0.05846390078804691
YGL162W	0.8850254013018787	-0.05591379802088602
YGL163C	0.8918398754687409	-0.045519252385265996
YGL164C	0.4901307494012107	-0.05485477420097086
YGL165C	0.5554537806759641	-0.05691186500446669
YGL166W	0.2370741983899955	-0.07414070166216004
YGL167C	-2.1928917572385584	0.13197040665037868
YGL168W	-1.8012903467621637	0.16503677393750396
YGL169W	-0.6983234097247812	-0.04979065459980887
YGL170C	0.19411854968625364	-0.0642766652846468
