orf	hom | growth (pooled culture, microarray) | lanthanum(3+) [IC20] | YPD | Pallares RM~Abergel RJ, 2021	hom | growth (pooled culture, microarray) | praseodymium [IC20] | YPD | Pallares RM~Abergel RJ, 2021	hom | growth (pooled culture, microarray) | neodymium [IC20] | YPD | Pallares RM~Abergel RJ, 2021	hom | growth (pooled culture, microarray) | samarium [IC20] | YPD | Pallares RM~Abergel RJ, 2021	hom | growth (pooled culture, microarray) | europium(3+) [IC20] | YPD | Pallares RM~Abergel RJ, 2021	hom | growth (pooled culture, microarray) | gadolinium [IC20] | YPD | Pallares RM~Abergel RJ, 2021	hom | growth (pooled culture, microarray) | terbium [IC20] | YPD | Pallares RM~Abergel RJ, 2021	hom | growth (pooled culture, microarray) | dysprosium [IC20] | YPD | Pallares RM~Abergel RJ, 2021	hom | growth (pooled culture, microarray) | holmium [IC20] | YPD | Pallares RM~Abergel RJ, 2021	hom | growth (pooled culture, microarray) | erbium [IC20] | YPD | Pallares RM~Abergel RJ, 2021	hom | growth (pooled culture, microarray) | thulium [IC20] | YPD | Pallares RM~Abergel RJ, 2021	hom | growth (pooled culture, microarray) | ytterbium [IC20] | YPD | Pallares RM~Abergel RJ, 2021	hom | growth (pooled culture, microarray) | lutetium [IC20] | YPD | Pallares RM~Abergel RJ, 2021
YAL015C	0.06777807082640323	0.46333405560728813	-1.185178276454417	-0.054356884766157215	0.348852553337968	-0.4593465317219648	0.8026725339074596	0.1651336768073675	-0.4066546915344321		-0.04678798502915657	-0.005677614650054471	
YAL017W	-0.24663839558187448	0.03546271674900912	0.43575201988417256	-0.6175564966160684	0.0016150532852528497	-1.4750632215472679	-0.19525769446681498	-0.1851341763246276			-0.41286639862826824	-0.2911840799698943	
YAL018C	0.39639344035452023	-1.6587821019296702	-0.2645889316016042	1.5148432928134137	0.15766199998687733	0.33300171752805324	0.34700534308491754	-0.31802745717618214			0.08974732259275527	-0.06667263517735558	
YAL019W	-0.30079613306110226	-0.8466592632649366	-0.04693594422092851	-0.23503177542738418	-0.23346805269415188	-0.16386578956840556	-0.05233532284770453	-0.13036049117025889			0.5942237498456371	0.2631957220294714	
YAL020C	-0.2867635939975722	-1.5689023653210838	-1.0754595734415286	1.3356700925549905	-1.8392003605686582	1.751612126481282	-0.8566065344084988	-0.6350299550096571			1.8964055601519292	1.4526778401943592	
YAL021C	-1.8206847348813586										1.0968415384472772	1.391301659198598	
YAL022C	-0.10697930862071739	-0.27374174228310527	-0.9409368524654893	1.856651626679643	0.2981692021481104	-1.3313441680939888	0.016613991422718504	0.5147190587707009	0.4925720062806192		0.779128361384184	0.3870719620434977	
YAL023C	0.6658087686311254	-0.8978382487098647	-1.5620840098159983	-1.0724759436914613		-1.9308385068311984	-0.3170977748856397	-3.5548171680828835	1.289558058026736		5.634846011012739	2.5131205489490975	
YAL024C	0.39716126651848044	0.1865258235544598	-0.006957239187860361	-0.29105997144532775	-0.6790938220260866	-0.7308080621014197	-0.16983888128626876	-0.25924034717667743	0.4162923805871673	1.1389679332631624	1.3460227117730772	0.820036274450595	0.07541612485740354
YAL026C	0.23432471179420314	0.16139801729914363	-0.08024657065589455	0.08905347072477193	-2.325712896823385	-2.8660382844020345	-1.4864370291691704	-1.626455652814831			0.8050673802467033	2.698401457379609	
YAL029C	-0.4530331222254691	0.013164063325999646	-0.15653020857614458	0.24651640562679544	-0.07509841541569223	-1.0733422416287524	-0.13016557043049778	0.4811370724654055	0.6575648797808225		0.8561187395178722	1.0045603253457882	
YAL030W	-0.10830457798411972	-0.9506960227075051	-0.17773247113586016	-0.5253220303389404	-0.5378858581224716	-2.0175766093213374	-0.6425729799549531	-0.03203780252594127	0.41999578085289313		-0.7866996118589912	-0.37659883664842536	
YAL031C	0.1252795681894926	-0.3540574433248726	0.3868377277937868	-0.2630693368248255	-0.056448641148491074	-1.4064846242585016	-1.0115732006162879	-0.6788201022181666	-2.4358499723500264		-2.0964762469729896	-1.4138140370096548	
YAL034C	-0.026195027877829114	0.4327241271951488	-0.1194035278725191	0.13076230012620024	0.4091356254026292	-1.2585056625108415	0.2880365983517373	-0.10547578282129787			0.24088987332645045	-0.006377930860397932	
YAL036C	-0.19470700475039032	-0.36067717153924095	0.37202848291466817	1.3308558699193842	0.327467115143302	0.41353543681601673	-0.1316277724499009	-0.23896157655962108	-0.5309055658189675		-0.13941327887269478	-0.4739381430265535	
YAL037W	-0.5193225583677165	-0.2629314167682292	0.6155252394001747	-0.38021545145675045	-1.0687832496793002	-0.7323123261568293	-0.5736060552363766	-0.12413301129832596			-0.15239099805862802	-0.42124235579287295	
YAL040C	-0.043802745267962045	-0.25682154915196465	0.4220407426965533	2.4746811587637545	0.3409857193303915	-1.59771151071709	-2.7788300089888547	0.441765596751136	1.1274196676122354		1.538098219614728	1.278546609389952	
YAL042C-A	-0.0027453871985679747	0.6435839601557464	0.860924313458276	0.6238631809734594	0.27755270609856514	-0.5295179690898721	0.25847152653575384	0.7353677276276049	1.5504152101840571		2.2123963555638446	1.8282996339472235	
YAL042W	0.1253174179272318	0.03592984150950294	0.6409413017637522	-0.08570454712611958	0.0810257325035198	-0.448007152052108	0.11552364100467183	0.3564936556533581	1.6333881303820983		2.361106979250083	1.9268529232369271	
YAL048C	-0.43936948655645097	0.051716469586888476	-0.1362391980480345	-0.3117163037797978	-0.22729990735813518	-1.6320146506701234	0.019239969694051343	-0.0707334529265752			0.07546099232569731	0.12590233461312791	
YAL051W	-0.44766417061978747	0.17056255340019078	0.6317842099260087	0.2677119154743518	0.04171739408230259	-0.24473478793511216	-0.08469851367051669	-0.014161893919470028	-0.8412704546188318		-0.2068601969143584	-0.7822459275837792	
YAL053W	-0.36946718943972123	0.38920053589064735	-0.8249485888439254	-0.27013778966312135	0.25850724449687174	-0.4585252187114627	-0.15142229418049205	0.32681594053106994	1.3469511262120653		1.2702963073865046	0.8849621423427688	
YAL054C	-0.45424362502047705	-0.35246721181674207	0.08327428471818993	-0.3853601485923408	-0.11460059633888674	0.3358822117104145	-0.10079062266891262	0.05691533808027188	0.02197364632659822	0.06502502594795756	-0.19124119030378842	-0.15055066536811243	-0.7068074872682846
YAL055W	0.1838680802563835	-0.9668541062152238	-1.302674725235641	-0.26176219208499	0.2500160903379922	-0.11068119904624185	0.048019466658183796	0.22490652188239238	0.598599028284652		0.42746679078972	0.16582706148624649	
YAL056C-A	-0.972874340716034	-1.9993358549575877	-2.2744284360379248	0.5032856918520865	0.32299980478182216	-1.3669581285830368	0.2135053747644672	2.3170562443983105	2.4634402686696446	3.4979937675455437	3.21366570172537	2.997376650486521	1.0556447279722416
YAL056W	-0.7211774329952002	-0.28541098117934977	-0.459496306860527	0.09417306116578314	0.09341823356317656	0.037296729168847804	0.5104692609572165	-0.07907804397624897			-1.4595689367316373	-0.7937115450050825	
YAL058W	-1.2241463634543899	-0.40113593339538406	-0.9161320821763016	1.411115669659554	0.704484359560126	-0.9880596544201531	0.2786615206068232	1.9004031267249084	2.161660386825116		2.5796050917833977	2.6867305564429094	
YAL059W	-0.5784668031449864	-0.14211943093444904	0.12843424595505687	-1.390845236483488	-1.806608194051678	0.5911616671824187	0.18068446238551578	-0.3817341304494891			0.1782577327985131	0.13835763242816115	
YAL060W	0.17830891165290136	0.29454440290662315	-0.5272857971994364	1.1364757248323685	0.3245440883811777	-0.5075053361941521	0.031218271823323734	0.10811825866020958			-0.1361451345862676	0.12893193113655396	
YAL061W	-0.1536916748885758	0.057064629111972805	0.6212471441932395	1.62794640354667	0.06829009899581545	-0.49067835044249136	-0.014276180558946241	-0.38809973851746493	-0.43437675098696205		-0.3884252700707809	-0.5595970586837264	
YAL062W	-0.03743885811461145	0.22355718008529327	0.01444844410134641	1.6366372208157853	0.19779846589208644	-1.252242733367588	-0.07766691309667123	-0.06087038896233005			-0.7849747097464135	-0.14695622643698195	
YAL064C-A	-0.4064955576144574	-0.3788314711031724	0.1373472268719542	0.7118810799964072	-0.09393000929827915	0.03652237475790846	-0.7874278601371308	0.018805532241687788	0.025907252109195297	0.06941648325942129	-0.29450081317402704	0.07127681091862101	0.47583903244400333
YAL065C	-0.2579720016868806	0.4608418740162992	0.25924823631773286	-0.02550314126628312	0.10924007578360205	-0.34865930550048063	0.06844787469713294	0.42019584893612766			0.1517270983039803	-0.17910590136404456	
YAL066W	-0.31107490173191643	-0.9813079012597845	0.060783370503880656	-0.15894334552544132	-0.7139575859612532	-1.5930245976787996	-0.2506195660836151	-0.4584768574109094	-0.8814041099851376		-1.3359881666469609	-0.8266046722205566	
YAL067C	0.149259059726045	0.5695210510077278	-0.1884412593430267	0.22385266294332257	0.49081597325254805	0.31929817920252135	0.03339821307940479	0.3447937584067957	0.49478980562565666		0.23915631215680355	0.24645845437476976	
YAL068C	-0.12214601268600718	-0.1169027066314663	0.5963319137356747	0.14305836897518143	0.21113583877302416	-0.6279156225022899	-0.12097055204149004	0.11293128316893938			0.22614735913563092	-0.49483024278018606	
YAR002C-A	-0.3207281102611424	0.020921937330429904	0.05016436552852386	0.10499036324262669	-1.102639860295102	0.27830962933361175	0.09072124158548434	0.3438716276354515	0.3311176244930052	0.8335258285771864	1.6012764855650283	0.7814125483652793	-0.16744367234882945
YAR002W	-0.8866039784441886		0.11512468634096668	-0.0697091401953906		-1.0531980900902866	-0.8835188365522134	0.04632307335945514	1.376735218101669		2.732406505010357	2.5094290822442926	
YAR003W	-0.29069434037673614	0.02205276057032728	-0.06702106070092026	0.1556328606228179	-0.4319756532245242	-3.5950869625039354	-1.5054126639892966	-1.465747389868596	-1.8789540317074698		-1.9359653371385632	-2.479013034355982	
YAR014C	-0.6050419109814787	-1.433693006814775	-1.2642663461708896	0.22311068281101715	-0.3157503436831328	-1.0821913555178995	0.04755329863385136	0.02093959555188112	1.1799458812008607		2.630967714813788	1.1518337378010366	
YAR018C	-1.0539701319710788	-0.7476023429771433	-0.5342824628397078	-0.37190155835989613	-0.3168772550572103	-2.1010266853684407	0.16176005197344126	-0.390708879602526	0.6921608572713244		1.6823024840566965	1.3786313746496606	
YAR020C	0.319398098128295	-0.09193058611785315	1.0242952918095478	0.47833407351043794	0.363217720703025	-0.9882808284492863	-0.055587067289664074	0.13272714026709806			-0.1648025635206486	-0.13918108354767875	
YAR023C	0.3636618906564618	0.12018915633297694	0.4140697055578522	-0.10827793211212441	0.20400028903721928	-0.1859373353808626	-0.47543393857492044	0.06292429052935555			0.057963260902394745	0.2811936396469675	
YAR027W	-0.2444471829779597	0.1501126814025781	-0.9772782762308306	-0.7087967791018791	-0.9226360536659176	-0.8737753069092115	-0.7129371434606735	-0.16078588569743196	0.4208178903655088		0.25483291189420076	-0.2545760656256473	
YAR028W	-0.06970423467301841	0.08526226447232832	-1.1823118126454975	-0.7098605055607021	0.1779842608275895	-0.6306310528200995	0.43925902622604346	0.1339495401617036			0.38984512498568863	-0.1777062639590008	
YAR029W	-0.2863934548111387	0.07308829272416793	0.23076955064920868	0.23089497759085112	0.22554536797213356	0.2668321736543424	-0.5827178521109896	-0.23578570126199733			-0.16875605768831767	0.03986339685935159	
YAR030C	-0.5016745034586121	-0.3161167257770663	-0.5427756861898949	0.8459063251270645	0.0003120089089818698	0.27989249710459385	0.5284238464095823	0.018471010115050125			-0.36904812728548914	0.05765212469046553	
YAR031W	0.18760812832453888	-0.3465942771317412	0.534083808833155	-0.06251715441019613	0.6268829276356145	0.4290593998330731	0.16604221243020742	0.17189999919649676			0.13381340395174143	-0.25868100542069594	
YAR035W	-0.04466538021039299	0.1858422834462282	0.7212032472518275	-0.06352518747684915	0.7185403205255706	-0.19118524962914438	-0.31998857623470117	0.06578709581199563			0.12898644496053974	0.2168350109742624	
YAR042W	0.2057301582209043	1.055971179634871	0.40915262492980015	0.8353789380735631	-1.9186419571354918	-0.6247051668800327	-0.730569719927994	-0.07023526875365735	2.246526356819358		2.122070208575901	2.7140065859837517	
YAR047C	-0.4744866787544872	-0.15930261289105385	0.4064822215194636	0.5576978254553489	-0.8397645586220344	-1.0544585043457113	0.8042140764558371	-0.5539236753154828			-0.13181626166117247	-0.42591166523093404	
YAR050W	0.0878278907468368	0.25038376279986047	-0.16062834803263468	0.7804510148950704	-0.17440744465120464	0.3420411069821685	-0.26090328752041814	-0.23163662403059235	-0.04101528711396775	-0.005295496134519214	-0.16521465984474654	-0.05155582894685281	-0.102631893557987
YBL001C	-0.20550821259169008	0.376378827209804	1.2839570897063974	-0.6533856384257551	-0.025623433360243995	-0.9240699887316948	-2.259483478859556	-0.8453212198733846	0.49422198451825694	0.5922406474912886	0.655009601682028	0.031783152389583194	-1.820586398648847
YBL002W	-0.04999564706866515	-0.23176989987342309	0.9245939619828268	-0.16455616520025412	-0.3785719410702583	0.4536069281115951	1.1573911973253	-0.2978010585802195	-0.629080038583457	-0.17036722067624538	-0.5151011707887245	0.5977773770191398	-1.4765306147477755
YBL003C	-0.276115139256706	0.9779412004645988	0.03671883094209202	-1.109500632054611	-0.8272704442496801	-0.8311328210545087	0.04610547670572677	-0.36239578550677676	-0.3888654664664549	-0.39363365146509927	0.07686847461952373	0.04472585028701745	-0.44257650440142265
YBL007C	-1.5293298985322643		-5.009006655602449	-2.0722352048485404				-3.7493714952316064			4.685926419937617	1.124784351231239	
YBL008W	1.4598319955973271	2.13730461971242	-1.7337767166395386	1.6029991537810295	-0.9761098739993755	-1.0351638678120667	-0.9037936831353112	-0.46859605371284146	1.153506517667022		-1.3316540915458484	1.0253561884737137	
YBL009W	0.18577845747888647	1.5598274783817971	-0.7665168403757067	-0.22642419357734786	-0.4270981070470896	-1.0483677348026823	0.0703288549468544	0.15643861814302684	-0.7163689218077292		-0.13270731695818455	-0.027926790766096814	
YBL010C	0.3254833231606054	0.05959155026219998	-0.8186812081062044	1.3929910851163263	0.9233345331603335	-0.1503428041069582	0.25509077324826784	0.5776701215901419	0.7138150421355943	0.45848971259582383	0.47376261301779715	1.3079193498803683	-1.737071086181163
YBL011W	-1.1310660341586192	0.4720714527099638	1.4683049149829934	-1.274302252556902	0.40661633030511224	-0.8148571857337396	0.7535070398190402	0.7733764151596525	0.9648368424662386		1.8019146233695313	1.2479201982304255	
YBL013W	-0.06040319690366115	0.6493985265906508	-1.2897301752610912	-0.5312077205631424	-0.06025672894817586	0.14722972587641464	-0.2473705338249526	-0.32527105273401014	-0.7668559125676424	-0.8156202459373516	-0.1988098081427635	-0.02918931090014954	0.40213155524753585
YBL015W	0.23830577222426894	0.22324419473537196	-1.5268927717133096	-0.3079886341872008	-0.17080093668954222	0.28767435173083145	-0.09196350919652066	-0.05378573784524051	-0.1669162251306918	-0.1458506573099873	0.07844211275490942	0.2804460750050521	0.15027099813711908
YBL017C	0.12230987778521474	0.8346938072756177		-0.9558663332117038	-0.9971931029702954	-1.2612862628265318		-0.45338792564465435	0.5358628148736617	0.638728256831473		0.15238302647748708	-0.5607843032762201
YBL019W	-0.2809614697924061	1.2052059422704795	0.40968018593563693	-0.5250872742462555	-1.0069661025920564	0.32589098383295234	0.5410436029171996	-0.25636014740120067	0.1570555879426208	0.21582981243186097	0.25780765391023575	-0.1703234237759889	-0.5705174309178097
YBL022C	0.7456790996290515	-1.6000572132225515		-1.0575850661271686	-1.3691741706820626	1.1742811448281514		0.7218787750795258	-0.14847425309692008	-0.12526213436144554		-0.42710165300647535	-0.09959825237957676
YBL024W	-0.8241173807327851	-0.06685694473822966	-0.7196019011656285	-0.1418448155782082	-1.721994580885005	-0.1553951806444062	1.4770483632300664	-0.6924753711775593	0.5403190964479921	0.6437032267148592	-0.49630043974552757	-1.2727933995167202	-1.1446865305211766
YBL028C	-0.0705406159524895	0.8886235395378727	-0.5146344694342448	-0.44492041204635385	0.1015327347950746	0.47782593540822493	-0.15128343020080964	-0.10920149753177438	0.19589745434596473	0.2591926727780865	0.3981606325539192	0.06550570690207934	-0.6121604836637986
YBL029W	-0.47565000026435605	-0.4593614954177519	2.1366264302353346	-0.6312782237110207	0.07137811459491716	-0.7462247478607428	-0.9913540046403483	-0.26370292016247693	-0.11666123338559764	-0.0897462423955787	0.2564012375294099	0.8295576768417684	0.19935949825145574
YBL031W	-0.19875367514194317	-1.1885307151018776	-1.2525591114062393	-1.5611977080772623	-0.8212186065472199	0.016136698920183053	-0.1404939130612341	-0.6094063544027577	-1.0424414455670716	-1.1232825208857455	-0.20002051466802634	-1.1125274687981717	-0.5136605256209856
YBL032W	0.06539349145349958	0.31249297855358216	0.05025830906940571	-0.13346829263919444	-0.6205415283653546	-0.6057191795565222	-0.751655643344778	-0.9931991923960954	0.05683614997820764	0.10394534613716379	1.0185143562741203	0.09985681959967918	0.6395557114796244
YBL036C	0.2802548513027364	-0.04478618366187265	-0.282044932518167	-0.5543932235488139	0.5490270846650263	-0.9488485529684936	0.4943289407147006	0.42001215912407686	-0.37024863046358564		-0.09722244674301596	0.10052390750596378	
YBL037W	-0.3384765527757828	0.11009598788435648	0.3964676340226681	-0.16614078643393534	0.19800524458400898	-0.6323022083903186	-0.5862432109816175	-0.06615499059183928	0.993886751218588	1.8662418285989322	0.9366256200420787	0.7807649700395239	-0.23924503435469907
YBL038W	1.8628774926839191	0.37510300381324846	-0.6026446828401588								-0.6711486582762697		
YBL039C	-1.038364116053454	-1.4773790324713867	1.7171220247879302	-6.24331934637156	-0.7365849249351132		-0.22451578109941628	-1.581362249646378	1.0990711374506996		3.4489136234688944	4.30360092370724	
YBL042C	-0.47819215199002657	-0.7074216873251264		0.3094596154070079		-0.4100489486840783		-0.9434801031486327	-0.2815358924051581	-0.27381146571556975			
YBL044W	1.3408297991714362	-0.5077553110579901		-1.1329055637445298	0.09955676507840915	0.5886116772562211		-0.17153273182512704	-0.4653534191154177	-0.4790244093252866		-0.5291199780535751	0.27114738889512086
YBL045C	0.5480404935407028	-0.8394823176964116	0.38808864619431466	1.1464554681861117	0.6149426672406058	0.8763300489482175	-0.08544832412103356	-0.599991587909211	-0.825665504740777	-0.034164259724324506	-0.7150310056778371	-0.2635645062116026	-4.732579248853952
YBL046W	-0.8823601883037708	-0.44221941185469377	-3.030020180954376	0.36783213795145836	0.5068742504624545	-0.7559436386030223	1.8586437124278974	1.0203772868298493	0.9944428005637564	2.068734722062749	1.3732484745420535	1.3108116163299717	0.5714779348685133
YBL047C	-0.3805882776828643	1.8516529001693531	0.7606395488409767	0.16753007707887366	-0.33651877390125184	-0.6894342470446493	-3.276700666199134	0.6261473492171477	1.4724760487256547		4.563663508461148	2.071492666965714	
YBL049W	0.8453140918513259	-0.6181775484762403	-0.6556946676001509	0.6209330032704586	0.431791624751245	0.8373652931951848	-0.15515428836493977	-0.4487690213155483	-0.8803682843522775	-0.942344875339872	-0.16031962589576335	0.12575068006774506	-3.1781721144002026
YBL051C	-1.158539003100824	0.17727921799132834	-1.5044200349934858	-0.9071264295191623	-0.7110166019350532	-0.5613218499319101	0.550394929775599	-0.5015828836041527	-1.4980394540343729		-1.1541029521159352	0.023894785349560795	
YBL052C	-0.5019480651246165	-2.4029905346985827	0.9189197360949124	-2.2035977665954234	0.36230329285527196	0.016728056255313685	-0.2826757063899527	-1.1272815149964643			-0.05459284446556894	0.09861838731538776	-3.1625157177771905
YBL053W	0.28162168543231586	-0.29589959905365065	0.08548626941707041	0.416240802048719	0.6026416425089299	0.5763326868740187	0.6096644612643948	0.29236330758896945			0.1494452546353268	-0.20937491370170747	
YBL054W	-0.29084815231991906	-0.27479176588697873	-0.7494319397951144	-0.04830658463766573	-0.06901385255361173	0.46357200120643094	-0.301045576675576	0.546647646213411	0.7655538560697491		1.3080168785156663	0.5408909701456825	
YBL056W	-0.18187437560938177	1.3611266839552518	0.230311070764867	-0.2242177421003766	0.1510298415385158	0.19834704545988346	0.06430066114782353	0.4604166210432986	0.4121960835215496		0.34324633594808157	0.0310489233433235	
YBL057C	-0.25973716439150285	-1.115191150628215	-0.04037597899829254	-0.7901763234869745	-0.3145114205483017	-0.5371782905130442	-0.01049179574735302	-0.25512182464976585			-0.5512073443720464	-0.3636272625431639	
YBL059W	-0.14631213533951895	0.05711268131317414	0.6269508101589736	-0.16890953011983995	0.18551656181602924	-0.06592800706535952	0.37461159788125015	-0.01767582846737591	0.1855374967837352	0.2476268693149165	-0.024014443640333685	0.22666249461112814	0.37094454408847294
YBL060W	-0.6417633675513613	-1.005501078029456	-0.5082746120906165	-0.8501294515686372	0.2845508827986802	0.11877208215334623	0.7635964621166019	0.06090012498021326			0.5289112109763003	0.16864270567666023	
YBL061C	-0.7282178621654557	-1.796183815374363	-3.5866333442319305	-1.4376487281703316	-0.8005869403961932	-0.08464937485897382	0.08314953366416125	-0.6745283258830468	-0.3583920983208035	-0.3596133396330901	-0.2948490612627503	-0.2773041141806681	-2.0791020954302817
YBL062W	-0.41905572867630375	-1.1293483233816024	-1.1603136613680423	-0.19883074283171176	0.33501579875353865	0.28686979386754347	-0.8945687608717602	-0.19037673028937596			0.2234938262591524	-0.5115573880466434	
YBL063W	-0.09151569108324444	-0.12339016934866637	0.7268094825347811	-0.39151176942470134	0.0624672160983294	0.3656357114600923	-0.8131915112957329	-0.0578331367418358	-0.5820074028257779		-0.1092246938428639	-0.10099176072302843	
YBL064C	-1.217577582014718	-1.358944270010832	-0.9172415083761107	-1.5088149737153282	0.09084259320262406	-0.36749261727741905	-0.6931166377776216	-0.38529555687218947	-0.5139011018703203	-0.5332227932436369	-0.8772221938196095	-0.5695897435430064	-0.742944212417704
YBL065W	-0.4320386600822296	-0.5730747363271995	0.25340369693692916	-0.8208980109240998	-0.5071743356954412	-0.3804194660789459	-0.6222271347996509	-1.3995899345633707	0.7516344959728573	0.8796146544369502	1.6426021499329273	1.1831100741658387	-0.38989687899665776
YBL066C	0.034044036403922825	0.596116335931966	-0.10064908056957234	-1.3955587478147533	-0.4284398512134269	-0.2808086180692312	-0.5472110655039928	-1.0388773658974313	-0.49914517795581875	1.0969670304691663	1.460171377281195	0.43715892361808456	0.9028558947560317
YBL067C	-0.7388519692280553	-0.03415873624550565	-1.2003474832171317	-0.40839983421529225	-0.3201381162989717	0.20866578885423465	-0.49543557175503344	0.0026610550840580026	-0.07210936220915033	-0.040008762019996175	-0.5471049703811547	-0.5926039195207906	-0.03229047952392281
YBL068W	0.06642535306659339	-0.29708817810546917	0.09687105027354663	0.025904620773737584	0.014492866194484925	0.4683120326156984	-0.5674622207245719	-0.12162539253580851	0.07456726210841837	0.12374026873695422	0.30307142324620384	0.44367525610734676	0.15847579544119894
YBL069W	-0.13383082371710034	0.4084844402597649	0.033388863546890156	-0.3096034899851086	0.5495554536422146	0.660460160347957	-0.14122334214011456	0.038927796058255484	-0.3281511765175985	-0.2048663328610759	-0.12585849263644205	-0.4696060067209049	-0.27145744166874475
YBL070C	0.27099282242508704	0.40909865152556824	-0.2622700321214872	-0.3350427257643785	-0.0002726272280884356	0.4330475220340986	-0.09248229073754059	-0.03612499135335848	-0.19498235659437693	-0.17718354246232929	-0.2676028923406065	-0.024919708086404143	-0.6113400100292421
YBL071C	0.3421206773677953	-0.5839482558501797	-0.1583135476115244	-0.5881839728644256	-0.8898170413243106	-0.48648809750806554	1.3471064276132994	-0.2093753716575598	1.1876220656031997	1.3663489400206943	0.9161074995222993	1.4663277858434245	0.6804401109499087
YBL072C	0.8346882085188498	-0.7415082433220591	0.2972327911188118	-0.6128038014927291	-1.1522814077781007	-1.8699517779242856	-0.6123247855466567	-3.0386770989350467	-2.9072982715302444		-0.9661624396598858	0.199910429538242	
YBL078C	0.17160745257123658	-0.18859688754576903	-0.7739812034792478	-0.44668575675538735	-0.3541440832446062	-0.44642046458376367	-0.6760817859536351	-0.36251068371405776	-0.3701761868502168	-0.14748984553993183	-0.425289492790507	-0.3774049264227285	0.36705325422753265
YBL079W	-0.7739954398317183	-1.1152847060377895	-1.6491404208695575	-0.09123517192878715	-1.5636133432610548	-0.6386168906517227	-0.8834576296512776	-1.4006587768287078	-2.070152277661011	-2.545634610891803	-0.5021215773883998	-1.0326015652454934	-1.05003294233791
YBL081W	-0.08518071681108591	0.17892001467691207	-0.09801728398713733	-0.5855280900930636	-0.6800307179931706	-0.8592623512639415	-0.08315231639769899	-0.2864654630211654	-0.27332633874465595	-0.2646463621340758	-0.22164878550495895	-0.5003143889547029	-0.7990626755888026
