orf	hom | growth (pooled culture, microarray) | lanthanum(3+) [IC20] | YPD | Pallares RM~Abergel RJ, 2021	hom | growth (pooled culture, microarray) | praseodymium [IC20] | YPD | Pallares RM~Abergel RJ, 2021	hom | growth (pooled culture, microarray) | neodymium [IC20] | YPD | Pallares RM~Abergel RJ, 2021	hom | growth (pooled culture, microarray) | samarium [IC20] | YPD | Pallares RM~Abergel RJ, 2021	hom | growth (pooled culture, microarray) | europium(3+) [IC20] | YPD | Pallares RM~Abergel RJ, 2021	hom | growth (pooled culture, microarray) | gadolinium [IC20] | YPD | Pallares RM~Abergel RJ, 2021	hom | growth (pooled culture, microarray) | terbium [IC20] | YPD | Pallares RM~Abergel RJ, 2021	hom | growth (pooled culture, microarray) | dysprosium [IC20] | YPD | Pallares RM~Abergel RJ, 2021	hom | growth (pooled culture, microarray) | holmium [IC20] | YPD | Pallares RM~Abergel RJ, 2021	hom | growth (pooled culture, microarray) | erbium [IC20] | YPD | Pallares RM~Abergel RJ, 2021	hom | growth (pooled culture, microarray) | thulium [IC20] | YPD | Pallares RM~Abergel RJ, 2021	hom | growth (pooled culture, microarray) | ytterbium [IC20] | YPD | Pallares RM~Abergel RJ, 2021	hom | growth (pooled culture, microarray) | lutetium [IC20] | YPD | Pallares RM~Abergel RJ, 2021
YAL022C	-0.00947382579465408	-0.199756052734274	-0.4459089503166	0.871192648215548	1.28555704989498	-1.43177452494158	0.0640415155794315	0.725772866951947	0.953610932938424		0.878348344360124	0.611751169827959	
YAL023C	0.577999983991318	-0.487979283200243	-0.723531785239797	-0.473527521526501		-1.94776353235479	-0.24785791608382	-4.39805704381682	2.52655873835253		5.90411249327097	3.53696622724948	
YAL024C	0.3737740439162	0.012806913631216	-0.0284650886967218	-0.1147907326385933	-1.29413756499653	-0.9148888611009205	-0.110224275744742	-0.2486959994869415	0.803063919512716	1.9233999666715	1.46509524934595	1.2074636731921315	0.168660339897484
YAL026C	0.249985628964868	0.00120227008835051	-0.0612218867131055	0.0597138596661562	-5.6407405316049	-2.7526965797265	-1.34076588533881	-1.97011541609352			0.905195743748584	3.79189290509296	
YAL029C	-0.272544075263702	-0.0672558427818859	-0.0953169953633796	0.132002819249676	0.300237397842857	-1.20971044635843	-0.0731441234774093	0.683490804254317	1.27924420809113		0.958034913916939	1.46134899616147	
YAL030W	-0.0104812961022697	-0.51239031293676	-0.104793384603768	-0.222337061035492	-0.921388965027993	-2.02241962919645	-0.552059151193391	0.037367848870613	0.810373025246475		-0.742314688196818	-0.43897802470005	
YAL031C	0.16708946656556	-0.236847833529419	0.147542277381007	-0.101940636480678	0.349467462887726	-1.4964484457572	-0.896940485109372	-0.776976171720917	-4.82598196523296		-2.09795950340566	-1.86607500666468	
YAL034C	0.0519384171938954	0.126507390528355	-0.0787231589008671	0.0788617809515801	1.57847664003843	-1.36908190923402	0.317723181581865	-0.0550956897362725			0.321260825679654	0.070406273877816	
YAL036C	-0.0761644559766328	-0.239904988041749	0.140923258847702	0.629807408995419	1.36289515285362	0.0700556629623859	-0.0745107518821365	-0.223163613079946	-1.0663451219982		-0.0723604855155012	-0.572906480733454	
YAL037W	-0.32293733150743	-0.194763576554387	0.24975457044616	-0.155720726069779	-2.32280609448134	-0.916183591787574	-0.487600097617768	-0.0785864415059293			-0.0857926824687744	-0.500402723656576	
YAL040C	0.0385530232918553	-0.191941888299534	0.163276327967082	1.15492108179294	1.39858039782823	-1.6610387762386	-2.54868444437117	0.6339193706436	2.20655912880214		1.66389721248486	1.83832476639985	
YAL042C-A	0.0697648435499379	0.22388768605249	0.359436126292182	0.305237274767601	1.23113540237395	-0.741637057732899	0.290090565571653	1.00358492863113	3.04139169447952		2.36180916739223	2.59472602420862	
YAL042W	0.167118239951542	-0.0567420423286686	0.261114325058994	-0.0205150227510277	0.712360453436871	-0.671480122364086	0.156486153752952	0.526556050110165	3.20514872943436		2.51572761467708	2.73032479065462	
YAL048C	-0.262156973885856	-0.0494513863231093	-0.0862478918512604	-0.124273756527354	-0.101530968942692	-1.69056373084085	0.0664958525644569	-0.0113526735395572			0.150038650232195	0.252409745833302	
YAL051W	-0.268462596075303	0.00543467993773297	0.257021546454822	0.141733371748748	0.608597693118343	-0.496522164268601	-0.0306489207468734	0.0598748644355838	-1.67888754936662		-0.142169384448134	-0.997104958257294	
YAL053W	-0.209017219263874	0.106407117640934	-0.394067788068043	-0.105185661107353	1.18086083604261	-0.680533096553798	-0.0930114482948378	0.489189737107854	2.63983085955253		1.38671691770612	1.29679471084766	
YAL054C	-0.27346429997947247	-0.236113425216374	0.011864052586142	-0.158082582233171	0.19596294881195753	0.00321898418894675	-0.045689204481505	0.149366056304517	0.0248284832338249	0.0248284832338249	-0.126003402583227	-0.12795996123510128	-0.523181982955346
YAL055W	0.211628477203545	-0.519852516263931	-0.607588340697946	-0.101340545206331	1.15844661989401	-0.38114129442311	0.0933942410928759	0.36087867207407	1.16286800991041		0.51437163863496	0.307341892225436	
YAL056C-A	-0.667727580418777	-0.996678170558152	-1.04191540288851	0.24988189070086333	1.3511027323921	-1.4624277120283935	0.248063527278408	2.9950410749781	4.84335643261584	6.09380711509058	3.39814281494831	4.203250736733465	1.03562935386377
YAL056W	-0.476387489075832	-0.205145196395743	-0.230728235833514	0.062064189708618	0.745073108533638	-0.253775647468706	0.525617023077064	-0.0218590956058646			-1.43874779527945	-1.01288041933095	
YAL058W	-0.8587446740257	-0.258589846749894	-0.434822413791702	0.66665352407138	2.35811274636195	-1.13630712178978	0.308960885146277	2.47044574328827	4.24775754876399		2.74187749813635	3.77583499589748	
YAL059W	-0.367898810377262	-0.138969608029573	0.0320483781766814	-0.619686266462868	-4.27045272455662	0.22293981277833	0.217387881553033	-0.402924215094135			0.256435317042649	0.269546901088175	
YAL060W	0.207402394976262	0.062692570049129	-0.261026870002851	0.540570291315775	1.35517919899994	-0.722690629277312	0.0776912193558052	0.213834104101955			-0.0689778913093801	0.256578146039591	
YAL061W	-0.0449845855789997	-0.0469814737382869	0.252311986045689	0.766197382873349	0.678742026908538	-0.708207523908803	0.0351704116574958	-0.410938959576246	-0.875833898976702		-0.330092839065337	-0.690763970645037	
YAL062W	0.0433908528871591	0.0299089116362416	-0.0188977801968066	0.770187211582599	1.02060704011521	-1.36369136192888	-0.024076925258291	0.00106561182140097			-0.740529380272574	-0.123014398396564	
YAL064C-A	-0.2371661997697945	-0.24828909340571215	0.0360320509673935	0.3456450211941185	0.25052738106433003	-0.25444213977408503	-0.687445911157743	0.10138315305357296	0.0325919272358177	0.0325919272358177	-0.232879161862805	0.177250878150377	0.522816760406667
YAL065C	-0.124258532309368	0.139492862708958	0.0905159255562929	0.00712257334598792	0.78683824254982	-0.585970729833717	0.112487391231447	0.606761553914265			0.228975583732027	-0.167248906378684	
YAL066W	-0.164627378463259	-0.526527636950134	0.00181169817978104	-0.0541378974975728	-1.38616792105589	-1.65700471711545	-0.185724908989958	-0.49954866021989	-1.75809614403822		-1.31083924527678	-1.05813783800379	
YAL067C	0.185318685758234	0.189683599484903	-0.109579696680518	0.121598222257525	1.79408937507356	-0.0110550096083613	0.0797286735527384	0.511825063549761	0.957988026621535		0.319466555459469	0.418282049487633	
YAL068C	-0.021003560377022	-0.127323899929093	0.241176079150617	0.0845067285998203	1.05581388632412	-0.82632861232374	-0.0645501172144877	0.219894037608963			0.30600203086676	-0.601651771484042	
YAR002C-A	-0.17196575150272125	-0.06367306434284771	-0.00293448512064177	0.06703025688577449	-2.41217785410344	-0.046334143697793484	0.133304908547527	0.5106640366011185	0.634961296660701	1.38342371109223	1.7292879717741	1.154321564486642	-0.0461384511670458
YAR002W	-0.602144816026644		0.0260996466596539	-0.0131717624094312		-1.19237223299113	-0.77725611252816	0.136029656338061	2.69861334623641		2.90002999379427	3.53188716459053	
YAR003W	-0.149134067454266	-0.0631508221512429	-0.0553107213418165	0.0902794961343826	-0.641816343861687	-3.38019392117281	-1.35850121958045	-1.76777250557758	-3.72688086332713		-1.93182752573257	-3.33167469492154	
YAR014C	-0.388101218133987	-0.735450287846353	-0.590421646856435	0.121257589893284	-0.335014799424473	-1.21732694112261	0.0929585431147755	0.104070087586331	2.31022592724852		2.7950388324738	1.66398143190414	
YAR018C	-0.729376633825023	-0.418596619403282	-0.264154042247102	-0.151903937805073	-0.337989522842075	-2.09424569847811	0.199700423548828	-0.414224050158518	1.34752352960575		1.81315148850479	1.97603067968865	
YAR020C	0.314658451763602	-0.115791155919311	0.43245507778754	0.238426963031916	1.45726651691854	-1.13649748783727	-0.00344027994427987	0.244818402218262			-0.0986388990801655	-0.112316634858386	
YAR023C	0.348307804797841	-0.0178290029746808	0.15971365863577	-0.0308781378290737	1.03697807777268	-0.445914781977387	-0.395844785149723	0.156931746490007			0.131928150895144	0.466073942676888	
YAR027W	-0.113976959640895	-0.0040095776555583	-0.462151814783556	-0.306567668741192	-1.93701933573663	-1.03794177749103	-0.617824116120085	-0.124734966471142	0.811995557222845		0.335692147353813	-0.271087766056597	
YAR028W	0.0188627005399418	-0.0339591070508091	-0.55379192125457	-0.307056010197787	0.968303211116429	-0.828665802358491	0.4590612885072	0.246357488933247			0.4754324677722	-0.165323155275261	
YAR029W	-0.145864532502769	-0.0395813488495108	0.0777873259698332	0.124831247218265	1.09385091827821	-0.056212870786443	-0.496116321957298	-0.219164964601169			-0.102730844016939	0.13402938623474	
YAR030C	-0.309521273007106	-0.219325870074703	-0.267950103641269	0.407174075853552	0.499299329712664	-0.0449717582385149	0.54239804659413	0.100961966367245			-0.310037111664034	0.158504769734646	
YAR031W	0.214471663261999	-0.233401158459878	0.213354177130896	-0.009870025590702	2.1532671816659	0.0834172474690273	0.203702690018276	0.294139763445697			0.210434554507044	-0.276735723385626	
YAR035W	0.0378972478587164	0.0124912378725492	0.296987545404872	-0.0103327990151874	2.39521645939798	-0.450431698800429	-0.250559766569339	0.160536217987055			0.205438556140438	0.377523365409786	
YAR042W	0.22824803773989302	0.414338322095428	0.1575159606388436	0.40234110447711885	-4.56618978629347	-0.8235653505165275	-0.6343041780602275	-0.010725424923505034	4.41525074511833		2.2683198123684702	3.8133638900210505	
YAR047C	-0.288853077639076	-0.146905227220222	0.156322419049877	0.274861715504375	-1.7182623131087	-1.19345708043432	0.800161855647901	-0.619722860228246			-0.0644974219077463	-0.506827193144292	
YAR050W	0.13861868618246387	0.04229809224009501	-0.097148666136332	0.377124488127834	0.0380899906538487	0.008519988806819034	-0.195336457623692	-0.2139409870186425	-0.0994877509131125	-0.0994877509131125	-0.0990654269553412	0.008246326753794497	0.0111847117901923
YBL001C	-0.08437553855878625	0.1004857348771612	0.54851138360864	-0.28112921421660547	0.4308371868690955	-1.0812307650174364	-2.06328385638611	-0.9866126902973444	0.956867363389355	0.956867363389355	0.749882964424762	0.12291183561233601	-1.50827036081706
YBL002W	0.03384517683098939	-0.18037241593555264	0.387893389780832	-0.05671466195883851	-0.5008458320836631	0.10454547826694069	1.13025433184145	-0.2972466242894025	-1.26010424882892	-0.391310031969266	-0.461204910708945	0.9016592445366794	-1.20396817786682
YBL003C	-0.138050952849188	0.37830214429591735	-0.00894399089519161	-0.490525021302188	-1.68528142795607	-1.0012390890283704	0.0916053548783308	-0.378575890194508	-0.786011906545004	-0.786011906545004	0.151495422343539	0.1407196011574955	-0.289481319714663
YBL007C	-1.09074532118077		-2.26414003782527	-0.932502561385897				-4.64301450951921			4.92196188132398	1.62676437422478	
YBL008W	1.18161676320357	0.913724897890346	-0.800270148186359	0.754744460754563	-2.07817491303729	-1.17685005062589	-0.796205738417241	-0.512289434056143	2.25804466415617		-1.30635339151971	1.48996187562648	
YBL009W	0.213080746742981	0.647031645355535	-0.36795161339462	-0.0851173803868075	-0.628941018287546	-1.18821471211186	0.114245425349776	0.274672806454184	-1.43237935578199		-0.0654196818267848	0.0407573515273805	
YBL010C	0.31928444230145986	-0.0458144789393235	-0.391266571017689	0.658332789034092	2.93581455267105	-0.4152783177531412	0.286930787777105	0.805032645120409	1.39026066720767	0.720415584485686	0.562288733570663	1.8787385101352916	-1.43440474633579
YBL011W	-0.787984969939713	0.144678960395021	0.630905974422705	-0.566183065471131	1.57182642219981	-0.987230534866086	0.752769172784778	1.05144051688236	1.88568237386881		1.93695242688492	1.79618610614984	
YBL013W	0.025933353224904004	0.22657299690484903	-0.60180275089332	-0.22503909642561848	0.3394152012684121	-0.15915554150976996	-0.182688242569284	-0.3318332626304155	-1.53202150277287	-1.53202150277287	-0.133837072276694	0.039020259097238	0.45762574412342
YBL015W	0.253012032718606	0.029764367246529602	-0.707802998315618	-0.12256243724648559	0.04761013920866147	-0.038273861052556035	-0.0374390558405905	0.009985681646942496	-0.347968390842892	-0.347968390842892	0.153124169048938	0.46504537382836997	0.234866177466053
YBL017C	0.164831906715659	0.31214694875229		-0.419993733246318	-2.13382860185537	-1.37147519154579		-0.493141340234448	1.03905054912975	1.03905054912975		0.288844340531491	-0.394030909991822
YBL019W	-0.14173513528820098	0.483258633203923	0.157751754975664	-0.22222928790331553	-2.15962652306179	-0.005380536143789499	0.554192940511108	-0.2450696271103556	0.291428937721684	0.291428937721684	0.338771064386312	-0.155165158227171	-0.4026394325828
YBL022C	0.63871744201303	-0.812281400520405		-0.466691334667174	-3.11575213060907	0.724834861708265		0.986601396681047	-0.311570941509274	-0.311570941509274		-0.508464488820694	0.0138678337607371
YBL024W	-0.554642479100555	-0.10421152705813201	-0.346982897254458	-0.04628820930865252	-4.04709700881466	-0.4196269338887447	1.42901781110294	-0.7941691076314115	1.04784555665503	1.04784555665503	-0.441745780901955	-1.672045719308685	-0.910466705273315
YBL028C	0.018226883152034003	0.33705303537627596	-0.255372336390081	-0.185425839110035	0.766493068782463	0.12539094873767903	-0.0928816608533563	-0.059786624380510904	0.368088031545813	0.368088031545813	0.484039183160523	0.16931045737584316	-0.439470878087463
YBL029W	-0.28973743512274597	-0.2854798539987215	0.929613473135159	-0.270980019361296	0.6868935040591599	-0.928158111314877	-0.878042872348076	-0.25431469008680546	-0.248784121804102	-0.248784121804102	0.337315395516081	1.2205641026997034	0.278282793147308
YBL031W	-0.079240736449706	-0.6222282669276635	-0.585189077301843	-0.697892626211322	-1.66930630892972	-0.2719882348099655	-0.0827973767390079	-0.6895794224480549	-2.07592268948199	-2.07592268948199	-0.135090177561756	-1.4515369705354901	-0.352352004766753
YBL032W	0.12156404673980403	0.0709816670108285	-0.00289249688672054	-0.042442668587811996	-1.13957627196718	-0.8072239772611041	-0.654011866532059	-1.17280137041177	0.093633826175396	0.093633826175396	1.12611760066382	0.2165739078543925	0.667616950221898
YBL036C	0.284901739649487	-0.0940187027260562	-0.151416026121277	-0.235683226038074	1.9477500446405	-1.10255785009484	0.510531679320105	0.60653027563074	-0.749269342142138		-0.0286921368119319	0.217491749337464	
YBL037W	-0.185458124701493	-0.022490278251728002	0.151846381224467	-0.057442138684634596	1.02115287666569	-0.830104177749536	-0.499411253509522	-0.005588070167495348	1.94301586185066	3.20911214832276	1.04136113324729	1.153430566096	-0.109643592541065
YBL038W	1.48801211357254	0.0998965280204129	-0.294708658964858								-0.62271715765817		
YBL039C	-0.717512934194316	-0.75562557694236	0.742115227470068	-2.8473870585765	-1.44589761823697		-0.161327340420835	-1.91333967678243	2.15060989580539		3.64162908340851	6.00047537963594	
YBL042C	-0.291669979895751	-0.400040197031089		0.160899137933752		-0.638809228890238		-1.11020156974129	-0.574184086464751	-0.574184086464751			
YBL044W	1.09115124521081	-0.307829317158296		-0.501269887464122	0.761277074407174	0.220745018455995		-0.13826599520905	-0.936970078267349	-0.936970078267349		-0.648830773203239	0.341776019694959
YBL045C	0.4884724934982859	-0.461029068321063	0.148101377601466	0.5451518473778509	2.12174831245724	0.468386251126544	-0.0313497214886587	-0.6777255748660578	-1.64808930439043	-0.150523435343236	-0.668136258243172	-0.2834548972250545	-4.08379974446985
YBL046W	-0.5989186850405278	-0.27756321506454407	-1.37962848711647	0.1876971201105065	1.83647862977583	-0.9365232291537371	1.78567102071787	1.36243183965238	1.9441132920946	3.56708949563844	1.49327445421828	1.882717958874405	0.607405156081223
YBL047C	-0.217471475057259	0.781803855956868	0.314613671060451	0.0957413364086245	-0.389837509655124	-0.879278126545846	-3.01401288257256	0.866068855405836	2.8875693876735		4.79541734113909	2.92933358041744	
YBL049W	0.7144600035144545	-0.3588250424287165	-0.318419444706071	0.303892072497133	1.63828199240403	0.43484901091263967	-0.0964995088986831	-0.48732581757113197	-1.7560518176006	-1.7560518176006	-0.0939989696562058	0.25220108542807296	-2.70899511585849
YBL051C	-0.808869932073192	0.00853660207073444	-0.697758768372987	-0.397617947285469	-1.37840456516582	-0.769010882383418	0.56293303848457	-0.553822153323572	-2.97510014183465		-1.12258443798235	0.112058287774313	
YBL052C	-0.309729234696565	-1.1830959033760635	0.385357284353389	-0.9928092165540906	1.45485268918107	-0.27147924937897155	-0.215685770284928	-1.3416203651934657			0.0154303477037628	0.2148699577245985	-2.69514772281223
YBL053W	0.28594080750921	-0.209989100015974	0.0128527031106479	0.209920838756399	2.08927712867868	0.210176404792862	0.618328547581546	0.445811469577365			0.226613830242465	-0.208895824143758	
YBL054W	-0.149250995355863	-0.200240979651918	-0.360315486468117	-0.00334615821464665	0.316298901922111	0.113122486993721	-0.23285493445674	0.765973185176916	1.49237343775636		1.42575845754357	0.823389643844702	
YBL056W	-0.0664090860984534	0.555266695101813	0.0775824075640417	-0.0841044303758032	0.897151260651191	-0.11515850385791	0.108611251162054	0.657402310911844	0.794979384701133		0.42720179617502	0.121901615114581	
YBL057C	-0.125600409713409	-0.588358238853653	-0.0434016543332888	-0.343927842414062	-0.331744397024987	-0.748230350433435	0.0387074384905272	-0.243510492408195			-0.498575517042139	-0.421130528586898	
YBL059W	-0.03937465662051	-0.0469592820411397	0.254861249768663	-0.058713228929027805	0.98818632939366	-0.3426219063043995	0.398639396938054	0.0554505757851386	0.347641409580485	0.347641409580485	0.0470795995111139	0.391044929915969	0.430042206745292
YBL060W	-0.416016884313408	-0.537700645438377	-0.252529786755021	-0.371451457768352	1.24960858543805	-0.183649236260775	0.762199122214587	0.154383180902458			0.619368627106842	0.311215916945693	
YBL061C	-0.4817396261868065	-0.9028575249985875	-1.62840773775946	-0.6411730736344925	-1.614844616683645	-0.35873551966327255	0.126228108638714	-0.771572526015269	-0.72586905028891	-0.72586905028891	-0.233239605547039	-0.30235912564284256	-1.73691610531096
YBL062W	-0.24671444690568	-0.594896372016116	-0.543959808125748	-0.0724496256103436	1.38282151656241	-0.0389663496824886	-0.787583782880676	-0.161991903417576			0.303255571669409	-0.624666531119585	
YBL063W	0.00228162252970184	-0.13031997095757	0.299493262309605	-0.160906702525355	0.66337128302259	0.0288280313656795	-0.711525577999676	0.00488972417878119	-1.16720074198852		-0.0411147007938799	-0.0597722184948861	
YBL064C	-0.8537510837108255	-0.7009294690738941	-0.43531827381953	-0.6738444692941385	0.7382741553310146	-0.6021806941689195	-0.599299134138749	-0.407408299326933	-1.0327847677214	-1.0327847677214	-0.83600735731635	-0.7045128343325685	-0.555143324290631
YBL065W	-0.25658407662661525	-0.337995446225518	0.0879036982080425	-0.358031725482555	-0.840319337854615	-0.6133069241448865	-0.533043167397412	-1.68447565566224	1.4649019068943	1.4649019068943	1.77206085467144	1.7070143195995526	-0.242888511926609
YBL066C	0.0977321782951165	0.20196596103811	-0.0703408250753841	-0.621850171449996	-0.6324828387748065	-0.5275711644037903	-0.462930358257482	-1.23031337635265	-1.00366217757403	1.84914861142705	1.58324138389325	0.6806654623238435	0.900494362232641
YBL067C	-0.48982367868921245	-0.08911068418339516	-0.561852996532119	-0.16865976920006487	-0.34659726300740945	-0.10627708860882149	-0.414539055628186	0.081056130429193	-0.160855646970005	-0.160855646970005	-0.494329478533202	-0.7361778745950525	0.0733985935034179
YBL068W	0.12234846835662275	-0.21053801527259147	0.0179411513132221	0.030723134549185103	0.536732733278577	0.11720226547357665	-0.481857841317778	-0.0754291746076995	0.128628308013142	0.128628308013142	0.385619964093378	0.6896312376283951	0.242122959206463
YBL069W	-0.029886358462464485	0.115312902493162	-0.0104323257889728	-0.1233037942241185	1.94914478747985	0.28258551481954897	-0.0834791282926263	0.12671848648428802	-0.666184954839767	-0.452299336104418	-0.0583310127108952	-0.5669459253490965	-0.13813404764286
YBL070C	0.277860741539824	0.11559656047457265	-0.142577598957145	-0.13498258001728	0.497756057679277	0.08684985238784	-0.037923928368735	0.03222179310467825	-0.403360276052861	-0.403360276052861	-0.205039279901137	0.0448947750969666	-0.438745205304934
YBL071C	0.33193216571822687	-0.343017106964162	-0.0961140619405546	-0.25119607109645553	-1.85038653851682	-0.704600943641508	1.30756924392643	-0.1859125178266369	2.32537580017686	2.32537580017686	1.02012447124343	2.09669154514855	0.703777400327845
YBL072C	0.706382202695024	-0.415782213183599	0.107493190383765	-0.262498678899187	-2.54321732817439	-1.8953578951648	-0.523788063394618	-3.7482007022035	-5.75644187220002		-0.928062277143406	0.354236954759472	
YBL078C	0.2023079430641275	-0.16043404910624906	-0.37128782385808	-0.1862362833736435	-0.43636328058283247	-0.6701144492643358	-0.583377727887045	-0.3787205550502415	-0.74912636596029	-0.350866232067189	-0.36824804130129	-0.4400871178599843	0.42660053230009
YBL079W	-0.516539759297049	-0.5884014450599007	-0.762441804144206	-0.02305405273341951	-3.62901588255532	-0.835539269328641	-0.777198906281503	-1.68582140261318	-4.10423359203894	-4.59042983795268	-0.447770773906575	-1.3415674910088704	-0.826749776635594
YBL081W	0.007097472540995749	0.009294362635626014	-0.0691645388773222	-0.24997679366817052	-1.2966107021369049	-1.0254503741630039	-0.0292037872534817	-0.28297431895922837	-0.557981545171306	-0.557981545171306	-0.157475867179336	-0.60919736901441	-0.604777632579685
YBL082C	-3.14611432340434	-0.30657802552130853	-0.291849288848446	-0.061320653812760494	-3.09299310078429	-1.0553168613679587	0.859344877522587	0.05074469182695651	3.45138265726972	3.30234058265852	3.55016190333694	2.63814267111165	0.651069507648184
YBL083C	-0.4611158886542195	-0.4709958542663949	-0.154407506720642	-0.6868504098343384	-1.8180477754039	-1.013004437596205	1.09350842600032	0.163628610568676	2.86387717484065	5.50324368552555	2.6378020399156	3.2685273147769847	0.431692883177087
YBL085W	-0.0984026455011515	-0.365817849102956	0.123007385218574	-0.0443881622124078	1.56733526467164	-0.700351049724828	-0.180364465492842	-0.0502799130055835			0.0363036089809977	-0.361597939876469	
YBL086C	0.2857935202797795	-0.149196951079429	0.0968393689329083	-0.46973394555447046	-0.3574074047996205	-0.5560736536933523	-0.0421817174533398	-0.19746432815963436	-2.67834035230153	-2.54732536189081	-1.18465029187451	-1.235537296590455	-0.785636938802567
YBL087C	-0.646741633840397	-0.763484103785775	0.197079543421222	-0.371628225905168	-0.661534436205737	-1.5364515523853	-1.27445340469916	-0.343272053354645	-2.33026022968391		-0.71425027312281	0.355328525181311	
YBL088C	0.3143329579383145	-0.5731844178855215	-0.329337691383233	0.007408297320869506	1.47168898851753	-0.679758091046414	0.103434347186534	0.2362761378434165	-0.852762817201056	-0.852762817201056	0.0762730242396085	-0.1905849966181805	0.126306204348906
YBL089W	-0.19351328675164398	-0.6299242302718305	-0.28118096635802	-0.522531028444076	-6.07401980228538	-1.002825059352477	-2.147485077548	-1.78556720557096	-4.14560123280786	-2.49748243985928	-1.0581049978429	-3.47788016671335	-0.405977884176451
YBL090W	-0.828692441118994	-1.2670462320951	-0.55185107344374	-1.80570377461135	-1.28264048183393	-2.81330912982421		-2.19345052814215			0.32599229296711	-0.585700650327456	
