orf	hap a | growth (relative abundance in pooled culture) | MMS + time [10 generations] (methyl methanesulfonate [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | BCNU + time [10 generation] (carmustine [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | DMSO + time [10 generations] (dimethyl sulfoxide [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | ENU + time [10 generations] (N-ethyl-N-nitrosourea [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | MC + time [10 generations] (methyl carbamate [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | Menadione + time [10 generations (menadione [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | HQ + time [10 generation] (hydroquinone [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | MNU + time [10 generations] (N-methyl-N-nitrosourea [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | MMS + time [20 generations] (methyl methanesulfonate [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | BCNU + time [20 generation] (carmustine [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | DMSO + time [20 generations] (dimethyl sulfoxide [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | ENU + time [20 generations] (N-ethyl-N-nitrosourea [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | MC + time [20 generations] (methyl carbamate [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | Menadione + time [20 generations] (menadione [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | HQ + time [20 generation] (hydroquinone [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | MNU + time [20 generations] (N-methyl-N-nitrosourea [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013
YAL022C	-0.270061739180512	-0.009482385302259052	-0.07187611693536848	0.0	-0.028137613158032683	-0.051463459417362405	0.0695146277011787	0.0	0.09880393063965036	-0.7414235692393607	0.09635800614560633	0.0	0.0	0.11721220748587853	0.07379106144342404	0.0
YAL023C	0.0	0.0	0.09540878064289031	0.0	0.11310044607831361	0.09810983599789895	0.0695146277011787	0.0	0.09880393063965036	0.0	0.09635800614560633	0.0	-0.6569831190993152	0.11721220748587853	0.07379106144342404	0.0
YAL024C	-2.5338935987678712	-6.216575516711298	-5.291471343500324	-5.670263341668099	-3.1917973798058954	0.09810983599789895	-3.7479164653416066	-2.8489248953350184	-1.805140765829048	-4.193038816972084	-4.670468755442736	-4.218633463697713	-2.4130840514092395	0.10342857320005712	-2.880779212899674	-3.274427664412953
YAL027W	-0.6390753596399278	0.0	-0.12648062653018632	-0.2644563255630672	-0.08459408794276779	0.0875521763748073	0.0695146277011787	-0.21673352277304525	-0.26260042015259283	-0.03438314056405058	-0.35654903039406316	-0.7125891168491099	-0.053804280750480896	0.06326492511630766	0.07379106144342404	-0.3176685085875052
YAL028W	-0.1299597706974461	-0.1726427852002869	-0.34864735751975645	0.0	0.0837414497520992	0.09810983599789895	0.0695146277011787	-0.41969536650850187	0.04951843416129562	0.0	0.046142856333097844	-0.5175854453331695	-0.020326509202737868	0.11591906044881295	0.07379106144342404	-0.061010384041900165
YAL030W	-0.2573442205927024	0.0	-0.08337469418228857	0.0	0.08501563433839776	0.04055824564651104	0.0695146277011787	0.0	0.09132805884228945	-0.19350377549475442	0.0037758426062321896	-0.30788677056680097	0.0	0.02393830473842225	0.07379106144342404	-0.28183754281766127
YAL031C	-0.3363873352453549	0.0	-0.19543337087956317	0.0	0.08741270542198974	-0.08382060419725382	0.0695146277011787	0.0	-0.11164485712058961	-0.14173461739384102	0.09635800614560633	0.0	0.0	-0.31033940398442544	0.07379106144342404	-0.08349206026259194
YAL034C	-0.7861123510470998	-1.2235917594980317	-0.17238424952222367	0.0	0.11310044607831361	0.09810983599789895	0.0695146277011787	-0.24919519794433176	-0.3617977081214184	0.0	-0.13967787578513444	0.0	0.0	0.11721220748587853	0.07379106144342404	-0.16719594147552466
YAL036C	0.0	-0.22614165236780792	0.09540878064289031	-0.31914352646264943	0.11310044607831361	0.09810983599789895	0.0695146277011787	-0.515353519020436	0.09880393063965036	-0.2663725020663852	0.0640993013146592	0.0	0.0	0.10413429843460645	0.07379106144342404	-0.5911067294435939
YAL037W	-7.335226554463162e-05	0.0	-0.10739822556057917	-0.2803901693958479	0.08147212583677027	0.09810983599789895	0.03193659277640499	-0.06887932977423783	0.09210994975916738	-0.14556751901162326	-0.10697105604046667	0.0	0.0	0.11721220748587853	0.026929155956567113	-0.2841379117383941
YAL039C	0.0	-0.47566728685787024	0.09540878064289031	-0.41756808312749816	-0.09229877425652794	0.09810983599789895	-0.17195569548752065	0.0	0.09880393063965036	-1.6424030111719439	0.09635800614560633	0.0	-0.3551243884328653	0.11721220748587853	0.07379106144342404	0.0
YAL040C	0.0	0.0	-1.79302806341981	0.0	-0.33832861686931415	0.09810983599789895	0.0695146277011787	0.0	0.09880393063965036	-0.2511327662333629	-1.532704590744159	-0.2777987390997219	-0.430660455140534	0.11721220748587853	0.07379106144342404	0.0
YAL042C-A	0.0	0.0	0.09540878064289031	-0.047822908779475475	-0.049998716270518995	0.05412944255943243	-0.11591484563269254	0.0	0.09880393063965036	0.0	0.09635800614560633	0.0	-0.22164791885123972	0.11721220748587853	-0.33304049272680336	-0.007503418429780005
YAL042W	-0.13897213284033805	0.0	0.09540878064289031	0.0	0.11310044607831361	0.09810983599789895	-0.07910010234836667	0.0	0.012797051634775814	-0.21550998760318105	0.0689066076300871	0.0	-0.0569013310553417	0.11721220748587853	-0.19143874719163878	0.0
YAL045C	0.0	0.0	0.04098919731639546	0.0	0.11310044607831361	-0.33819543708179983	-0.49528543756358123	0.0	-0.25704831074254136	-0.21885102168189702	0.09635800614560633	0.0	0.0	-0.018540446487481946	-0.09911636668020846	0.0
YAL048C	0.0	0.0	-0.7040510118131181	-0.06698731354613424	0.11310044607831361	0.09810983599789895	0.0695146277011787	0.0	0.09880393063965036	-0.13379190063607233	-0.007316947856603483	-0.8177855548750531	0.0	0.11721220748587853	0.07379106144342404	0.0
YAL051W	-0.6115584505952294	0.0	-0.013127352772201858	-0.045953423778890015	0.012475472188744716	0.08486270631847807	-0.310478637732252	0.0	-0.5326959180251846	-0.7815355877504656	0.09635800614560633	0.0	0.0	0.1148266477089978	0.07379106144342404	-0.06445177673814607
YAL054C	-0.007163710861622656	-0.19662494872203698	-0.19500332102716247	-0.13158244580481807	-0.02380563132666038	-0.025079894673569487	-0.045453337569242344	0.0	-0.21367106745302836	-0.7640890165216202	0.028301494323045493	0.0	-0.022632039869277875	0.06485657553977953	0.05302814885491601	-0.06664372150071436
YAL055W	-1.1570092577282314	-3.0148761404431714	-1.004806461712114	-0.27474975131972684	-0.23497586647573068	0.0072479053022604266	0.03509351430160289	0.0	-1.9839400345011373	-2.6616579950428316	-0.5772989120410001	-0.22821945953803163	-1.6072652151917697	0.11721220748587853	0.07379106144342404	-0.38665782610413474
YAL056C-A	0.0	0.0	-0.030255231085066454	0.0	0.11310044607831361	0.09810983599789895	0.0448360455093672	0.0	0.048609767822046415	-0.21028763188412058	-0.0934412889786458	-0.07620803395962975	-0.5970756619245968	-0.03588114860344135	-1.6003402758799852	0.0
YAL056W	0.0	-0.11192885313276127	0.02584581182228317	0.0	0.11310044607831361	0.09810983599789895	-0.05351254922736551	-0.1342788915260904	0.09880393063965036	0.0	0.09635800614560633	-0.06759958436192534	0.0	0.11721220748587853	0.07379106144342404	0.0
YAL058W	0.0	0.0	0.09540878064289031	0.0	0.11310044607831361	0.09810983599789895	0.0695146277011787	0.0	0.09880393063965036	0.0	0.09635800614560633	0.0	-0.32102209335260046	0.11721220748587853	0.07379106144342404	0.0
YAL059W	0.0	0.0	-1.7572762840514988	0.0	0.11310044607831361	0.09810983599789895	0.0695146277011787	0.0	0.09880393063965036	0.0	-1.7288498311091267	0.0	-0.04679931198934368	0.11721220748587853	-0.17056703086422956	0.0
YAL060W	0.0	-0.8489202150848685	0.0937433604535016	0.0	0.11310044607831361	0.09421598532883628	0.0695146277011787	0.0	0.09880393063965036	-0.12493057334998844	0.01791882478943557	0.0	-0.06588973421877924	-0.4012296499211462	-0.05050777808589986	-0.18969913732913365
YAL061W	0.0	-0.5614719244560208	-0.47310074381373923	-0.04542986234967004	-0.08433855144166873	-0.3006002593219823	0.0031475873233329744	-0.04472101550608281	0.09880393063965036	-0.17254405472499582	-0.05992441592596294	0.0	-0.029886915473788928	-0.01216749324099632	0.07379106144342404	0.0
YAL062W	0.0	-0.46420331268075055	-0.05303227060155419	0.0	0.11310044607831361	0.02859627636615586	0.0695146277011787	0.0	0.09880393063965036	-0.2822848180297167	-0.04468269426080155	0.0	-0.08063716577189835	0.0024696077471700073	0.07379106144342404	0.0
YAL064C-A	-0.2491598041334267	-2.170515174863799	-0.3046268968217475	-0.994855846060755	0.11310044607831361	0.051805616928762545	-0.03468993935391269	-0.49534735611156333	-1.2670738498145717	-1.6468120803883624	0.008704648146710967	-0.20705563046630546	-0.06827174314247086	0.11721220748587853	0.07379106144342404	-0.14529404700088
YAL065C	-0.10823048880515755	-0.19635443451801995	-0.022900300940687117	-0.015173089891603812	0.09340969585730403	0.05457874583130905	0.01223979864605613	0.0	-0.028291056167866473	-0.5983394467219978	0.09635800614560633	0.0	-0.1031106862330966	0.11721220748587853	0.07379106144342404	0.0
YAL066W	0.0	-0.9499656061107743	0.09540878064289031	0.0	0.06510984294460007	0.06149750758734441	0.0695146277011787	0.0	0.09584273050366682	-0.07790115650961066	-0.15243910133598582	-0.24422382524668262	0.0	0.11721220748587853	0.07379106144342404	0.0
YAL067C	0.0	-0.8985937949464278	-0.015177420143411648	0.0	0.11310044607831361	0.09810983599789895	0.0029011004113809157	0.0	0.09880393063965036	-0.21015510505760795	-0.3103543804966421	-0.26075619661004473	-0.17070926891863075	0.06968494468399729	0.07379106144342404	0.0
YAL068C	0.0	-1.4648466663968926	0.09540878064289031	0.0	0.11310044607831361	-0.52932017832168	-0.057135036579967366	0.0	-0.3768383294344696	-0.20998431633967654	0.09635800614560633	0.0	0.0	0.11721220748587853	0.07379106144342404	0.0
YAR002C-A	0.0	0.0	0.09540878064289031	0.0	0.11310044607831361	0.09810983599789895	0.0695146277011787	0.0	-0.28661301516569876	-0.936946817279302	0.09635800614560633	0.0	0.0	0.11721220748587853	0.07379106144342404	0.0
YAR003W	0.0	0.0	-1.4902786418276897	-0.3252696568361394	-1.3062556474101035	-0.5833769254434136	-0.6245573423182399	0.0	0.09880393063965036	0.0	-1.9499756376183845	-0.7315626085202523	-2.3034999028154584	-0.8078825677208823	-0.48863328254757876	0.0
YAR020C	0.0	-0.6898057850570135	0.024695534911944924	0.0	0.11310044607831361	0.09810983599789895	0.0695146277011787	0.0	-0.01931744590146577	-0.5364208944362626	0.09635800614560633	0.0	0.0	0.11721220748587853	0.07379106144342404	-0.011422517763539947
YAR023C	0.0	0.0	-0.1751339846001537	0.0	0.11310044607831361	0.01687173526192441	0.0695146277011787	-0.2793320257065097	0.037320083254176226	-0.1901329197652037	-0.2016748689121027	0.0	-0.07154155750055073	0.05921665117692069	0.06155116358571949	-0.13989114303170466
YAR027W	0.0	0.0	0.09540878064289031	-0.46795132410651846	0.11310044607831361	0.01004378127391688	0.0695146277011787	0.0	0.09880393063965036	-0.12796912212772404	-0.10093427863830035	-0.21508851016205696	-0.07835632807416244	0.10550535107210263	0.07379106144342404	0.0
YAR028W	0.0	0.0	0.09540878064289031	-0.1590374862201321	0.11310044607831361	0.09810983599789895	0.0695146277011787	-0.18099009398163785	0.03178792961706433	0.0	0.036639187587119294	0.0	-0.1654053671131416	0.05150776958507666	0.07379106144342404	-0.41811782799685604
YAR030C	0.0	0.0	-0.15096251072229142	-0.08781188989937519	0.0928416290887762	0.09810983599789895	0.0695146277011787	-0.04085002129335169	0.050369036492091984	-0.672946045878621	-0.09990933329485713	0.0	0.0	0.11721220748587853	0.07379106144342404	-0.23795138488795506
YAR031W	-0.2701536396785127	-1.0997650597431785	-0.45697116677465405	0.0	-1.6711854776733537	-4.571360884787425	-3.3714594435071823	-0.43329739727529537	0.09880393063965036	-0.6754821568438715	-2.3358102104635408	-0.02073572303716158	-1.6988042349762678	-4.054132853135461	-2.7687251863492524	-1.104028086787695
YAR035W	-0.03680805088640223	0.0	0.09540878064289031	0.0	0.11310044607831361	-0.013288110404256481	0.0695146277011787	-0.041233459978839315	0.09880393063965036	-0.2681240869926934	-0.2261871911465378	0.0	0.0	0.039824463752005886	0.07379106144342404	-0.22050122148940063
YAR042W	0.0	-0.9720836739651971	-0.059835916907573276	0.0	-1.0645633344882648	-3.261573189847288	-2.2859416865894397	-1.3815846696844374	0.09880393063965036	-0.22006405531586856	-1.9743953887646213	0.0	-1.4580760647887663	-2.758367736707964	-1.584772660216644	-1.7122913172170178
YAR047C	0.0	0.0	-0.1386555463622691	0.0	0.017621770151368885	0.08941305448949	0.0695146277011787	-0.22314612693155098	0.09880393063965036	-0.1344336924464075	-0.17028476306471987	0.0	0.0	0.11721220748587853	0.07379106144342404	-0.07035037062000252
YAR050W	-0.005136016356372112	-0.06877585287743584	-0.16022566638230806	-0.29196981837219627	-0.10128408848236835	0.09810983599789895	0.040844682321860296	0.0	0.09880393063965036	-0.07885209527775444	-0.09834512095111649	0.0	0.0	0.11721220748587853	0.03913771987535506	-0.007631556489183577
YBL001C	0.0	-0.005715751118053664	0.09540878064289031	-0.1301738016034084	0.11310044607831361	0.09810983599789895	0.0695146277011787	-0.051830902081037286	0.09880393063965036	-0.030617602190861237	0.09635800614560633	0.0	0.0	-0.0995802611552916	0.07379106144342404	0.0
YBL003C	0.0	-0.0240876926847947	-0.38645880870743	-0.12890289071884245	-0.10202217123472064	0.08118153444732203	0.0695146277011787	0.0	0.09880393063965036	-0.012053445258384199	-0.16219281742203553	-0.6429266544031688	-0.1468449323380458	0.05844837183373182	-0.007906085404760373	-0.7010183072443484
YBL005W	0.0	-0.9706084138239288	-0.473834177557589	-0.2863002504291155	-0.27550737783112556	0.09810983599789895	0.0695146277011787	0.0	0.09880393063965036	-0.07593123867077282	-0.03914163941618918	-0.3832191537714253	-0.5963812913546113	0.11721220748587853	0.07379106144342404	0.0
YBL006C	0.0	0.0	-0.28362228206270956	0.0	-1.916472700398264	-0.2999183699401936	-1.4065384374330947	0.0	0.09880393063965036	-0.6453221151469717	-1.1095223841975748	0.0	-3.2711665458767136	-0.9698816395618473	-1.9994552860921067	0.0
YBL007C	0.0	0.0	-3.0080048081528243	-1.6876786004464792	-3.738787213972247	-1.2645126562524105	-3.223532997305819	-1.3376848874883274	0.09880393063965036	0.0	-3.6670424635344907	-1.8320195140888302	-5.291803064827782	-0.912388858827828	-3.211754215172077	-1.0392465600386607
YBL008W	-0.5911424453597259	0.0	-6.08089551394941	0.0	-1.2532596444154265	-0.5436106475718947	0.0695146277011787	-0.11017987968089688	0.09880393063965036	0.0	-6.897758933683757	-0.41949195299836894	-2.427632075669143	-0.47435034672022214	-0.06125487213660669	-0.23026110690741172
YBL009W	-1.0475030969325803	-1.4520035510370815	-0.14894673243489162	-0.03145293983600027	0.057006987204381014	0.06002856442663407	0.010317316690164717	-0.5671739747998895	-1.0390490352118458	-0.4009480312126691	-0.18892849639336373	-0.5488620175989918	-0.20955688449774984	-0.18697139400127955	-0.7938220017202926	-0.9025605456526314
YBL010C	-0.12933566449266137	-0.5767172765283617	-0.22254551754765378	0.0	0.11310044607831361	-0.09726994347994207	0.019807786726605228	0.0	-0.09048999286086884	0.0	-0.36559874094609585	-0.0008775849859014328	0.0	-0.20857330039920882	-0.0650223126237375	0.0
YBL012C	0.0	-0.3126558192024437	-0.7295366486820248	-0.5491806174872842	-2.070274768965837	0.09810983599789895	-1.7838253566386708	0.0	0.09880393063965036	-0.5758628397699823	-0.5640672589786627	-1.3020130572401807	-1.6538785013157131	0.11721220748587853	-1.8832056765372953	0.0
YBL013W	0.0	0.0	0.09540878064289031	0.0	0.11310044607831361	0.09810983599789895	0.0695146277011787	0.0	-0.6265934638359948	0.0	0.09635800614560633	0.0	-0.8734732882538352	0.11721220748587853	0.07379106144342404	0.0
YBL015W	-1.4798811175597453	-2.013331679702785	-0.5024479544537702	0.0	0.11310044607831361	-0.08964142771989297	0.0695146277011787	-0.03705396277803233	-2.6608828475543245	-0.4654409127657473	-0.40312381728856655	-0.4950099445338215	0.0	-0.3337780336333315	0.06034200024048391	0.0
YBL019W	-0.30970734163151686	-0.31349328845433505	-0.38214760848259244	0.0	-0.2644606551239497	-0.02692426611869462	0.0695146277011787	-0.39534639302781405	-0.31953967977553077	0.0	-0.2778104217884422	-0.140103705252423	0.0	0.09335965248371944	0.07379106144342404	-0.44560314759315567
YBL021C	0.0	-0.5236794770438472	0.09540878064289031	0.0	-0.5442890558493857	0.09810983599789895	0.0695146277011787	-0.0069348675475737155	0.09880393063965036	-2.796646587727588	0.09635800614560633	0.0	-2.7869061479275548	0.11721220748587853	0.07379106144342404	0.0
YBL022C	0.0	-0.4212250670493344	-0.9989757430959129	-0.7182893230304843	-1.2043163997321744	0.09810983599789895	-1.0510530292546179	0.0	0.09880393063965036	-1.8778901590108843	0.0227397933505015	0.0	-1.0392755034182743	0.025477614517029998	-1.1875081908172793	-0.455650233600867
YBL025W	0.0	0.0	0.09540878064289031	0.0	0.022109071497033964	-0.0011548906558031713	0.04776751782105942	-0.06716003337033753	0.09880393063965036	0.0	0.09635800614560633	-0.21206204283859317	0.0	0.11721220748587853	0.07379106144342404	-0.07518615687726983
YBL027W	-1.0368810016306131	-0.1999534899340153	-0.8261101564954312	-0.05892952419268515	-0.9386743625705604	0.06862584017218087	-0.39166548906707294	-1.2463343022535909	0.09880393063965036	0.0	-1.4114292750603494	-0.45931618717615086	-2.3579175086376956	-0.6246932543672064	-0.44867547349452325	-1.2140353428641675
YBL028C	-0.5414370998022012	0.0	0.03253608033019101	0.0	-0.005221675518590942	-0.19410969989806423	-0.2303455849088082	0.0	0.006296805895479549	-0.08595885102190509	-0.13480215869506562	-0.404105452648027	-0.23263733344167017	-0.2942657518317914	-0.6650283975485024	0.0
YBL029W	0.0	-0.002376102248584138	0.09540878064289031	-0.1967941666297531	-0.0642400562787889	0.09810983599789895	0.0695146277011787	-0.0971841210973004	-0.24753743682080104	-0.021361449346480196	-0.020157124638027754	-0.061300106697317246	-0.06580435897967982	0.02834479172167948	0.050412080717308884	-0.07504064152079283
YBL031W	0.0	0.0	-0.801140818032748	-0.46530472554104285	-2.692717997697991	0.09810983599789895	-0.06669417641724391	-0.21597424509286467	-0.1487091299214615	-0.08289540847324202	-0.5936587617862086	-0.5369809704246318	-2.7042165249433663	0.08551514091750122	-0.08810528455824077	-0.39358407786316885
YBL032W	0.0	0.0	-3.2293496889158595	-0.4885388706508264	-0.034965675133683545	0.09810983599789895	0.0695146277011787	-0.09239502435065076	0.08158733609547994	-0.8562761034177917	-1.8132736009979653	-1.0792870905634222	0.0	-0.018313588347141453	-0.32372018740777336	0.0
YBL036C	-2.8450122912442803	0.0	-0.6557633585943269	-0.1522630177508379	-0.1294959456125523	-0.5922122567662379	-0.9384174970073865	-1.623138980348738	-2.7506043180049153	-0.29933809369152775	-0.5585689280966419	-0.409468417132288	-0.10163398542218642	-0.7218576594076405	-0.9606160734750981	-0.8191743992528092
YBL038W	0.0	0.0	-0.2931583758690776	-1.5013113314555346	0.008473076065536052	0.09810983599789895	0.0695146277011787	0.0	0.09880393063965036	-0.48498392651313404	-0.13404444471099172	-3.203214329844176	0.0	0.11721220748587853	0.07379106144342404	0.0
YBL039C	-0.2578038984101585	0.0	0.09540878064289031	0.0	0.11310044607831361	-0.6837581728489056	-0.9858808104842852	0.0	-1.6805344098831394	0.0	-0.2107415412356095	-1.2590394497836241	0.0	-0.7429934996516622	-1.0255880593752873	-1.775962844882142
YBL042C	0.0	0.0	-1.189784757979863	-0.07861381092571522	0.11310044607831361	0.09810983599789895	0.0695146277011787	0.0	0.09880393063965036	-0.5626864850435712	-1.1365079885421474	-0.4905995652829486	-1.4794433002773422	0.11721220748587853	0.07379106144342404	0.0
YBL043W	-0.3729363139050867	0.0	-0.8846680716359576	-0.21946786324087802	0.08860365230077298	0.041237882972927346	-0.19950772865633906	0.0	-0.15819608156440343	0.0	-0.4288684487228962	0.0	-0.2962217651511471	-0.6441026322955026	-0.4762669656172192	0.0
YBL044W	0.0	0.0	0.09540878064289031	-0.08836448933077096	0.11310044607831361	0.09810983599789895	0.0695146277011787	0.0	0.09880393063965036	0.0	0.09635800614560633	-0.6253873162500388	0.0	0.11721220748587853	-0.6064047740997456	0.0
YBL045C	0.0	0.0	0.09540878064289031	-0.1483747503434064	0.11310044607831361	0.09810983599789895	0.021396233266610623	0.0	0.09880393063965036	-0.9253470955201405	0.09635800614560633	0.0	0.0	0.11721220748587853	0.07379106144342404	0.0
YBL046W	-0.8770314833014279	0.0	0.09540878064289031	-0.5449348501875336	0.11310044607831361	0.09810983599789895	0.0695146277011787	0.0	-0.8530803118624206	-0.11140178077504453	0.07546641864206227	-0.8294974343444663	0.0	0.04896455681557134	-0.08935674351032202	-0.10240949183876753
YBL047C	0.0	0.0	0.09540878064289031	0.0	0.11310044607831361	0.09810983599789895	0.0695146277011787	0.0	0.09880393063965036	0.0	0.09635800614560633	0.0	0.0	0.11721220748587853	-0.10186806794972722	0.0
YBL048W	-0.09908417715428917	-0.1210747063141637	0.09540878064289031	0.0	0.11310044607831361	0.03824123349714657	-0.29307160612634325	0.0	0.09880393063965036	0.0	-0.15326263936402815	-0.12340302533974264	-0.18032065686195675	-0.31444899388034664	-0.6162096832515359	-0.02316615096793067
YBL049W	-0.5008724386272255	-0.6965448292375226	-0.6690626463950652	-0.27868351823029935	-0.6261868583649852	-3.959676463754565	-5.247184705674028	-0.6549058209459897	0.09880393063965036	-0.3077120152951577	-2.1689757137722054	-0.6339736514634199	-1.1122228192836938	-2.8807032301890954	-4.965589138604941	0.0
YBL051C	0.0	-0.013873651986765264	0.09540878064289031	0.0	-1.7192568878856311	-2.5842534581775984	-3.595463373273456	-0.33652247119403833	-2.7869762996987837	-0.3240297991814955	0.09635800614560633	0.0	-0.24863648940856067	-2.90752552797086	-2.4186906901654766	-1.0125182356705191
