orf	hap a | growth (colony size) | lithium hexafluorophosphate [3 mM] | YPD | Jin X~Liu B, 2021
YCR036W	-0.24565242860693465
YCR037C	0.3179633989478941
YCR044C	-2.799856883480408
YCR045C	-1.0229698181679419
YCR048W	0.1496106192886595
YCR049C	-0.5673526314775155
YCR050C	0.4692147302385818
YCR051W	0.1317106597122429
YCR053W	-3.4899701948819577
YCR059C	0.14724835696537777
YCR060W	-0.24505354520103223
YCR061W	-0.465492545523613
YCR063W	-0.13722126083826958
YCR065W	-0.9669409484157381
YCR067C	0.38876472604569073
YCR068W	-0.5007102169207077
YCR069W	0.2572765471497827
YCR071C	-5.093779955888627
YCR073C	1.2056416916965853
YCR073W-A	0.6201333485259906
YCR075C	0.33217024418791247
YCR076C	-2.428216458817632
YCR077C	-3.5476959009508855
YCR079W	-1.922758864235993
YCR082W	-0.4678049008964028
YCR083W	0.2876865156494942
YCR085W	0.2096320450802127
YCR086W	0.8989801165742207
YCR087C-A	-0.07324055030769482
YCR087W	-0.14261121149139125
YCR088W	-1.08036281123359
YCR089W	-3.8443095433742203
YCR090C	0.029368139903585663
YCR091W	-0.9767892533128001
YCR092C	0.4659541428064464
YCR095C	-0.6545567096369725
YCR098C	-0.13642274963039966
YCR099C	-0.18010796696094805
YCR100C	0.004414664657651702
YCR101C	-0.5916406807168911
YCR102C	-0.4355317395783283
YCR102W-A	0.34910533605481975
YCR105W	0.5275725910137393
YCR106W	-0.40136211414156264
YCR107W	0.27095105158455446
YDL001W	-0.23730133222462874
YDL002C	0.2829287197026028
YDL006W	0.7959721707590053
YDL010W	-0.11562818692545465
YDL011C	-0.20043673146130225
YDL012C	-0.016479711948277014
YDL013W	-0.9488080897370262
YDL018C	0.3724285175846859
YDL019C	-1.0556755063902792
YDL020C	0.7605715072101069
YDL023C	0.3292090984587283
YDL024C	0.4412335666628079
YDL025C	-1.3519231645100076
YDL026W	-0.18160517547570412
YDL027C	-0.3152559888929264
YDL033C	-4.735714221759638
YDL035C	-0.1925181619832592
YDL036C	-0.16620056342388087
YDL037C	-0.021237507895168425
YDL039C	0.38728415318109866
YDL048C	-1.0105263518453027
YDL050C	0.5352582613894872
YDL051W	0.029467953804569413
YDL053C	-0.874779446507422
YDL054C	-0.843371338997873
YDL056W	0.327811703844956
YDL059C	-0.7943627136148588
YDL061C	-0.6108049497057685
YDL062W	-4.474867227188808
YDL065C	0.008839747601263988
YDL066W	-0.08941040226706004
YDL070W	-0.624180012437589
YDL071C	-1.6809763247530567
YDL074C	0.9168967118008013
YDL076C	0.4998908691409167
YDL077C	-0.26651353391253546
YDL078C	-0.7578973684554673
YDL079C	-0.883463255893007
YDL080C	-0.42471856697175675
YDL081C	-1.2482830639885618
YDL082W	0.5773797276046236
YDL083C	0.4092598470476845
YDL085W	0.41801019903392533
YDL086W	0.5346593779835848
YDL088C	1.1178720014315535
YDL089W	0.23016043738253442
YDL091C	-0.04083430378830856
YDL093W	0.3831751475906015
YDL094C	0.0692271576964242
YDL095W	-0.27270199577352705
YDL096C	-0.11283339769791008
YDL099W	-0.13173149628416408
YDL100C	-0.40874834281435907
YDL104C	-5.390792853915896
YDL106C	-0.6250117949457867
YDL109C	-0.3140249507807938
YDL110C	0.225003385831708
YDL112W	1.3306419670285503
YDL113C	0.7512555431182915
YDL114W	-1.245488274761017
YDL117W	0.021948639930461325
YDL118W	-0.16526896701469934
YDL119C	-0.06365841581325618
YDL121C	-0.09376894261001652
YDL122W	0.10326369793187819
YDL123W	0.11068319790500254
YDL124W	1.2302291826389125
YDL125C	0.5522931671573781
YDL127W	0.5081754229225668
YDL128W	0.4972291651146838
YDL129W	0.14817995337455936
YDL130W	-0.8647315138083926
YDL130W-A	-0.21614078521607671
YDL131W	0.2520529529983005
YDL133C-A	-0.1583485365464936
YDL133W	0.29710229364229324
YDL134C	1.5864982665501937
YDL135C	-0.4343672440668513
YDL136W	-0.6603126445937015
YDL137W	0.48728104631663804
YDL138W	0.0043148507566679786
YDL142C	0.21854875356809317
YDL144C	0.1968225944539666
YDL146W	0.5373876246104734
YDL149W	-0.3847597352779346
YDL154W	-0.7701079356758109
YDL155W	-0.2427578254784063
YDL156W	0.4699799701461238
YDL157C	-0.6721239562101101
YDL161W	1.1347738219981327
YDL162C	1.0565862662275396
YDL167C	0.29507274432229064
YDL168W	0.18008713038902688
YDL169C	0.8836753184233812
YDL170W	-0.6484015190763089
YDL171C	1.1923331715654206
YDL172C	-0.19787484133605301
YDL173W	-1.2400983241078953
YDL174C	-0.20729061932885212
YDL175C	-0.4405889772281708
YDL176W	-0.9622164237691747
YDL177C	0.06613292676592838
YDL178W	-0.1856975454160373
YDL179W	0.00837394939667326
YDL180W	0.5388515618249017
YDL181W	1.338028195701347
YDL182W	1.788588144741931
YDL183C	1.4108258008188181
YDL184C	-1.2137141829478613
YDL186W	-0.7086891152704854
YDL187C	-4.019017141396087
YDL188C	-0.06335897411030497
YDL189W	0.12755174717125392
YDL190C	1.0143649861114195
YDL191W	-0.305607311797832
YDL194W	0.8440824710331659
YDL197C	-0.33278996416573603
YDL199C	0.4224020106772097
YDL200C	-0.6559208329504169
YDL201W	1.0253777865199583
YDL203C	0.7328565140369563
YDL204W	0.3808461565676477
YDL206W	0.19163227160281235
YDL210W	-0.3303278879414705
YDL211C	0.3397893719630043
YDL213C	0.35036964546728033
YDL214C	1.3478099579977534
YDL215C	-0.006897577453838393
YDL216C	1.7267035261320145
YDL218W	-0.8294639354608059
YDL219W	1.6205348067856475
YDL222C	1.4892462556917068
YDL223C	-1.3047111893447005
YDL224C	-1.4140406822222193
YDL226C	1.3169674625937786
YDL229W	-0.264783426295484
YDL230W	-0.12880362185530783
YDL231C	-0.18712821133013746
YDL232W	1.0867633356249558
YDL233W	-0.28551144639977316
YDL234C	-0.03873821186765013
YDL236W	0.06596657026428883
YDL237W	-0.4538309547586798
YDL238C	0.8859377668456793
YDL239C	-0.0422982410027367
YDL240W	-0.29040232754797624
YDL241W	0.8678714507676232
YDL242W	0.46372496568447635
YDL243C	-1.9487770210924202
YDR001C	-0.036775205148303305
YDR003W	-0.014017635724011535
YDR004W	-0.040501590785029455
YDR005C	-1.399700751780889
YDR006C	-0.7431249111098744
YDR007W	0.9057674618411149
YDR009W	0.4806267862510556
YDR010C	-0.6608449853989481
YDR011W	0.3010615783813148
YDR014W	0.43973635814805184
YDR015C	0.49573195659992764
YDR018C	0.39897901524635965
YDR019C	0.12662015076207234
YDR020C	-0.5426320553338768
YDR022C	0.11008431449910008
YDR024W	1.5771157598577226
YDR026C	0.49819403282419317
YDR029W	0.37259487408632547
YDR030C	-0.07580244043294405
YDR031W	-0.5472567660794566
YDR032C	-0.8299962762660524
YDR033W	-1.4910970137816633
YDR035W	0.11969972029386668
YDR036C	0.7834288905353823
YDR042C	-0.7813869064869731
YDR043C	0.056816962674113076
YDR046C	0.29031494837539923
YDR048C	-0.4635461744544301
YDR049W	-0.39304428905958466
YDR051C	-1.9289473260969845
YDR055W	-0.6094740976926519
YDR056C	0.6813858124296764
YDR057W	-1.7089242170285028
YDR058C	0.7857911528586642
YDR059C	0.007608709489131259
YDR061W	-0.22375991299116854
YDR063W	0.6368355412906024
YDR066C	0.3124403630934607
YDR067C	1.3137734177622993
YDR068W	-0.6395180818887564
YDR070C	-0.5648905552532499
YDR071C	0.3528982642922016
YDR072C	-1.2619242971230058
YDR073W	1.2149576557884008
YDR074W	2.1798586365981754
YDR075W	-0.8776740496359503
YDR076W	0.5659011289914939
YDR077W	0.6383327498053584
YDR080W	1.1380676807305963
YDR083W	0.15676394885916062
YDR084C	-1.378540204772337
YDR085C	0.3470092441341612
YDR089W	0.10203265981974541
YDR090C	-0.43816017230423326
YDR092W	0.4373740958247701
YDR093W	-2.3650675307952547
YDR094W	0.11986607679550625
YDR095C	-1.0568067306014284
YDR096W	-1.3405776510981895
YDR097C	0.2007153365923323
YDR098C	0.19512575813724306
YDR099W	1.0828373221862622
YDR100W	-0.5850529632519645
YDR101C	0.1547676708394859
YDR102C	-0.3308935000470451
YDR104C	0.8539973185308838
YDR105C	-2.8765472307362456
YDR107C	-0.4292767351166808
YDR108W	-0.3424053699605026
YDR109C	-0.05670471404472262
YDR110W	-0.057436682651936646
YDR111C	-0.011721916001385599
YDR112W	0.2241383320231823
YDR116C	-2.2804918853617027
YDR117C	1.161889931765381
YDR119W	-0.6077772613759285
YDR120C	-0.0213040504958242
YDR121W	-0.3584421367185562
YDR122W	0.7208455746185801
YDR123C	0.3551274414141717
YDR124W	-0.6331632635261252
YDR125C	-0.2380000295315149
YDR126W	-3.6480754140401954
YDR127W	0.17486353623754475
YDR128W	0.7297622831064606
YDR130C	-0.3507564663428085
YDR131C	-0.6822384315097955
YDR132C	1.6383682237614083
YDR133C	-1.406255197945488
YDR135C	0.46788387822546545
YDR139C	-0.6883603507701311
YDR142C	0.8831429776181347
YDR143C	0.5357573308944058
YDR144C	0.9216711433978566
YDR146C	0.24932470637141166
YDR147W	-0.24455447569611355
YDR148C	-1.1081443470073966
YDR149C	-0.47469206006428055
YDR150W	-0.42881093691209005
YDR151C	1.7591097726514007
YDR152W	-0.5576041404814372
YDR153C	0.7689891461930687
YDR154C	-0.05108186428930545
YDR155C	-0.37747332050612187
YDR156W	1.1684443779299798
YDR157W	0.37662070142600285
YDR158W	0.774911437651437
YDR159W	0.6367689986899465
YDR161W	-0.39104801103990994
YDR162C	0.5021865888635426
YDR163W	-0.8246063256129308
YDR165W	0.41029125735784977
YDR169C	1.0816062840741294
YDR171W	-0.713014384313114
YDR178W	-0.07300765120539947
YDR179C	0.16727767976278074
YDR179W-A	-0.2960917199040492
YDR181C	-1.429977635079289
YDR183W	1.583404035619698
YDR184C	-0.662308922613376
YDR185C	-0.18017450956160388
YDR186C	-0.266679890414175
YDR191W	-0.9020286414759818
YDR192C	-0.1727217382881516
YDR193W	1.1598271111450507
YDR198C	0.5313322479507935
YDR199W	-0.5551087929568438
YDR202C	-0.7252582228337857
YDR203W	-1.5392405853561517
YDR205W	1.9822936552510342
YDR206W	-0.34107451794738614
YDR207C	-1.7288204546245944
YDR209C	-3.542671934601371
YDR210W	-0.05094877908799382
YDR213W	0.09381464863875116
YDR214W	0.22853014366646665
YDR215C	1.1307812659587833
YDR216W	-1.1947828130612792
YDR217C	1.9094960501335634
YDR218C	0.7676250228796243
YDR219C	-0.45130233593375846
YDR220C	0.48215726606613957
YDR221W	-0.17528362841340087
YDR222W	0.5706921962387134
YDR223W	-0.4494058718150675
YDR225W	0.8390252333833231
YDR229W	0.6179707140046762
YDR233C	-2.1048859622309832
YDR239C	1.8078189563314637
YDR242W	-0.08871170496017389
YDR244W	0.9447614258254274
YDR245W	-0.8636002895972436
YDR247W	-0.2257561910108433
YDR248C	-1.0729433112604656
YDR249C	0.4614625172621784
YDR250C	-0.2109837336652504
YDR251W	0.4335478962870601
YDR252W	-0.24195931427053638
YDR253C	1.4720782647225041
YDR254W	0.30595245952951794
YDR255C	0.007442352987491692
YDR256C	0.24326932971173174
YDR257C	-0.37324786536447707
YDR258C	0.2429366167084526
YDR259C	0.4051009345066955
YDR260C	-2.0786681775725886
YDR261C	-0.0687156534630988
YDR262W	-0.6097402680952753
YDR263C	0.8652762893420459
YDR265W	1.3961531573742092
YDR266C	-0.6400504226940031
YDR269C	0.17007246899032538
YDR270W	-0.14088110387433986
YDR271C	-0.5098598245108835
YDR272W	1.516062923756004
YDR273W	0.0975743055758052
YDR274C	0.11940027859091544
YDR275W	-0.19102095346850317
YDR276C	-0.06276009070440255
YDR277C	-0.2134790811898437
YDR278C	0.02461034395669427
YDR279W	0.39615095471848716
YDR281C	-0.08032733727754005
YDR282C	0.9486208966634655
YDR284C	-0.023466685017138517
YDR285W	-0.15235970248746947
YDR286C	0.6837148034526304
YDR287W	-1.3027149113250256
YDR289C	0.8200605921964136
YDR290W	-0.26900888143712887
YDR291W	0.3683028763440249
YDR294C	0.13863109018044864
YDR297W	-2.520644131128572
YDR304C	0.5741524114728163
YDR305C	1.5018560785159856
YDR306C	-1.0536792283706047
YDR307W	0.40134127756964144
YDR309C	0.975237936925795
YDR310C	-0.29309730287453706
YDR312W	0.12365900503288824
YDR313C	0.16604664165064806
YDR314C	-0.7966917046378126
YDR315C	-0.8365839937309791
YDR316W	-1.913276543642538
YDR317W	-0.18815962164030278
YDR318W	-0.9175663387291167
YDR319C	1.9572736374044446
YDR320C	0.8725294328135306
YDR321W	0.7568118502730529
YDR326C	0.67097189542704
YDR329C	-0.6949147969347299
YDR330W	0.7168197472789026
YDR332W	-3.755541714099352
YDR333C	-0.32001378483981796
YDR334W	-0.5170464253817125
YDR335W	1.1990872455319868
YDR336W	0.30242570169475913
YDR338C	0.04088000981704325
YDR340W	-1.2053630865655551
YDR344C	-0.5643914857483313
YDR345C	0.1481799533745593
YDR346C	-0.7726365545007323
YDR348C	-0.4647439412662349
YDR349C	-0.018975059472870412
YDR351W	0.019453292405867927
YDR352W	-0.13379431690449461
YDR354W	0.7395107741025386
YDR357C	1.2721510210520812
YDR358W	-3.1927576690527206
YDR359C	-3.8590820007198143
YDR360W	-3.7575379921190266
YDR363W	-0.1781782315419292
YDR363W-A	-0.6518617343104119
YDR368W	-0.23953050934659884
YDR369C	-0.017843835261721404
YDR370C	0.9604322082798742
YDR371W	-0.15059632357009017
YDR372C	-0.5252311652623789
YDR374C	0.5449402097849095
YDR375C	-6.0207183830242545
YDR378C	-1.8978053889900592
YDR379W	-0.19491369560686883
YDR380W	-0.9602201457495
YDR382W	-0.1836014534953789
YDR383C	-0.06415748531817488
YDR384C	0.7875878030763716
YDR385W	-0.9426528991763625
YDR386W	-2.916506062430068
YDR387C	0.2854573385275241
YDR388W	-1.6837045713799454
YDR389W	0.36557462971713606
YDR391C	0.8387257916803721
YDR393W	-1.2045978466580132
YDR395W	0.2883186703557245
YDR399W	-0.14108073167630733
YDR400W	-0.24561915730660672
YDR401W	-0.2755965989020554
YDR402C	-0.5404694208125624
YDR403W	-0.5658221516624314
YDR406W	0.1774919689634498
YDR408C	0.7954065586534307
YDR409W	-0.17205631228159338
YDR411C	-0.6349266424435047
YDR414C	-0.6450078464428618
YDR415C	-0.39750264330352486
YDR419W	0.5780451536111818
YDR420W	0.730361166512363
YDR421W	0.242770260206813
YDR422C	-1.095833965886069
YDR423C	-1.8012520754384584
YDR424C	-0.18083993556816214
YDR425W	0.9486208966634653
YDR426C	0.973740728411039
YDR428C	0.6387652767096211
YDR430C	-0.80374522030733
YDR431W	-0.3084353723257045
YDR435C	-0.03507836883157982
YDR436W	0.9206397330876914
YDR438W	0.20041589488938105
YDR440W	0.012965388841925073
YDR441C	-0.031085812792230376
YDR444W	0.9078635537617732
YDR445C	0.05861361289182029
