orf	hom | growth (relative abundance in pooled culture) | copper(II) sulfate [500 mM], YPD [standard] | Schlecht U~St Onge RP, 2014	hom | growth (relative abundance in pooled culture) | copper(II) sulfate [500 mM], YPE [2%] | Schlecht U~St Onge RP, 2014	hom | growth (relative abundance in pooled culture) | copper(II) sulfate [500 mM], YPG [2%] | Schlecht U~St Onge RP, 2014	hom | growth (relative abundance in pooled culture) | copper(II) sulfate [500 mM], YPL [2%] | Schlecht U~St Onge RP, 2014
YAL039C	0.230784289228462	-0.0368431515906007	-0.00947630003945399	-0.145019880166848
YAL040C	-0.959547889264643	-0.642329892852453	-0.543922196205463	-1.25615277516156
YAL042C-A	-0.0481927655943135	-0.203183911015417	-0.299300802055985	-0.356519132468748
YAL042W	-0.202922860722365	-0.206363961929886	-0.361700495914254	-0.442378201760015
YAL044C	-0.23222734974268	1.29004080685009	0.2683519354793	-0.0589452773185162
YAL044W-A	-0.0953537017431909	-0.334451804669703	0.141133110570632	-0.0821606102637134
YAL045C	0.041895739735665	0.0690426883143083	0.152317371617528	-0.0867119436971535
YAL046C	0.0957507984976527	0.218186041151833	0.317973569321252	-0.349605690637233
YAL047C	0.51427701159558	-0.449922819752491	-0.839150288302653	0.62346631142877
YAL048C	0.116206606896441	-0.604367536219618	-1.246242941644	-0.945814610223985
YAL049C	0.0038402458104059983	0.08344717645471	0.0899600617156295	0.022541867367458
YAL051W	-0.00352679848569792	0.07283798535871	-0.175789500463704	-0.153924742115597
YAL053W	0.0288029462104902	-0.0482564011721323	-0.0309778739226179	-0.0121088833178398
YAL054C	0.138441230928299	-0.054257206809913	-0.135586304923949	-0.203167924610314
YAL055W	-0.137130249675428	-0.0127365399567925	-0.0059697851082916	-0.151851282118768
YAL056C-A	-0.272639349991444	-0.0587784607048061	-0.108751093269777	-0.0501440158274171
YAL056W	0.111042459245741	-0.168478426674143	-0.113890350665182	-0.303848088582104
YAL058W	0.0544372003831128	0.0355729448008884	-0.0437095560545959	-0.0602223007191132
YAL059W	-0.031043005429904	0.067992529612301	-0.112404069836076	-0.0801122963682879
YAL060W	0.114831653844849	-0.103067384676928	0.00717411791483791	-0.106469390201616
YAL061W	0.0969155958776611	-0.0771529356146523	-0.0806891485216852	-0.0303699965985107
YAL062W	0.0852174534098555	0.025859772393785	0.0365496677359758	-0.026717989412635
YAL064C-A	0.284145774089373	0.418781747613592	0.26730351897587	-0.0915541517123302
YAL065C	0.0432814230155767	-0.0196451759178498	-0.0244005062811734	-0.110027427511508
YAL066W	0.370915585258137	0.633986531388846	-0.0410779787689215	-0.0450050337523464
YAL067C	-0.445734635094762	-0.199182021053893	-0.554533521931507	-0.38667408311438
YAL067W-A	-0.128118488502542	0.530329251328078	-0.825236961603189	-0.464361552912131
YAL068C	0.0474024574874861	-0.105764193203621	-0.147119377861976	-0.158298226458507
YAR002C-A	0.329698769430673	-0.126995638692188	0.0869702927804603	0.110544611453856
YAR002W	1.02093481409046	0.0589614609934852	0.000701237732929627	-0.493955239104441
YAR003W	-0.0824584478581798	0.151031339816662	-0.0496837508494679	-0.0577047040637932
YAR014C	-0.42971141929136	0.394975558733718	-0.0149845882745545	0.585083508871797
YAR015W	-0.803514925802345	-1.08703066813009	-0.919209949140644	-0.124325460323307
YAR018C	-0.094709358402886	0.0786034607340973	0.201022211608233	-0.213842035722191
YAR020C	-0.0943320613961038	0.123537580727547	0.309232353083047	-0.145408906819402
YAR023C	-0.0937310897996593	0.497077843895196	0.198853345255449	0.446739875457107
YAR027W	0.0666584320720638	0.116846245278726	0.152581800496053	0.0616683522559462
YAR028W	-0.12196461164438	-0.240438063413704	-0.165376271513994	0.0638262052289349
YAR029W	-0.256618194390759	0.231254558299632	0.244672102133654	0.103344790839131
YAR030C	-0.0687629217451526	0.160352579499841	0.215887217885939	0.150614314314321
YAR031W	0.0163106205507351	0.308734064904542	0.161034327603343	-0.031090002004575
YAR035C-A	-0.223181028975599	-0.0984243101616311	-0.153861381858171	0.09478390637444
YAR035W	0.0681447059138307	0.131132807096225	0.439731032697084	0.0574564806602726
YAR042W	-0.07649719912537077	0.1351791514641813	0.15985202203696874	-0.04977041663231887
YAR047C	-0.11395556386176	0.493940973348622	0.201447127954328	-0.285020734224521
YAR050W	0.256341664706065	-0.118511627399798	-0.0502388051984912	-0.0551532739861589
YBL001C	0.0160114111399849	-0.0774298248314977	-0.170981339906577	-0.0348481073480649
YBL002W	0.176179444004299	0.0815564452806168	-0.118463347853492	0.20480438402137
YBL003C	-0.128279185249857	-0.227936987952845	-0.203009181698166	-0.121487501138303
YBL005W	-0.0267034780333208	-0.0613905739491933	-0.134431894433423	-0.114567561655738
YBL006C	-0.271103055040802	-0.38967346598348	-0.72409472931642	0.278303431774905
YBL007C	0.762027896368954	-0.155491579463312	-0.212388714499355	0.643433890643599
YBL008W	0.452757173783324	-0.701576683155514	-0.326655599278006	-0.332803581530925
YBL008W-A	-0.0596388567146793	-0.194889096586353	-0.0497388161762728	-0.168949771522042
YBL009W	-0.213884547494835	-0.140300195305223	-0.158724042876877	-0.0769538495882287
YBL010C	-0.372345050706956	-0.207523915913367	-0.115359240989248	-0.231258061494138
YBL011W	-0.470344452575208	-0.0740985543051718	-0.0131031713559047	-0.171110980744862
YBL012C	0.410734061508629	-1.25249925207951	-0.255126653105306	-0.574764624529552
YBL013W	0.489006685864425	0.164890901917584	-1.58519484364835	0.99847494288333
YBL015W	0.131024537906175	-0.0729181231915579	-0.0762025185204553	0.0821554759360374
YBL017C	0.172861461857483	-0.0731473345867872	-0.581804955802619	0.06299990316686
YBL019W	0.172258871122233	-1.28826944462475	-0.773113932824842	-0.961568017813688
YBL021C	0.153254848436887	1.64758767802428	0.753195769626894	0.364712574177115
YBL022C	-0.0883928847995019	-0.0661303485573956	0.119638957821651	0.0568317013564332
YBL024W	-0.258934314532837	-0.0899456688191105	-0.0565208786103852	-0.297744771405073
YBL027W	0.128090115829153	0.234718470601219	-0.177398498920088	0.401730022334633
YBL028C	0.0746247758009027	-0.271150198118974	-0.127496656921215	-0.158743664470185
YBL029C-A	0.150667620864384	-0.215036999641393	-0.138728344354812	0.118621645197928
YBL029W	0.160514486724358	0.165904346149519	-0.312240742853859	-0.147904597320922
YBL031W	-0.792875452811671	-0.251216594018421	-0.0482119353997241	-0.0679242857162183
YBL032W	0.436054080438087	-0.470925248169973	-1.17106941194964	-0.619992105725256
YBL033C	0.0134208598787495	0.204495546384976	0.102138026621757	-0.403249316523741
YBL036C	0.10672227776846	-0.16288196920919	-0.0746982344466698	0.027218780727317
YBL037W	0.100889123501894	-0.279909292992288	-0.287640342288769	-0.178417652067926
YBL038W	0.267278180473578	0.742417905463704	0.227220317253798	0.0719151569763037
YBL039C	-0.168513912676596	-0.0940060507956577	-0.579885044776896	-0.539766926872909
YBL039W-B	-0.0264696261395301	-0.0121689593011798	0.118180919578101	-0.0637739392448999
YBL042C	0.827112186177191	-0.40602237581702	-0.0715449257299969	-0.176979650736014
YBL043W	0.120963332847476	-0.0898371302572158	-0.227894792379539	0.0293935076463594
YBL044W	0.0906424652723743	0.0614093083778489	-0.0874427723568569	0.115920172334942
YBL045C	-0.365444445983708	0.312023413260031	-0.151568865053216	-0.119174761283548
YBL046W	0.395326725990808	-0.20241525346081	0.307338872060813	0.127981315881605
YBL047C	0.313561455721213	-2.54493200995115	-0.657516989540735	-1.35247234952454
YBL048W	0.341412753137261	-0.484817929094886	-0.216677605057528	-0.190630704960897
YBL049W	-1.74749124044716	-0.23892022964546	0.316633357172748	-0.1955384759169
YBL051C	-0.0868176642436893	-0.167825381881563	-0.177758655748789	-0.138863103421642
YBL052C	-0.146485794965457	0.075628870222042	0.847703224204306	0.521775560996002
YBL053W	0.180797583870078	-0.269634427790589	-0.124162172078094	0.187236354971073
YBL054W	0.111569154532258	-0.137538094918645	-0.182412290516321	-0.135632428822118
YBL055C	-0.153888220206797	-0.344565549877574	-0.374691434558793	-0.197875999923234
YBL056W	-0.989243198331678	-0.295667449078154	0.64550427740499	0.587985193045768
YBL057C	-0.306337573205186	-0.919489697876916	-0.178921072579522	0.274235073811838
YBL058W	0.6479082547876	-0.239765518552269	0.720531050387627	1.26132590343854
YBL059W	-0.12239408327013	-0.072537340592385	0.224641403257612	-0.742625849691412
YBL060W	0.407297671925217	-0.589856546152252	-0.374821016111154	-0.505059118463357
YBL061C	0.300632050844991	0.159242940647816	-0.117757788311154	-0.206086232968541
YBL062W	0.176968678621563	-0.611644980663053	-0.488615015056521	-0.294128122800805
YBL063W	0.128930003928005	0.0208105170475079	-0.112629832464288	-0.02216822421933
YBL064C	-0.0461027542145658	-0.219120296100938	-0.0912565379672188	-0.122375646303688
YBL065W	-0.16726414439024	-0.392511197722694	-0.151427063517838	0.295198654615508
YBL066C	0.109769786006121	-0.467427338963287	-0.222689666169257	0.625369434804602
YBL067C	-0.17881412926759	0.222731473683018	0.240386804362245	0.464442109817169
YBL068W	0.332443275430361	-0.24441703548603	-0.105548584412547	0.391805854802007
YBL069W	-0.125169088522947	-0.245064682443687	-0.0743527804155164	-0.161850711496493
YBL070C	-0.22689230015142	-0.19214979140833	-0.455073605817674	-0.234247881452147
YBL071C	0.771920221062585	-1.03314955222115	-0.306271690143943	0.34722869372302
YBL071C-B	-0.0392677462201574	-1.02858606179258	-1.1625112386011	-0.590746213451261
YBL071W-A	0.702296288035768	-1.47179369142366	-0.780427427884813	-0.828976475321827
YBL072C	-0.728934170935407	-1.38531179136914	-1.08085671511093	-1.78792221597255
YBL075C	-0.507769786992695	-0.634486658064386	-0.221561893743429	-1.28747865269007
YBL078C	0.0221862940240065	-0.0352019825486405	-0.294520671353482	0.105290179519615
YBL079W	-0.129358336424401	0.0556816036406094	-0.301187003104065	0.103295595741164
YBL080C	0.520676434263402	-0.0723015063845978	0.610156673151091	-0.62388914469755
YBL081W	-0.0776717845207777	-0.0733859600222182	-0.2016625279194	-0.127575926927648
YBL082C	-0.104545687992143	-0.230889959244639	-0.151058426083733	0.198991489204801
YBL083C	-0.391321609173257	-0.110608904830846	-0.34044537656291	0.253376187025284
YBL085W	0.326571552895131	-0.026184129985344	-0.162459498647356	0.0451401240324074
YBL086C	0.0822157964983159	-0.091430488891044	-0.0912728369147153	0.0903253837556317
YBL087C	-0.573105813438607	-0.430095196765681	-0.414052188846458	-0.293538126455518
YBL088C	0.175624981851437	-0.432445865096817	-0.160593987392017	0.0869476938131939
YBL089W	-0.531481469008414	-0.608076391966238	-0.454686269737566	-0.578086089114766
YBL090W	0.377978636668814	-0.431264303317454	0.333816055521397	-0.499175394677398
YBL091C	0.643439251354941	0.261888667048767	0.504116388561007	0.0647654239652269
YBL091C-A	-0.17303464626225332	0.25395231347361513	-0.08917352027157499	0.10850198828581326
YBL093C	0.775645239028406	-1.20016305883725	1.1235508234957	0.431253009259576
YBL094C	0.123923576246519	-0.288334402572753	-0.277452143461272	0.0718841203246736
YBL095W	0.828485964946106	0.199605853546718	-0.298015732678079	-0.586467235937285
YBL096C	-0.27056394860702	-0.387822117353384	-0.239943738206216	-0.208560320497096
YBL098W	0.679676372060976	0.218690506176847	0.3013990716404	-0.958644885873422
YBL099W	-0.219464283121817	-0.533073696131294	-0.550875378923954	-0.0995959625975837
YBL100C	0.405778787440212	-0.0631301915534683	-0.0836719498640308	-0.0976554401463936
YBL100W-C	0.145269058104523	0.0926220937069928	-0.0250967623487579	-0.122482673910934
YBL101C	0.251140291049921	-0.274742421006091	-0.0979640405288071	-0.165795739300498
YBL102W	-0.207983443272905	0.266133384398499	0.528132020718941	-1.02383915824344
YBL103C	-0.231016226363444	-0.162989393023746	0.239921312931616	0.030814280532514
YBL104C	-0.18400111736977445	-0.1459929238569875	-0.0842971130494495	0.016914070121277006
YBL106C	-1.02070650734391	-1.61843622819205	-0.68466316092835	-0.399840828391856
YBL107C	0.745466447909631	-1.17033051764652	0.957886122592799	0.520214066673073
YBR001C	0.613671379872107	0.174067744384041	1.45161296913362	-1.44847629153417
YBR003W	-0.906331172561117	-1.25407572613746	0.340659206134261	-0.0849077467533226
YBR005W	0.133542517684033	-0.133397836295305	-0.508981292089821	-1.14098918807887
YBR006W	-1.01375891285825	-1.47503129259983	-1.28370652346097	-0.513353630927604
YBR007C	-1.66818317622854	-0.953446293578466	0.271523634325392	0.413177624004131
YBR008C	-0.118150076489979	0.193837478279983	0.557628147374711	-0.288279518765332
YBR009C	0.605369773948977	-0.0841122023646985	1.1610695194725	-0.712185466279433
YBR010W	0.332600339416503	0.324632269191131	0.124057027324241	0.0414290674500197
YBR012C	-0.279668050534836	0.705197159966394	-1.60792354065938	-0.323671379757897
YBR013C	-0.211464163040125	-1.08310108125272	-1.05859742278442	-0.399019145560036
YBR014C	0.0655478370766005	0.250114048268323	-0.328284757727847	-0.189478320574993
YBR015C	-1.90448003769933	-0.496596518134409	0.707002806901064	0.23802037457453
YBR016W	-0.179552921917031	0.54830663796891	-0.272893631213881	-0.591280603772168
YBR017C	-0.176853029700574	-0.897787144784647	-0.993692523313845	-1.30468727619141
YBR018C	-0.589024103599639	0.256433660951952	-0.233560906459555	0.0457675186825224
YBR019C	0.277401621941987	0.306302422314012	-0.0645779810066873	-0.411759314102548
YBR020W	0.1572149900200925	0.04663300923076375	-0.0425777354113205	0.013934460259528006
YBR021W	0.150070556481158	-0.898819102255011	-0.735252730743222	-0.507440311043437
YBR022W	-0.266532144949618	0.093518511303099	-0.153653883580914	0.128536048235555
YBR023C	-0.310900295826366	0.180141361447919	0.033673360461318	-0.293928114412431
YBR024W	0.205180238210339	-0.27174798363982	-0.41799377094703	-0.208509665854098
YBR025C	0.249451706810479	-0.393637462533077	0.232839223573112	0.265389843663002
YBR026C	0.231744247026429	-0.709941558283664	0.0433598963512365	-0.540761983192684
YBR027C	-0.521036913407816	0.240630949910644	0.238010235369009	-0.487348625535233
YBR028C	-0.0364964107924877	0.381502574983953	0.104695981391522	-0.15304746324788
YBR030W	-0.19720242978156	-0.115546598017921	0.0860284221355911	-0.0643125450407922
YBR031W	0.303243362033966	0.405579817499161	-0.23407257221079	-0.123516451195002
YBR032W	0.39347929943893	-0.463939494606114	-0.119262578299837	0.102285723552166
YBR033W	-0.338534651553005	0.53107357632471	-0.162841724544332	0.145907562141028
YBR034C	0.107881299249721	0.638537174498063	0.109416282693328	0.186139556336828
YBR035C	0.655294389582048	-0.375902990248104	-0.789225866211225	-0.582562928836158
YBR036C	-1.17484094744827	0.093267591870406	0.317675569187239	-0.502298843873643
YBR037C	0.425585056459528	0.244160871259983	-0.385312710356314	0.449857698001541
YBR039W	0.176988636995692	-0.627646986978769	0.369586539891224	-0.360504545380025
YBR040W	0.415368190252593	0.261798241609641	0.253230479504403	0.118774468835015
YBR041W	0.219561439846981	-0.199504145260152	-0.287218900209883	-0.554984312552776
YBR042C	-0.183607748796325	0.150736411423521	0.229506537361864	-0.0196705206942624
YBR043C	-0.0662663981396783	0.153446994319152	-0.112996502110976	-0.0626424497202933
YBR044C	0.221446436135183	-0.783208983621741	0.469869157604424	-1.23406738740976
YBR045C	-0.0674469013951846	0.278524365505527	-0.0197534444671064	0.0904092399515246
YBR046C	0.0929614404547543	0.308240873177482	-0.135068765885421	-0.252477330287254
YBR047W	0.1286062429223	0.205706161621469	0.187820480075045	0.140278757048332
YBR048W	-1.14261902778901	-0.721735541769416	-0.545405231254149	-0.453136539445103
YBR050C	-0.0385021542533703	0.139022320589461	0.0629989112347644	0.0370166579993949
YBR051W	-0.112263333916269	0.185585016244469	-0.19074981347387	-0.0794063400291094
YBR052C	0.285149168310513	0.136011081430672	-0.0516488416975491	0.379589009270788
YBR053C	0.486673427224138	0.250542313798551	-0.209511490676142	0.0755954997909001
YBR054W	-0.242252853976701	0.134881210838371	-0.209656806072164	0.0310262715453682
YBR056W	0.154713364192363	0.252643080855913	-0.120696981035406	-0.343309520434645
YBR056W-A	0.231659293353319	-0.0729146932841918	-0.177101747699759	-0.088305593531766
YBR057C	-0.342655377000664	-0.146517862516856	0.136913126301636	-0.199705820865281
YBR058C	0.0596825980756819	0.0393435449420778	0.755830538607741	-0.0676621152951391
YBR058C-A	0.218697385582949	-0.732489852515792	-0.161604831817675	-0.119217366238283
YBR059C	0.637556562506122	0.20422991024545	-0.235179581596686	-0.0552446199821777
YBR061C	0.327309983117516	-0.234760165659411	1.11044481331696	0.399498051952435
YBR062C	0.05033214569693265	0.030901995167376003	-0.004373673335090998	-0.020115919103811983
YBR063C	0.201469932787301	-0.0506500139386556	0.127014379235064	-0.0240683086794835
YBR064W	0.112477119707497	-0.0797595561374891	-0.0432337101833742	0.1330564784176
YBR065C	0.10038261747707	0.513428373749504	0.134993298460133	-0.0721189373145297
YBR066C	0.183074683979205	-0.042288756788647	-0.0112319705538688	-0.208835706051588
YBR067C	0.10799464488686	-0.118071243731031	0.189063309473006	-0.552159578176878
YBR068C	0.104761749069402	0.132147449909521	0.100921376117272	-0.103078394878551
YBR069C	0.0770673192059821	-0.0639313543096769	0.0392026046254905	-0.18573543426689
YBR071W	-0.263750550814841	-0.227456757336268	-0.266859544609671	-0.348078363891011
YBR072C-A	-0.0839922445764145	0.186341869822026	-0.293202146684877	-0.0799371771916082
YBR072W	-0.534113154825716	0.243334346537793	-0.117279487075338	-0.287671723248963
YBR073W	0.380773631189154	-0.341853801640911	0.0547006209221053	-0.0663187460054591
YBR074W	0.0009346058871149282	0.31654416353978415	-0.006523705028368014	-0.08906183832181258
YBR076W	0.172741640627986	0.193904864991238	-0.167369128380439	0.109107042296451
YBR077C	0.186650370708426	-0.555203922092629	-0.450470969141476	-0.407529104064169
YBR078W	0.408704051834992	-0.462854164567592	0.832201947228517	-1.10215781810235
YBR081C	-1.00420638164899	0.785420821796232	1.12948014080118	0.49852731411334
YBR082C	0.112781246387707	-0.31917602562832	-0.297946348750781	-0.398707211926686
YBR083W	0.0856311980525302	-0.00425686760222099	0.131506611555658	0.245014854930314
YBR084C-A	-1.00375919474932	0.323553583451213	-0.832772262044147	0.200732525461758
YBR084W	0.0735618532585143	-0.858005358510903	-0.330084216963867	0.500489257119392
YBR085C-A	0.103751142219703	-0.215035717094135	-0.450249703645024	0.224922904712646
YBR085W	0.0592847041572462	-0.111187789038521	0.0396750370694079	-0.096740603831547
YBR086C	0.204501149174346	-0.13848006815963	-0.283876691652882	-0.431497862501708
YBR089C-A	-0.0366181378313435	-0.346008213144271	-0.142403916129977	-0.140179975143893
YBR090C	0.107737483939754	-0.0734877951605739	0.0356644087847773	0.0949995823212433
YBR092C	0.120501650124927	-0.212647509574763	-0.0802800798580829	-0.0630767969859409
YBR093C	-0.108411564276363	-0.309221494716205	-0.170903567293683	-0.149903152763336
YBR094W	0.297591253240174	-0.160490445657373	0.0511309360438048	-0.0664483057960297
YBR095C	-0.517629220546407	-0.663750515329388	0.295676033167604	-0.320743361794097
YBR097W	-0.232424122613671	-0.302568129610837	0.0701187578066129	-1.25257103150275
YBR098W	0.34931859087608647	-0.06368419893862504	0.017942971279002004	0.3574087991409385
YBR099C	0.0748197066754894	-0.442868641647486	-0.181527784675866	-0.201086764917633
YBR101C	0.103182338704075	-0.35067368658841	-0.14721870096486	-0.276976628501439
YBR103W	-0.23858274541568	-1.03432653967867	-0.644017659935683	-0.671517117136871
YBR104W	0.0584191285859958	-0.0945846063838776	-0.0871390713094158	0.0217980832666793
YBR105C	0.145294973226992	0.26748440186220246	0.080456306401313	0.101607964015902
YBR106W	0.235312557286823	-0.565729773828501	-0.160213618963009	0.0772182102512602
YBR107C	0.135777894798252	-0.0935619555432989	-0.168941894356593	0.09561111797594
YBR108W	0.155219821397784	-0.30455550765791	0.0819212279079355	-0.0196773813870008
YBR111W-A	0.19496209722195	-0.795584597569003	-0.746576578744126	-0.70623178271551
YBR112C	0.312289188479666	-0.586829188174393	0.0910967217234484	0.950226646797355
YBR113W	-0.283916634070131	-0.118087097810101	-0.145117878357397	-0.371015261329418
YBR114W	-0.0641585005587384	-0.43638999722161	-0.165210512504068	-0.0266773189644862
YBR115C	-0.111597007193021	-0.180685942680467	-0.173755579258566	-0.283916676385891
YBR116C	-0.172896015880056	-0.191324010763095	-0.0321845702240076	0.202204813118547
YBR118W	0.102885416030983	0.291707342733742	0.280770344889381	-0.15229320935846
YBR119W	-0.160670350743747	-0.365889564571525	0.242927301380904	-0.126425923704387
YBR120C	0.15359659467885	0.114803477654839	-0.103894251550013	-0.0387536011210123
YBR122C	0.133555170346331	0.0474126061264402	-0.125512794200967	-0.20718809999905
YBR125C	0.169232153757305	0.0289460702326476	-0.252350357021156	0.113135102328911
YBR126C	0.293162664621967	-0.957460326835434	-0.099269603263533	-0.576394859257424
YBR127C	0.0440183410633805	-0.310888663281078	-0.139227904841128	1.93878606423199
YBR128C	-0.0878718001374974	0.124574699571303	-0.399574655823965	-0.352796772848297
YBR129C	-0.208633433519863	-0.629642799402676	-0.157618454319577	-0.0760048500042352
YBR130C	-0.140677935463735	-0.227699616486086	-0.0583476064331503	-0.145433827498589
YBR131W	0.217603286932601	0.178718820320171	0.0908038014507593	0.346685005948068
YBR133C	-0.033058737148887	-0.895414990321127	0.2573375871688425	-0.912238937093497
YBR134W	-0.191087010387362	-0.585140420323377	-0.68362376853349	-0.320174307837583
YBR137W	0.331361574595403	0.192577768198461	-0.0408810497605181	-0.187244224401294
YBR138C	-0.0274657729114534	-0.238088678047166	-0.129770129543486	-0.165085838625258
YBR139W	0.101431390662	-0.321388525880407	-0.0692911902071849	-0.228797027664037
YBR141C	-0.295499078975087	-0.50919272858448	0.0786560439635693	-0.0543590238435669
YBR144C	-0.149541876326683	-0.257218568207264	-0.400046976445958	0.0632065489492994
YBR145W	0.291956552641167	-0.146111492786158	-0.120047706974852	0.195525956364945
YBR146W	0.300910159276408	-0.651312457309961	-0.529062465201564	-0.489277681192529
YBR147W	0.0346590844542938	-0.129800793990849	-0.0487922321280401	-0.0773940899480774
YBR148W	0.0995242078524612	-0.210585531217731	-0.169031735548568	-0.108580411846281
YBR149W	-0.247527351936858	0.105857107733316	0.0768423467404533	0.0565341375880068
YBR150C	0.102164481161774	0.049741051621357	-0.031601518871641	0.0519529634500948
YBR151W	0.213722490847841	0.0466579217433321	0.073728100195865	0.163627722363531
YBR156C	0.496511271736835	0.20672672681348	-0.482834200249409	-0.262198715747999
YBR157C	-0.10367103505787435	-0.276438957695927	0.014753711867038999	-0.1233016758362995
YBR158W	-0.355298951159188	-0.237600861950344	-0.370371744089319	-0.350922635151221
YBR159W	0.271845260232261	-0.211963813675114	-0.0318744788813667	0.133273365242557
YBR161W	0.136695707436564	-0.175635221841814	-0.128078309541836	-0.0478794147070012
YBR162C	-0.308933707601781	0.682505032626966	-0.631812720855153	-0.393342730654354
YBR162W-A	0.185757826291921	-0.468904936172599	-0.310984938262292	-0.229145912436174
YBR163W	-1.49428592841366	-0.746853951161418	0.134494197684919	0.0268712799623501
YBR164C	0.352438614803617	1.70580873811734	2.41982280060627	2.864349370567
YBR165W	0.0415491446519809	0.103462043650451	-0.0470808017203392	0.0328583659376669
YBR168W	0.2194090489401	-0.979322954134281	-0.606137420930676	-0.506141925715863
YBR169C	0.0380507999271007	0.0793069351492566	0.115014654796314	-0.0157293032605814
YBR170C	-0.566345653094457	-0.664862441315918	-0.0911412148979345	0.167594233871196
YBR171W	0.739145780817832	-0.969045780873042	-1.16128392232639	-1.07584323473711
YBR172C	-0.0378320167808948	-0.429868216621259	-0.345776599407097	-0.300867686353518
YBR173C	-0.358648249947246	-0.0859014417714548	1.02565663390121	1.19509171277809
YBR174C	0.214215316715244	-0.373729003761458	-0.422698189513321	0.133917352798449
YBR175W	-0.0876516711901481	0.219084004192924	-0.418396573060644	0.357579671858661
YBR176W	0.321348030251896	0.520129568392786	-0.267531927847577	0.189654781965963
YBR177C	-0.198843978675821	0.0981432045470285	0.159981176697281	-0.110424127537046
YBR178W	0.126740470226195	1.21457035747207	-0.665893093461721	0.297086717925655
YBR179C	0.238467725115417	-0.412538973115305	-0.567030339809286	0.933963296302877
YBR180W	-0.139472522268045	-0.149783050364885	-0.199532515362206	0.124254478394754
YBR181C	-1.18848464259988	-0.53446987741896	-0.529112900975459	-0.335425570134353
YBR182C	0.0566927203300924	0.120273861217753	0.183350323739965	0.140793643507454
YBR182C-A	-0.0871343995768434	-0.0680854334320014	0.178131747804704	0.136166042292118
YBR183W	-0.267761159199349	-0.364648260090105	-0.243875071414683	0.158932529279801
YBR184W	-0.0539930338236498	-0.073138505861861	0.0971038013402765	0.0180593621125649
YBR185C	-0.0600387119290016	-1.01784941688869	-0.681265003473037	-2.28139711915986
