orf	hap a | growth (pooled culture, barseq) | paraquat [1 mM] | YPD | Helsen J~Jelier R, 2020
YBL029W	-0.3905753315593978
YBL031W	-0.47530763847673596
YBL032W	-0.22227598434128906
YBL036C	-0.2219969549050625
YBL037W	-0.43874277071745
YBL038W	1.1566496630202965
YBL042C	0.12733419810125626
YBL043W	-0.4009483541121569
YBL044W	1.8824619674779977
YBL045C	0.3719414701907028
YBL046W	-0.667429031904327
YBL048W	-0.733839794250827
YBL052C	0.1867274560366196
YBL054W	-0.5727865299129191
YBL055C	-0.13776746586917477
YBL056W	-0.6892532719881803
YBL057C	-1.691497521198111
YBL059W	-0.41441148181742743
YBL060W	-0.5214968750834982
YBL061C	0.38256264161450887
YBL062W	0.31249071489998353
YBL063W	-0.5257625219094323
YBL064C	-0.29844835987934076
YBL065W	-1.2516812593892974
YBL066C	-1.615883607431714
YBL067C	-0.12820344687763638
YBL068W	-0.7175969641488703
YBL069W	-0.40429531507409533
YBL070C	-0.33883663220430826
YBL071C	-0.4184514236088904
YBL072C	-0.7725782838786762
YBL075C	-0.3455379489871511
YBL078C	-0.5856851533246972
YBL079W	0.8019576008713502
YBL080C	1.5308716687934703
YBL081W	-1.1696332646984575
YBL082C	0.2222988552024169
YBL083C	0.6726194048323847
YBL086C	-0.12775939173200784
YBL087C	-0.3060768121372515
YBL088C	-0.5997598775090295
YBL089W	0.7489396942969642
YBL090W	1.1814144337799473
YBL091C	-0.6684732996136884
YBL091C-A	0.36067594796761576
YBL093C	-0.034552188033288106
YBL095W	0.3304783462100309
YBL096C	0.34878558222313477
YBL098W	0.03664439267181626
YBL099W	2.5315070017169004
YBL100C	1.9710274081232708
YBL102W	-0.6249428373499829
YBL103C	1.1881271029160714
YBL104C	-0.49295832302672854
YBL106C	-0.1830073093159627
YBL107C	-0.046240213354308016
YBR001C	0.049161269895296865
YBR003W	0.352066427458308
YBR005W	-0.19892127286415337
YBR006W	-0.29640945996752577
YBR007C	-0.22223027830932757
YBR008C	-0.20017285395186862
YBR009C	0.3434511217544701
YBR010W	-0.21468213954668752
YBR012C	-0.14991356310564663
YBR013C	-0.32227617711263784
YBR014C	0.25415711117226547
YBR016W	0.2616873616612439
YBR018C	0.2417513088464019
YBR019C	0.15249051216647927
YBR021W	1.5851568025355955
YBR022W	0.007840020861993565
YBR023C	0.5143235008260881
YBR024W	-0.2341047821924379
YBR025C	0.15365220099948979
YBR026C	3.2496990056206796
YBR027C	0.2139844111761907
YBR028C	-0.11590717451935793
YBR030W	0.06244652130680068
YBR031W	0.2607459617508962
YBR032W	0.011374958617106029
YBR033W	0.14933406906462135
YBR034C	0.29910750101139927
YBR035C	-0.8929384850611204
YBR036C	2.6705322572038015
YBR037C	0.7605576132245471
YBR040W	-0.08225483449208534
YBR041W	0.3742188857857014
YBR042C	-0.3096084835424823
YBR043C	0.1368461564611965
YBR044C	-1.4616603251408442
YBR045C	0.06524555610186443
YBR046C	0.08265459001997019
YBR047W	0.60276423531179
YBR048W	-0.5971346136870915
YBR050C	-0.3506734084902449
YBR051W	-0.011715322159139788
YBR052C	-0.11640940367199909
YBR053C	-0.014877903435163991
YBR054W	-0.09090093187207032
YBR056W	-0.2661721814952871
YBR057C	0.30665241432599505
YBR058C	0.7020970637201137
YBR059C	-0.11566470230804417
YBR061C	0.9586931245793697
YBR062C	-0.1320546357071998
YBR063C	-0.24460007611822665
YBR064W	-0.261846253090498
YBR065C	-0.5552697624874569
YBR066C	0.91825835781537
YBR067C	-0.051206059056852715
YBR068C	-0.11227480440074272
YBR069C	0.36870230328372267
YBR071W	0.1103149976630944
YBR072W	0.08638639637005929
YBR073W	-0.009069444133210976
YBR074W	-0.12997369063890196
YBR076W	-0.13921477352103642
YBR077C	-1.272027332834244
YBR078W	1.7655755419550905
YBR082C	0.7889236117014619
YBR083W	0.2339119551206055
YBR084C-A	-0.4431458219521305
YBR084W	0.8655577206745677
YBR085W	0.9652777567936984
YBR089C-A	0.22989531900285928
YBR090C	-0.03865496631916621
YBR092C	0.04179393883212492
YBR095C	5.0816255885844015
YBR098W	-0.08255149809528285
YBR099C	-0.6881010404973387
YBR103W	1.2553039112664794
YBR104W	0.40326933174502333
YBR105C	-0.15612478183434886
YBR106W	1.1386883222519113
YBR107C	-0.3316567481427944
YBR108W	-0.10747606492625862
YBR111C	-0.030995578745584826
YBR113W	-0.18492286764367957
YBR114W	0.17986833803269509
YBR115C	-0.25841922211194296
YBR116C	-0.0676634904716409
YBR119W	-0.7499478328307057
YBR120C	0.04696543671871371
YBR125C	-0.6616998300572916
YBR126C	-1.6799985023015578
YBR128C	-0.04253628820867602
YBR129C	-0.1076197373000411
YBR130C	-0.04034501864654987
YBR131W	-2.1956058143947836
YBR133C	0.19082580371952773
YBR134W	-0.5055334818258335
YBR137W	-0.27623270628078517
YBR138C	0.26674093149904915
YBR139W	0.0173511212495334
YBR141C	0.15018345948657053
YBR144C	0.7076540826803245
YBR145W	-0.06217789352695979
YBR146W	0.9978874738807719
YBR147W	-1.3982151569566819
YBR148W	0.018473382643655046
YBR149W	-0.16465307773580307
YBR150C	-0.5669459446331466
YBR151W	-1.4217660439519904
YBR156C	0.5436833843222848
YBR157C	-0.14959962411222513
YBR158W	-0.06900335994673587
YBR161W	0.15193186327697
YBR162C	0.321431561226289
YBR162W-A	0.048337577743521834
YBR163W	2.1617366263228996
YBR164C	-0.5703493147039168
YBR165W	0.041621111499814935
YBR166C	1.1328179311268918
YBR168W	0.8201378192879768
YBR169C	0.14809450152288173
YBR170C	0.3574773759732299
YBR171W	2.294530471422074
YBR172C	-0.4490359564262719
YBR173C	1.6288715330518628
YBR174C	-0.7241668124423779
YBR175W	-0.015815448910944194
YBR176W	0.2219856769187588
YBR177C	0.125277272073367
YBR179C	3.207731253771737
YBR180W	0.01725228727346067
YBR181C	0.19384825207998274
YBR182C	-0.11989132298398235
YBR183W	-0.0814362879202806
YBR184W	0.004173280961612483
YBR185C	0.41480244860325743
YBR186W	-0.17581198497185893
YBR187W	-4.240607002087766
YBR188C	-0.67978749534535
YBR195C	-0.6852501853287136
YBR197C	-0.5205565692167856
YBR199W	0.07397825168936532
YBR200W	-0.034552188033288106
YBR201W	-0.8179799488428949
YBR203W	0.006738530193854654
YBR204C	0.5754642176227883
YBR205W	-0.1393317060770686
YBR206W	0.15892971161770858
YBR207W	-0.11070081957163322
YBR208C	-0.1798727586810299
YBR209W	0.2901698083133762
YBR210W	-0.09411977636297067
YBR212W	-0.18777714922685687
YBR213W	0.4563648609890776
YBR214W	0.1662034167647502
YBR215W	-2.3542679309088914
YBR216C	-3.563309276801353
YBR217W	-0.04939792215869355
YBR218C	-0.1046427237955862
YBR219C	0.23919936398347647
YBR220C	0.07647399549532495
YBR221C	2.787504575941137
YBR222C	0.07719748941761585
YBR223C	0.2389167084544361
YBR224W	-0.09876250302505911
YBR225W	-0.30693660966135766
YBR226C	-0.3198759880504008
YBR227C	-0.40625209375825094
YBR228W	0.014602885892404155
YBR229C	-0.8205797221244628
YBR230C	0.1361078631591224
YBR231C	-1.740974208203695
YBR232C	-0.19275891927074426
YBR233W	-0.26326972592125036
YBR235W	-0.6055401960247857
YBR238C	2.472444941740035
YBR239C	0.5425510784674938
YBR240C	0.06840847264413068
YBR241C	-0.07497361725561463
YBR242W	-0.10898958749989278
YBR244W	-0.10936419680065547
YBR245C	0.35429722075577486
YBR246W	0.9086739407232495
YBR248C	2.3757791166735673
YBR249C	-0.6794573083385654
YBR250W	-0.12354799781174451
YBR255W	-1.224733597825016
YBR258C	0.1823911330900804
YBR259W	0.13056891153888492
YBR260C	-0.15173105589653524
YBR261C	0.3310659365311526
YBR262C	-0.33385894203818667
YBR263W	-0.17585994994466742
YBR264C	-0.14425366120952154
YBR266C	2.822272301344983
YBR267W	-0.5630916099047819
YBR268W	0.21771947453637178
YBR269C	0.13159043879283389
YBR270C	0.6401591082765268
YBR271W	0.004490606111872453
YBR272C	0.0038940518471245614
YBR273C	-0.13776690548179613
YBR275C	0.5541713204262045
YBR276C	0.33025979448824183
YBR277C	0.7205255817326683
YBR278W	0.7102513132846775
YBR279W	2.456816269795996
YBR281C	-0.08213028195595061
YBR283C	0.9085046563918316
YBR284W	-0.016395898157728996
YBR285W	-0.1705361361920733
YBR286W	-0.2291341139378199
YBR287W	-1.0035959233886202
YBR288C	-4.008087720216615
YBR290W	-3.327731960038833
YBR291C	-0.2135277685998938
YBR292C	-0.38319666038128974
YBR293W	-0.07803992655648392
YBR294W	0.08415684043368939
YBR295W	-0.09236537513937301
YBR296C	9.642638910681558e-05
YBR297W	-0.23293404922243505
YBR298C	0.008562653269205234
YBR299W	-0.20489667414269394
YBR300C	-0.03203302840850625
YBR301W	-0.13829460649522798
YCL001W	-1.0215988922435713
YCL001W-A	0.061283425708232774
YCL002C	-0.2366960359755422
YCL005W	0.5491992212514007
YCL008C	-2.07490223133722
YCL009C	-0.7666918257389757
YCL010C	-1.3625870085848852
YCL011C	-0.02025573144570033
YCL014W	0.3812315924435165
YCL016C	-0.41503932695397583
YCL022C	0.046897410199812015
YCL023C	-0.006057989671351893
YCL024W	0.04990739992500557
YCL025C	-0.05021009351891208
YCL026C-A	0.22551555508437804
YCL027W	-0.0472659351399922
YCL028W	0.042989312421640204
YCL029C	0.2722196369672199
YCL030C	0.07198339275046155
YCL032W	0.6820706993262179
YCL033C	0.7612009865665327
YCL034W	-0.017237621578565735
YCL035C	-0.284626939807877
YCL036W	0.6423771479302041
YCL037C	0.4956591946709875
YCL038C	-0.2022142131269154
YCL039W	-0.05165831453778856
YCL040W	0.14775042850332867
YCL042W	0.1506296389512505
YCL044C	0.7834071319371693
YCL045C	-0.9078236624064385
YCL046W	-0.9456286864362734
YCL047C	-0.7937625970029225
YCL048W	-0.044587799735065575
YCL049C	-0.24284082432318668
YCL050C	0.5578390757871631
YCL051W	0.20256320045685178
YCL055W	-0.07230272050972371
YCL056C	0.7767266853973781
YCL057W	-0.39123686499512983
YCL058C	2.9272486744571484
YCL061C	0.411540975863145
YCL063W	-0.18797857934288936
YCL064C	0.3550429952293537
YCL069W	0.011151670977844112
YCL076W	-0.6206411927203296
YCR001W	-0.26272198493985993
YCR002C	0.18746789781237352
YCR003W	1.3800376032493813
YCR004C	1.766974498804213
YCR005C	0.5144180842316877
YCR006C	0.12586065916708736
YCR007C	0.19849805411581897
YCR008W	-1.4947871300196973
YCR010C	0.36564191508742583
YCR011C	-0.14592175311495886
YCR014C	-1.3545137929676414
YCR015C	-0.4232139379040866
YCR016W	-0.6110612793391876
YCR017C	0.6220787225493414
YCR019W	0.9027654274754592
YCR020C	0.27073496178317846
YCR020C-A	0.6415862432710046
YCR021C	0.022640061515844266
YCR022C	0.08775752901964758
YCR023C	-0.016007782554956173
YCR024C-A	-0.10551618607606467
YCR025C	-0.0366942323951273
YCR026C	-0.22017375550270152
YCR027C	-1.3258025707446774
YCR028C	1.495962045897936
YCR030C	0.4232658532565749
YCR031C	0.14950537207884912
YCR032W	-0.17222421750178044
YCR033W	1.2855324898856957
YCR034W	1.4811083078948672
YCR036W	0.1206279296195936
YCR037C	0.43911469109570256
YCR043C	0.614908972159591
YCR044C	0.2488320462099209
YCR045C	0.10383687351130842
YCR048W	-0.24714761614311895
YCR049C	-0.2550946350991889
YCR050C	-0.1812705361401635
YCR051W	0.030148223724376703
YCR053W	-0.2830357436788242
YCR059C	-0.04835680163638039
YCR060W	-0.20118715736162068
YCR061W	0.6621911116589455
YCR063W	3.4766753010824667
YCR065W	-0.46641840318387884
YCR066W	-0.010092978475748233
YCR067C	0.003317253169843641
YCR068W	0.0719737325094144
YCR069W	0.14748657654733505
YCR073C	0.07629518973145777
YCR073W-A	0.3721985768862033
YCR075C	0.1835194869256052
YCR076C	0.034203468278078526
YCR079W	0.17462981362881994
YCR082W	0.066187031052591
YCR083W	-0.26789466543705465
YCR084C	-4.463856538228551
YCR085W	-0.2096682625266217
YCR086W	0.6936066538701953
YCR087C-A	0.0034041193327037952
YCR087W	0.1333501630524051
YCR088W	-0.1763377919403634
YCR089W	-0.14354176505153632
YCR090C	0.002734803597766498
YCR091W	0.030072355646914732
YCR092C	-0.12507485792705175
YCR094W	-2.1019910383790923
YCR095C	-3.1181955719749728
YCR098C	-0.1237117906689135
YCR099C	-0.1472060930317573
YCR100C	-0.04124365133805675
YCR101C	-0.21152338983884927
YCR102C	-0.06760355221057075
YCR102W-A	-0.17564604299688671
YCR105W	-0.30489974646780843
YCR106W	-0.04055278194511518
YCR107W	0.00793426545867234
YDL001W	0.5136520784854935
YDL002C	2.339560315817893
YDL006W	-0.6362885561599393
YDL009C	-5.793080302085524
YDL010W	0.6710539836241936
YDL011C	0.5896766048314218
YDL012C	0.12766044017413242
YDL013W	0.44794220036292715
YDL018C	-0.20818574418986455
YDL019C	-0.0333215818586809
YDL020C	0.585305301474111
YDL021W	0.34312871543658224
YDL022W	-0.28873082534192046
YDL023C	-0.1487914785234048
YDL024C	0.0006406755774172698
YDL025C	0.31161964070709847
YDL026W	0.06820660854994146
YDL027C	-0.05412250531371421
YDL032W	0.2343567777392934
YDL033C	1.873782219480049
YDL034W	-0.32099076344209204
YDL035C	0.061920602904943944
YDL036C	-0.010052703370433763
YDL037C	2.1444778332271897
YDL039C	-0.18562324494247853
YDL041W	-0.4047925712718437
YDL042C	-0.7884005770694509
YDL044C	1.948579853989093
YDL045W-A	1.4673788287126572
YDL046W	0.04775161641053861
YDL048C	-0.16568158728766508
YDL049C	1.6681940136391424
YDL050C	-0.1403481289749464
YDL051W	-0.20149763419163977
YDL052C	-0.7931006777372597
YDL053C	-0.5091722577518976
YDL054C	-0.21504247281794878
YDL056W	-0.01919381443246747
YDL057W	1.7533200458301503
YDL059C	0.09923984482963868
YDL061C	1.0303802606662453
YDL063C	1.2929019272324633
YDL065C	-0.5269101794798423
YDL066W	-0.26171191309894
YDL067C	0.781483864096194
YDL068W	0.5110393283713697
YDL069C	0.7419278810383378
YDL070W	-0.06768601643395325
YDL071C	0.27763828855416606
YDL074C	1.2551786286164441
YDL075W	-0.034552188033288106
YDL076C	1.066358649861439
YDL077C	-2.7450416065743597
YDL078C	0.015405224064436287
YDL079C	-0.006689963961108026
YDL080C	0.6124461388737807
YDL081C	-3.261580710188821
YDL082W	-0.5668724269620579
YDL083C	-0.277934761526108
YDL085W	-0.2707170326369573
YDL086W	-0.2519443520716936
YDL088C	-0.09743184515904664
YDL089W	0.12208329396723908
YDL090C	-2.396058195836677
YDL091C	-0.3866552527634832
YDL093W	-0.08307415175756652
YDL094C	-0.015188910700822478
YDL095W	0.7563936705886618
YDL096C	0.9535055825444811
YDL099W	0.9233360716535279
YDL100C	-1.1151857049290685
YDL101C	-0.20367967185479555
YDL104C	2.4163781568108105
YDL107W	0.9286952332893067
YDL109C	-0.09285023453770862
YDL110C	0.16429072349802204
YDL112W	0.038677147646169016
YDL113C	2.192336507635283
YDL114W	-0.022832179729848887
YDL116W	1.5542206301808026
YDL117W	-1.0011546750008005
YDL118W	-0.45189276200708506
YDL119C	0.6458599000937743
YDL121C	0.0010237389981162016
YDL122W	0.5920631043385346
YDL124W	-0.2411087187877774
YDL125C	0.7465614691993522
YDL127W	-0.05124102787340265
YDL128W	-0.37409537482642075
YDL129W	-0.1800825100665425
YDL130W	0.38327168398366535
YDL130W-A	0.11050133484009333
YDL131W	0.07980147107957271
YDL133C-A	0.5123416464170474
YDL133W	-0.47368555179859045
YDL134C	0.05412335778178762
YDL136W	-0.06861247429117937
YDL137W	-0.32376901140808745
YDL138W	-0.6040676142580244
YDL142C	2.9312709038206446
YDL144C	-0.23779798493749707
YDL146W	1.7217711919703882
YDL149W	-0.21769345101314655
YDL151C	3.3085547180822643
YDL154W	0.04837587764435749
YDL156W	0.11013043214757237
YDL157C	1.1708496237998396
YDL159W	-0.11556674498395111
YDL160C	0.4377363423313984
YDL161W	0.0766373902842181
YDL162C	-0.13852445388743698
YDL167C	-0.6933766982945291
YDL168W	0.02522499193929797
YDL169C	-0.06909859939204258
YDL170W	-0.10473252973775218
YDL171C	-0.32637183203757314
YDL172C	-0.18963199280271625
YDL173W	-0.7127802549191115
YDL174C	0.29764950606369134
YDL175C	0.36769523338001886
YDL176W	-0.13972985358010406
YDL177C	0.14043441314301533
YDL178W	-0.1750242168716712
YDL179W	-0.16717751691822735
YDL180W	-0.12090604893870034
YDL181W	1.919157646076603
YDL182W	1.197640293484121
YDL183C	0.04151590102390916
YDL184C	0.24536868119521937
YDL186W	-0.06328000802863457
YDL187C	-0.20393947227445403
YDL188C	-0.10188719985985595
YDL189W	1.0135437223588883
YDL190C	0.03258881768279808
YDL194W	-0.4537869554049608
YDL202W	1.5743880163805921
YDR007W	0.09495634966569524
YDR026C	0.11929413487250769
YDR027C	-3.104012701078108
YDR029W	-0.045259165392798846
YDR030C	-0.014004018609719572
YDR031W	0.08851561559040894
YDR033W	0.1790307386120787
YDR034C	-0.5325830243920435
YDR035W	-0.06583522697092269
YDR036C	0.19338797822860682
YDR043C	0.5312475796935299
YDR046C	0.09458025759281118
YDR048C	-0.8849101825599036
YDR049W	-0.7679482135977402
YDR051C	-0.25545464952935537
YDR055W	0.17240173015859664
YDR056C	-0.048328475664699215
YDR057W	0.1582354303029916
YDR058C	0.004763637148715696
YDR059C	-0.09199367888679402
YDR061W	-0.24262700465412992
YDR063W	-0.17624801369550464
YDR065W	2.4116727495321753
YDR066C	-0.3384583298218957
YDR067C	-2.637174965025396
YDR068W	-0.21461244056131618
YDR069C	-2.243117092750581
YDR070C	-0.03172166268816247
YDR071C	-0.5595276782219978
YDR072C	1.9459759035671222
YDR073W	0.1401940900495048
YDR074W	1.058014595159363
YDR075W	0.1342877220547772
YDR076W	-0.49898760329729236
YDR077W	-0.3231187475557768
YDR078C	1.7890150918945487
YDR079W	1.9675941903392309
YDR080W	-0.8459832797452608
YDR083W	0.6278511473325399
YDR084C	-0.0233326478490496
YDR085C	0.001636445623898823
YDR089W	-0.27228613468845336
YDR092W	-0.04064015406692466
YDR093W	0.10536322412498754
YDR094W	-0.16374602828351856
YDR095C	-0.33312165389071524
YDR096W	1.4666666697523154
YDR097C	-0.9426034155269756
YDR098C	-5.643012990759049
YDR099W	-0.4929803916614101
YDR100W	-0.1224874244399735
YDR101C	0.6183931568536554
YDR102C	-0.07460370683522792
YDR103W	-0.022691582723352907
YDR104C	-0.052338151062667065
YDR105C	-0.3347650890735545
YDR107C	0.08895397024373766
YDR108W	0.13429804509882734
YDR109C	-0.10141668090336417
YDR110W	0.41851487005891
YDR111C	-0.21854584433849708
YDR112W	0.5556909019468239
YDR116C	2.239292039521718
YDR117C	-0.08339663665851213
YDR119W	-0.4302249038183491
YDR120C	-0.19160967200372447
YDR121W	0.9289698559551299
YDR122W	0.055427457472855296
YDR123C	-0.08909872767270524
YDR124W	-0.16784952476701406
YDR125C	-0.2913293293782821
YDR126W	-0.022835694067248658
YDR128W	0.21159309394793016
YDR129C	-2.5490753995287916
YDR130C	0.04671781667299763
YDR131C	0.14317398439597223
YDR132C	-0.024742574442139526
YDR133C	-0.21781909920322498
YDR135C	-0.6891050047599548
YDR136C	-4.120152288353299
YDR137W	-1.8793021140939505
YDR139C	0.03891462822301073
YDR142C	-0.10548349906674326
YDR143C	0.1596929283094781
YDR144C	0.018641769711143674
YDR148C	0.37826963629027605
YDR149C	-0.22018147145719416
YDR150W	-0.1760016306888238
YDR151C	0.2833563586601929
YDR152W	-0.0025078609094145894
YDR153C	0.8425801302574855
YDR154C	-0.6292280993444777
YDR155C	-0.5020452794119137
YDR156W	0.04231110681727053
YDR157W	-0.17574796200209733
YDR158W	-0.24391528950483687
YDR159W	0.8641825703051239
YDR161W	0.05739654310120606
YDR162C	-0.7006663963820581
YDR163W	-0.6419713985117999
YDR165W	0.2852552805681221
YDR169C	-0.06419784042909375
YDR171W	0.06619946166848349
YDR174W	1.2148017975337901
YDR175C	1.5532445474447047
YDR176W	-2.7340711952949572
YDR178W	-0.07603849916896685
YDR179C	-0.28239524795823406
YDR179W-A	-0.47718881478434183
YDR181C	-1.3532636163910516
YDR183W	-0.07843998002073012
YDR184C	-0.47976652844895634
YDR185C	0.16792969652585374
YDR186C	-0.4520541493853281
YDR191W	-0.4825941426782685
YDR192C	-0.16687235958150304
YDR193W	-0.028050001040700802
YDR194C	1.8154640367112183
YDR195W	1.4914280704582132
YDR197W	0.648638371248536
YDR198C	0.07273309122393762
YDR199W	-0.4453764774071846
YDR200C	-1.1060795040683533
YDR202C	0.6763642221535712
YDR203W	0.6879989317685018
YDR204W	0.8120692812950362
YDR205W	0.18857684549738873
YDR206W	-0.31468192619821767
YDR207C	-1.634430182317737
YDR209C	-0.175901477870041
YDR210W	-0.4332423051497177
YDR213W	-0.858680293491602
YDR214W	-0.19592353501060225
YDR215C	-0.2244848065887731
YDR216W	-0.22404321102843797
YDR217C	0.10237446148722243
YDR218C	0.0019172969632293639
YDR219C	0.45440239952601624
YDR220C	-0.2718498492816233
YDR221W	-0.12258674054242888
YDR222W	-0.18531578808513155
YDR223W	-0.17093133618632186
YDR225W	1.075179331420372
YDR226W	-0.46150953245259346
YDR227W	-2.4192617772790306
YDR229W	0.0308620419466583
YDR230W	0.6473294515818888
YDR234W	0.10092917831528149
YDR237W	2.435216584342179
YDR239C	0.18662075473704964
YDR241W	0.6417098035350052
YDR244W	-0.5742449435408524
YDR245W	0.4584475751423586
YDR247W	-1.6014819426226528
YDR249C	-0.3128169070825722
YDR250C	0.1013659709693077
YDR251W	0.22694088621120778
YDR252W	-1.875829531350994
YDR253C	-0.13305587178505496
YDR254W	-1.6633255475112574
YDR255C	-1.2607075403141539
YDR256C	-2.201083352389249
YDR257C	-0.583706147229436
YDR258C	-1.4230500679262492
YDR259C	0.4686991379176019
YDR260C	0.023828015769703496
YDR261C	-0.03680015108473744
YDR262W	0.3523285876241293
YDR263C	-1.9082037472525069
YDR265W	-0.4297215332790012
YDR266C	-1.971966106931319
YDR268W	1.4475203550891522
YDR270W	-1.103625921039031
YDR271C	-1.1015446748430326
YDR272W	-0.05471217164463064
YDR273W	-0.0747348477878021
YDR274C	-0.11184962239349065
YDR275W	0.07863330655172189
YDR277C	-0.16940157977003986
YDR278C	0.06205810876312953
YDR279W	-0.1996557635835956
YDR281C	-0.10515657840984023
YDR282C	0.052646033978380975
YDR284C	-0.5371133508725706
YDR285W	-0.20844589082586323
YDR286C	-0.08039537867045042
YDR287W	-0.027873102204229522
YDR289C	0.9247495013118577
YDR290W	0.521709697942279
YDR291W	-0.23003936692987564
YDR293C	1.7637039901396816
YDR294C	-0.6901910268040733
YDR295C	-0.09095943663646097
YDR296W	2.0132862213119336
YDR297W	0.16106927384993447
YDR298C	2.2911798824349514
YDR304C	-0.1449906211761086
YDR305C	-0.20001767624549183
YDR306C	-0.15094153513651154
YDR307W	-0.04548272002121989
YDR309C	-0.3611607375078378
YDR310C	-6.191823670495702
YDR312W	-0.09489364492379813
YDR313C	-0.0970545650005075
YDR315C	-2.138284791368721
YDR316W	0.21128688121497607
YDR317W	-0.0853988537413467
YDR318W	-0.6615412156303876
YDR319C	-0.4064969666175649
YDR320C	0.043665204012610176
YDR321W	0.6520947246577088
YDR322W	-1.144726666012448
YDR323C	-3.1389104105888594
YDR326C	-0.33363403378439066
YDR329C	-0.8743537990024248
YDR330W	-0.6361414196903841
YDR333C	-0.3324729265948318
YDR334W	-0.9856815508120452
YDR335W	0.21217334673707072
YDR336W	0.058834118692258845
YDR338C	-0.2586819017633055
YDR340W	-0.1508331655572742
YDR344C	-0.04676832435229907
YDR345C	-0.5624242526271144
YDR346C	-0.8110505991635275
YDR348C	0.6565178036220026
YDR349C	-0.5484645572920354
YDR350C	1.1161166181587387
YDR351W	-0.46823323510090403
YDR352W	-0.08965936980214918
YDR354W	-0.25731735269923095
YDR357C	-0.6022722522597277
YDR358W	-0.1256117567009125
YDR360W	-2.1638114989468984
YDR363W	-0.012088887979956072
YDR363W-A	1.1996259572390895
YDR368W	-0.092299301602692
YDR369C	-2.57804812781024
YDR370C	-0.04253415777045209
YDR371W	-0.00709873724620273
YDR372C	0.7728993790540571
YDR374C	-0.09564432278693996
YDR375C	0.07701527978351606
YDR377W	0.9545331577953171
YDR378C	1.3682106089438186
YDR379W	-0.0472560990532504
YDR380W	0.03744606417610485
YDR382W	0.6143332965114994
YDR383C	-0.05671992335798343
YDR384C	0.03188960785770457
YDR385W	0.3140891625705404
YDR386W	-0.19382070939166265
YDR387C	-0.04360629186943187
YDR388W	-1.6902923421177165
YDR389W	-1.5222839270925814
YDR391C	0.23320662032587589
YDR392W	5.68078616414455
YDR393W	1.6501759896874086
YDR395W	0.37732262348841406
YDR399W	0.00862782245659935
YDR400W	-0.1371475569773299
YDR401W	0.025245845435140666
YDR402C	0.028892236510381534
YDR403W	-0.0984717569837552
YDR405W	1.9847854522469521
YDR406W	-0.09154547107745281
YDR408C	-0.34514443079916196
YDR409W	-0.8401519807928881
YDR410C	-1.2362707166220817
YDR411C	-0.0024574418263617814
YDR414C	3.655694857565518
YDR415C	0.09614518894513867
