orf	hom | growth (culture turbidity) | freeze-thaw | YP4D, YPD | Ando A~Shima J, 2007
YAR042W	
YAR047C	
YAR050W	0.010218172493210383
YBL001C	-0.006643414814179572
YBL002W	0.10583833797646887
YBL003C	-0.016686038612438888
YBL005W	0.07112599866227626
YBL006C	0.3561747006156868
YBL007C	
YBL008W	0.0881607627175555
YBL009W	-0.0136280196392483
YBL010C	-0.08015682117439317
YBL011W	0.12197213233578924
YBL012C	0.2992804872075575
YBL013W	0.21047668964826277
YBL015W	0.20777344267595874
YBL017C	-0.03432349646146577
YBL019W	-0.0689386851401124
YBL021C	-0.034374452570545666
YBL022C	-0.22278017697034702
YBL024W	0.29344739198135444
YBL027W	3.718647692577132
YBL028C	0.1664128938413275
YBL029W	-0.036923470305537776
YBL031W	-0.2138426859056485
YBL032W	-0.15201899734073857
YBL033C	
YBL036C	-0.1107666498919321
YBL037W	0.3360129639967018
YBL038W	-1.8365856432379715
YBL039C	0.8520603262165871
YBL042C	1.138086095776921
YBL043W	-0.07468749883389736
YBL044W	0.017503215787621807
YBL045C	
YBL046W	-0.9399480157044116
YBL047C	0.14743747242628374
YBL048W	0.5174587842678325
YBL049W	0.09029574839601824
YBL051C	0.06709721264402786
YBL052C	-0.011771954879307486
YBL053W	-0.08156005977904136
YBL054W	-0.03746138304101685
YBL055C	-0.008304396223711518
YBL056W	-0.12684521245091065
YBL057C	-0.043070040999552126
YBL058W	-6.9734192175988845
YBL059W	0.10198675713506108
YBL060W	0.16189404988758074
YBL061C	0.06362160272862366
YBL062W	-0.04919788595674373
YBL063W	0.06398742550464438
YBL064C	-0.08038877267976323
YBL065W	-0.06278689276507411
YBL066C	-0.1036448082610148
YBL067C	0.17771184945279608
YBL068W	-0.02507993093731233
YBL069W	-0.003909995943519468
YBL070C	-0.07562946636244162
YBL071C	0.5449919305704685
YBL072C	2.562404954305313
YBL075C	-0.08287189232605721
YBL078C	0.08482319784102021
YBL079W	-3.5598068150987077
YBL080C	
YBL081W	-0.028115289863568167
YBL082C	-0.17223946619639072
YBL083C	-0.4611094324552978
YBL085W	-0.007159929547393908
YBL086C	-0.05402961751935201
YBL087C	-0.0516168719679845
YBL088C	-0.07927000843592402
YBL089W	0.19642516545802222
YBL090W	
YBL091C	-0.07429326150402311
YBL091C-A	0.14849863403498825
YBL093C	
YBL094C	-0.13213497885459294
YBL095W	0.1422285161036915
YBL096C	0.12314419269643008
YBL098W	0.4102098940784998
YBL099W	
YBL100C	
YBL101C	0.04043230524690625
YBL102W	0.09279118674506606
YBL104C	0.05082282030969327
YBL106C	0.2913302458015884
YBL107C	0.37217180441776043
YBR001C	0.6804345815380773
YBR003W	
YBR005W	0.11974575057548867
YBR006W	0.2963557986724963
YBR007C	0.4501690924287746
YBR008C	-0.0574514315880298
YBR009C	-0.16197689786612887
YBR010W	0.1383824365398415
YBR012C	0.32205991290433666
YBR013C	0.09817842418095016
YBR014C	0.11877664612138512
YBR015C	0.20266746154933604
YBR016W	0.05581167106445007
YBR018C	0.014153738553207746
YBR019C	-0.03110292209729049
YBR020W	
YBR022W	0.22244360232382718
YBR023C	0.5204985932772849
YBR024W	-0.03284772193132966
YBR025C	0.07710995968405387
YBR026C	-0.5851874483138787
YBR027C	-0.024479779084778303
YBR028C	0.01327799894570999
YBR030W	-0.09953715800963617
YBR031W	-0.1966866217326724
YBR032W	0.010060293667761712
YBR033W	0.2685965887439752
YBR034C	0.25056248002240067
YBR035C	-0.32170669136199537
YBR036C	-0.003167511120726195
YBR037C	
YBR038W	0.004856396117143919
YBR040W	0.055701496475576866
YBR041W	-0.08698592539868906
YBR042C	-0.09019044429882765
YBR043C	0.1898602984964939
YBR044C	0.48940964819428123
YBR045C	-0.03198919585478506
YBR046C	0.07399148547264757
YBR047W	0.13627644773082093
YBR048W	0.9069118523349978
YBR050C	-0.14315161001398366
YBR051W	-0.017005333400173493
YBR052C	0.12434530653169387
YBR053C	0.045328139721497074
YBR054W	-0.0060948244084423455
YBR056W	-0.08313225347716188
YBR057C	0.21748602116997218
YBR058C	0.25639592918642024
YBR059C	-0.10596224274076649
YBR062C	-0.16480091817165754
YBR063C	-0.0356414056513706
YBR064W	0.11555336491356945
YBR065C	-0.09454754443032794
YBR066C	-0.13407421945882297
YBR067C	-0.07184663803472978
YBR068C	0.17212772543195703
YBR069C	0.2241492965092493
YBR071W	0.2701380037984564
YBR072W	0.14932216545063365
YBR073W	-0.10275619717363149
YBR074W	0.002877280707791347
YBR076W	0.05028877244076381
YBR077C	1.260019712696091
YBR078W	0.002613602443695267
YBR083W	0.14232738585533009
YBR084C-A	0.8390850163175575
YBR084W	-0.07658670489167348
YBR089C-A	-0.2089738463160232
YBR090C	0.04286501821777587
YBR092C	-0.09929543873490564
YBR093C	-0.0786917352511281
YBR094W	-0.13008041438757628
YBR098W	0.24344951690943487
YBR099C	0.42614835848542315
YBR101C	0.064278742500682
YBR103W	-0.14537056589528202
YBR104W	-0.08864268826683938
YBR105C	-0.1669542805425116
YBR106W	0.4337299556182124
YBR107C	-0.01746530736293243
YBR108W	-0.03666036738711763
YBR112C	
YBR113W	-0.2042408115453535
YBR114W	-0.218124296185386
YBR116C	-0.13968117927345944
YBR119W	-0.22058602161188876
YBR120C	-0.10152669760401868
YBR125C	-0.03959173903354991
YBR126C	-1.2114659831755303
YBR127C	-7.586075458470449
YBR128C	-0.17243760090989352
YBR129C	-0.22946194031213324
YBR130C	-0.21884545541231304
YBR131W	-0.09338571010452178
YBR133C	-0.867910377704518
YBR134W	
YBR137W	-0.1383489932735992
YBR138C	-0.23336827059818024
YBR139W	-0.24997042151311002
YBR141C	-0.24075798228712472
YBR144C	-0.13300557132683827
YBR145W	-0.15673030863888712
YBR146W	-0.22401876801886916
YBR147W	-0.09409563314968711
YBR148W	-0.14861812044973713
YBR149W	-0.15383354677528535
YBR150C	0.032396814253517175
YBR151W	-0.281809391712344
YBR156C	-0.03816408188764398
YBR157C	-0.2134762249067888
YBR158W	-0.1841122569907201
YBR159W	-0.14283594946191952
YBR161W	-0.06764273389806692
YBR162C	-0.23490321651122098
YBR162W-A	-0.31455572147202115
YBR163W	
YBR164C	-0.1980063424727399
YBR168W	-2.9037243922766605
YBR169C	0.03226238084003654
YBR170C	-0.18419286197934912
YBR171W	-6.550093546075301
YBR172C	-0.17723120625081815
YBR173C	0.6937131146803773
YBR174C	-0.021523464454058987
YBR175W	-0.024113633211139025
YBR176W	0.1198835562084195
YBR177C	0.10390459740885817
YBR178W	0.1279326531077447
YBR179C	
YBR180W	0.0952871301617409
YBR181C	0.9105602937239646
YBR182C	0.10288501656840802
YBR183W	-0.01041739667836958
YBR184W	0.14519919234431636
YBR185C	-0.038513352784551265
YBR186W	0.104488509577629
YBR187W	0.04527843804823634
YBR188C	0.30710456027663763
YBR189W	-0.7263977305488771
YBR191W	0.09497390806809132
YBR194W	-5.186449580502181
YBR195C	0.0769951697008028
YBR197C	-0.14231447195799546
YBR199W	0.07179535932736374
YBR200W	-1.337726631669425
YBR201W	-0.0876702428028866
YBR203W	0.03073672701721176
YBR204C	0.025379435310636186
YBR205W	0.09920217959834281
YBR206W	0.022295980081391522
YBR207W	0.1454845904096684
YBR208C	0.19509043553130204
YBR210W	-0.05772839412511744
YBR212W	0.12529373847835226
YBR213W	-0.0568755966180491
YBR214W	-0.1956487362286869
YBR215W	-0.08010638752495187
YBR216C	-0.06717815660684577
YBR217W	0.05577862785889764
YBR218C	0.07690994569855533
YBR219C	0.11498197199131867
YBR220C	0.07223141121001568
YBR221C	-0.39181719685190414
YBR222C	-0.07099827940018585
YBR223C	0.10616695637266095
YBR224W	0.27252767604881767
YBR225W	0.2539729144185041
YBR226C	0.07216364569813032
YBR227C	-0.019144796976522712
YBR228W	0.05017890947314474
YBR229C	0.16518272166651374
YBR230C	0.04936356163526715
YBR231C	0.14797090207011843
YBR232C	
YBR233W	-0.059198945607964466
YBR235W	-0.04038868364928507
YBR238C	0.20099479482457674
YBR239C	-0.05512819924257621
YBR240C	-0.05516008245955145
YBR241C	0.04738070634790739
YBR242W	0.16180847489406688
YBR244W	-0.012299127903685274
YBR245C	-0.27616338337279317
YBR246W	-0.08887411172667337
YBR248C	0.04604838623903581
YBR249C	0.34227963029398645
YBR250W	-0.008453887685853803
YBR251W	-0.11593503185550857
YBR255W	0.05623498380444409
YBR258C	-0.039634954615059385
YBR259W	0.010825620962444696
YBR260C	0.0926792640227251
YBR261C	0.08026539265353336
YBR262C	0.037131384343361745
YBR263W	-0.07856155461774418
YBR264C	-0.02470053864311563
YBR266C	1.816560936084251
YBR267W	1.2203247916548439
YBR268W	
YBR269C	0.17901287056985252
YBR270C	0.14460748088950298
YBR271W	0.22299831814616408
YBR272C	0.0958571780731904
YBR273C	0.32455116860994543
YBR274W	0.20776980424416774
YBR275C	0.08496665732729279
YBR276C	0.10573381093958248
YBR277C	0.20739909298165676
YBR278W	0.3361913923003278
YBR279W	
YBR280C	0.05322730231420309
YBR281C	0.24232454350002583
YBR282W	
YBR283C	-2.79877466305854
YBR284W	0.3299428918164275
YBR285W	-0.05861124120217635
YBR286W	0.2536753806518639
YBR287W	0.022307493779060248
YBR288C	0.09032685309147011
YBR289W	-4.773616774188813
YBR290W	0.20739909298163967
YBR291C	0.1743704194977196
YBR292C	0.2483753613802315
YBR293W	0.1586736081714224
YBR294W	-0.06040714758105249
YBR295W	0.19003839542334908
YBR296C	0.1623406023553681
YBR297W	0.1924171448484051
YBR298C	0.30322072717585674
YBR299W	-0.08051613684014616
YBR300C	0.16272413220603996
YBR301W	-0.0401312119928934
YCL001W	-0.011901832051453634
YCL001W-A	0.1332027784170462
YCL002C	-0.005897387443209619
YCL005W	-0.1159347495174638
YCL007C	-7.50778397447482
YCL008C	0.09966875995580778
YCL009C	0.11092540570169135
YCL010C	-0.09669314183810485
YCL011C	0.13981564192583362
YCL014W	-0.002340435870121609
YCL016C	2.3921501867649253
YCL022C	0.034025208218367686
YCL023C	-0.05871659587671698
YCL024W	0.07688472833575373
YCL025C	-0.2438311797907258
YCL026C-A	0.06885094048817908
YCL027W	-0.02221109286449609
YCL028W	0.035743814156790635
YCL029C	0.17350929487481134
YCL030C	-0.09280392589861917
YCL032W	-0.060102643777203014
YCL033C	-0.0589743634228924
YCL034W	0.06584409772524982
YCL035C	-0.02179606406222901
YCL036W	-0.0029186343113121057
YCL037C	0.06295761261111796
YCL038C	-0.06586970932788319
YCL039W	0.02446386925595558
YCL040W	-0.01767380794041935
YCL042W	-0.06854115776561086
YCL044C	-0.03677907165908879
YCL045C	0.04210535026427709
YCL046W	
YCL047C	0.05556076150982948
YCL048W	0.03161487427926562
YCL049C	-0.057822237726662694
YCL050C	-0.27359446863574677
YCL051W	-0.044659672602963316
YCL055W	-0.07444844622168437
YCL056C	0.11321844549062643
YCL057W	0.08697264076613326
YCL058C	-0.2710082256792309
YCL061C	0.004158632248909441
YCL063W	0.07213856046035534
YCL064C	0.089036030866765
YCL069W	0.11837203362982279
YCL076W	0.14868572522911033
YCR001W	-0.06513506350556064
YCR002C	0.3645499719465302
YCR003W	-7.176267005463468
YCR004C	0.14217950162090828
YCR005C	0.07706330970656591
YCR006C	-0.004679823286281727
YCR007C	0.009767481209562712
YCR008W	0.1657615226070271
YCR009C	0.8308043024640156
YCR010C	0.034926913144778166
YCR011C	-0.009656083068662754
YCR014C	0.030727421697372147
YCR015C	-0.10171385545530287
YCR016W	0.004546716777473562
YCR017C	0.01797460218762838
YCR019W	0.07641048361372295
YCR020C	0.04741825808779309
YCR020C-A	0.25667071960193855
YCR020W-B	1.399397495217401
YCR021C	0.04606472048747261
YCR022C	0.0972982369717832
YCR023C	0.13510048560431792
YCR024C	
YCR024C-A	0.1850803306876543
YCR025C	0.09712352243440915
YCR026C	0.12201424572262304
YCR027C	0.1510797035410017
YCR028C	-0.5023215239587066
YCR028C-A	
YCR030C	0.0322798008962101
YCR031C	0.30767290527038016
YCR032W	-0.012697478122975928
YCR033W	0.17227704103070507
YCR034W	-0.08159848596226243
YCR036W	0.07622197631857763
YCR037C	-0.1582553726661283
YCR043C	0.19291644578989295
YCR044C	-0.5932965532434259
YCR045C	0.36979763330753973
YCR046C	
YCR047C	
YCR048W	0.01694167766017335
YCR049C	0.11815879323149936
YCR050C	0.1217129729387099
YCR051W	0.18889125284347227
YCR053W	-0.040811327454086846
YCR059C	0.19409752864138793
YCR060W	-0.055367256993936124
YCR061W	0.14038105054779362
YCR063W	0.9819375436432344
YCR065W	0.03416244902086947
YCR066W	0.07042128147777557
YCR067C	0.02189745154966571
YCR068W	0.047252927603233304
YCR069W	0.05387162278430213
YCR071C	
YCR073C	0.16386008964978702
YCR073W-A	0.09655158688513903
YCR075C	0.07480149892624577
YCR076C	0.13772934402708767
YCR077C	-0.616525382652123
YCR079W	0.006684667145364363
YCR081W	-1.5015360833405798
YCR082W	0.10224628931359087
YCR083W	0.001331252780733419
YCR084C	0.0274045376387946
YCR085W	0.08637714371698531
YCR086W	0.09260234754516199
YCR087C-A	0.06482032361857816
YCR087W	0.07599823523185939
YCR088W	-0.019615164266554127
YCR089W	-0.08142233716597583
YCR090C	-0.02191724322850961
YCR091W	0.023512324667706957
YCR092C	-0.012309688119261631
YCR094W	-0.096173354135034
YCR095C	-0.03024591773587941
YCR098C	-0.02252794775699081
YCR099C	-0.03409994015167992
YCR100C	-0.029542983925652085
YCR101C	-0.03354323590864758
YCR102C	-0.01690207335593954
YCR102W-A	0.15777299727099323
YCR105W	-0.00703640955119684
YCR106W	-0.027562186064290457
YCR107W	
YDL001W	0.08738726759280978
YDL002C	0.2989671350550077
YDL005C	-3.3381000744879255
YDL006W	0.40146190556641986
YDL009C	0.1036953796025668
YDL010W	0.07686633779910385
YDL011C	0.024613860585829185
YDL012C	0.008004600101074098
YDL013W	-1.6018144114578012
YDL018C	0.1201644885930453
YDL019C	-0.09041227364583841
YDL020C	0.5269157628971661
YDL021W	-0.018505190516871786
YDL022W	0.018679557202739533
YDL023C	-0.2906621695345764
YDL024C	0.019249031378963954
YDL025C	-0.039757906290682855
YDL026W	0.20513174657001768
YDL027C	0.06348406900991302
YDL032W	
YDL033C	0.22623407746014748
YDL034W	0.13238986710882908
YDL035C	0.37547082309635815
YDL036C	-0.01740645516822218
YDL037C	0.011958925874070077
YDL039C	-0.011210337474937873
YDL040C	-0.05255182652676838
YDL041W	1.039050658323991
YDL042C	0.042014481891184376
YDL044C	
YDL045W-A	
YDL046W	-0.11580855963812954
YDL047W	-1.978066214523323
YDL048C	0.08090773707090237
YDL049C	0.14590358699096853
YDL050C	0.06798061556857996
YDL051W	-0.09604400546626707
YDL052C	0.6495370517237802
YDL053C	-0.03124053725948409
YDL054C	0.407829103530153
YDL056W	
YDL057W	-0.11571470303038246
YDL059C	0.08775430353431753
YDL061C	-4.486668704146618
YDL062W	0.15072728754491496
YDL063C	-0.3219423453422771
YDL065C	-0.07908811481749535
YDL066W	-0.12592397195170474
YDL067C	
YDL068W	
YDL069C	
YDL070W	-0.06451852677556391
YDL071C	-0.06649012697991613
YDL072C	-0.015182404187413193
YDL073W	0.12646597159436582
YDL074C	-4.813551811135282
YDL075W	
YDL076C	-0.06198146683818366
YDL077C	0.04120752020598328
YDL078C	-0.07220520474004859
YDL079C	-0.12224621305963732
YDL080C	-0.1538522389518434
YDL081C	0.572641371757236
YDL082W	0.6094678544371485
YDL083C	0.07556912764283703
YDL085W	0.010195165868815576
YDL086W	0.011538491705326968
YDL088C	0.03545113486856301
YDL089W	-0.05575128768156906
YDL090C	-2.7033003978246106
YDL091C	-0.09686661964721892
YDL093W	-0.11214157568159591
YDL094C	-0.1531464769430717
YDL095W	-0.08396494711048398
YDL096C	
YDL099W	-0.00035047029165926203
YDL100C	
YDL101C	
YDL104C	-0.09103654618834696
YDL106C	-4.77947012757712
YDL107W	
YDL109C	-0.01030294315814073
YDL110C	-0.04290435580236194
YDL112W	-3.6061481287647186e-05
YDL113C	
YDL114W	0.07171806368300823
YDL115C	0.8401657976528197
YDL116W	
YDL117W	1.449773233863188
YDL118W	-0.4159533128980002
YDL119C	-0.23552775089721828
YDL121C	-0.045525875370275554
YDL122W	0.020535481363920607
YDL123W	-0.0463746670689135
YDL124W	0.04604985934648908
YDL125C	
YDL127W	0.2114258011144452
YDL128W	-0.004591979454089202
YDL129W	0.2164654867862467
YDL130W	0.11335469456750408
YDL130W-A	-0.012861227916575051
YDL131W	0.034699137024317574
YDL133C-A	0.10959904873030529
YDL133W	
YDL134C	
YDL135C	0.030252410885963022
YDL136W	0.21288831893518098
YDL137W	0.28382535161030403
YDL138W	0.13951506802668667
YDL142C	0.06821440726465985
YDL144C	-0.0347070098032422
YDL146W	0.2015985541962316
YDL149W	0.25905048420385424
YDL151C	-2.9208819526093044
YDL154W	0.13190934264107165
YDL155W	-0.005001243595664351
YDL156W	-0.1567844212120162
YDL157C	-0.1277858674841787
YDL160C	
YDL161W	0.17080541308954983
YDL162C	0.30553843815447324
YDL167C	0.1553469841694734
YDL168W	-0.0555774430405074
YDL169C	-0.07642538431636525
YDL170W	-0.0031666311921210635
YDL171C	-0.05022547861914094
YDL172C	
YDL173W	0.14840166990872136
YDL174C	0.08222987779575952
YDL175C	0.17632012366449454
YDL176W	0.08302817664253785
YDL177C	0.07763716845228003
YDL178W	0.12950445610498623
YDL179W	-0.03961101069871569
YDL180W	0.0379040223979387
YDL182W	-0.23764820165201567
YDL183C	
YDL184C	
YDL185W	-7.483797644687812
YDL186W	0.21095335139243085
YDL187C	0.02512866788057075
YDL188C	-0.0005367589559131053
YDL189W	0.1292546783345057
YDL190C	0.12785395742221678
YDL191W	-5.479369209526369
YDL192W	0.3103291017509967
YDL194W	-0.024537487862843675
YDL197C	0.014711479281004962
YDL198C	
YDL199C	-0.007209019499198394
YDL200C	-0.10395899639285239
YDL201W	-0.07856046278851703
YDL202W	
YDL203C	0.018245323304890197
YDL204W	0.015127557521412427
YDL206W	0.09241802439332988
YDL210W	-0.037183893523206
YDL211C	0.040890163693330484
YDL213C	-0.07646961871912787
YDL214C	0.00402099897728992
YDL215C	0.004172897403857228
YDL216C	0.01962950738826765
YDL218W	0.039876835450447394
YDL219W	0.035587986203996703
YDL222C	-0.045855967529246686
YDL223C	-0.15415732725586695
YDL224C	0.03640627082366697
YDL225W	0.10031321087250883
YDL226C	-0.18811245394819243
YDL227C	-0.037660062906816304
YDL229W	-0.022712853763769036
YDL230W	-0.13701019282442561
YDL231C	0.02987903516522303
YDL232W	0.08776215919155633
YDL233W	0.025971153474838485
YDL234C	0.0060680118191656545
YDL236W	-0.1908685628697474
YDL237W	-0.04182747018579387
YDL238C	-0.010392428867810645
YDL239C	-0.03896358705466522
YDL240W	0.016842392899377504
YDL241W	-0.011130700958247577
YDL242W	0.10347192578023241
YDL243C	-0.011009126918403203
YDR001C	0.04038490149799452
YDR003W	-0.06611452283451422
YDR004W	0.05612892104093602
YDR005C	0.06188719197116393
YDR006C	0.08599904525081721
YDR007W	2.644440492375527
YDR008C	1.059985393833097
YDR009W	0.13297951392737425
YDR010C	0.025447694836693822
YDR011W	-0.11218516466946193
YDR014W	0.15278980699342784
YDR015C	0.030238867480844887
YDR017C	
YDR018C	0.05427313366068033
YDR019C	0.042029577091771866
YDR020C	0.1541342691672657
YDR022C	-0.12333669872190876
YDR024W	-1.2189151513068148
YDR025W	-1.9012652390235478
YDR026C	-0.0944429556171599
YDR027C	-1.2345660478875304
YDR028C	-0.30916357115521304
YDR029W	-0.0310508619453524
YDR030C	-0.025858752720228525
YDR031W	0.03197759568365968
YDR032C	0.06797489565790713
YDR033W	0.1268215420164154
YDR034C	-0.24673444568159242
YDR035W	0.003475043622059333
YDR036C	-0.0765900641851618
YDR042C	0.06137065923278352
YDR043C	-0.14477848635220866
YDR046C	-0.030323889633199503
YDR048C	0.1576286971449348
YDR049W	-0.3442786963706771
YDR051C	-0.09684127588541101
YDR055W	-0.15375252091362432
YDR056C	-0.08415373269580656
YDR057W	-0.18677275558484052
YDR058C	0.05935951238867389
YDR059C	0.18698748614702168
YDR061W	-0.10990218131227145
YDR063W	-0.1361310722925498
YDR065W	
YDR066C	-0.04058441771158647
YDR067C	-0.47869984581897584
YDR068W	-0.026466573279429178
YDR069C	
YDR070C	-0.05367061687262835
YDR071C	-0.1164659985793605
YDR072C	-0.0033413380533337854
YDR073W	0.0925972870545498
YDR074W	0.18488653599836477
YDR075W	-0.1550694265865426
YDR076W	0.09426206389178791
YDR077W	-0.14970384101567347
YDR078C	-0.2206810365484556
YDR079W	
YDR080W	0.05335122187401924
YDR083W	0.7801425118209661
YDR084C	0.1315634311467456
YDR085C	0.11048368232777044
YDR089W	-0.014237699312884763
YDR090C	-0.04045221656274549
YDR092W	-0.12241602760108908
YDR093W	0.3035992796180562
YDR094W	0.1399429434231725
YDR095C	0.18767153795050212
YDR096W	0.019345948753145308
YDR097C	0.0769144714468429
YDR098C	-0.15176683064445218
YDR099W	-0.027363939785277062
YDR100W	-0.3525766399668061
YDR101C	0.13199246215877017
YDR102C	-0.09734355245583219
YDR104C	-0.12176307014271069
YDR105C	0.019971773727584352
YDR107C	-0.8393763149835787
YDR108W	0.006150193495289994
YDR109C	0.1512098301609191
YDR110W	0.03422506150946628
YDR111C	-0.08550005400438507
YDR112W	-0.06551132856509716
YDR114C	
YDR115W	
YDR116C	-0.3104520877190129
YDR117C	0.07344207476555889
YDR119W	0.43405731512254875
YDR120C	0.03171272694898598
YDR121W	0.25819663950177024
YDR122W	0.2725928063237312
YDR123C	-0.20389023884566218
YDR124W	-0.053797835193892286
YDR125C	-0.03509619076673891
YDR126W	-5.4395534074450484
YDR127W	5.758998832034851
YDR128W	0.05079137092549923
YDR129C	
YDR130C	0.07745021613612349
YDR131C	0.14057671411710995
YDR132C	0.18316509041625445
YDR133C	0.09820199173657236
YDR135C	-0.045753250707155274
YDR136C	-1.268380374615926
YDR137W	0.25347933168875625
YDR138W	
YDR139C	-0.044805655176099884
YDR140W	-4.179102516788957
YDR142C	0.18812329674997288
YDR143C	0.02233754449980547
YDR144C	0.14657974982826044
YDR146C	0.2355681754096564
YDR147W	-0.00021310886351559702
YDR148C	-0.18259308243102768
YDR149C	0.07563200091235256
YDR150W	0.11328937149068591
YDR151C	0.06100824957355146
YDR152W	-0.0663312279832787
YDR153C	0.0005236226227748153
YDR154C	-0.0069421777208483705
YDR155C	-0.06784247562515582
YDR156W	0.2717771844112461
YDR157W	0.003740976297181766
YDR158W	-0.019783922787879403
YDR159W	1.0514109368594418
YDR161W	-5.795732351519229
YDR162C	-0.08241084763639428
YDR163W	-0.003749758939775631
YDR165W	-0.09694642122215845
YDR169C	-0.015888984455240552
YDR171W	-0.14180993268017034
YDR173C	-3.529488240326256
YDR174W	-4.259880538359832
YDR175C	
YDR176W	0.7832832534801313
YDR178W	-0.03696575891669861
YDR179C	0.05033091275491147
YDR179W-A	0.06089362085602455
YDR181C	-0.011205734476932228
YDR183W	-0.14204704696752316
YDR184C	-0.1204556505853279
YDR185C	-0.03705169243882843
YDR186C	0.21236977649870084
YDR191W	
YDR192C	0.004008734994730742
YDR193W	0.07152625316612457
YDR194C	
YDR195W	-0.22490115063366012
YDR197W	
YDR198C	0.01119841780603396
YDR199W	-0.1613259046037478
YDR200C	0.10733544354149008
YDR202C	0.13782646658746692
YDR203W	0.1485777483512124
YDR204W	
YDR205W	0.009906123561207037
YDR206W	0.024873802721966716
YDR207C	-0.252836656052862
YDR209C	-0.26590294347078647
YDR210W	-0.08100592906117718
YDR213W	0.08661068934542332
YDR214W	0.02510342223515455
YDR215C	0.14138152029323844
YDR216W	-0.011063530466308903
YDR217C	0.0870393374180729
YDR218C	-0.1375337983404817
YDR219C	-0.02890550950621464
YDR220C	-0.00015379187513976436
YDR221W	0.019548863286971446
YDR222W	-0.08082251696539666
YDR223W	-0.20185345733567092
YDR225W	0.35651234361641293
YDR226W	1.2466139801592242
YDR229W	-0.13697884259863802
YDR230W	
YDR231C	
YDR233C	0.09712360197401056
YDR234W	0.049825382052575216
YDR237W	
YDR239C	0.024840762873507966
YDR241W	3.620194057884888
YDR242W	
YDR244W	0.03531068355388128
YDR245W	-6.898825969269556
YDR247W	0.008952288701227332
YDR248C	-0.22296637286400994
YDR249C	-0.08917784303965594
YDR250C	-0.16629907624395918
YDR251W	-0.06757270234110162
YDR252W	-0.11317988483298001
YDR253C	-0.2193488192796055
YDR254W	0.2969328177624812
YDR255C	0.07165066919856018
YDR256C	0.05467437869950125
YDR257C	0.21852120152339963
YDR258C	-0.007741365693885906
YDR259C	-0.11880339110853133
YDR260C	-0.09571683765183059
YDR261C	-0.09449198787083318
YDR262W	0.05588609960791035
YDR263C	-0.08739823203433579
YDR264C	-5.59338588273057
YDR265W	-0.10691202268689808
YDR266C	-0.2774913812931588
YDR268W	
YDR269C	-0.12711046379232924
YDR270W	-0.02207600833888572
YDR271C	-0.04673803256703089
YDR272W	-0.04636130706520763
YDR273W	-0.13414114154623166
YDR274C	-0.20451502210860056
YDR275W	-0.05865247936395901
YDR276C	0.14380461947001302
YDR277C	-0.09833819998703669
YDR278C	0.133363535201658
YDR279W	-0.08615428987930872
YDR281C	-0.15300658538778433
YDR282C	0.045420103033527406
YDR283C	0.44532616475568415
YDR284C	0.020077321878269667
YDR285W	-0.18805121147978351
YDR286C	-0.1763991174848062
YDR287W	0.17334671495859508
YDR289C	0.0733747675343798
YDR290W	0.09661438017685414
YDR291W	0.24427954256241155
YDR293C	-1.6963491678393592
YDR294C	0.06460577092430222
YDR295C	-0.05003592297749621
YDR296W	
YDR297W	-0.20362516799853758
YDR298C	
