orf	hom | growth (culture turbidity) | freeze-thaw | YP4D, YPD | Ando A~Shima J, 2007
YDR285W	-0.02649110715432368
YDR286C	-0.024977589436019354
YDR287W	0.020451714046630265
YDR289C	0.007466124175388167
YDR290W	0.010484771769209145
YDR291W	0.029665344784082226
YDR293C	-0.22240745338500534
YDR294C	0.0063270987137995505
YDR295C	-0.008563978808539874
YDR296W	
YDR297W	-0.028514044760679758
YDR298C	
YDR300C	-0.7065394891620049
YDR304C	0.0028596850690432163
YDR305C	-0.008441346127426419
YDR306C	-0.00022522111307943238
YDR307W	-0.009707645334254833
YDR309C	-0.022399526706564754
YDR310C	-0.027749802542103574
YDR312W	0.015478020730646413
YDR313C	0.017453099204164157
YDR314C	-0.021673888528400687
YDR315C	-0.03479754821935965
YDR316W	0.01876323833332183
YDR317W	-0.010531085688356923
YDR318W	0.05450406940120689
YDR319C	-0.0037250347606362366
YDR320C	-0.12629385685350292
YDR321W	-0.025695065623549507
YDR322W	
YDR323C	
YDR326C	
YDR329C	-0.0037659682556807628
YDR330W	
YDR332W	
YDR333C	0.025202940928942708
YDR334W	0.02335435202801528
YDR335W	0.06632358527510118
YDR336W	0.021114577121535305
YDR337W	
YDR338C	-0.05133789017096224
YDR340W	-0.04513033462375815
YDR344C	-0.048084692340911284
YDR345C	-0.043223003196503074
YDR346C	-0.009944451383638642
YDR347W	
YDR348C	0.0077245531235750065
YDR349C	-0.002939520194733536
YDR350C	
YDR351W	-0.02406905758456368
YDR352W	-0.0485606283339729
YDR354W	0.24250924243534655
YDR357C	-0.05023653915728321
YDR358W	-0.010454137924236884
YDR359C	-0.4041533556830832
YDR360W	0.017254527291285404
YDR363W	0.14918968639088037
YDR363W-A	-0.009206473664882586
YDR364C	-0.03505669015666135
YDR368W	-0.04069293650604311
YDR369C	0.014503313639961712
YDR370C	-0.038209546682280826
YDR371W	-0.002105634113039878
YDR372C	-0.040193976134592524
YDR374C	-0.005749462002531125
YDR375C	
YDR377W	
YDR378C	-0.10952234268092775
YDR379W	-0.025825267911860017
YDR380W	-0.03839708872904102
YDR382W	-0.025176514509130166
YDR383C	0.004736793208529599
YDR384C	0.018185765115344532
YDR385W	0.050166885527475724
YDR386W	0.029693163462416017
YDR387C	-0.0029502539687007445
YDR388W	0.21891093318770416
YDR389W	-0.02333021285143677
YDR391C	-0.034901812519745334
YDR392W	-0.06072656398417753
YDR393W	-0.024994349425532136
YDR395W	-0.036036501470882776
YDR399W	0.012423277381649056
YDR400W	-0.0035147158136744627
YDR401W	-0.01520059325422829
YDR402C	-0.03354079206826599
YDR403W	-0.044492273706758456
YDR405W	
YDR406W	-0.03227701869214439
YDR408C	0.06409394896875042
YDR409W	-0.006819494451973163
YDR411C	0.003489964242911592
YDR414C	-0.014325745744469431
YDR415C	-0.038682860637085925
YDR417C	0.13721382918281355
YDR418W	0.06386644774524353
YDR419W	0.008393254123886695
YDR420W	-0.011566211579728147
YDR421W	-0.0103566107550499
YDR422C	-0.005791714926584035
YDR423C	-0.010515141608025469
YDR424C	-0.0036636300019252666
YDR425W	-0.08036023565546824
YDR426C	-0.005743885030450424
YDR428C	-0.04552003497263912
YDR430C	-0.041431307409422025
YDR431W	0.018323243817421897
YDR432W	0.9511580378542714
YDR433W	0.846475160183167
YDR435C	0.027598936361155957
YDR436W	0.016292114246922118
YDR438W	0.01532332196891728
YDR439W	0.09825711881496124
YDR440W	0.02333994732651501
YDR441C	0.06233817538108011
YDR442W	
YDR443C	1.3414707151909742
YDR444W	0.00631013882795739
YDR445C	0.004962672047509775
YDR446W	0.002454682262934327
YDR447C	0.05271849350637292
YDR448W	0.4048539791645034
YDR450W	0.3990999457611619
YDR451C	0.018041070697544237
YDR452W	0.018568483003158942
YDR453C	0.02075268031192712
YDR455C	0.05584026960200239
YDR456W	0.12211737898978736
YDR457W	0.021331788936251872
YDR458C	0.01759184130251401
YDR459C	0.015674642203177935
YDR461W	
YDR462W	-0.4706716280014799
YDR463W	-0.2901391463325871
YDR465C	0.008779162067230173
YDR466W	0.007794978046049561
YDR467C	0.007358305560100087
YDR469W	-0.009224699721389618
YDR470C	0.002950108884663516
YDR471W	0.08395659632661934
YDR475C	-0.003802045071233051
YDR476C	0.0014540065749384379
YDR477W	-0.6578083036370277
YDR479C	0.013619376623973833
YDR480W	0.02111499636816605
YDR481C	0.007531742559146792
YDR482C	0.00022222979857988712
YDR483W	0.015889697575107053
YDR484W	-0.02183772356849767
YDR485C	0.09878938179519725
YDR486C	0.016540300061937963
YDR488C	0.020428466557211866
YDR490C	0.021195390609543896
YDR491C	0.008352891085815939
YDR492W	0.013780344987602167
YDR493W	-0.04658466406225337
YDR494W	0.043432116315832214
YDR495C	0.26045887791320776
YDR496C	0.10370376249901536
YDR497C	-0.040537679343747524
YDR500C	-0.0011346667335729865
YDR501W	0.010258390898851166
YDR502C	0.010945556094418274
YDR503C	0.010049186045576253
YDR504C	0.015231527470314976
YDR505C	0.00771832007640505
YDR506C	0.007594195059066333
YDR507C	
YDR508C	0.0035750451476177503
YDR509W	0.004131617473051685
YDR511W	0.014486552008639464
YDR512C	0.013140396418306999
YDR513W	0.009607667120562935
YDR514C	0.010975331050153248
YDR515W	0.004893869774873716
YDR516C	0.049139441541626194
YDR517W	0.009852914410432234
YDR518W	0.030436310482701234
YDR519W	0.017798031872053643
YDR520C	0.021265660686648813
YDR521W	-0.0012191532528829097
YDR522C	0.012976662134996042
YDR523C	-0.015813051085106333
YDR524C	0.012907133350451794
YDR525W	0.01723891782376974
YDR525W-A	-0.011748160488141313
YDR528W	0.008299947085617099
YDR529C	
YDR530C	-0.008759387179375633
YDR532C	
YDR533C	
YDR534C	0.009929984543251447
YDR535C	-0.003127225573396064
YDR536W	-0.0016141764084905974
YDR537C	0.004085807111250617
YDR538W	-0.0028214658930715286
YDR539W	-0.004802256865609089
YDR540C	-0.07393497003836802
YDR541C	-0.009036689487696092
YEL001C	-0.025324557932178138
YEL003W	0.031747357459383174
YEL004W	-0.012700462046955519
YEL005C	-0.01227646550266348
YEL006W	-0.02822116408137121
YEL007W	-0.00016372125245189828
YEL008W	0.038386672592708226
YEL009C	0.08025272818388296
YEL010W	0.0001815868635648421
YEL011W	0.0008049891061685521
YEL012W	0.0014716177223728089
YEL013W	-0.03418001200640397
YEL014C	-0.009255642325399327
YEL015W	-0.010610134269025129
YEL016C	-0.02018771166133626
YEL017C-A	-0.030962597457026675
YEL017W	0.024007812921306382
YEL018W	0.06574208876980658
YEL020C	-0.01407780979410056
YEL023C	-0.001533864540500307
YEL024W	
YEL025C	-0.021877040099806955
YEL027W	-0.9801455550698055
YEL028W	-0.0003472410974645346
YEL029C	-0.007718233370254124
YEL030W	-0.016050194345006208
YEL031W	-0.4893317942974107
YEL033W	0.9717181983000089
YEL036C	-0.9459521408621858
YEL037C	-0.025365129001081788
YEL038W	-0.04238272401176535
YEL039C	-0.017588777321916327
YEL040W	-0.014061544957154615
YEL041W	0.005458095456736256
YEL042W	0.003119284158707991
YEL043W	0.028565110505812008
YEL044W	0.5158749937860265
YEL045C	-0.18030069393262504
YEL046C	-0.35926816447431054
YEL047C	-0.013691572967814536
YEL048C	-0.044128023124692106
YEL049W	-0.029111102300246383
YEL050C	
YEL051W	-0.983920795941445
YEL052W	-0.01414052049105019
YEL053C	0.03302696600186561
YEL054C	0.21733839549134548
YEL056W	0.03141800135638406
YEL057C	-0.0010587609563894596
YEL059W	-0.0352298268145077
YEL060C	-0.028183832048929935
YEL061C	-0.001254391005822475
YEL062W	-0.02185152914361499
YEL063C	-0.01027519454877912
YEL064C	0.003549211958822296
YEL065W	0.010614982154379948
YEL066W	0.008032414873161864
YEL067C	0.0061143556134761745
YEL068C	-0.005752676731658912
YEL071W	-0.029009604641962228
YEL072W	-0.025416376139372643
YER001W	-0.005239707046657438
YER002W	-0.024916918026581025
YER004W	-0.029442979336726127
YER005W	-0.03664153695880912
YER007C-A	-0.007510807384904172
YER007W	-0.006837398304412323
YER010C	0.0074862165693099225
YER011W	-0.009846845232300838
YER014C-A	
YER016W	0.14388201294169134
YER017C	
YER019C-A	-0.019821187081686897
YER019W	0.04337094985342915
YER020W	0.03742517881690932
YER024W	-0.029523984430701034
YER027C	0.0010056016184489813
YER028C	-0.02108239219449015
YER030W	0.021610174263971604
YER031C	-0.009933701935404438
YER032W	-0.013232033258897324
YER033C	-0.03184842837325652
YER034W	0.005341316742429214
YER037W	0.010467552313872641
YER038W-A	0.024349577933841626
YER039C	0.016404650692287248
YER039C-A	-0.006226762709376277
YER040W	0.13768741839891496
YER041W	0.006653069617907015
YER042W	-0.015069100384087819
YER044C	
YER044C-A	-0.003938553047318272
YER045C	-0.013798988357933917
YER046W	-0.011123930182218356
YER046W-A	0.010570828104829566
YER047C	0.02057936842168928
YER048C	0.005371492625250607
YER049W	0.01626540685743727
YER050C	
YER051W	0.0008803079540173897
YER052C	-0.009790449078070917
YER053C	-0.010273919139421217
YER054C	
YER055C	-0.011931646444320765
YER056C	0.025409314306226394
YER056C-A	-0.007929128131292984
YER057C	0.018524559809907526
YER058W	
YER059W	0.07588394497787299
YER060W	-0.004543498021612247
YER060W-A	0.001805667768616459
YER061C	-0.026062798024215628
YER062C	-0.009949942914475374
YER063W	-0.01223493918160723
YER064C	-0.002421065040523862
YER065C	0.015979543951667674
YER066C-A	5.188186936333494e-05
YER066W	0.00569322187654886
YER067C-A	0.004498839041217506
YER067W	0.0015110821201511637
YER068C-A	0.012062867423447976
YER068W	
YER069W	0.004077762732035417
YER070W	
YER071C	-0.012502778887372168
YER072W	0.054113501504577055
YER073W	0.003363178349359508
YER074W	0.06349270930472395
YER075C	-0.0015284811603660797
YER077C	
YER078C	-0.012314108969112225
YER079W	0.009846820811588053
YER080W	0.003870284298913118
YER081W	0.007348687042198154
YER083C	-0.017953413874430946
YER084W	-0.022994578535745935
YER085C	-0.020757590193528852
YER086W	0.03161578329407533
YER087C-B	-0.011980596791826725
YER087W	
YER088C	-0.0077486144682137326
YER089C	0.019219909100945287
YER090W	0.023154834103360056
YER091C	0.005719363999267868
YER091C-A	-0.0029389040930243304
YER092W	-0.00032509055052420965
YER093C-A	-0.0037208663213476045
YER095W	-0.022223504263303884
YER096W	-0.005594573254624091
YER097W	0.00640457120361404
YER098W	0.004381650146875415
YER101C	-0.0234580823842504
YER103W	-0.015845939357588712
YER106W	-0.016540006872528434
YER110C	-0.033707739751720256
YER111C	-0.03278735274757616
YER113C	-0.022344805921224897
YER114C	-0.02559416098298528
YER115C	-0.008812971295002137
YER116C	-0.10088742038347775
YER117W	-0.016676674781075596
YER118C	-0.01730691330074996
YER119C	-0.01749901230817652
YER119C-A	-0.024034476593068788
YER120W	-0.01665374268275377
YER121W	-0.0178604500121341
YER122C	
YER123W	-0.014023286860619044
YER124C	-0.02091615811335934
YER128W	-0.01452278854237199
YER129W	-0.014724327158463946
YER130C	-0.015174435806073472
YER131W	-0.003233146459312053
YER132C	-0.006462965102097318
YER134C	-0.014268748717438218
YER135C	0.00363670136921046
YER137C	0.043837215639989324
YER139C	-0.020773722590313404
YER140W	-0.00982952059253317
YER141W	
YER142C	-0.0010728612242556501
YER143W	-0.009748615387155546
YER144C	-0.006261787055899859
YER145C	-0.011752367640341599
YER149C	-0.007299278611825888
YER150W	-0.005242472808594911
YER151C	-0.4269605587016989
YER152C	-0.013907550563134086
YER153C	-0.005538506032735202
YER154W	
YER155C	-0.030708374353507928
YER156C	0.07586274856673869
YER158C	0.000270145878774386
YER161C	-0.008554157915559357
YER162C	-0.0038304290874449087
YER163C	0.004485905535056345
YER164W	-0.04237805329627664
YER166W	-0.023241244789157456
YER167W	-0.011164600312740358
YER169W	-0.01941483950858569
YER170W	-0.007116393187891923
YER173W	-0.011054211617815612
YER174C	-0.006462965102097318
YER175C	0.01360132788676438
YER176W	0.000270145878774386
YER177W	0.017985094387229728
YER178W	-0.020632506455993238
YER179W	-0.008424388742113376
YER180C	-0.009775439379835493
YER181C	-0.005741110880783551
YER182W	-0.00982952059253317
YER183C	-0.0010837652061477243
YER184C	-0.005741110880783551
YER185W	-0.015202126674177197
YER186C	-0.0017497874154870363
YER187W	0.005790368178126393
YER188W	-0.0015798925765138083
YFL001W	-0.7531153659446218
YFL003C	-0.0646852343869172
YFL004W	-0.09814195100411216
YFL007W	0.010108331970592577
YFL010C	0.013051116262803308
YFL010W-A	0.018535989691018218
YFL011W	0.011092496750409353
YFL012W	0.013001885671543256
YFL012W-A	-0.01880711456112616
YFL013C	-0.013945125746866571
YFL014W	0.0070129378080989735
YFL015C	0.01657807804851008
YFL016C	
YFL018C	0.006921872403232943
YFL019C	0.01117441983258427
YFL020C	0.0008936758276019141
YFL021W	-0.0031531573882639385
YFL023W	0.5667875178413719
YFL025C	0.06326587797459293
YFL027C	0.019845668309698583
YFL028C	0.004326989675120796
YFL030W	0.0233554040750954
YFL031W	0.007584062777833855
YFL032W	0.0089687729651311
YFL033C	-0.005799220801936178
YFL034C-A	0.011924558722903544
YFL034W	0.030243173208091
YFL036W	-0.010995457652966056
YFL040W	0.018504870377821447
YFL041W	0.015079807180386151
YFL042C	0.004259862372221979
YFL044C	0.02909260047010509
YFL046W	0.014820861774699878
YFL047W	0.01687033284193129
YFL048C	0.02293770477343915
YFL049W	0.025283569314699328
YFL050C	0.007629838060570382
YFL051C	0.02130531872188879
YFL052W	0.013047262790123249
YFL053W	0.004104914865863174
YFL054C	0.018454199820144623
YFL055W	0.00033471268043228086
YFL063W	0.013414161583465756
YFR001W	-0.6390376853435249
YFR006W	0.0015446906982607977
YFR007W	0.02352054508110779
YFR008W	-0.02127873786206258
YFR009W	0.02297370867325288
YFR010W	0.056438221881144335
YFR011C	0.009842601967558595
YFR012W	0.027727813905583654
YFR013W	-0.0009109188552294256
YFR014C	0.021398673716359617
YFR015C	0.018498767768377666
YFR016C	0.015086091635196475
YFR017C	0.012321664011178513
YFR018C	0.020364146945202055
YFR019W	-0.9273077450372884
YFR020W	0.022754750152857106
YFR021W	0.026608510929572615
YFR022W	0.004614871128197917
YFR023W	0.03205967317998892
YFR024C-A	0.006524322114606851
YFR025C	-0.0010866864690094458
YFR026C	0.0024394437520962597
YFR030W	0.02123764880668455
YFR031C-A	0.040357241376933306
YFR032C	-0.0027957413349866123
YFR032C-A	-0.0018257169176878474
YFR033C	-0.0056112755763952915
YFR034C	-0.0066933613128700165
YFR035C	-0.005446207116759139
YFR036W	-0.009036689487696092
YFR038W	-0.007330708391277141
YFR039C	0.004342487633460346
YFR040W	-0.014045948070784409
YFR041C	-0.0008303717165156765
YFR043C	-0.004771387395907212
YFR044C	-0.007634944747179961
YFR045W	-0.0016141764084905974
YFR046C	-0.01105158679486018
YFR047C	-0.0029521249281994066
YFR048W	-0.002295522715422882
YFR049W	-0.0009240766456934946
YFR053C	-0.005953050592584663
YFR054C	-0.007040498123701999
YFR055W	-0.0007996222578906531
YFR056C	-0.0015233496160299564
YFR057W	-0.006819250284120004
YGL002W	0.058447915905596615
YGL003C	0.21678440798710374
YGL004C	0.038355394502938234
YGL005C	0.0359195783156494
YGL006W	0.018828283386560507
YGL007W	-0.0068870567202786726
YGL009C	0.0020758122461921324
YGL010W	0.025623824211552293
YGL012W	0.07464350936122277
YGL013C	0.033482924862139773
YGL014W	0.031903222416096444
YGL015C	0.023739464943132393
YGL016W	0.1502361209108236
YGL017W	0.01931574725482088
YGL019W	-0.06372444487618656
YGL020C	-0.4058841172887321
YGL021W	0.01969192366927519
YGL023C	0.061514023887655256
YGL025C	-0.062065952736975016
YGL026C	-0.20586106901947598
YGL027C	-0.005728312239344668
YGL028C	0.01128007883132387
YGL031C	0.15542421782374838
YGL032C	0.007184923943075905
YGL033W	0.005602238109711388
YGL034C	-0.005501939454255922
YGL035C	-0.0028510503423107014
YGL036W	-6.962113183173191e-05
YGL037C	-0.006428383958319683
YGL038C	
YGL039W	-0.0001813111246093957
YGL041C	0.015546542424151655
YGL042C	0.04101604929980773
YGL043W	0.04426358355045501
YGL045W	-0.0028002392263534737
YGL049C	0.016677618594165722
YGL050W	0.003922627497765507
YGL051W	0.007972500211214983
YGL053W	0.009159499839397789
YGL054C	0.08354314597259638
YGL056C	0.009909061166836874
YGL057C	0.026162798244921515
YGL058W	0.012926383890598636
YGL059W	0.008878786975499153
YGL060W	0.04800426963261506
YGL062W	0.01341962364201299
YGL063W	0.024892034316958522
YGL064C	
YGL066W	0.19985093813773291
YGL067W	0.03241218750046615
YGL070C	-0.9202295957935724
YGL071W	0.020650803357151526
YGL072C	-0.09338719149741814
YGL076C	
YGL077C	0.041980251089707155
YGL078C	0.06006872760396664
YGL079W	0.04369326192281964
YGL080W	0.0251109743462945
YGL081W	0.0036440979786287464
YGL082W	-0.006841295318267937
YGL083W	0.0059088505102131705
YGL084C	-0.028171273330889424
YGL085W	0.013009810410515854
YGL086W	0.02826102167744926
YGL087C	0.026603279640876165
YGL088W	0.24441324951532128
YGL089C	0.015440503645290704
YGL090W	0.027915211613235735
YGL094C	0.0012487634754294596
YGL095C	-0.8753397277969222
YGL096W	0.017367893689148595
YGL101W	0.01755325410890496
YGL104C	0.054882870163387
YGL105W	1.2729845680736958
YGL107C	0.0307124522095783
YGL108C	0.015793805153480278
YGL109W	0.02164429617428798
YGL110C	-0.00720098331894381
YGL114W	0.021067681589874265
YGL115W	-0.15227556204571446
YGL117W	0.08186937083228774
YGL118C	0.039502978087465834
YGL121C	0.02839008126670528
YGL124C	0.06840350378076865
YGL125W	0.008188184124611197
YGL126W	-0.001886925801996675
YGL127C	0.0777316829523711
YGL129C	0.06988670717061263
YGL131C	0.031160507930540815
YGL132W	0.031111847932056236
YGL133W	0.059698368552917325
YGL135W	
YGL136C	0.060478705363091745
YGL138C	0.011691890442254937
YGL139W	0.011077627584121341
YGL140C	0.04756011087706091
YGL141W	0.04042277101410807
YGL143C	0.95988103243367
YGL144C	-0.01129371739673024
YGL146C	-0.015322575885859946
YGL147C	0.009506923076018303
YGL148W	0.41269916624507985
YGL149W	0.048870510383666854
YGL151W	0.10812488699668465
YGL152C	0.05861500913625939
YGL153W	0.05524188278062736
YGL154C	0.0003559462667253044
YGL156W	0.022110711597410404
YGL157W	0.035297617065904285
YGL158W	0.0006534970277809471
YGL159W	0.0035777995443475596
YGL160W	-0.0086277972766865
YGL161C	0.006789102681197257
YGL162W	0.023550277619841298
YGL163C	0.3864966455297887
YGL164C	0.041202525783087474
YGL165C	0.034347633723788906
YGL166W	0.03782942669137235
YGL167C	-0.9513599901861767
YGL168W	
YGL170C	-0.0007073987100113532
YGL173C	-0.3273743520402801
YGL174W	-0.23442027155017842
YGL175C	0.02074520412244185
YGL176C	0.01809888115875391
YGL177W	0.03630196676892261
YGL179C	0.01206130637983116
YGL180W	-0.021983060043226477
YGL181W	0.020631918477223454
YGL194C	0.03955833706921852
YGL195W	0.1708388777445442
YGL196W	0.04333320047652478
YGL197W	0.1347369178452078
YGL198W	0.049819596756178974
YGL199C	0.006730587929772103
YGL200C	-0.01465565948102343
YGL202W	-0.02430116550605177
YGL203C	-0.008805551218043495
YGL205W	-0.016401360856219016
YGL206C	0.40125783976496265
YGL208W	0.04691754464404463
YGL209W	0.04688688807036945
YGL210W	0.04961382903832279
YGL211W	0.4822538040235591
YGL212W	0.3765459566975715
YGL213C	0.051328100157881806
YGL214W	0.014629940206023484
YGL215W	0.006485028535543336
YGL216W	-0.023573107727098974
YGL217C	0.006748919439512502
YGL218W	-0.5964476748983245
YGL219C	-0.0068595520656928866
YGL220W	0.03503732002598747
YGL221C	0.07124298124229589
YGL222C	0.06462046703406932
YGL223C	-0.40099801046657757
YGL224C	0.04387721249153875
YGL226C-A	-0.011051900807261372
YGL226W	-0.019888081443585337
YGL227W	-0.027925737189603228
YGL228W	-0.002230678265055297
YGL229C	-0.006099771472865334
YGL230C	0.04425447638572333
YGL231C	0.06970780808813881
YGL232W	0.08103406021763293
YGL234W	0.1218668154624587
YGL235W	0.018862462144940473
YGL236C	-0.0015512001115147722
YGL237C	-0.0021721050204176473
YGL240W	
YGL241W	0.009309418374654932
YGL242C	0.04780820331223823
YGL243W	0.04544869380693539
YGL244W	0.21283685040414602
YGL246C	
YGL248W	-0.026714472863728078
YGL249W	-0.028242442809764623
YGL250W	-0.003384631763985846
YGL251C	0.038579355680841365
YGL252C	0.03878933573984522
YGL253W	0.08178998752460531
YGL254W	0.031036077162274633
YGL255W	0.03830615733518328
YGL256W	0.041704110328141475
YGL257C	0.051767775666977656
YGL258W	0.04640197434139659
YGL259W	0.044015465519430474
YGL260W	-0.01664596603514301
YGL261C	-0.024032104373293617
YGL262W	0.006624814254352573
YGL263W	0.020164980494280282
YGR001C	0.016466429386563508
YGR003W	0.036932391089971706
YGR004W	0.1311019056779521
YGR006W	
YGR007W	0.03221491316053626
YGR008C	0.03599110312101539
YGR010W	0.02080599272528727
YGR011W	0.015864097458079263
YGR012W	0.041264473686362324
YGR014W	0.018459774033849685
YGR015C	0.019234959957211695
YGR016W	0.0470876673337699
YGR017W	0.05858545053356834
YGR018C	0.03481818865273967
YGR019W	0.0347112537683405
YGR020C	-0.9770043555276292
YGR021W	0.004293705530898695
YGR022C	0.01869198101641234
YGR023W	0.006283767937836249
YGR025W	0.03403726376516936
YGR026W	0.009600643739417158
YGR027C	0.09043931943177408
YGR028W	-0.0015864627698974898
YGR031W	0.0838519485634861
YGR032W	0.008335613674431475
YGR033C	-0.005365469073140505
YGR034W	0.028668156196183014
YGR035C	-0.007230785918669769
YGR036C	
YGR037C	0.20772257795516103
YGR038W	-0.004564914317497726
YGR039W	-0.0010440648338848613
YGR040W	-0.001993685207373419
YGR041W	0.02568928668463144
YGR042W	0.032983436897438434
YGR043C	0.057569092230881136
YGR044C	0.07155781481926793
YGR045C	-0.01656332846824804
YGR049W	0.036406907548204304
YGR050C	0.0028659874615455383
YGR051C	0.013131656679666648
YGR052W	0.009608258044288664
YGR053C	0.0035902365538429404
YGR054W	0.028174105264223703
YGR055W	0.030947385833621777
YGR056W	-0.4495655158024533
YGR057C	0.03412483930872323
YGR058W	0.049990189082098624
YGR059W	0.016980841030073357
YGR061C	0.1246990108434991
YGR062C	0.0363438529874438
YGR063C	0.009533130112755916
YGR064W	0.2764855326353328
YGR066C	0.04365276889067582
YGR067C	0.03207509641157413
YGR068C	0.0775665698015311
YGR069W	0.01985531236345106
YGR070W	0.04032836871307821
YGR071C	0.02306693487747813
YGR072W	0.06618760888584974
YGR076C	0.004477236598088297
YGR077C	0.016004546569756695
YGR078C	0.6552639886044906
YGR079W	0.013095281189322794
YGR080W	0.041179514980177245
YGR081C	0.2726058290520168
YGR084C	0.02242505198327116
YGR085C	0.13675091776710735
YGR086C	-0.012733864459558375
YGR087C	-0.0020676350256325637
YGR088W	3.260200545929237e-05
YGR089W	-0.006933836506735291
YGR092W	0.07891994806416358
YGR093W	0.0036217480733462537
YGR096W	0.023428660787806255
YGR097W	0.02504604044093739
YGR100W	-0.020989712122344795
YGR101W	-0.46001700159404946
YGR102C	0.015657250552173707
YGR104C	-0.49737015404242224
YGR105W	-0.9657338508725294
YGR106C	0.011654375725908883
YGR107W	0.011613816227675988
YGR108W	0.010424799176925958
YGR109C	0.02273634696581528
YGR110W	0.010975406239917884
YGR111W	-0.03943116711941541
YGR112W	-0.016622621878293886
YGR117C	0.010955970340084331
YGR118W	0.06465515246390496
YGR121C	0.024250854542376743
YGR122C-A	0.019637349660251102
YGR122W	0.010987757073418924
YGR123C	-0.048978799823275354
YGR124W	-0.030992001123196222
YGR125W	-0.0212059600742891
YGR126W	-0.027201172122145567
YGR127W	-0.023685339522967697
YGR129W	-0.026223048451175845
YGR130C	-0.01314728772722129
YGR131W	-0.03491062644360654
YGR132C	-0.032866852087908294
YGR133W	-0.03234399075759731
YGR134W	0.012520370888861487
YGR135W	0.0036156020353339535
YGR136W	-0.018384100882161802
YGR137W	-0.006071615414874443
YGR138C	-0.03192174506194445
YGR139W	-0.030761058157467547
YGR141W	-0.041414307489517244
YGR142W	-0.028465193437142156
YGR143W	-0.036567913921094375
YGR144W	-0.025668770515996808
YGR146C	-0.033876385886321136
YGR148C	0.020730279135372953
YGR149W	-0.03031273356946973
YGR150C	
YGR151C	-0.030212701047270363
YGR152C	-0.02557504222143836
YGR153W	0.0005357910244423447
YGR154C	0.0019929663580762202
YGR155W	0.13739419004560727
YGR157W	-0.01753631424188873
YGR159C	-0.557445970077447
YGR160W	-0.757109376605561
YGR161C	-0.027282172597117516
YGR162W	-0.026866030654814632
YGR163W	0.06982989793450001
YGR164W	-0.09079205932692014
YGR165W	
YGR166W	-0.017365350487236753
YGR167W	0.014002238036668668
YGR168C	-0.009919476680193329
YGR169C	-0.01706174196231125
YGR170W	-0.013727515669986978
YGR171C	-0.02381724192067991
YGR173W	-0.023043839766129226
YGR174C	-0.024182414173596234
YGR176W	-0.026310345458959827
YGR177C	-0.015891071233071208
YGR178C	-0.011359888623357683
YGR180C	
YGR181W	-0.005806185260471164
YGR182C	-0.007721844835487657
YGR183C	-0.02466737488664028
YGR184C	0.0033125413361974054
YGR187C	0.0004137748829116106
YGR188C	-0.018078092544143165
YGR189C	-0.02576875362989195
YGR192C	0.012708666487092346
YGR193C	-0.001637947030326603
YGR194C	-0.011739584621598187
YGR196C	-0.02416797037821905
YGR197C	-0.022434848801141438
YGR199W	-0.02677284959552484
YGR200C	0.09808983326780374
YGR201C	0.003004077530182503
YGR202C	-0.010865096741166091
YGR203W	-0.018452036162166285
YGR204W	0.04429161358684075
YGR205W	-0.0051676340895445705
YGR206W	-0.016179091954165115
YGR207C	-0.04600205662548573
YGR208W	-0.029094378395480902
YGR209C	-0.024100625528766906
YGR210C	0.0023810619195669958
YGR212W	-0.03454185201562843
YGR213C	-0.008340091551822804
YGR214W	0.07517092997979735
YGR215W	
YGR217W	0.008228693566293854
YGR219W	
YGR220C	
YGR221C	-0.008846803877596843
YGR222W	
YGR223C	-0.0036636300019252666
YGR224W	-0.009424102468196804
YGR225W	-0.0015798925765138083
YGR226C	-0.004880138555223956
YGR227W	-0.005972480258598756
YGR228W	-0.005712421110626309
YGR229C	-0.014438253267821
YGR230W	-0.002221776883037263
YGR231C	-0.0056112755763952915
YGR232W	-0.007368048280813166
YGR233C	-0.00863570138928016
YGR234W	-0.004171299950074925
YGR235C	-0.005462520523121572
YGR236C	-0.0022462296185239428
YGR237C	-0.006209319391317303
YGR238C	0.006949938440831582
YGR239C	-0.007712920215296015
YGR240C	0.07284246592533039
YGR241C	-0.00204238872392426
YGR242W	-0.0014234108453579086
YGR243W	-0.0060714017948355625
YGR244C	-0.004127397002403832
YGR247W	-0.0034542900219601824
YGR248W	0.00033788958222036314
YGR249W	-0.006837422492294798
YGR250C	0.0008048100120565671
YGR252W	-0.18961217314750645
YGR254W	0.0028662766417153485
YGR255C	
YGR256W	-0.011404893440734365
YGR257C	-0.30069666272247164
YGR258C	0.009603353413269122
YGR259C	-0.01346595175987142
YGR260W	-0.010744629783221882
YGR261C	-0.013070789438150543
YGR262C	
YGR263C	-0.004927359453348323
YGR266W	-0.003440623641945195
YGR268C	-0.006965970487325612
YGR269W	-0.008825981272567729
YGR270W	-0.019397014370833743
YGR271C-A	
YGR271W	0.012993335286513918
YGR273C	0.018480298884820057
YGR275W	-0.009424102468196804
YGR276C	0.01216682776880118
YGR279C	-0.006244251870583861
YGR281W	-0.008888613045174854
YGR282C	-0.009122543966829544
YGR283C	-0.012829127089400094
YGR284C	-0.0022831506683449465
YGR285C	-0.4378024885761288
YGR286C	0.0004015602611890934
YGR287C	-0.006984528557942404
YGR288W	0.002356021029819466
YGR289C	0.030444860966246434
YGR290W	-0.004141993208096606
YGR291C	0.017721411724433755
YGR292W	0.014587080751183645
YGR295C	-0.0884391856927077
