orf	hom | growth (pooled culture) | compound 1 [12 uM] | None | Hoepfner D~Parker CN, 2012	hom | growth (pooled culture) | compound 2 [0.1 uM] | None | Hoepfner D~Parker CN, 2012	hom | growth (pooled culture) | compound 2 [0.25 uM] | None | Hoepfner D~Parker CN, 2012	hom | growth (pooled culture) | compound 2 [0.5 uM] | None | Hoepfner D~Parker CN, 2012	hom | growth (pooled culture) | compound 2 [0.75 uM] | None | Hoepfner D~Parker CN, 2012	hom | growth (pooled culture) | compound 2 [1 uM] | None | Hoepfner D~Parker CN, 2012	hom | growth (pooled culture) | compound 2 [2 uM] | None | Hoepfner D~Parker CN, 2012	hom | growth (pooled culture) | compound 3 [0.1 uM] | None | Hoepfner D~Parker CN, 2012	hom | growth (pooled culture) | compound 3 [0.25 uM] | None | Hoepfner D~Parker CN, 2012	hom | growth (pooled culture) | compound 3 [0.5 uM] | None | Hoepfner D~Parker CN, 2012	hom | growth (pooled culture) | compound 4 [200 uM] | None | Hoepfner D~Parker CN, 2012	hom | growth (pooled culture) | voriconazole [0.05 uM] | None | Hoepfner D~Parker CN, 2012	hom | growth (pooled culture) | voriconazole [0.1 uM] | None | Hoepfner D~Parker CN, 2012	hom | growth (pooled culture) | voriconazole [0.25 uM] | None | Hoepfner D~Parker CN, 2012	hom | growth (pooled culture) | voriconazole [0.5 uM] | None | Hoepfner D~Parker CN, 2012	hom | growth (pooled culture) | voriconazole [0.53 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | compound 1 [12 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | compound 1 [22.02 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | compound 2 [0.1 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | compound 2 [0.25 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | compound 2 [0.5 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | compound 2 [0.75 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | compound 2 [1 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | compound 2 [2 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | compound 3 [0.1 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | compound 3 [0.25 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | compound 3 [0.5 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | compound 4 [200 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | voriconazole [0.05 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | voriconazole [0.1 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | voriconazole [0.25 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | voriconazole [0.5 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | voriconazole [0.53 uM] | None | Hoepfner D~Parker CN, 2012
YAL012W	0.031493239603196096	2.1410219883695216	-0.2755888094708368	-6.138181042138955		-0.2791347587577427	0.0166735439306421	0.43264897826070925	1.114866021675925	-2.1009473390346467	1.3929028999813204	-9.834708919040525		-0.06501545696201703	-0.23138716325729183	-0.07721025037534576	-0.17050360100831338	0.03728668803092766	2.9143788870847613	0.20704732721001992	0.3454268200817141	0.07882562272288593	-0.42506641716861315	-0.2449017233790556	1.3302971650760713	-1.1082962056327221	-0.2721475532420444	-3.915542153383016	0.5962682572163467	1.2971095913473003	-1.351751536955949	-1.9034584830017884	-3.4886482185611114
YAL013W	-0.08306548136498972	-0.21507855603953946	-0.5720086683181479	0.1531608622219923	0.8291143138003119	-0.31534150458243176	-0.3053845904653633	-0.28558453445235293	-0.7701929330432725	-0.20371146021679368	-1.0930921049226456	-0.13324396130238136	-1.764773196433153	-0.32851247577247605	-0.8617276485346397	0.1815507003701564	0.5784317665237424	-0.06189022076170287	0.15395533525150581	0.823371163256591	-0.07994925577767444	-0.6781958115189921	-0.0029405412157678303	0.022872034380382978	0.6591563126715158	-0.55577741123705	0.044368866014879355	-0.14462535526779582	1.0295481969895044	3.2908493490471162	-1.1724712768436156	-0.5341256757372559	0.09232152598412804
YAL014C	-0.12031426810664059	-0.04230042646139969	-0.04288159023491825	0.024302693087885276	0.6032760643260084	-0.6234632310650438	-0.5478794277350463	-0.5237195432941771	-0.06339696045311964	-0.10954909740140527	-0.04339006560547185	0.4460301134475205	0.09902451607930034	-1.1220072376332981	-1.50632019720324	-0.01652184674667593	0.004092869992746694	-0.4895001623669459	1.5307351509538114	1.126407519603201	-1.2027590776272998	0.16382633753915699	-1.1213682083849903	-1.1202219101063053	0.8246427700201203	-1.5145839874027578	-0.4006177035606012	-0.249659234881599	1.562408294846358	0.007235258839103084	-1.1017222130501778	-1.2148924094951767	-0.034018485875623
YAL015C	0.16158772991584663	0.26115485309065045	0.07379931114600825	0.006920572312445423	0.013224687963907246	-0.7043647396313093	-0.47286105262850203	-0.7766222031215508	-0.007487228351573558	-0.6324378451060688	-0.24476649378716006	0.18062349881998302	-0.5014904604817627	-1.3389228325578997	-0.7993457641434359	-1.9266648150674404	0.002161521785022583	-0.9942497730532968	0.19471332503368385	0.19403826488327136	-2.164120590303092	0.06891084766925429	-1.2643210964803557	-2.0897407868448346	0.31466434481338224	-1.8853882162635096	-1.840786133457587	-1.6408857060226238	1.8092999925753692	-0.06703139447915094	-0.3541785743020237	-0.05128186307019456	-3.4962824026410235
YAL016W																	0.041235188375914604	0.12384979408051244	1.7894221581013967	1.7960572300913147	-0.7480717522262591	0.030314754354860484	-0.9287151937983271	-0.06053916387007651	0.5958642181038522	-2.058281643415853	-0.6260895569332603	-3.074069687866933	0.312708494704744	-0.11184119610596129	-0.5983946741982202	-0.7730196837340573	0.7623161796155863
YAL017W	0.11219604771002797	0.8915129838828201	0.0993936184022531	0.059306037691677915	-0.06524015562748808	-0.1865722949526326	-0.08290783117272854	0.021274604147212453	0.5548305656986926	-0.41405203137656343	0.24066025704962324	0.11401195234069991	0.056637918591890886	-0.028631446393850186	0.007376904005966102	-0.5517092256776386	-0.17203157499526353	-0.6402378855653085	0.0030859435167326405	0.7037575327919264	-1.4916664874743037	0.06861845741814754	-0.2577032564514358	-1.090134777438793	0.2550385279415725	-0.8955780127901496	-0.6018026393492315	-0.2831412967341533	-0.06588724161888138	0.8969223362193546	0.12390628272992311	-0.5598155191735958	-1.6739863048494275
YAL018C	-0.3626084674703372	-0.027258455120568268	-0.4661324862911362	-0.1228229988019676	-0.0840510840364131	-1.06263915699891	-1.1790269574131023	-0.10684025297808708	-0.2296223060474435	-1.6097874450115361	0.3705618142621346	0.4652793066064631	-0.7754913782242202	-1.1749412062477194	-1.2221297821090351	0.02495857680254878	0.029648461244400882	-1.227764675094048	-0.08813472223094884	0.25035010719130074	-1.3142336750045551	-0.7695237337728402	-0.13543457449133317	-0.7188803461168204	0.22136237678424434	-2.216727152079596	-0.0774935139363075	-3.64545375647307	1.6471734690047435	0.3283841035365248	-0.6700414166071818	-1.1927550239786797	0.17096864865680564
YAL019W	0.7218285791699764	0.16658793416076925	0.3618595181120165	0.2688864518700642	1.1433058202445219	-0.27112899687675607	-0.707539672333362	-0.7613551719068287	-0.36544917651632985	-0.805195972118145	0.011055610428768256	-0.13456104577704037	-0.05364092062547554	0.24814083195150682	0.5367057563427886	-0.6573492158517005	0.25848531846920836	-0.13657007798121007	1.0437744543436018	1.7792335214392347	-2.015382105870918	-2.6017042007573936	-0.4096006541300885	-0.06782206922575196	0.3526065214453416	-0.36765281534288874	0.04194640866446351	-1.2352820459290932	0.541026176551025	-0.06248119195840241	0.1436820116338252	-0.03297497545755241	-4.430578686701611
YAL020C	0.6017659803101999	0.12051566254555714	0.08290370690808639	1.1798386202619762	1.5524974546855232	0.14710429737031233	0.7231099724035736	-0.12134996192368563	0.3046380430564718	0.9263221363041645	-0.17529178025716394	0.09045270896721101	-0.09550271944041828	0.17539136059182567	0.3358122835500262	-1.2656665955706574	0.7581457766502536	-0.8262604428387944	1.1073174948819906	0.6810194759546386	-1.1513465574108408	-1.9588030718384397	-0.8229774909542822	-0.3714853803925919	0.2563460750007416	-0.9396649077488249	-0.5509794774518189	-1.3831099605399202	0.23483279797474013	-1.063876086430582	-0.3421939189244544	-0.030090136958799318	-1.4201185232327613
YAL021C	0.09721249793662645	0.3166667960021319	-0.1176044874652298	-1.6527586832056445	-0.7279902299058266	-5.168294821523407	-5.008152365948643	-1.4850839012389097	-3.359517118354844	-5.500734728400738	0.43534348391357575	-0.4982285731682671	0.23074953824898667	-3.7386572286176265	-5.894371555367909	-3.3702821132258465	-3.210484645990541	-3.7834435663744608	-0.04623194392939573	0.035832719955136205	-2.120468721658256	-5.343901635161271	-5.827647021411749	-7.043479850261035	-0.48719253021719366	-4.328580027667313	-5.835213608337431	-0.21244987499054963	-0.4091923064264497	0.053487702596906085	-2.3421295449975426	-2.8193564449054924	-1.0333382992838003
YAL022C	0.08855346746123205	1.0137450074834184	-0.08331223195580696	0.29731285743603186	0.7013283427619443	-0.002255711655747096	0.00822978368921428	-0.15705195901011748	-0.022835643101799075	0.08030185524153256	-0.05737398504178652	0.16390137674156494	0.9829398549273671	-0.030688302708231384	-0.038749623168946	-1.5536829901263989	0.07807217159233494	0.4924699743340956	0.4598911484755894	0.8578382915532032	-0.04129722244800086	-0.4301235348440963	-0.08974464449184946	0.27064651100971004	0.4766398305199801	-0.686744977118408	0.10326343096805687	-0.3800823983468684	-0.06835619713771472	-3.073201250308995	-0.003991219958361362	-0.17399824963084187	-2.083775598056613
YAL023C	0.7108477377257651	-0.01039463278462341	-0.2773037243579068	-0.7324539549819262	-1.7392270899047204	-0.42918903397264724	-1.3152817472513154	-0.33632762242219605	-1.0872208558531096	-0.9762457864116879	0.4262469129049888	0.001968178340994681	-0.5034727267379594	-2.546294930477305	-2.661020062330315	-0.15442970259820218	-0.48088325178669544	-1.7355692016996316	-0.05252758065085527	2.0702532193221717	-0.003501730632429288	-0.28517941719719037	0.06724640709093674	-0.7631957721157172	0.5095243425057481	-1.127402156946184	0.034528819563220445	-3.622747923850532	1.4259607008138342	-2.850314866164145	-3.671224111630814	-0.8623594388728214	-1.6356952129554405
YAL024C	-1.4494440491321474	-2.462288452306601	-0.11191174948134984	-0.7908535871069096	-0.060718342568419625	-1.6213108741157367	-1.1906101859652856	-0.7229892833721209	-0.08675247646796368	-1.2594899142806673	0.23714333464203718	-0.09656667831617753	-0.05122504826966504	-1.0226228595256515	-1.501889607394961	-1.1397246760926316	-0.1475564873739303	0.03745239673606641	2.663146275264738	1.9440984095436842	-0.09362227711799691	0.10762194841139601	-0.030200869831429035	-0.5066898144601167	0.8228651816512859	-1.1779095900989662	-0.03165620312012089	-0.43406452502217574	0.8488973732463027	0.23065524104925347	-0.5814600814759273	-0.6551095332900725	-1.9924501949205833
YAL025C																	0.14390452846797264	0.12800380454523438	0.7142221115014034	1.3249958544034266	-0.0379091379350008	-0.4370209361401806	-0.28980329110187314	-1.7563371889682864	0.7169466182627635	-0.4162402825652651	-0.6577979720965456	-0.32526888938544424	1.9541582997345266	-1.4660802405853892	-0.16512524060531672	0.3804686526611845	-4.085599854200249
YAL026C	-4.81221580513812	-6.585237079394099	-8.591772386283413	-6.54845916450493	-6.646902602732298	-5.426143905215693	-3.83864838798232	-7.347457041134572	-5.103242435911272	-3.803837099170619	1.3152708981792518	-4.04973077861699	-5.314319912252396	-7.139084987198511	-4.205626731774064	-4.360580129297021	-0.8548129456106601	-1.0640764114345136	1.8270542914059584	0.2508374381752044	-1.7284259711980652	-2.630873504538111	-2.4393882253720527	-3.8274794719959915	0.4709291936486618	-2.0833593778655466	-2.8539690876306474	-0.16348296532951967	0.7336991095582669	-0.18155888455733304	-1.0042667890948773	-0.637700194523355	-0.14808911044019832
YAL027W	0.12499251445777962	-0.223793304239411	-0.09581109443276138	-0.008344740607891745	0.08829313312223709	-0.8202261090247956	-0.048246827439729016	-0.5201300626215196	0.006537011902220727	-0.022383357716090128	-0.16158607213496537	0.35721997822825735	0.13375806481294503	-0.5123640197652457	-0.0010653388881496225	0.10052130958240713	-0.11758480528738077	0.10521144216836252	0.7055269735361023	0.6635820068938854	0.03632229380479637	0.1823411516096846	0.07641492464907285	0.02634478204693862	0.5925334178487909	0.1272715859575388	-0.0912147365024345	0.0975069652190169	1.2900716424351995	1.2992194966599484	0.5624441026539233	0.16707165978862154	0.18810359360783907
YAL028W	0.009001110542048468	0.044616564849472906	-0.016106127975949527	0.10515845671085626	0.4808000656302866	-0.019170425591072914	-0.009116501232823378	-0.10896875766206117	0.043218489021637115	-0.20859483132161089	-0.05887220644877706	0.08570150795478412	0.9631178455255396	-0.25675865831433736	-0.05324673978378911	-0.7750372301230984	-0.7577339681976694	-0.05322033874245071	0.1410240760937817	0.12796481256387457	-0.10948633691106123	0.4207855058890838	0.10462221028443662	0.006611157039178181	0.15131754699167957	0.06879841730816676	-0.05892207946478459	-0.3640114310710976	-1.9296514933997948	0.18256916833238954	-0.8541095815107619	-1.0342796984532203	-4.418850535648995
YAL029C	-0.026551520354410784	0.01820499910398757	-0.08848161853485205	0.0789870326382169	-0.06644203000186244	-0.18190961205451556	-0.3028512486120697	-0.22566226231632888	-0.08810327335515075	-0.3688261029891009	0.10707013997840666	-0.13745496851391514	-0.04657133510643767	-0.1739404498043763	-0.1359671041490425	-0.6564423924090509	1.4481720921498429	-0.34120654891012137	0.07328082172010476	1.383071357125899	-0.8948104456787714	0.1610883519065452	-0.3653633920762667	-0.16615816219566337	0.31664882618112133	-1.347638104323516	-0.16592740329887407	-1.2181453574564112	0.6486680580494679	-0.2977175115776459	-0.15943242541600197	-0.0550073227953829	-0.0011569947528178898
YAL030W	-0.23649857683854997	0.1575458679756415	-0.0702733068200435	0.11957396213716175	0.4498008732976551	-0.24803864823649596	-0.22932253193165214	-0.17448203620878064	-0.02767264398039418	-0.16816136105484938	-0.15785678523774532	0.18718429034815834	0.8447030124320581	-0.10923302536558664	-0.25332771813087823	0.11758956451510662	0.936575034207089	0.03763021085890375	0.14518232339224332	1.1369653324023885	-0.04479134001781662	-0.11449113991732379	-0.4272093637384639	-0.048508929169374576	0.34044059397711657	-1.1399424247369287	0.022223810021233838	-1.592606752466452	0.1669075746801634	-0.075817922045395	0.04450665607831034	-0.06506219808659401	0.08649776067438131
YAL031C	0.06420644448703178	0.18608063685260096	0.05400977533778409	-0.002815431219662908	-0.12797643399922587	-0.7242298425312768	-0.4018257043157734	-0.1339464205765151	-0.13724881488898671	-0.8257439677842092	0.08202866798078123	-0.037489552621870426	0.41102689740068943	-0.06273788224926971	0.02382649594797052	0.02966503320516949	0.10558240563807765	-0.6507735953243229	0.538751390042439	1.2408914662217034	-0.21503615202517345	-0.20382575492399635	-0.9755081591681936	-0.28544973446703126	0.2715837735556762	-1.2677896980200145	-0.31118665206432095	-0.8697641545756973	0.5788043815762595	-2.0211250509780276	-0.9350002762099914	-0.06692083659993303	0.07273524545523753
YAL032C																	0.31950379077176266	0.05338648542423632	0.29371930894384196	1.3237108817935686	-0.4423775774440612	0.14042542549421097	-0.38360498277241645	-0.1911102918318639	0.14640556412991704	-1.1535448735414677	-0.20078607351513134	-2.245101665228981	0.6542993851281642	-0.0797947385149059	-0.4917590303501446	-0.7073961626091491	-0.09364212231053458
YAL033W																	-0.23145548535923147	-0.5578251685655159	0.10169380696893604	2.5104248974295307	-0.7490052120453413	0.11323116005603144	-1.1242469221717382	-0.1377072256689227	1.8358794010464037	-1.8725281399618185	-0.2094952547176914	-1.042184740373378	-0.7691454452845143	-2.3675002948672823	0.847225434232472	-0.025495945071949043	0.058783083658898734
YAL034C	0.014956399129581972	-0.005032611120265302	-0.155466775894245	-1.2173615689529906	-0.22392306222028488	-1.7722960263952834	-1.5408500720881473	-1.2038951158491364	-0.7802155587590954	-1.7686966980564092	0.006791410877060836	0.1247642062025733	-0.40917209566086316	-1.8506147291278567	-1.2259431026571128	-0.045971740740737344	-0.7725013718062187	-0.917045054599724	0.6751079981341039	1.1557523817815878	-0.7732885195403165	-1.8624010308012462	-0.24361572556127092	-0.5941947207026522	1.062435250446904	-2.4064085819076424	-0.038555970565868014	-1.226374396889321	2.2433232588103618	-0.048374441371619864	-0.39311459995717773	-0.02951373087148842	
YAL034C-B																	-0.07684923568826355	0.7784074261574668	1.8619262083488253	2.2282324740088923	0.2671594748832365	-0.4047052265543295	0.08573693815237998	-0.04068041157852881	0.46879306789849123	-0.3826786436895694	0.03705411819169542	-3.120337044253881	0.7849502776423429	-0.021492465874073094	-0.3714460132401001	0.06745266307858307	-0.5708783235980307
YAL034W-A																	0.32289118643234094	0.07906613595197208	0.927320481945248	0.9987166969566164	1.0661901272410397	1.0928547476481556	0.23589421661248863	0.021665939594619706	1.5139612178037911	-0.49468661737723324	0.35142057198397375	-0.7323989393533242	0.7007912794266955	1.3094836182142808	0.30472578636416736	0.07653526523416247	0.36092102087209554
YAL035W	0.377422878586379	0.4013504293197823	1.0634240638023198	1.0179792800862275	0.21312287470213093	1.3193187897321546	1.0930631902642622	0.05362901237986236	1.8179728213935415	0.29065302190608094	0.41331171929233684	-0.41995370185517655	-0.2724710147570099	0.762183422905794	0.04526286903502939	0.22017788813854405	-5.901211946319848	-3.3164710609194317	-2.27194887695264	0.18569559828243157	-0.8440525367573851	-2.8715647197597125	-6.1508425953766785	-6.860150958696291	0.13011985409122942	-6.736659143260203	-7.499275363250694	-1.7834679215122369	0.653917112222709	0.2745533667995897	-1.9085151345890197	-2.112677158462667	-0.4000602742188181
YAL036C	-0.14038834791335864	0.012087770689282866	-0.14674479007259952	0.3477548717607345	0.11743239329759761	-0.049327148601940395	-0.0876250813529289	-0.760448279136843	-0.008041953729006629	-0.19458137236184556	-0.02800410391825639	0.9607393836010163	0.8568291358018439	-0.04912174682089324	-0.03545345722760662	-0.27726440392833146	0.03834583104795086	0.06356300815080322	0.1522568633232692	2.058466152653342	0.023363446803675043	-0.45940657207927577	-0.6256974121188025	-0.34249905567047645	1.5793602090208232	-0.9411202907879616	-0.07713321228618424	-0.6365843379925339	-0.719722978220353	0.10436230170845097	-0.6219014732472632	-0.053863862752159174	0.043065008161060785
