orf	hom | growth (pooled culture) | compound 1 [12 uM] | None | Hoepfner D~Parker CN, 2012	hom | growth (pooled culture) | compound 2 [0.1 uM] | None | Hoepfner D~Parker CN, 2012	hom | growth (pooled culture) | compound 2 [0.25 uM] | None | Hoepfner D~Parker CN, 2012	hom | growth (pooled culture) | compound 2 [0.5 uM] | None | Hoepfner D~Parker CN, 2012	hom | growth (pooled culture) | compound 2 [0.75 uM] | None | Hoepfner D~Parker CN, 2012	hom | growth (pooled culture) | compound 2 [1 uM] | None | Hoepfner D~Parker CN, 2012	hom | growth (pooled culture) | compound 2 [2 uM] | None | Hoepfner D~Parker CN, 2012	hom | growth (pooled culture) | compound 3 [0.1 uM] | None | Hoepfner D~Parker CN, 2012	hom | growth (pooled culture) | compound 3 [0.25 uM] | None | Hoepfner D~Parker CN, 2012	hom | growth (pooled culture) | compound 3 [0.5 uM] | None | Hoepfner D~Parker CN, 2012	hom | growth (pooled culture) | compound 4 [200 uM] | None | Hoepfner D~Parker CN, 2012	hom | growth (pooled culture) | voriconazole [0.05 uM] | None | Hoepfner D~Parker CN, 2012	hom | growth (pooled culture) | voriconazole [0.1 uM] | None | Hoepfner D~Parker CN, 2012	hom | growth (pooled culture) | voriconazole [0.25 uM] | None | Hoepfner D~Parker CN, 2012	hom | growth (pooled culture) | voriconazole [0.5 uM] | None | Hoepfner D~Parker CN, 2012	hom | growth (pooled culture) | voriconazole [0.53 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | compound 1 [12 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | compound 1 [22.02 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | compound 2 [0.1 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | compound 2 [0.25 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | compound 2 [0.5 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | compound 2 [0.75 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | compound 2 [1 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | compound 2 [2 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | compound 3 [0.1 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | compound 3 [0.25 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | compound 3 [0.5 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | compound 4 [200 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | voriconazole [0.05 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | voriconazole [0.1 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | voriconazole [0.25 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | voriconazole [0.5 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | voriconazole [0.53 uM] | None | Hoepfner D~Parker CN, 2012
YAL001C	-0.0585273198817053	-0.14178395698701501	-0.0357172175510743	-0.655452843308399	0.21783993229448398	-2.7069924996537997	-1.63697739136652	-3.05369504598354	-3.99891541314416	-2.1698624682794603	-1.0912932383590799	0.34242955251407897	1.87766087617599	-1.6422496635557517	-3.79868170318856	-0.0314692214358301	0.870178603345337	-0.39897140186941293	0.0432196669790644	0.8296050034084169	-0.017239645986223552	0.0601786808372379	-0.8501436732130749	-0.0159568794724725	0.27993096594026895	-1.8386453738543098	-0.0419623112342851	-1.51708181248529	1.05634226493524	-0.0395136423998044	0.0698525709479605	-0.066318446998946	-0.0334349295631471
YAL002W	3.0870278710957098	-0.0974081317492762	2.19268036087326	0.999218190757893	0.0491569112382849	-0.25827984124882797	0.8901349658099599	-0.0813045627186249	0.7545348402185971	-0.00504295909166036	0.21287966725589602	-0.063708128328647	-0.102635990799286	-1.99292477280189	-4.89562000119952	-0.623187599382574	-1.41048005962623	-3.1766241178995496	-0.20591253116975897	0.250174676312958	-0.061762484999114006	-0.386718264362551	-3.1318097643518197	-2.30410162930362	0.9098568072336991	-0.783131024006083	-2.0539645079813997	-1.4956005749225603	-0.0792865643741492	-0.0290048578987691	-1.3142052381103662	-0.0900962005448921	-1.4657249406107802
YAL003W																	2.27637322867954	1.0139923580366899	-0.0124385656162121	1.82578492026078	-0.35540382255784647	0.0445579990162653	0.00358503429459982	0.523414246721122	0.74319727179884	-0.643358000741406	0.0974304081039532	-1.3833497991759398	-0.716209140272644	-0.0353219295408621	0.020131338646349008	0.0245386489732747	-0.08448525042911999
YAL004W	-0.0528071185732076	-0.160333917763285	-0.0393481269601111	-0.5025870625022222	0.515579003419954	-1.15018136650886	-1.20403930435983	-0.617039957759888	-0.0338972838874968	-1.39589214202845	-0.00539677399672352	0.14045449467390198	0.5462496939269221	-0.4480323795576639	-0.19888635795315898	-0.0257702546611288	-0.44547506692956396	-1.01291623846859	0.0208676930287313	0.0344590111150926	-4.19208760293606	-0.122600950097911	-3.53789351628223	-3.9821145190014398	-0.0219373910092177	-3.4127330316047	-4.881367607442519	-0.65132879791986	1.01525127007568	-0.0662190989263658	-0.3826070866510538	-0.00148502975334248	-1.09419734534313
YAL005C	-0.0066263039785919	0.0197587380111411	0.144404233377284	0.3927021031317305	1.0570870039867901	0.0886454435974272	-0.21033953956127	-0.0009729349824175019	-0.00458079305468265	0.00498480352442673	-0.12528312668111502	0.20358784358002696	1.4985581796599998	0.2055657822067555	0.12123638537155901	0.0347364716856604	-1.46439291890997	5.85731163634735	1.96283330073704	2.9689306617711497	2.1249958229320867	0.989353240218443	5.87485939467037	6.215828361149191	1.39606911989169	4.908090085966919	6.443834487390999	0.4616164774212	5.834788445844059	-0.577200050714705	-0.761590718320081	4.09975816401908	0.8691263230623131
YAL007C	0.0157057583763389	-0.0488484066212841	0.0578834337531269	0.037389570907685	1.08751585736635	-0.12361585199841801	-0.9972116410634101	-0.18251473856231	-0.23257700263356001	-0.34875507006715606	-0.6151887032768679	0.46186691619425296	1.33210360518724	-0.2976879574572066	-0.76333828909177	-0.143313508933206	0.361059218163786	-0.00107521065563864	0.0720244549588705	-0.175938170726346	-2.583296937043655	-0.0264599514474658	-1.84754501611287	-1.09769926783189	0.13951829853423403	-1.7112743409781497	-0.0719696598598174	-0.43210181467983	-3.37079343456015	-0.0271647774084328	-0.3232734470424766	-0.00246389587673532	0.0390928524287559
YAL008W	-2.1110657367868604	-0.00104063805592894	0.21647171928205103	-0.3777677427602585	0.0721095071755663	-2.27480339783398	-1.8310300447050198	-1.48621288392453	-1.50920233611802	-2.13218297047041	0.281130730313712	0.11031241612781599	0.297880469264088	-0.1993102313215038	-1.17582156439127	-0.409720701104662	-0.063162001621194	-0.967751651385055	0.752543491938909	0.29603139374741805	-0.7048102653336414	0.00159208645006732	-2.11091805219841	-0.125773876744523	0.28368739602464	-1.19917524047985	-0.17876313104980604	-3.30764275320557	1.34202256411122	0.0194631128498364	0.13382329019855355	0.554986733574153	0.10500035478186501
YAL009W	0.638004467597862	-0.17671260577484696	-1.30248368588588	-0.2532188532679276	-0.18274207268992104	-2.3012603308674904	-4.07187915274149	-0.47888317081711	-0.6386342236967479	-3.86497101146444	0.01677650214568	0.0108052161901588	-0.157969010086786	-1.566434335061675	-2.80677093047419	-3.08359147041155	0.132886626305931	-0.0332504579566012	0.0622149268581503	0.40977575588298104	0.0723334350032181	-0.0518499052011792	-0.0821726384732089	-0.44497057962824205	0.620396934605994	-1.07604507087275	-0.393550371266488	-0.57205159044457	1.2760059328838798	-0.00455645969360904	-0.3501131160927469	-1.46339820816004	-1.26367240790397
YAL010C	0.259917097226942	0.4372306745337679	0.119713109475952	0.980756503220185	0.9979940318247241	0.9906207970738821	1.67026897361245	-0.038824413088303006	0.6814820272723741	3.3167689865737597	0.00218340333147277	-0.143228265698596	0.0081290452401794	2.14329083372494	0.5235207955812899	0.16587612573979998	0.41479070281405606	0.256177561938841	0.11800665635341101	1.3132679323299399	-0.047257243787284346	-0.04534077208561701	-0.0531127353680299	0.334178097090718	0.17935880171272303	-0.7281227213202048	-0.269354193999895	-0.569161366299061	-1.63368110522676	0.0642974821155477	-0.2954180406015585	-0.234041343501362	0.110694951665224
YAL011W	3.40675457385598	-0.0250503072991951	1.9832183464753799	0.7098537481509544	0.182440557122496	-2.39019940767079	-3.18424891690015	0.027289934387123	0.0338903674423136	-3.71142407164529	0.9194773018273341	1.7119330345473	0.0404299767702968	-1.0390029736959536	-3.34969039593329	-0.145704612536698	0.224063307757867	1.52946696013429	2.7830914187418196	0.28592511598946996	-0.4742668623994215	-0.4274117339206471	-0.18870584252218697	-0.5976074443186811	4.13380445902799	-0.44211566468809904	-0.0387073459037094	-2.69532758260423	1.35480144447508	-0.360550856766364	0.665944953366261	0.100754789672599	-3.40452871814877
YAL012W	-0.0787200437466015	2.7112482834672202	-0.28949560990843504	-9.30613501522005		-0.548048989046238	-0.0308762012578567	0.876381709487164	2.60325723264269	-4.43354702450583	1.38329965381446	-10.1868254221512		0.000883657376642533	-0.434029593340654	-0.225635767111582	-0.145985018331798	0.00469845247049093	2.37847555919004	0.0389538322164901	0.30875097627389153	-0.049113605289153	-0.9617483158264201	-0.465842093528638	1.2450606585453798	-1.6189511979004498	-0.720781895280288	-3.04789024837248	0.7722440018675519	1.20001159611409	-1.658490062468835	-3.30521475130042	-2.4702181855429903
YAL013W	-0.25618004878792	-0.29640224994930103	-0.785953274727837	0.1877034767819964	1.6208611522111598	-0.6229171758710319	-0.7083742039475459	-0.319325379537453	-1.8521456567849197	-0.48462084674309996	-1.0969770368874598	-0.0176352879061845	-1.87745417854243	-0.315457744791802	-1.58378547569349	0.0870867872668153	0.81010348934462	-0.166371464942971	0.0711748376303616	0.609201266535171	-0.1204792721725073	-1.06396713663593	-0.175869959790073	0.0554724567271459	0.5419115638144749	-0.866685333995537	-0.0516980883672942	-0.0573246862380547	1.33601245967369	3.0046086588444103	-1.4586106177540001	-0.88658280521533	0.126626158417611
YAL014C	-0.313881198269085	-0.0758445004841834	0.10025318458104301	-0.00674766968745616	1.21725915732845	-1.2600502420343	-1.2184987757764298	-0.715769868936911	-0.18160861038094897	-0.28863034095877504	-0.0496895342316645	0.58956663795059	0.18174472352890397	-1.2680880504915066	-2.7595374571427502	-0.15229149878505702	0.07690428112143902	-0.90395441934354	1.22195659360004	0.889582609272787	-1.2534624513907995	0.0648372971508574	-2.25806426838702	-2.16995661651886	0.7152904488249711	-2.17212048779138	-0.9923548438547221	-0.140622918484232	2.02935107985644	0.0325054445484492	-1.3797325328144416	-2.0890108500002302	0.0350070248815988
YAL015C	0.12280602700223402	0.311527522148109	0.295675745180927	-0.03297785234151139	0.162761466448457	-1.4273381084190402	-1.06068627588405	-1.1367993779144199	-0.0494639995565843	-1.37697633257849	-0.250602754045292	0.311364290285462	-0.48172844853813795	-1.528506114272375	-1.4699994501941398	-2.46077269179438	0.07443872814346801	-1.77459533027509	0.10524241366277401	0.0269173280593482	-2.223534499046435	-0.062405229568938	-2.52420189956977	-4.05746158123426	0.18098998606569297	-2.6769781802226897	-4.03672574231738	-1.24394982715633	2.35059778180783	-0.0347156578644119	-0.546296619014085	-0.0337430396809055	-2.4757543361287
YAL016W																	0.12432004661215801	0.15401086382945	1.4381801937259497	1.5091692729131	-0.7946553751982239	-0.114146672841979	-1.8993991331425601	-0.106916388490834	0.475600924491257	-2.91237618778277	-1.46897961536097	-2.3805515847046603	0.40328611729358294	-0.0752744299333217	-0.8185729890231908	-1.30853769916373	0.6124922647752471
YAL017W	0.0462946265678845	1.11620327031149	0.338542272621151	0.04607350986375347	0.0225347002768111	-0.35664863877232	-0.240360687231651	0.191530269580763	1.2795938095458999	-0.9224258645440121	0.233707412615784	0.241541280643642	0.134914300665602	0.044564489029332736	0.00148168547182918	-0.799086015995568	-0.14793562506274402	-1.1639614126302	-0.0549293814775107	0.498529957244995	-1.5449875425847548	-0.0627972043076245	-0.650165697706713	-2.11138157105402	0.118520477607383	-1.3293309411234198	-1.4176395195976799	-0.167176222756432	-0.0893291985940982	0.837789424259937	-0.01328012467030601	-0.931958389365088	-1.1542633289008402
YAL018C	-0.689212988613573	-0.0566428610489552	-0.6086269569381779	-0.2287650990467018	-0.0110828478980911	-2.16817673953764	-2.5462130766784905	-0.0217539063350104	-0.574488039007294	-3.41124179370683	0.363310168777605	0.6097438695353891	-0.7844557161991859	-1.3316379378087206	-2.2411674506230397	-0.10216081263771198	0.10952846761579199	-2.1773844017761	-0.131176197934717	0.0790192941359701	-1.3659470781555596	-1.1864002147728798	-0.422536177112552	-1.38860597678181	0.0832382337751706	-3.12810305294245	-0.309302876417904	-2.8336937805706204	2.13964451171013	0.32318744534720195	-0.8984518952639391	-2.04990991885409	0.18365940646233997
YAL019W	0.990660897349473	0.19080931050899103	0.778132279078016	0.36233713589833383	2.18236177963484	-0.531494701646794	-1.5543682517242101	-1.11138299573692	-0.895519606552688	-1.7365568664467002	0.004630905234564629	-0.0190158714061008	0.0130737902316754	0.37684350686560564	0.9669899716888499	-0.9267560043634542	0.401660871572617	-0.295186500242191	0.814930372600818	1.49360330558639	-2.073448351165691	-3.64259859024683	-0.9329554625000791	-0.12109509129508801	0.22074171188494102	-0.610549772476994	-0.0568189190335382	-0.922281542574272	0.700364969944228	-0.0305971253066601	0.008767822547454299	-0.00140785938110859	-3.15328645561726
YAL020C	0.8046749748560931	0.131996331314184	0.31092420753837396	1.7369934321420748	2.91363985292019	0.333326692732341	1.45521968703648	-0.0459095069006265	0.6882550158690821	1.8674426477726498	-0.181287847047601	0.216846203526153	-0.0331768138868685	0.2895041134985443	0.60055554860378	-1.6619309382567298	1.03952582296548	-1.48483109789489	0.8680428390507409	0.477491798708034	-1.2015841016712425	-2.78073332266213	-1.70254559533333	-0.712281112713736	0.11989038457650698	-1.3893561682457802	-1.31020447808701	-1.03951803816024	0.30195702860085805	-0.9369913917692541	-0.532934934573945	0.0036875874783870296	-0.970163724649985
YAL021C	0.0230839901723969	0.38239059507803796	-0.0248961735347017	-2.53748754835611	-1.16188491292001	-10.6578376667644	-10.601357596460401	-2.31623845969919	-7.97210409523093	-11.5098992960329	0.427942826890057	-0.40021646820281	0.327279842070009	-4.409507755613324	-10.7634464221465	-4.20543968163301	-4.02681514956105	-6.58566635156757	-0.096151750129843	-0.119460762181252	-2.1794871172426546	-7.31875440839988	-11.0198172603863	-13.7016338613624	-0.659109277392099	-6.0034347955155	-12.480542804335402	-0.111113640969847	-0.536025547021696	0.0743699977465691	-2.762661855733206	-4.92295154856579	-0.6896787977813199
YAL022C	0.00967050598865537	1.2722370235633602	0.0325380792100441	0.40523350164256017	1.3924911885351101	0.0244805701324248	-0.0486389281937453	-0.10534579085698	-0.0857405156067015	0.106527375135032	-0.0636412876962233	0.293835964449697	1.1583300487819999	0.04209512974212801	-0.0826541858398925	-2.01000982090434	0.17134602220034	0.789842576680755	0.32689136422429	0.6410916305450269	-0.0814770273106255	-0.731404523973746	-0.33747451868102507	0.537851465520538	0.350690453166062	-1.0450004068774	0.0727990856430383	-0.244056391574599	-0.0925417157624983	-2.7556952997399	-0.15587296674745646	-0.250495147911356	-1.45143395144008
YAL023C	0.9736507547642671	-0.0351155606268642	-0.29236782853612603	-1.148717936721195	-2.9690952280217497	-0.85833071292842	-2.8328456380494904	-0.40380190274416206	-2.60145226058108	-2.09258170073673	0.418867179918359	0.12409567360131901	-0.48391853626652703	-2.9780169441069355	-4.86573719092271	-0.318958443030263	-0.542214693134984	-3.0532947269329	-0.10141395967027901	1.76286635586602	-0.043339084763254196	-0.53709424029041	-0.0452018186201565	-1.47488133313978	0.38514330274393604	-1.64496434915672	-0.0724989547347745	-2.81568667918496	1.85181032018188	-2.5539537672269397	-4.2444685185844655	-1.4663371652158799	-1.1264954301185501
YAL024C	-2.37280238425942	-3.1650497952524703	-0.015361713134862	-1.236844871136031	0.0306157617239969	-3.3233962307715	-2.57058015010615	-1.04751189520251	-0.236810190828129	-2.6821289276932	0.230198579873427	0.0208102732455588	0.0157429434714459	-1.1487721141437521	-2.7514559570434507	-1.50972528802621	-0.11669080606555801	0.00498428286032542	2.16848271727754	1.6461428861644398	-0.13427617961508648	-0.0105096087668314	-0.22662094061807503	-0.9755034662716999	0.713428083201016	-1.71373127296038	-0.21240742154213801	-0.286867489683855	1.10095602859028	0.234729953587107	-0.799692622675647	-1.10027477351221	-1.3852066796361298
YAL025C																	0.255387399561726	0.161176102550698	0.539473963773084	1.07332446993464	-0.07805824463852917	-0.7406510944746949	-0.7099268350756371	-3.40837577038039	0.602458021260957	-0.676702622616636	-1.53600800895406	-0.200585956925467	2.5390822624654903	-1.3010391228748799	-0.33552118095353634	0.728851403793124	-2.9031150233308196
YAL026C	-7.581986702399191	-8.42814803905802	-14.2178238090003	-9.925257976546385	-11.739742502453499	-11.1910171318273	-8.14112907065156	-12.075851451582999	-12.0934599810824	-7.977959201569999	1.3058462220326699	-4.12294301998936	-5.79913658591745	-8.49189202689708	-7.6831361135589	-5.40225289587345	-1.01957215072461	-1.8950390646741	1.46963502183368	0.0794701922304161	-1.783892214916125	-3.68170259656659	-4.7118427813358394	-7.44057301340641	0.34470746296062604	-2.94652004634818	-6.17849238326751	-0.0722799139065459	0.951064142306898	-0.138378120028183	-1.271079544401613	-1.06952492024205	-0.047714605666606
YAL027W	0.0661173081967909	-0.307526952218112	0.0116044072815247	-0.05601370345224105	0.29691843183926697	-1.6669158570388303	-0.167446022789571	-0.709794141808834	-0.0163172163260886	-0.10720267817291901	-0.167613664952305	0.49647480544622796	0.220119749389917	-0.536180755169928	-0.0139171642839344	-0.0108403458414278	-0.0784290520598565	0.121861633114856	0.532206130513193	0.461357955732416	-0.00315422982332505	0.0896580269106707	-0.0281326458535875	0.0622333652758047	0.472111270753618	0.0633001238312649	-0.338308157886707	0.134700918646541	1.6749963072484402	1.20192133830343	0.47564540387333154	0.35193150424647895	0.19608531007349103
YAL028W	-0.113562029610687	0.0351082922136645	0.145097964951831	0.1152662937329525	0.9983787970975759	-0.0104956182588111	-0.0851294624595755	-0.0252974170381467	0.0703807401156321	-0.49478514534552703	-0.0651360628771625	0.21186593851753197	1.1364298931357801	-0.22931368392872997	-0.10909726778430698	-1.0689864929153	-0.895641436987064	-0.151416814520068	0.060366241404077	-0.0342164695613991	-0.1502839776855083	0.40931356640340405	0.0243812996924648	0.0238150156514218	0.00985280583889925	-0.0163123150132626	-0.27004473586009803	-0.23131114052341398	-2.5143930002804704	0.191205724686138	-1.1036693718983075	-1.76999733445629	-3.14478144582976
YAL029C	-0.16863570715174403	0.0013929399587384698	0.0238801519053035	0.0757727680227851	0.0203867962073054	-0.347007158811341	-0.7030449361463911	-0.219567453577055	-0.24000284660111498	-0.8282921542780259	0.10042458106291902	-0.0220493153935082	0.0208845535141767	-0.12988626602702974	-0.25998115949161604	-0.925660073379515	1.9204112222188703	-0.648163262754398	0.0037430251612722205	1.1270582450822801	-0.9427236127456076	0.0611667876218696	-0.85059825873963	-0.312540423763308	0.18306911188888897	-1.9448201855503702	-0.49624320480194	-0.9086911100245421	0.84042476029478	-0.24351697595062402	-0.3291742650231855	-0.0403232631717849	0.0588374907732354
YAL030W	-0.49385936002782704	0.17926677458053897	0.0543762730133499	0.13701975783940293	0.9429792538655228	-0.4837485566543929	-0.548366158090547	-0.134363187706038	-0.0971729366653133	-0.4106265064662679	-0.163892956203547	0.31824138944232105	1.0056004084454302	-0.0522017538071788	-0.474049681875649	0.00978729625819161	1.26730804554295	0.00529099384455596	0.063841913456575	0.899351119443305	-0.08500280376517325	-0.308271655986115	-0.965737873025648	-0.0834953615577088	0.207995563509089	-1.6620381853391102	-0.0985105046182898	-1.20566169097864	0.21357514227819602	-0.042668622526127	-0.10180271648128134	-0.0580830381981396	0.122402885649611
YAL031C	-0.0280448489247655	0.215692475103956	0.26253131695868803	-0.0476697966828811	-0.0895830971347891	-1.46841510115431	-0.9112526753556949	-0.0668799498571234	-0.35616005601049106	-1.77932567494975	0.0754407097461806	0.0827356140458586	0.5264575412061889	0.003618000184111448	0.0314861283711326	-0.0964728791838514	0.206465499467512	-1.18213442306487	0.392806717014525	0.995507730145355	-0.2567901399640795	-0.42803253118751505	-1.98651432980263	-0.544782869282641	0.13585480382814	-1.8361049147602901	-0.8033066152293621	-0.632403702052356	0.74952062759344	-1.80342777748738	-1.1938543545001201	-0.0613659234549137	0.11242259752795199
YAL032C																	0.479556859201946	0.0324689390078918	0.18799659026836202	1.0721355619432802	-0.48619142050756753	0.0334663251395671	-0.88455891390065	-0.36111840372692294	0.00470655927946598	-1.68055820312848	-0.569930920045824	-1.72312970208693	0.8477520429384691	-0.0462681651907005	-0.699684979457569	-1.19262786061662	-0.00823078891959717
YAL033W																	-0.22379599999389801	-1.02180799342602	0.0274920260429503	2.17013077664611	-0.7955972927455377	-0.00298996931127156	-2.26342361494004	-0.257150801927705	1.77475526774833	-2.65946891808156	-0.588341251262714	-0.7691436763597479	-1.00438377769061	-2.11694299195358	0.7931479241474848	0.011802239522821998	0.102304781675965
YAL034C	-0.104336843314659	-0.0282707392726709	-0.08830968223578399	-1.8804592155399913	-0.261052060618299	-3.6356028191064	-3.30736273054156	-1.84811852642744	-1.8758344838436898	-3.74199713954639	0.000376514243537656	0.25281192011607	-0.37973139477850293	-2.142817929904749	-2.2481230370622005	-0.18788282757505603	-0.9144934574556379	-1.6414251702996698	0.506780422256384	0.916733648043249	-0.820100622153781	-2.65149794391277	-0.6239387207615451	-1.145862134816	0.9644237965370859	-3.38635827633695	-0.22699283445769197	-0.9152172370262851	2.9153334295864703	-0.0178286581206785	-0.5897063685452291	0.00470568488267914	
YAL034C-B																	-0.0264261534977161	1.28305512851696	1.49878272239978	1.9090350733353099	0.22977448010656215	-0.697329055615886	-0.0107777072813167	-0.0682544351831847	0.34246946048754995	-0.6310077512041539	-0.0671607279726403	-2.41724440241174	1.01775034062628	0.00650307014822496	-0.5655480753898592	0.17597596838141397	-0.354312498192475
YAL034W-A																	0.48388119772624893	0.0767636820934189	0.7175922904196371	0.771437959104244	1.0360448485915044	1.3102812437476898	0.268772450303205	0.0531243746519379	1.43748407003555	-0.783508943824307	0.597378268654702	-0.523464761186692	0.908245643364308	1.2112117201283001	0.1883154216401406	0.19201843198889101	0.32140889294168395
YAL035W	0.45715077393602105	0.490492422703294	1.9531449702921497	1.492742450807646	0.520005233298339	2.75722786401721	2.23347224277242	0.24539352519360896	4.26507478969873	0.544354446528043	0.40596173998630397	-0.318167823736855	-0.22869852580383498	0.9939774491427725	0.0705865774598684	0.133769228309725	-7.46178906141324	-5.7801870427742195	-1.95651780958532	0.0191983596432937	-0.8915058055077879	-4.00437024992889	-11.621515523427998	-13.3447205497121	-0.0123558535206574	-9.282084743024061	-15.9982016244673	-1.35702616541688	0.847254643020803	0.274463538917129	-2.2792254332375	-3.6747545516343902	-0.23043882233903
YAL036C	-0.34497744544776393	-0.006415931079543929	-0.0737016977018175	0.481352133325577	0.3489940371167511	-0.0728535883269642	-0.250284136553206	-1.1098732108342901	-0.0507751124229839	-0.465617388428711	-0.0343389635098591	1.1290909731773502	1.01899783873618	0.019964854478605173	-0.0766419015764146	-0.4674089007040171	0.12063150223891002	0.0500223889347298	0.0697551694410482	1.7519604909084698	-0.01623049206170455	-0.770660999949809	-1.33526618209199	-0.6558491719495739	1.50600208872837	-1.3913377026123102	-0.308541235046289	-0.447477975341288	-0.9400770201418429	0.12041821029272198	-0.844780703904918	-0.0383035868922561	0.0909063621510076
YAL037W	-0.0590752800386677	0.138060675100272	-0.103106865752046	0.19893389946189938	0.0236038870628102	-1.07986128617717	-2.48599722510094	-0.0803073655799668	-1.07358135366944	-2.2447644988051803	-1.82737418794153	-0.14635166333833202	-0.0134646382387441	-0.34128366083280914	-0.535478162332289	-0.0787130733863302	-0.00997743242399828	-0.0254148294092793	0.9560583155455931	0.100811458039597	-0.38038361138801496	-0.870089273581057	-0.0265751714886962	-0.662899751904282	1.1263866883498102	-0.219737497063591	-0.00516689317050743	-0.18709667806623398	2.18827204846932	0.142694030064673	0.26757890223914355	1.49880654092844	-1.18028014539619
YAL038W																	0.0625364726815141	-0.0952173579419957	0.17290893078702302	0.7735367747535029	-0.1831177863293664	-0.30230225215590195	-0.406710740776067	-3.96511024689022	1.2399356329825801	-1.7085188779514098	-2.79416236433684	-0.0453227535801694	1.2943549846892	0.0435141678092752	0.0905582536258285	0.7912593555836591	-0.453646664542965
YAL039C		0.650842190282516	-0.0304126266409893	-0.088473026546094	-0.0133081248010813	-0.218795018082996	-0.697007325763633	-1.29648637417932	-1.1911559518863	-0.0721674821277336	-0.0630534039656366	-0.28175068226381605	-0.759922698253143	-1.5578103577158853	1.41251445246665		0.11521882717608199	-0.523176107831886	0.7839202697581221	0.538763406497169	-0.103429726416595	-1.3312975425545701	-1.23033525912154	-1.97052247403335	0.25719837776019194	-3.50441677157592	-2.44455681479788	-1.62162868188713	3.3685837194898904	-0.0579011493117036	-2.540997855175605	-2.13348858220079	0.00355696326872415
