Filter 8: 620 Oct/27 6:00pm HLKU
 0.371	 0.302	 0.326	 0.305	 0.298	 0.281	 0.351	 0.274	 0.325	 0.346	 0.319	 0.307
 0.371	 0.363	 0.350	 0.355	 0.317	 0.315	 0.207	 0.242	 0.356	 0.379	 0.368	 0.361
 0.365	 0.335	 0.363	 0.389	 0.398	 0.363	 0.365	 0.333	 0.376	 0.329	 0.350	 0.330
 0.347	 0.334	 0.344	 0.349	 0.348	 0.376	 0.354	 0.342	 0.369	 0.353	 0.356	 0.366
 0.339	 0.359	 0.356	 0.310	 0.346	 0.326	 0.384	 0.364	 0.348	 0.328	 0.355	 0.341
 0.341	 0.346	 0.311	 0.303	 0.334	 0.334	 0.277	 0.320	 0.302	 0.199	 0.297	 0.295
 0.334	 0.323	 0.342	 0.340	 0.397	 0.331	 0.344	 0.336	 0.287	 0.209	 0.258	 0.339
 0.340	 0.352	 0.374	 0.311	 0.367	 0.266	 0.337	 0.311	 0.265	 0.201	 0.347	 0.282

Filter 8: 620 H-LKU+no Trp
 0.350	 0.176	 0.280	 0.259	 0.283	 0.297	 0.263	 0.291	 0.294	 0.200	 0.300	 0.294
 0.276	 0.216	 0.267	 0.248	 0.300	 0.289	 0.224	 0.346	 0.280	 0.270	 0.295	 0.249
 0.278	 0.278	 0.273	 0.268	 0.275	 0.293	 0.276	 0.278	 0.285	 0.246	 0.268	 0.264
 0.242	 0.269	 0.279	 0.269	 0.335	 0.315	 0.269	 0.287	 0.301	 0.281	 0.303	 0.292
 0.243	 0.184	 0.269	 0.269	 0.307	 0.277	 0.277	 0.309	 0.301	 0.289	 0.285	 0.323
 0.293	 0.223	 0.301	 0.259	 0.315	 0.285	 0.237	 0.284	 0.285	 0.237	 0.280	 0.275
 0.298	 0.233	 0.265	 0.235	 0.243	 0.246	 0.293	 0.283	 0.186	 0.210	 0.272	 0.302
 0.262	 0.270	 0.193	 0.243	 0.296	 0.259	 0.285	 0.228	 0.202	 0.189	 0.309	 0.277

Filter 8: 620 H-LKU+trp
 0.272	 0.166	 0.268	 0.273	 0.264	 0.271	 0.256	 0.272	 0.265	 0.256	 0.291	 0.266
 0.265	 0.250	 0.241	 0.244	 0.264	 0.256	 0.215	 0.284	 0.256	 0.263	 0.281	 0.246
 0.277	 0.259	 0.238	 0.210	 0.240	 0.281	 0.233	 0.246	 0.286	 0.217	 0.287	 0.256
 0.277	 0.288	 0.289	 0.274	 0.322	 0.301	 0.285	 0.283	 0.303	 0.297	 0.297	 0.295
 0.276	 0.250	 0.282	 0.273	 0.285	 0.277	 0.300	 0.308	 0.294	 0.285	 0.306	 0.297
 0.263	 0.257	 0.257	 0.246	 0.280	 0.272	 0.237	 0.268	 0.271	 0.207	 0.258	 0.255
 0.275	 0.263	 0.275	 0.206	 0.301	 0.207	 0.300	 0.275	 0.221	 0.203	 0.253	 0.274
 0.219	 0.235	 0.218	 0.209	 0.256	 0.220	 0.208	 0.204	 0.187	 0.167	 0.251	 0.230


