Filter 8: 620 Oct/26 5:00pm HLKU
 0.362	 0.309	 0.319	 0.336	 0.340	 0.311	 0.366	 0.340	 0.355	 0.305	 0.295	 0.324
 0.307	 0.296	 0.305	 0.335	 0.319	 0.299	 0.196	 0.203	 0.293	 0.341	 0.284	 0.324
 0.377	 0.345	 0.374	 0.402	 0.388	 0.373	 0.366	 0.337	 0.350	 0.297	 0.375	 0.314
 0.363	 0.356	 0.375	 0.354	 0.317	 0.372	 0.361	 0.380	 0.380	 0.383	 0.384	 0.358
 0.353	 0.341	 0.325	 0.319	 0.367	 0.361	 0.391	 0.386	 0.392	 0.387	 0.422	 0.393
 0.354	 0.335	 0.321	 0.344	 0.379	 0.349	 0.317	 0.357	 0.367	 0.237	 0.346	 0.351
 0.330	 0.358	 0.402	 0.395	 0.401	 0.427	 0.382	 0.361	 0.354	 0.295	 0.333	 0.378
 0.336	 0.341	 0.324	 0.329	 0.341	 0.305	 0.300	 0.315	 0.284	 0.267	 0.339	 0.306

Filter 8: 620 H-LKU+no Trp
 0.231	 0.156	 0.212	 0.210	 0.201	 0.256	 0.197	 0.271	 0.223	 0.171	 0.294	 0.261
 0.207	 0.104	 0.215	 0.155	 0.266	 0.279	 0.190	 0.312	 0.222	 0.157	 0.178	 0.207
 0.191	 0.170	 0.187	 0.177	 0.188	 0.219	 0.189	 0.184	 0.176	 0.187	 0.140	 0.260
 0.116	 0.122	 0.138	 0.196	 0.299	 0.220	 0.172	 0.204	 0.192	 0.210	 0.271	 0.229
 0.087	 0.079	 0.162	 0.253	 0.261	 0.245	 0.234	 0.220	 0.217	 0.224	 0.255	 0.282
 0.177	 0.101	 0.296	 0.160	 0.212	 0.174	 0.152	 0.169	 0.208	 0.106	 0.231	 0.235
 0.160	 0.113	 0.196	 0.178	 0.104	 0.190	 0.229	 0.186	 0.176	 0.181	 0.194	 0.231
 0.192	 0.166	 0.165	 0.194	 0.197	 0.188	 0.196	 0.229	 0.182	 0.180	 0.224	 0.278

Filter 8: 620 H-LKU+trp
 0.256	 0.158	 0.240	 0.241	 0.246	 0.255	 0.230	 0.260	 0.249	 0.172	 0.248	 0.267
 0.234	 0.216	 0.197	 0.227	 0.255	 0.253	 0.204	 0.275	 0.222	 0.226	 0.213	 0.235
 0.250	 0.241	 0.200	 0.164	 0.184	 0.238	 0.177	 0.200	 0.217	 0.204	 0.253	 0.238
 0.215	 0.249	 0.247	 0.220	 0.257	 0.233	 0.212	 0.200	 0.209	 0.234	 0.245	 0.258
 0.251	 0.103	 0.246	 0.266	 0.267	 0.236	 0.263	 0.277	 0.257	 0.251	 0.286	 0.298
 0.243	 0.199	 0.230	 0.231	 0.232	 0.232	 0.210	 0.217	 0.243	 0.169	 0.215	 0.231
 0.251	 0.220	 0.251	 0.180	 0.235	 0.169	 0.256	 0.225	 0.170	 0.205	 0.228	 0.289
 0.207	 0.221	 0.193	 0.199	 0.181	 0.192	 0.157	 0.208	 0.157	 0.205	 0.225	 0.204


