orf	hap a | cell size | YPD [standard] | Narayanaswamy R~Marcotte EM, 2006	hap a | round cell shape | YPD [standard] | Narayanaswamy R~Marcotte EM, 2006	hap a | pointed cell shape | YPD [standard] | Narayanaswamy R~Marcotte EM, 2006	hap a | elongated cell shape | YPD [standard] | Narayanaswamy R~Marcotte EM, 2006	hap a | pseudohyphal-like cell shape | YPD [standard] | Narayanaswamy R~Marcotte EM, 2006	hap a | budding cell shape | YPD [standard] | Narayanaswamy R~Marcotte EM, 2006	hap a | polarized bud growth cell shape | YPD [standard] | Narayanaswamy R~Marcotte EM, 2006	hap a | clumped cell shape | YPD [standard] | Narayanaswamy R~Marcotte EM, 2006	hap a | slight shmoo | YPD [standard] | Narayanaswamy R~Marcotte EM, 2006
YAL022C	-2.9973961964164113	0.0	0.8330475096579056	0.0	0.0	2.176337111956494	0.0	0.0	-0.018297647522438704
YAL023C	-0.033678608948498646	1.125080751294846	0.0	0.0	0.0	0.0	0.0	0.892886512506898	0.8874359048382713
YAL024C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7931694571989814
YAL026C	-1.515537402682455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.3768979760635036
YAL027W	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4345691286579163
YAL028W	-0.033678608948498646	0.0	0.4165237548289528	0.0	0.0	0.0	0.0	0.0	1.7931694571989814
YAL029C	-0.033678608948498646	10.125726761653615	0.0	0.0	0.0	0.0	0.0	0.0	0.4345691286579163
YAL030W	-0.033678608948498646	0.0	2.499142528973717	0.0	0.0	0.0	0.0	0.0	0.4345691286579163
YAL031C	0.33678608948499045	0.0	0.0	0.418619160744037	0.0	0.0	0.0	0.0	-0.4711644237027937
YAL034C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.018297647522438704
YAL035W	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7931694571989814
YAL036C	-1.515537402682455	0.0	0.4165237548289528	0.0	0.0	0.0	0.0	0.0	0.4345691286579163
YAL037W	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.018297647522438704
YAL039C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.018297647522438704
YAL040C	-1.515537402682455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4711644237027937
YAL042C-A	-0.033678608948498646	0.0	0.0	0.418619160744037	0.0	0.0	0.0	0.0	-0.018297647522438704
YAL042W	-1.145072704248966	0.0	2.499142528973717	0.0	0.0	0.0	0.0	0.0	-0.018297647522438704
YAL044C	-0.033678608948498646	0.0	1.6660950193158113	0.0	0.0	0.0	0.0	0.0	-0.018297647522438704
YAL045C									-0.4711644237027937
YAL046C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9240311998831487
YAL047C	2.1891095816524357	0.0	2.499142528973717	2.5117149644642223	0.0	0.0	0.0	0.0	1.7931694571989814
YAL048C	-1.515537402682455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7931694571989814
YAL049C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.018297647522438704
YAL051W	-0.033678608948498646	0.0	1.6660950193158113	0.837238321488074	0.0	0.0	0.0	1.785773025013796	0.4345691286579163
YAL053W	-0.033678608948498646	0.0	0.8330475096579056	0.0	0.0	0.0	0.0	0.0	-0.018297647522438704
YAL054C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	1.785773025013796	-0.018297647522438704
YAL055W	-0.7746080058154768	0.0	1.6660950193158113	0.0	0.0	0.0	0.0	1.785773025013796	-0.4711644237027937
YAL056C-A	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4345691286579163
YAL056W	-0.033678608948498646	0.0	0.4165237548289528	0.418619160744037	0.0	0.0	0.0	0.892886512506898	0.4345691286579163
YAL058W	-0.033678608948498646	0.0	0.8330475096579056	0.418619160744037	0.0	0.0	0.0	0.0	-0.018297647522438704
YAL059W	0.33678608948499045	0.0	0.4165237548289528	0.0	0.0	0.0	0.0	0.0	1.3403026810186263
YAL060W	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9240311998831487
YAL061W	-1.515537402682455	0.0	0.4165237548289528	0.837238321488074	0.0	0.0	0.0	0.0	0.4345691286579163
YAL062W	-0.033678608948498646	0.0	3.3321900386316226	0.0	0.0	0.0	0.0	0.0	-0.9240311998831487
YAL064C-A	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4345691286579163
YAL065C									-0.4711644237027937
YAL066W	-0.033678608948498646	0.0	0.4165237548289528	0.0	0.0	0.0	0.0	4.46443256253449	0.4345691286579163
YAL067C	-0.033678608948498646	0.0	0.0	0.837238321488074	0.0	0.0	0.0	0.892886512506898	-0.018297647522438704
YAL068C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.892886512506898	-0.018297647522438704
YAR002C-A	-0.033678608948498646	4.500323005179384	0.0	0.0	0.0	0.0	0.0	0.0	-0.018297647522438704
YAR002W	-0.033678608948498646	0.0	0.0	1.674476642976148	0.0	0.0	0.0	0.892886512506898	-0.018297647522438704
YAR003W	-2.2564667995494334	2.250161502589692	0.0	0.0	0.0	0.0	0.0	0.0	0.4345691286579163
YAR014C	-0.033678608948498646	0.0	0.0	0.837238321488074	0.0	0.0	0.0	0.0	0.8874359048382713
YAR015W	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8874359048382713
YAR018C	-0.033678608948498646	0.0	0.0	6.279287411160555	0.0	0.0	0.0	0.0	0.4345691286579163
YAR020C	-1.515537402682455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3403026810186263
YAR023C	0.33678608948499045	2.250161502589692	1.2495712644868584	0.837238321488074	0.0	0.0	0.0	0.0	-0.018297647522438704
YAR027W	-1.515537402682455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.018297647522438704
YAR028W	-0.033678608948498646	0.0	2.499142528973717	0.0	0.0	0.0	0.0	0.892886512506898	0.4345691286579163
YAR029W	-1.515537402682455	0.0	0.4165237548289528	0.0	0.0	0.0	3.7531941770513155	0.0	0.4345691286579163
YAR030C	-0.033678608948498646	0.0	0.0	2.093095803720185	0.0	0.0	0.0	0.0	-0.018297647522438704
YAR031W	-0.033678608948498646	0.0	3.3321900386316226	1.674476642976148	0.0	0.0	0.0	6.250205587548286	0.4345691286579163
YAR035W	-0.033678608948498646	0.0	0.4165237548289528	0.0	0.0	0.0	0.0	0.0	-0.9240311998831487
YAR042W	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2447310356126162
YAR047C	-0.033678608948498646	0.0	0.4165237548289528	0.0	0.0	0.0	0.0	0.892886512506898	-0.9240311998831487
YAR050W	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4345691286579163
YBL001C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7931694571989814
YBL002W	-0.4041433073819877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7931694571989814
YBL003C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4345691286579163
YBL005W	-0.033678608948498646	0.0	0.0	0.837238321488074	0.0	4.352674223912988	0.0	7.143092100055184	0.8874359048382713
YBL006C	-0.033678608948498646	0.0	0.0	7.116525732648629	0.0	0.0	0.0	1.785773025013796	1.3403026810186263
YBL007C	1.4481801847854578	0.0	0.0	0.0	0.0	8.705348447825976	0.0	0.0	0.8874359048382713
YBL008W	-2.9973961964164113	0.0	0.0	0.837238321488074	0.0	0.0	0.0	0.0	-0.018297647522438704
YBL009W	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4345691286579163
YBL010C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4345691286579163
YBL011W	-0.033678608948498646	0.0	0.4165237548289528	0.0	0.0	0.0	0.0	0.0	-0.018297647522438704
YBL012C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7931694571989814
YBL013W	-0.033678608948498646	0.0	0.0	0.418619160744037	0.0	0.0	0.0	0.0	0.4345691286579163
YBL015W	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3403026810186263
YBL016W	-0.033678608948498646	0.0	1.6660950193158113	2.930334125208259	0.0	0.0	0.0	0.0	0.4345691286579163
YBL017C	1.4481801847854578	0.0	3.7487137934605754	1.674476642976148	0.0	0.0	0.0	0.0	0.4345691286579163
YBL019W	-0.033678608948498646	0.0	0.0	0.837238321488074	0.0	0.0	0.0	0.0	0.4345691286579163
YBL021C	-0.033678608948498646	0.0	0.0	0.418619160744037	0.0	0.0	0.0	0.0	-0.018297647522438704
YBL022C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.018297647522438704
YBL024W	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7931694571989814
YBL025W	-0.033678608948498646	0.0	0.8330475096579056	0.418619160744037	0.0	0.0	0.0	0.0	1.7931694571989814
YBL027W	-2.2564667995494334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4345691286579163
YBL028C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	5.357319075041388	0.4345691286579163
YBL029W	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8874359048382713
YBL031W	-0.033678608948498646	0.0	1.6660950193158113	4.18619160744037	0.0	0.0	0.0	0.0	-0.018297647522438704
YBL032W	-0.033678608948498646	0.0	0.0	1.674476642976148	0.0	0.0	0.0	0.0	0.8874359048382713
YBL033C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7931694571989814
YBL036C	-2.2564667995494334	0.0	2.9156662838026697	0.418619160744037	0.0	0.0	0.0	0.0	1.7931694571989814
YBL037W	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.018297647522438704
YBL038W	-1.515537402682455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8874359048382713
YBL039C	-0.033678608948498646	0.0	0.4165237548289528	2.5117149644642223	0.0	0.0	0.0	0.0	0.8874359048382713
YBL042C	-0.033678608948498646	0.0	2.499142528973717	0.0	0.0	8.705348447825976	0.0	0.0	-0.018297647522438704
YBL043W	-0.033678608948498646	0.0	0.4165237548289528	0.0	0.0	0.0	0.0	0.0	0.4345691286579163
YBL044W	-1.145072704248966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4345691286579163
YBL045C	-1.515537402682455	0.0	1.6660950193158113	0.0	0.0	0.0	0.0	0.0	0.4345691286579163
YBL046W	-0.7746080058154768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4345691286579163
YBL047C	1.0777154863519687	0.0	2.499142528973717	0.0	0.0	0.0	0.0	0.0	-0.018297647522438704
YBL048W	-0.033678608948498646	0.0	1.6660950193158113	0.837238321488074	0.0	2.176337111956494	0.0	0.0	0.8874359048382713
YBL049W	-0.033678608948498646	0.0	0.0	4.18619160744037	0.0	0.0	0.0	0.0	0.4345691286579163
YBL051C	-0.033678608948498646	0.0	3.3321900386316226	0.837238321488074	0.0	0.0	0.0	0.0	-0.018297647522438704
YBL052C	-0.033678608948498646	0.0	0.0	1.674476642976148	0.0	0.0	0.0	0.0	0.8874359048382713
YBL053W	-0.033678608948498646	0.0	1.6660950193158113	0.0	0.0	0.0	0.0	0.0	0.4345691286579163
YBL054W	-0.033678608948498646	0.0	1.6660950193158113	0.0	0.0	0.0	1.8765970885256578	0.0	1.7931694571989814
YBL055C	-0.4041433073819877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4345691286579163
YBL056W	1.0777154863519687	0.0	0.0	2.930334125208259	0.0	0.0	0.0	0.0	0.8874359048382713
YBL057C	-0.033678608948498646	0.0	0.4165237548289528	0.418619160744037	0.0	0.0	0.0	1.785773025013796	-0.018297647522438704
YBL058W	-0.033678608948498646	0.0	0.0	0.837238321488074	0.0	0.0	0.0	0.0	1.7931694571989814
YBL059W	-0.033678608948498646	0.0	1.6660950193158113	0.837238321488074	0.0	0.0	0.0	0.0	0.4345691286579163
YBL060W	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7931694571989814
YBL061C	-0.033678608948498646	0.0	0.4165237548289528	1.2558574822321111	0.0	0.0	0.0	0.0	0.4345691286579163
YBL062W	-0.033678608948498646	0.0	3.7487137934605754	5.0234299289284445	0.0	0.0	0.0	0.892886512506898	1.7931694571989814
YBL063W	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.018297647522438704
YBL064C	2.1891095816524357	0.0	0.0	3.348953285952296	0.0	0.0	0.0	0.0	0.4345691286579163
YBL065W	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.018297647522438704
YBL066C	0.7072507879184795	0.0	0.0	1.674476642976148	0.0	0.0	0.0	0.0	1.3403026810186263
YBL067C	-1.145072704248966	0.0	1.2495712644868584	1.2558574822321111	0.0	0.0	0.0	0.0	-0.4711644237027937
YBL068W	-0.033678608948498646	0.0	0.0	3.348953285952296	0.0	0.0	0.0	0.0	-0.018297647522438704
YBL069W	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4345691286579163
YBL070C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.018297647522438704
YBL071C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.018297647522438704
YBL072C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.018297647522438704
YBL075C	-0.033678608948498646	0.0	0.0	2.5117149644642223	0.0	8.705348447825976	0.0	0.0	-0.018297647522438704
YBL078C	-0.033678608948498646	0.0	0.8330475096579056	5.442049089672481	0.0	0.0	0.0	0.0	0.8874359048382713
YBL079W	-0.033678608948498646	0.0	0.0	6.697906571904592	0.0	0.0	0.0	0.0	1.3403026810186263
YBL080C	-0.033678608948498646	0.0	4.165237548289528	0.0	0.0	0.0	0.0	0.0	0.8874359048382713
YBL081W	-0.033678608948498646	0.0	0.8330475096579056	0.837238321488074	0.0	0.0	0.0	0.0	0.4345691286579163
YBL082C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7931694571989814
YBL083C	-0.7746080058154768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.018297647522438704
YBL085W	-0.033678608948498646	0.0	0.8330475096579056	0.0	0.0	0.0	0.0	0.0	1.7931694571989814
YBL086C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.018297647522438704
YBL087C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8874359048382713
YBL088C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3403026810186263
YBL089W	-0.033678608948498646	0.0	0.0	0.837238321488074	0.0	0.0	0.0	0.0	0.8874359048382713
YBL090W	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3403026810186263
YBL091C	-0.033678608948498646	0.0	0.0	0.837238321488074	0.0	0.0	0.0	0.0	1.7931694571989814
YBL091C-A	-0.033678608948498646	0.0	0.0	0.837238321488074	0.0	0.0	0.0	0.0	-0.018297647522438704
YBL093C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7931694571989814
YBL094C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7931694571989814
YBL095W	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.018297647522438704
YBL096C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.018297647522438704
YBL098W	-0.033678608948498646	0.0	1.6660950193158113	0.0	0.0	0.0	0.0	0.0	-0.4711644237027937
YBL099W	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4345691286579163
YBL100C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4345691286579163
YBL101C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9240311998831487
YBL102W	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4711644237027937
YBL103C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4711644237027937
YBL104C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4345691286579163
YBL106C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.018297647522438704
YBL107C	-0.033678608948498646	0.0	0.4165237548289528	0.0	0.0	0.0	0.0	0.0	-0.018297647522438704
YBR001C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4711644237027937
YBR003W	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4711644237027937
YBR005W	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.018297647522438704
YBR006W	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.018297647522438704
YBR007C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.018297647522438704
YBR008C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3403026810186263
YBR009C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.018297647522438704
YBR010W	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4711644237027937
YBR012C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.018297647522438704
YBR013C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7931694571989814
YBR014C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7931694571989814
YBR015C	-0.033678608948498646	0.0	2.499142528973717	0.418619160744037	0.0	0.0	0.0	3.571546050027592	-0.4711644237027937
YBR016W	-0.033678608948498646	0.0	0.0	2.5117149644642223	0.0	0.0	0.0	1.785773025013796	-0.018297647522438704
YBR018C	-0.033678608948498646	0.0	1.6660950193158113	0.0	0.0	0.0	0.0	0.0	-0.018297647522438704
YBR019C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7931694571989814
YBR020W	-0.033678608948498646	0.0	0.8330475096579056	0.0	0.0	0.0	0.0	0.2232216281267245	1.7931694571989814
YBR021W	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.018297647522438704
YBR022W	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8874359048382713
YBR023C	0.33678608948499045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.018297647522438704
YBR024W	-0.033678608948498646	0.0	4.165237548289528	0.0	0.0	0.0	0.0	1.785773025013796	1.7931694571989814
YBR025C	-0.033678608948498646	0.0	0.4165237548289528	0.0	0.0	0.0	0.0	0.0	1.7931694571989814
YBR026C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7931694571989814
YBR027C	2.1891095816524357	0.0	4.998285057947434	2.5117149644642223	0.0	0.0	0.0	0.0	-0.9240311998831487
YBR028C	-0.033678608948498646	0.0	3.3321900386316226	0.0	0.0	0.0	0.0	0.0	1.3403026810186263
YBR030W	-0.033678608948498646	0.0	0.0	0.418619160744037	0.0	0.0	0.0	0.0	-0.4711644237027937
YBR031W	-0.033678608948498646	0.0	0.4165237548289528	0.418619160744037	0.0	0.0	0.0	0.0	-0.018297647522438704
YBR032W	-0.033678608948498646	0.0	0.0	0.418619160744037	0.0	0.0	0.0	0.0	-0.018297647522438704
YBR033W	-5.220184387017346	0.0	0.8330475096579056	0.0	0.0	0.0	0.0	0.0	0.4345691286579163
YBR034C	-0.033678608948498646	0.0	0.4165237548289528	0.0	0.0	0.0	0.0	0.0	-0.018297647522438704
YBR035C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7931694571989814
YBR036C	2.930038978519414	2.250161502589692	0.0	0.837238321488074	0.0	0.0	0.0	0.0	-0.4711644237027937
YBR037C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4345691286579163
YBR040W	-0.4041433073819877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4345691286579163
YBR041W	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4345691286579163
YBR042C	-0.033678608948498646	0.0	0.8330475096579056	0.0	0.0	0.0	0.0	0.0	1.7931694571989814
YBR043C	-0.033678608948498646	0.0	0.8330475096579056	0.0	0.0	0.0	0.0	0.0	0.4345691286579163
YBR044C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.018297647522438704
YBR045C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.018297647522438704
YBR046C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.018297647522438704
YBR047W	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.018297647522438704
YBR048W	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4711644237027937
YBR050C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4711644237027937
YBR051W	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7931694571989814
YBR052C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7931694571989814
YBR053C	-0.033678608948498646	0.0	0.0	0.418619160744037	0.0	0.0	0.0	0.0	0.4345691286579163
YBR054W	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7931694571989814
YBR056W	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7931694571989814
YBR057C	1.4481801847854578	0.0	0.0	0.837238321488074	0.0	0.0	0.0	0.0	-0.018297647522438704
YBR058C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4345691286579163
YBR059C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.018297647522438704
YBR061C	-0.033678608948498646	0.0	0.0	0.837238321488074	0.0	0.0	0.0	0.0	-0.018297647522438704
YBR062C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.018297647522438704
YBR063C	1.0777154863519687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4711644237027937
YBR064W	-1.145072704248966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.018297647522438704
YBR065C	-1.515537402682455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9240311998831487
YBR066C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4711644237027937
YBR067C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7931694571989814
YBR068C	-0.033678608948498646	0.0	0.0	2.930334125208259	0.0	0.0	0.0	0.0	1.7931694571989814
YBR069C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7931694571989814
YBR071W	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7931694571989814
YBR072W	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4711644237027937
YBR073W	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.018297647522438704
YBR074W	-0.033678608948498646	0.0	0.13884125160965094	0.13953972024801234	0.0	0.0	0.0	0.0	0.7364803127781531
YBR076W	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.018297647522438704
YBR077C	-0.033678608948498646	0.0	0.0	1.2558574822321111	0.0	0.0	0.0	0.0	-0.018297647522438704
YBR078W	1.4481801847854578	9.000646010358768	0.4165237548289528	0.837238321488074	0.0	0.0	0.0	0.0	0.8874359048382713
YBR081C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7931694571989814
YBR082C	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4345691286579163
YBR083W	-0.4041433073819877	0.0	0.0	1.2558574822321111	0.0	0.0	0.0	0.0	0.4345691286579163
YBR084C-A	-1.145072704248966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.018297647522438704
YBR084W	-0.033678608948498646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7931694571989814
YBR085W	7.746080058154773	0.0	0.0	5.0234299289284445	0.0	0.0	0.0	0.0	-1.3768979760635036
