orf	hom | accumulation of glycogen (iodine staining) | minimal complete [standard] | Wilson WA~Roach PJ, 2002
YLR081W	0.04627703127036968
YLR082C	0.04627703127036968
YLR083C	0.04627703127036968
YLR084C	0.04627703127036968
YLR085C	0.04627703127036968
YLR087C	2.3369900791536793
YLR089C	0.04627703127036968
YLR090W	0.04627703127036968
YLR092W	0.04627703127036968
YLR093C	0.04627703127036968
YLR094C	0.04627703127036968
YLR095C	2.3369900791536793
YLR096W	0.04627703127036968
YLR097C	0.04627703127036968
YLR098C	0.04627703127036968
YLR099C	0.04627703127036968
YLR102C	0.04627703127036968
YLR104W	0.04627703127036968
YLR107W	0.04627703127036968
YLR108C	0.04627703127036968
YLR109W	0.04627703127036968
YLR111W	0.04627703127036968
YLR112W	0.04627703127036968
YLR113W	0.04627703127036968
YLR114C	0.04627703127036968
YLR118C	0.04627703127036968
YLR119W	0.04627703127036968
YLR120C	0.04627703127036968
YLR121C	0.04627703127036968
YLR122C	0.04627703127036968
YLR123C	0.04627703127036968
YLR124W	0.04627703127036968
YLR125W	0.04627703127036968
YML089C	0.04627703127036968
YML088W	0.04627703127036968
YML087C	0.04627703127036968
YML084W	0.04627703127036968
YML083C	0.04627703127036968
YML082W	0.04627703127036968
YML081W	0.04627703127036968
YML080W	0.04627703127036968
YML078W	0.04627703127036968
YML063W	2.3369900791536793
YML062C	0.04627703127036968
YML060W	0.04627703127036968
YML059C	0.04627703127036968
YML058W	0.04627703127036968
YML057W	0.04627703127036968
YML057C-A	0.04627703127036968
YML056C	0.04627703127036968
YML055W	0.04627703127036968
YML054C	0.04627703127036968
YML053C	0.04627703127036968
YML052W	0.04627703127036968
YML051W	0.04627703127036968
YML050W	0.04627703127036968
YML048W	0.04627703127036968
YML047W-A	0.04627703127036968
YML037C	0.04627703127036968
YML034W	0.04627703127036968
YML034C-A	0.04627703127036968
YML032C	4.627703127036988
YML030W	0.04627703127036968
YML029W	0.04627703127036968
YML028W	0.04627703127036968
YML026C	0.04627703127036968
YML024W	2.3369900791536793
YML020W	0.04627703127036968
YML019W	0.04627703127036968
YML018C	0.04627703127036968
YML017W	0.04627703127036968
YML016C	0.04627703127036968
YML014W	0.04627703127036968
YML013W	0.04627703127036968
YML012C-A	0.04627703127036968
YML012W	0.04627703127036968
YML011C	0.04627703127036968
YML009W-B	2.3369900791536793
YML009C	0.04627703127036968
YML008C	0.04627703127036968
YML007W	0.04627703127036968
YML006C	-2.2444360166129402
YML005W	0.04627703127036968
YML004C	0.04627703127036968
YML003W	0.04627703127036968
YML002W	0.04627703127036968
YML001W	2.3369900791536793
YMR002W	0.04627703127036968
YMR003W	0.04627703127036968
YMR006C	0.04627703127036968
YMR007W	0.04627703127036968
YMR008C	0.04627703127036968
YMR009W	0.04627703127036968
YMR010W	4.627703127036988
YMR011W	0.04627703127036968
YMR012W	0.04627703127036968
YMR015C	0.04627703127036968
YMR016C	0.04627703127036968
YMR017W	0.04627703127036968
YMR018W	0.04627703127036968
YMR019W	0.04627703127036968
YMR020W	0.04627703127036968
YMR022W	0.04627703127036968
YMR023C	0.04627703127036968
YMR024W	0.04627703127036968
YMR025W	0.04627703127036968
YMR026C	0.04627703127036968
YMR027W	0.04627703127036968
YMR029C	2.3369900791536793
YMR030W	0.04627703127036968
YMR031W-A	0.04627703127036968
YMR031C	0.04627703127036968
YMR032W	0.04627703127036968
YMR034C	0.04627703127036968
YMR036C	0.04627703127036968
YMR039C	0.04627703127036968
YMR040W	0.04627703127036968
YMR041C	0.04627703127036968
YMR042W	0.04627703127036968
YMR044W	0.04627703127036968
YMR140W	0.04627703127036968
YMR141C	0.04627703127036968
YMR143W	2.3369900791536793
YMR144W	0.04627703127036968
YMR145C	0.04627703127036968
YMR147W	0.04627703127036968
YMR148W	0.04627703127036968
YMR152W	0.04627703127036968
YMR153W	0.04627703127036968
YMR153C-A	0.04627703127036968
YMR155W	0.04627703127036968
YMR156C	0.04627703127036968
YMR157C	0.04627703127036968
YMR158W-B	0.04627703127036968
YMR159C	0.04627703127036968
YMR161W	0.04627703127036968
YMR126C	2.3369900791536793
YMR163C	0.04627703127036968
YMR164C	0.04627703127036968
YMR166C	0.04627703127036968
YMR167W	0.04627703127036968
YMR169C	0.04627703127036968
YMR170C	0.04627703127036968
YMR172C-A	0.04627703127036968
YMR173W-A	0.04627703127036968
YMR174C	0.04627703127036968
YMR175W	0.04627703127036968
YMR176W	0.04627703127036968
YMR177W	0.04627703127036968
YMR178W	0.04627703127036968
YMR179W	0.04627703127036968
YMR180C	0.04627703127036968
YMR182C	0.04627703127036968
YMR183C	0.04627703127036968
YMR184W	0.04627703127036968
YMR186W	0.04627703127036968
YMR187C	0.04627703127036968
YMR189W	0.04627703127036968
YMR190C	0.04627703127036968
YMR191W	2.3369900791536793
YMR192W	0.04627703127036968
YMR194W	0.04627703127036968
YMR193C-A	0.04627703127036968
YMR195W	0.04627703127036968
YMR196W	0.04627703127036968
YMR199W	0.04627703127036968
YMR201C	0.04627703127036968
YMR202W	0.04627703127036968
YMR204C	0.04627703127036968
YMR205C	0.04627703127036968
YMR206W	0.04627703127036968
YMR207C	-2.2444360166129402
YMR210W	0.04627703127036968
YMR214W	4.627703127036988
YMR215W	0.04627703127036968
YMR216C	0.04627703127036968
YMR219W	0.04627703127036968
YMR221C	0.04627703127036968
YMR222C	0.04627703127036968
YMR223W	0.04627703127036968
YMR224C	0.04627703127036968
YMR225C	0.04627703127036968
YMR226C	0.04627703127036968
YMR230W	0.04627703127036968
YMR232W	0.04627703127036968
YMR233W	0.04627703127036968
YMR234W	0.04627703127036968
YMR237W	0.04627703127036968
YMR238W	0.04627703127036968
YMR242C	0.04627703127036968
YMR243C	0.04627703127036968
YMR244W	0.04627703127036968
YMR245W	0.04627703127036968
YMR244C-A	0.04627703127036968
YMR246W	0.04627703127036968
YMR247C	0.04627703127036968
YMR250W	0.04627703127036968
YMR251W	0.04627703127036968
YMR251W-A	0.04627703127036968
YMR252C	0.04627703127036968
YMR253C	0.04627703127036968
YMR254C	0.04627703127036968
YMR255W	0.04627703127036968
YMR258C	0.04627703127036968
YMR259C	0.04627703127036968
YMR261C	0.04627703127036968
YMR262W	0.04627703127036968
YMR263W	-2.2444360166129402
YMR264W	2.3369900791536793
YMR265C	0.04627703127036968
YMR266W	0.04627703127036968
YMR269W	0.04627703127036968
YMR272C	0.04627703127036968
YMR273C	0.04627703127036968
YMR274C	0.04627703127036968
YMR275C	0.04627703127036968
YMR276W	0.04627703127036968
YMR278W	0.04627703127036968
YMR280C	0.04627703127036968
YMR283C	0.04627703127036968
YMR284W	0.04627703127036968
YMR285C	-2.2444360166129402
YMR289W	0.04627703127036968
YMR291W	0.04627703127036968
YMR292W	0.04627703127036968
YMR294W	0.04627703127036968
YMR294W-A	0.04627703127036968
YMR295C	0.04627703127036968
YMR297W	0.04627703127036968
YMR299C	0.04627703127036968
YMR302C	0.04627703127036968
YMR303C	0.04627703127036968
YMR304W	0.04627703127036968
YMR304C-A	0.04627703127036968
YMR305C	0.04627703127036968
YMR306C-A	0.04627703127036968
YMR307W	0.04627703127036968
YMR310C	0.04627703127036968
YNL339C	0.04627703127036968
YNL338W	0.04627703127036968
YNL336W	0.04627703127036968
YNL335W	0.04627703127036968
YNL334C	0.04627703127036968
YNL333W	0.04627703127036968
YNL332W	0.04627703127036968
YNL329C	0.04627703127036968
YNL328C	0.04627703127036968
YNL327W	0.04627703127036968
YNL326C	0.04627703127036968
YNL324W	0.04627703127036968
YNL325C	0.04627703127036968
YNL323W	0.04627703127036968
YNL322C	0.04627703127036968
YNL321W	0.04627703127036968
YNL319W	0.04627703127036968
YNL318C	0.04627703127036968
YNL314W	0.04627703127036968
YNL311C	0.04627703127036968
YNL307C	0.04627703127036968
YNL305C	0.04627703127036968
YNL304W	0.04627703127036968
YNL303W	0.04627703127036968
YNL301C	0.04627703127036968
YNL299W	0.04627703127036968
YGR077C	0.04627703127036968
YGR118W	0.04627703127036968
YNL295W	0.04627703127036968
YNL294C	0.04627703127036968
YNL293W	2.3369900791536793
YNL292W	0.04627703127036968
YNL291C	0.04627703127036968
YNL289W	0.04627703127036968
YNL288W	0.04627703127036968
YNL286W	0.04627703127036968
YNL285W	0.04627703127036968
YNL283C	0.04627703127036968
YNL281W	0.04627703127036968
YGR112W	-2.2444360166129402
YNL278W	0.04627703127036968
YNL275W	0.04627703127036968
YNL273W	0.04627703127036968
YNL271C	0.04627703127036968
YNL270C	0.04627703127036968
YNL269W	0.04627703127036968
YNL266W	0.04627703127036968
YNL265C	0.04627703127036968
YNL264C	0.04627703127036968
YNL259C	0.04627703127036968
YNL257C	0.04627703127036968
YNL255C	0.04627703127036968
YNL254C	0.04627703127036968
YNL253W	0.04627703127036968
YNL249C	0.04627703127036968
YNL248C	0.04627703127036968
YGR072W	0.04627703127036968
YOR001W	0.04627703127036968
YOR002W	0.04627703127036968
YOR003W	0.04627703127036968
YOR005C	0.04627703127036968
YOR006C	0.04627703127036968
YOR007C	0.04627703127036968
YOR008C	0.04627703127036968
YOR009W	0.04627703127036968
YOR010C	0.04627703127036968
YOR011W	0.04627703127036968
YOR012W	0.04627703127036968
YOR013W	0.04627703127036968
YOR014W	4.627703127036988
YOR015W	0.04627703127036968
YOR016C	0.04627703127036968
YOR017W	0.04627703127036968
YOR018W	0.04627703127036968
YOR019W	0.04627703127036968
YOR021C	0.04627703127036968
YOR022C	0.04627703127036968
YOR023C	0.04627703127036968
YOR024W	0.04627703127036968
YOR025W	0.04627703127036968
YOR027W	0.04627703127036968
YOR028C	0.04627703127036968
YOR029W	0.04627703127036968
YOR030W	0.04627703127036968
YOR032C	0.04627703127036968
YOR033C	0.04627703127036968
YOR034C	0.04627703127036968
YOR035C	0.04627703127036968
YOR036W	-2.2444360166129402
YOR037W	0.04627703127036968
YOR038C	0.04627703127036968
YOR039W	0.04627703127036968
YOR040W	0.04627703127036968
YOR041C	0.04627703127036968
YOR042W	0.04627703127036968
YOR043W	0.04627703127036968
YOR044W	0.04627703127036968
YOR045W	0.04627703127036968
YOR047C	0.04627703127036968
YOR049C	0.04627703127036968
YOR050C	0.04627703127036968
YOR051C	0.04627703127036968
YOR052C	0.04627703127036968
YOR053W	0.04627703127036968
YOR054C	0.04627703127036968
YOR055W	0.04627703127036968
YOR058C	0.04627703127036968
YOR059C	0.04627703127036968
YOR061W	0.04627703127036968
YOR062C	0.04627703127036968
YOR064C	0.04627703127036968
YOR066W	0.04627703127036968
YOR067C	0.04627703127036968
YOR068C	0.04627703127036968
YOR069W	0.04627703127036968
YOR070C	0.04627703127036968
YOR071C	0.04627703127036968
YOR072W	0.04627703127036968
YOR076C	0.04627703127036968
YOR078W	2.3369900791536793
YOR079C	0.04627703127036968
YOR080W	0.04627703127036968
YOR081C	0.04627703127036968
YOR082C	0.04627703127036968
YOR083W	0.04627703127036968
YOR084W	0.04627703127036968
YOR085W	0.04627703127036968
YOR086C	0.04627703127036968
YOR087W	0.04627703127036968
YOR089C	0.04627703127036968
YOR090C	0.04627703127036968
YOR091W	0.04627703127036968
YOR092W	0.04627703127036968
YOR093C	0.04627703127036968
YOR094W	0.04627703127036968
YOR289W	0.04627703127036968
YOR290C	-2.2444360166129402
YOR291W	0.04627703127036968
YOR292C	0.04627703127036968
YOR293W	2.3369900791536793
YOR295W	0.04627703127036968
YOR296W	0.04627703127036968
YOR297C	0.04627703127036968
YOR298W	0.04627703127036968
YOR301W	0.04627703127036968
YOR304C-A	0.04627703127036968
YOR304W	0.04627703127036968
YOR307C	0.04627703127036968
YOR308C	0.04627703127036968
YOR311C	0.04627703127036968
YOR312C	0.04627703127036968
YOR313C	0.04627703127036968
YOR314W	0.04627703127036968
YOR315W	0.04627703127036968
YOR316C	0.04627703127036968
YOR318C	0.04627703127036968
YOR320C	0.04627703127036968
YOR321W	0.04627703127036968
YOR322C	0.04627703127036968
YOR323C	0.04627703127036968
YOR324C	0.04627703127036968
YOR327C	0.04627703127036968
YOR328W	0.04627703127036968
YOR332W	2.3369900791536793
YOR334W	0.04627703127036968
YOR337W	0.04627703127036968
YOR338W	0.04627703127036968
YOR339C	0.04627703127036968
YOR342C	0.04627703127036968
YOR343C	0.04627703127036968
YOR344C	0.04627703127036968
YOR346W	0.04627703127036968
YOR347C	0.04627703127036968
YOR348C	0.04627703127036968
YOR350C	-2.2444360166129402
YOR351C	0.04627703127036968
YOR352W	0.04627703127036968
YOR354C	0.04627703127036968
YOR355W	0.04627703127036968
YOR356W	0.04627703127036968
YOR357C	0.04627703127036968
YOR358W	0.04627703127036968
YOR359W	0.04627703127036968
YOR360C	2.3369900791536793
YOR363C	0.04627703127036968
YOR364W	0.04627703127036968
YOR365C	0.04627703127036968
YOR367W	0.04627703127036968
YOR368W	0.04627703127036968
YOR369C	0.04627703127036968
YOR371C	0.04627703127036968
YOR374W	0.04627703127036968
YOR375C	0.04627703127036968
YOR376W	0.04627703127036968
YOR377W	0.04627703127036968
YOR378W	0.04627703127036968
YOR380W	0.04627703127036968
YOR381W	0.04627703127036968
YOR382W	0.04627703127036968
YOR383C	0.04627703127036968
YOR384W	0.04627703127036968
YOR385W	0.04627703127036968
YOR386W	0.04627703127036968
YOL001W	0.04627703127036968
YOL002C	0.04627703127036968
YOL003C	0.04627703127036968
YOL004W	-2.2444360166129402
YOL006C	0.04627703127036968
YOL007C	0.04627703127036968
YOL008W	0.04627703127036968
YOL011W	0.04627703127036968
YOL012C	2.3369900791536793
YOL013C	0.04627703127036968
YOL014W	0.04627703127036968
YOL015W	0.04627703127036968
YOL017W	0.04627703127036968
YOL018C	0.04627703127036968
YOL019W	0.04627703127036968
YOL020W	0.04627703127036968
YOL024W	0.04627703127036968
YOL025W	0.04627703127036968
YOL027C	0.04627703127036968
YOL028C	0.04627703127036968
YOL029C	0.04627703127036968
YOL030W	0.04627703127036968
YOL031C	0.04627703127036968
YOL032W	0.04627703127036968
YOL035C	0.04627703127036968
YOL036W	0.04627703127036968
YOL037C	0.04627703127036968
YOL039W	0.04627703127036968
YOL041C	0.04627703127036968
YOL042W	0.04627703127036968
YOL043C	0.04627703127036968
YOL044W	0.04627703127036968
YOL045W	2.3369900791536793
YOL046C	2.3369900791536793
YOL047C	0.04627703127036968
YOL048C	0.04627703127036968
YOL050C	0.04627703127036968
YOL051W	-2.2444360166129402
YOL052C	0.04627703127036968
YOL052C-A	0.04627703127036968
YOL053W	0.04627703127036968
YOL054W	0.04627703127036968
YOL055C	0.04627703127036968
YOL056W	0.04627703127036968
YOL057W	0.04627703127036968
YOL058W	0.04627703127036968
YOL059W	0.04627703127036968
YOL060C	0.04627703127036968
YOL061W	0.04627703127036968
YOL062C	0.04627703127036968
YOL063C	0.04627703127036968
YOL064C	4.627703127036988
YOL065C	0.04627703127036968
YOL067C	0.04627703127036968
YOL068C	0.04627703127036968
YOL070C	0.04627703127036968
YOL071W	0.04627703127036968
YOL072W	0.04627703127036968
YOL075C	0.04627703127036968
YGR078C	0.04627703127036968
YOL079W	0.04627703127036968
YOL080C	0.04627703127036968
YGR107W	0.04627703127036968
YOL082W	0.04627703127036968
YOL083W	0.04627703127036968
YOL084W	0.04627703127036968
YOL085C	0.04627703127036968
YPL274W	0.04627703127036968
YPL273W	0.04627703127036968
YPL272C	0.04627703127036968
YPL271W	-2.2444360166129402
YPL270W	0.04627703127036968
YPL269W	0.04627703127036968
YPL267W	0.04627703127036968
YPL265W	0.04627703127036968
YPL264C	0.04627703127036968
YPL263C	0.04627703127036968
YPL260W	0.04627703127036968
YPL261C	0.04627703127036968
YPL259C	0.04627703127036968
YPL258C	0.04627703127036968
YPL257W	0.04627703127036968
YPL256C	0.04627703127036968
YPL254W	-2.2444360166129402
YPL253C	0.04627703127036968
YPL250C	0.04627703127036968
YPL249C	0.04627703127036968
YPL248C	0.04627703127036968
YPL247C	2.3369900791536793
YPL246C	0.04627703127036968
YPL245W	0.04627703127036968
YPL244C	0.04627703127036968
YPL241C	0.04627703127036968
YPL240C	0.04627703127036968
YPL239W	0.04627703127036968
YPL236C	0.04627703127036968
YPL234C	0.04627703127036968
YPL232W	0.04627703127036968
YPL230W	0.04627703127036968
YPL229W	0.04627703127036968
YPL227C	0.04627703127036968
YPL226W	0.04627703127036968
YPL225W	0.04627703127036968
YPL223C	0.04627703127036968
YPL222W	0.04627703127036968
YPL221W	0.04627703127036968
YPL220W	0.04627703127036968
YPL219W	0.04627703127036968
YPL216W	0.04627703127036968
YPL214C	0.04627703127036968
YPL213W	0.04627703127036968
YPL212C	0.04627703127036968
YPL207W	0.04627703127036968
YPL206C	0.04627703127036968
YPL205C	0.04627703127036968
YPL203W	0.04627703127036968
YPL202C	0.04627703127036968
YPL201C	0.04627703127036968
YPL200W	0.04627703127036968
YPL199C	0.04627703127036968
YPL198W	0.04627703127036968
YPL197C	0.04627703127036968
YPL196W	0.04627703127036968
YPL195W	0.04627703127036968
YPL193W	0.04627703127036968
YPL192C	0.04627703127036968
YPL191C	0.04627703127036968
YPL187W	0.04627703127036968
YPL185W	0.04627703127036968
YPL186C	0.04627703127036968
YPL184C	0.04627703127036968
YPL181W	0.04627703127036968
YPL182C	0.04627703127036968
YPL180W	4.627703127036988
YPL179W	0.04627703127036968
YPL178W	2.3369900791536793
YPL177C	0.04627703127036968
YPL176C	0.04627703127036968
YPL174C	0.04627703127036968
YPL171C	0.04627703127036968
YPL170W	0.04627703127036968
YPL168W	0.04627703127036968
YPL167C	0.04627703127036968
YPL166W	0.04627703127036968
YPL165C	0.04627703127036968
YPL164C	0.04627703127036968
YPL163C	0.04627703127036968
YPL162C	0.04627703127036968
YPL161C	0.04627703127036968
YPL159C	0.04627703127036968
YPL157W	0.04627703127036968
YPL156C	0.04627703127036968
YPL155C	0.04627703127036968
YPL154C	0.04627703127036968
YPL152W	0.04627703127036968
YPL150W	2.3369900791536793
YPL149W	0.04627703127036968
YPL147W	0.04627703127036968
YPL145C	0.04627703127036968
YPL144W	0.04627703127036968
YPL141C	0.04627703127036968
YPL140C	0.04627703127036968
YPL139C	0.04627703127036968
YPL138C	0.04627703127036968
YPL136W	0.04627703127036968
YPL135W	0.04627703127036968
YPL133C	0.04627703127036968
YPL130W	0.04627703127036968
YPL129W	4.627703127036988
YPL127C	0.04627703127036968
YPL125W	0.04627703127036968
YPL123C	0.04627703127036968
YPL121C	0.04627703127036968
YPL120W	0.04627703127036968
YPL119C	0.04627703127036968
YPL116W	0.04627703127036968
YPL115C	0.04627703127036968
YPL114W	0.04627703127036968
YPL113C	0.04627703127036968
YPL112C	0.04627703127036968
YPL111W	0.04627703127036968
YPL110C	0.04627703127036968
YPL109C	0.04627703127036968
YPL108W	0.04627703127036968
YPL107W	0.04627703127036968
YPL106C	2.3369900791536793
YPL105C	0.04627703127036968
YPL103C	0.04627703127036968
YPL101W	0.04627703127036968
YPL102C	0.04627703127036968
YPL100W	0.04627703127036968
YPL099C	0.04627703127036968
YPL098C	0.04627703127036968
YPL096W	0.04627703127036968
YPL095C	0.04627703127036968
YPL092W	0.04627703127036968
YBR173C	0.04627703127036968
YBR174C	0.04627703127036968
YBR175W	0.04627703127036968
YBR176W	0.04627703127036968
YBR177C	0.04627703127036968
YBR178W	0.04627703127036968
YBR179C	-4.53514906449625
YBR180W	0.04627703127036968
YBR181C	0.04627703127036968
YBR182C	0.04627703127036968
YBR183W	0.04627703127036968
YBR184W	0.04627703127036968
YBR185C	0.04627703127036968
YBR186W	0.04627703127036968
YBR187W	0.04627703127036968
YBR188C	0.04627703127036968
YBR194W	-2.2444360166129402
YBR195C	0.04627703127036968
YBR197C	0.04627703127036968
YBR199W	0.04627703127036968
YBR200W	4.627703127036988
YBR201W	0.04627703127036968
YBR203W	0.04627703127036968
YBR204C	0.04627703127036968
YBR205W	0.04627703127036968
YBR206W	0.04627703127036968
YBR207W	0.04627703127036968
YBR208C	0.04627703127036968
YBR210W	0.04627703127036968
YBR212W	0.04627703127036968
YBR213W	0.04627703127036968
YBR214W	0.04627703127036968
YBR215W	0.04627703127036968
YBR216C	0.04627703127036968
YBR217W	0.04627703127036968
YBR218C	0.04627703127036968
YBR219C	0.04627703127036968
YBR220C	0.04627703127036968
YBR221C	-2.2444360166129402
YBR222C	0.04627703127036968
YBR223C	0.04627703127036968
YBR224W	0.04627703127036968
YBR225W	0.04627703127036968
YBR226C	0.04627703127036968
YBR227C	0.04627703127036968
YBR228W	0.04627703127036968
YBR229C	0.04627703127036968
YBR230C	0.04627703127036968
YBR231C	0.04627703127036968
YBR233W	0.04627703127036968
YBR235W	0.04627703127036968
YBR238C	0.04627703127036968
YBR239C	0.04627703127036968
YBR240C	0.04627703127036968
YBR241C	0.04627703127036968
YBR242W	0.04627703127036968
YBR245C	0.04627703127036968
YBR246W	0.04627703127036968
YBR248C	4.627703127036988
YBR249C	2.3369900791536793
YBR250W	0.04627703127036968
YBR255W	0.04627703127036968
YBR258C	0.04627703127036968
YBR259W	0.04627703127036968
YBR260C	0.04627703127036968
YBR261C	0.04627703127036968
YBR262C	0.04627703127036968
YBR263W	0.04627703127036968
YBR264C	0.04627703127036968
YBR266C	0.04627703127036968
YBR267W	0.04627703127036968
YDR049W	0.04627703127036968
YDR051C	0.04627703127036968
YDR055W	0.04627703127036968
YDR056C	0.04627703127036968
YDR057W	2.3369900791536793
YDR059C	0.04627703127036968
YDR061W	0.04627703127036968
YDR063W	0.04627703127036968
YDR066C	0.04627703127036968
YDR067C	0.04627703127036968
YDR068W	0.04627703127036968
YDR069C	-4.53514906449625
YDR070C	0.04627703127036968
YDR072C	0.04627703127036968
YDR073W	0.04627703127036968
YDR075W	0.04627703127036968
YDR076W	0.04627703127036968
YDR077W	0.04627703127036968
YDR078C	0.04627703127036968
YDR080W	0.04627703127036968
YDR083W	0.04627703127036968
YDR084C	0.04627703127036968
YDR085C	0.04627703127036968
YDR089W	0.04627703127036968
YDR090C	0.04627703127036968
YDR092W	0.04627703127036968
YDR093W	0.04627703127036968
YDR094W	0.04627703127036968
YDR095C	0.04627703127036968
YDR096W	0.04627703127036968
YDR097C	0.04627703127036968
YDR098C	0.04627703127036968
YDR099W	0.04627703127036968
YDR100W	0.04627703127036968
YDR101C	0.04627703127036968
YDR102C	0.04627703127036968
YDR104C	0.04627703127036968
YDR105C	0.04627703127036968
YDR107C	0.04627703127036968
YDR108W	0.04627703127036968
YDR109C	0.04627703127036968
YDR110W	0.04627703127036968
YDR111C	0.04627703127036968
YDR112W	0.04627703127036968
YDR116C	0.04627703127036968
YDR117C	0.04627703127036968
YDR119W	0.04627703127036968
YDR120C	0.04627703127036968
YDR121W	0.04627703127036968
YDR122W	-2.2444360166129402
YDR123C	-2.2444360166129402
YDR124W	0.04627703127036968
YDR125C	0.04627703127036968
YDR126W	0.04627703127036968
YDR128W	0.04627703127036968
YDR129C	0.04627703127036968
YDR130C	0.04627703127036968
YDR131C	0.04627703127036968
YDR132C	0.04627703127036968
YDR133C	0.04627703127036968
YDR135C	0.04627703127036968
YDR136C	0.04627703127036968
YDR138W	0.04627703127036968
YDR139C	0.04627703127036968
YDR140W	2.3369900791536793
YDR142C	0.04627703127036968
YDR143C	0.04627703127036968
YDR144C	0.04627703127036968
YDR146C	0.04627703127036968
