orf	hom | rDNA copy number | standard | None | Puddu F~Jackson SP, 2019	hom | genome instability (CUP1 copy number) | standard | None | Puddu F~Jackson SP, 2019	hom | mtDNA copy number | standard | None | Puddu F~Jackson SP, 2019	hom | 2micron copy number | standard | None | Puddu F~Jackson SP, 2019	hom | transposable element copy number (Ty1) | standard | None | Puddu F~Jackson SP, 2019	hom | transposable element copy number (Ty2) | standard | None | Puddu F~Jackson SP, 2019	hom | transposable element copy number (Ty3) | standard | None | Puddu F~Jackson SP, 2019	hom | transposable element copy number (Ty4) | standard | None | Puddu F~Jackson SP, 2019	hom | transposable element copy number (Ty5) | standard | None | Puddu F~Jackson SP, 2019	hom | telomere length | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 1) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 2) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 3) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 4) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 5) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 6) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 7) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 8) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 9) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 10) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 11) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 12) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 13) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 14) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 15) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 16) | standard | None | Puddu F~Jackson SP, 2019	hom | genome instability (number of subchromosomal deletions/amplifications) | standard | None | Puddu F~Jackson SP, 2019
YAL021C	2.749947905677577	-0.3622208480983844	0.6978367891330046	1.8319732779092368	1.213445172579864	0.687040901267575	-0.2188572488107246	0.6741011095186141	1.0068078870182449	0.9399252589051124	-0.010352919930159257	-0.07830082470274186	-0.09970372641110421	0.09593477989281342	0.10659846076649854	-0.6196424502454406	0.066624995033663	0.0	-0.0765417213534036	0.23023365105698343	0.08502150421794467	-0.09585276229405967	0.12247821758191887	0.0	0.059274191977399825	-0.11293287965404138	0.0
YAL022C	-0.6817572144668222	-0.24095751955490843	0.05463075462250852	0.29583255004496156	-0.3521788963677099	-1.0640245753796032	-0.35667403833083117	0.6001682287318048	0.8183115329280254	0.22887735628267375	-0.010352919930159257	-0.07830082470274186	-0.09970372641110421	0.09593477989281342	0.10659846076649854	0.058574098783882936	0.066624995033663	0.0	-0.0765417213534036	0.23023365105698343	0.08502150421794467	-0.09585276229405967	0.12247821758191887	0.0	0.059274191977399825	-0.11293287965404138	0.0
YAL023C	1.1353468513907499	0.12270171234507736	0.1323732157799711	-0.6037848412637483	-0.23141703599439364	-2.612500938972428	-0.02343850403501251	1.0228555106427688	-0.7789938382611402	-0.7510246239406353	-0.010352919930159257	-0.07830082470274186	-0.09970372641110421	0.09593477989281342	0.10659846076649854	-0.6412687579234462	0.066624995033663	0.0	-0.0765417213534036	0.23023365105698343	0.08502150421794467	-0.09585276229405967	0.12247821758191887	0.0	0.059274191977399825	-0.11293287965404138	0.0
YAL024C	-0.15830184017457152	0.05681299161926518	3.162894369684274	1.0255901543211605	0.8770129952583795	-0.10052799594451575	-0.24172434562115847	2.036962531219243	0.20761131646611955	1.633877277912793	0.9793684870477659	-0.07830082470274186	-0.09970372641110421	0.09593477989281342	5.250372574094297	-1.3269492068622726	0.066624995033663	5.619317117874357	-0.0765417213534036	0.23023365105698343	0.08502150421794467	-0.09585276229405967	0.12247821758191887	0.0	0.059274191977399825	-0.11293287965404138	0.0
YAL026C	1.4986880766279174	0.052076676381184926	1.1133217931895338	-0.09698022866484059	0.6233053195677303	1.75120800909686	-1.0245253455642016	-0.5966299617830868	-1.4453031628562778	0.7032761066853778	-2.0094843643586993	-0.07830082470274186	-1.4489076771530658	0.09593477989281342	0.10659846076649854	-1.9066118091823687	0.066624995033663	-1.5503361096126544	-0.0765417213534036	0.23023365105698343	0.08502150421794467	1.0744812752048323	0.12247821758191887	12.395847634244177	0.059274191977399825	-0.11293287965404138	0.0
YAL027W	1.4541002929623084	0.6502481284411552	-0.12210932693120961	-0.09305915647080502	-0.18673128190036475	0.2784056362076155	-0.20043161048369473	1.3010061675888671	-0.4337923176705914	0.2275650450130017	-0.010352919930159257	-0.07830082470274186	-0.09970372641110421	0.09593477989281342	0.10659846076649854	0.058574098783882936	0.066624995033663	0.0	-0.0765417213534036	0.23023365105698343	0.08502150421794467	-0.09585276229405967	0.12247821758191887	0.0	0.059274191977399825	-0.11293287965404138	0.0
YAL028W	-1.6320621395950843	-0.3252752887012615	0.10390298274117128	-0.04005743108255155	0.4101274070981156	0.12346558382808422	-0.023415595348240212	0.39358317247737107	0.08738349969690663	0.4916499886545101	-0.010352919930159257	-0.07830082470274186	-0.09970372641110421	0.09593477989281342	0.10659846076649854	0.058574098783882936	0.066624995033663	0.0	-0.0765417213534036	0.23023365105698343	0.08502150421794467	-0.09585276229405967	0.12247821758191887	0.0	0.059274191977399825	-0.11293287965404138	0.0
YAL029C	1.6236266343743815	-0.37915913472485224	-0.1775345531662654	0.1958705518629083	0.16260843551648305	-1.2349166234843991	-0.4340684144465346	-0.2615716906591898	-0.5907470996175211	-0.8536912830104608	-0.010352919930159257	-0.07830082470274186	-0.09970372641110421	0.09593477989281342	0.10659846076649854	-1.3388850794920562	0.066624995033663	0.0	-0.0765417213534036	0.23023365105698343	0.08502150421794467	-0.09585276229405967	0.12247821758191887	0.0	0.059274191977399825	-0.11293287965404138	0.0
YAL030W	0.7685130738489147	0.5702028139735698	0.21427860819544575	-0.711182793604967	-0.6111865470786733	0.056045441399188774	0.2494583132430341	0.6265808906861345	-1.6069949786262647	-0.8613304715644083	-0.010352919930159257	-0.07830082470274186	-0.09970372641110421	0.09593477989281342	0.10659846076649854	0.058574098783882936	0.066624995033663	0.0	-0.0765417213534036	0.23023365105698343	0.08502150421794467	-0.09585276229405967	0.12247821758191887	0.0	0.059274191977399825	-0.11293287965404138	0.0
YAL031C	-0.14909427685352675	-0.1660479396400622	0.42474592471507444	-0.20797033709129148	-0.2800416729350518	-0.7385353398719303	-0.10358851380694713	-0.9620860253820268	0.010694949123818558	0.9109322660021009	-0.010352919930159257	-0.07830082470274186	-0.09970372641110421	0.09593477989281342	0.10659846076649854	0.058574098783882936	0.066624995033663	0.0	-0.0765417213534036	0.23023365105698343	0.08502150421794467	-0.09585276229405967	0.12247821758191887	0.0	0.059274191977399825	-0.11293287965404138	0.0
YAL034C	0.5281286911972883	-2.9890676237804996	-0.16782795591468824	0.25528264281663754	-0.20507968849694816	0.025428788527685736	-0.18605337406158923	0.8543290030678043	-0.4135403346457909	-0.896280509737842	-0.010352919930159257	-0.07830082470274186	-0.09970372641110421	0.09593477989281342	0.10659846076649854	0.058574098783882936	0.066624995033663	0.0	-0.0765417213534036	0.23023365105698343	0.08502150421794467	-0.09585276229405967	0.12247821758191887	0.0	0.059274191977399825	-0.11293287965404138	0.0
YAL035W	-0.7605953784837656	0.0955645042498885	1.4834498660957174	-0.18870658413057467	-1.2105572184974374	-0.6014010127051111	0.9123464367015541	-0.005099071113073865	-3.2352175129370364	-1.5846298599387036	-2.339425354167683	-0.07830082470274186	-3.409832147354902	0.09593477989281342	0.10659846076649854	-0.67649681636972	0.066624995033663	0.0	-0.0765417213534036	0.23023365105698343	0.08502150421794467	-0.09585276229405967	0.12247821758191887	0.0	0.059274191977399825	-0.11293287965404138	0.0
YAL036C	0.9278972262584422	0.6286538401634574	-0.2486263800724257	0.5636370613617985	0.6278808411832235	0.2161998829936792	-0.5775990404624901	0.41992951202411033	-0.9353004140040023	0.002550318767643034	-0.010352919930159257	-0.07830082470274186	-0.09970372641110421	0.09593477989281342	0.10659846076649854	0.058574098783882936	0.066624995033663	0.0	-0.0765417213534036	0.23023365105698343	0.08502150421794467	-0.09585276229405967	0.12247821758191887	0.0	0.059274191977399825	-0.11293287965404138	0.0
YAL037W	-1.0910056106521573	-0.055325572676703925	-0.4104404995120818	0.216381784911243	-0.5844096004863547	-1.2475023536449645	-0.3114168515418883	0.9347237014261802	-0.6156885089668352	-1.0287887043714308	-0.010352919930159257	-0.07830082470274186	-0.09970372641110421	0.09593477989281342	0.10659846076649854	-0.598411804974153	0.066624995033663	0.0	-0.0765417213534036	0.23023365105698343	0.08502150421794467	-0.09585276229405967	0.12247821758191887	0.0	0.059274191977399825	-0.11293287965404138	0.0
YAL039C	-1.4388015579962707	1.644012976292994	-1.0198730904435105	0.5141948812401721	0.25535857575891086	0.5553998268265004	0.2899396916989064	-1.2355943686309376	-1.0960968187653575	0.030647402095996663	-0.010352919930159257	-0.07830082470274186	-0.09970372641110421	0.09593477989281342	0.10659846076649854	-0.5440572057400381	0.066624995033663	0.0	-0.0765417213534036	0.23023365105698343	0.08502150421794467	-0.09585276229405967	0.12247821758191887	0.0	0.059274191977399825	-0.11293287965404138	0.0
YAL040C	0.6629152741868145	-0.6059753509018474	4.493129104373343	0.45142649876613195	0.14372812126413914	1.2233877777238422	-0.30201895145755464	-0.6281781399119151	-1.1219230489876906	-0.30481233571781385	-0.010352919930159257	-0.07830082470274186	-0.09970372641110421	0.09593477989281342	0.10659846076649854	-0.6487745249842188	0.066624995033663	0.0	-0.0765417213534036	0.23023365105698343	0.08502150421794467	0.7498741894616476	0.12247821758191887	0.0	0.059274191977399825	-0.11293287965404138	0.0
YAL042C-A	0.9369285818360359	0.2072636056246487	-0.3845740655836235	0.1475819707618501	0.4947388098330582	0.02544364792418267	-0.22306836099379068	1.3284744521711933	-2.214721160939137	-1.7210578084266124	-0.010352919930159257	-0.07830082470274186	-0.09970372641110421	0.09593477989281342	0.10659846076649854	0.058574098783882936	0.066624995033663	0.0	-0.0765417213534036	0.23023365105698343	0.08502150421794467	-0.09585276229405967	0.12247821758191887	0.0	0.059274191977399825	-0.11293287965404138	0.0
YAL042W	-0.833474307135928	-0.6472602132945219	0.4154143549533613	1.1970543727069725	0.06106366337746787	-0.38639504086125864	0.4071294738465879	0.7375992918622838	0.8085723811936345	-0.12979036105186342	-0.010352919930159257	-0.07830082470274186	-0.09970372641110421	0.09593477989281342	0.10659846076649854	0.058574098783882936	0.066624995033663	0.0	-0.0765417213534036	0.23023365105698343	0.08502150421794467	-0.09585276229405967	0.12247821758191887	0.0	0.059274191977399825	-0.11293287965404138	0.0
YAL044C	0.90955470224392	-0.2971399331556677	-2.269473890672213	-0.012857917727491735	2.0978718188159733	0.6944482323481809	-0.08903379434043616	-0.3735104675300458	0.9112316082358616	0.3698520660203187	-0.010352919930159257	-0.07830082470274186	-0.09970372641110421	0.09593477989281342	0.10659846076649854	0.058574098783882936	0.066624995033663	0.0	-0.0765417213534036	0.23023365105698343	0.08502150421794467	0.8545516670925047	0.12247821758191887	0.0	0.059274191977399825	-0.11293287965404138	0.0
YAL045C	-0.16424504018057834	-0.6726927993024988	-0.29880203876161104	0.336056730263835	0.2705048980553156	-0.9908031583368193	-0.01654792653435662	-1.157259915766102	0.21628552609413312	0.9393106134167567	-0.010352919930159257	-0.07830082470274186	-0.09970372641110421	0.09593477989281342	0.10659846076649854	-0.904235775101068	0.066624995033663	0.0	-0.0765417213534036	0.23023365105698343	0.08502150421794467	-0.09585276229405967	0.12247821758191887	0.0	0.059274191977399825	-0.11293287965404138	0.0
YAL046C	1.5643543920121896	0.3778313413839333	-0.137579726348297	-0.3970604312062184	0.9918882341904918	0.868555367711661	-0.16548798821858415	0.8002972747250634	-0.7190038387665699	-1.0736868615969082	-0.6418563051702673	-0.07830082470274186	-0.09970372641110421	0.09593477989281342	0.10659846076649854	-1.4297298279744182	0.066624995033663	0.0	-0.0765417213534036	0.23023365105698343	0.08502150421794467	-0.09585276229405967	0.12247821758191887	0.0	0.059274191977399825	-0.11293287965404138	2.2203017441026445
YAL047C	0.7362319348188502	0.5451055368221283	3.6571360851458237	-0.6578561207238032	1.942754058964921	-2.1953634873317265	-0.2574095906909344	-0.22965264454863688	5.463558031589992	-0.7449785267769682	-1.4632957509122189	-0.07830082470274186	5.699955931397239	0.09593477989281342	0.10659846076649854	-1.3189225128321986	0.066624995033663	0.0	-0.0765417213534036	0.23023365105698343	0.08502150421794467	2.09405277591074	0.12247821758191887	0.0	0.059274191977399825	-0.11293287965404138	0.0
YAL048C	1.0988103921758772	-0.09721307215850468	-0.0644695481992239	-0.22248214795952498	-0.1680550054829657	-2.0726750879869353	-0.37858023569274285	0.20757093342776578	-0.4503394779053981	-0.5491647048348575	-0.010352919930159257	-0.07830082470274186	-0.09970372641110421	0.09593477989281342	0.10659846076649854	0.058574098783882936	0.066624995033663	0.0	-0.0765417213534036	0.23023365105698343	0.08502150421794467	-0.09585276229405967	0.12247821758191887	0.0	0.059274191977399825	-0.11293287965404138	0.0
YAL049C	0.9415215637252036	1.263044989458291	0.15839849403537162	0.4080068501654528	0.23732335870760468	-0.6083082444039603	0.6704051488086155	-0.754586933977996	0.6889437028712796	-0.4278088855601418	-0.010352919930159257	-0.07830082470274186	-0.09970372641110421	0.09593477989281342	0.10659846076649854	0.058574098783882936	0.066624995033663	0.0	-0.0765417213534036	0.23023365105698343	0.08502150421794467	-0.09585276229405967	0.12247821758191887	0.0	0.059274191977399825	-0.11293287965404138	0.0
YAL051W	0.2313049065662745	-0.5492745068266548	-0.1585679283916445	-0.15133555074075525	0.17830809033862313	0.21624364640448926	0.17300512072782165	0.8377143818065894	0.5876881202109536	1.1164983225063485	-0.010352919930159257	-0.07830082470274186	-0.09970372641110421	0.09593477989281342	0.10659846076649854	0.058574098783882936	0.066624995033663	0.0	-0.0765417213534036	0.23023365105698343	0.08502150421794467	-0.09585276229405967	0.12247821758191887	0.0	0.059274191977399825	-0.11293287965404138	0.0
YAL053W	0.5772274240766154	-0.3580956119783282	-0.3039093951752373	2.479900411574439	-0.0941658156195647	0.3048579558412608	-0.5349844610663971	-0.4694999749601781	-0.8697826984149649	-1.0190732177534476	-0.6596427748623734	-0.07830082470274186	-0.09970372641110421	0.09593477989281342	0.10659846076649854	-1.7901020655785198	0.066624995033663	0.0	-0.0765417213534036	0.23023365105698343	0.08502150421794467	-0.09585276229405967	0.12247821758191887	0.0	0.059274191977399825	-0.11293287965404138	0.0
YAL054C	-1.1708534804674031	0.08149313835178387	-0.12127850513912967	-0.37506273308432003	0.21968024475941575	-0.8741960772337883	-0.8140678182509812	0.052404464050537926	0.07619022978339253	-0.10137785802383505	-1.6475590832791867	-0.07830082470274186	-1.2455808166437246	0.09593477989281342	0.10659846076649854	-1.666669440554305	0.066624995033663	0.0	-0.0765417213534036	0.23023365105698343	0.08502150421794467	2.1516361365105205	0.12247821758191887	0.0	0.059274191977399825	-0.11293287965404138	0.0
YAL055W	-1.9553025808296647	-0.08737184643782481	0.4767147935412322	0.20941550413729557	-0.12278635063097186	-1.010693329377852	-0.4635934110941962	0.8405459798324568	0.9005080445923764	0.03286985177645842	-0.010352919930159257	-0.07830082470274186	-0.09970372641110421	0.09593477989281342	0.10659846076649854	-0.5877908294729804	0.066624995033663	0.0	-0.0765417213534036	0.23023365105698343	0.08502150421794467	-0.09585276229405967	0.12247821758191887	0.0	0.059274191977399825	-0.11293287965404138	0.0
YAL056C-A	1.2288688671479966	-0.27175993379289426	-0.27272476541009283	-0.12343825696223824	0.10366124496003824	-0.3028296645981385	-0.15811219298026868	0.5178486784138444	0.7876090945364684	-1.2764897165757814	-1.3580430620895017	-0.07830082470274186	-1.3632766568529737	0.09593477989281342	0.10659846076649854	-1.7143418526374385	0.066624995033663	0.0	-0.0765417213534036	0.23023365105698343	0.08502150421794467	2.6289140617955122	0.12247821758191887	0.0	0.059274191977399825	-0.11293287965404138	0.0
YAL056W	-0.12073829853215672	0.06288613169231361	0.32692597905270565	1.733835496167327	0.09986950633563865	0.4487466990182573	0.2688552360702699	0.3648082926458828	0.3854855104988935	0.5523186238345857	-0.010352919930159257	-0.07830082470274186	-0.09970372641110421	0.09593477989281342	0.10659846076649854	0.058574098783882936	0.066624995033663	0.0	-0.0765417213534036	0.23023365105698343	0.08502150421794467	-0.09585276229405967	0.12247821758191887	0.0	0.059274191977399825	-0.11293287965404138	0.0
YAL058W	1.3592732059948314	-0.6001390989847083	0.5707795344275779	0.383462941678409	0.88942350335814	-0.5770013007381846	-0.03878792703088865	-0.3111978992718211	1.0938014994846506	-0.01119160360225777	-0.6357344980275856	-0.07830082470274186	-0.09970372641110421	0.09593477989281342	0.10659846076649854	-1.5969093526551847	0.066624995033663	0.0	-0.0765417213534036	0.23023365105698343	0.08502150421794467	0.7176316196468342	0.12247821758191887	0.0	0.059274191977399825	-0.11293287965404138	0.0
YAL059W	0.10323242406628422	0.1384872543422449	0.7230724405846011	-0.6499278724733207	2.06247170710639	0.34301507154140237	0.20185698832054125	-1.4980015461022775	6.007040978640178	-0.22056960186288535	-0.010352919930159257	-0.07830082470274186	8.907562835071506	0.09593477989281342	0.10659846076649854	-1.1683250892634152	0.066624995033663	0.0	-0.0765417213534036	0.23023365105698343	0.08502150421794467	-0.09585276229405967	0.12247821758191887	0.0	0.059274191977399825	-0.11293287965404138	0.0
