orf	hap a | growth (colony size) | TPZ (tirapazamine [200-750 uM]) | Hellauer K~Turcotte B, 2005
YAR028W	0.05538069132738919
YAR029W	0.05538069132738919
YAR030C	0.05538069132738919
YAR031W	0.05538069132738919
YAR035W	0.05538069132738919
YAR042W	0.05538069132738919
YAR047C	0.05538069132738919
YAR050W	0.05538069132738919
YBL001C	0.05538069132738919
YBL002W	0.05538069132738919
YBL003C	0.05538069132738919
YBL005W	0.05538069132738919
YBL006C	0.05538069132738919
YBL007C	0.05538069132738919
YBL008W	0.05538069132738919
YBL009W	0.05538069132738919
YBL010C	0.05538069132738919
YBL011W	0.05538069132738919
YBL012C	0.05538069132738919
YBL013W	0.05538069132738919
YBL015W	0.05538069132738919
YBL016W	0.05538069132738919
YBL017C	0.05538069132738919
YBL019W	0.05538069132738919
YBL021C	0.05538069132738919
YBL022C	0.05538069132738919
YBL024W	0.05538069132738919
YBL025W	0.05538069132738919
YBL027W	0.05538069132738919
YBL028C	0.05538069132738919
YBL029W	0.05538069132738919
YBL031W	0.05538069132738919
YBL032W	0.05538069132738919
YBL036C	0.05538069132738919
YBL037W	0.05538069132738919
YBL038W	0.05538069132738919
YBL039C	0.05538069132738919
YBL042C	0.05538069132738919
YBL043W	0.05538069132738919
YBL044W	0.05538069132738919
YBL045C	0.05538069132738919
YBL046W	0.05538069132738919
YBL047C	0.05538069132738919
YBL048W	0.05538069132738919
YBL049W	0.05538069132738919
YBL051C	0.05538069132738919
YBL052C	0.05538069132738919
YBL053W	0.05538069132738919
YBL054W	0.05538069132738919
YBL055C	0.05538069132738919
YBL056W	0.05538069132738919
YBL057C	0.05538069132738919
YBL058W	0.05538069132738919
YBL059W	0.05538069132738919
YBL060W	0.05538069132738919
YBL061C	0.05538069132738919
YBL062W	0.05538069132738919
YBL063W	0.05538069132738919
YBL064C	0.05538069132738919
YBL065W	0.05538069132738919
YBL066C	0.05538069132738919
YBL067C	0.05538069132738919
YBL068W	0.05538069132738919
YBL069W	0.05538069132738919
YBL070C	0.05538069132738919
YBL071C	0.05538069132738919
YBL072C	0.05538069132738919
YBL075C	0.05538069132738919
YBL078C	0.05538069132738919
YBL079W	0.05538069132738919
YBL080C	0.05538069132738919
YBL081W	0.05538069132738919
YBL082C	0.05538069132738919
YBL083C	5.538069132738923
YBL085W	0.05538069132738919
YBL086C	0.05538069132738919
YBL087C	0.05538069132738919
YBL088C	0.05538069132738919
YBL089W	0.05538069132738919
YBL090W	0.05538069132738919
YBL091C	0.05538069132738919
YBL091C-A	0.05538069132738919
YBL093C	-5.427307750084145
YBL094C	0.05538069132738919
YBL095W	0.05538069132738919
YBL096C	3.710506318935079
YBL098W	0.05538069132738919
YBL099W	0.05538069132738919
YBL100C	0.05538069132738919
YBL101C	0.05538069132738919
YBL102W	0.05538069132738919
YBL103C	0.05538069132738919
YBL104C	0.05538069132738919
YBL106C	0.05538069132738919
YBL107C	0.05538069132738919
YBR001C	0.05538069132738919
YBR003W	0.05538069132738919
YBR005W	0.05538069132738919
YBR006W	0.05538069132738919
YBR007C	0.05538069132738919
YBR008C	0.05538069132738919
YBR009C	0.05538069132738919
YBR010W	0.05538069132738919
YBR012C	0.05538069132738919
YBR013C	0.05538069132738919
YBR014C	0.05538069132738919
YBR015C	0.05538069132738919
YBR016W	0.05538069132738919
YBR018C	0.05538069132738919
YBR019C	0.05538069132738919
YBR020W	0.05538069132738919
YBR021W	0.05538069132738919
YBR022W	0.05538069132738919
YBR023C	0.05538069132738919
YBR024W	0.05538069132738919
YBR025C	0.05538069132738919
YBR026C	0.05538069132738919
YBR027C	0.05538069132738919
YBR028C	0.05538069132738919
YBR030W	0.05538069132738919
YBR031W	0.05538069132738919
YBR032W	0.05538069132738919
YBR033W	0.05538069132738919
YBR034C	0.05538069132738919
YBR035C	0.05538069132738919
YBR036C	0.05538069132738919
YBR037C	0.05538069132738919
YBR040W	0.05538069132738919
YBR041W	0.05538069132738919
YBR042C	0.05538069132738919
YBR043C	0.05538069132738919
YBR044C	0.05538069132738919
YBR045C	0.05538069132738919
YBR046C	0.05538069132738919
YBR047W	0.05538069132738919
YBR048W	0.05538069132738919
YBR050C	0.05538069132738919
YBR051W	0.05538069132738919
YBR052C	0.05538069132738919
YBR053C	0.05538069132738919
YBR054W	0.05538069132738919
YBR056W	0.05538069132738919
YBR057C	0.05538069132738919
YBR058C	0.05538069132738919
YBR059C	5.538069132738923
YBR061C	0.05538069132738919
YBR062C	0.05538069132738919
YBR063C	0.05538069132738919
YBR064W	0.05538069132738919
YBR065C	0.05538069132738919
YBR066C	0.05538069132738919
YBR067C	0.05538069132738919
YBR068C	0.05538069132738919
YBR069C	0.05538069132738919
YBR071W	0.05538069132738919
YBR072W	0.05538069132738919
YBR073W	0.05538069132738919
YBR074W	0.05538069132738919
YBR076W	0.05538069132738919
YBR077C	0.05538069132738919
YBR081C	0.05538069132738919
YBR082C	0.05538069132738919
YBR083W	0.05538069132738919
YBR084C-A	0.05538069132738919
YBR084W	0.05538069132738919
YBR085W	3.710506318935079
YBR089C-A	0.05538069132738919
YBR090C	0.05538069132738919
YBR092C	3.710506318935079
YBR093C	0.05538069132738919
YBR094W	-5.427307750084145
YBR095C	0.05538069132738919
YBR097W	0.05538069132738919
YBR098W	-5.427307750084145
YBR099C	0.05538069132738919
YBR101C	0.05538069132738919
YBR103W	0.05538069132738919
YBR104W	0.05538069132738919
YBR105C	0.05538069132738919
YBR106W	0.05538069132738919
YBR107C	0.05538069132738919
YBR108W	0.05538069132738919
YBR111C	0.05538069132738919
YBR112C	0.05538069132738919
YBR113W	0.05538069132738919
YBR114W	-3.5997449362803002
YBR115C	0.05538069132738919
YBR116C	0.05538069132738919
YBR119W	0.05538069132738919
YBR120C	0.05538069132738919
YBR121C	0.05538069132738919
YBR122C	0.05538069132738919
YBR125C	0.05538069132738919
YBR126C	0.05538069132738919
YBR127C	0.05538069132738919
YBR128C	0.05538069132738919
YBR129C	0.05538069132738919
YBR130C	0.05538069132738919
YBR131W	0.05538069132738919
YBR132C	0.05538069132738919
YBR133C	0.05538069132738919
YBR134W	0.05538069132738919
YBR137W	0.05538069132738919
YBR138C	0.05538069132738919
YBR139W	0.05538069132738919
YBR141C	0.05538069132738919
YBR144C	0.05538069132738919
YBR145W	0.05538069132738919
YBR146W	0.05538069132738919
YBR147W	0.05538069132738919
YBR148W	0.05538069132738919
YBR149W	0.05538069132738919
YBR150C	0.05538069132738919
YBR151W	0.05538069132738919
YBR156C	0.05538069132738919
YBR157C	0.05538069132738919
YBR158W	0.05538069132738919
YBR159W	0.05538069132738919
YBR161W	0.05538069132738919
YBR162C	0.05538069132738919
YBR162W-A	0.05538069132738919
YBR163W	0.05538069132738919
YBR164C	0.05538069132738919
YBR165W	0.05538069132738919
YBR166C	0.05538069132738919
YBR168W	0.05538069132738919
YBR169C	0.05538069132738919
YBR170C	0.05538069132738919
YBR171W	0.05538069132738919
YBR172C	5.538069132738923
YBR173C	5.538069132738923
YBR174C	0.05538069132738919
YBR175W	0.05538069132738919
YBR176W	0.05538069132738919
YBR177C	0.05538069132738919
YBR178W	0.05538069132738919
YBR179C	0.05538069132738919
YBR180W	0.05538069132738919
YBR181C	0.05538069132738919
YBR182C	0.05538069132738919
YBR183W	0.05538069132738919
YBR184W	0.05538069132738919
YBR185C	0.05538069132738919
YBR186W	0.05538069132738919
YBR187W	0.05538069132738919
YBR188C	5.538069132738923
YBR189W	0.05538069132738919
YBR191W	0.05538069132738919
YBR194W	0.05538069132738919
YBR195C	0.05538069132738919
YBR197C	0.05538069132738919
YBR199W	0.05538069132738919
YBR200W	-5.427307750084145
YBR201W	0.05538069132738919
YBR203W	3.710506318935079
YBR204C	0.05538069132738919
YBR205W	0.05538069132738919
YBR206W	0.05538069132738919
YBR207W	0.05538069132738919
YBR208C	0.05538069132738919
YBR209W	0.05538069132738919
YBR210W	0.05538069132738919
YBR212W	0.05538069132738919
YBR213W	0.05538069132738919
YBR214W	0.05538069132738919
YBR215W	0.05538069132738919
YBR216C	0.05538069132738919
YBR217W	0.05538069132738919
YBR218C	0.05538069132738919
YBR219C	0.05538069132738919
YBR220C	0.05538069132738919
YBR221C	0.05538069132738919
YBR222C	0.05538069132738919
YBR223C	0.05538069132738919
YBR224W	0.05538069132738919
YBR225W	0.05538069132738919
YBR226C	0.05538069132738919
YBR227C	0.05538069132738919
YBR228W	3.710506318935079
YBR229C	0.05538069132738919
YBR230C	0.05538069132738919
YBR231C	0.05538069132738919
YBR232C	0.05538069132738919
YBR233W	0.05538069132738919
YBR235W	0.05538069132738919
YBR238C	0.05538069132738919
YBR239C	0.05538069132738919
YBR240C	0.05538069132738919
YBR241C	0.05538069132738919
YBR242W	0.05538069132738919
YBR244W	3.710506318935079
YBR245C	0.05538069132738919
YBR246W	0.05538069132738919
YBR248C	0.05538069132738919
YBR249C	0.05538069132738919
YBR250W	0.05538069132738919
YBR251W	0.05538069132738919
YBR255W	0.05538069132738919
YBR258C	0.05538069132738919
YBR259W	0.05538069132738919
YBR260C	0.05538069132738919
YBR261C	0.05538069132738919
YBR262C	0.05538069132738919
YBR263W	3.710506318935079
YBR264C	0.05538069132738919
YBR266C	0.05538069132738919
YBR267W	0.05538069132738919
YBR268W	0.05538069132738919
YBR269C	0.05538069132738919
YBR270C	0.05538069132738919
YBR271W	0.05538069132738919
YBR272C	0.05538069132738919
YBR273C	0.05538069132738919
YBR274W	0.05538069132738919
YBR275C	0.05538069132738919
YBR276C	0.05538069132738919
YBR277C	0.05538069132738919
YBR278W	0.05538069132738919
YBR279W	5.538069132738923
YBR280C	0.05538069132738919
YBR281C	0.05538069132738919
YBR282W	0.05538069132738919
YBR283C	0.05538069132738919
YBR284W	0.05538069132738919
YBR285W	0.05538069132738919
YBR286W	0.05538069132738919
YBR287W	0.05538069132738919
YBR288C	0.05538069132738919
YBR289W	0.05538069132738919
YBR290W	0.05538069132738919
YBR291C	0.05538069132738919
YBR292C	0.05538069132738919
YBR293W	0.05538069132738919
YBR294W	0.05538069132738919
YBR295W	0.05538069132738919
YBR296C	0.05538069132738919
YBR297W	0.05538069132738919
YBR298C	0.05538069132738919
YBR299W	0.05538069132738919
YBR300C	0.05538069132738919
YBR301W	0.05538069132738919
YCL001W	0.05538069132738919
YCL001W-A	0.05538069132738919
YCL002C	0.05538069132738919
YCL005W	0.05538069132738919
YCL007C	0.05538069132738919
YCL008C	0.05538069132738919
YCL009C	0.05538069132738919
YCL010C	0.05538069132738919
YCL011C	0.05538069132738919
YCL014W	0.05538069132738919
YCL016C	0.05538069132738919
YCL022C	0.05538069132738919
YCL023C	5.538069132738923
YCL024W	0.05538069132738919
YCL025C	0.05538069132738919
YCL026C-A	0.05538069132738919
YCL027W	0.05538069132738919
YCL028W	0.05538069132738919
YCL029C	0.05538069132738919
YCL030C	5.538069132738923
YCL032W	0.05538069132738919
YCL033C	0.05538069132738919
YCL034W	0.05538069132738919
YCL035C	0.05538069132738919
YCL036W	0.05538069132738919
YCL037C	0.05538069132738919
YCL038C	0.05538069132738919
YCL039W	3.710506318935079
YCL040W	0.05538069132738919
YCL042W	0.05538069132738919
YCL044C	0.05538069132738919
YCL045C	0.05538069132738919
YCL046W	0.05538069132738919
YCL047C	0.05538069132738919
YCL048W	0.05538069132738919
YCL049C	0.05538069132738919
YCL050C	0.05538069132738919
YCL051W	0.05538069132738919
YCL055W	0.05538069132738919
YCL056C	0.05538069132738919
YCL057W	0.05538069132738919
YCL058C	0.05538069132738919
YCL061C	0.05538069132738919
YCL063W	0.05538069132738919
YCL064C	0.05538069132738919
YCL069W	0.05538069132738919
YCL076W	0.05538069132738919
YCR001W	0.05538069132738919
YCR002C	0.05538069132738919
YCR003W	0.05538069132738919
YCR004C	0.05538069132738919
YCR005C	0.05538069132738919
YCR006C	0.05538069132738919
YCR007C	0.05538069132738919
YCR008W	0.05538069132738919
YCR009C	0.05538069132738919
YCR010C	0.05538069132738919
YCR011C	0.05538069132738919
YCR014C	0.05538069132738919
YCR015C	0.05538069132738919
YCR016W	0.05538069132738919
YCR017C	0.05538069132738919
YCR019W	0.05538069132738919
YCR020C	0.05538069132738919
YCR020W-B	0.05538069132738919
YCR021C	0.05538069132738919
YCR022C	0.05538069132738919
YCR023C	0.05538069132738919
YCR024C	0.05538069132738919
YCR024C-A	0.05538069132738919
YCR025C	0.05538069132738919
YCR026C	0.05538069132738919
YCR027C	0.05538069132738919
YCR028C	0.05538069132738919
YCR028C-A	0.05538069132738919
YCR030C	0.05538069132738919
YCR031C	0.05538069132738919
YCR032W	0.05538069132738919
YCR033W	0.05538069132738919
YCR034W	0.05538069132738919
YCR036W	0.05538069132738919
YCR037C	0.05538069132738919
YCR043C	0.05538069132738919
YCR044C	0.05538069132738919
YCR045C	0.05538069132738919
YCR046C	0.05538069132738919
YCR047C	0.05538069132738919
YCR048W	0.05538069132738919
YCR049C	0.05538069132738919
YCR050C	0.05538069132738919
YCR051W	0.05538069132738919
YCR053W	0.05538069132738919
YCR059C	0.05538069132738919
YCR060W	0.05538069132738919
YCR061W	0.05538069132738919
YCR063W	0.05538069132738919
YCR065W	0.05538069132738919
YCR066W	5.538069132738923
YCR067C	0.05538069132738919
YCR068W	0.05538069132738919
YCR069W	0.05538069132738919
YCR071C	0.05538069132738919
YCR073C	0.05538069132738919
YCR073W-A	0.05538069132738919
YCR075C	0.05538069132738919
YCR076C	0.05538069132738919
YCR077C	0.05538069132738919
YCR079W	0.05538069132738919
YCR081W	0.05538069132738919
YCR082W	0.05538069132738919
YCR083W	0.05538069132738919
YCR084C	0.05538069132738919
YCR085W	0.05538069132738919
YCR086W	0.05538069132738919
YCR087C-A	0.05538069132738919
YCR087W	0.05538069132738919
YCR088W	0.05538069132738919
YCR089W	0.05538069132738919
YCR090C	0.05538069132738919
YCR091W	0.05538069132738919
YCR092C	0.05538069132738919
YCR094W	0.05538069132738919
YCR095C	0.05538069132738919
YCR098C	0.05538069132738919
YCR099C	0.05538069132738919
YCR100C	0.05538069132738919
YCR101C	0.05538069132738919
YCR102C	0.05538069132738919
YCR102W-A	0.05538069132738919
YCR105W	0.05538069132738919
YCR106W	0.05538069132738919
YCR107W	0.05538069132738919
YDL001W	0.05538069132738919
YDL002C	0.05538069132738919
YDL006W	0.05538069132738919
YDL009C	0.05538069132738919
YDL010W	0.05538069132738919
YDL011C	0.05538069132738919
YDL012C	0.05538069132738919
YDL013W	0.05538069132738919
YDL018C	0.05538069132738919
YDL019C	0.05538069132738919
YDL020C	0.05538069132738919
YDL021W	0.05538069132738919
YDL022W	0.05538069132738919
YDL023C	0.05538069132738919
YDL024C	0.05538069132738919
YDL025C	0.05538069132738919
YDL026W	0.05538069132738919
YDL027C	0.05538069132738919
YDL032W	0.05538069132738919
YDL033C	0.05538069132738919
YDL034W	0.05538069132738919
YDL035C	0.05538069132738919
YDL036C	0.05538069132738919
YDL037C	0.05538069132738919
YDL039C	0.05538069132738919
YDL040C	0.05538069132738919
YDL041W	0.05538069132738919
YDL042C	0.05538069132738919
YDL044C	0.05538069132738919
YDL045W-A	0.05538069132738919
YDL046W	0.05538069132738919
YDL047W	-5.427307750084145
YDL048C	0.05538069132738919
YDL049C	0.05538069132738919
YDL050C	0.05538069132738919
YDL051W	0.05538069132738919
YDL052C	0.05538069132738919
YDL053C	0.05538069132738919
YDL054C	0.05538069132738919
YDL056W	0.05538069132738919
YDL057W	0.05538069132738919
YDL059C	-5.427307750084145
YDL061C	0.05538069132738919
YDL062W	0.05538069132738919
YDL063C	0.05538069132738919
YDL065C	0.05538069132738919
YDL066W	0.05538069132738919
YDL067C	0.05538069132738919
YDL068W	0.05538069132738919
YDL069C	0.05538069132738919
YDL070W	0.05538069132738919
YDL071C	0.05538069132738919
YDL072C	0.05538069132738919
YDL073W	0.05538069132738919
YDL074C	0.05538069132738919
YDL075W	0.05538069132738919
YDL076C	0.05538069132738919
YDL077C	0.05538069132738919
YDL078C	0.05538069132738919
YDL079C	0.05538069132738919
YDL080C	0.05538069132738919
YDL081C	0.05538069132738919
YDL082W	0.05538069132738919
YDL083C	0.05538069132738919
YDL085W	0.05538069132738919
YDL086W	0.05538069132738919
YDL088C	0.05538069132738919
YDL089W	0.05538069132738919
YDL090C	0.05538069132738919
YDL091C	0.05538069132738919
YDL093W	0.05538069132738919
YDL094C	0.05538069132738919
YDL095W	0.05538069132738919
YDL096C	0.05538069132738919
YDL099W	0.05538069132738919
YDL100C	0.05538069132738919
YDL101C	0.05538069132738919
YDL104C	0.05538069132738919
YDL106C	0.05538069132738919
YDL107W	0.05538069132738919
YDL109C	0.05538069132738919
YDL110C	0.05538069132738919
YDL112W	0.05538069132738919
YDL113C	0.05538069132738919
YDL114W	0.05538069132738919
YDL116W	0.05538069132738919
YDL117W	0.05538069132738919
YDL118W	0.05538069132738919
YDL119C	0.05538069132738919
YDL121C	0.05538069132738919
YDL122W	0.05538069132738919
YDL123W	0.05538069132738919
YDL124W	0.05538069132738919
YDL125C	0.05538069132738919
YDL127W	0.05538069132738919
YDL128W	0.05538069132738919
YDL129W	0.05538069132738919
YDL130W	0.05538069132738919
YDL130W-A	0.05538069132738919
YDL131W	0.05538069132738919
YDL133C-A	0.05538069132738919
YDL133W	0.05538069132738919
YDL134C	0.05538069132738919
YDL135C	0.05538069132738919
YDL136W	0.05538069132738919
YDL137W	0.05538069132738919
YDL138W	0.05538069132738919
YDL142C	0.05538069132738919
YDL144C	0.05538069132738919
YDL146W	0.05538069132738919
YDL149W	0.05538069132738919
YDL151C	0.05538069132738919
YDL154W	0.05538069132738919
YDL155W	0.05538069132738919
YDL156W	5.538069132738923
YDL157C	0.05538069132738919
YDL159W	0.05538069132738919
YDL160C	0.05538069132738919
YDL161W	0.05538069132738919
YDL162C	0.05538069132738919
YDL167C	0.05538069132738919
YDL168W	0.05538069132738919
YDL169C	0.05538069132738919
YDL170W	0.05538069132738919
YDL171C	0.05538069132738919
YDL172C	0.05538069132738919
YDL173W	0.05538069132738919
YDL174C	0.05538069132738919
YDL175C	0.05538069132738919
YDL176W	0.05538069132738919
YDL177C	0.05538069132738919
YDL178W	0.05538069132738919
YDL179W	0.05538069132738919
YDL180W	0.05538069132738919
YDL181W	0.05538069132738919
YDL182W	0.05538069132738919
YDL183C	0.05538069132738919
YDL184C	0.05538069132738919
YDL185W	0.05538069132738919
YDL186W	0.05538069132738919
YDL187C	0.05538069132738919
YDL188C	0.05538069132738919
YDL189W	0.05538069132738919
YDL190C	0.05538069132738919
YDL191W	0.05538069132738919
YDL192W	0.05538069132738919
YDL194W	0.05538069132738919
YDL197C	0.05538069132738919
YDL198C	0.05538069132738919
YDL199C	0.05538069132738919
YDL200C	0.05538069132738919
YDL201W	0.05538069132738919
YDL203C	0.05538069132738919
YDL204W	0.05538069132738919
YDL206W	0.05538069132738919
YDL210W	0.05538069132738919
YDL211C	0.05538069132738919
YDL213C	0.05538069132738919
YDL214C	0.05538069132738919
YDL215C	0.05538069132738919
YDL216C	0.05538069132738919
YDL218W	0.05538069132738919
YDL219W	0.05538069132738919
YDL222C	0.05538069132738919
YDL223C	0.05538069132738919
YDL224C	0.05538069132738919
YDL225W	0.05538069132738919
YDL226C	0.05538069132738919
YDL227C	0.05538069132738919
YDL229W	0.05538069132738919
YDL230W	0.05538069132738919
YDL231C	0.05538069132738919
YDL232W	0.05538069132738919
YDL233W	0.05538069132738919
YDL234C	0.05538069132738919
YDL236W	0.05538069132738919
YDL237W	0.05538069132738919
YDL238C	0.05538069132738919
YDL239C	0.05538069132738919
YDL240W	0.05538069132738919
YDL241W	0.05538069132738919
YDL242W	0.05538069132738919
YDL243C	0.05538069132738919
YDR001C	0.05538069132738919
YDR003W	0.05538069132738919
YDR004W	-5.427307750084145
YDR005C	0.05538069132738919
YDR006C	0.05538069132738919
YDR007W	0.05538069132738919
YDR008C	0.05538069132738919
YDR009W	0.05538069132738919
YDR010C	0.05538069132738919
YDR011W	0.05538069132738919
YDR014W	0.05538069132738919
YDR015C	0.05538069132738919
YDR017C	0.05538069132738919
YDR018C	0.05538069132738919
YDR019C	0.05538069132738919
YDR020C	0.05538069132738919
YDR022C	0.05538069132738919
YDR024W	0.05538069132738919
YDR025W	0.05538069132738919
YDR048C	0.05538069132738919
YDR049W	0.05538069132738919
YDR051C	0.05538069132738919
YDR055W	0.05538069132738919
YDR056C	0.05538069132738919
YDR057W	5.538069132738923
YDR058C	0.05538069132738919
YDR059C	0.05538069132738919
YDR061W	0.05538069132738919
YDR063W	0.05538069132738919
YDR065W	0.05538069132738919
YDR066C	0.05538069132738919
YDR067C	0.05538069132738919
YDR068W	5.538069132738923
YDR069C	0.05538069132738919
YDR070C	0.05538069132738919
YDR071C	0.05538069132738919
YDR072C	0.05538069132738919
YDR073W	0.05538069132738919
YDR074W	0.05538069132738919
YDR075W	0.05538069132738919
YDR076W	-5.427307750084145
YDR077W	0.05538069132738919
YDR078C	0.05538069132738919
YDR079W	0.05538069132738919
YDR080W	-5.427307750084145
YDR083W	0.05538069132738919
YDR084C	0.05538069132738919
YDR085C	0.05538069132738919
YDR089W	0.05538069132738919
YDR090C	0.05538069132738919
YDR092W	-5.427307750084145
YDR093W	0.05538069132738919
YDR094W	0.05538069132738919
YDR095C	0.05538069132738919
YDR096W	0.05538069132738919
YDR097C	0.05538069132738919
YDR098C	0.05538069132738919
YDR099W	0.05538069132738919
YDR100W	0.05538069132738919
YDR101C	0.05538069132738919
YDR102C	0.05538069132738919
YDR103W	0.05538069132738919
YDR104C	0.05538069132738919
YDR105C	0.05538069132738919
YDR107C	0.05538069132738919
YDR108W	0.05538069132738919
YDR109C	0.05538069132738919
YDR110W	0.05538069132738919
YDR111C	0.05538069132738919
YDR112W	0.05538069132738919
YDR114C	0.05538069132738919
YDR115W	0.05538069132738919
YDR116C	0.05538069132738919
YDR117C	0.05538069132738919
YDR119W	0.05538069132738919
YDR120C	0.05538069132738919
YDR121W	0.05538069132738919
YDR122W	0.05538069132738919
YDR123C	0.05538069132738919
YDR124W	0.05538069132738919
YDR125C	0.05538069132738919
YDR126W	0.05538069132738919
YDR127W	0.05538069132738919
YDR128W	0.05538069132738919
YDR129C	0.05538069132738919
YDR130C	0.05538069132738919
YDR131C	0.05538069132738919
YDR132C	0.05538069132738919
YDR133C	0.05538069132738919
YDR135C	0.05538069132738919
YDR136C	0.05538069132738919
YDR137W	0.05538069132738919
YDR139C	0.05538069132738919
YDR140W	0.05538069132738919
YDR142C	0.05538069132738919
YDR143C	0.05538069132738919
YDR144C	0.05538069132738919
YDR146C	0.05538069132738919
YDR147W	5.538069132738923
YDR148C	0.05538069132738919
YDR149C	0.05538069132738919
YDR150W	0.05538069132738919
YDR151C	0.05538069132738919
YDR152W	0.05538069132738919
YDR153C	0.05538069132738919
YDR154C	0.05538069132738919
YDR155C	0.05538069132738919
YDR156W	0.05538069132738919
YDR157W	0.05538069132738919
YDR158W	0.05538069132738919
YDR159W	0.05538069132738919
YDR161W	0.05538069132738919
YDR162C	0.05538069132738919
YDR163W	0.05538069132738919
YDR165W	0.05538069132738919
YDR169C	0.05538069132738919
YDR171W	0.05538069132738919
YDR173C	0.05538069132738919
YDR174W	0.05538069132738919
YDR175C	0.05538069132738919
YDR176W	0.05538069132738919
YDR178W	0.05538069132738919
YDR179C	0.05538069132738919
YDR179W-A	0.05538069132738919
YDR181C	0.05538069132738919
YDR183W	0.05538069132738919
YDR184C	0.05538069132738919
YDR185C	0.05538069132738919
YDR186C	0.05538069132738919
YDR191W	0.05538069132738919
YDR192C	0.05538069132738919
YDR193W	0.05538069132738919
YDR194C	0.05538069132738919
YDR195W	0.05538069132738919
YDR197W	0.05538069132738919
YDR198C	0.05538069132738919
YDR199W	0.05538069132738919
YDR200C	0.05538069132738919
YDR202C	0.05538069132738919
YDR203W	0.05538069132738919
YDR204W	0.05538069132738919
YDR205W	0.05538069132738919
YDR206W	0.05538069132738919
YDR207C	0.05538069132738919
YDR209C	0.05538069132738919
YDR210W	0.05538069132738919
YDR213W	0.05538069132738919
YDR214W	0.05538069132738919
YDR215C	0.05538069132738919
YDR216W	0.05538069132738919
YDR217C	0.05538069132738919
YDR218C	0.05538069132738919
YDR219C	0.05538069132738919
YDR220C	0.05538069132738919
YDR221W	0.05538069132738919
YDR222W	0.05538069132738919
YDR223W	0.05538069132738919
YDR225W	0.05538069132738919
YDR226W	0.05538069132738919
YDR227W	0.05538069132738919
YDR229W	0.05538069132738919
YDR230W	0.05538069132738919
YDR231C	0.05538069132738919
YDR233C	0.05538069132738919
YDR234W	0.05538069132738919
YDR237W	0.05538069132738919
YDR239C	0.05538069132738919
YDR241W	0.05538069132738919
YDR242W	0.05538069132738919
YDR244W	0.05538069132738919
YDR245W	0.05538069132738919
YDR247W	0.05538069132738919
YDR248C	0.05538069132738919
YDR249C	0.05538069132738919
YDR250C	0.05538069132738919
YDR251W	0.05538069132738919
YDR252W	0.05538069132738919
YDR253C	0.05538069132738919
YDR254W	0.05538069132738919
YDR255C	0.05538069132738919
YDR256C	0.05538069132738919
YDR257C	0.05538069132738919
YDR258C	0.05538069132738919
YDR259C	0.05538069132738919
YDR260C	0.05538069132738919
YDR261C	0.05538069132738919
YDR262W	0.05538069132738919
YDR263C	0.05538069132738919
YDR264C	-5.427307750084145
YDR265W	0.05538069132738919
YDR266C	0.05538069132738919
YDR268W	0.05538069132738919
YDR270W	0.05538069132738919
YDR272W	0.05538069132738919
YDR273W	0.05538069132738919
YDR274C	0.05538069132738919
YDR275W	0.05538069132738919
YDR276C	0.05538069132738919
YDR277C	0.05538069132738919
YDR278C	0.05538069132738919
YDR279W	0.05538069132738919
YDR281C	0.05538069132738919
YDR282C	0.05538069132738919
YDR283C	0.05538069132738919
YDR284C	0.05538069132738919
