orf	hom | HEMF production capacity | standard | HEMF production media | Uehara K~Shimoi H, 2015
YOL086C	49.41611826807615
YGR204W	27.000559466062228
YAR015W	18.8494471744208
YGR061C	17.83055813796562
YMR300C	4.5850006640483025
YDR408C	4.5850006640483025
YMR038C	16.302224583282854
YGL095C	11.207779401006963
YNL297C	6.1133342187310715
YPR139C	5.094445182275892
YDR138W	8.151112291641427
YDR392W	5.094445182275892
YAL035W	9.679445846324194
YGL058W	5.094445182275892
