orf	hom | growth (pooled culture, microarray) | dichlorovinyl cysteine [4.5 uM] | YPD | De La Rosa VY~Vulpe CD, 2017	hom | growth (pooled culture, microarray) | dichlorovinyl cysteine [9 uM] | YPD | De La Rosa VY~Vulpe CD, 2017	hom | growth (pooled culture, microarray) | dichlorovinyl cysteine [18 uM] | YPD | De La Rosa VY~Vulpe CD, 2017
YAL002W	-0.07080229468839272	-4.371014166491194	-5.926145055351591
YAL024C	-0.07080229468839272	0.022187889170005384	-4.396318822027452
YBL008W	-0.07080229468839272	4.171323163961137	-0.06181116094239211
YBL062W	-0.07080229468839272	5.879790630051604	-0.06181116094239211
YBL107C	-0.07080229468839272	4.171323163961137	4.017725461255312
YBR037C	-0.07080229468839272	5.147590287441404	-0.06181116094239211
YBR044C	5.478327551514553	0.022187889170005384	-0.06181116094239211
YBR113W	7.5227438106419555	6.3679241917917375	6.31246481124152
YBR114W	7.814803276231585	6.611990972661804	6.822406889016233
YBR159W	6.938624879462697	4.903523506571338	6.31246481124152
YBR171W	-0.07080229468839272	-4.859147728231327	-6.181116094238948
YBR175W	-0.07080229468839272	9.540792343102602	6.822406889016233
YBR187W	11.611576328896758	9.78485912397267	10.901943511213936
YBR213W	8.9830411385901	7.58825809614207	7.842291044565659
YBR272C	4.894208620335296	0.022187889170005384	5.547551694579451
YBR298C	6.354505948283441	0.022187889170005384	6.057493772354163
YCL046W	5.478327551514553	4.65945672570127	5.547551694579451
YCR001W	-0.07080229468839272	3.927256383091071	3.762754422367955
YCR006C	7.5227438106419555	6.85605775353187	6.822406889016233
YCR011C	-0.07080229468839272	4.415389944831205	4.782638577917381
YCR060W	3.4339112923871524	3.4391228213509377	4.017725461255312
YCR066W	-0.07080229468839272	-5.103214509101393	-6.181116094238948
YCR073W-A	7.230684345052326	6.12385741092167	7.077377927903589
YCR082W	-0.07080229468839272	3.683189602221004	3.5077833834805983
YDL034W	-0.07080229468839272	0.022187889170005384	2.9978413057058857
YDL223C	4.3100896891560385	5.513690458746504	7.077377927903589
YDR057W	-4.159634812943195	0.022187889170005384	-0.06181116094239211
YDR105C	7.5227438106419555	6.611990972661804	6.567435850128876
YDR112W	-7.95640786560837	-9.74048334563266	-7.583456808119409
YDR153C	-0.07080229468839272	7.58825809614207	6.31246481124152
YDR163W	8.69098167300047	7.100124534401937	8.097262083453016
YDR175C	8.106862741821212	5.635723849181537	7.077377927903589
YDR215C	5.186268085924925	5.147590287441404	5.547551694579451
YDR217C	4.602149154745668	0.022187889170005384	4.017725461255312
YDR247W	-0.07080229468839272	0.022187889170005384	-4.396318822027452
YDR251W	4.894208620335296	4.171323163961137	-0.06181116094239211
YDR255C	6.062446482693812	5.3916570683114715	5.2925806556920945
YDR283C	-0.07080229468839272	3.927256383091071	-0.06181116094239211
YDR285W	-0.07080229468839272	4.65945672570127	-0.06181116094239211
YDR291W	-0.07080229468839272	0.022187889170005384	-3.3764346664780267
YDR314C	-0.07080229468839272	3.927256383091071	-0.06181116094239211
YDR333C	-0.07080229468839272	0.022187889170005384	3.5077833834805983
YDR338C	-0.07080229468839272	0.022187889170005384	-4.651289860914809
YDR377W	8.9830411385901	6.85605775353187	7.077377927903589
YDR389W	-0.07080229468839272	0.022187889170005384	6.057493772354163
YDR440W	-0.07080229468839272	0.022187889170005384	3.762754422367955
YDR441C	5.478327551514553	4.415389944831205	4.527667539030025
