orf	hom | growth (pooled culture, microarray) | gossypol [200 uM] | YPD + DMSO [2%] | Prescott TAK~Hoepfner D, 2018	hom | growth (pooled culture, microarray) | gossypol [300 uM] | YPD + DMSO [2%] | Prescott TAK~Hoepfner D, 2018	hom | growth (pooled culture, microarray) | gossypol [400 uM] | YPD + DMSO [2%] | Prescott TAK~Hoepfner D, 2018	het | growth (pooled culture, microarray) | gossypol [200 uM] | YPD + DMSO [2%] | Prescott TAK~Hoepfner D, 2018	het | growth (pooled culture, microarray) | gossypol [300 uM] | YPD + DMSO [2%] | Prescott TAK~Hoepfner D, 2018	het | growth (pooled culture, microarray) | gossypol [400 uM] | YPD + DMSO [2%] | Prescott TAK~Hoepfner D, 2018
YAL019W	-0.17588419843811	-0.0539810789264314	0.0682015109526541	-0.0392457968960987	0.0824818500890062	0.0174077603232337
YAL020C	-0.135260123957056	-0.092847702427958	-0.449522864875164	-0.0409407808698433	-0.176450519642207	-0.460383626809152
YAL021C	0.485675074091784	-0.975469752995063	-0.0265658572783714	-0.197291354593178	0.0222182132711795	-0.055525118655371
YAL022C	-0.0586480789128622	0.044608987477765	0.154709700044082	0.0131564160453995	0.0836800663925217	0.0543896271244333
YAL023C	0.0413444569452003	-0.109609415671563	0.0520034964598265	-0.736210628007713	0.80495262442025	0.0826250162634261
YAL024C	-0.290911761017752	0.0381472677549185	-0.207765992571241	-0.632351579586781	-0.133146218636858	-0.00148196924348263
YAL025C		0.553353139975621		0.0395811250585175		-0.00343795170999639
YAL026C	-0.685663854631676	-0.0110268659055235	-0.00899046446454056	-0.0832319698379554	-0.68545024646861	-0.179212790781957
YAL027W	0.0426433385774002	0.930600636594123	0.00926328907450014	2.77337685530025	-0.0492999747782296	1.58924909014619
YAL028W	0.0961531126433844	-2.3173547338866	0.046349841409406	-1.74101874651873	0.0454833598510418	-1.84679797240655
YAL029C	-1.84395878871896	-0.465738019840847	0.116666497113971	-3.11092549528327	-0.261561774702503	-2.56112284165048
YAL030W	1.52460776901972	0.315098330324175	0.464888937370757	-0.392858741311673	0.232527877672291	-0.379800729765238
YAL031C	0.26334208557985	0.008707331361736	0.615865037220309	0.0279220738582737	0.144101583971106	0.757175490855194
YAL032C		-1.26332117388196		-1.45305272541454		-0.271420105412882
YAL033W		-0.971609272764289		-0.0808199067969505		-0.135398761537429
YAL034C	0.438723821543376	-0.0404613255194921	0.180344562680726	0.969548130753498	0.39992327570759	1.30515403306238
YAL034C-B		-0.053952666503411		-0.00746576613625658		-0.105954739671622
YAL034W-A		-0.225706275191079		-0.7527139888575		-0.184202482893509
YAL035W	-0.0374513709339258	-0.711879179635782	0.0345982846462853	-0.410298541848184	0.883354091053872	-0.308242790442465
YAL036C	0.107201677671563	0.138453861026766	0.299110608719271	0.225618523680348	1.29970174112351	-0.219800455662856
YAL037W	0.272308725443384	0.119132109494433	0.00197891136146261	0.000749541563023768	-0.275634033433656	0.716677473917578
YAL038W		-0.683403205273106		-0.335346913507457		-1.97750205452467
YAL039C		1.31820399761099		1.30679508310385		0.3289302153675
YAL040C	0.206150274691511	0.186505117804832	0.551898504182849	-0.070036430440018	0.00639257828090203	0.00120544460920703
YAL041W		-0.0995658206020105		0.141321080069593		0.0105040386398079
YAL042C-A	-0.334977670327168	-1.96408324469425	-1.80173554956319	-0.791746336683593	-2.34034003692033	-1.10205145335619
YAL042W	-0.0889437823030591	-0.0211357622603963	-0.194386327949314	-1.08355867055381	-0.0399444870452587	-0.0438570884931873
YAL043C		-1.37175327618447		-0.719869220699543		-1.33323100326164
YAL044C	0.99789820133273	-0.839550261894156	0.223666676504201	-1.58612091134963	0.024428187856828	-1.24694269741832
YAL045C	1.4658613431385	-0.32424081734106	1.55793051267063	0.0129330245997114	0.835592864212387	-0.276179635345032
YAL046C	-0.0222834625143607	-1.58394478188566	0.0290401202573669	-1.89712904033009	-0.342587941340193	-0.529478120817716
YAL047C	-0.071048371159138	0.426477473630091	-1.42762740534135	0.209190820112863	0.12293575258364	0.0760023205789437
YAL048C	1.12341582330967	-0.272395186420489	0.51657604785565	-0.63026016419931	0.0523304224464473	-0.0596843716061072
YAL049C	0.0827334104441883	-2.67340389632593	-0.0131559030371268	-1.53207168493672	0.205068568128296	-1.70122350152021
YAL051W	-0.101395943165424	-1.28140093956681	-0.097586338153925	-0.13956648334994	-0.0682669887878617	-1.91288893047937
YAL053W	-0.245991136487505	-1.91467298814344	-0.557561867353053	-0.0772832787022819	-0.835520851319009	-1.80296827440799
YAL054C	1.45967976051788	0.215500185745183	1.89524935631033	2.14258704404035	1.88195778854177	1.56225050088816
YAL055W	-1.55429780419606	-1.35319076252844	-0.171827984960432	-0.100872996193777	-1.55998536075166	-1.16545818906056
YAL056C-A	-0.676418637822942	-0.131816135428705	-0.163116574000163	0.180811297114928	-0.664415287470634	-0.00424779354811659
YAL056W	0.0165387730836695	0.120954507518139	-0.050484714464501	-0.0934054797386092	-0.127164605636471	0.045182728180679
YAL058W	0.145612668192969	0.425865123899206	0.427968956419822	1.27277556209468	0.0626551618510306	0.963878096195502
YAL059W	0.131497996308592	0.085821499041986	1.25168792068802	-0.71778356279621	0.636628940389451	-0.00546164531179685
YAL060W	1.67523054714879	0.488276478652142	0.351474013661154	0.254552440371588	1.09097348049897	-0.102986880153921
YAL061W	0.660225177831736	0.101749934180568	0.992336571469737	0.0920563297479766	2.56916145484601	0.282749594979498
YAL062W	0.00941613037881346	0.12211944058075	-0.00880165717358087	0.286916186424579	0.108350959019977	0.0894091689530425
YAL064C-A	0.558206182046998	-1.30626739963019	0.847068831861667	-0.206720785110042	-0.106417813651395	-0.270526316556337
YAL065C	0.0203004108356394	1.24136453969118	0.08067991017639	-0.657715280346684	0.0263186876992723	0.00854417134397296
YAL066W	0.922010954050266	1.43391247860214	0.576208372372767	1.38532068053091	1.31579506049018	-0.0333833908045142
YAL067C	0.0558126102069678		0.569056231255492		0.0129196714378779	
YAL068C	1.05062570076481	1.16304800978196	0.665249608179938	0.00295198560087972	1.36805559100164	1.4077662431876
YAR002C-A	0.00470321135294179	-0.242356434612273	-1.18995356095188	0.0392929628475764	-0.191589375062042	-0.0866099774679634
YAR002W	-0.562677204427999	-0.00842044662699937	-0.600244136734646	-0.0181489030892517	-0.0502115086045143	0.23954510497975
YAR003W	0.712944688330461	1.1373308439208	-0.167998425673265	-0.00672139251879386	0.090275298357924	0.584342503456503
YAR007C		0.191328947081967		-0.720904008522975		0.609022196385249
YAR008W		-0.0722661605050211		0.0254062749199197		0.0586860157103393
YAR014C	0.0178423536717216	0.225899936674236	-0.397865446311873	0.206933565497183	0.024934297796791	0.769447672381477
YAR015W		0.194329423606965		0.0296093000239266		-0.0928098770844624
YAR018C	-0.0160656349504322	0.200841594586878	0.101809050153145	0.846814093302854	-0.60871042782966	0.242216957934839
YAR019C		-0.0773018228568733		-0.553979126291213		-0.0295273245335844
YAR020C	-0.0586399559450835	-0.112641821283882	-0.015085717009569	-1.18382697322351	-1.35560031151633	-1.10995250270108
YAR023C	-0.753536572140783	-0.00590383762971773	0.0230573291137734	-0.0266898089798184	0.124583524901677	-0.0624312596610453
YAR027W	0.235397527566826	-0.0264272735321067	0.0688195130621859	-0.680673130038426	0.234548679357185	0.883380508435851
YAR028W	-0.270540403229096	0.176253267829007	0.119451960713298	-0.0577101298841169	0.093803171993901	-0.0510098932416416
YAR029W	0.850816002850907	1.83360056257789	0.168298892170266	-0.0555647444538342	0.261123510721584	-0.0157683583680669
YAR030C	0.754252050349652	0.0927331323901664	-0.104399699831603	0.109578956341559	1.932035547556	0.0260515840843933
YAR031W	0.299641755541181	-0.00111896562577505	0.0742118470649174	-0.189564050152696	0.0278932829207487	-0.22680138614877
YAR035W	-0.160200146892009	0.0128463848883591	0.314463657258398	0.0326039648797873	-0.0209478625871948	-0.618970016376073
YAR042W	-0.0246044407246562	0.01529866023422835	-0.34209268022207956	0.49616193330828623	0.2117220431367356	-0.25866895406857504
YAR047C	0.0170864816877135	-0.00555390223095143	0.0171318754118435	-0.00104250677132906	-0.0113215699578356	0.014748584607848
YAR050W	-0.0183188237145766	-0.0688725885410061	-0.0483011307938037	-0.249986927495911	0.0301166405013586	-0.0696546807328059
YBL001C	-0.0664057334836248	0.19876779720419	0.00187411018851382	0.472416593331764	-0.166238184484268	0.65830631838021
YBL002W	-0.300186321400569	-0.0171160420809686	-0.95007972828171	-0.52405075992463	-2.34200026595206	0.0945071957098234
YBL003C	-0.0558108270762852		0.392558678267255		0.451912488155172	
YBL004W		1.53738723644554		0.998771558188227		0.264904325869119
YBL005W	0.04563786075705		0.463864822476473		0.0392431331202541	
YBL006C	0.022505884585142	-0.47704179231867	-0.0282196737943566	-0.666212982652478	0.0625689386000962	0.0572955885114762
YBL007C	0.173915099009369	-0.0365752310018653	0.00656093187033827	0.209077778961156	-1.07025542471583	1.01917868833917
YBL008W	0.0725470957126056	0.793673601878194	1.42572232243858	0.22548464358125	0.165230378363031	0.599786970777454
YBL009W	-0.00571403743260084	0.358414983055043	-0.265863126736001	-0.0185051424175677	-0.160320949752477	-0.0567035856159502
YBL010C	0.678409479287985	-0.132154022966057	0.981769782477174	-0.08218332319339	1.2138622080128	-0.692682865763728
YBL011W	-1.74069116764482	0.0560889231664572	0.730977126422901	-0.125373037929754	-0.39357358669925	-1.13193305175653
YBL012C	-2.0406469194702	0.0182582757602486	-1.24958344219476	0.114476881306955	-2.76555076833508	0.20641808014822
YBL013W	1.12435882231973	0.507365515343166	0.595505078841003	-0.0632601202423321	0.259576838105091	-0.249539024503742
YBL015W	1.23755535289831	1.74164035645046	0.0499382843513503	0.0158133102412234	0.0842267871990207	0.759891914175202
YBL016W		-1.07219691345479		-0.483511961806585		-0.910289221545425
YBL017C	-1.13887689639023	-1.70002136324632	-0.0580312781258595	-1.11473530005973	0.00485023948080709	-0.0740729231611476
YBL018C		0.0864405351578322		0.203050324187971		-0.201258988264487
YBL019W	0.0935307218224261	0.159868134853782	0.429265842251263	1.48786621139186	0.0313248696866028	1.21846570290556
YBL020W		-0.980177870723872		-0.121547849396362		-0.165096639680009
YBL022C	-0.0226142185536417		-0.149399724314666		0.0802587891311942	
YBL023C		0.897353381170558		0.0231038898400574		0.0217527401877115
YBL024W	0.0615963296432309	0.715312567659622	0.741816680252339	0.41072839102117	0.0232643684891432	1.08237861116993
YBL025W		-0.0253488066720188		0.0293173365175856		-1.31325815657836
YBL026W		0.202595319695597		0.104375150856875		0.080127646740182
YBL027W	0.32733696472142	0.260915194972716	0.260645426051077	0.715855863759849	0.925965001859432	-0.061468536905667
YBL028C	0.271690076148574	0.406166383814518	-0.0103437955784108	0.0825329017794013	-0.054840683254333	0.434745662107865
YBL029W	-1.66605757889286	1.21126708344946	-0.0676147604010096	0.865743810416309	-1.55578257299766	0.849581610275553
YBL030C		-0.181790595072448		-0.0292172088724607		-0.163288778053871
YBL031W	0.273160080472045	0.838760000120314	-0.0072379208149753	0.422462359130178	-0.282605865728362	0.0640286958104469
YBL032W	-0.183283070637801	-0.136206653839287	-0.0420194043326923	-0.176877297490828	-0.00801120392163502	-0.28741090363857
YBL033C		0.211090026280549		2.09613794548874		0.345293584643018
YBL034C		0.0684265095520469		-1.0311330353626		-1.01105884355876
YBL035C		-1.1033830055627		-0.25960294205722		-1.35339876112193
YBL036C	0.392823794714968	0.778168013339355	1.03178922730052	-0.00367984561504401	0.193891956410629	1.58899742829709
YBL037W	0.334838391370615	1.01389789262962	0.0664478993175072	0.0892911728762454	0.0979431641526956	0.12860634001413
YBL038W	1.45961038110701	-1.34924744705486	0.499559374984027	-0.26379207663891	0.739534802882084	0.0128472096291317
YBL039C	0.0134196421956442	-2.14304179526946	0.0478344386701236	-2.00373009125722	0.0516602754182387	-1.38360933286143
YBL040C		0.85030078100207		2.448869293892		0.406074106466809
YBL041W		0.0126172929011523		-0.550131720298147		-0.00162767540040604
YBL042C	0.000530067350428567	0.0802403421512872	-0.210464156871959	-0.0247698059488984	0.00621375682387216	-0.0503873248455158
YBL043W	-0.161249435159141	2.63230629230657	-0.906172684490869	1.5338226007221	-1.0533355428388	0.653203565114884
YBL044W	0.106686576755515	0.0146622840910279	1.14377068783108	-0.176836937616984	0.00758221173488774	0.000506890023033131
YBL045C	-0.17365630481426	0.00159098436608606	-0.301168608602194	0.226586658318969	-0.0693451629805376	-0.103730419944043
YBL046W	-0.493593451627095	-0.351265765172088	-0.193135409425117	-0.260466148127908	-0.463418578811658	-0.369310705242364
YBL047C	0.031935847870384	0.213839507441359	0.00865842788566062	0.0263713097777283	0.000895282450880058	-0.98757416104939
YBL048W	0.209289693653777	0.432542995368509	0.0571341361298328	1.05545468267711	0.744286336869352	0.92616851481769
YBL049W	0.0433150060061145	0.034954287542382	0.0128466313645154	-0.0232128671268501	0.05172100879914	0.00666473722780092
YBL050W		-1.24591701264617		-1.17538997886273		-0.384573309704105
YBL051C	0.0833725254398164	1.41913818573595	0.599690202370913	1.28990993822492	0.0584749515007153	0.56009251497448
YBL052C	1.52885202176061	-0.0310096541005834	1.06605353706863	-1.41762395252604	1.74531070406858	-0.0282387786884099
YBL053W	0.580731500478077	-0.0010563863366875	-0.196576906236541	0.14074668231503	0.727021108425663	-0.267151176864738
YBL054W	1.95866624778802	-0.0509668096030325	-0.617598999759898	-0.0703788730596814	0.255429148421807	-1.06639164434106
YBL055C	-0.218393865705348	0.159532650080399	0.152861142418356	0.0412131739401835	0.136419281054437	0.0165460724374328
YBL056W	0.226233818042355	-0.685485893361553	0.0501950514778093	-0.068331211481824	0.0747336495975756	-1.37570549845652
YBL057C	-0.270422592581616	0.552411635311535	-0.061741365987623	0.0469840023439006	-0.053952881740919	0.180550773221829
YBL058W		0.0317541062551495		-0.0272248761523493		0.18182947067371
YBL059W	-0.223247585944421	1.05260840216974	-0.262917809284567	0.00635487213975945	-0.09326640012822	0.00752701797912233
YBL060W	0.928381082505422	-0.0209074188180113	0.457850942700987	0.225865483823673	0.334444421069805	-0.415703885073485
YBL061C	1.66859192412808	-0.4755510436526	0.44631040557143	-0.155712424287628	0.252921718302239	-0.35520368295945
YBL062W	0.475396157326189	0.131367816649528	0.967378959518523	1.33344703336543	0.0134397174233094	0.389045258610973
YBL063W	0.0684850465117402	0.462080319852793	-0.0042387271446577	0.149109733747557	-0.236777391698294	2.24413576867816
YBL064C	-0.0928749423521207	0.0846438536447864	-0.329304741806146	0.226140446545988	-2.22152651614287	-1.21231514156746
YBL065W	4.12592224464953	0.604165369418263	4.95889367919226	0.468814783837686	4.37954270196371	0.219593053218332
YBL066C	-0.0607687074695731	0.366388914977629	-0.0137679472805493	-0.185356907031576	-0.0016624970941744	-0.186115255723069
YBL067C	-0.0215870157180788	-0.0705730098885273	-0.0715409182777935	0.105709633429109	-0.737460952477054	-0.269032465451974
YBL068W	1.00399739473475	0.306437486710929	0.216086098782547	0.196004752955661	0.155447203528295	0.752590438931546
YBL069W	0.069861390476432		0.0844145081861244		0.133490960749961	
YBL070C	0.0859285331257686	0.766266941145138	-0.0914387732138132	-0.020056176092725	-0.123656420879564	-0.911629155349834
YBL071C	-0.0740704280838795	-0.835849397586161	-0.152214209987228	-0.290133884610975	-0.0279711244705595	-0.119880433876859
YBL072C	0.299605945996175	0.0127229566571422	0.940900933415542	0.503137873711748	0.122362593145094	-0.0562078377843592
YBL073W		0.544420639753659		-0.620730849868506		0.267449120795402
YBL074C		0.387710927981747		-0.0869159294331047		-0.501615310157824
YBL075C	0.646217456173453		0.0193544284249576		0.153144039614679	
YBL076C		-2.71357084497467		-0.848613835184164		-1.47146236567462
YBL077W		-0.112424845706844		0.127627329387798		0.00754682495239579
YBL078C	0.0821672533285121	-0.0148337015154877	-0.0104027417190894	-1.12549158867605	0.891007740435308	0.0216067862820404
YBL079W	-0.0370836296768704	-0.0269884727390301	-0.014893057612845	-0.236679338321154	-0.0617814818368749	-1.04144049861782
YBL080C	-0.540312600559311	-0.0158035872928738	0.0893444721358848	-0.0894152160153829	0.040744230836784	-0.0450284199184628
YBL081W	-0.0151706408004057	-1.1755878723095	-0.499872172713794	0.758892945139613	-0.0835325766053824	-0.246392617342978
YBL082C	0.231610964276606	-0.676616144026537	0.192889956767324	-0.0291445241712754	0.183771181939099	0.956258036753922
YBL083C	-0.114814660380626	-0.139478160387107	-0.836032089185781	-0.285182932523396	-0.526159342426555	-0.763018767909929
YBL084C		-3.05945556550716		-1.00164792239221		-1.57967231708809
YBL085W	-0.0185309852505255	-0.392833413101242	-0.0433880097084108	-0.864456107740144	-0.201157034850785	-1.32793750142006
YBL086C	0.628181927476053	-0.357936898350427	-0.654488489095555	-0.379412900051862	0.193695809233958	0.00135694422567203
YBL087C	-0.133521864178157	0.18659994895894	-0.54475098543427	-0.0452391187243679	-1.0984097630827	-0.00190450665745174
YBL088C	-1.04207549174552	0.36509114557165	-1.19801156313986	0.282239375888659	-0.128129236940992	0.221186077216532
YBL089W	0.286058677704321	0.0235739442528243	-0.0289605107519634	-0.0379694521772168	-0.170300113591572	-0.0355967777760705
YBL090W		0.205647617512535		0.85981361569364		0.223626393539707
YBL091C	0.0289610764464344		-0.105172019527969		-0.319635979832054	
YBL091C-A	-0.0653547798129894	-0.171432075541271	-0.928242527051228	-0.264634890677749	-0.0833084282860555	-0.685469256527382
YBL092W		-0.826176063019973		0.0636725437208005		0.21204848724056
YBL093C	-0.546944591197493	0.35566542108493	-3.27996212147288	0.617881657172074	-3.28007793023878	0.471518604639337
YBL094C	-0.266329352818873	-0.381619078891947	0.106795920278851	0.546122328396861	-0.0418205373481894	0.00920631735407966
YBL095W	-0.00361052964501855	-0.510726250215196	-0.0201191517943665	-1.27815077663037	-0.377785197550206	-0.092390921128847
YBL096C	0.61622401683026	-0.598600517738594	-0.0209855491004451	-0.0355061875410433	-0.0259913233985591	-0.01051415196829
YBL097W		-0.081306281592972		-0.125741845642974		-0.26902837621465
YBL098W	0.894756455581542	1.58975259463526	0.93538618330782	0.217814225966762	2.30839010397406	0.390251854126266
YBL099W	-0.00100995576408316	0.0159033198223688	-0.627461955127332	0.00441000641293833	0.00271220064622352	-0.0240622734175297
YBL100C	0.0210277631084556	-1.37446148517988	-0.495840965211711	-0.317369289852726	0.004398672738417	-1.08070057119208
YBL101C	1.07552953309909	0.00867360845540755	0.0172801466090503	-0.0558598396598857	0.147930721092439	-0.0087240034444787
YBL102W	-0.072278996189009	0.198078579891826	-0.307557495406639	0.0649523052555652	-0.616729123133509	-0.0731167276687433
YBL103C		-0.123676906428092		-0.0638131492276505		-1.30565611280148
YBL104C	-0.64345187782128	-0.092066588093362	-0.568266414976146	-0.095707365462244	-0.479156869061941	-0.373920212846911
YBL105C		0.426492947298334		-0.00103895042433723		0.164848248193774
YBL106C	0.0417525482344675	-0.0137441045008398	-0.249167353352653	-0.002077384174492	0.0259868308462711	0.00844174166081414
YBL107C	0.270444939654374	-0.0147088290000649	1.21289251312372	-0.00851214143416033	-0.640492694844364	-0.195386738057956
YBR001C	-0.754432197718159	-0.0297855144252769	-0.0978623756209846	-0.0887475497208589	-0.796887676877633	0.0148410303591837
YBR002C		-0.170610749185184		0.00185149893404011		-0.0404150988691968
YBR003W		-1.40013839046443		-0.0827340672586787		-0.349985881802998
YBR004C		0.255466926031328		-1.09480516269486		-0.219321105187135
YBR005W	-0.0427632282620134	-0.0996808734459312	-0.0580387171221465	-0.860348262738127	-0.816804278606174	-0.442333189389372
YBR006W	-0.574248179151856	0.111798764389923	-1.56908484161192	0.101537265396057	-1.30353385921769	-1.22816922846552
YBR007C	0.0075913144949812	0.0137834793747362	0.0164517514709577	-0.0822736224620327	-0.129827562021599	0.0105538138760664
YBR008C	-1.55196979662798	-0.101647958242051	-2.22437917187599	-1.32982360640945	-1.01578145618844	-0.159715050408621
YBR009C	0.474999645550222	0.77541399843041	0.143903157501894	-0.0946250787213832	-0.199796740618412	-0.0454770782266124
YBR010W	-0.35117498048758	-1.6408033403284	-0.271309360437064	-1.89767343947091	-0.171902703242032	-1.72680867637141
YBR011C		0.735580734554227		-0.04299846579759		0.72219435691233
YBR012C	-0.83305449264635	0.433855587030203	-0.573632685454747	0.0169751965025633	-0.0197516563408043	0.221548171853591
YBR013C	-0.00429739559683519	0.0229211218278134	-0.143003160448085	-0.0222593204356536	1.34252285787032	-0.101413455596295
YBR014C	-1.22373705386942	-0.207749308256114	-0.271474114292254	-0.248326279559607	0.00429105313581041	0.0521560977765936
YBR015C	-0.899075467245468	0.89319121763444	-0.63982383735174	0.150218180035343	-0.198523409232678	1.68401641154326
YBR016W	0.138053998118667	-1.62732444400472	-0.0171111747744812	-0.574777302906132	0.0938389058946364	-1.5180669298044
YBR017C		0.0798281894719634		-0.367477695967806		0.00329788225015269
YBR018C	-0.106243079849705	0.32146242712862	-0.293197293564524	1.07957805265468	-0.0649972646801559	0.155257578466897
YBR019C	-0.189412091521707	-1.29294787236455	-0.0490069153541589	-1.59982752609821	-0.173131413474505	-0.333058933019003
YBR020W	-1.08582741593088	-0.237229780423929	-1.2186388559247	-2.18650215541499	-1.28625841462657	-1.51793675198985
YBR021W		-0.711497972490749		-0.575856491595929		-1.06289553923746
YBR022W	-0.513767497867006	0.0125012257015104	0.0707984732280989	-0.657023320695882	-0.0298081964558478	-0.0121582815162421
YBR023C	-0.000316445247373032	0.0331711437163679	0.00962027513066318	1.78519069221925	-0.403620261997943	0.229322702921977
YBR024W	0.127114398584992	-0.175654477306685	-0.335520368555365	-2.09368643713938	-0.121169211622103	-0.0160910225097393
YBR025C	-0.00261838971193321	-1.27377981758991	-0.738424805806923	-0.99237593248745	0.0211143229004454	-1.68040542489757
YBR026C	0.856750455510326	0.206352014886574	0.17699898812469	0.313327489139088	0.0580796763486715	0.154725352314854
YBR027C	-0.0357928349949053	-0.130284827389392	-0.174015629029346	-0.546353839390852	-0.0245902505538285	-0.231947686436932
YBR028C	-0.00692095469774627	0.00311117179125727	0.00774115288822399	-0.082707416738652	-0.326573594596686	-0.425541627163846
YBR029C		-0.268888591929754		-1.09910761901666		-0.23638806292047
YBR030W	1.7306076270567	-0.325721100801799	1.09372760636465	0.398399821166868	0.451614018007549	-0.622126319841723
YBR031W	0.0207895322460463	-1.09132949972034	0.0366219109490647	-0.0877288588824175	0.395246540972893	-0.242871918743111
YBR032W	-1.46545607867989	0.193069387200129	-0.553364056159571	0.346530578873586	-0.243549890412022	-0.072916402566341
YBR033W	0.109976189384191	-0.029519594013511	0.028409754907147	-0.0118292231037301	0.0578907886886669	0.0475350979079971
YBR034C	0.339443289552302	0.462768875471145	-0.125446277188634	-0.29262022494872	-0.0258441278767432	-0.176977816871925
YBR035C	0.356343344082799	0.322739333907769	0.999053795328719	-0.0876009371773389	1.57495262518355	-0.0325164571687743
YBR036C	-0.0865850367933625	1.03648574430779	-0.0403233579018314	0.476703047907436	0.101794684917187	1.0411797725399
YBR037C	-0.0292083807302871	1.39624496198	0.017817994493429	0.436633695196088	-0.00906730726319228	0.0665394427766286
YBR038W		0.619529361510689		1.4048121855707		0.327789290234075
YBR039W		-0.0972713825167821		-1.12753039238667		-0.601956248252997
YBR040W	-0.105847992410863	0.05324657391208	-0.280443105529408	0.46635717025134	-0.029304061025624	0.377715883783918
YBR041W	-0.357741737658621		-0.0589558305352969		-0.305579997486187	
YBR042C	-0.7437012014817	-0.0434951236497248	0.00672708825914161	-0.338520770988455	-0.967701884130247	-0.527429932514736
YBR043C	-0.514369175818289	-0.116056254660836	-0.268954084891338	-0.389430375482809	-0.218910181565229	-0.0174898927715233
YBR044C	-1.35950843965489	-1.00099029764896	-1.09992874574673	-2.86131852542302	-3.04031364425601	-1.36479625416585
YBR045C	-0.805236911213822	0.0325180947184381	0.15585297069773	-0.470111232923336	-0.132725091045118	-0.221522757807791
YBR046C	-0.0866421803418367	1.2293567025075	-0.0619392258309782	0.13289887747228	0.0262533567004179	0.486486483718385
YBR047W	0.0619008924043115	-0.017663443322047	-0.41618570627817	-0.91488858288409	-0.570707975216829	-0.385115469463141
YBR048W	0.356134349368333	-0.229952131857487	0.799321243570094	-0.910850834150958	0.0289767854504519	-1.10174718485047
YBR049C		0.0599076076216536		-0.0482681888520847		0.0505820919239332
YBR050C	-1.24653455583289	-0.37854053913368	-0.128519160609608	-0.0719962836592363	-0.0476520097155053	-1.54432054229626
YBR051W	0.0132121585081743	-0.634467073330454	-0.495804736293752	0.117186011993178	-1.29924020900444	-1.58427820069698
YBR052C	-0.823207547818025	-0.623023865981614	-0.202593702861742	-0.274436528400094	-0.748622186025949	-1.73922639638981
YBR053C	-0.565740200039733	-0.0150750953566907	0.127182071482076	0.075999423204612	0.87682095925236	-1.24674822677718
YBR054W	1.71850988782778	-0.732167618583154	-0.141650919595155	-1.19182320370824	-0.0867421503694273	-1.1775675855324
YBR055C		-0.591852781515922		-1.10751745626779		-2.30711422892785
YBR056W	1.50921688766986	0.102264596405628	0.0853647432821099	-0.00718016448786534	-0.0385912834049167	0.0585738414375992
YBR057C	-0.217899249315806	2.3509636730938	-0.423169507965005	2.48092831304788	-0.189122103047674	2.69120176024073
YBR058C	-0.749156196060143	-0.0470453044133052	-0.0704950241299722	-0.0198681479458625	-1.3729618525934	-1.41646637126659
