orf	hap alpha | L-lactate abundance | standard [standard] | Hirasawa T~Shimizu H, 2013
YBL090W	1.0250298776279687
YBL091C	1.0587284754835125
YBL091C-A	0.9754077665000251
YBL093C	0.7565520375700652
YBL094C	1.0020703933747412
YBL095W	1.0105876214041642
YBL096C	0.9494857681496068
YBL098W	1.0372502482788803
YBL099W	0.7643286370751905
YBL100C	0.728037839384605
YBL101C	1.0539143900755779
YBL102W	1.0172532781228432
YBL103C	0.9572623676547324
YBL104C	1.0894645592418657
YBL106C	1.0054032217340807
YBL107C	1.022067363530778
YBR001C	0.9950344223939135
YBR003W	1.0076251073069737
YBR005W	0.9735561951892809
YBR006W	1.1650086687202277
YBR007C	0.997996936491104
YBR008C	1.0257705061522664
YBR009C	0.9154168560319143
YBR010W	0.9157871702940632
YBR011C	0.7780302647746975
YBR012C	0.9698530525677926
YBR013C	0.9431904256930767
YBR014C	0.9768890235486205
YBR015C	1.2320355501691664
YBR016W	1.0279923917251594
YBR018C	0.4332676867141342
YBR019C	0.19885875877392314
YBR020W	0.9352286690568768
YBR021W	0.7095221262771633
YBR022W	0.9620764530626672
YBR023C	0.9683717955191974
YBR024W	0.36772206231379084
YBR025C	1.121681900048814
YBR026C	0.8680166304768636
YBR027C	0.9954047366560622
YBR028C	0.9776296520729182
YBR030W	1.0094766786177178
YBR031W	1.077244188590954
YBR032W	0.9713343096163881
YBR033W	0.6702688144893871
YBR034C	0.9587436247033276
YBR035C	0.858388459660994
YBR036C	0.32402497938022856
YBR037C	0.9483748253631605
YBR039W	1.064653503677894
YBR040W	1.0457674763083034
YBR041W	1.0450268477840057
YBR042C	1.0139204497635037
YBR043C	1.015772021074248
YBR044C	0.9942937938696157
YBR045C	1.0146610782878014
YBR046C	0.9809624804322575
YBR047W	0.6487905872847547
YBR048W	1.1557508121665068
YBR050C	0.929118483731421
YBR051W	0.8535743742530593
YBR052C	0.8698682017876079
YBR053C	0.8776448012927334
YBR054W	1.141308555942702
YBR056W	0.962076453062667
YBR057C	1.05317376155128
YBR058C	0.06776750997323637
YBR059C	1.0005891363261457
YBR062C	1.0672457035129357
YBR063C	0.9165277988183608
YBR064W	0.9568920533925834
YBR065C	1.07539261728021
YBR066C	0.9683717955191974
YBR067C	0.8128398054166877
YBR068C	0.8891245434193471
YBR069C	1.075762931542359
YBR071W	0.8820885724385193
YBR072W	1.2305542931205709
YBR073W	1.0283627059873082
YBR074W	0.997996936491104
YBR076W	1.1890790957599018
YBR077C	0.9468935683145651
YBR078W	1.0187345351714387
YBR081C	0.6810079280917033
YBR083W	1.1120537292329442
YBR084C-A	0.9650389671598579
YBR084W	1.031325220084499
YBR085W	0.1159083640525846
YBR089C-A	1.0128095069770573
YBR090C	0.9172684273426585
YBR092C	1.0368799340167314
YBR093C	1.022067363530778
YBR094W	1.0391018195896244
YBR095C	1.0961302159605446
YBR096W	0.9728155666649835
YBR097W	0.2473699271154202
YBR098W	0.9457826255281185
YBR099C	0.9720749381406857
YBR101C	0.989479708461681
YBR103W	1.031325220084499
YBR104W	0.863202545068929
YBR105C	1.0942786446498005
YBR106W	0.7713646080560185
YBR107C	1.0257705061522664
YBR108W	1.0235486205793733
YBR111C	1.0009594505882944
YBR112C	1.0765035600666564
YBR113W	0.9146762275076167
YBR114W	1.068726960561531
YBR115C	1.0516925045026848
YBR116C	1.0413237051625175
YBR117C	1.1027958726792237
YBR120C	1.0431752764732616
YBR125C	0.9617061388005186
YBR126C	0.8654244306418218
YBR127C	0.8657947449039708
YBR128C	0.8950495716137286
YBR129C	0.8902354862057937
YBR130C	0.8876432863707518
YBR131W	0.6091669612348297
YBR132C	1.0561362756484707
YBR133C	0.9998485078018481
YBR134W	0.9720749381406857
YBR137W	1.0676160177750846
YBR138C	1.0102173071420155
YBR139W	1.1183490716894746
YBR141C	1.0861317308825262
YBR144C	1.07539261728021
YBR145W	0.9768890235486205
YBR146W	0.9106027706239795
YBR147W	0.9665202242084532
YBR148W	1.0242892491036713
YBR149W	0.9768890235486205
YBR150C	1.0724301031830195
YBR151W	0.9724452524028346
YBR156C	0.5077008534060496
YBR157C	0.9420794829066302
YBR158W	0.9480045111010116
YBR159W	0.9605951960140718
YBR161W	1.0498409331919405
YBR162C	0.9698530525677926
YBR162W-A	0.9735561951892809
YBR163W	0.9902203369859784
YBR164C	0.8902354862057936
YBR165W	1.0672457035129357
YBR166C	0.6913767274318705
YBR168W	0.8428352606507432
YBR169C	1.077244188590954
YBR170C	0.8691275732633101
YBR171W	1.0831692167853355
YBR172C	0.9268965981585281
YBR173C	1.0250298776279685
YBR174C	1.0165126495985457
YBR175W	0.991331279772425
YBR176W	0.9491154538874581
YBR177C	0.807655405746604
YBR178W	0.9939234796074667
YBR179C	0.9350435119258024
YBR180W	0.9513373394603509
YBR181C	1.1761180965846925
YBR182C	0.964668652897709
YBR183W	0.8669056876904172
YBR184W	1.0124391927149083
YBR185C	1.042064333686815
YBR186W	0.9387466545472908
YBR187W	1.152417983807167
YBR188C	0.9794812233836624
YBR189W	1.033176791395243
YBR191W	1.1024255584170748
YBR194W	0.9080105707889375
YBR195C	0.9239340840613375
YBR197C	0.9335622548772071
YBR199W	1.0257705061522664
YBR200W	0.8943089430894309
YBR201W	0.9617061388005184
YBR203W	0.9750374522378762
YBR204C	0.9831843660051507
YBR205W	1.022437677792927
YBR206W	1.0254001918901174
YBR207W	1.0254001918901174
YBR208C	0.9542998535575417
YBR209W	1.0613206753185545
YBR210W	1.00873605009342
YBR212W	1.046508104832601
YBR213W	0.8950495716137284
YBR214W	0.9387466545472908
YBR215W	0.9039371139053005
YBR216C	0.975778080762174
YBR217W	1.0131798212392062
YBR218C	0.9894797084616808
YBR219C	0.9535592250332441
YBR220C	0.9594842532276254
YBR221C	1.0031813361611874
YBR222C	0.9505967109360534
YBR223C	1.066134760726489
YBR224W	0.9261559696342304
YBR225W	1.0342877341816894
YBR226C	0.9817031089565554
YBR227C	1.0387315053274755
YBR228W	1.0139204497635037
YBR229C	0.9076402565267888
YBR230C	0.05221431096298541
YBR231C	0.9502263966739046
YBR232C	0.8813479439142217
YBR233W	1.0128095069770573
YBR235W	0.997626622228955
YBR238C	0.893938628827282
YBR239C	1.004662593209783
YBR240C	1.0365096197545824
YBR241C	0.975778080762174
YBR242W	0.9691124240434952
YBR244W	0.9776296520729182
YBR245C	0.9172684273426586
YBR246W	0.9565217391304347
YBR248C	0.9839249945294483
YBR249C	1.00244070763689
YBR250W	0.8546853170395058
YBR251W	0.8365399181942129
YBR255W	0.05702839637092022
YBR258C	0.9394872830715884
YBR259W	0.9820734232187042
YBR260C	1.100203672844182
YBR261C	0.9791109091215134
YBR262C	0.9705936810920904
YBR263W	0.9939234796074667
YBR264C	0.9828140517430017
YBR266C	1.172785268225353
YBR267W	1.09761147300914
YBR268W	1.2387012068878451
YBR269C	0.5758386776414347
YBR270C	0.9805921661701087
YBR271W	0.5499166792910165
YBR272C	0.9680014812570484
YBR273C	0.9654092814220069
YBR274W	1.0146610782878014
YBR275C	1.019475163695736
YBR276C	0.9898500227238295
YBR277C	0.9357841404501
YBR278W	1.0061438502583782
YBR279W	0.6428655590903736
YBR280C	0.9272669124206769
YBR281C	0.9287481694692723
YBR282W	0.9143059132454678
YBR283C	1.0283627059873084
YBR284W	0.9820734232187042
YBR285W	0.9602248817519229
YBR286W	0.9735561951892809
YBR287W	1.1583430120015485
YBR288C	1.1372350990590652
YBR289W	0.8532040599909103
YBR290W	0.9965156794425087
YBR291C	1.0402127623760709
YBR292C	1.02465956336582
YBR293W	1.0154017068120993
YBR294W	1.1076099580871586
YBR295W	1.044656533521857
YBR296C	1.0761332458045076
YBR297W	1.0790957599016981
YBR298C	1.03095490582235
YBR299W	0.8950495716137284
YBR300C	1.0879833021932703
YBR301W	1.0435455907354103
YCL001W	1.0990927300577351
YCL001W-A	0.9765187092864719
YCL002C	0.9861468801023414
YCL004W	1.082058273998889
YCL005W	1.090945816290461
YCL007C	0.9428201114309279
YCL008C	0.849500917369422
YCL009C	0.9750374522378764
YCL010C	0.5284384520863842
YCL011C	1.0853911023582286
YCL014W	1.033547105657392
YCL016C	0.882829200962817
YCL022C	1.0272517632008618
YCL023C	0.9318958406975374
YCL024W	0.9750374522378764
YCL025C	0.9942937938696157
YCL026C-A	1.0827989025231866
YCL027W	0.9698530525677926
YCL028W	0.9513373394603509
YCL029C	1.1150162433301352
YCL030C	0.9898500227238297
YCL032W	0.9583733104411789
YCL033C	0.16812267501557004
YCL034W	0.007406285242976653
YCL035C	0.9020855425945563
YCL036W	0.9987375650154016
YCL037C	0.005184399670083656
YCL038C	1.0491003046676428
YCL039W	1.059839418269959
YCL040W	0.9517076537224999
YCL042W	1.0109579356663132
YCL044C	0.11850056388762645
YCL045C	0.9487451396253092
YCL046W	0.9687421097813462
YCL047C	1.0061438502583782
YCL048W	0.9391169688094395
YCL049C	1.0324361628709455
YCL050C	1.0857614166203775
YCL051W	1.0868723594068237
YCL055W	1.0790957599016981
YCL056C	1.0231783063172246
YCL057W	0.924674712585635
YCL058C	1.1764884108468414
YCL061C	0.8528337457287616
YCL063W	0.535474423067212
YCL064C	0.9798515376458112
YCL069W	0.9928125368210204
YCL076W	1.0076251073069737
YCR001W	0.9768890235486205
YCR002C	0.7565520375700652
YCR003W	0.7513676378999814
YCR004C	1.0698379033479775
YCR005C	0.9909609655102762
YCR006C	1.0509518759783871
YCR007C	1.0161423353363968
YCR008W	0.9457826255281185
YCR009C	1.057617532697066
YCR010C	1.0324361628709455
YCR011C	1.0042922789476343
YCR014C	1.0613206753185545
YCR015C	1.0305845915602012
YCR016W	0.9502263966739046
YCR017C	1.0154017068120993
YCR019W	1.0587284754835125
YCR020C	1.0631722466292985
YCR020C-A	0.5032570822602634
YCR020W-B	0.5369556801158073
YCR021C	0.7983975491928833
YCR022C	0.9987375650154016
YCR023C	1.0483596761433454
YCR024C	0.9957750509182108
YCR024C-A	0.9209715699641469
YCR025C	1.0105876214041642
YCR026C	0.8643134878553754
YCR027C	0.9720749381406857
YCR028C	0.8469087175343804
YCR028C-A	1.095019273174098
YCR030C	1.057247218434917
YCR031C	1.1090912151357537
YCR032W	0.9676311669948997
YCR033W	0.9391169688094395
YCR034W	1.02465956336582
YCR036W	1.0476190476190474
YCR037C	0.5547307646989512
YCR043C	1.1383460418455114
YCR044C	0.5676917638741604
YCR045C	0.9491154538874581
YCR046C	0.703597098082782
YCR047C	1.172785268225353
YCR048W	0.9928125368210204
YCR049C	0.8839401437492634
YCR050C	1.0020703933747412
YCR051W	0.5143665101247286
YCR053W	0.7932131495227994
YCR059C	1.037620562541029
YCR060W	1.0542847043377268
YCR061W	0.9681866383881231
YCR063W	1.0102173071420155
YCR065W	0.9680014812570484
YCR066W	0.7883990641148647
YCR067C	1.04687841909475
YCR068W	1.0068844787826758
YCR069W	0.9198606271777003
YCR071C	0.902826171118854
YCR073C	1.067245703512936
YCR073W-A	1.2627716339275192
YCR075C	1.077244188590954
YCR076C	0.9991078792775505
YCR077C	0.5913918766516857
YCR079W	1.0491003046676428
YCR081W	0.88505108653571
YCR082W	1.0509518759783871
YCR083W	0.9928125368210204
YCR084C	0.9443013684795233
YCR085W	1.0702082176101264
YCR086W	0.5628776784662256
YCR087C-A	1.0139204497635037
YCR087W	0.9483748253631605
YCR088W	1.075762931542359
YCR089W	1.0165126495985457
YCR090C	1.0213267350064803
YCR091W	1.0568769041727684
YCR092C	1.004292278947634
YCR094W	0.7635880085508928
YCR095C	0.09443013684795232
YCR098C	0.9583733104411789
YCR099C	0.06369405308959922
YCR100C	1.0076251073069737
YCR101C	1.044656533521857
YCR102C	0.9435607399552256
YCR102W-A	0.9231934555370398
YCR105W	1.1401976131562557
YCR106W	1.0750223030180612
YCR107W	0.9291184837314211
YDL001W	1.0168829638606944
YDL002C	1.0676160177750844
YDL005C	0.6254607887693784
YDL006W	0.8972714571866215
YDL009C	0.9854062515780437
YDL010W	1.0320658486087968
YDL011C	1.0283627059873084
YDL012C	0.9383763402851419
YDL013W	1.004292278947634
YDL018C	0.9617061388005186
YDL019C	1.0302142772980525
YDL020C	0.989109394199532
YDL021W	1.0276220774630105
YDL022W	0.9324513120907606
YDL023C	1.0302142772980523
YDL024C	1.0205861064821828
YDL025C	0.9728155666649833
YDL026W	1.066875389250787
YDL027C	1.022067363530778
YDL032W	0.9409685401201837
YDL033C	0.8572775168745476
YDL034W	0.9320809978286118
YDL035C	0.900604285545961
YDL036C	0.909491827837533
YDL037C	0.9454123112659698
YDL039C	0.8170984194313993
YDL040C	1.0146610782878014
YDL041W	0.7598848659294045
YDL042C	0.8957902001380261
YDL044C	1.0790957599016981
YDL045W-A	0.776919321988251
YDL046W	0.9546701678196906
YDL047W	0.9842953087915972
YDL048C	0.91356528472117
YDL049C	0.9876281371509368
YDL050C	0.9631873958491138
YDL051W	0.9750374522378762
YDL052C	0.62175764614789
YDL053C	1.0498409331919405
YDL054C	1.0268814489387128
YDL056W	0.6358295881095456
YDL057W	1.1361241562726185
YDL059C	0.964668652897709
YDL062W	1.0787254456395494
YDL063C	1.0765035600666564
YDL065C	1.0620613038428521
YDL066W	1.0142907640256524
YDL067C	0.7598848659294045
YDL068W	0.6913767274318705
YDL069C	0.8894948576814959
YDL070W	0.9902203369859784
YDL072C	0.9917015940345738
YDL073W	1.0079954215691225
YDL074C	0.8487602888451243
YDL075W	1.0494706189297915
YDL076C	1.1187193859516236
YDL077C	0.6391624164688852
YDL078C	1.0105876214041642
YDL079C	0.9857765658401925
YDL080C	0.9428201114309279
YDL081C	0.9594842532276254
YDL082W	0.05962059620596206
YDL083C	1.1957447524785805
YDL085W	0.8894948576814959
YDL086W	0.9198606271777003
YDL088C	0.9694827383056439
YDL089W	1.324984429968523
YDL090C	0.765439579861637
YDL091C	0.8869026578464542
YDL093W	0.8954198858758774
YDL094C	0.9839249945294485
YDL095W	1.1357538420104696
YDL096C	1.0172532781228432
YDL099W	1.1890790957599018
YDL100C	0.9872578228887879
YDL101C	0.9546701678196906
YDL104C	1.0513221902405359
YDL106C	0.964668652897709
YDL107W	1.0231783063172244
YDL109C	0.5810230773115185
YDL110C	1.17056338265246
YDL112W	0.997626622228955
YDL113C	1.0679863320372331
YDL114W	0.9513373394603509
YDL115C	1.0872426736689726
YDL117W	0.9550404820818393
YDL118W	0.9402279115958861
YDL119C	1.022437677792927
YDL121C	0.551027622077463
YDL122W	1.033547105657392
YDL123W	1.0472487333568985
YDL124W	1.0276220774630105
YDL125C	0.9835546802672995
YDL127W	0.8298742614755339
YDL128W	1.0050329074719317
YDL129W	0.9202309414398491
YDL130W	1.2642528909761146
YDL130W-A	0.9394872830715884
YDL131W	1.068726960561531
YDL133C-A	0.9355989833190257
YDL133W	0.900604285545961
YDL134C	1.150936726758572
YDL135C	1.110942786446498
YDL136W	1.1013146156306282
YDL137W	0.5902809338652393
YDL138W	1.0187345351714387
YDL142C	0.9713343096163879
YDL144C	0.563988621252672
YDL146W	0.9268965981585281
YDL149W	1.0894645592418657
YDL151C	1.0061438502583784
YDL154W	1.059839418269959
YDL155W	1.0579878469592148
YDL156W	1.0254001918901174
YDL157C	0.902826171118854
YDL158C	1.022437677792927
YDL159W	1.0172532781228434
YDL160C	0.2303354710565739
YDL161W	1.045026847784006
YDL162C	1.0394721338517732
YDL167C	1.0353986769681363
YDL168W	0.9924422225588715
YDL169C	0.9876281371509366
YDL170W	0.975778080762174
YDL171C	0.9931828510831693
YDL172C	0.9576326819168813
YDL173W	0.7250753252874144
YDL174C	0.9739265094514299
YDL175C	1.0916864448147585
YDL176W	0.8694978875254591
YDL177C	0.9920719082967225
YDL178W	1.0116985641906107
YDL179W	0.9887390799373832
YDL180W	1.0679863320372331
YDL181W	1.004292278947634
YDL182W	1.0287330202494571
YDL183C	1.0231783063172246
YDL184C	1.015401706812099
YDL185W	0.11850056388762645
YDL186W	1.0272517632008618
YDL187C	1.066505074988638
YDL188C	1.0894645592418657
YDL189W	1.0031813361611874
YDL190C	1.0146610782878014
YDL191W	1.0990927300577353
YDL192W	0.32624686495312155
YDL194W	0.9554107963439882
YDL197C	1.1609352118365903
YDL198C	1.0072547930448248
YDL199C	0.9961453651803598
YDL200C	1.124274099883856
YDL201W	1.1442710700398928
YDL202W	1.0924270733390562
YDL203C	1.0983521015334377
YDL204W	1.1150162433301352
YDL206W	1.1831540675655203
YDL210W	1.1676008685552692
YDL211C	1.1146459290679862
YDL213C	1.1883384672356039
YDL214C	1.1535289265936137
YDL215C	0.5354744230672119
YDL216C	0.9754077665000251
YDL218W	1.099463044319884
YDL219W	1.0913161305526098
YDL222C	1.0709488461344239
YDL223C	1.0105876214041642
YDL224C	1.1087209008736048
YDL225W	1.1194600144759208
YDL226C	1.0916864448147587
YDL227C	1.1027958726792237
YDL229W	0.9605951960140718
YDL230W	1.0235486205793733
YDL231C	1.0513221902405359
YDL232W	1.1368647847969162
YDL233W	1.1405679274184046
YDL234C	1.1076099580871586
YDL236W	0.964668652897709
YDL237W	1.1513070410207207
YDL238C	1.1446413843020418
YDL239C	1.119460014475921
YDL240W	1.1039068154656702
YDL241W	1.0709488461344239
YDL242W	0.9917015940345737
YDL243C	1.055765961386322
YDR001C	1.028733020249457
YDR003W	1.0116985641906107
YDR004W	1.0616909895807034
YDR005C	0.993553165345318
YDR006C	1.0483596761433454
YDR007W	0.9698530525677926
YDR008C	0.9572623676547324
YDR009W	1.0250298776279687
YDR010C	0.8439462034371895
YDR011W	0.896160514400175
YDR014W	0.9346731976636536
YDR015C	1.020215792220034
YDR017C	0.6528640441683919
YDR018C	1.0372502482788803
YDR019C	1.064283189415745
YDR020C	1.0583581612213637
YDR024W	1.0150313925499503
YDR025W	0.8735713444090961
YDR026C	0.9339325691393559
YDR027C	0.6784157282566614
YDR028C	1.0365096197545824
YDR029W	0.8894948576814959
YDR030C	1.0250298776279685
YDR031W	0.8994933427595145
YDR032C	1.0213267350064805
YDR033W	0.8028413203386692
YDR034C	1.055765961386322
YDR035W	1.0639128751535962
YDR036C	0.5928731337002812
YDR042C	1.1327913279132789
YDR043C	1.0657644464643403
YDR046C	1.054655018599875
YDR048C	0.9439310542173744
YDR049W	0.9354138261879513
YDR051C	0.9639280243734112
YDR055W	1.0316955343466478
YDR056C	0.9368950832365466
YDR057W	0.9768890235486205
YDR058C	1.0279923917251594
YDR059C	0.9950344223939135
YDR061W	0.969112424043495
YDR063W	1.059839418269959
YDR065W	1.1127943577572421
YDR066C	0.9835546802672995
YDR067C	0.8846807722735612
YDR068W	1.0809473312124425
YDR069C	0.807655405746604
YDR070C	0.9913312797724252
YDR071C	0.9742968237135787
YDR072C	0.7758083792018043
YDR073W	0.8032116346008179
YDR074W	0.5880590482923462
YDR075W	0.9302294265178676
YDR076W	0.8998636570216633
YDR077W	1.0679863320372331
YDR078C	0.9650389671598579
YDR079W	0.8617212880203335
YDR080W	0.5562120217475466
YDR083W	1.1398272988941067
YDR084C	0.37660960460536275
YDR085C	0.991331279772425
YDR089W	0.9772593378107692
YDR090C	1.0165126495985457
YDR092W	1.2157417226346174
YDR093W	0.7795115218232928
YDR094W	0.8772744870305844
YDR095C	1.00244070763689
YDR096W	1.0468784190947498
YDR097C	1.031325220084499
YDR098C	0.9798515376458112
YDR099W	0.989109394199532
YDR100W	0.9917015940345738
YDR101C	1.0861317308825262
YDR102C	1.210187008702385
YDR103W	0.95800299617903
YDR104C	1.059839418269959
YDR105C	1.0216970492686293
YDR107C	0.9365247689743977
YDR108W	0.9635577101112625
YDR109C	1.0516925045026848
YDR110W	0.9535592250332441
YDR111C	0.926896598158528
YDR112W	1.0342877341816896
YDR114C	0.5458432224073794
YDR115W	0.615091989429211
YDR116C	1.019845477957885
YDR117C	1.0809473312124425
YDR119W	0.9672608527327509
YDR120C	1.0694675890858285
YDR121W	0.45548654244306414
YDR122W	0.9668905384706021
YDR123C	0.6036122473025972
YDR124W	0.9057886852160446
YDR125C	0.9550404820818393
YDR126W	0.9613358245383696
YDR127W	0.380683061489
YDR128W	1.0168829638606944
YDR129C	0.5147368243868774
YDR130C	0.9620764530626672
YDR131C	0.9961453651803598
YDR132C	0.9939234796074667
YDR133C	1.055395647124173
YDR135C	1.033547105657392
YDR136C	0.9676311669948997
YDR137W	0.9394872830715884
YDR138W	0.32291403659378204
YDR139C	0.9365247689743977
YDR140W	0.1429413051894494
YDR142C	0.9298591122557188
YDR143C	0.95800299617903
YDR144C	0.989109394199532
YDR146C	0.9554107963439882
YDR147W	0.8620916022824824
YDR148C	0.8180242050867712
YDR149C	0.9135652847211702
YDR150W	0.9339325691393559
YDR151C	0.9605951960140718
YDR152W	1.0291033345116058
YDR153C	1.1272366139810466
YDR154C	1.1938931811678364
YDR155C	1.0239189348415223
YDR156W	0.8965308286623238
YDR157W	0.9876281371509366
YDR158W	0.765439579861637
YDR159W	0.3436516352741167
YDR161W	0.9554107963439882
YDR163W	0.9917015940345738
YDR165W	1.110942786446498
YDR169C	1.0172532781228434
YDR171W	1.0050329074719317
YDR173C	0.4843710548906731
YDR174W	1.1431601272534464
YDR175C	0.8076554057466041
YDR176W	0.3325422074096517
YDR178W	1.1309397566025348
YDR179C	1.2512918918009055
YDR179W-A	1.011328249928462
YDR181C	0.9350435119258024
YDR183W	0.9609655102762207
YDR184C	1.0857614166203775
YDR185C	0.9813327946944065
YDR186C	0.8195054621353667
YDR191W	1.019845477957885
YDR192C	0.9431904256930767
YDR193W	0.9657795956841554
YDR194C	0.9750374522378762
YDR195W	0.07110033833257588
YDR197W	0.5469541651938258
YDR198C	1.0565065899106194
YDR199W	1.0146610782878014
YDR200C	0.6891548418589777
YDR202C	1.0961302159605446
YDR203W	1.0213267350064805
YDR204W	1.1346428992240232
YDR205W	0.9794812233836624
YDR206W	1.0894645592418657
YDR207C	0.7406285242976652
YDR209C	0.8524634314666127
YDR210W	0.98022185190796
YDR213W	0.9768890235486205
YDR214W	1.0039219646854853
YDR215C	0.9642983386355601
YDR216W	0.9798515376458112
YDR217C	0.9331919406150583
YDR218C	0.9654092814220067
YDR219C	0.9368950832365466
YDR220C	0.9450419970038209
YDR221W	0.9620764530626672
YDR222W	0.8676463162147149
YDR223W	1.015772021074248
YDR225W	0.8391321180292548
YDR226W	0.891716743254389
YDR227W	0.09183793701291049
YDR229W	0.9331919406150583
YDR230W	0.7191502970930329
YDR231C	0.9035667996431517
YDR233C	0.9328216263529093
YDR234W	0.9017152283324075
YDR237W	0.7976569206685855
YDR239C	0.9494857681496068
YDR241W	0.9398575973337373
YDR242W	1.0102173071420155
YDR244W	0.9705936810920904
YDR245W	1.0498409331919405
YDR247W	0.9017152283324075
YDR248C	0.9987375650154016
YDR249C	1.0372502482788803
YDR250C	1.0487299904054943
YDR251W	0.9954047366560622
YDR252W	1.054655018599875
YDR253C	1.079836388425996
YDR254W	1.031325220084499
YDR255C	1.0254001918901174
YDR256C	1.0657644464643403
YDR257C	0.9842953087915972
YDR258C	1.0594691040078104
YDR259C	0.9842953087915972
YDR260C	0.9635577101112625
YDR261C	0.85653688835025
YDR262W	0.7506270093756837
YDR263C	0.9576326819168813
YDR264C	0.4317864296655388
YDR265W	1.0939083303876516
YDR266C	1.090575502028312
YDR268W	1.066875389250787
YDR269C	0.9539295392953929
YDR270W	0.993553165345318
YDR271C	0.9805921661701089
YDR272W	0.9987375650154016
YDR273W	1.1094615293979027
YDR274C	1.0105876214041642
