orf	hap alpha | L-lactate abundance | standard [standard] | Hirasawa T~Shimizu H, 2013
YBL060W	-0.02106616219182073
YBL061C	0.12621331001063105
YBL062W	0.8207905739777531
YBL063W	0.2953119632801133
YBL064C	0.3225859396139008
YBL065W	0.5171403041282518
YBL066C	0.382588687548234
YBL067C	-0.09197850065966863
YBL068W	-0.01924789710290207
YBL069W	-0.25562235866239325
YBL070C	-0.1665273693053533
YBL071C	-0.09016023557074887
YBL072C	-0.1174342119045364
YBL075C	0.06802882716521975
YBL078C	0.5862343775071805
YBL079W	-0.32835296221915977
YBL080C	0.08984800823224803
YBL081W	-0.35199040837510837
YBL082C	-0.5119977361999946
YBL083C	-0.47563243442161157
YBL085W	0.19712564847847838
YBL086C	-0.02288442728073939
YBL087C	0.6407823301747556
YBL088C	0.10984892421035874
YBL089W	-0.484723759866207
YBL090W	0.09712106858792485
YBL091C	0.2625831916795687
YBL091C-A	-0.14652645332724312
YBL093C	-1.2211211208784687
YBL094C	-0.01561136692506257
YBL095W	0.026208730120077506
YBL096C	-0.27380500955158477
YBL098W	0.15712381652225807
YBL099W	-1.182937554011167
YBL100C	-1.3611275327252448
YBL101C	0.23894574552362066
YBL102W	0.0589375017206221
YBL103C	-0.23562144268428198
YBL104C	0.41349919405985996
YBL106C	0.000753018875209729
YBL107C	0.08257494787657121
YBR001C	-0.05015840361452637
YBR003W	0.011662609408724958
YBR005W	-0.15561777877183916
YBR006W	0.7844252721993701
YBR007C	-0.03561228290317382
YBR008C	0.10075759876576326
YBR009C	-0.4410853977321478
YBR010W	-0.43926713264322803
YBR011C	-1.1156617457211568
YBR012C	-0.17380042966103065
YBR013C	-0.3047155160632107
YBR014C	-0.1392533929715663
YBR015C	1.1135312532937391
YBR016W	0.11166718929927849
YBR018C	-2.8084665435048994
YBR019C	-3.9594283447907306
YBR020W	-0.3438082154749722
YBR021W	-1.4520407871712033
YBR022W	-0.21198399652833286
YBR023C	-0.18107349001670694
YBR024W	-3.130299464243591
YBR025C	0.5716882567958269
YBR026C	-0.673823329113801
YBR027C	-0.04834013852560771
YBR028C	-0.1356168627937279
YBR030W	0.020753934853320437
YBR031W	0.3534964461255267
YBR032W	-0.1665273693053533
YBR033W	-1.6447768865966341
YBR034C	-0.22834838232860571
YBR035C	-0.7210982214256993
YBR036C	-3.344854744736053
YBR037C	-0.2792598048183413
YBR039W	0.29167543310227595
YBR040W	0.19894391356739816
YBR041W	0.19530738338955975
YBR042C	0.042573115920349805
YBR043C	0.05166444136494637
YBR044C	-0.05379493379236532
YBR045C	0.046209646098188215
YBR046C	-0.11925247699345615
YBR047W	-1.7502362617539464
YBR048W	0.7389686449763905
YBR050C	-0.3738095894421388
YBR051W	-0.7447356675816479
YBR052C	-0.6647320036692045
YBR053C	-0.6265484368019023
YBR054W	0.6680563065085421
YBR056W	-0.21198399652833397
YBR057C	0.23530921534578114
YBR058C	-4.603094186268115
YBR059C	-0.02288442728074048
YBR062C	0.30440328872470984
YBR063C	-0.43563060246539015
YBR064W	-0.23743970777320172
YBR065C	0.34440512068093126
YBR066C	-0.18107349001670694
YBR067C	-0.944744827362756
YBR068C	-0.5701822190454086
YBR069C	0.346223385769851
YBR071W	-0.6047292557348724
YBR072W	1.1062581929380613
YBR073W	0.11348545438819715
YBR074W	-0.03561228290317382
YBR076W	0.9026125029791157
YBR077C	-0.2865328651740186
YBR078W	0.06621056207630001
YBR081C	-1.5920471990179783
YBR083W	0.5244133644839276
YBR084C-A	-0.19743787581697922
YBR084W	0.1280315750995508
YBR085W	-4.366719724708624
YBR089C-A	0.03711832065359273
YBR090C	-0.43199407228755177
YBR092C	0.15530555143333832
YBR093C	0.08257494787657121
YBR094W	0.16621514196685355
YBR095C	0.44622796566040457
YBR096W	-0.1592543089496765
YBR097W	-3.72123561814232
YBR098W	-0.29198766044077623
YBR099C	-0.16289083912751542
YBR101C	-0.0774323799483139
YBR103W	0.1280315750995508
YBR104W	-0.6974607752697491
YBR105C	0.43713664021580906
YBR106W	-1.1483905173217022
YBR107C	0.10075759876576326
YBR108W	0.08984800823224803
YBR111C	-0.021066162191821818
YBR112C	0.34985991594768834
YBR113W	-0.4447219279099856
YBR114W	0.31167634908038666
YBR115C	0.22803615499010543
YBR116C	0.17712473250036878
YBR117C	0.4789567372609502
YBR120C	0.18621605794496426
YBR125C	-0.213802261617251
YBR126C	-0.686551184736235
YBR127C	-0.6847329196473152
YBR128C	-0.5410899776227013
YBR129C	-0.5647274237786504
YBR130C	-0.5774552794010849
YBR131W	-1.9447906262682964
YBR132C	0.24985533605713478
YBR133C	-0.026520957458578343
YBR134W	-0.16289083912751542
YBR137W	0.3062215538136296
YBR138C	0.024390465031158846
YBR139W	0.5553238709955547
YBR141C	0.39713480825958763
YBR144C	0.34440512068093126
YBR145W	-0.1392533929715663
YBR146W	-0.4647228438880963
YBR147W	-0.19016481546130296
YBR148W	0.09348453841008754
YBR149W	-0.1392533929715663
YBR150C	0.3298589999695787
YBR151W	-0.16107257403859568
YBR156C	-2.442995260632147
YBR157C	-0.31017031132996775
YBR158W	-0.28107806990726103
YBR159W	-0.21925705688400968
YBR161W	0.21894482954550884
YBR162C	-0.17380042966103065
YBR162W-A	-0.15561777877183916
YBR163W	-0.07379584977047658
YBR164C	-0.5647274237786509
YBR165W	0.30440328872470984
YBR166C	-1.541135776528242
YBR168W	-0.7974653551603031
YBR169C	0.3534964461255267
YBR170C	-0.6683685338470434
YBR171W	0.382588687548234
YBR172C	-0.3847191799756535
YBR173C	0.09712106858792377
YBR174C	0.05530097154278478
YBR175W	-0.06834105450371897
YBR176W	-0.2756232746405034
YBR177C	-0.9702005386076243
YBR178W	-0.055613198881285075
YBR179C	-0.3447173480194321
YBR180W	-0.26471368410698926
YBR181C	0.838973224866944
YBR182C	-0.199256140905899
YBR183W	-0.6792781243805581
YBR184W	0.035300055564672986
YBR185C	0.1807612626782061
YBR186W	-0.32653469713024
YBR187W	0.7226042591761171
YBR188C	-0.12652553734913188
YBR189W	0.13712290054414628
YBR191W	0.4771384721720305
YBR194W	-0.4774506995105313
YBR195C	-0.3992653006870066
YBR197C	-0.35199040837510837
YBR199W	0.10075759876576326
YBR200W	-0.5447265078005397
YBR201W	-0.21380226161725208
YBR203W	-0.1483447184161629
YBR204C	-0.10834288645994038
YBR205W	0.08439321296549097
YBR206W	0.09893933367684352
YBR207W	0.09893933367684352
YBR208C	-0.2501675633956356
YBR209W	0.2753110473020037
YBR210W	0.017117404675480938
YBR212W	0.20258044374523657
YBR213W	-0.5410899776227018
YBR214W	-0.32653469713024
YBR215W	-0.4974516154886415
YBR216C	-0.14470818823832393
YBR217W	0.038936585742512485
YBR218C	-0.07743237994831499
YBR219C	-0.2538040935734735
YBR220C	-0.22471185215076675
YBR221C	-0.01015657165830659
YBR222C	-0.26835021428482714
YBR223C	0.29894849345795166
YBR224W	-0.3883557101534919
YBR225W	0.14257769581090335
YBR226C	-0.11561594681561665
YBR227C	0.1643968768779338
YBR228W	0.042573115920349805
YBR229C	-0.47926896459944995
YBR230C	-4.679461320002719
YBR231C	-0.2701684793737458
YBR232C	-0.6083657859127108
YBR233W	0.03711832065359273
YBR235W	-0.03743054799209357
YBR238C	-0.5465447728894589
YBR239C	-0.0028835113026286804
YBR240C	0.15348728634441858
YBR241C	-0.14470818823832393
YBR242W	-0.17743695983886798
YBR244W	-0.1356168627937279
YBR245C	-0.4319940722875512
YBR246W	-0.2392579728621204
YBR248C	-0.10470635628210251
YBR249C	-0.01379310183614391
YBR250W	-0.7392808723148903
YBR251W	-0.8283758616719297
YBR255W	-4.655823873846771
YBR258C	-0.3228981669524022
YBR259W	-0.11379768172669799
YBR260C	0.46622888163851633
YBR261C	-0.12834380243805163
YBR262C	-0.17016389948319172
YBR263W	-0.055613198881285075
YBR264C	-0.11016115154886012
YBR266C	0.8226088390666717
YBR267W	0.4535010260160814
YBR268W	1.1462600248942825
YBR269C	-2.1084344842710214
YBR270C	-0.12107074208237535
YBR271W	-2.2357130404953627
YBR272C	-0.1828917551056267
YBR273C	-0.19561961072805947
YBR274W	0.046209646098188215
YBR275C	0.06984709225413624
YBR276C	-0.07561411485939633
YBR277C	-0.34108081784159366
YBR278W	0.004389549053047048
YBR279W	-1.779328503176652
YBR280C	-0.3829009148867343
YBR281C	-0.37562785453105746
YBR282W	-0.44654019299890485
YBR283C	0.11348545438819825
YBR284W	-0.11379768172669799
YBR285W	-0.22107532197292945
YBR286W	-0.15561777877183916
YBR287W	0.7516965005988244
YBR288C	0.6480553905304325
YBR289W	-0.7465539326705676
YBR290W	-0.042885343258850094
YBR291C	0.17166993723361063
YBR292C	0.0953028034990062
YBR293W	0.049846176276027714
YBR294W	0.5025941834168993
YBR295W	0.19348911830064108
YBR296C	0.34804165085876965
YBR297W	0.36258777157012223
YBR298C	0.12621331001063105
YBR299W	-0.5410899776227018
YBR300C	0.40622613370418315
YBR301W	0.18803432303388293
YCL001W	0.4607740863717571
YCL001W-A	-0.14107165806048444
YCL002C	-0.09379676574858674
YCL004W	0.3771338922814769
YCL005W	0.4207722544155368
YCL007C	-0.3065337811521293
YCL008C	-0.7647365835597592
YCL009C	-0.14834471841616179
YCL010C	-2.3411724156526743
YCL011C	0.39349827808174925
YCL014W	0.13894116563306602
YCL016C	-0.601092725557034
YCL022C	0.10803065912144008
YCL023C	-0.36017260127524453
YCL024W	-0.14834471841616179
YCL025C	-0.05379493379236532
YCL026C-A	0.38077042245931425
YCL027W	-0.17380042966103065
YCL028W	-0.26471368410698926
YCL029C	0.5389594851952824
YCL030C	-0.07561411485939523
YCL032W	-0.23016664741752438
YCL033C	-4.110344347171021
YCL034W	-4.899471395761938
YCL035C	-0.5065429409332375
YCL036W	-0.031975752725335954
YCL037C	-4.910380986295454
YCL038C	0.21530829936767043
YCL039W	0.26803798694632686
YCL040W	-0.2628954190180695
YCL042W	0.028026995208997256
YCL044C	-4.353991869086189
YCL045C	-0.27744153972942315
YCL046W	-0.17925522492778773
YCL047C	0.004389549053047048
YCL048W	-0.3247164320413214
YCL049C	0.13348637036630895
YCL050C	0.395316543170669
YCL051W	0.40077133843742496
YCL055W	0.36258777157012223
YCL056C	0.08802974314332938
YCL057W	-0.3956287705091687
YCL058C	0.8407914899558638
YCL061C	-0.7483721977594863
YCL063W	-2.30662537896321
YCL064C	-0.12470727226021268
YCL069W	-0.0610679941480416
YCL076W	0.011662609408724958
YCR001W	-0.1392533929715663
YCR002C	-1.2211211208784687
YCR003W	-1.2465768321233375
YCR004C	0.31713114434714373
YCR005C	-0.07015931959263762
YCR006C	0.22439962481226702
YCR007C	0.053482706453865034
YCR008W	-0.29198766044077623
YCR009C	0.2571283964128116
YCR010C	0.13348637036630895
YCR011C	-0.00470177639154734
YCR014C	0.2753110473020037
YCR015C	0.12439504492171238
YCR016W	-0.2701684793737458
YCR017C	0.049846176276027714
YCR019W	0.2625831916795687
YCR020C	0.28440237274659913
YCR020C-A	-2.464814441699178
YCR020W-B	-2.2993523186075335
YCR021C	-1.0156571658306028
YCR022C	-0.031975752725335954
YCR023C	0.21167176918983313
YCR024C	-0.04652187343668959
YCR024C-A	-0.4138114213983597
YCR025C	0.026208730120077506
YCR026C	-0.6920059800029921
YCR027C	-0.16289083912751542
YCR028C	-0.7774644391821924
YCR028C-A	0.4407731703936464
YCR030C	0.25531013132389185
YCR031C	0.5098672437725751
YCR032W	-0.18471002019454535
YCR033W	-0.3247164320413214
YCR034W	0.0953028034990062
YCR036W	0.2080352390119936
YCR037C	-2.212075594339414
YCR043C	0.6535101857971884
YCR044C	-2.148436316227243
YCR045C	-0.2756232746405034
YCR046C	-1.4811330285939095
YCR047C	0.8226088390666717
YCR048W	-0.0610679941480416
YCR049C	-0.5956379302902769
YCR050C	-0.01561136692506257
YCR051W	-2.4102664890316023
YCR053W	-1.0411128770754723
YCR059C	0.15894208161117673
YCR060W	0.2407640106125404
YCR061W	-0.1819826225611657
YCR063W	0.024390465031158846
YCR065W	-0.1828917551056267
YCR066W	-1.0647503232314208
YCR067C	0.2043987088341563
YCR068W	0.008026079230885459
YCR069W	-0.4192662166651173
YCR071C	-0.5029064107553991
YCR073C	0.30440328872471095
YCR073W-A	1.2644472556740283
YCR075C	0.3534964461255267
YCR076C	-0.030157487636416208
YCR077C	-2.0320673505364164
YCR079W	0.21530829936767043
YCR081W	-0.5901831350235193
YCR082W	0.22439962481226702
YCR083W	-0.0610679941480416
YCR084C	-0.2992607207964525
YCR085W	0.3189494094360635
YCR086W	-2.172073762383192
YCR087C-A	0.042573115920349805
YCR087W	-0.2792598048183413
YCR088W	0.346223385769851
YCR089W	0.05530097154278478
YCR090C	0.0789384176987328
YCR091W	0.2534918662349732
YCR092C	-0.00470177639154843
YCR094W	-1.1865740841890053
YCR095C	-4.472179099865935
YCR098C	-0.23016664741752438
YCR099C	-4.623095102246226
YCR100C	0.011662609408724958
YCR101C	0.19348911830064108
YCR102C	-0.30289725097429093
YCR102W-A	-0.402901830864845
YCR105W	0.662601511241785
YCR106W	0.3425868555920126
YCR107W	-0.37380958944213827
YDL001W	0.05711923663170344
YDL002C	0.3062215538136285
YDL005C	-1.8647869623558528
YDL006W	-0.5301803870891866
YDL009C	-0.09743329592642515
YDL010W	0.13166810527739028
YDL011C	0.11348545438819825
YDL012C	-0.3283529622191593
YDL013W	-0.00470177639154843
YDL018C	-0.213802261617251
YDL019C	0.12257677983279372
YDL020C	-0.07925064503723364
YDL021W	0.10984892421035874
YDL022W	-0.357445203641866
YDL023C	0.12257677983279264
YDL024C	0.07530188752089549
YDL025C	-0.15925430894967757
YDL026W	0.3025850236357912
YDL027C	0.08257494787657121
YDL032W	-0.3156251065967254
YDL033C	-0.7265530166924564
YDL034W	-0.3592634687307852
YDL035C	-0.5138160012889144
YDL036C	-0.47017763915485394
YDL037C	-0.2938059255296949
YDL039C	-0.9238347788401855
YDL040C	0.046209646098188215
YDL041W	-1.204756735078197
YDL042C	-0.5374534474448635
YDL044C	0.36258777157012223
YDL045W-A	-1.1211165409879145
YDL046W	-0.24834929830671587
YDL047W	-0.10288809119318276
YDL048C	-0.4501767231767438
YDL049C	-0.08652370539290992
YDL050C	-0.2065292012615747
YDL051W	-0.1483447184161629
YDL052C	-1.882969613245045
YDL053C	0.21894482954550884
YDL054C	0.10621239403252034
YDL056W	-1.8138755398661168
YDL057W	0.6426005952636743
YDL059C	-0.199256140905899
YDL062W	0.36076950648120354
YDL063C	0.34985991594768834
YDL065C	0.27894757747984206
YDL066W	0.04439138100926846
YDL067C	-1.204756735078197
YDL068W	-1.541135776528242
YDL069C	-0.5683639539564894
YDL070W	-0.07379584977047658
YDL072C	-0.06652278941479976
YDL073W	0.013480874497643618
YDL074C	-0.7683731137375975
YDL075W	0.2171265644565891
YDL076C	0.5571421360844744
YDL077C	-1.797511154065844
YDL078C	0.026208730120077506
YDL079C	-0.09561503083750648
YDL080C	-0.3065337811521293
YDL081C	-0.22471185215076675
YDL082W	-4.643096018224337
YDL083C	0.9353412745796592
YDL085W	-0.5683639539564894
YDL086W	-0.4192662166651173
YDL088C	-0.17561869474994932
YDL089W	1.569915790612447
YDL090C	-1.1774827587444094
YDL091C	-0.5810918095789233
YDL093W	-0.5392717125337821
YDL094C	-0.10470635628210143
YDL095W	0.6407823301747545
YDL096C	0.0589375017206221
YDL099W	0.9026125029791157
YDL100C	-0.08834197048182912
YDL101C	-0.24834929830671587
YDL104C	0.22621788990118566
YDL106C	-0.199256140905899
YDL107W	0.08802974314332829
YDL109C	-2.0829787730261526
YDL110C	0.8116992485331566
YDL112W	-0.03743054799209357
YDL113C	0.30803981890254717
YDL114W	-0.26471368410698926
YDL115C	0.4025896035263447
YDL117W	-0.2465310332177972
YDL118W	-0.3192616367745632
YDL119C	0.08439321296549097
YDL121C	-2.230258245228605
YDL122W	0.13894116563306602
YDL123W	0.20621697392307387
YDL124W	0.10984892421035874
YDL125C	-0.10652462137102117
YDL127W	-0.8611046332724748
YDL128W	-0.001065246213710021
YDL129W	-0.41744795157619863
YDL130W	1.271720316029705
YDL130W-A	-0.3228981669524022
YDL131W	0.31167634908038666
YDL133C-A	-0.341989950386053
YDL133W	-0.5138160012889144
YDL134C	0.7153311988204414
YDL135C	0.5189585692171717
YDL136W	0.4716836769052723
YDL137W	-2.0375221458031736
YDL138W	0.06621056207630001
YDL142C	-0.1665273693053544
YDL144C	-2.166618967116435
YDL146W	-0.3847191799756535
YDL149W	0.41349919405985996
YDL151C	0.004389549053048138
YDL154W	0.26803798694632686
YDL155W	0.2589466615017303
YDL156W	0.09893933367684352
YDL157C	-0.5029064107553991
YDL158C	0.08439321296549097
YDL159W	0.05893750172062319
YDL160C	-3.804875812232601
YDL161W	0.19530738338956083
YDL162C	0.16803340705577222
YDL167C	0.1480324910776626
YDL168W	-0.06288625923696135
YDL169C	-0.08652370539291102
YDL170W	-0.14470818823832393
YDL171C	-0.059249729059122395
YDL172C	-0.23380317759536223
YDL173W	-1.3756736534365979
YDL174C	-0.15379951368291941
YDL175C	0.4244087845933741
YDL176W	-0.6665502687581237
YDL177C	-0.0647045243258811
YDL178W	0.031663525386834576
YDL179W	-0.08106891012615285
YDL180W	0.30803981890254717
YDL181W	-0.00470177639154843
YDL182W	0.1153037194771169
YDL183C	0.08802974314332938
YDL184C	0.049846176276026624
YDL185W	-4.353991869086189
YDL186W	0.10803065912144008
YDL187C	0.3007667585468714
YDL188C	0.41349919405985996
YDL189W	-0.01015657165830659
YDL190C	0.046209646098188215
YDL191W	0.4607740863717582
YDL192W	-3.333945154202538
YDL194W	-0.24471276812887802
YDL197C	0.7644243562212583
YDL198C	0.009844344319805208
YDL199C	-0.044703608347769846
YDL200C	0.584416112418262
YDL201W	0.6826024272198957
YDL202W	0.4280453147712125
YDL203C	0.45713755619391977
YDL204W	0.5389594851952824
YDL206W	0.8735202615564084
YDL210W	0.7971531278218029
YDL211C	0.5371412201063626
YDL213C	0.8989759728012762
YDL214C	0.7280590544428753
YDL215C	-2.3066253789632105
YDL216C	-0.14652645332724312
YDL218W	0.46259235146067684
YDL219W	0.4225905195044554
YDL222C	0.3225859396139008
YDL223C	0.026208730120077506
YDL224C	0.5080489786836553
YDL225W	0.5607786662623107
YDL226C	0.42440878459337517
YDL227C	0.4789567372609502
YDL229W	-0.21925705688400968
YDL230W	0.08984800823224803
YDL231C	0.22621788990118566
YDL232W	0.6462371254415127
YDL233W	0.6644197763307047
YDL234C	0.5025941834168993
YDL236W	-0.199256140905899
YDL237W	0.7171494639093601
YDL238C	0.6844206923088154
YDL239C	0.5607786662623118
YDL240W	0.4844115325277073
YDL241W	0.3225859396139008
YDL242W	-0.0665227894148003
YDL243C	0.24803707096821612
YDR001C	0.11530371947711582
YDR003W	0.031663525386834576
YDR004W	0.2771293123909234
YDR005C	-0.05743146397020373
YDR006C	0.21167176918983313
YDR007W	-0.17380042966103065
YDR008C	-0.23562144268428198
YDR009W	0.09712106858792485
YDR010C	-0.7920105598935466
YDR011W	-0.5356351823559442
YDR014W	-0.34653561310835074
YDR015C	0.07348362243197575
YDR017C	-1.730235345775835
YDR018C	0.15712381652225807
YDR019C	0.2898571680133562
YDR020C	0.26076492659065004
YDR024W	0.04802791118710796
YDR025W	-0.6465493527800136
YDR026C	-0.35017214328618973
YDR027C	-1.6047750546404127
YDR028C	0.15348728634441858
YDR029W	-0.5683639539564894
YDR030C	0.09712106858792377
YDR031W	-0.5192707965556714
YDR032C	0.0789384176987339
YDR033W	-0.9938379847635734
YDR034C	0.24803707096821612
YDR035W	0.28803890292443757
YDR036C	-2.024794290180739
YDR042C	0.6262362094634009
YDR043C	0.297130228369033
YDR046C	0.24258227570145688
YDR048C	-0.30107898588537174
YDR049W	-0.34289908293051236
YDR051C	-0.20289267108373793
YDR055W	0.12984984018847054
YDR056C	-0.3356260225748361
YDR057W	-0.1392533929715663
YDR058C	0.11166718929927849
YDR059C	-0.05015840361452637
YDR061W	-0.17743695983886906
YDR063W	0.26803798694632686
YDR065W	0.5280498946617671
YDR066C	-0.10652462137102117
YDR067C	-0.592001400112438
YDR068W	0.3716790970147188
YDR069C	-0.9702005386076243
YDR070C	-0.06834105450371787
YDR071C	-0.1519812485940002
YDR072C	-1.1265713362546728
YDR073W	-0.9920197196746549
YDR074W	-2.048431736336689
YDR075W	-0.3683547941753812
YDR076W	-0.5174525314667527
YDR077W	0.30803981890254717
YDR078C	-0.19743787581697922
YDR079W	-0.7047338356254265
YDR080W	-2.204802533983737
YDR083W	0.6607832461528652
YDR084C	-3.086661102109532
YDR085C	-0.06834105450371897
YDR089W	-0.13743512788264767
YDR090C	0.05530097154278478
YDR092W	1.033527589381294
YDR093W	-1.1083886853654807
YDR094W	-0.628366701890822
YDR095C	-0.01379310183614391
YDR096W	0.2043987088341552
YDR097C	0.1280315750995508
YDR098C	-0.12470727226021268
YDR099W	-0.07925064503723364
YDR100W	-0.06652278941479976
YDR101C	0.39713480825958763
YDR102C	1.0062536130475066
YDR103W	-0.23198491250644412
YDR104C	0.26803798694632686
YDR105C	0.08075668278765256
YDR107C	-0.3374442876637553
YDR108W	-0.2047109361726566
YDR109C	0.22803615499010543
YDR110W	-0.2538040935734735
YDR111C	-0.3847191799756541
YDR112W	0.14257769581090443
YDR114C	-2.2557139564734734
YDR115W	-1.9156983848455902
YDR116C	0.07166535734305599
YDR117C	0.3716790970147188
YDR119W	-0.18652828528346455
YDR120C	0.315312879258224
YDR121W	-2.69937063816975
YDR122W	-0.1883465503723832
YDR123C	-1.9720646026020838
YDR124W	-0.488360290044046
YDR125C	-0.2465310332177972
YDR126W	-0.21562052670617074
YDR127W	-3.0666601861314207
YDR128W	0.05711923663170344
YDR129C	-2.408448223942683
YDR130C	-0.21198399652833286
YDR131C	-0.044703608347769846
YDR132C	-0.055613198881285075
YDR133C	0.24621880587929637
YDR135C	0.13894116563306602
YDR136C	-0.18471002019454535
YDR137W	-0.3228981669524022
YDR138W	-3.3503095400028107
YDR139C	-0.3374442876637553
YDR140W	-4.233986373217524
YDR142C	-0.3701730592642999
YDR143C	-0.23198491250644412
YDR144C	-0.07925064503723364
YDR146C	-0.24471276812887802
YDR147W	-0.7029155705365072
YDR148C	-0.9192891161178882
YDR149C	-0.45017672317674323
YDR150W	-0.35017214328618973
YDR151C	-0.21925705688400968
YDR152W	0.11712198456603556
YDR153C	0.5989622331296145
YDR154C	0.9262499491350638
YDR155C	0.0916662733211678
YDR156W	-0.5338169172670251
YDR157W	-0.08652370539291102
YDR158W	-1.1774827587444094
YDR159W	-3.2484866950233373
YDR161W	-0.24471276812887802
YDR163W	-0.06652278941479976
YDR165W	0.5189585692171717
YDR169C	0.05893750172062319
YDR171W	-0.001065246213710021
YDR173C	-2.5575459612340548
YDR174W	0.6771476319531387
YDR175C	-0.9702005386076238
YDR176W	-3.3030346476909123
YDR178W	0.6171448840188054
YDR179C	1.2080810379175344
YDR179W-A	0.029845260297915916
YDR181C	-0.3447173480194321
YDR183W	-0.21743879179509049
YDR184C	0.395316543170669
YDR185C	-0.1174342119045364
YDR186C	-0.9120160557622109
YDR191W	0.07166535734305599
YDR192C	-0.3047155160632107
YDR193W	-0.19380134563914192
YDR194C	-0.1483447184161629
YDR195W	-4.586729800467842
YDR197W	-2.250259161206716
YDR198C	0.25167360114605347
YDR199W	0.046209646098188215
YDR200C	-1.5520453670617562
YDR202C	0.44622796566040457
YDR203W	0.0789384176987339
YDR204W	0.6353275349079974
YDR205W	-0.12652553734913188
YDR206W	0.41349919405985996
YDR207C	-1.2993065197019933
YDR209C	-0.7501904628484055
YDR210W	-0.12288900717129402
YDR213W	-0.1392533929715663
YDR214W	-0.0065200414804670905
YDR215C	-0.20107440599481818
YDR216W	-0.12470727226021268
YDR217C	-0.35380867346402756
YDR218C	-0.19561961072806058
YDR219C	-0.3356260225748361
YDR220C	-0.29562419061861467
YDR221W	-0.21198399652833286
YDR222W	-0.6756415942027197
YDR223W	0.05166444136494637
YDR225W	-0.8156480060494953
