orf	hom | growth (relative abundance in pooled culture) | antimycin A [1 ug/ml], hydrogen peroxide [1 mM] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | YPD [standard] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | wortmannin [1.5 uM] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | antimycin A [1 ug/ml], raffinose [6%] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | ethanol [75%], lovastatin [100 ug/ml] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | hygromycin B [7 ug/ml] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | GLYE [standard] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | Calcofluor White [3 ug/ml] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | caffeine [6 mM] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | antimycin A [1 ug/ml] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | actinomycin D [400 uM] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | cytarabine [400 uM] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | arsenic [20-100 uM] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | benomyl [10-15 uM] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | bleomycin [0.01 U/ml] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | camptothecin [250-300 uM] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | camptothecin [5 ug/ml] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | doxorubicin [0.2 mM] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | hydrogen peroxide [3 mM] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | hydroxyurea [100 mM] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | idarubicin [50-100 uM] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | mechlorethamine [20 uM] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | melphalan [800 uM] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | methyl methanesulfonate [0.03%] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | topotecan [20 uM] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | tirapazamine [250-300 uM] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | UVA [36-288 J/cm2] | Brown JA~Brown JM, 2006
YAL017W	-0.35783811520244985	-0.01547451439883966	-0.290502879150438	1.2120607696198553	-1.3361366953645735	0.07208958474729012	0.056312809222504714	0.5634070907068969	0.2910460234044638	-0.0704929603372159	-0.4926738914843553	-1.851041743154632	1.2583990532841511	-0.4118945712076093	-0.0203893591987762	-0.5630543664604922	-0.3552785018656737	1.4655005380285062	0.3356028402953311	0.7160527179920773	-0.05221829885340867	-0.8766007261816465	-0.05953065653448112	0.4803304987726048	-0.40893843217482806	0.1590271197380347	-0.5613274685092805
YAL018C	-0.3795485324875993	0.02760392287314887	-0.980737720011882	0.6483476890663542	-0.3732257369152835	0.08549215543270158	0.8109044528040782	0.8750316905950617	0.15782125748955114	1.052300983068574	-0.37611666752472933	-1.6810994402601949	1.384213541544231	-0.3602739643422942	0.5934376651012551	0.6394238814475875	-0.04418886839125363	0.6829679408113346	0.3213951510974531	0.19103193587391246	0.4024801715222983	0.6100198090834901	-0.014712899903959091	0.3253897662005176	0.05985032862695361	0.1042601269711095	-0.8925398727174553
YAL019W	-0.5396628599655764	0.19453286730210442	0.51477110185458		0.49528218639191934	-1.4725566867463793			0.0949095624741757		-1.0246530162231613	-1.839185303417811	0.7111060293528045	0.5172763523680612	-0.5220749079055326	-1.1868399575628088	-4.671647166323251	-0.15975947157638837	0.19115800011690462	-1.983238911811096	-2.6098971947167606	0.3222868022579798	0.4708127969266963	-0.4950918403743989	0.5824345209961529	1.5647132674224482	-0.8323194355886961
YAL020C	1.1781739077218725	-3.1225068026410123	-1.0318662267423593		1.0569802454873385	-1.0369731394705073	2.3764005491897304	-2.622866908149622	-1.2040319051962227	1.4422533705987284	1.001649492613414	-1.7087644663127775	2.919150298317203	3.5737596536038194	1.0420035674743549	1.819355662207391	1.9001213408238715	0.7481789905794323	1.6924371586926819	0.35082086956204955	3.0996688253418334	1.585114998881053	1.128139894174353	3.227007121641424	0.5440092127337117	2.353357963266171	-1.7476700799458336
YAL021C	-1.209971993644565	-2.6809528206031294	-2.3036878316629825	-1.1282026254052855	-7.2552069987734455	0.17931015023058172	3.6077739775218505	-0.2349121090066046	-5.689265690998283	0.2858428420610287	-4.814257118295106	-3.2461494855205943	2.038448880496645	2.4788594132500323	-0.22106357868147875	-2.1864000011364	-2.7176154060620505	-3.84167566617513	0.9086463046097443	-3.809398153961234	-1.315556662567731	0.9616934840924471	-4.8475609898952525	-2.597355870954764	1.2587199464151164	1.258018107927667	-0.7660769547470612
YAL022C	-0.3714071260056683	0.11376079741712589	-1.7604474476516614	0.5971010453796723	-0.9443640995249114	-0.8191813658325711	0.06757537106700581	-0.0003183090907949611	-1.2595422243274363	0.25894957395550083	-0.3820939610611203	-1.9537975542070827	3.2714308654454265	-0.21627963992852076	-0.049900273828585404	-0.23237284828577037	0.6849274600644183	0.2716367038125651	-0.6257841287610812	-0.04294471702657402	-0.2537323936790061	0.5833778640070539	0.4409342925063483	-0.11830414980136862	0.05216526697446538	0.39635075506137724	0.209494126738835
YAL023C	2.9041520818912523	-2.987886686166048	-0.08598885222852864	-0.3509618628239431	0.9908981208878774	-2.253256429171596			-1.3002497916903264		-2.1902252558194215	-1.9142760884176786	0.41544198194161724	2.807601172760723		0.9926518667705859	-1.2204965449664045		0.8920706672122201	2.1541531211853115	1.1904519525711086	-2.5230729319054	-0.9932339196703571	4.322156390503222	1.105018713365352		0.703301711194659
YAL024C	-1.6170423177411168	-1.997082628910312	0.11213411135207102	1.6989038846433335		-0.5276754534248722	-0.5180778448470512	-2.388273108233812	0.8276457750061954	-0.2721924711286751	-0.4956625382525509	-0.9815694957877432	-1.3522515781125026	-3.6721434258590846	0.026828104208918506	-1.0515611546731496	-0.8802422583537575	-0.23500299053957796	-1.9186838457679805	-2.291403283923932	-2.573727998209602	0.9137379829548621	-2.0987385832232337	-0.3507152486594995	0.5593793360386881	0.27951450382527016	-0.5793935996479083
YAL026C	-1.4189347600141284	-1.3912921047729734	0.6745476853873218	0.5458544016929905		-3.188085734479044			-0.8228610471618895		-2.937386947868306	-1.6376258278918503	1.5729352739343505	1.7181346804980213	-2.6881760417335276	0.0983086698889516	1.5307024010729977	0.21645812323955943	0.23141311951089233	1.1782992761613311	-1.584242122335194	1.238769712887383	0.015165604516388936	0.05424348419936492	-0.040055472855393306	0.3634905594012221	-1.6392732931140672
YAL027W	-0.7486256263351397	0.12453040673512303	-1.6070619274602291	0.18712789588621706	-0.9396439477678071	-0.31993560780099467	0.36791035358703505	0.48637629073454136	-0.4972005082587695	1.0791942511741017	-0.2774913241742765	-1.685051586839135	3.6362928813996582	-0.28148461702155025	-0.12662865186608932	0.31625785232229103	0.12107749939203202	1.1695426967732938	-0.5239623561762888	-0.10571894097548502	-0.021216130418701386	-0.5249270511726896	0.3064810226147822	0.06128624477082342	-0.40893843217482806	-0.3411780808665487	0.889985066293812
YAL028W	-0.6970633852829098	0.15683923468911445	-0.4758437160484184	-0.009317571579396973	-1.1756515356230253	-0.5243248107535193	-0.24777636057902488	-0.3434555089676508	-0.9449837492505594	0.25894957395550083	-0.4239350158158579	-1.7957116910494666	1.4471207856742707	-0.09945405597017616	-0.03809590797666172	-0.4578375197685353	0.5002179901889815	1.3400946730898569	-0.3676777749996306	0.5619705319356594	-0.3234872726570975	0.09849446361591621	0.2990113965096952	0.7514767807737575	-0.30134756903999294	0.6957436488539016	0.4804860938182506
YAL029C	-0.9955816229537146	-0.0020125027513432513	-1.1916428102751009	-0.7950994414418531	-0.5667519589565624	0.015128659334291467	0.08259212019300728	0.7454798906415551	0.5685976190605319	1.8590990262344105	-0.7825726279993226	-1.0448038410507898	0.05057996598738594	-0.5423045253936684	0.4399809090262473	0.4064437209153971	0.12107749939203202	1.2548186849315752	0.14143108792433157	0.3108736361400153	0.12087714157370705	-0.8872575042122209	0.045044108936736965	0.6775277947734432	-0.1630164592952049	0.7468595087696985	-1.259884539202885
YAL030W	-1.1448407417891169	0.15683923468911445	0.629810241998154	-0.4876195793217614	-0.9868454653388508	-0.2462214690312317	-0.762100018144575	-0.43799330893372335	-0.3491729905755332	0.05725006316404162	0.21264674580979193	-1.8866110623650958	2.1516819199307173	-0.5205695330293251	-0.19155266405166957	-0.10460953444553688	-0.41360780814212744	0.1562633080690078	0.03250547074060011	-0.4880710323006702	0.027870636269585174	0.09316607460062898	-0.29108906579217836	-0.5443911643746085	-0.6932857133168923	0.6081164604268213	-0.09763010261783604
YAL031C	-0.509811036198496	0.07337476247463665	1.032447232500663	-1.3331892001520134	-0.6186736282847104	0.0050767313202328855	-0.7395748944555728	-0.4590017089261839	-0.1493358417031642	-0.10410954546912579	-0.4926738914843553	-1.4123534728922473	1.359050643892215	-0.3276714757957795	0.3219372505070105	0.22607198372918508	0.12107749939203202	1.3701920806751327	0.503727162470221	0.25380615982282345	0.1027925433201278	0.2743313011203947	-0.6048133622058326	-0.39649319237397973	-1.1082790425512563	0.805277634387752	-0.6215479056380395
YAL034C		0.0814519694631345												-0.43091268952640954			0.16968525462241016		0.27640413530417274	-0.1799066601878344		0.21039063293694804		0.5578008650586485	-0.6548604050544512		-0.6998344739054263
YAL036C	-0.45282119082497874	-0.15547943553280238	-2.0544363613519057	0.08463460851285323	-0.9066028854680765	-0.42380553061293347	0.22149704960852082	0.2762922908099358	-0.26775785584975326	0.8438781552507326	-0.3820939610611203	-1.1119903328927767	1.5855167227603586	-0.1891108994730918	0.6288507626570261	0.6995477938429915	0.07246974416165387	0.7782763981647082	0.1958938965161973	0.10543072139812473	0.33530880658043255	-0.3650753807140726	0.43346466640126136	0.19157731534280587	-0.5088442336571749	1.0316478711577095	0.209494126738835
YAL037W	-0.43111077353982924	-0.03970613536433323	0.22078218815433537	0.5714777235363315	-1.690148077147401	-0.15910475957605733	-0.7057872089220696	-0.4695059089224142	-0.24925441613934873	-0.4806152989465164	-0.7556748070855627	-0.6930627955250939	1.1640381870890915	-0.3113702315225221	-0.06170463968050908	-0.4202600745214078	-0.13168282780593427	1.0341043626395525	0.7168425004383912	1.0413373330000706	-0.15555886030243302	-1.0471091746708379	-0.14916616979552524	1.0050161613462638	-0.22449695251511068	0.7249527116629284	-0.8865178290045793
YAL039C		-0.723576327057151												0.9546930737004675	1.000688286992622		1.6181963604876781	2.438650049952424		1.1782992761613311		2.288462348898967		1.5543514859200276	-0.9007823779340745		1.3958367381753878
YAL040C	1.2297361487741023	-0.5485701756396978	0.06739666796290336		1.5101148141693572	-0.3701952478712876	-0.11637980572651209	-2.640373908143339	0.26884189575197837	-1.9866383128560785	-1.105346478964441		0.4406048795936332	1.5632728599020764	-1.3011630541324954	0.23358747277861058	0.5002179901889815	-0.4206036706487788	0.5937091940567817	0.2480994121911043	-1.5894091504076453	0.7645430905268197	-0.24627130916165632	1.6881639367777395	1.0973336517128638	0.1444225883335213	-3.2411369207390575
YAL042C-A	-0.11088211858387512	0.1756860509956094	-2.6360231254110857	1.0412386239975822	-1.6759876218760876	-2.008659514162837	1.54672515997815	0.8645274905988316	-0.16413859347148785	3.089466042062312	-0.8363682698268423	-0.32156101710469587	0.95644428145996	0.0662752608079405	-0.6578251152026547	0.3989282318659715	-0.04418886839125363	-0.551025770184974	0.9844206469984271	0.7959471848361458	-0.20206211295449397	-0.8606155591357848	0.24672401377408618	0.6810491750591724	-0.8239317614091921	1.0024388083486828	-0.7419887798955576
YAL042W	-0.17329956827867976	0.02760392287314887	-2.495419731902273	0.21275121772955802	-0.6375542353131278	-2.1426852210169516	1.3702783577476325	0.6334350906817654	-0.4342888132433941	2.4104110223977324	-0.540492239775484	-0.7800100202617827	1.862308596932534	-0.2108458918374349	-0.7581622249440061	0.09079318083952609	0.20857145880671266	-0.8971459574156461	0.6813232774436961	-0.19132015545127276	-0.16847643048356106	-1.0684227307319867	0.3961165358758263	1.0120589219177223	-1.0544836109838387	0.9330672841772442	-0.72392264875693
YAL045C	-0.5152386405197833	0.06798995781563812	0.2719106948848127	0.1444223594806488	-1.156770928594608	-0.2462214690312317	-0.5706364667880562	-0.1753883090279663	-0.4046833097067468	-0.4469987138146065	-0.6062424686757858	-0.2227573526311858	0.04428924157438204	-0.1972615216097204	0.2806219700252776	0.33128883042114204	-0.41360780814212744	0.632805594835875	0.7949847910267203	0.7046392227286389	0.09504200121145097	-0.3011347125306259	0.23178476156391215	0.2655263013431203	-0.3320878156499458	1.3018317021412074	-0.12171827746933965
YAL046C	-0.9630159970259902	-0.16086424019180096	-0.49501690607234733	-0.1374341807961017	-0.3921063439437009	-0.6013895921946351	-0.5293404066915524	-0.6375731088620987	-1.0560043875129868	0.16482313558615322	-0.5733673542256348	-0.7167756749987363	0.09461503687841397	-1.4796260711059674		-0.6306937679053218	0.1307990504381076		-0.3960931533953867	-0.25980112703190295	-0.2847345621137134	-0.2638359894236153	0.11227074388252004	-0.28733040351637285	-0.6241201584444983	1.5026440089532662	0.08303120876844106
YAL048C	-0.13802014019031192	-0.16086424019180096	-0.18824586568948332	1.6476572409566517	-1.0859686522380423	0.1324011528316416	-0.495552721158049	0.598421090694331	0.21703226456284563	-0.7629946140545593	0.08712358154557925	-1.115942479471717	1.1011309429590517	0.4928244859581752		0.827311107683225	0.24745766299101515		0.764201464431318	0.34511412193033036	1.0922784191945356	-0.3171198795764876	-1.000703545775444	-0.2591593612305388	-0.5011591720046867	1.404063421972801	-1.2237522769256297
YAL049C	-0.16244435963610504	0.27261253485758363	-1.21081600029903	1.5024584171777196	-1.2086925979227559	0.04863508604782009	-0.4467482864985443	-0.1683855090304795	-1.3372566711111356	-0.6419749075796838	-0.579344647762026	-0.2267094992101262	1.2332361556321354	-0.2217133880196065	-0.16794393234782218	-0.3150432278294508	-0.2775060934970686	0.18134448105673764	0.46347204307623324	-0.8361826378355404	-0.21756319717184755	-1.3241854034657738	0.15708850051304207	-0.5619980658032548	-0.4934741103521984	1.1667397866494584	-0.7841430858856889
YAL051W	-1.1475545439497605	0.0895291764516324	-1.1469053668859333	0.42627889975739935	-0.19385997014531772	-0.5712338081524593	0.3191059189275303	0.1082250908702513	-0.7488472883202713	0.39341591448314034	-0.4538214834978133	0.05389290789464243	1.4722836833262867	-0.15379153688103409	0.0858499334685369	0.436505677113099	-0.13168282780593427	0.627789360238329	-0.1782419190279238	-0.49948452756410866	0.21905067495028016	-0.770032945875902	0.20937588324865114	-0.3683221500881458	-0.8085616381042157	1.2215067794163839	-0.0193435343504493
YAL053W	-0.021326647282633716	0.07068236014513736	-1.5303691673645134	0.22983343229178535	-0.9868454653388508	-0.07533869279223579	0.4730275974690452	0.38483569077098206	-0.2603564799655914	1.2136605917017411	-0.7467088667809761	-0.2662309649995302	0.3839883598765973	0.17223334858411346	0.22160014076565923	0.26364942897631255	0.34467317345177145	0.050922381520542404	0.6836912256433425	0.8758416516802144	-0.08322046728811595	-0.029386872750977254	0.022635230621475943	0.9944520204890761	0.36725279472648253	1.7436187771277372	-0.0193435343504493
YAL054C	-0.10274071210194409	-0.0262441237168368	0.13769836471730967	0.37503225607071744	0.23095368799407498	0.4674654199669278	-0.25153054786052526	0.32181049079360036	0.5426928034659656	-0.1511727646537996	0.054248467095428334	-0.07257578263145043	-1.9247074996958655	0.022805276079254172	-0.3273028713487918	-0.6081473007570453	1.2973851759671828	0.4221237417389442	-0.637623869759313	-0.3796428272980058	-0.1839775147009147	1.238769712887383	-0.10434841316500318	-0.20281727665887073	1.450846487727322	0.02393520424628586	-0.5974597307865359
YAL055W	-0.2574274352586338	-0.6481890618311712	-2.917229912428711	0.8191698346886273	0.297035812593536	-0.8191813658325711	1.2614069265841221	0.8330148906101407	-0.9116775577718312	1.6036129792318958	-0.0623087568641977	0.23173950394696063	0.6859431317007886	-0.06141781933257562	-0.07350900553243277	-0.13467149064323886	0.3252300713596202	-0.8369511422450943	0.5795015048589037	0.1510847024518782	0.05887280470429246	0.26367452308982026	0.6426141973436975	0.5331512030585436	-0.4319936171322927	1.4880394775487529	-0.013321490637573402
YAL056C-A	1.5553924080513437	-1.1732075160835314	1.7482463267273456	0.5202310798496496	0.9625772103452512	-4.913666710225769	1.2013399300801162	-0.007321109088281797	1.8601377108467687	-0.2856391051814391	-2.7670340820811603	-0.23461379236800697	-0.2010490105327734	1.9490689743691678	-0.3450094201266774	-0.9764062641788946	0.7043705621565696	-1.1329089835003066	0.2550926015073557	0.48778281272331	0.5523239856233836	0.7592147015115325	2.345688949303535	0.5859719073444825	-0.8777271929766096	2.7075178498256207	0.2215382141645868
YAL056W	-2.173371760673071	-0.16086424019180096	-0.009296092132812666	1.118108589527605	-0.3496249781297617	-0.7622204404195724	-0.7733625799890761	-0.40998210894377596	-0.6563300897682486	-0.32597900733973095	-0.6391175831259368	-0.1120972484208545	0.6293266119837526	-2.650598784734956		0.09079318083952609	-0.13168282780593427		-1.5445480302238597	-0.448123798878636	-0.31573673054842066	-0.5302554401879768	-0.3732549529481354	-0.14647519208720264	-0.4857890486997103	0.38904848935912056	-0.2963575451427409
YAL058W	0.5377165978099642	-1.3374440581829878	0.9365812823810179	0.4519022216007403	1.4298722342985832	-5.972469794373272	0.7208039580480694	-0.238413509005348	0.25403914398365474	-0.9579708078196366	-3.0270463509141727	-0.009341437368404025	-1.6919506964147182	1.0361992950667545	0.23930668954354473	1.0151983339188624	0.8404722768016283	0.9739095474690008	1.4106513229347675	0.9728563614194405	0.8235929594270724	3.8550087193934126	0.8218852238657858	0.4169456536294782	1.0051129118830051	3.700625985332531	-4.565986537571756
YAL059W	0.5919926410228378	-0.8285800179076231	0.5531174819024379	1.0839441604031503	-0.5667519589565624	0.48421863332369214	0.06757537106700581	-0.12636870904555833	0.7166251367437682	-0.4335520797618425	-0.8991298519589487	0.12503154631556976	0.5790008166797208	-0.526003281120411	0.8177206162878049	-0.30001224973059987	0.033583539977351376	-0.4456848436365086	1.8297781542721692	0.1853251882421933	0.07695740295787173	0.33294358028855425	0.097331491672346	0.8042974850596963	-0.6856006516644041	2.353357963266171	-0.6938124301925505
YAL060W	-0.30898967631086366	0.12183800440562374	0.029050287915045367	0.9472864439053321	-0.18441966663110898	-0.20266311430364456	-0.03003349825200368	0.11172649086899471	-0.319567487038886	-0.2654691541022932	-0.5165830656299196	0.2475480902627223	-1.1006226015923433	-0.18639402542754888	-0.1089221030882038	0.1809790494326321	0.004418886839124495	-0.08953218721074475	0.7736732572299033	-0.2997483604539372	0.04078820645071321	-0.6634651655701574	0.0002263523062149225	-0.1535179526586611	-0.8700421313241214	1.3054828349923355	-0.45293068167751427
YAL061W	-0.41754176273661087	-0.020859319057838232	-0.2649386257851993	0.34940893422737646	-0.023934506889560656	-0.8995967899450398	0.09010049475600801	-0.37146670895759826	-1.5000869405626955	0.06397338019042359	-0.5285376527027018	0.32659102184153044	-1.4906475151985905	0.10159462339999814	-0.40993343231225754	0.008122801295845604	0.21829300985278827	-0.3152627441003134	0.5795015048589037	0.19673868350563165	-0.17881048662846347	-0.013401705705115568	0.06745298725199798	0.3007401042004128	-0.8239317614091921	1.2324601779697686	0.05894303391693744
