orf	het | genome instability (diploid mating) | standard [standard] | Choy JS~Basrai MA, 2013
YBR070C	0.8333333333333333
YBR071W	0.16666666666666666
YBR072C-A	0.5
YBR072W	1.0
YBR073W	0.16666666666666666
YBR074W	0.5833333333333333
YBR076W	0.5
YBR077C	0.6666666666666666
YBR078W	0.5
YBR079C	0.16666666666666666
YBR080C	1.1666666666666665
YBR081C	0.5
YBR082C	0.6666666666666666
YBR083W	1.0
YBR084C-A	1.0
YBR084W	0.5
YBR085C-A	1.0
YBR085W	1.3333333333333333
YBR086C	0.8333333333333333
YBR087W	0.41666666666666663
YBR088C	1.3333333333333333
YBR089C-A	0.8333333333333333
YBR089W	1.0833333333333333
YBR090C	1.1666666666666665
YBR091C	0.16666666666666666
YBR092C	0.5
YBR093C	0.5
YBR094W	0.3333333333333333
YBR095C	0.7499999999999999
YBR096W	0.8333333333333333
YBR097W	1.25
YBR098W	0.75
YBR099C	0.5
YBR101C	1.0
YBR102C	0.16666666666666666
YBR103W	1.0
YBR104W	0.3333333333333333
YBR105C	0.75
YBR106W	0.5
YBR107C	0.3333333333333333
YBR108W	1.8333333333333335
YBR109C	0.5833333333333333
YBR110W	1.1666666666666665
YBR111C	0.16666666666666666
YBR111W-A	1.0
YBR112C	0.16666666666666666
YBR113W	0.16666666666666666
YBR114W	0.6666666666666666
YBR115C	1.0
YBR116C	1.1666666666666665
YBR117C	0.8333333333333334
YBR118W	1.5
YBR119W	1.1666666666666665
YBR120C	1.5
YBR121C	1.3333333333333335
YBR122C	0.5
YBR123C	0.8333333333333333
YBR124W	1.0
YBR125C	1.0
YBR126C	1.1666666666666665
YBR127C	0.6666666666666666
YBR128C	1.8333333333333333
YBR129C	0.6666666666666666
YBR130C	0.6666666666666666
YBR131W	0.5
YBR132C	1.1666666666666667
YBR133C	1.3333333333333335
YBR134W	1.5
YBR135W	0.8333333333333333
YBR136W	1.5
YBR137W	1.0
YBR138C	1.1666666666666665
YBR139W	1.0
YBR140C	2.0
YBR141C	0.6666666666666666
YBR142W	0.16666666666666666
YBR143C	0.5
YBR144C	0.5
YBR145W	1.1666666666666665
YBR146W	0.5
YBR147W	0.8333333333333333
YBR148W	0.8333333333333333
YBR149W	0.8333333333333333
YBR150C	0.6666666666666666
YBR151W	2.0
YBR152W	1.0
YBR153W	1.0
YBR154C	0.8333333333333333
YBR155W	1.5
YBR156C	0.3333333333333333
YBR157C	1.25
YBR158W	1.3333333333333333
YBR159W	1.6666666666666667
YBR160W	1.5
YBR161W	0.5
YBR162C	0.8333333333333333
YBR162W-A	1.1666666666666665
YBR163W	0.3333333333333333
YBR164C	1.0
YBR165W	0.5
YBR166C	0.5
YBR167C	0.5
YBR168W	0.3333333333333333
YBR169C	2.333333333333333
YBR170C	1.1666666666666667
YBR171W	0.3333333333333333
YBR172C	1.1666666666666667
YBR173C	0.8333333333333334
YBR174C	0.8333333333333333
YBR175W	0.5
YBR176W	1.0
YBR177C	0.3333333333333333
YBR178W	0.8333333333333333
YBR179C	0.3333333333333333
YBR180W	0.8333333333333333
YBR181C	0.3333333333333333
YBR182C	0.6666666666666666
YBR182C-A	0.3333333333333333
YBR183W	0.6666666666666666
YBR184W	0.5
YBR185C	0.5
YBR186W	0.5
YBR187W	0.8333333333333333
YBR188C	1.1666666666666665
YBR189W	1.0
YBR190W	1.6666666666666667
YBR191W	2.0
YBR192W	0.16666666666666666
YBR193C	0.8333333333333333
YBR194W	0.5
YBR195C	0.3333333333333333
YBR196C	0.16666666666666666
YBR196C-A	0.3333333333333333
YBR196C-B	0.8333333333333333
YBR197C	0.6666666666666666
YBR198C	0.8333333333333333
YBR199W	0.6666666666666666
YBR200W	0.3333333333333333
YBR200W-A	0.6666666666666666
YBR201W	0.6666666666666666
YBR202W	1.5
YBR203W	1.0
YBR204C	0.8333333333333333
YBR205W	1.0
YBR206W	1.1666666666666665
YBR207W	1.0
YBR208C	0.6666666666666666
YBR209W	2.0
YBR210W	0.3333333333333333
YBR211C	0.3333333333333333
YBR212W	0.8333333333333333
YBR213W	1.0
YBR214W	0.5
YBR215W	1.0
YBR216C	0.5
YBR217W	0.6666666666666666
YBR218C	0.16666666666666666
YBR219C	0.0
YBR220C	0.16666666666666666
YBR221C	0.5
YBR221W-A	0.16666666666666666
YBR222C	0.8333333333333333
YBR223C	0.8333333333333333
YBR224W	0.16666666666666666
YBR225W	0.6666666666666666
YBR226C	0.0
YBR227C	0.0
YBR228W	0.3333333333333333
YBR229C	0.0
YBR230C	0.8333333333333333
YBR230W-A	0.6666666666666666
YBR231C	0.5
YBR232C	0.3333333333333333
YBR233W	0.6666666666666666
YBR233W-A	1.6666666666666667
YBR234C	0.3333333333333333
YBR235W	0.5
YBR236C	0.6666666666666666
YBR237W	0.16666666666666666
YBR238C	0.3333333333333333
YBR239C	0.6666666666666666
YBR240C	0.0
YBR241C	0.8333333333333333
YBR242W	0.16666666666666666
YBR243C	0.5
YBR244W	0.16666666666666666
YBR245C	0.8333333333333333
YBR246W	1.0
YBR247C	0.5
YBR248C	0.5
YBR249C	0.8333333333333333
YBR250W	0.16666666666666666
YBR251W	1.1666666666666665
YBR252W	1.0
YBR253W	1.0
YBR254C	0.5
YBR255W	0.6666666666666666
YBR256C	0.16666666666666666
YBR257W	0.75
YBR258C	1.1666666666666667
YBR259W	0.6666666666666666
YBR260C	0.5
YBR261C	0.8333333333333333
YBR262C	1.1666666666666665
YBR263W	1.5
YBR264C	0.6666666666666666
YBR265W	0.3333333333333333
YBR266C	1.5
YBR267W	1.8333333333333333
YBR268W	0.3333333333333333
YBR269C	0.5
YBR270C	0.3333333333333333
YBR271W	0.3333333333333333
YBR272C	1.5
YBR273C	0.5
YBR274W	1.0
YBR275C	1.0
YBR276C	0.6666666666666666
YBR277C	0.6666666666666666
YBR278W	0.5
YBR279W	1.0
YBR280C	0.5
YBR281C	1.0
YBR282W	1.0
YBR283C	1.0
YBR284W	1.3333333333333335
YBR285W	0.5
YBR286W	0.8333333333333333
YBR287W	0.16666666666666666
YBR288C	0.3333333333333333
YBR289W	1.1666666666666665
YBR290W	0.5
YBR291C	0.6666666666666666
YBR292C	0.3333333333333333
YBR293W	0.6666666666666666
YBR294W	0.16666666666666666
YBR295W	1.0
YBR296C	1.5
YBR296C-A	0.3333333333333333
YBR297W	0.0
YBR298C	0.6666666666666666
YBR299W	0.3333333333333333
YBR300C	0.5
YBR301W	1.3333333333333333
YCL001W	1.0
YCL001W-A	1.0
YCL001W-B	0.6666666666666666
YCL002C	0.6666666666666666
YCL004W	1.0
YCL005W	0.5
YCL005W-A	0.8333333333333333
YCL007C	0.3333333333333333
YCL008C	0.3333333333333333
YCL009C	0.8333333333333333
YCL010C	0.5
YCL011C	0.8333333333333333
YCL012C	0.16666666666666666
YCL014W	1.1666666666666667
YCL016C	0.8333333333333333
YCL017C	0.6666666666666666
YCL021W-A	2.5
YCL022C	0.8333333333333333
YCL023C	0.3333333333333333
YCL024W	0.6666666666666666
YCL025C	1.1666666666666667
YCL026C-A	1.5
YCL026C-B	0.3333333333333333
YCL027W	0.16666666666666666
YCL028W	0.0
YCL029C	0.16666666666666666
YCL030C	0.5
YCL031C	0.3333333333333333
YCL032W	0.3333333333333333
YCL033C	0.3333333333333333
YCL034W	0.5
YCL035C	0.8333333333333333
YCL036W	0.3333333333333333
YCL037C	0.8333333333333333
YCL038C	0.41666666666666663
YCL039W	0.6666666666666666
YCL040W	0.8333333333333334
YCL041C	0.3333333333333333
YCL042W	0.3333333333333333
YCL043C	0.5
YCL044C	0.5
YCL045C	0.0
YCL046W	0.3333333333333333
YCL047C	0.3333333333333333
YCL048W	0.5
YCL049C	0.5
YCL050C	1.1666666666666665
YCL051W	0.3333333333333333
YCL052C	0.16666666666666666
YCL054W	0.6666666666666666
YCL055W	0.0
YCL056C	1.0
YCL057C-A	0.16666666666666666
YCL057W	0.0
YCL058C	0.3333333333333333
YCL059C	0.8333333333333333
YCL061C	0.7222222222222221
YCL063W	0.6666666666666667
YCL064C	0.5
YCL069W	0.0
YCL076W	0.8333333333333333
YCR001W	0.6666666666666666
YCR002C	0.16666666666666666
YCR003W	0.8333333333333333
YCR004C	0.16666666666666666
YCR005C	1.0
YCR006C	0.5
YCR007C	1.1666666666666665
YCR008W	0.5
YCR009C	0.5
YCR010C	0.6666666666666666
YCR011C	0.3333333333333333
YCR012W	0.41666666666666663
YCR013C	0.3333333333333333
YCR014C	0.6666666666666666
YCR015C	0.3333333333333333
YCR016W	0.6666666666666666
YCR017C	1.0
YCR019W	0.5
YCR020C	0.5
YCR020C-A	0.16666666666666666
YCR020W-B	0.3333333333333333
YCR021C	0.6666666666666666
YCR022C	1.1666666666666667
YCR023C	0.8333333333333333
YCR024C	0.6666666666666666
YCR024C-A	0.5
YCR025C	1.1666666666666667
YCR026C	1.0
YCR027C	1.0
YCR028C	1.5
YCR028C-A	0.8333333333333333
YCR030C	2.0
YCR031C	0.6666666666666666
YCR032W	1.0
YCR033W	1.0
YCR034W	0.8333333333333333
YCR035C	0.16666666666666666
YCR036W	0.8333333333333333
YCR037C	0.8333333333333333
YCR043C	0.6666666666666666
YCR044C	0.5
YCR045C	1.0
YCR046C	0.16666666666666666
YCR047C	1.0
YCR048W	0.3333333333333333
YCR049C	1.3333333333333335
YCR050C	0.3333333333333333
YCR051W	0.8333333333333334
YCR052W	0.5
YCR053W	1.0
YCR054C	0.3333333333333333
YCR057C	0.6666666666666666
YCR059C	0.8333333333333334
YCR060W	0.6666666666666666
YCR061W	0.7083333333333333
YCR063W	0.3333333333333333
YCR064C	0.3333333333333333
YCR065W	0.8333333333333334
YCR066W	0.6666666666666666
YCR067C	0.8333333333333333
YCR068W	0.6666666666666666
YCR069W	0.5
YCR071C	0.16666666666666666
YCR072C	0.16666666666666666
YCR073C	0.3333333333333333
YCR073W-A	0.0
YCR075C	0.5
YCR075W-A	0.0
YCR076C	0.3333333333333333
YCR077C	0.3333333333333333
YCR079W	0.0
YCR081W	0.6666666666666666
YCR082W	0.8333333333333333
YCR083W	0.16666666666666666
YCR084C	0.16666666666666666
YCR085W	0.6666666666666666
YCR086W	0.6666666666666666
YCR087C-A	0.6666666666666666
YCR087W	0.16666666666666666
YCR088W	1.1666666666666667
YCR089W	1.6666666666666667
YCR090C	0.3333333333333333
YCR091W	0.5
YCR092C	0.3333333333333333
YCR093W	0.3333333333333333
YCR094W	0.0
YCR095C	0.6666666666666666
YCR095W-A	0.0
YCR098C	0.16666666666666666
YCR099C	0.6666666666666666
YCR100C	1.0
YCR101C	0.3333333333333333
YCR102C	1.1666666666666667
YCR102W-A	0.5
YCR105W	0.3333333333333333
YCR106W	0.0
YCR107W	0.0
YDL001W	1.0
YDL002C	0.8333333333333334
YDL003W	1.1666666666666665
YDL004W	2.3333333333333335
YDL005C	1.0
YDL006W	1.3333333333333333
YDL007W	0.8333333333333333
YDL008W	2.0
YDL009C	1.8333333333333335
YDL010W	1.0
YDL011C	1.1666666666666665
YDL012C	1.0
YDL013W	0.3333333333333333
YDL014W	1.3333333333333335
YDL015C	0.6666666666666666
YDL016C	0.5
YDL017W	0.5
YDL018C	0.5
YDL019C	0.6666666666666666
YDL020C	1.1666666666666667
YDL021W	0.3333333333333333
YDL022W	0.0
YDL023C	0.3333333333333333
YDL024C	0.8333333333333333
YDL025C	0.0
YDL026W	0.75
YDL027C	0.5
YDL028C	0.6666666666666666
YDL029W	0.6666666666666666
YDL030W	0.16666666666666666
YDL031W	0.0
YDL032W	1.3333333333333333
YDL033C	0.16666666666666666
YDL034W	0.5
YDL035C	0.6666666666666666
YDL036C	0.5
YDL037C	0.6666666666666666
YDL039C	0.6666666666666666
YDL040C	0.16666666666666666
YDL041W	0.6666666666666666
YDL042C	0.16666666666666666
YDL043C	0.16666666666666666
YDL044C	0.6666666666666666
YDL045C	0.5
YDL045W-A	0.16666666666666666
YDL046W	0.3333333333333333
YDL047W	0.8333333333333333
YDL048C	0.5
YDL049C	1.5
YDL050C	0.6666666666666666
YDL051W	0.0
YDL052C	0.3333333333333333
YDL053C	0.8333333333333333
YDL054C	0.3333333333333333
YDL055C	0.3333333333333333
YDL056W	1.5
YDL057W	1.1666666666666667
YDL058W	0.16666666666666666
YDL059C	1.1666666666666665
YDL060W	1.6666666666666667
YDL061C	1.1666666666666665
YDL062W	1.0
YDL063C	0.8333333333333333
YDL064W	0.3333333333333333
YDL065C	0.16666666666666666
YDL066W	0.5
YDL067C	0.6666666666666666
YDL068W	2.0
YDL069C	0.5
YDL070W	0.6666666666666666
YDL071C	1.1666666666666665
YDL072C	1.0
YDL073W	0.5
YDL074C	1.0
YDL075W	2.333333333333333
YDL076C	1.3333333333333335
YDL077C	0.6666666666666666
YDL078C	1.1666666666666665
YDL079C	0.8333333333333333
YDL080C	0.5
YDL081C	1.1666666666666665
YDL082W	1.1666666666666667
YDL083C	0.6666666666666666
YDL084W	1.5
YDL085C-A	0.16666666666666666
YDL085W	1.0
YDL086W	1.1666666666666665
YDL087C	1.0
YDL088C	0.8333333333333333
YDL089W	0.8333333333333333
YDL090C	0.8333333333333333
YDL091C	0.6666666666666666
YDL092W	2.0
YDL093W	1.0
YDL094C	0.0
YDL095W	0.3333333333333333
YDL096C	0.5
YDL097C	0.5
YDL098C	1.0
YDL099W	1.0
YDL100C	0.5
YDL101C	0.6666666666666666
YDL102W	0.6666666666666666
YDL103C	1.1666666666666665
YDL104C	0.5
YDL105W	0.5
YDL106C	0.8333333333333333
YDL107W	0.5
YDL108W	1.0
YDL109C	1.1666666666666667
YDL110C	0.5
YDL111C	0.8333333333333334
YDL112W	0.3333333333333333
YDL113C	0.8333333333333333
YDL114W	1.1666666666666667
YDL115C	1.3333333333333333
YDL116W	0.8333333333333333
YDL117W	0.5
YDL118W	1.1666666666666665
YDL119C	0.5
YDL120W	1.1666666666666667
YDL121C	1.5
YDL122W	0.6666666666666666
YDL123W	0.5
YDL124W	0.16666666666666666
YDL125C	1.0
YDL126C	0.5
YDL127W	0.5
YDL128W	0.6666666666666666
YDL129W	0.16666666666666666
YDL130W	0.8333333333333333
YDL130W-A	1.1666666666666667
YDL131W	0.6666666666666666
YDL132W	1.0
YDL133C-A	1.3333333333333333
YDL133W	0.8333333333333333
YDL134C	0.6666666666666666
YDL135C	0.8333333333333333
YDL136W	1.0
YDL137W	1.0
YDL138W	1.0
YDL139C	1.0
YDL140C	0.5
YDL141W	1.1666666666666667
YDL142C	0.6666666666666666
YDL143W	1.5
YDL144C	1.0
YDL145C	0.6666666666666666
YDL146W	1.0
YDL147W	1.1666666666666667
YDL148C	0.16666666666666666
YDL149W	0.8333333333333333
YDL150W	0.6666666666666666
YDL151C	0.0
YDL152W	0.8333333333333333
YDL153C	1.3333333333333335
YDL154W	1.6666666666666665
YDL155W	0.8333333333333333
YDL156W	1.5
YDL157C	0.6666666666666666
YDL158C	0.16666666666666666
YDL159W	0.5
YDL159W-A	0.5
YDL160C	0.8333333333333333
YDL160C-A	0.3333333333333333
YDL161W	1.0
YDL162C	0.5
YDL163W	1.3333333333333333
YDL164C	0.3333333333333333
YDL165W	1.0
YDL166C	0.3333333333333333
YDL167C	0.5
YDL168W	1.0
YDL169C	0.8333333333333333
YDL170W	0.6666666666666666
YDL171C	1.0
YDL172C	0.6666666666666666
YDL173W	0.6666666666666666
YDL174C	0.5
YDL175C	0.3333333333333333
YDL176W	0.5
YDL177C	0.8333333333333333
YDL178W	0.8333333333333333
YDL179W	0.3333333333333333
YDL180W	0.3333333333333333
YDL181W	1.3333333333333335
YDL182W	1.6666666666666667
YDL183C	1.0
YDL184C	0.5
YDL185W	1.1666666666666665
YDL186W	0.3333333333333333
YDL187C	1.1666666666666665
YDL188C	1.0
YDL189W	0.3333333333333333
YDL190C	1.5
YDL191W	1.3333333333333335
YDL192W	0.6666666666666666
YDL193W	0.5
YDL194W	0.8333333333333334
YDL195W	0.3333333333333333
YDL196W	1.0
YDL197C	0.6666666666666666
YDL198C	0.6666666666666666
YDL199C	0.6666666666666666
YDL200C	0.5
YDL201W	0.5
YDL202W	0.8333333333333334
YDL203C	0.5
YDL204W	0.16666666666666666
YDL205C	1.0
YDL206W	1.3333333333333333
YDL207W	1.3333333333333333
YDL208W	0.8333333333333333
YDL209C	0.8333333333333333
YDL210W	0.8333333333333333
YDL211C	1.0
YDL212W	1.0
YDL213C	0.3333333333333333
YDL214C	1.0
YDL215C	0.8333333333333333
YDL216C	1.5
YDL217C	1.6666666666666665
YDL218W	1.0
YDL219W	0.6666666666666666
YDL220C	1.0
YDL221W	0.16666666666666666
YDL222C	1.8333333333333335
YDL223C	1.6666666666666667
YDL224C	0.8333333333333333
YDL225W	1.3333333333333333
YDL226C	1.0
YDL227C	1.1666666666666665
YDL229W	0.0
YDL230W	0.16666666666666666
YDL231C	0.5
YDL232W	0.6666666666666666
YDL233W	0.6666666666666666
YDL234C	0.16666666666666666
YDL235C	0.5
YDL236W	0.5
YDL237W	0.6666666666666666
YDL238C	1.8333333333333333
YDL239C	0.5
YDL240W	0.3333333333333333
YDL241W	0.8333333333333333
YDL242W	0.6666666666666666
YDL243C	0.5
YDR001C	0.5
YDR002W	0.8333333333333333
YDR003W	0.8333333333333333
YDR003W-A	0.3333333333333333
YDR004W	0.16666666666666666
YDR005C	0.5
YDR006C	0.8333333333333333
YDR007W	0.16666666666666666
YDR008C	0.5
YDR009W	0.5
YDR010C	0.16666666666666666
YDR011W	0.0
YDR013W	1.0
YDR014W	0.16666666666666666
YDR015C	0.3333333333333333
YDR016C	0.16666666666666666
YDR017C	0.8333333333333334
YDR018C	0.5
YDR019C	0.6666666666666666
YDR020C	0.8333333333333333
YDR021W	1.0
YDR022C	0.8333333333333334
YDR023W	1.0
YDR024W	0.8333333333333333
YDR025W	0.6666666666666666
YDR026C	0.8333333333333333
YDR027C	1.0
YDR028C	0.6666666666666666
YDR029W	1.3333333333333333
YDR030C	1.1666666666666667
YDR031W	0.8333333333333333
YDR032C	1.3333333333333333
YDR033W	2.1666666666666665
YDR034C	1.3333333333333333
YDR034W-B	0.0
YDR035W	0.8333333333333333
YDR036C	0.3333333333333333
YDR037W	0.6666666666666666
YDR041W	0.6666666666666666
YDR042C	1.5
YDR043C	1.0
YDR044W	0.3333333333333333
YDR045C	1.5
YDR046C	0.3333333333333333
YDR047W	0.3333333333333333
YDR048C	0.8333333333333333
YDR049W	0.16666666666666666
YDR050C	0.3333333333333333
YDR051C	0.6666666666666666
YDR052C	0.0
YDR053W	0.6666666666666666
YDR054C	0.8333333333333333
YDR055W	1.5
YDR056C	0.3333333333333333
YDR057W	0.8333333333333333
YDR058C	1.1666666666666667
YDR059C	0.8333333333333333
YDR060W	0.5
YDR061W	0.8333333333333333
YDR062W	0.5
YDR063W	1.6666666666666665
YDR064W	0.8333333333333333
YDR065W	0.6666666666666666
YDR066C	1.3333333333333333
YDR067C	0.8333333333333333
YDR068W	0.3333333333333333
YDR069C	1.1666666666666667
YDR070C	0.0
YDR071C	1.0
YDR072C	0.3333333333333333
YDR073W	1.3333333333333333
YDR074W	0.6666666666666666
YDR075W	0.5
YDR076W	1.0
YDR077W	2.0
YDR078C	0.5
YDR079C-A	0.16666666666666666
YDR079W	1.1666666666666665
YDR080W	0.5
YDR081C	0.3333333333333333
YDR082W	0.3333333333333333
YDR083W	0.5
YDR084C	0.8333333333333333
YDR085C	0.3333333333333333
YDR086C	0.5
YDR087C	0.3333333333333333
YDR088C	0.5
YDR089W	0.5
YDR090C	0.5
YDR091C	0.5
YDR092W	0.5833333333333333
YDR093W	1.3333333333333335
YDR094W	0.8333333333333333
YDR095C	1.0
YDR096W	0.6666666666666666
YDR097C	1.3333333333333335
YDR098C	0.8333333333333333
YDR099W	0.6666666666666666
YDR100W	1.3333333333333333
YDR101C	1.0
YDR102C	1.0
YDR103W	0.3333333333333333
YDR104C	1.3333333333333335
YDR105C	0.5
YDR107C	0.16666666666666666
YDR108W	0.16666666666666666
YDR109C	0.8333333333333334
YDR110W	0.5
YDR111C	0.6666666666666666
YDR112W	0.8333333333333333
YDR113C	0.3333333333333333
YDR114C	0.5
YDR115W	0.3333333333333333
YDR116C	1.5
YDR117C	0.16666666666666666
YDR118W	0.16666666666666666
YDR119W	0.5
YDR120C	0.16666666666666666
YDR121W	0.3333333333333333
YDR122W	0.16666666666666666
YDR123C	0.3333333333333333
YDR124W	0.6666666666666666
