orf	het | genome instability (diploid mating) | standard [standard] | Choy JS~Basrai MA, 2013
YBL068W	1.3850496693543028
YBL069W	-0.9588805403222102
YBL070C	0.9943946344082176
YBL071C	2.166359739246474
YBL071C-B	-0.9588805403222102
YBL071W-A	-0.5682255053761246
YBL072C	-0.9588805403222102
YBL073W	-0.17757047043003898
YBL074C	-0.17757047043003898
YBL075C	2.947669809138645
YBL076C	1.3850496693543028
YBL077W	0.9943946344082176
YBL078C	1.3850496693543028
YBL079W	0.21308456451604646
YBL080C	1.7757047043003886
YBL081W	0.603739599462132
YBL082C	-0.5682255053761246
YBL083C	0.9943946344082176
YBL084C	-0.5682255053761246
YBL085W	0.6037395994621322
YBL086C	0.603739599462132
YBL087C	2.166359739246474
YBL088C	1.3850496693543028
YBL089W	2.166359739246474
YBL090W	2.166359739246474
YBL091C	4.900944983869073
YBL091C-A	1.1897221518812608
YBL092W	0.9943946344082176
YBL093C	1.3850496693543028
YBL094C	1.3850496693543033
YBL095W	3.7289798790308173
YBL096C	-0.17757047043003898
YBL097W	-0.5682255053761246
YBL098W	0.21308456451604646
YBL099W	-0.17757047043003898
YBL100C	-0.5682255053761246
YBL100W-C	-0.5682255053761246
YBL101C	1.3850496693543033
YBL102W	0.603739599462132
YBL103C	-0.17757047043003898
YBL104C	-0.17757047043003898
YBL105C	0.603739599462132
YBL106C	-0.5682255053761246
YBL107C	0.21308456451604646
YBR001C	-1.3495355752682956
YBR002C	-0.17757047043003898
YBR003W	-0.5682255053761246
YBR004C	-0.17757047043003898
YBR005W	0.603739599462132
YBR006W	0.603739599462132
YBR007C	0.21308456451604646
YBR008C	0.9943946344082176
YBR009C	-0.17757047043003898
YBR010W	1.3850496693543033
YBR011C	0.21308456451604646
YBR012C	-0.17757047043003898
YBR013C	0.21308456451604646
YBR014C	0.9943946344082176
YBR015C	0.603739599462132
YBR016W	-0.9588805403222102
YBR017C	0.21308456451604646
YBR018C	0.21308456451604646
YBR019C	0.21308456451604646
YBR020W	-0.3728979879030818
YBR021W	0.017757047043003613
YBR022W	0.9943946344082176
YBR023C	0.6037395994621322
YBR024W	-0.5682255053761246
YBR025C	-0.9588805403222102
YBR026C	-0.5682255053761246
YBR027C	-0.5682255053761246
YBR028C	-0.17757047043003898
YBR029C	0.9943946344082176
YBR030W	0.21308456451604646
YBR031W	1.3850496693543028
YBR032W	1.775704704300389
YBR033W	0.21308456451604646
YBR034C	1.3850496693543033
YBR035C	0.9943946344082176
YBR036C	-0.17757047043003898
YBR037C	-0.17757047043003898
YBR038W	0.603739599462132
YBR039W	0.7990671169351747
YBR040W	1.3850496693543028
YBR041W	-0.17757047043003898
YBR042C	0.603739599462132
YBR043C	1.775704704300389
YBR044C	-0.9588805403222102
YBR045C	0.603739599462132
YBR046C	0.21308456451604646
YBR047W	-0.5682255053761246
YBR048W	-0.17757047043003898
YBR049C	-0.5682255053761246
YBR050C	0.21308456451604646
YBR051W	0.21308456451604646
YBR052C	-0.17757047043003898
YBR053C	1.3850496693543028
YBR054W	-0.5682255053761246
YBR055C	0.21308456451604646
YBR056W	-0.17757047043003898
YBR056W-A	-0.5682255053761246
YBR057C	-0.5682255053761246
YBR058C	-0.17757047043003898
YBR058C-A	0.603739599462132
YBR059C	-0.17757047043003898
YBR060C	-0.9588805403222102
YBR061C	0.603739599462132
YBR062C	0.7990671169351751
YBR063C	0.9943946344082176
YBR064W	0.21308456451604646
YBR065C	-0.17757047043003898
YBR066C	-0.5682255053761246
YBR067C	-0.17757047043003898
YBR068C	-0.5682255053761246
YBR069C	1.3850496693543033
YBR070C	0.603739599462132
YBR071W	-0.9588805403222102
YBR072C-A	-0.17757047043003898
YBR072W	0.9943946344082176
YBR073W	-0.9588805403222102
YBR074W	0.017757047043003613
YBR076W	-0.17757047043003898
YBR077C	0.21308456451604646
YBR078W	-0.17757047043003898
YBR079C	-0.9588805403222102
YBR080C	1.3850496693543028
YBR081C	-0.17757047043003898
YBR082C	0.21308456451604646
YBR083W	0.9943946344082176
YBR084C-A	0.9943946344082176
YBR084W	-0.17757047043003898
YBR085C-A	0.9943946344082176
YBR085W	1.7757047043003886
YBR086C	0.603739599462132
YBR087W	-0.3728979879030818
YBR088C	1.7757047043003886
YBR089C-A	0.603739599462132
YBR089W	1.1897221518812602
YBR090C	1.3850496693543028
YBR091C	-0.9588805403222102
YBR092C	-0.17757047043003898
YBR093C	-0.17757047043003898
YBR094W	-0.5682255053761246
YBR095C	0.40841208198908907
YBR096W	0.603739599462132
YBR097W	1.580377186827346
YBR098W	0.40841208198908935
YBR099C	-0.17757047043003898
YBR101C	0.9943946344082176
YBR102C	-0.9588805403222102
YBR103W	0.9943946344082176
YBR104W	-0.5682255053761246
YBR105C	0.40841208198908935
YBR106W	-0.17757047043003898
YBR107C	-0.5682255053761246
YBR108W	2.9476698091386457
YBR109C	0.017757047043003613
YBR110W	1.3850496693543028
YBR111C	-0.9588805403222102
YBR111W-A	0.9943946344082176
YBR112C	-0.9588805403222102
YBR113W	-0.9588805403222102
YBR114W	0.21308456451604646
YBR115C	0.9943946344082176
YBR116C	1.3850496693543028
YBR117C	0.6037395994621322
YBR118W	2.166359739246474
YBR119W	1.3850496693543028
YBR120C	2.166359739246474
YBR121C	1.775704704300389
YBR122C	-0.17757047043003898
YBR123C	0.603739599462132
YBR124W	0.9943946344082176
YBR125C	0.9943946344082176
YBR126C	1.3850496693543028
YBR127C	0.21308456451604646
YBR128C	2.947669809138645
YBR129C	0.21308456451604646
YBR130C	0.21308456451604646
YBR131W	-0.17757047043003898
YBR132C	1.3850496693543033
YBR133C	1.775704704300389
YBR134W	2.166359739246474
YBR135W	0.603739599462132
YBR136W	2.166359739246474
YBR137W	0.9943946344082176
YBR138C	1.3850496693543028
YBR139W	0.9943946344082176
YBR140C	3.338324844084731
YBR141C	0.21308456451604646
YBR142W	-0.9588805403222102
YBR143C	-0.17757047043003898
YBR144C	-0.17757047043003898
YBR145W	1.3850496693543028
YBR146W	-0.17757047043003898
YBR147W	0.603739599462132
YBR148W	0.603739599462132
YBR149W	0.603739599462132
YBR150C	0.21308456451604646
YBR151W	3.338324844084731
YBR152W	0.9943946344082176
YBR153W	0.9943946344082176
YBR154C	0.603739599462132
YBR155W	2.166359739246474
YBR156C	-0.5682255053761246
YBR157C	1.580377186827346
YBR158W	1.7757047043003886
YBR159W	2.5570147741925595
YBR160W	2.166359739246474
YBR161W	-0.17757047043003898
YBR162C	0.603739599462132
YBR162W-A	1.3850496693543028
YBR163W	-0.5682255053761246
YBR164C	0.9943946344082176
YBR165W	-0.17757047043003898
YBR166C	-0.17757047043003898
YBR167C	-0.17757047043003898
YBR168W	-0.5682255053761246
YBR169C	4.119634913976902
YBR170C	1.3850496693543033
YBR171W	-0.5682255053761246
YBR172C	1.3850496693543033
YBR173C	0.6037395994621322
YBR174C	0.603739599462132
YBR175W	-0.17757047043003898
YBR176W	0.9943946344082176
YBR177C	-0.5682255053761246
YBR178W	0.603739599462132
YBR179C	-0.5682255053761246
YBR180W	0.603739599462132
YBR181C	-0.5682255053761246
YBR182C	0.21308456451604646
YBR182C-A	-0.5682255053761246
YBR183W	0.21308456451604646
YBR184W	-0.17757047043003898
YBR185C	-0.17757047043003898
YBR186W	-0.17757047043003898
YBR187W	0.603739599462132
YBR188C	1.3850496693543028
YBR189W	0.9943946344082176
YBR190W	2.5570147741925595
YBR191W	3.338324844084731
YBR192W	-0.9588805403222102
YBR193C	0.603739599462132
YBR194W	-0.17757047043003898
YBR195C	-0.5682255053761246
YBR196C	-0.9588805403222102
YBR196C-A	-0.5682255053761246
YBR196C-B	0.603739599462132
YBR197C	0.21308456451604646
YBR198C	0.603739599462132
YBR199W	0.21308456451604646
YBR200W	-0.5682255053761246
YBR200W-A	0.21308456451604646
YBR201W	0.21308456451604646
YBR202W	2.166359739246474
YBR203W	0.9943946344082176
YBR204C	0.603739599462132
YBR205W	0.9943946344082176
YBR206W	1.3850496693543028
YBR207W	0.9943946344082176
YBR208C	0.21308456451604646
YBR209W	3.338324844084731
YBR210W	-0.5682255053761246
YBR211C	-0.5682255053761246
YBR212W	0.603739599462132
YBR213W	0.9943946344082176
YBR214W	-0.17757047043003898
YBR215W	0.9943946344082176
YBR216C	-0.17757047043003898
YBR217W	0.21308456451604646
YBR218C	-0.9588805403222102
YBR219C	-1.3495355752682956
YBR220C	-0.9588805403222102
YBR221C	-0.17757047043003898
YBR221W-A	-0.9588805403222102
YBR222C	0.603739599462132
YBR223C	0.603739599462132
YBR224W	-0.9588805403222102
YBR225W	0.21308456451604646
YBR226C	-1.3495355752682956
YBR227C	-1.3495355752682956
YBR228W	-0.5682255053761246
YBR229C	-1.3495355752682956
YBR230C	0.603739599462132
YBR230W-A	0.21308456451604646
YBR231C	-0.17757047043003898
YBR232C	-0.5682255053761246
YBR233W	0.21308456451604646
YBR233W-A	2.5570147741925595
YBR234C	-0.5682255053761246
YBR235W	-0.17757047043003898
YBR236C	0.21308456451604646
YBR237W	-0.9588805403222102
YBR238C	-0.5682255053761246
YBR239C	0.21308456451604646
YBR240C	-1.3495355752682956
YBR241C	0.603739599462132
YBR242W	-0.9588805403222102
YBR243C	-0.17757047043003898
YBR244W	-0.9588805403222102
YBR245C	0.603739599462132
YBR246W	0.9943946344082176
YBR247C	-0.17757047043003898
YBR248C	-0.17757047043003898
YBR249C	0.603739599462132
YBR250W	-0.9588805403222102
YBR251W	1.3850496693543028
YBR252W	0.9943946344082176
YBR253W	0.9943946344082176
YBR254C	-0.17757047043003898
YBR255W	0.21308456451604646
YBR256C	-0.9588805403222102
YBR257W	0.40841208198908935
YBR258C	1.3850496693543033
YBR259W	0.21308456451604646
YBR260C	-0.17757047043003898
YBR261C	0.603739599462132
YBR262C	1.3850496693543028
YBR263W	2.166359739246474
YBR264C	0.21308456451604646
YBR265W	-0.5682255053761246
YBR266C	2.166359739246474
YBR267W	2.947669809138645
YBR268W	-0.5682255053761246
YBR269C	-0.17757047043003898
YBR270C	-0.5682255053761246
YBR271W	-0.5682255053761246
YBR272C	2.166359739246474
YBR273C	-0.17757047043003898
YBR274W	0.9943946344082176
YBR275C	0.9943946344082176
YBR276C	0.21308456451604646
YBR277C	0.21308456451604646
YBR278W	-0.17757047043003898
YBR279W	0.9943946344082176
YBR280C	-0.17757047043003898
YBR281C	0.9943946344082176
YBR282W	0.9943946344082176
YBR283C	0.9943946344082176
YBR284W	1.775704704300389
YBR285W	-0.17757047043003898
YBR286W	0.603739599462132
YBR287W	-0.9588805403222102
YBR288C	-0.5682255053761246
YBR289W	1.3850496693543028
YBR290W	-0.17757047043003898
YBR291C	0.21308456451604646
YBR292C	-0.5682255053761246
YBR293W	0.21308456451604646
YBR294W	-0.9588805403222102
YBR295W	0.9943946344082176
YBR296C	2.166359739246474
YBR296C-A	-0.5682255053761246
YBR297W	-1.3495355752682956
YBR298C	0.21308456451604646
YBR299W	-0.5682255053761246
YBR300C	-0.17757047043003898
YBR301W	1.7757047043003886
YCL001W	0.9943946344082176
YCL001W-A	0.9943946344082176
YCL001W-B	0.21308456451604646
YCL002C	0.21308456451604646
YCL004W	0.9943946344082176
YCL005W	-0.17757047043003898
YCL005W-A	0.603739599462132
YCL007C	-0.5682255053761246
YCL008C	-0.5682255053761246
YCL009C	0.603739599462132
YCL010C	-0.17757047043003898
YCL011C	0.603739599462132
YCL012C	-0.9588805403222102
YCL014W	1.3850496693543033
YCL016C	0.603739599462132
YCL017C	0.21308456451604646
YCL021W-A	4.5102899489229875
YCL022C	0.603739599462132
YCL023C	-0.5682255053761246
YCL024W	0.21308456451604646
YCL025C	1.3850496693543033
YCL026C-A	2.166359739246474
YCL026C-B	-0.5682255053761246
YCL027W	-0.9588805403222102
YCL028W	-1.3495355752682956
YCL029C	-0.9588805403222102
YCL030C	-0.17757047043003898
YCL031C	-0.5682255053761246
YCL032W	-0.5682255053761246
YCL033C	-0.5682255053761246
YCL034W	-0.17757047043003898
YCL035C	0.603739599462132
YCL036W	-0.5682255053761246
YCL037C	0.603739599462132
YCL038C	-0.3728979879030818
YCL039W	0.21308456451604646
YCL040W	0.6037395994621322
YCL041C	-0.5682255053761246
YCL042W	-0.5682255053761246
YCL043C	-0.17757047043003898
YCL044C	-0.17757047043003898
YCL045C	-1.3495355752682956
YCL046W	-0.5682255053761246
YCL047C	-0.5682255053761246
YCL048W	-0.17757047043003898
YCL049C	-0.17757047043003898
YCL050C	1.3850496693543028
YCL051W	-0.5682255053761246
YCL052C	-0.9588805403222102
YCL054W	0.21308456451604646
YCL055W	-1.3495355752682956
YCL056C	0.9943946344082176
YCL057C-A	-0.9588805403222102
YCL057W	-1.3495355752682956
YCL058C	-0.5682255053761246
YCL059C	0.603739599462132
YCL061C	0.3433029094980748
YCL063W	0.21308456451604674
YCL064C	-0.17757047043003898
YCL069W	-1.3495355752682956
YCL076W	0.603739599462132
YCR001W	0.21308456451604646
YCR002C	-0.9588805403222102
YCR003W	0.603739599462132
YCR004C	-0.9588805403222102
YCR005C	0.9943946344082176
YCR006C	-0.17757047043003898
YCR007C	1.3850496693543028
YCR008W	-0.17757047043003898
YCR009C	-0.17757047043003898
YCR010C	0.21308456451604646
YCR011C	-0.5682255053761246
YCR012W	-0.3728979879030818
YCR013C	-0.5682255053761246
YCR014C	0.21308456451604646
YCR015C	-0.5682255053761246
YCR016W	0.21308456451604646
YCR017C	0.9943946344082176
YCR019W	-0.17757047043003898
YCR020C	-0.17757047043003898
YCR020C-A	-0.9588805403222102
YCR020W-B	-0.5682255053761246
YCR021C	0.21308456451604646
YCR022C	1.3850496693543033
YCR023C	0.603739599462132
YCR024C	0.21308456451604646
YCR024C-A	-0.17757047043003898
YCR025C	1.3850496693543033
YCR026C	0.9943946344082176
YCR027C	0.9943946344082176
YCR028C	2.166359739246474
YCR028C-A	0.603739599462132
YCR030C	3.338324844084731
YCR031C	0.21308456451604646
YCR032W	0.9943946344082176
YCR033W	0.9943946344082176
YCR034W	0.603739599462132
YCR035C	-0.9588805403222102
YCR036W	0.603739599462132
YCR037C	0.603739599462132
YCR043C	0.21308456451604646
YCR044C	-0.17757047043003898
YCR045C	0.9943946344082176
YCR046C	-0.9588805403222102
YCR047C	0.9943946344082176
YCR048W	-0.5682255053761246
YCR049C	1.775704704300389
YCR050C	-0.5682255053761246
YCR051W	0.6037395994621322
YCR052W	-0.17757047043003898
YCR053W	0.9943946344082176
YCR054C	-0.5682255053761246
YCR057C	0.21308456451604646
YCR059C	0.6037395994621322
YCR060W	0.21308456451604646
YCR061W	0.31074832325256774
YCR063W	-0.5682255053761246
YCR064C	-0.5682255053761246
YCR065W	0.6037395994621322
YCR066W	0.21308456451604646
YCR067C	0.603739599462132
YCR068W	0.21308456451604646
YCR069W	-0.17757047043003898
YCR071C	-0.9588805403222102
YCR072C	-0.9588805403222102
YCR073C	-0.5682255053761246
YCR073W-A	-1.3495355752682956
YCR075C	-0.17757047043003898
YCR075W-A	-1.3495355752682956
YCR076C	-0.5682255053761246
YCR077C	-0.5682255053761246
YCR079W	-1.3495355752682956
YCR081W	0.21308456451604646
YCR082W	0.603739599462132
YCR083W	-0.9588805403222102
YCR084C	-0.9588805403222102
YCR085W	0.21308456451604646
YCR086W	0.21308456451604646
YCR087C-A	0.21308456451604646
YCR087W	-0.9588805403222102
YCR088W	1.3850496693543033
YCR089W	2.5570147741925595
YCR090C	-0.5682255053761246
YCR091W	-0.17757047043003898
YCR092C	-0.5682255053761246
YCR093W	-0.5682255053761246
YCR094W	-1.3495355752682956
YCR095C	0.21308456451604646
YCR095W-A	-1.3495355752682956
YCR098C	-0.9588805403222102
YCR099C	0.21308456451604646
YCR100C	0.9943946344082176
YCR101C	-0.5682255053761246
YCR102C	1.3850496693543033
YCR102W-A	-0.17757047043003898
YCR105W	-0.5682255053761246
YCR106W	-1.3495355752682956
YCR107W	-1.3495355752682956
YDL001W	0.9943946344082176
YDL002C	0.6037395994621322
YDL003W	1.3850496693543028
YDL004W	4.119634913976903
YDL005C	0.9943946344082176
YDL006W	1.7757047043003886
YDL007W	0.603739599462132
YDL008W	3.338324844084731
YDL009C	2.9476698091386457
YDL010W	0.9943946344082176
YDL011C	1.3850496693543028
YDL012C	0.9943946344082176
YDL013W	-0.5682255053761246
YDL014W	1.775704704300389
YDL015C	0.21308456451604646
YDL016C	-0.17757047043003898
YDL017W	-0.17757047043003898
YDL018C	-0.17757047043003898
YDL019C	0.21308456451604646
YDL020C	1.3850496693543033
YDL021W	-0.5682255053761246
YDL022W	-1.3495355752682956
YDL023C	-0.5682255053761246
YDL024C	0.603739599462132
YDL025C	-1.3495355752682956
YDL026W	0.40841208198908935
YDL027C	-0.17757047043003898
YDL028C	0.21308456451604646
YDL029W	0.21308456451604646
YDL030W	-0.9588805403222102
YDL031W	-1.3495355752682956
YDL032W	1.7757047043003886
YDL033C	-0.9588805403222102
YDL034W	-0.17757047043003898
YDL035C	0.21308456451604646
YDL036C	-0.17757047043003898
YDL037C	0.21308456451604646
YDL039C	0.21308456451604646
YDL040C	-0.9588805403222102
YDL041W	0.21308456451604646
YDL042C	-0.9588805403222102
YDL043C	-0.9588805403222102
YDL044C	0.21308456451604646
YDL045C	-0.17757047043003898
YDL045W-A	-0.9588805403222102
YDL046W	-0.5682255053761246
YDL047W	0.603739599462132
YDL048C	-0.17757047043003898
YDL049C	2.166359739246474
YDL050C	0.21308456451604646
YDL051W	-1.3495355752682956
YDL052C	-0.5682255053761246
YDL053C	0.603739599462132
YDL054C	-0.5682255053761246
YDL055C	-0.5682255053761246
YDL056W	2.166359739246474
YDL057W	1.3850496693543033
YDL058W	-0.9588805403222102
YDL059C	1.3850496693543028
YDL060W	2.5570147741925595
YDL061C	1.3850496693543028
YDL062W	0.9943946344082176
YDL063C	0.603739599462132
YDL064W	-0.5682255053761246
YDL065C	-0.9588805403222102
YDL066W	-0.17757047043003898
YDL067C	0.21308456451604646
YDL068W	3.338324844084731
YDL069C	-0.17757047043003898
YDL070W	0.21308456451604646
YDL071C	1.3850496693543028
YDL072C	0.9943946344082176
YDL073W	-0.17757047043003898
YDL074C	0.9943946344082176
YDL075W	4.119634913976902
YDL076C	1.775704704300389
YDL077C	0.21308456451604646
YDL078C	1.3850496693543028
YDL079C	0.603739599462132
YDL080C	-0.17757047043003898
YDL081C	1.3850496693543028
YDL082W	1.3850496693543033
YDL083C	0.21308456451604646
YDL084W	2.166359739246474
YDL085C-A	-0.9588805403222102
YDL085W	0.9943946344082176
YDL086W	1.3850496693543028
YDL087C	0.9943946344082176
YDL088C	0.603739599462132
YDL089W	0.603739599462132
YDL090C	0.603739599462132
YDL091C	0.21308456451604646
YDL092W	3.338324844084731
YDL093W	0.9943946344082176
YDL094C	-1.3495355752682956
YDL095W	-0.5682255053761246
YDL096C	-0.17757047043003898
YDL097C	-0.17757047043003898
YDL098C	0.9943946344082176
YDL099W	0.9943946344082176
YDL100C	-0.17757047043003898
YDL101C	0.21308456451604646
YDL102W	0.21308456451604646
YDL103C	1.3850496693543028
YDL104C	-0.17757047043003898
YDL105W	-0.17757047043003898
YDL106C	0.603739599462132
YDL107W	-0.17757047043003898
YDL108W	0.9943946344082176
YDL109C	1.3850496693543033
YDL110C	-0.17757047043003898
YDL111C	0.6037395994621322
YDL112W	-0.5682255053761246
YDL113C	0.603739599462132
YDL114W	1.3850496693543033
YDL115C	1.7757047043003886
YDL116W	0.603739599462132
YDL117W	-0.17757047043003898
YDL118W	1.3850496693543028
YDL119C	-0.17757047043003898
YDL120W	1.3850496693543033
YDL121C	2.166359739246474
YDL122W	0.21308456451604646
YDL123W	-0.17757047043003898
YDL124W	-0.9588805403222102
YDL125C	0.9943946344082176
YDL126C	-0.17757047043003898
YDL127W	-0.17757047043003898
YDL128W	0.21308456451604646
YDL129W	-0.9588805403222102
YDL130W	0.603739599462132
YDL130W-A	1.3850496693543033
YDL131W	0.21308456451604646
YDL132W	0.9943946344082176
YDL133C-A	1.7757047043003886
YDL133W	0.603739599462132
YDL134C	0.21308456451604646
YDL135C	0.603739599462132
YDL136W	0.9943946344082176
YDL137W	0.9943946344082176
YDL138W	0.9943946344082176
YDL139C	0.9943946344082176
YDL140C	-0.17757047043003898
YDL141W	1.3850496693543033
YDL142C	0.21308456451604646
YDL143W	2.166359739246474
YDL144C	0.9943946344082176
YDL145C	0.21308456451604646
YDL146W	0.9943946344082176
YDL147W	1.3850496693543033
YDL148C	-0.9588805403222102
YDL149W	0.603739599462132
YDL150W	0.21308456451604646
YDL151C	-1.3495355752682956
YDL152W	0.603739599462132
YDL153C	1.775704704300389
YDL154W	2.5570147741925595
YDL155W	0.603739599462132
YDL156W	2.166359739246474
YDL157C	0.21308456451604646
YDL158C	-0.9588805403222102
YDL159W	-0.17757047043003898
YDL159W-A	-0.17757047043003898
YDL160C	0.603739599462132
YDL160C-A	-0.5682255053761246
YDL161W	0.9943946344082176
YDL162C	-0.17757047043003898
YDL163W	1.7757047043003886
YDL164C	-0.5682255053761246
YDL165W	0.9943946344082176
YDL166C	-0.5682255053761246
YDL167C	-0.17757047043003898
YDL168W	0.9943946344082176
YDL169C	0.603739599462132
YDL170W	0.21308456451604646
YDL171C	0.9943946344082176
YDL172C	0.21308456451604646
YDL173W	0.21308456451604646
YDL174C	-0.17757047043003898
YDL175C	-0.5682255053761246
YDL176W	-0.17757047043003898
YDL177C	0.603739599462132
YDL178W	0.603739599462132
YDL179W	-0.5682255053761246
YDL180W	-0.5682255053761246
YDL181W	1.775704704300389
YDL182W	2.5570147741925595
YDL183C	0.9943946344082176
YDL184C	-0.17757047043003898
YDL185W	1.3850496693543028
YDL186W	-0.5682255053761246
YDL187C	1.3850496693543028
YDL188C	0.9943946344082176
YDL189W	-0.5682255053761246
YDL190C	2.166359739246474
YDL191W	1.775704704300389
YDL192W	0.21308456451604646
YDL193W	-0.17757047043003898
YDL194W	0.6037395994621322
YDL195W	-0.5682255053761246
YDL196W	0.9943946344082176
YDL197C	0.21308456451604646
YDL198C	0.21308456451604646
YDL199C	0.21308456451604646
YDL200C	-0.17757047043003898
YDL201W	-0.17757047043003898
YDL202W	0.6037395994621322
YDL203C	-0.17757047043003898
YDL204W	-0.9588805403222102
YDL205C	0.9943946344082176
YDL206W	1.7757047043003886
YDL207W	1.7757047043003886
YDL208W	0.603739599462132
YDL209C	0.603739599462132
YDL210W	0.603739599462132
YDL211C	0.9943946344082176
YDL212W	0.9943946344082176
YDL213C	-0.5682255053761246
YDL214C	0.9943946344082176
YDL215C	0.603739599462132
YDL216C	2.166359739246474
YDL217C	2.5570147741925595
YDL218W	0.9943946344082176
YDL219W	0.21308456451604646
YDL220C	0.9943946344082176
