orf	hap a (post-SGA) | growth (colony size) | actinomycin D [20 uM] | SGA final selection medium | Costanzo M~Andrews B, 2021	hap a (post-SGA) | growth (colony size) | benomyl [30 ug/ml] | SGA final selection medium | Costanzo M~Andrews B, 2021	hap a (post-SGA) | growth (colony size) | Ps-341 [1300 uM] | SGA final selection medium | Costanzo M~Andrews B, 2021	hap a (post-SGA) | growth (colony size) | caspofungin [0.1 ug/ml] | SGA final selection medium | Costanzo M~Andrews B, 2021	hap a (post-SGA) | growth (colony size) | concanamycin A [100 nM] | SGA final selection medium | Costanzo M~Andrews B, 2021	hap a (post-SGA) | growth (colony size) | cycloheximide [0.1 ug/ml] | SGA final selection medium | Costanzo M~Andrews B, 2021	hap a (post-SGA) | growth (colony size) | fluconazole [16 ug/ml] | SGA final selection medium | Costanzo M~Andrews B, 2021	hap a (post-SGA) | growth (colony size) | galactose [2%] | SGA final selection medium | Costanzo M~Andrews B, 2021	hap a (post-SGA) | growth (colony size) | geldanamycin [10 uM] | SGA final selection medium | Costanzo M~Andrews B, 2021	hap a (post-SGA) | growth (colony size) | MMS [0.01%] | SGA final selection medium | Costanzo M~Andrews B, 2021	hap a (post-SGA) | growth (colony size) | monensin [50 ug/ml] | SGA final selection medium | Costanzo M~Andrews B, 2021	hap a (post-SGA) | growth (colony size) | rapamycin [100 nM] | SGA final selection medium | Costanzo M~Andrews B, 2021	hap a (post-SGA) | growth (colony size) | sorbitol [1 M] | SGA final selection medium | Costanzo M~Andrews B, 2021	hap a (post-SGA) | growth (colony size) | tunicamycin [1 ug/ml] | SGA final selection medium | Costanzo M~Andrews B, 2021
YAL017W	-0.5703744542976961	-0.8461355154432528	-0.7166504528708126	-0.4162545176108713	-0.28862828772890486	-0.08534798895889421	0.06003550741188612	-0.47388866844567185	-0.7074724676753691	-0.21689034297374155	-0.08698482375834798	0.2743976815145084	0.735963827898496	0.08693957294133982
YAL018C	-0.6141764818717546	1.0822823011887686	-1.1094516811912958	0.36836565375207625	-0.36575742693964597	-0.3097865286742354	-0.581653747916225	-0.10408456525379776	2.011841233565005	-0.803560942820749	0.43598061462686544	-0.6337634708444173	-1.2717089249773983	-0.5290206647394249
YAL019W	-0.7518399971045098	-0.42317398688827423	-0.8121966975974168	0.41135853985415555	-0.44989830607863635	-2.554171925827647	-0.7920436676959335	-0.3924064084203437	-0.24938019542340645	-1.2088969936241358	0.18030862252742777	0.08141343663823668	-1.3704469292171964	-1.498131438690495
YAL020C	-1.1898602728450942	0.8672171171777623	0.2918932414655633	-0.8139387140551049	0.1390878478942959	-0.15135932416928868	0.5965298028501429	-1.2824434025431595	-1.5944170799078927	0.2204459223667549	-0.6331931705162375	0.25169365270553523	-0.15267821025968673	-0.5290206647394249
YAL022C	-1.227404867908573	-1.3121100808004327	-0.06905923861271862	-0.6419671696467876	-0.33771046722664927	-0.4946182672633399	2.23757117713187	0.46002338876770515	-0.21039361906153728	-0.14222317572048607	0.36625188950883697	0.3425097679414278	0.8840708342581932	0.25940843949195397
YAL023C	-0.019720393366675387	-0.473355863157509	0.6209969733016438	-0.22278653015151434	0.7491092216519757	0.15229281779852585	0.18626945927971125	0.8799704212059352	-1.175311384017799	0.3591135186942293	-0.5286000828391948	0.4900859551997533	0.9663525044580249	-0.12659330945465863
YAL027W	-0.6141764818717546	1.4980749902767136	-0.19645423158152395	-0.3195205238811928	-0.5059922255046299	0.13909055075644697	-0.5606147559382542	-0.843692771637546	-0.5417795181374252	-0.31289098658507003	-0.47049281190750447	1.080390704233055	0.07771046629984213	-0.46331823938681005
YAL028W	-0.21995823370522835	-0.8174601575751187	-0.07967548802678574	-0.803190492529585	-1.017849240266821	-0.16456159121136754	-0.7394461877510065	-0.6243174561847393	-0.8829120613037804	-0.32355772476410655	0.19193007671376583	0.024653364615803856	0.6536821576986642	0.7439638264674889
YAL029C	0.0741410942920213	0.16467084940847582	0.355590737949966	-0.08305965031975658	0.3213930860287749	0.4295404256821826	0.9121146825197057	0.3346660656518156	0.7447775018042572	-0.03555579393012107	0.2267944392727801	0.22331361669431887	-0.04571203899990547	0.24298283315380023
YAL030W	-0.27001769378986656	0.15750200994144228	0.30250949087963036	0.9595178376556669	0.6649683425129854	0.12588828371436808	-0.04515945247796815	0.42868405798873277	-1.4287241303699487	0.7431160931395433	-0.29617099911243333	1.1257987618510013	1.8549945426162078	1.039624740554256
YAL031C	0.9564390782837703	-1.0038499837179906	0.42990448384843577	-0.5667296189681489	0.3143813461005257	-0.3757978638846298	0.017957523455944403	0.09021928557583103	-0.22014026315200458	0.42311394776844835	-0.06374191538567182	-1.0027039389902308	-0.11153737515977086	0.5468565504096442
YAL034C	-0.8895035123372649	-0.1220827292728656	0.6103807238875767	-0.7279529418509463	-0.02919391038368474	1.0368447096178117	-1.149706531321438	-0.1918346914349204	0.08200570365248144	-0.20622360479470506	0.29652316439080856	-0.6507914924511472	-0.9014414090781556	-0.4140414203723489
YAL036C	-0.29504742383218574	0.2578657624799118	1.1093444463487312	-0.45924740371295064	-0.28862828772890486	-0.7454613410628389	0.22834744323565298	-0.14795962834435908	-0.14216711042826624	-0.7288937755674934	-0.24968518236708104	0.365213796750401	0.011885130139976751	0.2019188173084159
YAL037W	0.2743789346305743	0.7955287225074271	-0.06905923861271862	0.38986209680311595	0.2232287270332862	0.6671812324396027	0.07055500340087155	0.28452313640545984	0.4718714672711731	-0.39822489201736205	0.13382280578207548	-0.6451154852489038	-0.9096695760981386	-0.0691036872711206
YAL040C	-0.38265147898030266	-0.10057621087176508	-0.9714404388084235	-0.179793644049435	-0.8215205222758436	-0.32298879571631434	-0.360744332147531	-0.7872819762353958	-1.0778449431131263	-0.7715607282836394	-0.3426568158577856	-0.5826794060242276	-0.9508104111980545	-0.5208078615703482
YAL042C-A	-0.4201960740437813	-0.51636889995971	0.11141700142642232	-0.6527153911723074	-0.8916379215583354	-0.9038885455677855	-1.9176297385173744	-0.6869961177426841	-0.8439254849419112	-0.15288991389952258	-0.11022773213102413	0.31412973193021143	-0.029255704959939118	-0.8493199883334227
YAL042W	-0.11358188102537209	1.7418155321558537	-0.047826739784584404	-0.2120383086259945	0.23725220688978457	0.007067880335658044	0.5334128269162304	-0.0664773683190309	-0.05444731361406061	-0.20622360479470506	0.2732802560181324	0.11546947985169642	0.09416680033980848	-0.29906217600527274
YAL045C	0.21180460952477645	-0.1220827292728656	0.41928823443436863	0.6693158564666315	0.8402618407192153	-0.12495479008513088	-0.013600964511011872	0.08395141942003656	0.27693858546182726	-0.270224033868924	0.017608263918694692	0.4617059191885368	-0.14445004323970356	-0.5290206647394249
YAL046C	-0.29504742383218574	-0.6310703314322468	-0.20707048099559108	-0.37326163150879194	0.8052031410779692	0.0730792155460525	0.39665937905941984	0.39107686105396594	-0.3955798567804158	-0.15288991389952258	-0.551842991211871	0.42197386877283377	0.011885130139976751	-0.2744237664980422
YAL048C	0.7812309679875364	0.30087879928211303	0.5572994768172411	-0.37326163150879194	-0.9617553208408274	0.20510188596684142	0.18626945927971125	-0.4613529361340829	-0.005714093161724167	-1.1555633027289534	0.215172985086442	-0.6451154852489038	-1.7489426121364222	0.678261401114874
YAL049C	-0.20118593617348898	-1.340785438668567	-1.1943816765038329	0.08891189408856073	0.23725220688978457	0.03347241441981582	-0.3712638281365164	-0.21690615605809835	0.29643187364276186	-0.03555579393012107	-0.12184918631736222	0.4900859551997533	-0.31724155065935017	-0.8411071851643458
YAL051W	-0.3138197213639251	-0.3228102343498047	0.4617532320906371	-1.8027750944029293	-0.2956400276571541	0.16549508484060474	-0.09775693242289529	-1.0568002209345582	-1.438470774460416	0.24177939872482787	0.43598061462686544	0.9101104881657563	0.8840708342581932	0.440090109211645
YAL053W	0.05536879676028196	0.8313729198425948	0.3237419897077646	-0.9106727077847834	-0.008158690598937143	-1.458383761335099	-1.2233430032443362	-0.26078121914865965	-0.22014026315200458	-0.4728920592706175	0.12220135159573739	-0.2648230026986037	0.06948229927985898	0.5468565504096442
YAL054C	1.3569147589608763	0.18617736780957644	0.04771950494201963	0.7445534071452704	0.8472735806474644	0.8124061699024705	0.8805561945527496	0.45375552261191066	-0.10318053406639709	1.809789911043193	-0.29617099911243333	1.3868950931541926	2.0031015489759048	1.0231991342161022
YAL055W	-0.5203149942130577	0.687996130501924	0.918251956895523	-0.996658479988942	1.5344240936158853	0.0730792155460525	0.16523046730174043	-0.9251750316628743	-0.902405349484715	-1.1128963500128073	-1.9929033103177924	1.562851316423734	1.1720566799576042	1.4831161116844067
YAL056C-A	0.4683593424585474	-0.286966037014637	-0.6741854552145441	-0.029318542692157383	-1.2842953575402902	-0.6134386706420499	-1.4968498989579573	-1.0881395517135306	0.6180711286281825	-0.7288937755674934	-1.0864298837834225	0.06438541503150685	0.118851301399758	-0.586510286922963
YAL056W	-1.3588109506307482	0.6019700568975216	1.6401569170520869	-1.4265873410097352	2.0813398080193224	1.630946726511362	1.5748429298257878	0.7044701688436898	-0.6879791794944345	1.0204512857944923	0.9357031446394026	2.629940670445472	2.8999717541540706	0.33332366801364577
YAL058W	-0.06977985345131363	-1.0325253415861249	-0.7803479493552153	-0.9536655938868628	0.10402914825304994	-0.4286069320529455	-0.12931542038985158	0.31586246718443217	-0.7854456203991074	0.8284499985718352	-0.11022773213102413	0.06438541503150685	0.28341464179942144	-0.7014895312900391
YAL059W	-0.8394440522526265	-0.27979719754760346	0.2494282438092948	-0.3410169669322324	0.026900009042308805	0.4295404256821826	0.7017247627399972	-0.10408456525379776	-0.11292717815686439	0.4977811150217038	0.3894947978815131	2.6639967136589315	2.060698718115787	-0.5290206647394249
YAL060W	0.2368343395670956	2.315322689518537	0.07956825318422096	0.38986209680311595	0.6018626831587427	-0.4682137331791821	0.8700366985637641	-0.3798706761087547	0.21845872091902355	-0.504892273807727	-0.21482081980806683	1.1030947330420282	-0.2185035464195521	-0.5618718774157324
YAL061W	0.13045798688723934	0.3152164782161801	0.30250949087963036	-0.24428297320255402	0.3143813461005257	-0.19096612529552537	-0.12931542038985158	-1.0881395517135306	-0.23963355133293915	-0.5582259647029094	0.005986809732356626	0.444677897581807	0.686594825778597	0.11979078561764728
YAL062W	0.0428539317391224	-0.7027587261025822	0.026487006113885422	0.4006103183286358	-0.28862828772890486	-0.2965842616321565	1.0278291383985456	0.629255774974156	0.6765509931709862	0.38044699505230234	0.49408788555855576	-0.29887904591206343	-0.4735767240390305	0.03766275392687864
YAL064C-A	-0.8457014847632063	-0.3299790738168383	-0.8015804481833496	0.013674343409921933	-0.44288656615038713	-0.1381570571272098	0.10211349136782782	-0.6869961177426841	-0.29811341587574286	-0.4088916301963985	-0.4356284493484902	-0.2818510243053336	-0.6299118974187108	-0.028039671425736278
YAL065C	-0.15112647608885074	1.0249315854525003	0.546683227403174	1.7441380090186145	-0.9968140204820735	-0.5738318695158132	0.4702958509823178	-0.9314428978186687	0.6278177727186497	-0.483558797449654	-0.3077924532987714	1.0520106682218384	-0.22673171343953527	0.1772804078011853
YAL066W	0.7562012379452173	0.07147593633703986	0.11141700142642232	-0.2872758593046333	0.5107100640915032	-0.4550114661371032	-0.4028223161034727	0.5415056487930333	0.637564416809117	-0.0035555793930115895	-0.3194139074851095	-0.31023106031655	-0.22673171343953527	0.1854932109702622
YAL067C	-0.03223525838783496	0.8170352409085276	0.2600444932233619	0.4865960905327944	0.20219350724853863	-0.7718658751469967	0.33354240312550726	0.40361259336555483	-0.12267382224733164	0.3591135186942293	1.144889319993488	1.3925711003564358	0.4644343162390513	-0.07731649044019746
YAL068C	-0.5703744542976961	-0.6884210471685152	0.4086719850203015	-0.9106727077847834	-0.8635909618453386	-0.4286069320529455	0.6912052667510117	-0.8624963701049294	0.3841516704569675	-0.04622253210915758	0.005986809732356626	0.22898962389656216	0.2422738066995056	0.2511956363228771
YAR002C-A	0.3995275848421698	1.1252953379909696	0.07956825318422096	0.7123087425687109	-0.982790540625575	0.32392228934555145	-0.055678948466953586	-0.40494214073193263	0.3938983145474348	-0.29155751022699705	-0.7261648040069422	0.2687216743122651	0.118851301399758	-0.11838050628558179
YAR002W	1.3819444890031953	-1.8641107197620153	-0.4193954692769334	-0.11530431489631601	-0.10632304959442589	0.20510188596684142	-0.9919140914866567	0.10275501788741999	-0.45405972132321953	0.1671122314715724	0.23841589345911812	-1.3148843351136117	-0.5805428952988118	-0.6193614995992706
YAR003W	-1.5778210885010406	1.1396330169250368	-3.147771568692182	-1.7812786513518897	-0.7443913830651024	1.1952719141227583	1.185621578233327	0.22184447484751504	-1.1265781635654626	1.9911244600868137	0.43598061462686544	1.3641910643452193	1.2625665171774192	-1.4488546196760337
YAR014C	-1.627880548585679	1.7418155321558537	0.12203325084048945	-0.38400985303431173	-0.8004853024910961	-2.3693401872385427	-1.465291410991001	-0.9815858270650246	-0.5417795181374252	-0.9315618009691868	-0.5634644453982091	-0.3953711683501993	0.5878568215387989	-1.2188961309418815
YAR015W	-1.083483920165238	-0.3013037159487041	0.23881199439522768	0.2716316600223978	0.9314144597864549	0.3635290904717881	0.4387373630153615	0.5164341841698555	-0.3760865685994812	-0.024889055751084566	0.6567882441672889	-1.2410962414844489	-0.35838238575926606	-0.30727497917434965
YAR018C	-0.16364134111001033	0.9962562275843662	-1.7676591448634569	-0.3410169669322324	-0.43587482622213797	-1.7620359033029134	-0.9813945954976713	-0.12915602987697566	-0.8146855526705092	-0.18489012843663202	-1.167780063087789	1.080390704233055	0.4726624832590345	-0.7425535471354234
YAR020C	-0.1761562061311699	-1.2260840071960302	-0.38754672103473203	-0.38400985303431173	-0.2114991485181638	0.7199903006079182	0.21782794724666754	0.19677301022433716	-0.4248197890518177	0.32711330415711987	-0.1683350030627145	0.3481857751436711	0.118851301399758	-0.4304670267105026
YAR023C	-0.21370080119464857	0.8242040803755611	0.9925657027939929	-1.9747466388112465	0.09701740832480074	0.0862814825881314	0.42821786702637604	0.1842372779127482	0.8812305190707994	0.3057798277990469	0.29652316439080856	0.3595377895481577	0.06948229927985898	0.4729413218879524
YAR027W	-0.11983931353595187	-0.12925156873989915	-0.568022961073873	-0.07231142879423674	0.11805262810954835	-0.5870341365578922	-0.4028223161034727	0.015004891706297306	-0.1811536867901354	0.0817783260392804	0.19193007671376583	-0.07183875782233201	-0.8191597388783237	0.2511956363228771
YAR028W	-0.7768697271468287	-1.2260840071960302	0.2494282438092948	0.002926121884402095	0.4476044047372604	-1.4187769602088625	-0.434380804070429	0.02127275786209179	0.5303513318139769	0.0924450642183169	-0.47049281190750447	0.14384951586291284	0.3656963119992532	-0.1840829316381967
YAR029W	0.9188944832202917	-0.3873297895531065	-1.6721129001368529	0.5295889766348737	-0.9617553208408274	-0.3757978638846298	-1.9176297385173744	-1.4266043241264323	0.8130040104375282	-0.23822381933181458	-0.5286000828391948	-0.9402678597655547	-1.8312242823362541	-2.656136685530333
YAR030C	-0.22621566621580813	-0.25112183967946927	-0.047826739784584404	0.7767980717218298	0.615886163015241	-0.17776385825344646	0.1967889552686967	1.2623102567093982	-0.639245959042098	0.24177939872482787	0.5986809732355984	-0.17968289466495443	0.6043131555787653	-0.5947230900920399
YAR031W	-0.8206717547208872	0.5876323779634545	-0.8228129470114837	1.0025107237577462	-0.3447222071548984	-0.2701797275479987	-0.2555493722576767	-0.27331695146024865	-0.22014026315200458	0.44444742412652133	-0.017256098640319528	1.3244590139295163	-0.25964438151946795	-0.9150224136860375
YAR035W	-0.5828893193188556	-0.7744471207729174	0.0901845025982881	-1.0826442521931006	-0.5130039654328791	0.627574431313366	0.33354240312550726	-0.39867427457613813	0.26719194137136	-0.8782281100740044	0.8427315111486982	-0.628087463642174	-0.9014414090781556	0.004811541250571178
YAR042W	-0.12922546230182155	0.1395799112738584	-0.06375111390568505	-0.34639107769499233	-0.10982891955855048	0.10608488315124974	1.2645177981507176	0.168567612523262	0.37927834841173386	-0.07288937755674885	-0.12765991341053126	-0.4351032187659023	-0.5229457261589295	-0.032146073010274716
YAR047C	-1.2399197329297325	0.5661258595623538	0.6953107192001137	-1.5878106638925324	0.2232287270332862	0.5615630961029715	-0.4133418120924581	0.12155861635480342	-0.639245959042098	0.34844678051519284	0.5986809732355984	1.9431437989740343	2.381597231895131	-0.15123171896188925
YAR050W	0.18677487948245733	-0.8102913181080852	1.9692606488881674	-0.40550629608535144	1.1347549177056813	1.4065081867960207	0.8279587146078224	0.5352377826372389	-0.639245959042098	0.6897824022443607	-0.6796789872615898	0.8192943729298637	1.9866452149359384	0.30868525850641515
YBL001C	0.29940866467289334	0.6664896121008234	-0.38754672103473203	1.8516202242738127	0.9524496795712024	0.8256084369445492	0.3861398830704344	0.40988045952134927	0.3159251618236964	-0.248890557510851	0.2500373476454562	1.0463346610195952	-0.3666105527792492	-1.1531937055892665
YBL003C	-0.6955231045092917	0.12882665207330815	0.19634699673895925	0.16414944476719953	0.6930153022259822	-0.6662477388103655	0.817439218618837	0.45375552261191066	-0.4150731449613504	-0.08888948482530358	0.4011162520678512	-0.09454278663130516	0.34923997795928685	0.6454101884385666
YBL005W	0.6185377227124622	-0.6167326524981797	-0.31323297513626225	-0.9751620369379023	0.7771561813649724	0.8124061699024705	0.8595172025747787	0.04007635632947522	-0.8829120613037804	-0.3022242484060335	0.3546304353224989	0.05870940782926356	-0.2185035464195521	-0.7836175629808078
YBL007C	3.1965999170713313	-4.63128275403696	-0.8440454458396179	0.5295889766348737	-4.706024442525896	-3.2802966131419864	-4.337113815984023	-1.6647832380466228	-0.06419395770452792	-0.7928942046417125	-2.9226196452248385	-1.2865042991023952	-1.87236511743617	-0.30727497917434965
YBL008W	-0.2637602612792868	-0.1364204082069327	-2.7868190886138997	0.41135853985415555	-1.6699410535939958	-0.8114726762732333	-1.4232134270350592	-2.0471230735500856	0.6278177727186497	-1.4862321862790848	0.064094080664047	-0.7245795860803098	-0.39952322085918196	-0.16765732530004296
YBL009W	-0.2825325588110262	-0.057563174069563815	0.3874394861921673	-0.20129008710047466	-0.8635909618453386	0.04667468146189471	-0.5711342519272397	-0.48642440075726084	0.46212482318070586	0.6364487113491784	-0.20319936562172874	0.4900859551997533	0.5384878194188998	0.004811541250571178
YBL010C	-0.995879865017121	0.6736584515678569	0.4086719850203015	0.701560521043191	0.5668039835174966	0.627574431313366	-1.4968498989579573	0.4412197903003217	0.5790845522663133	-0.11022296118337656	-0.3658997242304618	0.2914257031212383	-0.1609063772796699	0.10336517927949355
YBL011W	0.29940866467289334	-0.1364204082069327	-1.1519166788475643	-0.3625134099832721	-1.2913070974685394	-0.3097865286742354	-0.6237317318721667	-1.7964084273183065	1.037176824518276	-1.9982356188728365	-0.9353509793610274	0.07573742943599339	-0.638140064438694	-0.7261279407972697
YBL013W	-0.13235417855711143	-1.5486817832125392	0.5997644744735096	-1.8780126450815682	0.5948509432304935	0.9180243062391016	-0.19243239632376416	-0.39867427457613813	-0.8634187731228458	-0.5155590119867636	1.0054318697574312	-0.6053834348332009	-0.07862470707983817	-0.4222542235414258
YBL015W	-0.37639404646972285	0.8242040803755611	0.07956825318422096	-0.9214209293103033	-0.7724383427780992	0.6407766983554449	0.7017247627399972	0.04634422248526969	0.4718714672711731	-1.016895706401479	0.43598061462686544	-0.4351032187659023	-0.35838238575926606	-0.21693414431450417
YBL017C	-2.0220987967522053	1.4192177561393446	-0.22830297982372533	0.14265300171615986	-1.2141779582577983	-0.4286069320529455	0.24938643521362386	-0.8499606377933404	0.2866852295522946	-0.34489120112217947	0.49408788555855576	0.9838985817949192	1.6163776990366956	0.0705139666031861
YBL019W	-0.4389683715755206	0.4657621070238843	-0.11152423626898711	0.7767980717218298	0.29334612631577817	0.4295404256821826	0.5544518188942013	0.42241619183293827	-0.48329965359462146	-0.20622360479470506	-0.5867073537708852	0.13817350866066955	-0.7615625697384416	-0.21693414431450417
YBL021C	-0.08855215098305298	-3.950243004668774	1.565843171153617	-1.4803284486373345	0.8963557601452088	1.2216764482069162	1.2487385541672396	-2.3479806490282207	-0.0739406017949952	-0.334224462943143	2.551085276540395	-0.968647895776771	-0.7862470707983911	-0.10195489994742805
YBL024W	0.7812309679875364	-0.5737196156959784	0.21757949556709347	-0.07231142879423674	0.48266310437850635	-0.1381570571272098	0.9857511544426039	0.9802562796986467	1.6707086903986499	0.7644495694976162	0.30814461857714653	0.8192943729298637	0.686594825778597	0.28404684899918453
YBL027W	4.216561416295836	3.8351166565296464	-0.5786392104879401	4.603164934806889	-2.9601012003918474	-9.472159855876987	-6.093869646144589	-6.484772311852574	3.844210322572856	-11.086296547411932	-0.6796789872615898	-3.0233625029888405	-8.603005739782406	0.12800358878672413
YBL028C	-0.16364134111001033	1.3546982009360429	-0.09029173744085287	1.2712162618957419	-0.02919391038368474	0.37673135751386705	-0.4133418120924581	0.2970588687170488	1.699948622670052	0.19911244600868186	0.1105798974093993	0.563874048828916	-0.7533344027184584	-0.29906217600527274
YBL029W	1.3256275964079773	0.035631739001872144	0.7165432180282478	1.6581522368144557	0.4476044047372604	0.16549508484060474	0.25990593120260924	-0.4926922669130553	1.0956566890610797	0.19911244600868186	0.04085117229137084	0.8590264233455668	1.5670086969167967	0.2758340458301077
YBL031W	0.5497059650960846	-2.545150469130201	-0.7060342034567455	2.9909317059789147	-1.8101758521589797	-5.590693345505793	-4.38971129592895	0.510166318014061	-2.1597224371549957	-4.088916301963991	-1.0515655212244084	-3.6023152376176553	-2.843288825794185	-0.7425535471354234
YBL032W	-1.0021372975277008	-0.4948623815586096	0.2918932414655633	-0.7279529418509463	0.9244027198582057	0.5615630961029715	1.8799083135063652	0.1340943486663924	-0.7951922644895747	-0.355557939301216	0.2267944392727801	-0.20238692347392756	0.4726624832590345	0.7686022359747194
YBL036C	0.09291339182376064	0.5159439832931191	1.1942744416612678	-0.803190492529585	0.21621698710503703	1.366901385669784	0.10211349136782782	-0.4237457391993161	-0.8829120613037804	-0.8995615864320774	0.5405737023039081	-0.7813396581027426	0.5055751513389672	-0.22514694748358102
YBL037W	0.1992897445036169	-1.742240448822445	-0.15398923392525554	-1.7167893221987705	0.728074001867228	0.059876948503973605	-2.0964611703301266	0.10902288404321447	-0.3858332126899485	-0.440891844733508	-0.07536336957200991	-0.9005358093498517	-1.0330920813978863	-0.4304670267105026
YBL039C	-1.1585731102921952	0.90306131451293	-0.292000476308128	-1.2331193535503782	-0.6532387639978628	-0.7190568069786811	-0.3186663481915893	-1.0254608901555857	-1.0193650785703225	-0.3662246774802525	-0.854000800056661	-0.6621435068556336	-0.8849850750381892	-0.028039671425736278
YBL042C	0.7562012379452173	-0.473355863157509	-0.5255579634176045	0.7875462932473496	-0.9337083611278306	0.09948374963021028	-1.517888890935928	-0.9753179609092301	0.5985778404472479	-0.7928942046417125	-0.7842720749386325	-1.0027039389902308	-0.24318804747950165	-1.2106833277728046
YBL043W	0.01782420169680328	0.7310091673041252	0.11141700142642232	-0.30877230235567293	0.10402914825304994	-0.0061343867064208605	-0.6973682037950647	0.2907910025612543	-0.005714093161724167	0.7431160931395433	0.16868716834108968	0.86470243054781	1.163828512937621	-0.12659330945465863
YBL046W	0.9752113758155097	1.6127764217492502	0.18573074732489214	1.443187806304059	0.012876529185810455	-0.15135932416928868	0.6175687948281138	-0.0915488329422088	2.265253979917155	-0.376891415659289	-0.4472499035348283	0.18925757348085911	-0.638140064438694	0.22655722681564652
