orf	hap ? | growth (colony size) | expression of MELK | SC - Leu, Gal [2%] | Zhou L~Foijer F, 2021	hap ? | growth (colony size) | expression of MELK-kd | SC - Leu, Gal [2%] | Zhou L~Foijer F, 2021
YGL010W	0.00022225253101531848	0.05334440198864066
YGL012W	-0.013247160190949177	1.0229690637225346
YGL013C	-0.008179465763459326	2.7498726425914164
YGL014W	-0.04620423756306381	-0.16392203960176643
YGL016W	-0.05431509604882871	0.06285769536948442
YGL017W	-0.04609407392822686	-0.028112401446351038
YGL019W	-0.06679116345488888	-0.07462420935493816
YGL020C	0.040278533518428784	-0.03397886277873073
YGL021W	-0.06933177421150262	-0.0722802774312306
YGL023C	-0.07688819020802215	-0.03057124759521434
YGL024W	0.01893299354831378	-0.0053302123784437815
YGL025C	0.014395450613620532	-0.045164871402051526
YGL026C	0.179422272909754	0.06097246081924058
YGL027C	-0.013900234784736462	-0.06917953456528739
YGL028C	-0.013247160190949177	-0.00397042681385985
YGL029W	-0.03511338187410705	-0.014783944826422854
YGL031C	0.01995968619363991	-0.012864930822824455
YGL032C	0.05859770004599311	-0.029718053297939657
YGL033W	-0.019833482939267476	-0.08539830275548335
YGL034C	-0.005147137137412985	-0.03445841076589686
YGL035C	5.676585200504363	5.842107024977291
YGL036W	0.08274300946278425	0.06214690244898849
YGL037C	0.014201341000444	0.0012734578258956537
YGL038C	-0.07607451540414574	-0.09126743063257309
YGL039W	0.00035793935738552535	-0.07811762781316071
YGL041C	-2.6145661591191832e-05	-0.009493755795499869
YGL041C-B	-0.009651425414001533	-0.00824148825380129
YGL042C	0.21898739898494263	-0.00794995872274813
YGL043W	-0.0928013131077789	-0.002433896459596399
YGL045W	8.135324490769571	2.5433981972970807
YGL049C	-0.061797144805135006	-0.04578273735379877
YGL050W	-0.01698400389157809	-0.0414290600003646
YGL051W	0.026276981714097248	0.06927099718074953
YGL053W	2.2869253611709883	4.9193742770488385
YGL054C	0.004067401042350214	0.019721789112104746
YGL056C	-0.04517284728939988	-0.09256628655629208
YGL057C	-0.020359956738075995	-0.007085613129146821
YGL058W	-0.06263428000619949	-0.051277058438149385
YGL062W	0.05105917232593199	0.015590358426756337
YGL063W	0.01977614364027664	-0.03215518471120471
YGL064C	-0.024604585874023713	-0.03729647051046581
YGL066W	-0.06328898811093134	0.04305862622380554
YGL067W	0.04092902493127389	-0.0013953943808788735
YGL070C	-0.07021557574875867	-0.008696453944168422
YGL071W	-0.04653896070124072	1.1420943152102199
YGL072C	-0.017784951125725743	-0.10073691139406259
YGL076C	0.0026446366730019668	0.11806770695196987
YGL077C	0.24848387871859956	0.161672651086154
YGL078C	-0.025271567040013557	0.002845252740981764
YGL080W	0.16776411300002184	0.1334809877071629
YGL081W	-0.04484558367524747	-0.01894026567344381
YGL082W	0.001500405796962711	-0.06918014215953208
YGL083W	0.03143481103164146	0.00966343192685814
YGL084C	-0.08449328078963245	0.02632559962199325
YGL085W	-0.007638997537172035	0.0718028002072541
YGL086W	0.10754184882946387	0.29777164073374623
YGL087C	0.24336302507301535	0.30324827463186915
YGL088W	-0.0227195422471706	0.06475764270195389
YGL089C	5.577556362393049	6.1918481499396085
YGL090W	0.0440029096573787	0.05548325981652924
YGL094C	0.035089329152459124	0.07328235821769781
YGL095C	-0.09921697637158108	-0.07683552934337037
YGL096W	-0.05418036200869102	0.03702900165420912
YGL100W	-0.01283281844264278	0.008845561518163746
YGL101W	0.007229521242073135	0.07639901159674206
YGL104C	-0.02926466528135669	0.03134040469445547
YGL105W	-0.1469418585335515	-0.09797978856097538
YGL108C	-0.02027418051761148	-0.01698030705747925
YGL119W	-0.03594531814739107	0.012131839227061922
YGL127C	0.00333790606146421	-0.075258166670437
YGL131C	0.06238284244789232	-0.04475105597109331
YGL132W	0.007460830373559487	0.027572769153534543
YGL133W	0.3640640460469687	0.267424686253316
YGL134W	-0.0390540559744082	-0.022161965869757744
YGL135W	0.19446831582265725	-0.0166573937525387
YGL138C	0.02073981294558903	0.07770906227822792
YGL139W	-0.026031416792018494	0.02696003124085587
YGL140C	0.07416961720409239	0.13959741244606116
YGL141W	0.006530792333281441	0.048972222310948166
YGL146C	-0.03401270834631522	-0.0022144089163519108
YGL147C	-0.020956844474333065	-0.05531458885584467
YGL148W	0.39177112620647525	0.3150420675040076
YGL149W	0.3430129119007482	0.3287765523345452
YGL151W	0.006056101234985117	0.041310195239910245
YGL152C	0.04478363674462752	0.02850757226183388
YGL153W	-0.005226587058670783	0.04273747611019959
YGL154C	-0.010516807294554358	-0.022169333263547614
YGL156W	-0.015507562267379447	0.015190358095417274
YGL157W	-0.021824737111780283	0.004961065797218397
YGL158W	-0.03424241283972832	-0.016685831616555555
YGL159W	-0.029398235118806577	-0.04876702107129264
YGL160W	-0.031382722170474726	-0.030401421705284058
YGL161C	0.09094081334549427	0.06643632326572559
YGL162W	0.0011493700461488365	0.010566589034871215
YGL163C	-0.02661605222062558	0.024109848609508603
YGL164C	0.015238815743393332	0.027982048064646794
YGL165C	0.00205194113197122	0.020405954538616478
YGL166W	-0.021469189745754926	0.036740540951281556
YGL167C	-0.013558643174188444	-0.013614901816719217
YGL168W	-0.03733837645959977	-0.027051039066346153
YGL170C	-0.002407634887198469	0.03491093204003854
YGL173C	0.03393534491573278	0.3344878823118752
YGL174W	-0.05372578538682613	-0.02990723213691507
YGL175C	0.06891545890375123	0.06947450636176676
YGL176C	-0.01830623293304766	0.025118055082712157
YGL177W	-0.019570981489484468	0.023832856372671282
YGL178W	-0.025063118763697996	-0.01987543193836493
YGL179C	0.0018887072732833561	0.0331390045291804
YGL180W	-0.013996723132483143	-0.010707837229366237
YGL181W	0.03366721669045818	0.029993112212653435
YGL184C	0.009811939048993986	0.0242138721707799
YGL185C	0.07792766785228689	0.08214676366283247
YGL188C-A	-0.019079288923826886	-0.006662277431602745
YGL190C	0.027795579249555457	0.02454534360004056
YGL191W	-0.044545126790838496	-0.004404196794813816
YGL192W	0.019615860319005793	0.0030117694143820275
YGL195W	0.003718005341455575	0.028218084355857813
YGL196W	-0.015370686390377548	0.03649662299506
YGL197W	-0.052964400758449555	0.0800765552737754
YGL199C	0.005407849302430492	0.013443903977786185
YGL200C	-0.09545873304128023	0.20920179855032056
YGL202W	0.025233701785911146	0.029527873893763185
YGL203C	-0.013144210473058165	-0.01776970435540043
YGL205W	-0.010264338064315532	0.06542351496097863
YGL208W	-0.00013400554640842843	0.0318643480671085
YGL209W	0.006816639209718302	0.03365043147209072
YGL210W	0.0016796102970496026	-0.027580695320747025
YGL211W	-0.0249026234491594	0.09760110678351226
YGL212W	-0.0272005026192886	-0.09802854242047251
YGL213C	0.013662524630814946	0.09092049918587226
YGL214W	0.16412537183639947	0.2455950510851858
YGL215W	-0.04131048364001448	0.0655814517355305
YGL216W	0.0619762905579721	0.12076874259081678
YGL217C	1.6819132878208394	-0.04987039963220898
YGL218W	0.0122731255470537	0.10586733606505341
YGL220W	0.018062554459661637	0.10342254489592775
YGL221C	-0.017619099100616247	0.056478867208971356
YGL222C	0.02963633648548027	0.0360757910833917
YGL224C	0.0218485843891053	0.1320544813436728
YGL226C-A	0.0398633512210812	0.1329602838254107
YGL226W	-0.022592817731042412	0.15746977453756475
YGL227W	-0.0038691175174278363	-0.02845748512853632
YGL228W	0.015020078876130761	0.017358656824715823
YGL229C	0.05489317541520084	0.06611470710643791
YGL230C	0.030571762418526886	0.06725230523387753
YGL231C	0.03249891843319149	0.013180006854350453
YGL232W	0.031040437113241896	0.009246366950312468
YGL234W	0.03574084958468197	0.10594188286229156
YGL235W	-0.04051812573402061	-0.08086912827268337
YGL236C	-0.020478200969535117	-0.0330126835651602
YGL237C	0.06319731690269516	0.1979426057359251
YGL240W	-0.08404346228902806	-0.09527480726545187
YGL241W	-0.04105860515821425	-0.04150790666308338
YGL242C	-0.0186050351644657	-0.047186379538591915
YGL243W	0.016656328307430544	-0.07247956553545581
YGL244W	-0.019426204593359437	0.010522072583997502
YGL246C	-0.03575562115460554	1.2020946656570743
YGL248W	0.005071729872982599	0.07072151141221025
YGL249W	-0.01542865593618627	0.0492745174898189
YGL250W	0.06425881744732881	0.05345358243344599
YGL251C	0.01764536253748554	0.01984747862969967
YGL252C	0.06126590038332631	0.11679429427457251
YGL253W	0.0006774468385367023	-0.04280957130465397
YGL254W	-0.04080839659354677	0.024243519449949884
YGL255W	-0.009627034986561821	-0.040879836621769396
YGL256W	-0.03674992369585531	-0.026756322122175418
YGL257C	-0.044937552705567256	-0.0054608495189156095
YGL258W	0.038871895773150186	0.1005434774681483
YGL259W	0.015727180977067916	0.027485202464744517
YGL260W	-0.007103154304310055	0.02667879873388461
YGL261C	-0.010778169949720367	0.03272142153871074
YGL262W	-0.03697369089452562	0.027207064251529852
YGL263W	-0.013247160190949177	-0.00397042681385985
YGR001C	-0.033156781245623095	-0.0736139214264744
YGR003W	-0.07061073485322414	-0.029276401174176257
YGR004W	-0.005464093484388915	-0.058239116301838076
YGR006W	-0.013247160190949177	-0.00397042681385985
YGR007W	-0.06434779382119138	-0.03519403609579673
YGR008C	-0.0646632543360069	0.022800675467800614
YGR010W	0.016298772113253493	0.02344905951564038
YGR011W	-0.016820839183115652	0.04199574689123701
YGR012W	0.013731077916688579	0.0703201158690273
YGR014W	-0.047837755594032305	0.034818162580914205
YGR015C	0.0013805450571478758	0.0569667855726768
YGR016W	-0.011493545199599624	0.029465921527225592
YGR017W	-0.07789290729153413	-0.019223934084117423
YGR018C	-0.04673276275399771	-0.030841000962431045
YGR019W	-0.09285271692841486	-0.03862867467339594
YGR020C	1.7472060327310792	3.9624978500588655
YGR021W	-0.12142457807070904	-0.05386235564734401
YGR022C	-0.025172762551497092	0.01776227197764095
YGR023W	0.03614547220553634	0.02101382395519193
YGR025W	-0.0030557148965696833	0.02008178974418628
YGR026W	0.004774185068430225	-0.02703528367478142
YGR027C	-0.022833563569094436	0.009971804177973978
YGR031W	0.12119612042709972	0.18798795010956507
YGR032W	-0.004715659186180428	-0.026753654241344915
YGR033C	-0.01360636859500143	-0.024600372284629152
YGR034W	0.03519719458632446	0.012622591327537234
YGR035C	0.006869562097170734	-0.0006481620225009137
YGR035W-A	-0.013529666155852027	0.0005071881490438559
YGR036C	-0.046312569528866095	-0.04851172436691457
YGR037C	-0.04272896977279659	-0.03454919184819692
YGR038W	0.0754915745782589	0.08142044212656434
YGR039W	0.08235326807072925	0.027279736985913874
YGR040W	0.031047933765846324	0.02401834270286941
YGR041W	0.03482533834552056	0.029671793584193112
YGR042W	-0.03476707282502555	-0.003975451680429658
YGR043C	-0.05821625989747892	0.010324597505630325
YGR044C	-0.05161462582478668	-0.03718000655706079
YGR045C	-0.052744037914602485	-0.05082936874401924
YGR049W	0.016190306152175274	-0.017407099303006428
YGR050C	0.056306989596838476	0.04206323796299501
YGR051C	0.03322806327552688	0.017010264205018652
YGR052W	0.06837884584691091	0.07333526405483172
YGR053C	-0.05315227750652483	0.011150043627448068
YGR054W	-0.1593986298642889	-0.07749630025826217
YGR055W	0.10513507047695116	0.0024748420028072996
YGR056W	0.02262024287220182	-0.013131181038480906
YGR057C	0.010082501450236835	-0.046580423887444086
YGR058W	0.0072389948091199615	-0.03207968602444265
YGR059W	0.00810849276530257	0.00441455487049195
YGR061C	0.03424856598708393	-0.07290218390292369
YGR062C	0.09318181945610886	0.024047560291606707
YGR063C	0.0028938765548121317	0.049609177204565466
YGR064W	-0.07360484061821218	-0.06056768910528212
YGR066C	0.08238425331022402	0.018964405364360035
YGR067C	0.16570534969045456	0.036867236952309625
YGR068C	0.019015649439371375	0.01950730545676964
YGR069W	0.02124784924568027	-0.014375264480832565
YGR070W	0.09679463074467337	0.013342206502994178
YGR071C	0.04800020007828012	0.04531238171508666
YGR072W	-0.07305994724984399	-0.04383350125257585
YGR076C	-0.013280193892809865	-0.00019523706907480757
YGR077C	-0.06996087640980003	-0.08183960179078285
YGR078C	-0.05446095141855023	-0.05335222754873505
YGR079W	-0.030222722767523316	-0.01234412929212791
YGR080W	-0.038924526127522126	0.02025652001725344
YGR081C	0.8644814722632406	0.5263889141688045
YGR084C	0.11851495924867449	0.023264071032506196
YGR085C	0.06220714513456233	0.07611375279683096
YGR086C	0.021247357213003356	0.020117359890284146
YGR087C	-0.016762515599771894	0.049671444962957646
YGR088W	-0.0361095523991165	0.023289776291547236
YGR089W	0.01984563832255958	0.06511036188250453
YGR092W	-0.0028440583917455045	-0.01274960438148052
YGR093W	-0.04728134964625071	-0.056427877330498796
YGR096W	-0.02979779393445096	-0.022998348951591734
YGR097W	-0.05343251459885514	-0.034147536265646546
YGR100W	-0.046587723934904554	-0.024191692456750038
YGR101W	-0.035352706925815824	-0.030067092616679617
YGR102C	-0.004777192115060888	0.04829475003545636
YGR104C	-0.0891559076316954	0.0005028954560180243
YGR105W	-0.017447492104430987	0.08992331244629263
YGR106C	-0.05426693380189374	-0.036199626824668436
YGR107W	-0.023328000707879423	-0.0045436292273762025
YGR108W	6.7062936735068925	4.292669190795474
YGR109C	-0.007664003314947113	-0.0012606088106306955
YGR110W	0.32508495658572223	1.0679235248986052
YGR111W	0.16953467716388554	0.5321557313185494
YGR112W	0.008157329918895992	0.03487060699568819
YGR117C	0.003258840643170551	-0.015418482253098446
YGR118W	0.04166382931391097	-0.03633469427920411
YGR121C	-0.044300038881279	-0.07039484688007994
YGR121W-A	-0.04228703724815109	-0.046717778072308556
YGR122W	-0.04654750134188536	-0.04598789609385287
YGR123C	-0.013062779044992222	-0.020221135416486628
YGR124W	-0.03714627374562305	-0.03477508240627034
YGR125W	0.0017586434953661444	-0.024046097500131026
YGR126W	-0.019851057311493555	-0.01481556973449532
YGR129W	-0.05304065428991294	-0.007055598715595077
YGR130C	0.01021856557823368	-0.015644130818725108
YGR131W	-0.010397250034812008	-0.0067777429345699325
YGR132C	-0.03866480706101569	-0.04650689907483416
YGR133W	-0.04021550546265336	-0.047616226201977585
YGR134W	-0.08287289897136567	-0.02615660508902711
YGR135W	-0.03917086973170901	-0.037279888793811035
YGR138C	-0.017385489690040015	-0.03566643318166062
YGR141W	-0.02169333660141767	-0.027122155636744662
YGR142W	0.012307584984822493	0.018908028581135838
YGR143W	-0.015617885323818767	-0.005436934337939874
YGR144W	-0.03782098359558504	-0.025370051972595814
YGR146C	-0.0035377745650907715	0.023150325936828267
YGR146C-A	-0.05146251776114925	-0.03939766290604051
YGR149W	-0.03312828703603235	-0.03569411531361658
YGR152C	0.012641770517621508	-0.029612882095019683
YGR153W	0.08098625543300368	0.20883982680594762
YGR154C	-0.008876559462411853	-0.0013076695672822644
YGR155W	0.05326242560753994	0.028672771368745475
YGR157W	-0.026305147563820012	0.01735846698243389
YGR161C	-0.05935923540887406	-0.015271876049761136
YGR162W	-0.026319674220223997	0.00841131833731815
YGR163W	-0.04619051897380077	0.0205098953543223
YGR164W	-0.04204607556137787	0.18529624199614567
YGR165W	-0.030896078866414534	-0.060934784911125146
YGR166W	0.30258649704503315	0.2870334580342046
YGR167W	-0.013247160190949177	-0.00397042681385985
YGR168C	-0.0291798045902043	-0.037922868609740444
YGR169C	0.09267780644086111	0.10553433412700602
YGR169C-A	-0.03808560945976579	-0.0018531732953974442
YGR170W	0.0011380133101249156	-0.00512173219125786
YGR171C	-0.007787175707710666	-0.011402743163923536
YGR173W	0.0020794231620093256	0.003307476902026615
YGR174C	0.020989719858088614	-0.031056771412891003
YGR176W	-0.015014491624209515	0.024762464612024887
YGR177C	-0.0020331689481994978	0.013051317810568909
YGR180C	0.018687284962991487	0.007710079911933092
YGR181W	0.0006692799939921225	-0.009263433861404019
YGR182C	-0.012133193576394653	-0.04015375554291412
YGR183C	-0.007824938118344433	0.0032924880344361944
YGR184C	-0.039336690353621064	-0.0183861261431018
YGR187C	-0.007170434924566596	-0.005069293253077622
YGR188C	-0.0399127797164739	0.016216526801592843
YGR189C	-0.0105936403638654	-0.013229798045887054
YGR192C	-0.00014025361370774146	0.0050270580376732855
YGR193C	0.015138806703363527	0.04076346906467434
YGR194C	-0.01769811333090659	-0.008350628407071807
YGR196C	-0.005546160095319747	0.0027365069745505497
YGR197C	-0.005773809364301668	0.022106471597194
YGR199W	-0.013028794102146943	0.008121641032315868
YGR200C	-0.022437130894312443	-0.026547745874843584
YGR201C	-0.0234416506129375	-0.012020566939576186
YGR202C	-0.007697186641810458	-0.005608385327718993
YGR203W	0.013598213982367015	0.024100469877948033
YGR204W	0.06417311047335063	0.022338402956640604
YGR205W	-0.03730899476066552	-0.013175550081213029
YGR206W	-0.020320497983732103	-0.006206655506874644
YGR207C	0.720799685863604	0.5880277560859636
YGR208W	-0.009524622947841491	0.013542243771969286
YGR209C	-0.004568707201058868	0.014592627126732005
YGR210C	-0.053429262665125064	-0.0022857115862495512
YGR212W	1.695022778940489	3.134156975368686
YGR213C	-0.007838054435181051	-0.004583132665517311
YGR214W	-0.0017731249561893112	0.012898919245524894
YGR215W	0.024583163849831113	-0.03750222547634884
YGR217W	-0.0347833011436015	0.04815402242443072
YGR219W	-0.03902226400207172	-0.011106573951426653
YGR220C	-0.06690018792748878	-0.10187534142597067
YGR221C	-0.01436518890661024	-0.10516105745205184
YGR222W	-0.04957057033407747	0.008822436493428211
YGR224W	-0.068619884505803	-0.05074731312715708
YGR225W	-0.043276162829736335	-0.042786964056046616
YGR226C	-0.0575839717888534	-0.016231964594885538
YGR227W	-0.05743096778459145	-0.09436194292085277
YGR228W	-0.09394869776521529	-0.08847019675788673
YGR229C	-0.048874014327734173	-0.05838551368022625
YGR230W	-0.0694450364829474	-0.06957484320039595
YGR231C	0.0004522161913250428	-0.05247856560288399
YGR232W	0.0368714772830763	-0.005793163606739136
YGR233C	0.01803146844863445	0.013935057377131556
YGR234W	-0.09744805011272034	-0.17593625954749567
YGR235C	0.00692775294703035	-0.04159177513763649
YGR236C	-0.035474651491718974	-0.011725161603523942
YGR237C	-0.02819939666492277	-0.04476788548130596
YGR238C	0.059758749293272136	0.002103031004511518
YGR239C	0.013579823658714461	-0.033171964633902096
YGR240C	-0.027629376233960758	-0.05643359068004081
YGR241C	-0.015264594875022245	-0.053681818130824545
YGR242W	-0.034248078346183285	-0.07190289067260681
YGR243W	-0.04994353272633717	-0.07422584327573516
YGR244C	-0.017071883068757083	-0.05979086694702097
YGR247W	0.00011029608084909421	-0.03493551454028943
YGR248W	0.01030190440846222	0.03229367956984292
YGR249W	0.15330783112188928	0.06037000498047414
YGR250C	-0.008631743901725915	0.0007714088586044009
YGR252W	-0.08620302627854709	-0.044043686284776555
YGR255C	-0.027906265896695686	0.007175006490017428
YGR262C	-0.034065796757934655	-0.029792889825413303
YGR263C	-0.04020643298761458	-0.12752447435668113
YGR266W	-0.09181002664351405	-0.043580517248580815
YGR268C	0.1440138723839126	0.07750069561349847
YGR269W	0.034173033942180714	-0.025812212036487123
YGR271C-A	-0.0381331614635658	-0.009989408420206642
YGR275W	0.04630674254708496	-0.10543183731677426
YGR282C	-0.00919357494312286	0.013972062243828727
YGR283C	-0.04208017608247583	-0.006845828632507109
YGR284C	-0.03744456843672238	0.051322023469833264
YGR285C	-0.06487558500960738	-0.05242636836677922
YGR286C	0.00040219250249609996	0.0335504613609686
YGR287C	-0.03174494162609435	0.002783957257999536
YGR288W	-0.040705688545321285	0.021856373550350312
YGR290W	-0.0593585942109344	0.023132913603257494
YGR295C	-0.03235197775760328	-0.10184006251608486
YHL002W	-0.00940931924029007	0.0216014056177193
YHL003C	-0.04819152214098809	-0.037220270188429536
YHL007C	-0.013247160190949177	-0.00397042681385985
YHL008C	-0.028722174495921314	-0.00970891266320879
YHL009C	-0.026566277377275634	-0.035616421895514554
YHL010C	-0.008018821432967253	-0.021912825860165935
YHL011C	0.13713042490993604	0.06051436599832968
YHL012W	-0.010202555936216122	0.013792555883268014
YHL013C	0.008043821564472106	0.0037750671290459918
YHL014C	-0.017249648788018396	0.01854906306210611
YHL015W-A	-0.031711176401549274	-0.05845853558124179
YHL016C	-0.011136193418070423	0.03968810870914927
YHL017W	0.031446704230130386	0.03404142945342403
YHL019C	-0.01714327229127962	0.0013528442431860297
YHL021C	-0.006428798613078691	-0.000880524793668569
YHL024W	-0.05487299945378422	-0.00531462313643688
YHL025W	-0.032274835478360485	-0.04122518680188494
YHL026C	0.4998720842401445	0.5428748285805083
YHL027W	-0.0015444044298761623	0.012448811112140731
YHL028W	0.006549130145888969	-0.005946773598959743
YHL029C	-0.014806916601458692	-0.024495887613119452
YHL030W	-0.02712182849414244	-0.02476234295588733
YHL031C	-0.02330578471121747	-0.03127305421551782
YHL032C	-0.018918163182225806	-0.01592328429566618
YHL033C	-0.006652064192662674	-0.005991531074519704
YHL034C	-0.029698592356423994	0.013832215430325107
YHL035C	0.02714236786406481	0.023565278749048204
YHL036W	-0.0009316445514880521	-0.005075356081477228
YHL037C	-0.017221592211111456	-0.011211447802312278
YHL038C	-0.05638066584307247	-0.08864316527898998
YHL039W	-0.03304354588135304	-0.024198029498442068
YHL040C	-0.015087200394789436	-0.016839193855633275
YHL041W	0.01963913275351619	0.020103827356980013
YHL042W	0.0001048057744193899	0.0017769802994972673
YHL043W	0.006346828602565116	-0.004754123617370583
YHL044W	-0.0050172092786535975	0.0017798864806383996
YHL045W	0.009839804238979026	0.0006780816089526087
YHL046C	0.06174222676074956	0.07132635631744356
YHL047C	-0.04637091296735941	0.02154983255216551
YHR001W-A	-0.02968847806845106	-0.03837892272597845
YHR003C	0.019453459480491084	0.004633100689495955
YHR004C	-0.013942899942853366	-0.019040951207417025
YHR005C	-0.0019193726471482674	0.029797409432017724
YHR006W	-0.03328430994947389	0.018136939005634418
YHR007C-A	-0.02699242323116757	-0.04779997258656193
YHR008C	-0.0299511130627335	0.002511510706825784
YHR009C	0.0018502517449026752	-0.04024491619545993
YHR010W	-0.03986922824430194	-0.028863196918886162
YHR011W	-0.014914010131798109	-0.09908098095518061
YHR012W	-0.05185772764325315	-0.004418265764941136
YHR013C	0.020531937026475836	0.02814928324420842
YHR014W	-0.021119965114037124	-0.028373008508207013
YHR015W	0.014872525745811908	0.0041747640287789975
YHR016C	0.0008895458883100302	-0.0013234636840653478
YHR017W	-0.002121491280781411	-0.020934459873556754
YHR018C	0.5511439009999202	-0.015121745589094704
YHR021C	-0.04155267086558883	-0.05484033652199153
YHR021W-A	-0.0634024367380377	-0.0755105926753836
YHR022C	-0.02943555190288914	-0.04746391432537147
YHR022C-A	-0.030956499050269325	-0.051776394216468416
YHR025W	-0.037371214913789565	0.008415762046738776
YHR026W	-0.028620586143250398	-0.014436286095206963
YHR028C	9.473804590093495	6.351406007866324
YHR031C	1.288572052547813	1.0771458207028612
YHR032W	-0.050421984449076765	-0.015663292117363312
YHR033W	0.06445458042900391	0.010209757254133894
YHR034C	0.005833326178556009	0.01493076318275281
YHR035W	0.028622155856281847	0.024889645778218707
YHR037W	-0.024612720140307492	0.0012686200464836195
YHR038W	-0.021451639662629616	0.013061237156605107
YHR039C	-0.02314771078716606	-0.00099309678633634
YHR039C-A	-0.013812705080831189	0.048822984837449714
YHR041C	-0.011800106805171014	-0.0718023845474702
YHR043C	0.006223829274283141	0.03882635821809076
YHR044C	-0.0019053635440396577	0.012221874163268066
YHR045W	-0.02647303960180112	-0.025140397581250907
YHR046C	-0.0008387143812875008	0.02293537883593983
YHR047C	-0.007315800000676137	-0.005270177699331816
YHR048W	-0.018319013771311326	-0.005843841357582567
YHR049C-A	0.05143910931181319	0.18811257423660752
YHR049W	-0.006759890202713407	0.008505542480439348
YHR050W	-0.014728821798788911	-0.018096899089246846
YHR050W-A	-0.016703033424358086	-0.018047451161485786
YHR051W	-0.022622380947522374	-0.032556803121506016
YHR057C	-0.02031979306952826	0.020694478292513134
YHR059W	-0.03478593780056729	0.0021683204909712763
YHR060W	0.02015152084761555	-0.009953739665135762
YHR061C	-0.023835811607404146	-0.026999551489682874
YHR064C	-0.014003732609817347	-0.03351179626972075
YHR066W	-0.017212365036119816	-0.014280909760741806
YHR067W	0.04597363648653803	-0.011019412949191648
YHR073W	0.007868460182887761	0.035886197364646426
YHR075C	0.01725621308181922	-0.015069089873042408
YHR076W	-0.008000432746748368	-0.014416157451754869
YHR077C	-0.08427937492677341	-0.028339674772166274
YHR078W	-0.0078356579147845	-0.016300603948515326
YHR079C	0.009347097485028447	-0.01103427779347618
YHR079C-A	0.6843724296013428	0.8574281249469418
YHR080C	0.022690923929890573	0.011285961958406369
YHR081W	-0.011573503546253316	-0.020820348255622918
YHR082C	-0.011802800357822983	-0.008076750872199117
YHR086W	-0.018247693691465124	-0.01677433126514705
YHR087W	0.009577224963747211	0.005112199466410989
YHR091C	-0.025965364472696026	-0.0318587646687598
YHR092C	-0.023541543479633064	0.021835300567497714
YHR093W	-0.017398819051928856	0.02490057442345346
YHR094C	0.03348743187723242	0.07658626947825135
YHR095W	-0.016305194195918034	-0.00496255719969677
YHR096C	3.442803475894023	2.8004114087903518
YHR097C	-0.008015235842003431	0.0060210733714939615
YHR100C	-0.012480173378038119	-0.016384237218383387
YHR103W	-0.005934577202176588	-0.024002209575900157
YHR104W	-0.00787043446849432	0.00702354267851531
YHR105W	0.00025178374186400035	0.033147593594759904
YHR106W	-0.017180031090324642	0.011537589801597007
YHR108W	-0.016623226397771612	-0.00027891134464264863
YHR109W	-0.000977379847682459	0.024288638880707557
YHR110W	-0.007995814950990625	0.01178812750469057
YHR111W	-0.03134803818605467	-0.017100629468268673
YHR112C	-0.013958718581805293	0.0007552966016623762
YHR113W	-0.021682828007330526	-0.0075421882083991105
YHR114W	-0.011734985143786793	0.0075317521863990725
YHR115C	0.009442122983136457	0.009243169176439508
YHR116W	0.002665468625914552	-0.025145408683025706
YHR117W	-0.0018118899209768502	0.01466527836203716
YHR120W	-0.022651943538510484	-0.017249543386962843
YHR121W	-0.01182609683834262	0.012781828303753684
YHR123W	-0.0035588644706852583	0.01196477040694584
YHR124W	0.012055543450531971	0.014083399472886572
YHR125W	-0.03227396631926103	-0.002682994872982584
YHR126C	-0.034624078031665576	0.003970899834820988
YHR127W	-0.018710158273719232	0.0049719875946182615
YHR129C	-0.02186389009895691	-0.02169029013538746
YHR130C	0.43904022400470605	0.43407538497202636
YHR131C	0.073761871282145	0.05257239591573388
YHR132C	0.002694282731646356	0.010135165677192554
YHR132W-A	0.2249565959258103	-0.10179891586269597
YHR133C	-0.027578300955663684	-0.013221354610022922
YHR134W	-0.01767671422301962	-0.009259001926423002
YHR135C	-0.01679869779440516	0.010889223005423493
YHR136C	0.060346138336186406	0.060552881597944114
YHR137W	0.46323818973694275	0.5426652800623382
YHR139C	-0.002917541714178724	0.020841410661097116
YHR139C-A	-0.0019279129563119384	-0.008818184132570456
YHR140W	-0.052722206472453424	0.00417625213933767
YHR142W	-0.017971947923792458	-0.02090093610275616
YHR143W	-0.019281789819591087	-0.02535769585948157
YHR146W	0.0007920794993700992	0.014039959089932672
YHR147C	0.16381577237850461	0.06608775652510047
YHR150W	-0.0029835550202724306	0.012512270001031677
YHR153C	-0.004825517318052514	0.008834544183815234
YHR154W	-0.004057642856447086	0.00025771292236486336
YHR156C	0.5718590691140633	0.7511429202190728
YHR157W	-0.029648589949515927	0.008248821217860554
YHR158C	-0.026686759601030702	-0.0002481838008523334
YHR160C	0.0023271781612254528	-0.01949057279027024
YHR162W	-0.0733059140097539	-0.039983306769286374
YHR167W	-0.033862301055917754	-0.02475516982108876
YHR168W	0.0641637276404609	-0.03589522442978185
YHR171W	0.144923999984676	-0.03709012645114095
YHR177W	-0.013247160190949177	-0.00397042681385985
YHR178W	-0.033689772811981926	-0.10317086965878798
YHR179W	-0.039623591913637256	-0.01932436398435408
YHR181W	-0.020674048124369532	-0.017994122125516127
YHR182W	-0.0016149681219736363	-0.06227415663495989
YHR185C	0.4181661001436305	0.20727325764632318
