orf	hap ? | growth (colony size) | expression of MELK | SC - Leu, Gal [2%] | Zhou L~Foijer F, 2021	hap ? | growth (colony size) | expression of MELK-kd | SC - Leu, Gal [2%] | Zhou L~Foijer F, 2021
YAR002W	1.0921022134160407	0.7366318022807413
YAR003W	1.2754430233726914	1.36417303635284
YAR014C	1.0425291419831193	1.1267787768190034
YAR015W	0.9458948551576147	0.995604463710237
YAR018C	1.0831469917442926	1.091690477471672
YAR020C	1.1718968904666338	1.149543816575605
YAR023C	1.0073653960140654	0.8894935999252538
YAR027W	1.230708069688043	0.9788521256216791
YAR028W	1.1282672340204223	1.3003623019603838
YAR029W	1.3424893521155863	1.1023980397564903
YAR030C	0.8584241888542762	0.9259430840871579
YAR031W	1.5188575610694468	1.4335253102046284
YAR035C-A	0.8112313072363232	1.004988654274918
YAR035W	0.847456359456611	0.9923839800779785
YAR042W	1.0466027839069763	1.0981574658489222
YAR047C	1.2815499728899165	1.2432137098369496
YAR050W	1.2062803377351041	1.0599609530431928
YBL001C	1.196189538288853	0.462950254509299
YBL002W	0.849708971939526	0.8932835786199043
YBL003C	1.0109498161133572	0.7861645843915985
YBL005W	1.194632976201724	0.8778666325060861
YBL006C	1.0117459984539063	0.836559651820694
YBL007C	0.668995489739643	0.31901616801259614
YBL008W	0.9777607964463476	0.8321256368843352
YBL008W-A	0.9267670051824045	1.182728031236649
YBL009W	0.8950384928054769	0.8106644372918631
YBL010C	1.1056241440109917	0.7208979464634436
YBL011W	47.530864312200485	32.23420479302829
YBL012C	0.632289279336526	1.3154285831774164
YBL015W	0.5378382188429904	0.9765905000363468
YBL016W	1.0	1.0
YBL017C	0.6471398048400825	0.7661678265297959
YBL019W	0.894936331210385	0.9157135473969396
YBL021C	0.8300856131568434	0.779671496999954
YBL022C	0.8826211378494412	1.0446545002294054
YBL024W	1.001474483971591	1.7363662913226952
YBL027W	0.49902277064766337	1.852883920863942
YBL028C	1.112620943426675	1.3042624220215018
YBL029C-A	0.9828415946147477	1.1950699892952377
YBL029W	1.104318222280747	1.0799469186174229
YBL031W	0.9221687736148768	1.0793132218215644
YBL032W	0.944063902169693	0.6238819820864155
YBL033C	1.0175438596491226	1.0212765957446808
YBL036C	1.0664993309382291	0.9057093673800822
YBL037W	1.0814792561274778	0.4890946028231436
YBL038W	0.9096718024428666	1.157311680885721
YBL039C	1.108562076683495	0.9921792690336938
YBL039W-B	0.8340210431573588	0.9377394337072955
YBL042C	1.2707200933657659	1.1597937579617208
YBL043W	0.981038181093323	1.0231579226535168
YBL044W	0.8737912885168136	0.9774808107705212
YBL045C	1.0809455615051375	0.7470224705236921
YBL046W	81.5097341690795	90.42853551677055
YBL047C	27.992558883217495	50.26440188478491
YBL048W	1.0730792738442574	0.9372977436124801
YBL049W	0.9951813477397622	1.1017775716988734
YBL051C	1.110373840970141	1.0627382062741504
YBL052C	1.0087607502448368	0.9740573754693115
YBL053W	0.948729930676094	0.8075004307216632
YBL054W	0.9831801594271748	1.121083881937589
YBL055C	1.2468089673795413	1.182648074665788
YBL056W	1.321740133559411	1.1666621136013948
YBL057C	0.790204678362573	1.8320286608438838
YBL058W	0.5073644814680671	0.6218786590241941
YBL059W	0.8979755616113083	0.7709634963364532
YBL060W	1.1530515056405104	1.1531799086120322
YBL061C	1.5554122142962405	1.639521406688309
YBL062W	0.9154091266884707	1.3136929044381829
YBL063W	105.3551790281328	55.5349474969112
YBL064C	0.859408214693807	0.9042904575321918
YBL065W	0.9506941055157555	0.9212549737805928
YBL066C	0.9817466072784878	1.0603378940757857
YBL067C	31.380561510226745	26.36461483432508
YBL068W	42.190681342085675	26.536857478033937
YBL069W	10.452182181895635	26.99551335685787
YBL070C	1.179343742561047	1.1835875917819108
YBL071C	0.9964065993762091	0.9555815250501262
YBL071C-B	1.7422121616841446	1.1142098649143877
YBL072C	6.881381847545473	11.273978266005168
YBL075C	0.8675345838844923	1.3514240087857532
YBL078C	0.9690360023843847	1.1498974621285791
YBL079W	1.3144233503361609	0.7495241393726095
YBL080C	0.9071296976101878	0.8883084319051621
YBL081W	0.7691011276559786	0.8960672671125974
YBL082C	0.8100873684699001	0.9570317763566378
YBL083C	2.1346428268101696	4.750175285974205
YBL085W	1.0088882016349718	1.2019975374080418
YBL086C	1.069303201549105	0.6785863357905274
YBL088C	1.274880251373489	1.163425705359037
YBL089W	0.9351386117987298	0.605461887935002
YBL090W	0.5806838788464387	0.5119163881328482
YBL091C	0.7683474397300707	0.9339116925092142
YBL091C-A	0.9417739841547488	1.0732356968605918
YBL093C	0.9476816421486679	0.6611228738754548
YBL094C	0.8742590254163503	0.6346969143767127
YBL095W	0.9302406951210417	0.9015128524661343
YBL096C	0.807960360061375	0.720517350213512
YBL098W	2.720087339596825	2.7439138999216532
YBL099W	1.953904201788628	1.4972913827684275
YBL100C	0.9179043005463619	1.547548117585277
YBL101C	0.8701763645326928	0.8301320719599712
YBL102W	1.009802173921303	1.0561015504396116
YBL103C	0.8584002112583448	0.7957453120718906
YBL104C	1.0928216642300999	0.8245863956299999
YBL106C	1.365552201487962	1.1259578797259815
YBR010W	0.6816947831467187	0.9247592580358123
YBR012C	1.046532804157668	0.89991904501922
YBR013C	0.8119526440883176	0.851810492548028
YBR014C	1.0855085534664235	0.9928234799786072
YBR015C	1.1323528259602142	1.119777704432826
YBR016W	1.6973822710498718	1.5276569722961375
YBR018C	1.5396163474092657	0.9313466647109633
YBR019C	1.0495340567829017	1.0328686846765744
YBR020W	1.5424606970281023	1.7328448827700758
YBR021W	1.1648862498719523	0.9888536738574807
YBR022W	1.17673841588746	1.264676118323884
YBR023C	1.0883519476671006	0.9704998614167215
YBR024W	1.0255059843388843	0.990497564541773
YBR027C	0.9008389687158788	0.8877523768650857
YBR028C	1.332588700160871	1.3085095230866788
YBR030W	0.9991044002605873	0.9416156391332168
YBR031W	1.839096888130683	1.4919736355202862
YBR032W	0.7203622268503082	1.2530564502547261
YBR033W	0.9201221727511298	4.823005227323879
YBR034C	1.3623373904939156	1.2742578360039316
YBR036C	1.1249337132937955	1.0904074326918844
YBR037C	0.9780272803019652	1.0337424707368064
YBR040W	1.0742764949708405	1.1124991667019877
YBR041W	1.4302392430907525	1.845675732361484
YBR042C	0.9973127446111757	0.832186270312627
YBR043C	1.0382293490407755	1.0724890978387887
YBR044C	0.8962406174420501	0.9901980424651698
YBR045C	1.0031719614681471	0.911372254244163
YBR046C	1.0587385019813225	1.0486047883541108
YBR047W	1.186034954208477	1.0667277308280234
YBR048W	1.4571394074933057	0.982074147403325
YBR050C	1.0318127449457761	0.9659298897423582
YBR051W	1.1017880828561577	1.073762005043248
YBR052C	1.01790326406343	0.9784320001745265
YBR053C	1.05074565451883	1.1622131557584794
YBR054W	1.091816205744244	1.0919825799598222
YBR056W	1.0788305270469805	1.0160259643402838
YBR057C	1.0908507816723583	1.1124665556088293
YBR058C	1.067353647819176	0.792281030809458
YBR058C-A	0.8105298917765462	0.8734515755288768
YBR059C	1.145149630417895	0.9876617555071806
YBR061C	1.100155589255354	0.9142480138818727
YBR062C	1.0595262281570876	0.9948692352812044
YBR063C	1.2241240979282895	1.0970408905816404
YBR064W	0.949823996348147	0.8318725764030255
YBR065C	1.0076933651321054	1.0203315165292963
YBR066C	1.006920718986861	0.9064749424782067
YBR067C	1.0694796553683557	0.8801518997217022
YBR068C	1.0067955254749485	1.0418904691080726
YBR069C	0.985905267881359	1.022487797526783
YBR071W	0.9513203112460871	0.9562562245867122
YBR072W	0.9919410257315405	1.025411496969115
YBR073W	0.9202750359963107	1.0748485344191738
YBR074W	1.0320683107334452	0.9344569510063883
YBR076W	0.9959690308663033	0.7896094325851175
YBR077C	0.8252703573865418	0.449751627133726
YBR078W	1.2366894739250278	1.3410494512778337
YBR081C	1.0	2.049227195568656
YBR082C	1.170988655813195	1.2267838124739685
YBR083W	0.6916161198090013	0.7684642569289672
YBR084C-A	0.8822881730074381	0.5187585617803061
YBR084W	0.934375424111706	1.0989524793097036
YBR085C-A	0.7950333449678627	0.8656567454857672
YBR090C	0.9973332266136128	1.17442618675013
YBR098W	0.9699542666678941	1.0804333368620185
YBR105C	1.04369619719936	0.913762576082275
YBR111W-A	0.9681338799023432	0.862877446543257
YBR112C	0.551282051282051	0.5647600262984876
YBR120C	0.9387122735655471	0.9345920439107845
YBR121C	0.730435818948213	0.7212617945313992
YBR125C	0.8059631622143397	0.67686533711176
YBR126C	3.1891926581953514	3.652585701114742
YBR127C	0.7281741120291142	0.9241552094516754
YBR128C	0.8605999055414252	0.9404712563640226
YBR129C	0.8463786556126003	0.8625462485147338
YBR130C	0.3553586164881331	0.7044802080511864
YBR131W	1.2454793645737685	0.648411674210446
YBR132C	0.9459948655026128	0.999125740794364
YBR133C	1.017973349171238	1.0031874925796984
YBR134W	0.7554517804903605	0.7568640538100722
YBR137W	0.8709613616982219	0.9158702543935057
YBR144C	1.053440666756638	0.7502079408505974
YBR145W	1.0381934455291073	0.6872904764825957
YBR146W	1.0753840559097692	1.1304472667906642
YBR147W	0.9313655776724085	0.8960432768133956
YBR148W	0.9611924327901248	1.019338191321818
YBR149W	1.1943159863526076	0.9835108667158706
YBR151W	0.9082856587959031	0.9552045596088664
YBR156C	0.8296267206236164	0.9602231286218634
YBR157C	0.658750892483679	0.982148277709014
YBR159W	0.954280878070536	0.9277857743896153
YBR161W	0.8399311192157475	0.9519201495486032
YBR162C	1.3851565048639805	1.1810493195321508
YBR162W-A	1.0564973094935055	1.0524323440037504
YBR163W	0.8727592976059843	1.1360518826345125
YBR164C	1.341961336142772	1.447935133356958
YBR165W	1.2706641871955215	1.142156361432838
YBR166C	1.1199239598718034	1.1416042705718337
YBR170C	1.3784723087191058	1.4510983383321816
YBR171W	1.1673547222812022	0.9502113684440744
YBR172C	0.9817776430465307	0.9465200990960935
YBR173C	1.071212835987615	1.1335792501455193
YBR174C	0.8880184439525567	0.8066500731566738
YBR175W	1.209568026962192	1.3379588991894849
YBR176W	0.9854005828161134	0.8109900221524046
YBR177C	0.6294749933010682	0.9067077546258103
YBR178W	0.7673262640776689	0.8142892285045625
YBR179C	2.1630954216201292	1.5032699573345403
YBR180W	50.56793550092501	19.826158159299716
YBR181C	1.0256999366592086	0.9326772143945071
YBR182C	0.9177284675730651	1.0761082566833269
YBR182C-A	1.198726623119114	1.0326796090030028
YBR183W	1.886552266421382	1.9537281488306686
YBR184W	1.300077097787061	1.1564718947449864
YBR185C	1.0146370888401324	0.9502471710098815
YBR186W	0.8870019905294354	0.9261909928286854
YBR187W	0.8149373873441581	0.9147781443025026
YBR188C	4.394494775938067	2.96078431372549
YBR191W	0.6042780424455131	0.8022971870736758
YBR194W	0.8333972709792062	0.9404517564812549
YBR195C	1.2491939973194255	0.9074507201012828
YBR196C-A	0.8672421082248931	1.1052222842242647
YBR196C-B	0.8956083015286461	0.9425221230765901
YBR197C	1.0310465780570375	1.0235631858740775
YBR199W	1.1110640173158994	1.10564921004438
YBR200W	0.6539944041397125	0.7047186827253155
YBR200W-A	0.7383460820100636	1.443049633668177
YBR201W	1.3004266083670635	1.5925226565908777
YBR203W	1.7922784732787445	1.446113574083836
YBR204C	1.0489577957564113	1.1946572371742887
YBR205W	1.0087711511436601	0.9316612033281837
YBR206W	1.2700703983811177	1.184536417147777
YBR207W	0.7747691358424941	0.8799161496994948
YBR208C	0.9120937428371428	0.8113352214700562
YBR209W	0.7899960764080034	0.9706357827911334
YBR210W	0.9598528442177481	0.9882671687181718
YBR212W	1.0910488561013143	1.026384900707032
YBR213W	1.2262678445749724	1.0300324363249291
YBR214W	1.0801870564599545	1.0793969657632398
YBR216C	0.8838259250272452	0.8945760802766206
YBR218C	2.243279475106419	1.768568317498904
YBR219C	1.4059689993317248	1.502927890329488
YBR220C	3.3937345109331467	2.2025170017884794
YBR221C	0.8749558403185919	1.0994619550831743
YBR221W-A	0.859540550534364	0.8462108762830268
YBR222C	0.905621116559067	0.8376922383955776
YBR223C	0.5624450950278459	0.8532469430322956
YBR224W	1.0108642556617573	0.8949684508920251
YBR225W	0.9392389443935836	0.9415837785875455
YBR226C	2.9569897730499144	2.5284937305126527
YBR228W	6.055555555555555	3.737438075017693
YBR229C	1.8400311287945295	3.794533382426407
YBR231C	0.9597595716161051	0.9510942445891121
YBR232C	1.0983371354341775	1.014877386117547
YBR233W	1.9676981808895637	1.7291749969546444
YBR235W	0.47293943714029246	1.1537678630774333
YBR238C	0.7983643076386717	0.8178219207085538
YBR239C	0.9053142381200477	0.8506056744167095
YBR240C	1.0855900493165125	0.985269762411909
YBR241C	0.8734134931868087	0.893458266544615
YBR246W	14.27319587628865	26.52941176470585
YBR249C	1.6066502816181965	1.4006755830941116
YBR251W	0.4963372717071582	0.6728674112495718
YBR255W	0.7802434906081549	0.9959442160389621
YBR258C	0.40075591540026684	0.9257545481736691
YBR259W	0.7582750246716327	0.8419944041473943
YBR260C	0.903104739777536	0.8334179782831065
YBR266C	3.44845360824742	8.189107753192975
YBR267W	1.154398517939932	1.3579975913400268
YBR269C	1.1392171661776245	1.2019997274930703
YBR271W	1.2741750611581681	1.1144901788630577
YBR273C	0.8786945600601791	0.9538788537801315
YBR274W	0.8967459101080987	0.805232429685601
YBR277C	0.9466428765693068	0.9001826456718546
YBR278W	1.041895224984919	1.171554173576345
YBR279W	0.5641128246170263	0.6297531158212273
YBR281C	0.9372722126458525	0.883426558440317
YBR282W	0.8663615689267723	0.7448493516647706
YBR283C	0.837442325667075	0.7898477000213572
YBR284W	1.2364759586371508	0.8796743569780435
YBR285W	0.9770847680068481	0.916850558764097
YBR286W	0.822535399092097	0.9766386885982836
YBR288C	1.733347707974465	1.6310397483818
YBR289W	1.4121343152489652	0.679075738125802
YBR290W	1.0993923878851792	1.1505087846685933
YBR291C	1.143126704989576	1.3178490391665638
YBR292C	0.9629539336017867	1.0997006702084298
YBR293W	0.998137653630168	1.0843429892513559
YBR294W	1.2236654787884007	1.2551164060663722
YBR295W	1.2903256346755543	1.2139305600277035
YBR296C	1.0392969508415846	0.9662455388091716
YBR296C-A	1.0238673830036633	0.9437769898569807
YBR297W	0.9887223274308816	0.7418453575644866
YBR298C	0.8287631595012757	0.6531762898477173
YBR299W	6.198513258928263	12.342206748437924
YBR300C	1.061404625393745	0.7886252245223536
YBR301W	1.0867345745361412	0.9768813150838301
YCL001W	0.9771875900489864	0.8574081443162224
YCL001W-A	0.9905987742002352	0.9694895372677615
YCL001W-B	1.0186804843204327	0.9577072367211698
YCL002C	3.5709527332260813	6.899492432016266
YCL005W	1.3774589545571951	1.1760514009317826
YCL007C	1.2131147540983607	0.9902912621359223
YCL008C	0.9395806283424717	0.8167704725889573
YCL009C	1.0364402309566176	1.0799800008362483
YCL010C	0.8852848593008673	1.2835159915938414
YCL011C	0.9867145207808417	0.8767776802221078
YCL014W	1.042782304120374	1.0447882326726736
YCL016C	1.0262616937805666	0.6948582430510141
YCL021W-A	0.8826467836717287	0.9918090399816518
YCL022C	1.1262510078205563	1.0293070419705757
YCL023C	0.8650332668538209	1.2185840883209182
YCL024W	1.1053254463988587	0.879488806778021
YCL025C	1.046671490677482	1.0062323776659114
YCL026C-A	0.933339484135912	0.8992549058172331
YCL026C-B	0.8849624490563004	0.9834624670496609
YCL027W	0.8982607554410276	1.0842569274503298
YCL028W	0.9811610359846886	0.9247497150384903
YCL029C	0.9205962623735426	0.9443910349827593
YCL030C	0.9492316123141723	0.9891586919742767
YCL032W	0.3549315246285462	1.3902124772758175
YCL033C	0.9551723031296607	1.0730027559572597
YCL034W	0.9710214797396802	1.3073371449249234
YCL035C	0.5351284370033956	0.7160416239335715
YCL036W	0.9932538554070135	1.1262075302172516
YCL037C	1.1484299429373959	1.136305253015118
YCL038C	1.1355673093313385	1.2372583246284183
YCL039W	0.9539279637591122	0.9253193787105601
YCL040W	1.062389797937177	0.9943163155421951
YCL042W	1.0883783449752726	1.1007811632811606
YCL044C	1.1773956503737821	1.1004865527230698
YCL045C	1.0082001697485772	1.129840018992479
YCL046W	1.0870222481320493	0.9144123503891773
YCL047C	0.9758095109649334	1.0435848745305465
YCL048W	1.0541226903693912	1.004403000064726
YCL049C	1.0014382992427293	0.9933189713665619
YCL050C	0.9933080441437432	1.193694819347013
YCL051W	0.8886718753486385	1.1454638114926363
YCL055W	1.6183709615780337	1.517784146216056
YCL056C	0.9959944662157273	0.9771232960649692
YCL057C-A	1.0939087995190262	1.0480151348364346
YCL057W	0.9922453568655963	0.993098553266063
YCL058C	0.45548360492870316	0.7400064124374278
YCL061C	0.9863872336478323	1.0038032611691736
YCL063W	1.416806575732224	1.1972678604976732
YCL064C	1.259093943122631	1.297474249397326
YCL069W	0.9800463010054438	0.9975247199716358
YCL076W	1.0797809239243983	1.0101198154148374
YCR001W	0.8995804701073267	1.0261384219689333
YCR002C	1.0612720860556761	0.9687196665592892
YCR003W	0.867284961387214	0.5538935814001887
YCR004C	0.9174997245271994	0.895979027400188
YCR005C	0.9043830025771639	0.8981258909664654
YCR006C	1.0131727067441962	0.9891789631361078
YCR007C	0.9966781999002085	0.9742583737137265
YCR008W	0.9777110343841228	0.978256432694938
YCR009C	0.9238587650347098	0.9079260209018954
YCR014C	0.9995220306887692	1.045363823444877
YCR015C	1.2382948887613558	1.0335704174038043
YCR016W	0.8840021705187388	1.0347599187960628
YCR017C	1.0616288855372114	0.9781123071162782
YCR019W	1.275067866739734	1.2236538758620352
YCR020C	1.1322098816943043	1.0248616004346112
YCR020W-B	0.9914959385741692	0.9643287500413128
YCR023C	0.9881394014420154	0.9304001374923803
YCR024C	1.058505894923411	0.9369947090808234
YCR024C-A	1.0115325832071844	1.06094484749868
YCR025C	2.8177020852005454	1.4830535715448658
YCR026C	0.8111907030262788	0.7677519935246332
YCR027C	1.1500264316011097	0.9082113951480021
YCR028C	6.603436534129602	3.6850098022256805
YCR028C-A	0.8901510097255508	2.6596738796293145
YCR030C	0.8584336518031331	0.8846923324087387
YCR031C	0.9549894351060474	1.1998514838031815
YCR032W	0.8602134099568902	0.9833606728707068
YCR033W	1.231638418079096	3.4172175366613455
YCR034W	1.3891330089362766	1.1330784018318465
YCR036W	1.2305200156665175	1.071258899970514
YCR037C	0.8076690237711285	0.9466395272996545
YCR043C	0.9102669296371723	0.8693696630222458
YCR044C	0.7872621101442103	0.6848691582199385
YCR045C	0.9371287216763845	0.6759905037220757
YCR046C	0.729682354679956	0.957494249489696
YCR047C	0.8584077799448254	0.8447603594060875
YCR049C	1.1050502375803763	1.1799604799635408
YCR050C	1.624905402282967	0.8449577122918798
YCR051W	1.17203111985879	1.1619572903234126
YCR059C	1.1498801522741702	1.201420996813101
YCR061W	1.0347584754198866	0.987050847689254
YCR063W	0.6428659331562121	1.013404858669808
YCR065W	1.0352679694330889	0.9745438677077964
YCR066W	0.9516854155549032	1.014799579076436
YCR067C	1.1107560097033522	1.0456253142323295
YCR068W	1.0452854976276327	1.0889382403901862
YCR069W	0.9602297141451395	1.0451694625728996
YCR073C	3.191575161783621	3.055065840900468
YCR073W-A	0.9297990725259465	1.0547183936053395
YCR075C	1.0202010941150674	1.0196643019481604
YCR075W-A	1.0676225144069078	0.9457270970662816
YCR076C	0.9975492817272732	1.0373123625711653
YCR077C	0.9590643274853802	0.9590643274853802
YCR079W	1.155096768630174	1.0948986589010754
YCR081W	0.8739886379201867	1.265844815689708
YCR083W	1.293295874481877	1.2021327163708238
YCR084C	1.3076923076923077	2.21951219512195
YCR085W	1.1903320601038956	1.2842741293514186
YCR086W	1.207082186107636	1.1535206206670536
YCR087C-A	1.1178095893421256	1.2503699107494348
YCR087W	0.967998573867611	0.5643616221707237
YCR088W	0.9828600853591954	1.0478485511404243
YCR089W	1.0105188864323458	1.2098031235194284
YCR090C	43.69745447123656	15.732189410284056
YCR091W	0.951690378349873	0.6615538411734674
YCR092C	1.2024720689226855	1.1419913899624383
YCR094W	1.312330479693631	1.0828603182360073
YCR098C	1.4579507806237106	1.9451488839864404
YCR099C	0.9942549026024504	1.4399489936847527
YCR100C	1.4322218151442645	1.4522456686570813
YCR101C	1.4869494529181282	1.557065121974877
YCR102C	64.5458468176913	52.96631556617851
YCR102W-A	1.1480223800847535	1.1505549540876447
YCR105W	1.0835853216572018	0.8215582794482756
YCR106W	0.69088567630442	0.7873241334639722
YCR107W	1.1568889577220371	1.4158175928274892
YDL001W	1.0827289704702647	1.107857175423437
YDL002C	0.7654205959678592	0.819433463229268
YDL009C	1.0373436172599269	1.068781948929314
YDL010W	1.070896411475559	1.0274269313995859
YDL011C	1.103900780635209	1.0467521347252702
YDL012C	1.089793083566788	0.9273173965761013
YDL019C	0.9781803840780291	1.020151427488655
YDL020C	1.181506375006764	1.1864876725318758
YDL021W	1.0297771301280993	1.0585984055208637
YDL022W	1.0231665241267254	1.0601491990503185
YDL023C	0.8222204360961388	0.8500594627303082
YDL024C	0.97024544975819	1.0755969973746353
YDL025C	1.1072455179677563	1.1632473208530658
YDL026W	2.0352352479039406	1.025766093483991
YDL027C	0.9831453935435085	1.0659472225451967
YDL032W	3.097572348954873	2.795118424706748
YDL033C	1.0967882927091532	1.1051342937391955
YDL034W	0.8662221565295315	0.8437945873670968
YDL035C	1.109539578258005	1.1728386047575052
YDL036C	1.1480487011040101	0.710732933606128
YDL037C	1.1900507177079658	1.1394448511831194
YDL039C	0.7921836066808492	1.170285634148634
YDL041W	1.0	1.025089605734767
YDL042C	1.0	1.0
YDL044C	1.09108400910546	1.0763187187882768
YDL045W-A	0.8894914032350014	0.7228314108829474
YDL046W	0.9770814484433821	0.49696430890575405
YDL047W	3.472436260212151	9.891071715867213
YDL048C	1.0097334224354528	1.104508065738385
YDL049C	0.9841912537647698	1.0301676058951035
YDL050C	1.2495945679171174	1.1635994121347788
YDL052C	0.9629052806488788	0.9509962634528005
YDL053C	0.32478967655979857	0.6744496301207287
YDL054C	0.7777922460843014	0.8821834672782426
YDL057W	0.7319783723847412	0.9642122382953288
YDL059C	0.8953268500282018	0.8770726773032527
YDL061C	0.6952874969140325	0.9890974218677546
YDL065C	0.7327253682068688	1.138731182944191
YDL066W	1.22642740017658	1.22974458306906
YDL067C	0.9322742947659987	0.8881255962716782
YDL068W	0.8056753187182649	0.7512882632676501
YDL069C	0.9869306705104124	1.1533107121299457
YDL071C	0.597079369404143	0.9282179095852503
YDL074C	0.9095583462458762	0.9120684701368637
YDL083C	0.6979084721501254	0.7129681207768788
YDL085C-A	1.0095845265185714	1.1004410304254126
YDL085W	1.19273086816242	0.985028214400295
YDL088C	1.0314269013568271	1.1304222074487478
YDL089W	1.0304650562534057	1.0507764669456034
YDL090C	1.1873916961253204	1.658556442717856
YDL091C	0.7659645895150705	0.7703221261165819
YDL093W	0.7538302935571676	0.8120583583102228
YDL094C	0.7732572750371141	0.8239127214593012
YDL095W	0.8023575696280704	0.8532700186398169
YDL096C	1.0714679114575107	0.9334837996057871
YDL099W	0.846296546365084	1.0192874412318784
YDL100C	0.8631295881003983	0.8045669430779191
YDL101C	0.9361450828690879	0.8741459974783964
YDL104C	1.10610331745942	1.0542318454541022
YDL106C	0.9974799431402128	1.0469765939639504
YDL107W	0.982671766393684	0.9215507769567637
YDL109C	1.2571486451017109	1.3019637784093738
YDL110C	1.6161754987753716	1.4829346693590655
YDL112W	1.3181180736735882	1.287261526805494
YDL114W	1.1098972350532206	1.0186885749773553
YDL116W	0.2369574275674547	0.8779891790522237
YDL117W	0.694582442864368	0.7999976506740968
YDL118W	1.0910925265688785	0.7951067594861003
YDL119C	0.9694068284699315	0.9424251522632687
YDL121C	0.9127311679729176	0.8963221481518174
YDL124W	1.0454637805554636	1.0346629783948658
YDL125C	1.0709236340563557	1.0759559942024832
YDL127W	0.9386430551904841	1.052313420798413
YDL128W	0.9908710451656697	1.0027055506570697
YDL129W	1.104793497425005	1.199872774698986
YDL130W	0.929911854894768	1.3257548556848462
YDL130W-A	74.81472009093463	69.0334588816613
YDL131W	0.881900723918697	1.1227421362715877
YDL133C-A	1.0489863513107958	0.9309889403238155
YDL133W	0.9895313972665178	1.180066876938135
YDL134C	0.9221154417668783	1.0269843400458945
YDL135C	1.0468710963470043	0.9108216868911571
YDL137W	2.961785343658622	4.107288453742699
YDL138W	0.9916804656923653	0.9465473749210299
YDL142C	1.0402657867660507	1.1690454717801013
YDL144C	1.046420964465682	0.9416223183501757
YDL146W	0.46702050848379645	0.6917239491173949
YDL149W	1.181164065370714	1.2608290637350894
YDL151C	1.8062274108127454	0.8723805348929851
YDL154W	1.0381285476834634	0.886162062598593
YDL155W	0.910053755028177	0.9970073474439746
YDL156W	1.0412866234471048	1.0713186075299115
YDL157C	1.1152101513853239	0.9884862016469436
YDL159W	1.0	1.0
YDL159W-A	1.16520155372041	1.2622581659905856
YDL160C	28.649232672875403	43.75798617597607
YDL160C-A	1.0	1.0
YDL161W	1.2703588650699993	1.0242338782862719
